rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.53487444553345,78.23086439325463,002160,常铝股份,bottom_area,2025-11-21,5.03,2025-11-21,5.02,0.1992031872510095,6.573705179282871,27.665706051873208,False,-7.024,10.3047,3,3,3,100.0,36.855094947241525,40.066225165562926,19.80079681274899,0.1992031872510095,历史3/3次成功; 当前距低点0.20%; 最新日涨幅-7.02%; 状态bottom_area; 底部未确认
12,82.89030470848942,69.07525392374119,000619,海螺新材,bottom_area,2025-11-21,6.19,2025-11-21,6.19,0.0,6.1389337641357,27.85547785547785,False,-5.4962,7.3768,3,4,3,75.0,34.947601740544016,43.133047210300425,20.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-5.50%; 状态bottom_area; 底部未确认
13,80.15804060491371,68.76829220796886,300559,佳发教育,bottom_area,2025-11-21,11.52,2025-11-21,11.34,1.5873015873015848,4.409171075837742,27.908455181182457,False,-1.9574,2.8404,2,3,2,66.66666666666666,25.164909464246165,29.09783989834816,18.41269841269842,1.5873015873015848,历史2/3次成功; 当前距低点1.59%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
14,79.98422116319416,66.74011131663715,002636,金安国纪,bottom_area,2025-11-21,14.13,2025-11-21,14.12,0.07082152974505357,5.7365439093484465,27.36625514403293,False,-6.2997,3.4729,2,3,2,66.66666666666666,45.72536418166238,69.0,19.929178470254946,0.07082152974505357,历史2/3次成功; 当前距低点0.07%; 最新日涨幅-6.30%; 状态bottom_area; 底部未确认
15,78.41223356078645,65.4277039607218,605333,沪光股份,bottom_area,2025-11-21,28.5,2025-11-21,28.48,0.0702247191011221,2.844101123595501,28.58575727181545,False,-2.6972,0.5701,3,5,3,60.0,26.224818926195436,29.01840490797546,19.92977528089888,0.0702247191011221,历史3/5次成功; 当前距低点0.07%; 最新日涨幅-2.70%; 状态bottom_area; 底部未确认
16,78.00887422059837,67.19707283759556,688337,普源精电,bottom_area,2025-11-21,36.57,2025-11-21,35.92,1.8095768374164771,3.674832962138085,28.159999999999997,False,-1.6142,1.3149,3,6,3,50.0,38.886602295188766,54.46153846153845,18.190423162583524,1.8095768374164771,历史3/6次成功; 当前距低点1.81%; 最新日涨幅-1.61%; 状态bottom_area; 底部未确认
17,77.67998082266543,65.17079420510328,601126,四方股份,bottom_area,2025-11-21,24.58,2025-11-21,24.49,0.3674969375255201,5.716619028174774,27.864506627393236,False,-6.219,3.6182,2,3,2,66.66666666666666,40.9248416988967,46.85534591194968,19.632503062474484,0.3674969375255201,历史2/3次成功; 当前距低点0.37%; 最新日涨幅-6.22%; 状态bottom_area; 底部未确认
18,76.09398026039261,63.41165021699384,001309,德明利,bottom_area,2025-11-21,222.71,2025-11-21,222.71,0.0,3.2688249292802305,27.21895424836601,False,-10.0016,8.0203,4,7,4,57.14285714285714,43.188595636679665,64.1432791728213,20.0,0.0,历史4/7次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
19,74.89407910290173,62.61329719480702,688008,澜起科技,bottom_area,2025-11-21,113.9,2025-11-21,113.7,0.1759014951627114,2.902374670184694,28.43655589123867,False,-3.4909,2.0901,2,4,2,50.0,44.270712923537644,62.20095693779905,19.82409850483729,0.1759014951627114,历史2/4次成功; 当前距低点0.18%; 最新日涨幅-3.49%; 状态bottom_area; 底部未确认
20,74.59464338986194,62.16220282488496,601127,赛力斯,bottom_area,2025-11-21,123.4,2025-11-21,123.4,0.0,2.6742301458670967,28.255813953488367,False,-2.5815,1.6508,5,9,5,55.55555555555556,29.69523621503266,42.19143576826195,20.0,0.0,历史5/9次成功; 当前距低点0.00%; 最新日涨幅-2.58%; 状态bottom_area; 底部未确认
21,73.45662802626732,62.70894730139558,688027,国盾量子,bottom_area,2025-11-21,436.0,2025-11-21,430.33,1.3175934747751763,4.496549159947023,29.45409836065574,False,-4.5952,5.095,2,5,2,40.0,40.60785174130632,54.833310085088584,18.682406525224827,1.3175934747751763,历史2/5次成功; 当前距低点1.32%; 最新日涨幅-4.60%; 状态bottom_area; 底部未确认
22,72.53266638725977,61.21387449880204,002337,赛象科技,bottom_area,2025-11-21,5.83,2025-11-21,5.79,0.6908462867012095,5.1813471502590644,29.47624847746651,False,-4.2693,3.8542,2,4,2,50.0,43.059161464950556,60.465116279069754,19.30915371329879,0.6908462867012095,历史2/4次成功; 当前距低点0.69%; 最新日涨幅-4.27%; 状态bottom_area; 底部未确认
23,71.3731343399148,62.19235772357721,600094,大名城,bottom_area,2025-11-21,4.2,2025-11-21,4.1,2.4390243902439157,4.87804878048781,30.743243243243246,False,0.2387,3.1934,1,3,1,33.33333333333333,87.28070175438596,87.28070175438596,17.560975609756085,2.4390243902439157,历史1/3次成功; 当前距低点2.44%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
24,70.70607890222985,58.921732418524876,002682,龙洲股份,bottom_area,2025-11-21,5.72,2025-11-21,5.72,0.0,3.4965034965034993,27.226463104325703,False,-9.9213,18.9579,2,4,2,50.0,34.52544311034879,42.121212121212146,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
25,70.33509396251044,58.61257830209203,300730,科创信息,bottom_area,2025-11-21,13.48,2025-11-21,13.48,0.0,4.154302670623135,30.871794871794872,False,-2.3188,7.1134,2,4,2,50.0,22.648270441355024,24.329896907216508,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-2.32%; 状态bottom_area; 底部未确认
26,70.13984927614966,59.6641763881125,300687,赛意信息,bottom_area,2025-11-21,22.52,2025-11-21,22.27,1.1225864391558151,3.771890435563538,27.055355388142814,False,-1.011,3.0287,1,2,1,50.0,23.299319727891156,23.299319727891156,18.877413560844186,1.1225864391558151,历史1/2次成功; 当前距低点1.12%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
27,69.37445693123401,59.78521411049192,300560,中富通,bottom_area,2025-11-21,17.22,2025-11-21,16.91,1.833234772324061,11.235955056179767,31.70436187399031,False,-12.8101,29.5753,2,5,2,40.0,31.209620383821402,41.47727272727274,18.166765227675942,1.833234772324061,历史2/5次成功; 当前距低点1.83%; 最新日涨幅-12.81%; 状态bottom_area; 底部未确认
28,69.0816390598069,59.08765493802477,002678,珠江钢琴,bottom_area,2025-11-21,4.99,2025-11-03,4.92,1.4227642276422823,7.113821138211375,29.613733905579405,True,-2.1569,1.1153,1,4,1,25.0,35.5191256830601,35.5191256830601,18.57723577235772,1.4227642276422823,历史1/4次成功; 当前距低点1.42%; 最新日涨幅-2.16%; 状态bottom_area; 底部已确认
29,68.9153415763942,57.571891891891894,002664,信质集团,bottom_area,2025-11-21,22.23,2025-11-21,22.2,0.13513513513514025,3.5585585585585546,29.746835443037977,False,-3.3478,2.0489,1,2,1,50.0,52.526315789473685,52.526315789473685,19.864864864864863,0.13513513513514025,历史1/2次成功; 当前距低点0.14%; 最新日涨幅-3.35%; 状态bottom_area; 底部未确认
30,68.23655503114573,57.219396629300725,000620,盈新发展,bottom_area,2025-11-21,2.95,2025-11-21,2.94,0.3401360544217766,8.163265306122456,28.11735941320293,False,-8.9506,9.606,4,10,4,40.0,38.95111200743213,58.4192439862543,19.659863945578223,0.3401360544217766,历史4/10次成功; 当前距低点0.34%; 最新日涨幅-8.95%; 状态bottom_area; 底部未确认
31,68.09478260869565,56.74565217391305,600376,首开股份,bottom_area,2025-11-21,5.68,2025-11-21,5.68,0.0,7.218309859154933,28.911138923654573,False,-5.3333,8.7566,2,4,2,50.0,22.826086956521735,24.99999999999999,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-5.33%; 状态bottom_area; 底部未确认
32,68.00288336614925,58.875094926456306,603127,昭衍新药,bottom_area,2025-11-21,27.4,2025-11-21,26.84,2.086438152011918,5.923994038748137,29.33122696155871,False,-3.1117,2.9714,1,2,1,50.0,41.08695652173912,41.08695652173912,17.91356184798808,2.086438152011918,历史1/2次成功; 当前距低点2.09%; 最新日涨幅-3.11%; 状态bottom_area; 底部未确认
33,65.9412546612216,55.55369909145789,002374,中锐股份,bottom_area,2025-11-21,3.38,2025-11-21,3.36,0.5952380952380958,13.392857142857148,27.429805615550755,False,-2.3121,17.2435,2,5,2,40.0,22.907752411831932,24.873096446700508,19.404761904761905,0.5952380952380958,历史2/5次成功; 当前距低点0.60%; 最新日涨幅-2.31%; 状态bottom_area; 底部未确认
34,65.92690638814035,56.650933034645526,300680,隆盛科技,bottom_area,2025-11-21,42.47,2025-11-21,41.77,1.6758439071103561,4.357194158486952,28.9625850340136,False,-0.7942,5.3517,1,4,1,25.0,34.71428571428571,34.71428571428571,18.324156092889645,1.6758439071103561,历史1/4次成功; 当前距低点1.68%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
35,65.09160344343906,54.24300286953255,002309,中利集团,bottom_area,2025-11-21,3.06,2025-11-21,3.06,0.0,5.8823529411764754,29.49308755760368,False,-6.422,6.8203,3,8,3,37.5,36.45431650286319,55.97014925373133,20.0,0.0,历史3/8次成功; 当前距低点0.00%; 最新日涨幅-6.42%; 状态bottom_area; 底部未确认
36,64.39867392871489,54.56745081984183,688286,敏芯股份,bottom_area,2025-11-21,72.1,2025-11-21,71.45,0.9097270818754255,4.89853044086774,28.39963924240906,False,-4.033,2.9217,3,7,3,42.857142857142854,25.484946210157112,30.759999999999994,19.090272918124576,0.9097270818754255,历史3/7次成功; 当前距低点0.91%; 最新日涨幅-4.03%; 状态bottom_area; 底部未确认
37,64.01214346817574,55.3566165007332,600693,东百集团,bottom_area,2025-11-21,8.57,2025-11-21,8.4,2.023809523809523,8.928571428571429,30.578512396694208,False,-1.2673,15.2498,1,3,1,33.33333333333333,30.632090761750412,30.632090761750412,17.976190476190478,2.023809523809523,历史1/3次成功; 当前距低点2.02%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
38,63.57771241830065,53.705396825396825,688148,芳源股份,bottom_area,2025-11-21,9.52,2025-11-21,9.45,0.7407407407407438,11.11111111111112,31.322674418604656,False,-10.2733,8.4889,2,5,2,40.0,24.96927803379417,26.66666666666668,19.259259259259256,0.7407407407407438,历史2/5次成功; 当前距低点0.74%; 最新日涨幅-10.27%; 状态bottom_area; 底部未确认
39,63.30456142034143,53.379790194426704,600408,安泰集团,bottom_area,2025-11-21,4.69,2025-11-21,4.66,0.64377682403434,13.090128755364795,32.46376811594203,False,-7.4951,19.556,2,5,2,40.0,22.03011480228495,22.6027397260274,19.356223175965663,0.64377682403434,历史2/5次成功; 当前距低点0.64%; 最新日涨幅-7.50%; 状态bottom_area; 底部未确认
40,63.29172413793103,52.74310344827586,600104,上汽集团,bottom_area,2025-11-21,14.7,2025-11-21,14.7,0.0,1.9047619047619126,28.74454677653902,False,-2.1305,0.4847,1,2,1,50.0,24.425287356321842,24.425287356321842,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-2.13%; 状态bottom_area; 底部未确认
41,62.97058025401401,53.316927158707195,000803,山高环能,bottom_area,2025-11-21,6.97,2025-11-21,6.91,0.8683068017366079,4.920405209840808,27.94577685088634,False,-4.1265,5.5751,1,2,1,50.0,36.1111111111111,36.1111111111111,19.131693198263395,0.8683068017366079,历史1/2次成功; 当前距低点0.87%; 最新日涨幅-4.13%; 状态bottom_area; 底部未确认
42,62.757873902808164,52.455753036232736,002136,安纳达,bottom_area,2025-11-21,12.21,2025-11-21,12.19,0.16406890894176662,10.172272354388845,29.45601851851853,False,-7.4299,10.5687,1,3,1,33.33333333333333,42.29299363057326,42.29299363057326,19.835931091058235,0.16406890894176662,历史1/3次成功; 当前距低点0.16%; 最新日涨幅-7.43%; 状态bottom_area; 底部未确认
43,62.38346375720905,52.1380648369133,600292,电投水电,bottom_area,2025-11-21,12.59,2025-11-21,12.57,0.1591089896579123,3.3412887828162283,32.23719676549865,False,-3.3768,2.7051,1,3,1,33.33333333333333,40.524193548387096,40.524193548387096,19.840891010342087,0.1591089896579123,历史1/3次成功; 当前距低点0.16%; 最新日涨幅-3.38%; 状态bottom_area; 底部未确认
44,62.379999999999995,51.983333333333334,002017,东信和平,bottom_area,2025-11-21,20.9,2025-11-21,20.9,0.0,3.7320574162679483,27.60651195012124,False,-3.7753,3.4133,1,3,1,33.33333333333333,50.390015600624025,50.390015600624025,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-3.78%; 状态bottom_area; 底部未确认
45,62.22769230769231,51.85641025641026,301038,深水规院,bottom_area,2025-11-21,23.5,2025-11-21,23.5,0.0,3.4893617021276606,27.803379416282638,False,-2.6915,1.5444,1,3,1,33.33333333333333,39.102564102564095,39.102564102564095,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-2.69%; 状态bottom_area; 底部未确认
46,61.3768280708126,51.97840683495699,603197,保隆科技,bottom_area,2025-11-21,34.4,2025-11-21,34.1,0.8797653958944197,2.170087976539595,27.431368376250266,False,-0.8074,1.4436,2,6,2,33.33333333333333,21.617949485284576,23.07435811937312,19.120234604105583,0.8797653958944197,历史2/6次成功; 当前距低点0.88%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
47,61.042389957816404,51.057933825454285,000661,长春高新,bottom_area,2025-11-21,98.91,2025-11-21,98.71,0.2026137169486403,2.7048931212643113,30.37313959229739,False,-2.7338,1.6844,1,3,1,33.33333333333333,25.03526756324649,25.03526756324649,19.79738628305136,0.2026137169486403,历史1/3次成功; 当前距低点0.20%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
48,60.584539249146765,50.48711604095564,000753,漳州发展,bottom_area,2025-11-21,7.91,2025-11-21,7.91,0.0,10.366624525916565,30.123674911660782,False,-9.3929,8.4292,1,4,1,25.0,43.344709897610926,43.344709897610926,20.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-9.39%; 状态bottom_area; 底部未确认
49,60.40587426637778,50.384333510694375,603026,石大胜华,bottom_area,2025-11-21,80.14,2025-11-21,80.1,0.04993757802747347,8.913857677902623,27.55065123010131,False,-8.1595,11.4455,1,4,1,25.0,31.14618918600542,31.14618918600542,19.95006242197253,0.04993757802747347,历史1/4次成功; 当前距低点0.05%; 最新日涨幅-8.16%; 状态bottom_area; 底部未确认
50,59.841228932051266,50.12952590727922,600939,重庆建工,bottom_area,2025-11-21,3.51,2025-11-21,3.5,0.28571428571427965,4.571428571428576,27.23492723492723,False,-4.3597,1.931,1,3,1,33.33333333333333,31.277533039647576,31.277533039647576,19.71428571428572,0.28571428571427965,历史1/3次成功; 当前距低点0.29%; 最新日涨幅-4.36%; 状态bottom_area; 底部未确认
51,59.833112033195015,49.86092669432918,002578,闽发铝业,bottom_area,2025-11-21,3.73,2025-11-21,3.73,0.0,9.651474530831097,30.410447761194032,False,-9.6852,12.986,1,3,1,33.33333333333333,38.589211618257245,38.589211618257245,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.69%; 状态bottom_area; 底部未确认
52,59.27544393827181,49.78730946726139,002338,奥普光电,bottom_area,2025-11-21,49.01,2025-11-21,48.8,0.43032786885246077,2.418032786885245,30.632551528073915,False,-2.0779,1.5974,1,3,1,33.33333333333333,20.995288574793882,20.995288574793882,19.569672131147538,0.43032786885246077,历史1/3次成功; 当前距低点0.43%; 最新日涨幅-2.08%; 状态bottom_area; 底部未确认
53,58.862876358066316,49.14644897248346,603366,日出东方,bottom_area,2025-11-21,9.58,2025-11-21,9.57,0.10449320794148158,8.150470219435729,28.582089552238806,False,-8.1496,9.2083,1,4,1,25.0,25.15964240102172,25.15964240102172,19.89550679205852,0.10449320794148158,历史1/4次成功; 当前距低点0.10%; 最新日涨幅-8.15%; 状态bottom_area; 底部未确认
54,57.19044110990842,48.45615408916793,603767,中马传动,bottom_area,2025-11-21,22.28,2025-11-21,22.08,0.9057971014492883,4.076086956521749,27.725040916530286,False,-3.0461,2.3806,1,3,1,33.33333333333333,29.881925522252505,29.881925522252505,19.094202898550712,0.9057971014492883,历史1/3次成功; 当前距低点0.91%; 最新日涨幅-3.05%; 状态bottom_area; 底部未确认
55,55.48512901872851,47.08955673281257,688310,迈得医疗,bottom_area,2025-11-21,15.2,2025-11-21,15.05,0.9966777408637779,6.245847176079731,29.804104477611943,False,-4.6424,1.8179,1,3,1,33.33333333333333,23.648648648648653,23.648648648648653,19.003322259136223,0.9966777408637779,历史1/3次成功; 当前距低点1.00%; 最新日涨幅-4.64%; 状态bottom_area; 底部未确认
56,54.874720042927905,46.55355347904129,688171,纬德信息,bottom_area,2025-11-21,41.4,2025-11-21,41.0,0.9756097560975575,8.219512195121945,28.34673191191891,False,-5.5441,0.9909,1,3,1,33.33333333333333,20.508658008658003,20.508658008658003,19.024390243902445,0.9756097560975575,历史1/3次成功; 当前距低点0.98%; 最新日涨幅-5.54%; 状态bottom_area; 底部未确认
