rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.2430910017656,80.02875740109296,000983,山西焦煤,bottom_area,2024-08-23,7.69,2024-08-21,7.61,1.0512483574244424,3.28515111695138,29.86175115207373,False,0.5229,0.4506,3,4,3,75.0,21.938729333444627,27.212389380530986,13.948751642575557,1.0512483574244424,历史3/4次成功; 当前距低点1.05%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
12,81.62745391629487,71.23261824279597,603079,圣达生物,bottom_area,2024-08-23,10.56,2024-08-23,10.54,0.18975332068312478,2.4667931688804705,27.808219178082194,False,-2.2222,1.945,1,1,1,100.0,22.232558139534888,22.232558139534888,14.810246679316874,0.18975332068312478,历史1/1次成功; 当前距低点0.19%; 最新日涨幅-2.22%; 状态bottom_area; 底部未确认
13,80.9188382420036,70.6818618554824,000539,粤电力A,bottom_area,2024-08-23,4.16,2024-08-23,4.15,0.2409638554216816,2.168674698795177,31.063122923588026,False,-0.9524,0.5744,1,1,1,100.0,19.89924433249369,19.89924433249369,14.75903614457832,0.2409638554216816,历史1/1次成功; 当前距低点0.24%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
14,79.6541958478789,70.38251377456389,301333,诺思格,bottom_area,2024-08-23,38.84,2024-08-23,38.51,0.8569202804466513,1.9735133731498447,27.17473524962179,False,-0.6395,0.847,1,1,1,100.0,25.840279645065877,25.840279645065877,14.143079719553347,0.8569202804466513,历史1/1次成功; 当前距低点0.86%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
15,79.03216509950236,70.28800284127261,002651,利君股份,bottom_area,2024-08-23,5.04,2024-08-23,4.98,1.2048192771084258,2.811244979919672,31.40495867768594,False,-0.9823,1.6361,2,3,2,66.66666666666666,28.646903905447076,41.96642685851319,13.795180722891573,1.2048192771084258,历史2/3次成功; 当前距低点1.20%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
16,78.93080382671067,69.73412622486414,600011,华能国际,bottom_area,2024-08-23,7.12,2024-08-21,7.06,0.8498583569405169,2.4079320113314564,28.686868686868692,False,-1.2483,0.2599,1,1,1,100.0,22.267759562841515,22.267759562841515,14.150141643059483,0.8498583569405169,历史1/1次成功; 当前距低点0.85%; 最新日涨幅-1.25%; 状态bottom_area; 底部未确认
17,76.93125512493324,67.81211668928087,000906,浙商中拓,bottom_area,2024-08-23,5.54,2024-08-23,5.5,0.7272727272727278,4.727272727272724,32.680538555691555,False,-6.2606,1.4855,1,1,1,100.0,20.646766169154233,20.646766169154233,14.27272727272727,0.7272727272727278,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-6.26%; 状态bottom_area; 底部未确认
18,74.70271227099161,65.85100155475466,000597,东北制药,bottom_area,2024-08-23,4.14,2024-08-23,4.11,0.7299270072992544,2.6763990267639763,31.38564273789649,False,-1.4286,2.5781,2,3,2,66.66666666666666,38.80950787489403,61.02150537634409,14.270072992700744,0.7299270072992544,历史2/3次成功; 当前距低点0.73%; 最新日涨幅-1.43%; 状态bottom_area; 底部未确认
19,74.09946904185759,70.24997764681972,002674,兴业科技,bottom_area,2024-08-23,8.13,2024-08-21,7.77,4.633204633204649,6.30630630630631,31.72231985940247,False,-1.2151,0.5701,1,1,1,100.0,31.578947368421055,31.578947368421055,10.366795366795351,4.633204633204649,历史1/1次成功; 当前距低点4.63%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
20,74.0604492070988,66.14455941025766,000037,深南电A,bottom_area,2024-08-23,7.09,2024-08-23,6.99,1.4306151645207388,3.0042918454935617,27.7892561983471,False,-0.8392,1.4086,4,8,4,50.0,28.58259131916628,45.16765285996055,13.569384835479262,1.4306151645207388,历史4/8次成功; 当前距低点1.43%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
21,73.86559932373628,65.75399971311015,300639,凯普生物,bottom_area,2024-08-23,5.65,2024-08-23,5.58,1.2544802867383564,6.27240143369175,29.367088607594937,False,-2.2491,4.9978,2,4,2,50.0,24.323735305772022,33.27433628318583,13.745519713261642,1.2544802867383564,历史2/4次成功; 当前距低点1.25%; 最新日涨幅-2.25%; 状态bottom_area; 底部未确认
22,69.00331301728235,61.35231805929917,603132,金徽股份,bottom_area,2024-08-23,11.05,2024-08-23,10.92,1.1904761904761978,2.1062271062271103,27.151434289526357,False,-0.1807,0.9037,1,2,1,50.0,33.20754716981132,33.20754716981132,13.809523809523801,1.1904761904761978,历史1/2次成功; 当前距低点1.19%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
23,67.89502452409604,61.019713100139384,301510,固高科技,bottom_area,2024-08-23,20.16,2024-08-21,19.81,1.7667844522968272,3.63452801615347,28.91998564764981,False,0.4985,0.8916,1,2,1,50.0,16.010654039656714,16.010654039656714,13.233215547703173,1.7667844522968272,历史1/2次成功; 当前距低点1.77%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
24,67.03122434860644,60.14309547847937,300653,正海生物,bottom_area,2024-08-23,18.79,2024-08-23,18.48,1.6774891774891707,2.5974025974025996,27.071823204419886,False,0.3739,0.9563,1,3,1,33.33333333333333,29.647513278609367,29.647513278609367,13.32251082251083,1.6774891774891707,历史1/3次成功; 当前距低点1.68%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
25,66.04522919842911,60.02456265004349,688065,凯赛生物,bottom_area,2024-08-23,34.61,2024-08-23,33.81,2.366163856847078,2.8098195800059025,30.245512688260774,False,1.6148,0.2462,1,2,1,50.0,18.007614213197968,18.007614213197968,12.633836143152921,2.366163856847078,历史1/2次成功; 当前距低点2.37%; 最新日涨幅1.61%; 状态bottom_area; 底部未确认
26,65.25359822053605,56.981115626743176,000155,川能动力,bottom_area,2024-08-23,8.92,2024-08-23,8.9,0.22471910112359073,1.3483146067415641,29.08366533864542,False,-0.6682,0.3645,1,2,1,50.0,37.70685579196216,37.70685579196216,14.775280898876408,0.22471910112359073,历史1/2次成功; 当前距低点0.22%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
27,65.01664923064673,57.86149498822803,301509,金凯生科,bottom_area,2024-08-23,26.12,2024-08-23,25.8,1.240310077519381,2.5193798449612346,28.03347280334728,False,-1.0231,2.2009,1,2,1,50.0,15.05054819877544,15.05054819877544,13.75968992248062,1.240310077519381,历史1/2次成功; 当前距低点1.24%; 最新日涨幅-1.02%; 状态bottom_area; 底部未确认
28,63.16316255465521,55.442758441654775,000591,太阳能,bottom_area,2024-08-23,4.0,2024-08-23,3.98,0.5025125628140708,1.5075376884422125,28.158844765342963,False,-0.7444,0.4577,1,2,1,50.0,32.84132841328414,32.84132841328414,14.49748743718593,0.5025125628140708,历史1/2次成功; 当前距低点0.50%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
29,62.664973309608534,54.491281138790036,300718,长盛轴承,bottom_area,2024-08-23,12.92,2024-08-23,12.92,0.0,7.972136222910212,29.706202393906416,False,-10.958,18.7741,1,2,1,50.0,44.03914590747332,44.03914590747332,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.96%; 状态bottom_area; 底部未确认
30,62.17233078951935,57.63689056204191,002545,东方铁塔,bottom_area,2024-08-23,6.03,2024-07-25,5.83,3.430531732418528,7.375643224699823,29.247572815533985,True,0.5,0.5489,1,3,1,33.33333333333333,28.468653648509758,28.468653648509758,11.569468267581472,3.430531732418528,历史1/3次成功; 当前距低点3.43%; 最新日涨幅0.50%; 状态bottom_area; 底部已确认
31,61.883417764268835,54.53476190476191,002685,华东重机,bottom_area,2024-08-23,2.82,2024-08-23,2.8,0.714285714285715,2.142857142857145,28.934010152284266,False,-1.3986,2.5831,1,3,1,33.33333333333333,109.52380952380952,109.52380952380952,14.285714285714285,0.714285714285715,历史1/3次成功; 当前距低点0.71%; 最新日涨幅-1.40%; 状态bottom_area; 底部未确认
32,61.52070806174961,53.876363636363656,002110,三钢闽光,bottom_area,2024-08-23,2.65,2024-08-23,2.64,0.3787878787878707,1.5151515151515165,29.787234042553184,False,-0.3759,0.2451,1,2,1,50.0,22.90322580645161,22.90322580645161,14.62121212121213,0.3787878787878707,历史1/2次成功; 当前距低点0.38%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
33,61.430590656594866,55.13188714762747,002732,燕塘乳业,bottom_area,2024-08-23,13.23,2024-08-23,13.01,1.6910069177555775,2.22905457340508,29.599567099567103,False,-1.0471,0.551,1,3,1,33.33333333333333,25.344352617079892,25.344352617079892,13.308993082244422,1.6910069177555775,历史1/3次成功; 当前距低点1.69%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
34,61.19025728987993,53.20891938250429,002682,龙洲股份,bottom_area,2024-08-23,3.47,2024-08-23,3.47,0.0,2.0172910662824157,27.858627858627848,False,-1.6997,2.2406,1,2,1,50.0,26.929674099485425,26.929674099485425,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-1.70%; 状态bottom_area; 底部未确认
35,59.876733529187916,54.971351498159315,300642,透景生命,bottom_area,2024-08-23,12.03,2024-08-23,11.69,2.908468776732249,7.784431137724552,29.151515151515156,False,-0.9877,5.4825,1,2,1,50.0,19.960539296284104,19.960539296284104,12.09153122326775,2.908468776732249,历史1/2次成功; 当前距低点2.91%; 最新日涨幅-0.99%; 状态bottom_area; 底部未确认
36,58.50756309132131,51.709541474996335,600262,北方股份,bottom_area,2024-08-23,16.24,2024-08-23,16.1,0.8695652173912858,3.3540372670807397,28.412627834593142,False,-2.1687,2.0578,1,2,1,50.0,17.269624573378834,17.269624573378834,14.130434782608713,0.8695652173912858,历史1/2次成功; 当前距低点0.87%; 最新日涨幅-2.17%; 状态bottom_area; 底部未确认
37,57.72923342029973,53.991322315269045,301360,荣旗科技,bottom_area,2024-08-23,41.26,2024-08-23,39.71,3.9032989171493253,5.439435910350029,30.333333333333336,False,1.0037,7.5783,1,3,1,33.33333333333333,23.857583403420236,23.857583403420236,11.096701082850673,3.9032989171493253,历史1/3次成功; 当前距低点3.90%; 最新日涨幅1.00%; 状态bottom_area; 底部未确认
38,55.26262910798122,48.054460093896715,002196,方正电机,bottom_area,2024-08-23,4.08,2024-08-23,4.08,0.0,2.6960784313725568,30.37542662116041,False,-2.1583,3.0985,1,3,1,33.33333333333333,18.661971830985923,18.661971830985923,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-2.16%; 状态bottom_area; 底部未确认
39,54.24073459538434,47.68372742937049,688202,美迪西,bottom_area,2024-08-23,24.1,2024-08-23,23.96,0.5843071786310541,2.54590984974958,28.306403351286658,False,-1.7129,1.4214,1,5,1,20.0,23.795418261555337,23.795418261555337,14.415692821368944,0.5843071786310541,历史1/5次成功; 当前距低点0.58%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
40,51.96499978175967,48.062337940954194,002369,卓翼科技,bottom_area,2024-08-23,3.75,2024-08-23,3.63,3.305785123966945,9.090909090909092,27.833001988071576,False,-3.3505,12.4622,1,3,1,33.33333333333333,17.345132743362825,17.345132743362825,11.694214876033055,3.305785123966945,历史1/3次成功; 当前距低点3.31%; 最新日涨幅-3.35%; 状态bottom_area; 底部未确认
