time,code,name,start_date,end_date,status,rows,reason
2026-06-18 21:34:16,600235,民丰特纸,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:16,600236,桂冠电力,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:16,600229,城市传媒,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:16,600230,沧州大化,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:16,600237,铜峰电子,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:16,600238,*ST椰岛,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:16,600231,凌钢股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:16,600232,金鹰股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:16,600239,ST云城,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:16,600234,科新发展,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:16,600241,时代万恒,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:16,600233,圆通速递,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:16,600243,*ST海华,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:16,600246,万通发展,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:16,600235,民丰特纸,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:16,600236,桂冠电力,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:16,600248,陕建股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:16,600249,两面针,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:17,600237,铜峰电子,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:17,600250,南京商旅,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:17,600238,*ST椰岛,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:17,600251,冠农股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:17,600239,ST云城,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:17,600252,中恒集团,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:17,600241,时代万恒,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:17,600243,*ST海华,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:17,600255,鑫科材料,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:17,600246,万通发展,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:17,600256,广汇能源,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:17,600248,陕建股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:17,600257,大湖股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:17,600249,两面针,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:17,600258,首旅酒店,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:17,600259,中稀有色,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:17,600250,南京商旅,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:17,600251,冠农股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:17,600261,阳光照明,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:17,600262,北方股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:18,600252,中恒集团,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:18,600265,*ST景谷,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:18,600255,鑫科材料,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:18,600256,广汇能源,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:18,600266,城建发展,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:18,600257,大湖股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:18,600267,海正药业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:18,600258,首旅酒店,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:18,600268,国电南自,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:18,600259,中稀有色,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:18,600269,赣粤高速,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:18,600261,阳光照明,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:18,600271,航天信息,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:18,600262,北方股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:18,600272,开开实业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:18,600265,*ST景谷,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:18,600273,嘉化能源,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:18,600266,城建发展,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:18,600276,恒瑞医药,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:19,600278,东方创业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:19,600267,海正药业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:19,600268,国电南自,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:19,600279,重庆港,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:19,600269,赣粤高速,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:19,600280,中央商场,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:19,600271,航天信息,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:19,600281,华阳新材,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:19,600282,南钢股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:19,600272,开开实业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:19,600273,嘉化能源,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:19,600283,钱江水利,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:19,600284,浦东建设,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:19,600276,恒瑞医药,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:19,600278,东方创业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:19,600285,羚锐制药,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:19,600287,苏豪时尚,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:19,600279,重庆港,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:19,600288,大恒科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:19,600280,中央商场,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:20,600282,南钢股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:20,600289,ST信通,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:20,600281,华阳新材,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:20,600292,电投水电,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:20,600283,钱江水利,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:20,600293,三峡新材,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:20,600284,浦东建设,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:20,600295,鄂尔多斯,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:20,600285,羚锐制药,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:20,600298,安琪酵母,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:20,600287,苏豪时尚,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:20,600299,安迪苏,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:20,600300,维维股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:20,600288,大恒科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:20,600301,华锡有色,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:20,600289,ST信通,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:20,600292,电投水电,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:20,600302,ST标准,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:20,600293,三峡新材,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:21,600303,曙光股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:21,600295,鄂尔多斯,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:21,600305,恒顺醋业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:21,600298,安琪酵母,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:21,600307,酒钢宏兴,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:21,600308,华泰股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:21,600299,安迪苏,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:21,600309,万华化学,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:21,600300,维维股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:21,600310,广西能源,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:21,600301,华锡有色,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:21,600302,ST标准,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:21,600312,平高电气,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:21,600303,曙光股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:21,600313,农发种业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:21,600315,上海家化,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:21,600305,恒顺醋业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:21,600316,洪都航空,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:21,600307,酒钢宏兴,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:21,600308,华泰股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:21,600318,新力金融,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:22,600309,万华化学,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:22,600319,亚星化学,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:22,600320,振华重工,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:22,600310,广西能源,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:22,600322,津投城开,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:22,600312,平高电气,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:22,600315,上海家化,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:22,600323,瀚蓝环境,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:22,600313,农发种业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:22,600325,华发股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:22,600316,洪都航空,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:22,600326,西藏天路,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:22,600318,新力金融,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:22,600327,大东方,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:22,600319,亚星化学,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:22,600328,中盐化工,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:22,600320,振华重工,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:22,600329,达仁堂,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:22,600322,津投城开,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:22,600330,天通股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:22,600331,宏达股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:22,600323,瀚蓝环境,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:23,600332,白云山,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:23,600325,华发股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:23,600333,长春燃气,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:23,600326,西藏天路,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:23,600327,大东方,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:23,600328,中盐化工,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:23,600335,国机汽车,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:23,600336,澳柯玛,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:23,600329,达仁堂,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:23,600337,ST美克,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:23,600330,天通股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:23,600331,宏达股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:23,600339,中油工程,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:23,600338,西藏珠峰,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:23,600332,白云山,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:23,600340,*ST华幸,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:23,600343,航天动力,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:23,600333,长春燃气,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:23,600345,长江通信,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:24,600335,国机汽车,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:24,600336,澳柯玛,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:24,600346,恒力石化,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:24,600337,ST美克,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:24,600348,华阳股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:24,600339,中油工程,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:24,600338,西藏珠峰,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:24,600350,山东高速,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:24,600351,亚宝药业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:24,600352,浙江龙盛,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:24,600340,*ST华幸,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:24,600353,旭光电子,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:24,600343,航天动力,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:24,600354,敦煌种业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:24,600345,长江通信,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:24,600356,恒丰纸业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:24,600346,恒力石化,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:24,600358,国旅联合,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:24,600348,华阳股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:24,600350,山东高速,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:25,600351,亚宝药业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:25,600359,新农开发,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:25,600360,华微电子,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:25,600361,创新新材,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:25,600352,浙江龙盛,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:25,600353,旭光电子,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:25,600362,江西铜业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:25,600363,联创光电,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:25,600354,敦煌种业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:25,600356,恒丰纸业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:25,600365,ST通葡,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:25,600366,宁波韵升,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:25,600358,国旅联合,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:25,600367,红星发展,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:25,600360,华微电子,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:25,600359,新农开发,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:25,600368,五洲交通,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:25,600361,创新新材,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:25,600369,西南证券,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:25,600362,江西铜业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:26,600370,*ST三房,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:26,600363,联创光电,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:26,600371,万向德农,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:26,600365,ST通葡,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:26,600372,中航机载,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:26,600366,宁波韵升,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:26,600373,中文传媒,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:26,600367,红星发展,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:26,600375,汉马科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:26,600376,首开股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:26,600368,五洲交通,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:26,600377,宁沪高速,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:26,600369,西南证券,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:26,600370,*ST三房,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:26,600378,昊华科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:26,600379,宝光股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:26,600371,万向德农,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:26,600372,中航机载,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:26,600380,健康元,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:26,600375,汉马科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:26,600381,*ST春天,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:26,600382,广东明珠,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:26,600373,中文传媒,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:27,600376,首开股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:27,600383,金地集团,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:27,600377,宁沪高速,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:27,600386,北巴传媒,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:27,600388,龙净环保,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:27,600378,昊华科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:27,600389,江山股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:27,600379,宝光股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:27,600390,五矿资本,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:27,600380,健康元,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:27,600382,广东明珠,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:27,600391,航发科技,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:27,600381,*ST春天,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:27,600392,盛和资源,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:27,600383,金地集团,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:27,600395,盘江股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:27,600386,北巴传媒,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:27,600396,华电辽能,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:27,600397,江钨装备,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:27,600388,龙净环保,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:28,600398,海澜之家,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:28,600389,江山股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:28,600399,抚顺特钢,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:28,600390,五矿资本,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:28,600391,航发科技,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:28,600400,红豆股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:28,600403,大有能源,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:28,600392,盛和资源,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:28,600395,盘江股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:28,600406,国电南瑞,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:28,600405,动力源,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:28,600396,华电辽能,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:28,600397,江钨装备,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:28,600408,安泰集团,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:28,600398,海澜之家,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:28,600409,三友化工,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:28,600410,华胜天成,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:28,600399,抚顺特钢,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:28,600400,红豆股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:28,600415,小商品城,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:29,600416,湘电股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:29,600403,大有能源,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:29,600405,动力源,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:29,600418,江淮汽车,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:29,600419,天润乳业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:29,600406,国电南瑞,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:29,600420,国药现代,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:29,600408,安泰集团,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:29,600421,退市华嵘,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:29,600409,三友化工,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:29,600410,华胜天成,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:29,600422,昆药集团,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:29,600416,湘电股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:29,600423,*ST柳化,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:29,600415,小商品城,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:29,600425,青松建化,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:29,600426,华鲁恒升,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:29,600418,江淮汽车,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:29,600419,天润乳业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:29,600428,中远海特,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:30,600429,三元股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:30,600420,国药现代,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:30,600433,冠豪高新,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:30,600421,退市华嵘,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:30,600422,昆药集团,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:30,600435,北方导航,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:30,600423,*ST柳化,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:30,600436,片仔癀,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:30,600425,青松建化,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:30,600426,华鲁恒升,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:30,600438,通威股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:30,600439,瑞贝卡,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:30,600428,中远海特,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:30,600444,国机通用,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:30,600446,金证股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:30,600429,三元股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:30,600433,冠豪高新,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:30,600448,华纺股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:30,600449,宁夏建材,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:30,600435,北方导航,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:30,600452,涪陵电力,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:31,600436,片仔癀,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:31,600439,瑞贝卡,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:31,600455,博通股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:31,600438,通威股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:31,600456,宝钛股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:31,600444,国机通用,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:31,600458,时代新材,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:31,600446,金证股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:31,600459,贵研铂业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:31,600448,华纺股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:31,600460,士兰微,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:31,600461,洪城环境,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:31,600449,宁夏建材,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:31,600463,空港股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:31,600452,涪陵电力,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:31,600467,好当家,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:31,600455,博通股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:31,600456,宝钛股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:31,600468,百利电气,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:31,600458,时代新材,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:31,600469,风神股份,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:32,600470,六国化工,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:32,600459,贵研铂业,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:32,600460,士兰微,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:32,600475,华光环能,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:32,600476,*ST湘邮,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:32,600461,洪城环境,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:32,600477,杭萧钢构,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:32,600463,空港股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:32,600478,科力远,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:32,600467,好当家,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:32,600468,百利电气,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:32,600479,千金药业,2026-06-18,2026-06-18,started,0,
2026-06-18 21:34:32,600469,风神股份,2026-06-18,2026-06-18,updated,1,
2026-06-18 21:34:32,600480,凌云股份,2026-06-18,2026-06-18,started,0,
