rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.85830818304338,84.20021170636419,603368,柳药集团,confirmed_rebound,2024-08-15,16.9,2024-07-31,16.41,2.985984156002428,8.470444850700796,31.908713692946062,True,0.4159,1.2534,3,3,3,100.0,31.603524634675978,42.85714285714285,5.014015843997572,2.985984156002428,历史3/3次成功; 当前距低点2.99%; 最新日涨幅0.42%; 状态confirmed_rebound; 底部已确认
14,76.23117439046149,75.3937463612896,301606,绿联科技,bottom_area,2024-08-15,29.89,2024-08-13,28.9,3.425605536332187,5.294117647058828,30.34466136418415,False,0.572,14.4662,1,1,1,100.0,21.957671957671955,21.957671957671955,4.574394463667812,3.425605536332187,历史1/1次成功; 当前距低点3.43%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
15,76.20267124015302,76.859089409161,601163,三角轮胎,bottom_area,2024-08-15,14.8,2024-07-25,14.17,4.446012702893443,7.339449541284409,27.18396711202467,True,1.2312,0.3499,2,2,2,100.0,16.48386221375298,20.655412115193645,3.5539872971065574,4.446012702893443,历史2/2次成功; 当前距低点4.45%; 最新日涨幅1.23%; 状态bottom_area; 底部已确认
16,76.09880711258074,77.13142372407036,603218,日月股份,confirmed_rebound,2024-08-15,9.8,2024-07-05,9.36,4.700854700854714,10.256410256410266,27.216174183514774,True,0.0,0.4943,1,1,1,100.0,47.95361527967258,47.95361527967258,3.2991452991452856,4.700854700854714,历史1/1次成功; 当前距低点4.70%; 最新日涨幅0.00%; 状态confirmed_rebound; 底部已确认
17,76.0808952176242,77.27052780395853,002552,宝鼎科技,confirmed_rebound,2024-08-15,11.12,2024-07-25,10.61,4.80678605089538,10.084825636192276,30.197368421052634,True,0.9991,0.807,1,1,1,100.0,52.23596574690771,52.23596574690771,3.1932139491046203,4.80678605089538,历史1/1次成功; 当前距低点4.81%; 最新日涨幅1.00%; 状态confirmed_rebound; 底部已确认
18,75.69860698755895,73.88184041985753,000421,南京公用,bottom_area,2024-08-15,4.88,2024-08-15,4.75,2.7368421052631557,3.157894736842113,27.480916030534345,False,-0.4082,4.1132,5,6,5,83.33333333333334,13.970468207119307,30.864197530864196,5.263157894736844,2.7368421052631557,历史5/6次成功; 当前距低点2.74%; 最新日涨幅-0.41%; 状态bottom_area; 底部未确认
19,75.53396167713865,74.29003550130288,000726,鲁泰A,bottom_area,2024-08-15,5.59,2024-07-30,5.42,3.1365313653136515,4.797047970479701,28.211920529801326,False,0.9025,0.6477,1,1,1,100.0,12.480252764612954,12.480252764612954,4.863468634686349,3.1365313653136515,历史1/1次成功; 当前距低点3.14%; 最新日涨幅0.90%; 状态bottom_area; 底部未确认
20,75.52963737573589,74.78285764719726,001218,丽臣实业,bottom_area,2024-08-15,14.26,2024-07-25,13.78,3.4833091436865056,6.603773584905662,30.404040404040412,False,-1.1781,0.889,2,2,2,100.0,25.18711018711019,29.999999999999993,4.516690856313494,3.4833091436865056,历史2/2次成功; 当前距低点3.48%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
21,74.57086051119315,75.54211629209148,002768,国恩股份,bottom_area,2024-08-15,17.92,2024-07-25,17.12,4.672897196261686,7.827102803738316,27.549724925941593,True,0.2237,0.6211,2,2,2,100.0,12.184526341764123,13.681691264459511,3.3271028037383146,4.672897196261686,历史2/2次成功; 当前距低点4.67%; 最新日涨幅0.22%; 状态bottom_area; 底部已确认
22,73.98377434783565,73.36796454704731,600997,开滦股份,bottom_area,2024-08-15,6.1,2024-07-30,5.89,3.5653650254668925,5.942275042444831,30.70588235294118,False,1.6667,0.5024,1,1,1,100.0,12.77955271565495,12.77955271565495,4.4346349745331075,3.5653650254668925,历史1/1次成功; 当前距低点3.57%; 最新日涨幅1.67%; 状态bottom_area; 底部未确认
23,73.71673620615285,74.40929921267525,002346,柘中股份,confirmed_rebound,2024-08-15,7.22,2024-07-25,6.91,4.486251808972498,8.248914616497833,29.989868287740624,True,-0.6878,0.5448,3,3,3,100.0,19.827706113615825,34.89010989010989,3.513748191027502,4.486251808972498,历史3/3次成功; 当前距低点4.49%; 最新日涨幅-0.69%; 状态confirmed_rebound; 底部已确认
24,73.56802205316487,68.9175157954268,301507,民生健康,bottom_area,2024-08-15,13.29,2024-08-15,13.21,0.6056018168054375,2.3467070401211108,30.43707214323327,False,-0.524,14.1355,1,1,1,100.0,14.883268482490283,14.883268482490283,7.394398183194563,0.6056018168054375,历史1/1次成功; 当前距低点0.61%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
25,72.64825861439186,67.95209302325584,002372,伟星新材,bottom_area,2024-08-15,13.37,2024-08-15,13.3,0.526315789473673,2.5563909774436078,29.44297082228117,False,-1.5464,0.5713,1,1,1,100.0,8.720930232558127,8.720930232558127,7.473684210526327,0.526315789473673,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
26,72.22974400163488,67.8658422934096,002601,龙佰集团,bottom_area,2024-08-15,15.9,2024-08-15,15.78,0.7604562737642648,2.281368821292783,31.982758620689655,False,-0.811,0.6825,1,1,1,100.0,11.127325793506023,11.127325793506023,7.239543726235735,0.7604562737642648,历史1/1次成功; 当前距低点0.76%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
27,71.3242684086767,70.11771452848838,002651,利君股份,bottom_area,2024-08-15,5.3,2024-08-13,5.14,3.1128404669260727,5.642023346303502,29.201101928374655,False,0.0,3.9185,2,3,2,66.66666666666666,28.646903905447076,41.96642685851319,4.887159533073928,3.1128404669260727,历史2/3次成功; 当前距低点3.11%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
28,70.44896023599505,69.37191911974244,002293,罗莱生活,bottom_area,2024-08-15,7.42,2024-07-30,7.19,3.1988873435326775,5.146036161335177,29.78515625,False,-0.5362,0.1519,1,1,1,100.0,9.27624872579001,9.27624872579001,4.801112656467323,3.1988873435326775,历史1/1次成功; 当前距低点3.20%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
29,68.58152894461713,68.39845501298387,002316,亚联发展,confirmed_rebound,2024-08-15,2.69,2024-08-13,2.59,3.8610038610038644,8.880308880308881,27.247191011235962,True,-1.4652,12.176,6,8,6,75.0,17.34700976383158,24.890829694323134,4.138996138996136,3.8610038610038644,历史6/8次成功; 当前距低点3.86%; 最新日涨幅-1.47%; 状态confirmed_rebound; 底部已确认
30,68.23450247047742,67.89198435122799,002539,云图控股,confirmed_rebound,2024-08-15,6.66,2024-07-24,6.42,3.738317757009349,8.566978193146415,29.682365826944146,True,-0.8929,1.0605,1,1,1,100.0,8.953488372093018,8.953488372093018,4.261682242990651,3.738317757009349,历史1/1次成功; 当前距低点3.74%; 最新日涨幅-0.89%; 状态confirmed_rebound; 底部已确认
31,62.662724237382136,62.45454242928452,600058,五矿发展,confirmed_rebound,2024-08-15,6.24,2024-07-25,6.01,3.826955074875215,8.153078202995012,31.85941043083901,True,0.8078,0.4245,1,2,1,50.0,99.54954954954954,99.54954954954954,4.173044925124785,3.826955074875215,历史1/2次成功; 当前距低点3.83%; 最新日涨幅0.81%; 状态confirmed_rebound; 底部已确认
