rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.462941551878,82.96344773567209,600048,保利发展,bottom_area,2025-12-19,6.33,2025-12-17,6.19,2.2617124394184116,2.584814216478178,27.60233918128655,False,1.28,1.1238,2,2,2,100.0,31.721247836269217,31.987577639751546,12.738287560581588,2.2617124394184116,历史2/2次成功; 当前距低点2.26%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
12,78.26969931171563,72.9996024577668,603322,超讯通信,bottom_area,2025-12-19,40.62,2025-12-19,39.15,3.754789272030649,4.674329501915705,29.217139757729164,False,1.4232,9.0505,5,7,5,71.42857142857143,25.025847915496684,39.45833333333333,11.24521072796935,3.754789272030649,历史5/7次成功; 当前距低点3.75%; 最新日涨幅1.42%; 状态bottom_area; 底部未确认
13,77.441376675824,73.90865623957531,301567,贝隆精密,bottom_area,2025-12-19,45.65,2025-12-17,43.48,4.990800367985285,6.20975160993561,31.527559055118115,False,2.9544,15.0439,2,2,2,100.0,16.4929090246331,16.59192825112107,10.009199632014715,4.990800367985285,历史2/2次成功; 当前距低点4.99%; 最新日涨幅2.95%; 状态bottom_area; 底部未确认
14,77.14072340715488,72.48926977687627,000593,德龙汇能,bottom_area,2025-12-19,10.27,2025-12-16,9.86,4.15821501014199,8.519269776876266,31.14525139664805,False,2.495,3.9749,1,1,1,100.0,15.322580645161285,15.322580645161285,10.84178498985801,4.15821501014199,历史1/1次成功; 当前距低点4.16%; 最新日涨幅2.50%; 状态bottom_area; 底部未确认
15,76.40685012860135,70.89159021798568,603353,和顺石油,bottom_area,2025-12-19,26.8,2025-12-19,25.9,3.474903474903483,4.7104247104247206,31.8421052631579,False,1.1321,3.6318,4,6,4,66.66666666666666,20.579050936015864,27.079174983366617,11.525096525096517,3.474903474903483,历史4/6次成功; 当前距低点3.47%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
16,75.74865050497368,70.53616601920456,300598,诚迈科技,bottom_area,2025-12-19,44.92,2025-12-17,43.33,3.669513039464582,4.246480498499892,32.296875,False,1.975,2.1781,3,5,3,60.0,35.49814918916024,45.24950099800398,11.330486960535417,3.669513039464582,历史3/5次成功; 当前距低点3.67%; 最新日涨幅1.98%; 状态bottom_area; 底部未确认
17,73.28967774959746,67.84976117375825,688337,普源精电,bottom_area,2025-12-19,36.95,2025-12-04,35.75,3.356643356643364,6.545454545454556,28.499999999999996,False,0.599,0.6035,3,6,3,50.0,38.886602295188766,54.46153846153845,11.643356643356634,3.356643356643364,历史3/6次成功; 当前距低点3.36%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
18,73.0097950919672,66.76325778541894,603038,华立股份,bottom_area,2025-12-19,16.0,2025-12-17,15.58,2.69576379974326,5.0064184852374805,29.661399548532724,False,0.9464,0.9655,2,4,2,50.0,24.944081982976137,28.753412192902637,12.304236200256739,2.69576379974326,历史2/4次成功; 当前距低点2.70%; 最新日涨幅0.95%; 状态bottom_area; 底部未确认
19,71.96835457953765,68.30440671246826,000692,惠天热电,bottom_area,2025-12-19,3.57,2025-12-17,3.41,4.6920821114369415,4.985337243401757,28.511530398322844,False,2.2923,3.3327,3,5,3,60.0,36.0341608954005,59.042553191489375,10.307917888563058,4.6920821114369415,历史3/5次成功; 当前距低点4.69%; 最新日涨幅2.29%; 状态bottom_area; 底部未确认
20,71.48490934452357,65.57222529523592,002459,晶澳科技,bottom_area,2025-12-19,11.14,2025-12-16,10.83,2.8624192059095153,3.970452446906738,29.215686274509807,False,0.9973,1.1727,3,6,3,50.0,20.58355421886888,26.683937823834192,12.137580794090484,2.8624192059095153,历史3/6次成功; 当前距低点2.86%; 最新日涨幅1.00%; 状态bottom_area; 底部未确认
21,70.85946079068576,64.09516013198757,600161,天坛生物,bottom_area,2025-12-19,16.44,2025-12-17,16.1,2.111801242236024,2.484472049689432,27.08333333333332,False,0.8589,0.4002,1,2,1,50.0,36.77455357142857,36.77455357142857,12.888198757763975,2.111801242236024,历史1/2次成功; 当前距低点2.11%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
22,70.66825362407755,65.30195714570058,600383,金地集团,bottom_area,2025-12-19,3.17,2025-12-15,3.07,3.257328990228016,3.9087947882736196,32.675438596491226,False,1.6026,2.1691,2,4,2,50.0,23.971329265701364,32.594936708860764,11.742671009771984,3.257328990228016,历史2/4次成功; 当前距低点3.26%; 最新日涨幅1.60%; 状态bottom_area; 底部未确认
23,68.50120741382074,61.53549972026142,002728,特一药业,bottom_area,2025-12-19,11.1,2025-12-19,10.91,1.7415215398716728,2.01649862511458,27.508305647840537,False,0.1805,7.2026,1,4,1,25.0,39.3073593073593,39.3073593073593,13.258478460128325,1.7415215398716728,历史1/4次成功; 当前距低点1.74%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
24,67.66778867222587,61.45712180967129,002632,道明光学,bottom_area,2025-12-19,12.3,2025-12-19,12.02,2.3294509151414404,4.908485856905157,27.28372655777375,False,2.1595,8.3076,1,2,1,50.0,25.259515570934255,25.259515570934255,12.670549084858559,2.3294509151414404,历史1/2次成功; 当前距低点2.33%; 最新日涨幅2.16%; 状态bottom_area; 底部未确认
25,66.54729481592891,60.98330368398936,002453,华软科技,bottom_area,2025-12-19,6.22,2025-12-17,6.05,2.8099173553718995,6.115702479338845,28.31753554502369,False,0.6472,4.2811,1,2,1,50.0,28.60169491525425,28.60169491525425,12.1900826446281,2.8099173553718995,历史1/2次成功; 当前距低点2.81%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
26,66.06112857123082,61.91401193271191,002184,海得控制,bottom_area,2025-12-19,12.69,2025-12-17,12.2,4.016393442622953,4.0983606557377055,29.357266936884773,False,1.6827,2.2502,2,5,2,40.0,36.72789775210886,50.27203482045704,10.983606557377046,4.016393442622953,历史2/5次成功; 当前距低点4.02%; 最新日涨幅1.68%; 状态bottom_area; 底部未确认
27,65.8961874692523,59.674774779477026,600696,退市岩石,bottom_area,2025-12-19,3.29,2025-12-18,3.22,2.1739130434782554,10.559006211180119,30.303030303030297,False,-4.9133,2.7947,1,2,1,50.0,46.45858343337334,46.45858343337334,12.826086956521742,2.1739130434782554,历史1/2次成功; 当前距低点2.17%; 最新日涨幅-4.91%; 状态bottom_area; 底部未确认
28,64.69268411357085,59.221579130434776,301487,盟固利,bottom_area,2025-12-19,21.27,2025-12-17,20.7,2.7536231884057982,4.2995169082125635,28.000000000000004,False,0.8057,2.5386,1,2,1,50.0,18.439999999999998,18.439999999999998,12.246376811594201,2.7536231884057982,历史1/2次成功; 当前距低点2.75%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
29,64.05231475483419,59.098739079110096,300681,英搏尔,bottom_area,2025-12-19,24.04,2025-12-17,23.3,3.1759656652360446,4.377682403433474,28.593319031566043,False,1.2211,3.5129,2,6,2,33.33333333333333,25.734448723198668,27.487589035182385,11.824034334763954,3.1759656652360446,历史2/6次成功; 当前距低点3.18%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
30,62.08898239099763,59.016260763330564,002176,江特电机,bottom_area,2025-12-19,9.44,2025-12-16,9.01,4.772475027746944,5.549389567147614,29.99222999222999,False,2.3861,3.5205,2,5,2,40.0,30.416687239750484,39.01808785529715,10.227524972253054,4.772475027746944,历史2/5次成功; 当前距低点4.77%; 最新日涨幅2.39%; 状态bottom_area; 底部未确认
31,61.39779871531231,57.3756856187291,600375,汉马科技,bottom_area,2025-12-19,5.92,2025-12-17,5.7,3.8596491228070127,4.210526315789477,28.571428571428577,False,2.4221,1.9397,1,2,1,50.0,22.073578595317713,22.073578595317713,11.140350877192986,3.8596491228070127,历史1/2次成功; 当前距低点3.86%; 最新日涨幅2.42%; 状态bottom_area; 底部未确认
32,60.88162561322842,57.549454666003626,002017,东信和平,bottom_area,2025-12-19,21.01,2025-12-16,20.11,4.475385380407769,10.691198408751875,30.342916522341532,False,3.3448,4.2494,1,3,1,33.33333333333333,50.390015600624025,50.390015600624025,10.524614619592231,4.475385380407769,历史1/3次成功; 当前距低点4.48%; 最新日涨幅3.34%; 状态bottom_area; 底部未确认
33,60.449519262298345,56.58531986531986,601162,天风证券,bottom_area,2025-12-19,4.21,2025-12-17,4.05,3.9506172839506206,5.925925925925932,27.678571428571423,False,2.4331,3.0088,1,2,1,50.0,18.939393939393938,18.939393939393938,11.04938271604938,3.9506172839506206,历史1/2次成功; 当前距低点3.95%; 最新日涨幅2.43%; 状态bottom_area; 底部未确认
34,60.116666023444424,56.477556270096464,000819,岳阳兴长,bottom_area,2025-12-19,15.83,2025-12-17,15.2,4.144736842105268,5.0657894736842195,27.028324531925108,False,0.5079,1.1502,1,2,1,50.0,20.739549839228296,20.739549839228296,10.855263157894731,4.144736842105268,历史1/2次成功; 当前距低点4.14%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
35,59.782887918468845,56.09471599154461,001282,三联锻造,bottom_area,2025-12-19,20.16,2025-12-17,19.37,4.078471863706758,4.233350542075376,27.992565055762075,False,1.6641,2.4105,1,3,1,33.33333333333333,37.31343283582089,37.31343283582089,10.92152813629324,4.078471863706758,历史1/3次成功; 当前距低点4.08%; 最新日涨幅1.66%; 状态bottom_area; 底部未确认
36,58.76533168064466,55.66652771549505,000665,湖北广电,bottom_area,2025-12-19,5.47,2025-12-17,5.23,4.588910133843199,5.353728489483735,27.46185852981969,False,1.8622,1.6697,2,7,2,28.57142857142857,34.919124227805554,43.606557377049185,10.4110898661568,4.588910133843199,历史2/7次成功; 当前距低点4.59%; 最新日涨幅1.86%; 状态bottom_area; 底部未确认
37,58.036172209528225,53.75857947438061,688348,昱能科技,bottom_area,2025-12-19,50.98,2025-12-17,49.31,3.3867369701885917,3.7923342121273524,31.77919203099059,False,1.5336,0.6012,1,3,1,33.33333333333333,16.27422813482398,16.27422813482398,11.613263029811408,3.3867369701885917,历史1/3次成功; 当前距低点3.39%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
38,54.92812971120763,51.43852597402597,002605,姚记科技,bottom_area,2025-12-19,23.29,2025-12-17,22.4,3.9732142857142883,4.776785714285716,27.71861890932559,False,0.3447,1.2308,1,5,1,20.0,23.2121212121212,23.2121212121212,11.026785714285712,3.9732142857142883,历史1/5次成功; 当前距低点3.97%; 最新日涨幅0.34%; 状态bottom_area; 底部未确认
39,52.37713567454351,49.79821141884089,001330,博纳影业,bottom_area,2025-12-19,10.07,2025-12-18,9.61,4.786680541103027,14.151925078043718,28.01498127340824,True,-6.8455,17.8883,1,3,1,33.33333333333333,35.637149028077765,35.637149028077765,10.213319458896972,4.786680541103027,历史1/3次成功; 当前距低点4.79%; 最新日涨幅-6.85%; 状态bottom_area; 底部已确认
