rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.22439510918386,85.80884559323685,603215,比依股份,bottom_area,2024-07-16,11.66,2024-07-09,11.5,1.3913043478260883,6.956521739130441,32.70918665886483,False,-0.5119,1.4484,4,4,4,100.0,25.48935218430281,36.01562499999999,6.608695652173912,1.3913043478260883,历史4/4次成功; 当前距低点1.39%; 最新日涨幅-0.51%; 状态bottom_area; 底部未确认
73,73.7744012286742,71.68807931199237,002035,华帝股份,confirmed_rebound,2024-07-16,6.13,2024-07-09,5.98,2.508361204013369,9.36454849498327,32.19954648526077,True,-2.0767,1.7108,1,1,1,100.0,14.285714285714274,14.285714285714274,5.491638795986631,2.508361204013369,历史1/1次成功; 当前距低点2.51%; 最新日涨幅-2.08%; 状态confirmed_rebound; 底部已确认
74,73.4602792159251,74.64966592670702,605337,李子园,confirmed_rebound,2024-07-16,9.54,2024-07-09,9.1,4.8351648351648295,8.35164835164835,31.00833965125095,True,-0.3135,0.3254,3,3,3,100.0,25.39699866066034,37.98882681564246,3.1648351648351705,4.8351648351648295,历史3/3次成功; 当前距低点4.84%; 最新日涨幅-0.31%; 状态confirmed_rebound; 底部已确认
75,72.82867349976475,68.06828504862239,002430,杭氧股份,bottom_area,2024-07-16,18.6,2024-07-16,18.51,0.48622366288492624,2.7012425715829282,32.073394495412835,False,-2.1053,0.5552,1,1,1,100.0,8.854166666666677,8.854166666666677,7.5137763371150745,0.48622366288492624,历史1/1次成功; 当前距低点0.49%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
76,72.54768556127141,71.01077892325311,002320,海峡股份,bottom_area,2024-07-16,4.99,2024-07-09,4.85,2.886597938144342,4.536082474226818,27.28635682158921,False,-0.5976,0.3931,1,1,1,100.0,14.259259259259249,14.259259259259249,5.113402061855658,2.886597938144342,历史1/1次成功; 当前距低点2.89%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
77,71.7919252995665,71.01208350975034,600060,海信视像,bottom_area,2024-07-16,22.0,2024-07-11,21.27,3.432063939821347,7.146215326751292,27.257181942544456,True,-1.566,0.36,1,1,1,100.0,11.759082217973218,11.759082217973218,4.567936060178654,3.432063939821347,历史1/1次成功; 当前距低点3.43%; 最新日涨幅-1.57%; 状态bottom_area; 底部已确认
78,71.74248930116745,72.30224864551988,300569,天能重工,confirmed_rebound,2024-07-16,4.03,2024-07-09,3.86,4.404145077720218,8.290155440414503,27.443609022556398,True,-0.4938,0.4835,2,2,2,100.0,24.159674315709548,40.25316455696202,3.595854922279783,4.404145077720218,历史2/2次成功; 当前距低点4.40%; 最新日涨幅-0.49%; 状态confirmed_rebound; 底部已确认
79,71.05057624686185,67.024805199722,002706,良信股份,bottom_area,2024-07-16,6.26,2024-07-08,6.2,0.9677419354838646,5.806451612903216,29.943502824858754,False,-1.5723,1.1433,3,4,3,75.0,13.31320867002797,14.727153188691638,7.032258064516135,0.9677419354838646,历史3/4次成功; 当前距低点0.97%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
80,71.03616715995858,71.81897553078252,000597,东北制药,bottom_area,2024-07-16,3.89,2024-07-09,3.72,4.569892473118277,7.258064516129033,29.00763358778626,True,-0.7653,0.4374,2,2,2,100.0,13.378120266087073,16.59751037344398,3.4301075268817227,4.569892473118277,历史2/2次成功; 当前距低点4.57%; 最新日涨幅-0.77%; 状态bottom_area; 底部已确认
81,70.87750554092274,70.53070092369792,600970,中材国际,bottom_area,2024-07-16,10.25,2024-07-12,9.88,3.744939271255052,6.983805668016188,27.03101920236336,False,-2.381,0.608,1,1,1,100.0,22.19979818365287,22.19979818365287,4.255060728744948,3.744939271255052,历史1/1次成功; 当前距低点3.74%; 最新日涨幅-2.38%; 状态bottom_area; 底部未确认
82,70.14777324749956,71.07492669237556,002511,中顺洁柔,bottom_area,2024-07-16,6.93,2024-07-09,6.62,4.682779456193348,7.552870090634441,27.012127894156563,True,-1.0,0.3993,2,2,2,100.0,10.761633615572027,12.93532338308459,3.3172205438066524,4.682779456193348,历史2/2次成功; 当前距低点4.68%; 最新日涨幅-1.00%; 状态bottom_area; 底部已确认
83,69.38732414620016,70.56894366808436,002571,德力股份,confirmed_rebound,2024-07-16,3.87,2024-07-05,3.69,4.878048780487809,11.111111111111104,28.488372093023255,True,-0.7692,1.9667,2,2,2,100.0,20.649972513960012,28.291814946619215,3.121951219512191,4.878048780487809,历史2/2次成功; 当前距低点4.88%; 最新日涨幅-0.77%; 状态confirmed_rebound; 底部已确认
84,69.32516281179143,68.93126984126987,002060,广东建工,bottom_area,2024-07-16,3.36,2024-07-09,3.24,3.703703703703693,6.48148148148148,27.67857142857143,False,-0.2967,0.4962,1,1,1,100.0,13.095238095238093,13.095238095238093,4.296296296296307,3.703703703703693,历史1/1次成功; 当前距低点3.70%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
85,68.96844040778866,68.70239100695889,603357,设计总院,confirmed_rebound,2024-07-16,8.47,2024-07-09,8.16,3.7990196078431433,8.578431372549012,27.978817299205648,True,-0.9357,1.1727,1,1,1,100.0,14.054600606673395,14.054600606673395,4.200980392156857,3.7990196078431433,历史1/1次成功; 当前距低点3.80%; 最新日涨幅-0.94%; 状态confirmed_rebound; 底部已确认
86,68.95494958681387,66.85282387622173,600141,兴发集团,bottom_area,2024-07-16,18.42,2024-07-08,17.99,2.390216787103965,6.7259588660366925,27.547321788159486,False,-1.8647,0.8991,2,3,2,66.66666666666666,24.70887894705429,36.58969804618119,5.609783212896035,2.390216787103965,历史2/3次成功; 当前距低点2.39%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
87,68.35794147614969,68.1198660846146,000568,泸州老窖,bottom_area,2024-07-16,137.57,2024-07-09,132.51,3.818579729831713,5.048675571654968,32.88933907318308,False,-0.5278,0.5488,1,1,1,100.0,10.141010046402663,10.141010046402663,4.181420270168287,3.818579729831713,历史1/1次成功; 当前距低点3.82%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
88,67.78215925411241,67.82725216413841,002573,清新环境,confirmed_rebound,2024-07-16,3.61,2024-07-10,3.47,4.0345821325648314,8.64553314121037,28.453608247422675,True,-0.551,0.369,1,1,1,100.0,12.237093690248559,12.237093690248559,3.9654178674351686,4.0345821325648314,历史1/1次成功; 当前距低点4.03%; 最新日涨幅-0.55%; 状态confirmed_rebound; 底部已确认
89,67.7713154782609,68.22615652173916,600976,健民集团,bottom_area,2024-07-16,46.8,2024-07-10,44.85,4.347826086956512,6.778149386845037,32.859281437125745,False,-0.8475,0.8024,1,1,1,100.0,17.200000000000006,17.200000000000006,3.6521739130434883,4.347826086956512,历史1/1次成功; 当前距低点4.35%; 最新日涨幅-0.85%; 状态bottom_area; 底部未确认
90,67.32483246278188,65.44266318144338,002705,新宝股份,bottom_area,2024-07-16,12.99,2024-07-09,12.67,2.525651144435677,7.103393843725338,29.806094182825486,True,-1.3667,0.5183,2,3,2,66.66666666666666,9.593984538118622,10.808080808080812,5.474348855564323,2.525651144435677,历史2/3次成功; 当前距低点2.53%; 最新日涨幅-1.37%; 状态bottom_area; 底部已确认
91,64.34891932500949,64.4618937780225,002623,亚玛顿,confirmed_rebound,2024-07-16,15.52,2024-07-09,14.91,4.091213950368876,9.523809523809511,27.831558567279767,True,0.0,0.3122,2,3,2,66.66666666666666,11.253736119337951,11.601884570082444,3.908786049631124,4.091213950368876,历史2/3次成功; 当前距低点4.09%; 最新日涨幅0.00%; 状态confirmed_rebound; 底部已确认
92,64.24591751524603,62.09909090909089,600058,五矿发展,bottom_area,2024-07-16,6.41,2024-07-09,6.27,2.232854864433821,5.263157894736844,28.91156462585035,False,-0.311,0.2206,1,2,1,50.0,99.54954954954954,99.54954954954954,5.767145135566179,2.232854864433821,历史1/2次成功; 当前距低点2.23%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
93,59.690884305361344,56.72103856520319,601636,旗滨集团,bottom_area,2024-07-16,6.02,2024-07-16,5.94,1.3468013468013331,3.3670033670033552,30.60747663551402,False,-2.1138,1.0324,1,2,1,50.0,10.224438902743147,10.224438902743147,6.653198653198666,1.3468013468013331,历史1/2次成功; 当前距低点1.35%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
94,50.24533455314224,50.99797051849965,601966,玲珑轮胎,confirmed_rebound,2024-07-16,17.78,2024-07-05,16.97,4.773129051266956,9.310548025928119,31.434343434343436,True,-1.9846,1.1391,1,2,1,50.0,22.476907287033857,22.476907287033857,3.226870948733044,4.773129051266956,历史1/2次成功; 当前距低点4.77%; 最新日涨幅-1.98%; 状态confirmed_rebound; 底部已确认
