rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.81229683453057,89.0806596880554,688355,明志科技,bottom_area,2023-08-25,20.89,2023-08-25,20.62,1.3094083414160989,3.831231813773032,32.28243021346469,False,0.1918,3.1737,4,4,4,100.0,19.602745733785582,35.08474576271185,6.690591658583902,1.3094083414160989,历史4/4次成功; 当前距低点1.31%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
12,82.78716707866484,76.98968309369836,688185,康希诺,bottom_area,2023-08-25,70.84,2023-08-25,70.68,0.22637238256932168,4.6547821165817655,28.03909590714721,False,-4.2314,1.704,6,6,6,100.0,13.848452290088234,19.236097367900253,7.773627617430678,0.22637238256932168,历史6/6次成功; 当前距低点0.23%; 最新日涨幅-4.23%; 状态bottom_area; 底部未确认
13,82.71168289346824,77.08180823041344,300521,爱司凯,bottom_area,2023-08-25,11.95,2023-08-25,11.91,0.3358522250209836,4.785894206549121,29.5266272189349,False,-3.2389,1.3389,4,4,4,100.0,15.685759696028395,20.590790616854918,7.664147774979016,0.3358522250209836,历史4/4次成功; 当前距低点0.34%; 最新日涨幅-3.24%; 状态bottom_area; 底部未确认
14,82.3386429351766,77.44753066058526,688107,安路科技,bottom_area,2023-08-25,41.98,2023-08-25,41.64,0.8165225744476377,3.6743515850144117,28.157349896480333,False,-2.8915,0.5304,3,3,3,100.0,29.995710378096113,67.95615731785945,7.183477425552362,0.8165225744476377,历史3/3次成功; 当前距低点0.82%; 最新日涨幅-2.89%; 状态bottom_area; 底部未确认
15,82.06428576696747,76.68764338450991,002765,蓝黛科技,bottom_area,2023-08-25,6.31,2023-08-25,6.28,0.4777070063694166,3.184713375796181,29.675251959686445,False,-2.7735,2.0555,3,3,3,100.0,21.75707182275358,28.213879408418663,7.522292993630583,0.4777070063694166,历史3/3次成功; 当前距低点0.48%; 最新日涨幅-2.77%; 状态bottom_area; 底部未确认
16,81.88776118886776,76.60041696830703,603236,移远通信,bottom_area,2023-08-25,43.59,2023-08-25,43.36,0.5304428044280535,2.3985239852398506,30.30059475968494,False,-2.3959,1.4463,3,3,3,100.0,21.93455141076877,39.389337383102855,7.469557195571946,0.5304428044280535,历史3/3次成功; 当前距低点0.53%; 最新日涨幅-2.40%; 状态bottom_area; 底部未确认
17,81.7701437813554,76.74672197908782,002386,天原股份,bottom_area,2023-08-25,5.72,2023-08-25,5.68,0.7042253521126767,2.6408450704225417,31.48371531966224,False,-1.5491,0.9604,3,3,3,100.0,24.851375171530723,48.85290148448042,7.295774647887324,0.7042253521126767,历史3/3次成功; 当前距低点0.70%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
18,81.03283412143386,75.40180423960172,002084,海鸥住工,bottom_area,2023-08-25,3.91,2023-08-25,3.9,0.2564102564102623,2.8205128205128176,27.102803738317753,False,-1.0127,1.6386,2,2,2,100.0,28.797954968909234,43.81720430107525,7.743589743589737,0.2564102564102623,历史2/2次成功; 当前距低点0.26%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
19,80.90107127597908,75.95642159775845,605111,新洁能,bottom_area,2023-08-25,33.5,2023-08-25,33.26,0.7215874924834697,3.728202044497902,27.616974972796527,False,-2.4745,2.1583,3,3,3,100.0,20.815274626993325,36.800373134328346,7.278412507516531,0.7215874924834697,历史3/3次成功; 当前距低点0.72%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
20,80.7650752193013,75.04312176866276,300539,横河精密,bottom_area,2023-08-25,11.09,2023-08-25,11.07,0.18066847335139632,3.703703703703705,28.810289389067528,False,-2.9746,1.1807,2,2,2,100.0,25.941106924214775,39.25845147219192,7.819331526648604,0.18066847335139632,历史2/2次成功; 当前距低点0.18%; 最新日涨幅-2.97%; 状态bottom_area; 底部未确认
21,80.58566275857193,75.00258279839217,601778,晶科科技,bottom_area,2023-08-25,3.74,2023-08-25,3.73,0.26809651474531454,3.7533512064343197,27.43190661478599,False,-4.1026,2.736,3,3,3,100.0,20.34324113984674,42.344827586206904,7.731903485254686,0.26809651474531454,历史3/3次成功; 当前距低点0.27%; 最新日涨幅-4.10%; 状态bottom_area; 底部未确认
22,79.97315929917525,75.31102695519566,300474,景嘉微,bottom_area,2023-08-25,67.82,2023-08-25,67.23,0.8775844117209417,5.845604640785353,29.350567465321557,False,-2.767,2.5368,2,2,2,100.0,35.92429792429792,59.857142857142854,7.1224155882790585,0.8775844117209417,历史2/2次成功; 当前距低点0.88%; 最新日涨幅-2.77%; 状态bottom_area; 底部未确认
23,79.96745119266873,74.43589258574961,600148,长春一东,bottom_area,2023-08-25,14.63,2023-08-25,14.59,0.2741603838245437,3.152844413982185,27.340637450199196,False,-1.9437,1.3801,1,1,1,100.0,40.489130434782616,40.489130434782616,7.725839616175456,0.2741603838245437,历史1/1次成功; 当前距低点0.27%; 最新日涨幅-1.94%; 状态bottom_area; 底部未确认
24,79.80863091085209,74.82595150410323,600338,西藏珠峰,bottom_area,2023-08-25,13.96,2023-08-25,13.87,0.6488824801730472,3.1723143475126268,28.320413436692515,False,-1.6209,1.4346,2,2,2,100.0,30.512922359665453,31.213191990577155,7.3511175198269525,0.6488824801730472,历史2/2次成功; 当前距低点0.65%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
25,79.29481010050226,74.4060032866186,002272,川润股份,bottom_area,2023-08-25,5.82,2023-08-25,5.78,0.6920415224913501,3.633217993079584,29.42612942612942,False,-2.0202,1.9382,2,2,2,100.0,28.784182569348804,48.337595907928375,7.30795847750865,0.6920415224913501,历史2/2次成功; 当前距低点0.69%; 最新日涨幅-2.02%; 状态bottom_area; 底部未确认
26,79.27326755006962,73.55684952949194,300423,昇辉科技,bottom_area,2023-08-25,9.1,2023-08-25,9.09,0.11001100110010767,2.5302530253025353,29.37062937062937,False,-2.4652,1.7564,2,2,2,100.0,17.084272107527923,23.28482328482329,7.889988998899892,0.11001100110010767,历史2/2次成功; 当前距低点0.11%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
27,79.12930960723966,73.86888226433584,688173,希荻微,bottom_area,2023-08-25,16.57,2023-08-25,16.5,0.4242424242424259,4.060606060606071,31.25,False,-3.9977,1.5059,3,3,3,100.0,16.16212361079873,23.120837297811605,7.575757575757574,0.4242424242424259,历史3/3次成功; 当前距低点0.42%; 最新日涨幅-4.00%; 状态bottom_area; 底部未确认
28,78.92742818513898,73.70583231682454,002845,同兴达,bottom_area,2023-08-25,13.63,2023-08-25,13.57,0.44215180545320926,5.084745762711861,29.322916666666664,False,-3.7429,3.2249,3,3,3,100.0,15.505045340096002,25.83258325832584,7.557848194546792,0.44215180545320926,历史3/3次成功; 当前距低点0.44%; 最新日涨幅-3.74%; 状态bottom_area; 底部未确认
29,78.8734056583921,73.81725061618606,603005,晶方科技,bottom_area,2023-08-25,18.08,2023-08-25,17.98,0.5561735261401438,3.503893214682975,30.256012412723045,False,-3.8298,2.3892,3,3,3,100.0,17.501754063363318,24.55991516436903,7.443826473859856,0.5561735261401438,历史3/3次成功; 当前距低点0.56%; 最新日涨幅-3.83%; 状态bottom_area; 底部未确认
30,78.80652504114295,73.71907435508346,002150,正泰电源,bottom_area,2023-08-25,13.25,2023-08-25,13.18,0.5311077389984847,3.566009104704102,31.354166666666668,False,-3.0015,1.3944,1,1,1,100.0,164.87025948103792,164.87025948103792,7.468892261001516,0.5311077389984847,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-3.00%; 状态bottom_area; 底部未确认
31,78.6338972364246,73.2667070736252,300505,川金诺,bottom_area,2023-08-25,15.42,2023-08-25,15.37,0.3253090435914165,4.749512036434628,28.378378378378383,False,-4.2831,2.2425,2,2,2,100.0,28.378557489320507,39.35656836461126,7.6746909564085835,0.3253090435914165,历史2/2次成功; 当前距低点0.33%; 最新日涨幅-4.28%; 状态bottom_area; 底部未确认
32,78.62458687340293,73.7835681369177,002838,道恩股份,bottom_area,2023-08-25,13.01,2023-08-25,12.92,0.696594427244581,4.643962848297211,29.629629629629626,False,-3.7722,1.3789,3,3,3,100.0,19.04195393029752,24.95606326889279,7.30340557275542,0.696594427244581,历史3/3次成功; 当前距低点0.70%; 最新日涨幅-3.77%; 状态bottom_area; 底部未确认
33,78.30907404950702,73.32163452462352,001266,宏英智能,bottom_area,2023-08-25,24.31,2023-08-25,24.17,0.5792304509722673,4.261481175010333,31.37421919363997,False,-3.4551,3.7516,3,3,3,100.0,15.119784692689752,23.285351397121083,7.420769549027733,0.5792304509722673,历史3/3次成功; 当前距低点0.58%; 最新日涨幅-3.46%; 状态bottom_area; 底部未确认
34,77.67856888548678,73.6887891418926,300389,艾比森,bottom_area,2023-08-25,14.48,2023-08-25,14.3,1.2587412587412568,3.916083916083907,32.387706855791954,False,-1.5636,1.5464,1,1,1,100.0,8.702791461412156,8.702791461412156,6.7412587412587435,1.2587412587412568,历史1/1次成功; 当前距低点1.26%; 最新日涨幅-1.56%; 状态bottom_area; 底部未确认
35,77.45854703178662,72.43123817702958,300473,德尔股份,bottom_area,2023-08-25,15.71,2023-08-25,15.63,0.5118362124120286,2.8150991682661513,30.37861915367483,False,-1.0082,1.6938,2,2,2,100.0,15.958197534026922,21.37137137137137,7.488163787587972,0.5118362124120286,历史2/2次成功; 当前距低点0.51%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
36,77.3636348823234,71.63299526141054,001234,泰慕士,bottom_area,2023-08-25,29.11,2023-08-25,29.11,0.0,0.0,27.94554455445544,False,-9.9876,0.4067,2,2,2,100.0,27.86556592156205,31.93277310924369,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
37,77.32574401380195,73.59268683282994,688277,天智航,confirmed_rebound,2023-08-25,13.5,2023-08-23,13.31,1.427498121712994,8.489857250187821,29.088971763452314,False,-1.4599,1.0001,1,1,1,100.0,20.469798657718112,20.469798657718112,6.572501878287006,1.427498121712994,历史1/1次成功; 当前距低点1.43%; 最新日涨幅-1.46%; 状态confirmed_rebound; 底部未确认
38,77.13946013363055,72.56521142356775,603212,赛伍技术,bottom_area,2023-08-25,15.94,2023-08-25,15.81,0.8222643896268123,4.364326375711572,30.198675496688736,False,-3.0414,1.4647,2,2,2,100.0,30.698786193101522,32.01038575667657,7.177735610373189,0.8222643896268123,历史2/2次成功; 当前距低点0.82%; 最新日涨幅-3.04%; 状态bottom_area; 底部未确认
39,77.0416249500687,72.32033514618564,000572,海马汽车,bottom_area,2023-08-25,4.24,2023-08-25,4.21,0.7125890736342102,3.8004750593824266,31.096563011456634,False,-2.9748,2.6827,2,2,2,100.0,17.82278620468623,22.92191435768261,7.287410926365789,0.7125890736342102,历史2/2次成功; 当前距低点0.71%; 最新日涨幅-2.97%; 状态bottom_area; 底部未确认
40,76.86157419551364,71.82265953300855,000028,国药一致,bottom_area,2023-08-25,31.7,2023-08-25,31.55,0.47543581616481323,1.7432646592710006,28.539071347678362,False,-0.5646,0.6371,2,2,2,100.0,12.240070934754426,14.150943396226415,7.524564183835186,0.47543581616481323,历史2/2次成功; 当前距低点0.48%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
41,76.64257247636804,72.0862555185627,002654,万润科技,bottom_area,2023-08-25,8.67,2023-08-25,8.6,0.8139534883720964,4.651162790697678,27.852348993288594,False,-5.2459,6.5765,3,3,3,100.0,11.355212215328315,12.487611496531217,7.186046511627904,0.8139534883720964,历史3/3次成功; 当前距低点0.81%; 最新日涨幅-5.25%; 状态bottom_area; 底部未确认
42,76.33608161740058,71.45031692906663,601777,千里科技,bottom_area,2023-08-25,3.58,2023-08-25,3.56,0.5617977528089892,3.089887640449435,27.93522267206478,False,-2.4523,0.7152,1,1,1,100.0,27.96352583586626,27.96352583586626,7.438202247191011,0.5617977528089892,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-2.45%; 状态bottom_area; 底部未确认
43,76.12425236935168,70.4854188605108,300614,百川畅银,bottom_area,2023-08-25,22.35,2023-08-25,22.35,0.0,5.771812080536909,28.36538461538461,False,-1.5852,2.457,2,2,2,100.0,11.480746561886047,11.8614931237721,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
44,76.08082757393399,70.77972977575932,002819,东方中科,bottom_area,2023-08-25,24.45,2023-08-25,24.39,0.246002460024595,2.9110291102911066,30.31428571428571,False,-2.5896,0.6787,1,1,1,100.0,20.487179487179493,20.487179487179493,7.753997539975405,0.246002460024595,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-2.59%; 状态bottom_area; 底部未确认
45,75.96817991743043,71.43570744505456,002755,奥赛康,bottom_area,2023-08-25,7.54,2023-08-24,7.48,0.8021390374331497,3.3422459893048124,32.97491039426523,False,-0.7895,0.2858,1,1,1,100.0,30.831099195710454,30.831099195710454,7.197860962566851,0.8021390374331497,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
46,75.56970857297974,70.54473456296358,603131,上海沪工,bottom_area,2023-08-25,11.86,2023-08-25,11.81,0.4233700254021925,3.5563082133784922,28.293867638129928,False,-3.0253,1.1627,2,2,2,100.0,14.946334520863354,19.841269841269842,7.576629974597808,0.4233700254021925,历史2/2次成功; 当前距低点0.42%; 最新日涨幅-3.03%; 状态bottom_area; 底部未确认
47,75.16515654629563,70.76623969138033,300514,友讯达,bottom_area,2023-08-25,11.66,2023-08-25,11.56,0.8650519031141838,5.968858131487885,27.795128044971896,False,-5.2803,4.12,1,1,1,100.0,38.21805392731536,38.21805392731536,7.134948096885816,0.8650519031141838,历史1/1次成功; 当前距低点0.87%; 最新日涨幅-5.28%; 状态bottom_area; 底部未确认
48,74.76240762460155,70.43895654094261,603155,新亚强,bottom_area,2023-08-25,22.34,2023-08-25,22.14,0.9033423667569977,4.245709123757893,27.147087857847975,False,-3.29,0.9319,2,2,2,100.0,20.261167404024544,25.624375624375624,7.096657633243003,0.9033423667569977,历史2/2次成功; 当前距低点0.90%; 最新日涨幅-3.29%; 状态bottom_area; 底部未确认
49,74.73528154509786,69.2514948145358,603301,振德医疗,bottom_area,2023-08-25,25.57,2023-08-25,25.56,0.03912363067293256,2.30829420970266,31.049366064202864,False,-1.7672,0.4993,1,1,1,100.0,9.734928454140272,9.734928454140272,7.960876369327067,0.03912363067293256,历史1/1次成功; 当前距低点0.04%; 最新日涨幅-1.77%; 状态bottom_area; 底部未确认
50,74.65502723967103,70.00624643092466,002425,凯撒文化,bottom_area,2023-08-25,4.59,2023-08-25,4.56,0.6578947368421107,4.166666666666676,27.04000000000001,False,-3.5714,1.9451,2,2,2,100.0,14.926056080240135,21.231422505307858,7.3421052631578885,0.6578947368421107,历史2/2次成功; 当前距低点0.66%; 最新日涨幅-3.57%; 状态bottom_area; 底部未确认
51,74.6346600211797,71.15452943620714,688152,麒麟信安,bottom_area,2023-08-25,95.0,2023-08-25,93.58,1.517418251763199,7.661893567001497,31.852607049228077,False,-6.0894,11.7612,1,1,1,100.0,8.463672313049639,8.463672313049639,6.482581748236801,1.517418251763199,历史1/1次成功; 当前距低点1.52%; 最新日涨幅-6.09%; 状态bottom_area; 底部未确认
52,74.35500693436302,74.6055905974384,300357,我武生物,bottom_area,2023-08-25,31.44,2023-08-24,30.18,4.174950298210741,6.494367130550035,28.040057224606578,False,0.1593,0.7339,2,2,2,100.0,10.239125147090727,11.705069124423972,3.8250497017892586,4.174950298210741,历史2/2次成功; 当前距低点4.17%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
53,74.13795715154123,68.90595872033025,688068,热景生物,bottom_area,2023-08-25,35.77,2023-08-25,35.7,0.1960784313725498,3.0812324929971826,31.05446118192352,False,-2.5341,0.7155,1,1,1,100.0,9.80116959064327,9.80116959064327,7.803921568627451,0.1960784313725498,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-2.53%; 状态bottom_area; 底部未确认
54,74.13661432048355,69.67125941495884,002519,银河电子,bottom_area,2023-08-25,5.23,2023-08-25,5.19,0.7707129094412337,3.6608863198458477,30.053908355795144,False,-2.7881,1.7053,1,1,1,100.0,20.959595959595962,20.959595959595962,7.229287090558767,0.7707129094412337,历史1/1次成功; 当前距低点0.77%; 最新日涨幅-2.79%; 状态bottom_area; 底部未确认
55,73.99474235703649,69.35317947194963,603070,万控智造,bottom_area,2023-08-25,15.91,2023-08-25,15.81,0.6325110689437042,3.6053130929791175,29.733333333333334,False,-2.3327,2.3656,1,1,1,100.0,17.555401662049874,17.555401662049874,7.367488931056296,0.6325110689437042,历史1/1次成功; 当前距低点0.63%; 最新日涨幅-2.33%; 状态bottom_area; 底部未确认
56,73.54303603549957,69.22861324360589,300438,鹏辉能源,bottom_area,2023-08-25,37.65,2023-08-25,37.33,0.8572193945888034,2.86632735065631,31.1889400921659,False,-1.0252,1.5038,1,1,1,100.0,19.640179910044974,19.640179910044974,7.142780605411198,0.8572193945888034,历史1/1次成功; 当前距低点0.86%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
57,73.4964991928056,68.74641897233202,300512,中亚股份,bottom_area,2023-08-25,7.63,2023-08-25,7.59,0.527009222661397,3.293807641633729,28.260869565217394,False,-2.6786,0.6708,1,1,1,100.0,12.999999999999995,12.999999999999995,7.4729907773386035,0.527009222661397,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-2.68%; 状态bottom_area; 底部未确认
58,73.45118112342037,68.01035289205589,000977,浪潮信息,bottom_area,2023-08-25,37.44,2023-08-25,37.44,0.0,7.665598290598304,29.927007299270077,False,-10.0,7.7777,2,2,2,100.0,8.388994043311252,8.391304347826086,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
59,73.44287203899415,68.95464160344385,000670,盈方微,bottom_area,2023-08-25,5.58,2023-08-25,5.54,0.7220216606498201,3.610108303249101,29.516539440203566,False,-3.2929,2.0852,2,2,2,100.0,10.058338654437806,10.903426791277262,7.27797833935018,0.7220216606498201,历史2/2次成功; 当前距低点0.72%; 最新日涨幅-3.29%; 状态bottom_area; 底部未确认
60,73.2771893605253,69.11980548526415,300656,民德电子,bottom_area,2023-08-25,23.05,2023-08-25,22.83,0.9636443276390819,5.256241787122221,31.027190332326292,False,-4.4362,1.1546,2,2,2,100.0,13.908142754200325,14.79500891265598,7.036355672360918,0.9636443276390819,历史2/2次成功; 当前距低点0.96%; 最新日涨幅-4.44%; 状态bottom_area; 底部未确认
61,73.05260658637988,70.39010882936854,301499,维科精密,confirmed_rebound,2023-08-25,32.55,2023-08-25,31.89,2.069614299153329,11.06930072122923,31.654522074582076,False,-8.3099,22.5289,1,1,1,100.0,21.337792642140478,21.337792642140478,5.930385700846672,2.069614299153329,历史1/1次成功; 当前距低点2.07%; 最新日涨幅-8.31%; 状态confirmed_rebound; 底部未确认
62,73.01593959471188,68.17246677585888,300452,山河药辅,bottom_area,2023-08-25,13.94,2023-08-25,13.88,0.4322766570605095,3.1700288184438,28.710837185413446,False,-1.5537,1.4428,1,1,1,100.0,8.752997601918471,8.752997601918471,7.56772334293949,0.4322766570605095,历史1/1次成功; 当前距低点0.43%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
63,72.54891341408864,67.89436698939606,002559,亚威股份,bottom_area,2023-08-25,7.27,2023-08-25,7.23,0.5532503457814543,3.04287690179806,28.202581926514398,False,-2.6774,2.5532,1,1,1,100.0,8.740740740740739,8.740740740740739,7.446749654218546,0.5532503457814543,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-2.68%; 状态bottom_area; 底部未确认
64,71.96424516426744,67.56637636569731,688233,神工股份,bottom_area,2023-08-25,27.9,2023-08-25,27.7,0.7220216606498169,4.548736462093869,28.79177377892031,False,-3.4602,1.5029,1,1,1,100.0,19.261213720316633,19.261213720316633,7.277978339350183,0.7220216606498169,历史1/1次成功; 当前距低点0.72%; 最新日涨幅-3.46%; 状态bottom_area; 底部未确认
65,71.44550649178589,67.2308792834411,300671,富满微,bottom_area,2023-08-25,31.24,2023-08-25,30.98,0.8392511297611298,3.938024531956109,27.886405959031656,False,-3.3117,1.3641,1,1,1,100.0,18.894472361809044,18.894472361809044,7.16074887023887,0.8392511297611298,历史1/1次成功; 当前距低点0.84%; 最新日涨幅-3.31%; 状态bottom_area; 底部未确认
66,71.4450937944007,66.6281269842781,603211,晋拓股份,bottom_area,2023-08-25,13.5,2023-08-25,13.45,0.3717472118959161,3.568773234200747,31.272355646397553,False,-3.0869,5.4444,1,1,1,100.0,9.923175416133178,9.923175416133178,7.628252788104084,0.3717472118959161,历史1/1次成功; 当前距低点0.37%; 最新日涨幅-3.09%; 状态bottom_area; 底部未确认
67,71.38157499526916,66.64953589910618,603061,金海通,bottom_area,2023-08-25,85.5,2023-08-25,85.13,0.43462939034418485,4.534241747914953,31.451807713986636,False,-4.8414,5.1834,1,1,1,100.0,10.80909090909091,10.80909090909091,7.565370609655815,0.43462939034418485,历史1/1次成功; 当前距低点0.43%; 最新日涨幅-4.84%; 状态bottom_area; 底部未确认
68,71.16166817648602,66.58612944432618,002121,科陆电子,bottom_area,2023-08-25,5.53,2023-08-25,5.5,0.54545454545455,3.63636363636364,29.03225806451613,False,-3.1524,1.6738,1,1,1,100.0,11.826697892271683,11.826697892271683,7.45454545454545,0.54545454545455,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-3.15%; 状态bottom_area; 底部未确认
69,70.48522883129944,66.52690330343472,002213,大为股份,bottom_area,2023-08-25,13.19,2023-08-25,13.06,0.9954058192955513,5.2833078101071935,28.867102396514156,False,-5.1079,2.6577,1,1,1,100.0,17.02380952380952,17.02380952380952,7.004594180704449,0.9954058192955513,历史1/1次成功; 当前距低点1.00%; 最新日涨幅-5.11%; 状态bottom_area; 底部未确认
70,70.26933449255485,66.06182151140013,688207,格灵深瞳,bottom_area,2023-08-25,19.13,2023-08-25,18.98,0.7903055848261252,4.847207586933604,28.241965973534967,False,-4.0622,1.8953,1,1,1,100.0,12.009237875288688,12.009237875288688,7.2096944151738755,0.7903055848261252,历史1/1次成功; 当前距低点0.79%; 最新日涨幅-4.06%; 状态bottom_area; 底部未确认
71,69.2280775367206,65.17770975259376,301360,荣旗科技,bottom_area,2023-08-25,72.22,2023-08-25,71.6,0.8659217877095036,3.952513966480465,27.581672903813097,False,-3.0474,3.4802,1,1,1,100.0,8.18285714285714,8.18285714285714,7.134078212290497,0.8659217877095036,历史1/1次成功; 当前距低点0.87%; 最新日涨幅-3.05%; 状态bottom_area; 底部未确认
72,67.50681713618036,66.99867506923853,603255,鼎际得,confirmed_rebound,2023-08-25,37.34,2023-08-22,36.04,3.607103218645961,9.600443951165374,31.063504208110178,True,-3.862,1.8652,1,1,1,100.0,12.757367783609205,12.757367783609205,4.39289678135404,3.607103218645961,历史1/1次成功; 当前距低点3.61%; 最新日涨幅-3.86%; 状态confirmed_rebound; 底部已确认
