rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,97.82577269271387,83.74062206879105,300663,科蓝软件,bottom_area,2025-01-06,15.22,2025-01-06,15.0,1.466666666666671,3.9333333333333322,29.544387036167212,False,-1.8065,3.8148,2,2,2,100.0,48.62700036984445,76.77304964539006,18.533333333333328,1.466666666666671,历史2/2次成功; 当前距低点1.47%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
73,67.06442011669908,59.46118644067796,002663,普邦股份,bottom_area,2025-01-06,1.83,2025-01-06,1.77,3.3898305084745792,5.649717514124299,27.755102040816332,False,-1.6129,2.3924,1,2,1,50.0,66.45569620253163,66.45569620253163,16.610169491525422,3.3898305084745792,历史1/2次成功; 当前距低点3.39%; 最新日涨幅-1.61%; 状态bottom_area; 底部未确认
74,66.63499092873631,58.22639747424394,688121,卓然股份,bottom_area,2025-01-06,10.29,2025-01-06,10.03,2.592223330009968,3.58923230309074,27.737752161383295,False,0.5865,1.3499,1,6,1,16.666666666666664,55.206611570247944,55.206611570247944,17.40777666999003,2.592223330009968,历史1/6次成功; 当前距低点2.59%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
75,66.47103073707683,57.50089164106993,300489,光智科技,bottom_area,2025-01-06,50.0,2025-01-06,49.0,2.0408163265306123,4.040816326530606,31.75487465181058,False,-1.5748,2.669,1,2,1,50.0,22.924477771826446,22.924477771826446,17.95918367346939,2.0408163265306123,历史1/2次成功; 当前距低点2.04%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
76,66.33899032860715,56.465580289427294,002324,普利特,bottom_area,2025-01-06,8.75,2025-01-06,8.65,1.1560693641618456,3.468208092485537,32.47462919594067,False,-1.6854,1.5917,1,3,1,33.33333333333333,25.957446808510653,25.957446808510653,18.843930635838156,1.1560693641618456,历史1/3次成功; 当前距低点1.16%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
77,66.23944704529885,58.443679531656535,002803,吉宏股份,bottom_area,2025-01-06,11.89,2025-01-06,11.53,3.122289679098016,4.509973980919353,29.52322738386308,False,-1.3278,2.7566,1,2,1,50.0,41.25000000000001,41.25000000000001,16.877710320901983,3.122289679098016,历史1/2次成功; 当前距低点3.12%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
78,66.2219897219057,59.030186704099144,300706,阿石创,bottom_area,2025-01-06,21.39,2025-01-06,20.63,3.683955404750371,4.07174018419777,28.566481994459835,False,0.4225,3.839,1,2,1,50.0,28.81508078994613,28.81508078994613,16.31604459524963,3.683955404750371,历史1/2次成功; 当前距低点3.68%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
79,66.02407286239534,57.29247874584159,300451,创业慧康,bottom_area,2025-01-06,4.16,2025-01-06,4.07,2.2113022113022076,3.6855036855036722,31.249999999999993,False,-0.2398,2.2019,1,2,1,50.0,23.89380530973452,23.89380530973452,17.788697788697792,2.2113022113022076,历史1/2次成功; 当前距低点2.21%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
80,65.98027597402596,56.84454545454545,000718,苏宁环球,bottom_area,2025-01-06,2.24,2025-01-06,2.2,1.8181818181818195,3.636363636363619,28.10457516339869,False,-0.885,1.2213,1,3,1,33.33333333333333,36.111111111111114,36.111111111111114,18.181818181818183,1.8181818181818195,历史1/3次成功; 当前距低点1.82%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
81,65.83578405013716,55.55089660830662,300418,昆仑万维,bottom_area,2025-01-06,35.54,2025-01-06,35.3,0.6798866855524136,2.974504249291797,32.825880114176975,False,0.1973,2.3967,1,3,1,33.33333333333333,32.568306010928964,32.568306010928964,19.32011331444759,0.6798866855524136,历史1/3次成功; 当前距低点0.68%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
82,65.50294138926627,56.72214734158418,688308,欧科亿,bottom_area,2025-01-06,16.55,2025-01-06,16.21,2.097470697100554,4.441702652683521,28.337754199823166,False,-1.3119,1.0474,1,4,1,25.0,40.26548672566372,40.26548672566372,17.90252930289945,2.097470697100554,历史1/4次成功; 当前距低点2.10%; 最新日涨幅-1.31%; 状态bottom_area; 底部未确认
83,65.4939373031118,58.73433647384161,600939,重庆建工,bottom_area,2025-01-06,2.85,2025-01-06,2.74,4.014598540145981,4.379562043795607,27.894736842105257,False,1.0638,0.7191,1,2,1,50.0,31.277533039647576,31.277533039647576,15.985401459854021,4.014598540145981,历史1/2次成功; 当前距低点4.01%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
84,65.30373652491303,58.88883116883119,688148,芳源股份,bottom_area,2025-01-06,4.59,2025-01-06,4.4,4.318181818181807,6.363636363636349,31.142410015649443,False,-0.4338,0.925,2,4,2,50.0,24.96927803379417,26.66666666666668,15.681818181818194,4.318181818181807,历史2/4次成功; 当前距低点4.32%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
85,64.81608943663244,58.097975460122676,000607,华媒控股,bottom_area,2025-01-06,3.39,2025-01-06,3.26,3.9877300613497035,5.21472392638038,31.656184486373164,False,-1.7391,1.6333,1,2,1,50.0,59.82721382289418,59.82721382289418,16.0122699386503,3.9877300613497035,历史1/2次成功; 当前距低点3.99%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
86,64.76920737132481,55.50239166997593,300342,天银机电,bottom_area,2025-01-06,14.65,2025-01-06,14.43,1.5246015246015292,4.365904365904372,28.986220472440948,False,-1.4795,3.1854,1,4,1,25.0,26.68539325842696,26.68539325842696,18.47539847539847,1.5246015246015292,历史1/4次成功; 当前距低点1.52%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
87,64.49864521618791,55.69693553127705,601858,中国科传,bottom_area,2025-01-06,18.87,2025-01-06,18.51,1.944894651539705,3.8357644516477434,27.6387802971071,False,0.0,0.693,1,5,1,20.0,21.243523316062173,21.243523316062173,18.055105348460295,1.944894651539705,历史1/5次成功; 当前距低点1.94%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
88,64.48573692874291,55.13575351452671,002605,姚记科技,bottom_area,2025-01-06,24.59,2025-01-06,24.25,1.4020618556701026,4.288659793814429,32.11086226203807,False,-1.4429,3.5148,1,4,1,25.0,23.2121212121212,23.2121212121212,18.5979381443299,1.4020618556701026,历史1/4次成功; 当前距低点1.40%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
89,64.24997854663287,55.43236511848342,300739,明阳电路,bottom_area,2025-01-06,12.9,2025-01-06,12.66,1.8957345971563997,5.76619273301738,31.71521035598705,False,-3.0075,4.6973,1,2,1,50.0,20.239999999999995,20.239999999999995,18.104265402843602,1.8957345971563997,历史1/2次成功; 当前距低点1.90%; 最新日涨幅-3.01%; 状态bottom_area; 底部未确认
90,64.2030686767929,54.75421212121214,002177,御银股份,bottom_area,2025-01-06,4.01,2025-01-06,3.96,1.262626262626258,6.060606060606066,32.423208191126285,False,-4.5238,6.4089,1,4,1,25.0,29.666666666666668,29.666666666666668,18.737373737373744,1.262626262626258,历史1/4次成功; 当前距低点1.26%; 最新日涨幅-4.52%; 状态bottom_area; 底部未确认
91,64.15516114350487,54.50508119434259,002617,露笑科技,bottom_area,2025-01-06,6.71,2025-01-06,6.64,1.0542168674698837,5.7228915662650595,28.60215053763442,False,-3.4532,7.0333,1,5,1,20.0,36.60589060308556,36.60589060308556,18.945783132530117,1.0542168674698837,历史1/5次成功; 当前距低点1.05%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
92,64.1160490450512,55.197651245551604,688331,荣昌生物,bottom_area,2025-01-06,27.48,2025-01-06,27.0,1.7777777777777795,7.74074074074074,32.27990970654627,False,-1.9622,3.1364,1,3,1,33.33333333333333,26.761565836298917,26.761565836298917,18.22222222222222,1.7777777777777795,历史1/3次成功; 当前距低点1.78%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
93,64.05583943137678,54.787571026836865,603305,旭升集团,bottom_area,2025-01-06,12.13,2025-01-06,11.96,1.4214046822742468,4.347826086956518,31.65714285714285,False,-0.9796,1.1637,1,5,1,20.0,32.41061130334487,32.41061130334487,18.578595317725753,1.4214046822742468,历史1/5次成功; 当前距低点1.42%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
94,63.944363295937556,55.4873842634399,300507,苏奥传感,bottom_area,2025-01-06,6.01,2025-01-06,5.88,2.210884353741495,4.591836734693885,30.823529411764707,False,-1.4754,2.5932,1,3,1,33.33333333333333,33.6283185840708,33.6283185840708,17.78911564625851,2.210884353741495,历史1/3次成功; 当前距低点2.21%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
95,63.83023372820166,57.77932775111625,002622,皓宸医疗,bottom_area,2025-01-06,2.54,2025-01-06,2.43,4.526748971193411,6.9958847736625485,31.161473087818685,False,0.3953,3.1102,2,5,2,40.0,20.754383900200068,20.819112627986343,15.47325102880659,4.526748971193411,历史2/5次成功; 当前距低点4.53%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
96,63.22812924838392,55.8327400024459,002314,南山控股,bottom_area,2025-01-06,2.28,2025-01-06,2.21,3.1674208144796308,4.072398190045242,28.938906752411576,False,0.0,1.6533,1,4,1,25.0,26.12612612612611,26.12612612612611,16.83257918552037,3.1674208144796308,历史1/4次成功; 当前距低点3.17%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
97,63.02284944689934,55.195834965698296,300609,汇纳科技,bottom_area,2025-01-06,21.17,2025-01-06,20.61,2.7171276079573135,6.647258612324119,32.06987475280159,False,-3.1121,4.7003,1,4,1,25.0,49.87035436473638,49.87035436473638,17.282872392042687,2.7171276079573135,历史1/4次成功; 当前距低点2.72%; 最新日涨幅-3.11%; 状态bottom_area; 底部未确认
98,62.945466062232754,55.85534152870032,300427,红相股份,bottom_area,2025-01-06,5.42,2025-01-06,5.24,3.4351145038167887,5.725190839694653,30.59602649006622,False,-0.5505,2.602,1,2,1,50.0,31.168831168831172,31.168831168831172,16.564885496183212,3.4351145038167887,历史1/2次成功; 当前距低点3.44%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
99,62.87829515725994,55.93950718199918,000676,智度股份,bottom_area,2025-01-06,7.82,2025-01-06,7.55,3.5761589403973573,4.370860927152319,31.363636363636367,False,0.6435,2.6547,1,3,1,33.33333333333333,30.321592649310862,30.321592649310862,16.423841059602644,3.5761589403973573,历史1/3次成功; 当前距低点3.58%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
100,62.70766034837172,53.578677918424745,002186,全聚德,bottom_area,2025-01-06,10.4,2025-01-06,10.26,1.3645224171540018,4.2884990253411255,32.27722772277228,False,-3.4355,2.5484,1,3,1,33.33333333333333,23.20675105485231,23.20675105485231,18.635477582846,1.3645224171540018,历史1/3次成功; 当前距低点1.36%; 最新日涨幅-3.44%; 状态bottom_area; 底部未确认
101,62.679677787583636,52.83578413834227,300541,先进数通,bottom_area,2025-01-06,11.25,2025-01-06,11.18,0.6261180679785356,10.465116279069766,28.287363694676078,False,-8.6109,14.7809,1,3,1,33.33333333333333,52.85714285714285,52.85714285714285,19.373881932021465,0.6261180679785356,历史1/3次成功; 当前距低点0.63%; 最新日涨幅-8.61%; 状态bottom_area; 底部未确认
102,62.53132991696624,52.555514638384096,002256,兆新股份,bottom_area,2025-01-06,2.16,2025-01-06,2.15,0.4651162790697782,6.976744186046507,31.9620253164557,False,-5.2632,4.218,2,6,2,33.33333333333333,29.85293774908523,31.775700934579426,19.534883720930225,0.4651162790697782,历史2/6次成功; 当前距低点0.47%; 最新日涨幅-5.26%; 状态bottom_area; 底部未确认
103,62.52597182038439,55.56252252252254,300586,美联新材,bottom_area,2025-01-06,7.66,2025-01-06,7.4,3.51351351351351,5.270270270270266,30.3201506591337,False,-0.5195,1.4893,1,3,1,33.33333333333333,124.33414043583537,124.33414043583537,16.48648648648649,3.51351351351351,历史1/3次成功; 当前距低点3.51%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
104,62.322875949128026,53.773929375242545,000014,沙河股份,bottom_area,2025-01-06,10.19,2025-01-06,10.0,1.899999999999995,3.9000000000000057,27.953890489913547,False,-2.2073,2.0839,1,3,1,33.33333333333333,20.605355064027936,20.605355064027936,18.100000000000005,1.899999999999995,历史1/3次成功; 当前距低点1.90%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
105,62.26741864318292,54.29992377456618,002183,怡亚通,bottom_area,2025-01-06,4.13,2025-01-06,4.03,2.4813895781637627,3.7220843672456443,27.90697674418604,False,-0.7212,1.2625,1,4,1,25.0,31.948881789137378,31.948881789137378,17.51861042183624,2.4813895781637627,历史1/4次成功; 当前距低点2.48%; 最新日涨幅-0.72%; 状态bottom_area; 底部未确认
106,62.242279776930665,52.33155341446925,688062,迈威生物,bottom_area,2025-01-06,18.65,2025-01-06,18.56,0.4849137931034475,3.987068965517252,31.764705882352946,False,-2.8646,1.8559,1,3,1,33.33333333333333,35.34313725490197,35.34313725490197,19.515086206896555,0.4849137931034475,历史1/3次成功; 当前距低点0.48%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
107,62.119669541884235,54.2849812911252,002312,川发龙蟒,bottom_area,2025-01-06,13.04,2025-01-06,12.71,2.596380802517689,6.766325727773402,30.126443100604728,False,0.7728,5.713,1,5,1,20.0,21.638330757341585,21.638330757341585,17.40361919748231,2.596380802517689,历史1/5次成功; 当前距低点2.60%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
108,61.163183276318364,54.25304033734576,301390,经纬股份,bottom_area,2025-01-06,30.29,2025-01-06,29.29,3.4141345168999657,6.930693069306935,28.959495512975984,False,-2.1957,4.8529,1,2,1,50.0,22.29713460149289,22.29713460149289,16.585865483100033,3.4141345168999657,历史1/2次成功; 当前距低点3.41%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
109,61.10759534545415,54.15325326012355,603038,华立股份,bottom_area,2025-01-06,15.06,2025-01-06,14.57,3.363074811256007,5.696636925188744,31.788389513108612,False,-1.1162,2.5492,1,2,1,50.0,21.134751773049636,21.134751773049636,16.636925188743994,3.363074811256007,历史1/2次成功; 当前距低点3.36%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
110,60.41285736161809,52.610560185310874,600990,四创电子,bottom_area,2025-01-06,19.15,2025-01-06,18.7,2.4064171122994615,3.850267379679157,27.123928293063138,False,-1.3395,1.8445,1,3,1,33.33333333333333,20.55837563451777,20.55837563451777,17.59358288770054,2.4064171122994615,历史1/3次成功; 当前距低点2.41%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
111,60.15803886672888,52.87732638802864,300654,世纪天鸿,bottom_area,2025-01-06,9.18,2025-01-06,8.92,2.9147982062780247,5.381165919282516,29.874213836477992,False,-2.0277,3.6293,1,4,1,25.0,29.61325966850828,29.61325966850828,17.08520179372198,2.9147982062780247,历史1/4次成功; 当前距低点2.91%; 最新日涨幅-2.03%; 状态bottom_area; 底部未确认
112,60.11668068818789,54.42274075906075,300746,汉嘉数智,bottom_area,2025-01-06,10.38,2025-01-06,9.93,4.531722054380675,6.948640483383681,31.893004115226343,False,-0.4794,2.2492,1,2,1,50.0,36.90896259703598,36.90896259703598,15.468277945619324,4.531722054380675,历史1/2次成功; 当前距低点4.53%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
113,59.94491196286969,51.74285165754373,688225,亚信安全,bottom_area,2025-01-06,16.44,2025-01-06,16.13,1.921884686918799,7.5635461872287815,31.068376068376068,False,-4.8611,1.4733,1,4,1,25.0,21.557788944723633,21.557788944723633,18.078115313081202,1.921884686918799,历史1/4次成功; 当前距低点1.92%; 最新日涨幅-4.86%; 状态bottom_area; 底部未确认
114,59.46914358322744,54.232,603273,天元智能,bottom_area,2025-01-06,15.74,2025-01-06,15.0,4.9333333333333345,5.0666666666666655,32.43243243243243,False,2.5407,5.6931,1,5,1,20.0,201.34228187919464,201.34228187919464,15.066666666666666,4.9333333333333345,历史1/5次成功; 当前距低点4.93%; 最新日涨幅2.54%; 状态bottom_area; 底部未确认
115,59.45100257607605,53.573327025532045,002248,华东数控,bottom_area,2025-01-06,7.31,2025-01-06,7.01,4.2796005706134075,5.991440798858772,30.31809145129225,False,-0.4087,2.8003,1,2,1,50.0,29.251700680272112,29.251700680272112,15.720399429386594,4.2796005706134075,历史1/2次成功; 当前距低点4.28%; 最新日涨幅-0.41%; 状态bottom_area; 底部未确认
116,59.41564032671857,52.6560703637448,002210,飞马国际,bottom_area,2025-01-06,2.15,2025-01-06,2.08,3.3653846153846074,6.249999999999995,31.57894736842105,False,-2.2727,4.4088,1,3,1,33.33333333333333,32.558139534883715,32.558139534883715,16.634615384615394,3.3653846153846074,历史1/3次成功; 当前距低点3.37%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
117,59.326864322763285,49.846416590786134,600171,上海贝岭,bottom_area,2025-01-06,33.65,2025-01-06,33.5,0.44776119402984654,5.91044776119402,29.429113124078366,False,-4.1584,7.1749,1,3,1,33.33333333333333,31.741821396993807,31.741821396993807,19.552238805970156,0.44776119402984654,历史1/3次成功; 当前距低点0.45%; 最新日涨幅-4.16%; 状态bottom_area; 底部未确认
118,59.21382045432439,53.390219524065685,603155,新亚强,bottom_area,2025-01-06,12.34,2025-01-06,11.83,4.311073541842771,4.564666103127634,27.155172413793093,False,0.7347,1.0269,1,3,1,33.33333333333333,25.624375624375624,25.624375624375624,15.68892645815723,4.311073541842771,历史1/3次成功; 当前距低点4.31%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
119,58.14290320090788,52.15598391995526,300721,怡达股份,bottom_area,2025-01-06,11.36,2025-01-06,10.92,4.029304029304025,6.043956043956046,27.00534759358289,False,-0.6124,1.7759,2,6,2,33.33333333333333,21.34120308298442,22.270742358078603,15.970695970695974,4.029304029304025,历史2/6次成功; 当前距低点4.03%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
120,57.854518085068825,51.085824466741805,688202,美迪西,bottom_area,2025-01-06,28.68,2025-01-06,27.8,3.1654676258992773,3.884892086330929,31.86274509803921,False,1.7021,1.6927,1,7,1,14.285714285714285,23.795418261555337,23.795418261555337,16.834532374100725,3.1654676258992773,历史1/7次成功; 当前距低点3.17%; 最新日涨幅1.70%; 状态bottom_area; 底部未确认
121,57.574389719220285,51.34779406051376,688288,鸿泉技术,bottom_area,2025-01-06,14.25,2025-01-06,13.74,3.7117903930130987,6.695778748180495,27.493403693931395,False,-2.4641,1.8112,1,5,1,20.0,41.992882562277565,41.992882562277565,16.288209606986904,3.7117903930130987,历史1/5次成功; 当前距低点3.71%; 最新日涨幅-2.46%; 状态bottom_area; 底部未确认
122,57.51823674855385,48.46422512789599,688035,德邦科技,bottom_area,2025-01-06,33.38,2025-01-06,33.18,0.6027727546714975,6.027727546714889,27.885242338622035,False,-4.3827,2.2388,1,3,1,33.33333333333333,26.2108262108262,26.2108262108262,19.397227245328505,0.6027727546714975,历史1/3次成功; 当前距低点0.60%; 最新日涨幅-4.38%; 状态bottom_area; 底部未确认
123,57.46457052325392,51.327363221884504,688238,和元生物,bottom_area,2025-01-06,4.65,2025-01-06,4.48,3.7946428571428554,4.910714285714279,31.914893617021274,False,1.087,1.3099,1,5,1,20.0,20.425531914893615,20.425531914893615,16.205357142857146,3.7946428571428554,历史1/5次成功; 当前距低点3.79%; 最新日涨幅1.09%; 状态bottom_area; 底部未确认
124,56.85828933504883,51.49011823282248,300648,星云股份,bottom_area,2025-01-06,20.91,2025-01-06,20.0,4.550000000000001,6.699999999999999,32.432432432432435,False,-0.7123,2.2475,2,6,2,33.33333333333333,24.14400483596314,26.78362573099414,15.45,4.550000000000001,历史2/6次成功; 当前距低点4.55%; 最新日涨幅-0.71%; 状态bottom_area; 底部未确认
125,56.38894793250365,49.42472699855526,001219,青岛食品,bottom_area,2025-01-06,13.03,2025-01-06,12.68,2.760252365930597,4.889589905362784,27.749287749287753,False,-1.3626,2.0658,1,6,1,16.666666666666664,27.212020033388985,27.212020033388985,17.239747634069406,2.760252365930597,历史1/6次成功; 当前距低点2.76%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
126,55.70963550416352,49.664349514563135,300334,津膜科技,bottom_area,2025-01-06,5.34,2025-01-06,5.15,3.689320388349505,6.019417475728147,30.872483221476504,False,-1.476,1.4143,1,3,1,33.33333333333333,20.444444444444457,20.444444444444457,16.310679611650496,3.689320388349505,历史1/3次成功; 当前距低点3.69%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
127,55.44976582801822,48.35055977100641,688173,希荻微,bottom_area,2025-01-06,9.93,2025-01-06,9.69,2.4767801857585163,5.263157894736841,29.166666666666668,False,-2.2638,1.8612,1,7,1,14.285714285714285,23.120837297811605,23.120837297811605,17.523219814241486,2.4767801857585163,历史1/7次成功; 当前距低点2.48%; 最新日涨幅-2.26%; 状态bottom_area; 底部未确认
128,55.23736263253849,50.23314789888528,300517,海波重科,bottom_area,2025-01-06,7.89,2025-01-06,7.53,4.780876494023897,6.108897742363877,27.526467757459095,False,-0.2528,1.7854,1,3,1,33.33333333333333,36.88286544046467,36.88286544046467,15.219123505976103,4.780876494023897,历史1/3次成功; 当前距低点4.78%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
129,55.13815384615385,45.948461538461544,002798,帝欧水华,bottom_area,2025-01-06,3.47,2025-01-06,3.47,0.0,5.475504322766569,28.008298755186722,False,-10.1036,6.8878,1,5,1,20.0,29.776674937965264,29.776674937965264,20.0,0.0,历史1/5次成功; 当前距低点0.00%; 最新日涨幅-10.10%; 状态bottom_area; 底部未确认
130,53.345977695167285,44.454981412639405,601798,蓝科高新,bottom_area,2025-01-06,5.88,2025-01-06,5.88,0.0,5.952380952380961,29.749103942652322,False,-9.9541,7.0789,1,5,1,20.0,21.74721189591078,21.74721189591078,20.0,0.0,历史1/5次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
