rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.81046320246719,82.35339014338508,605133,嵘泰股份,bottom_area,2024-01-03,25.72,2024-01-03,25.4,1.2598425196850405,6.9685039370078865,29.070092153029886,False,-5.7875,7.3809,2,2,2,100.0,48.8485542379945,60.01483679525222,6.740157480314959,1.2598425196850405,历史2/2次成功; 当前距低点1.26%; 最新日涨幅-5.79%; 状态bottom_area; 底部未确认
14,74.94655503267403,74.88475047163021,601628,中国人寿,bottom_area,2024-01-03,28.11,2023-12-27,27.04,3.9571005917159776,6.656804733727814,29.47313510693793,False,0.4287,0.0643,1,1,1,100.0,25.736235595390532,25.736235595390532,4.042899408284022,3.9571005917159776,历史1/1次成功; 当前距低点3.96%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
15,74.68032132767866,72.12503439483311,601933,永辉超市,bottom_area,2024-01-03,2.8,2023-12-27,2.74,2.1897810218977956,4.014598540145981,31.32832080200501,False,-0.3559,0.2243,1,1,1,100.0,11.70825335892515,11.70825335892515,5.810218978102205,2.1897810218977956,历史1/1次成功; 当前距低点2.19%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
16,73.9149946901323,69.25478081159957,002821,凯莱英,bottom_area,2024-01-03,111.29,2024-01-03,110.61,0.6147726245366666,2.1245818642075713,30.214511041009462,False,-0.4562,1.0833,1,1,1,100.0,16.80893761044718,16.80893761044718,7.385227375463334,0.6147726245366666,历史1/1次成功; 当前距低点0.61%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
17,73.38886603482402,71.57928262136208,301509,金凯生科,bottom_area,2024-01-03,61.96,2023-12-28,60.33,2.7018067296535766,5.221282943809048,28.35767723548272,False,-0.8799,4.5486,1,1,1,100.0,15.05054819877544,15.05054819877544,5.298193270346424,2.7018067296535766,历史1/1次成功; 当前距低点2.70%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
18,72.73528607725677,72.76744848542715,600199,金种子酒,confirmed_rebound,2024-01-03,18.1,2023-12-21,17.4,4.022988505747143,8.10344827586207,27.1356783919598,True,-0.1104,0.9179,2,2,2,100.0,21.988506873820672,23.70304114490161,3.977011494252858,4.022988505747143,历史2/2次成功; 当前距低点4.02%; 最新日涨幅-0.11%; 状态confirmed_rebound; 底部已确认
19,71.2991218005929,71.71804626129378,002406,远东传动,bottom_area,2024-01-03,6.3,2023-12-26,6.04,4.304635761589401,6.95364238410596,27.66467065868263,False,-1.0989,2.2034,2,2,2,100.0,18.777504288804348,26.376146788990813,3.6953642384105994,4.304635761589401,历史2/2次成功; 当前距低点4.30%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
20,70.02588294516592,69.41173837228541,688020,方邦股份,bottom_area,2024-01-03,47.65,2023-12-28,46.02,3.5419382877009893,7.93133420252064,27.595972309628696,True,-1.9547,1.0494,3,4,3,75.0,8.668589614213264,9.28211586901762,4.458061712299011,3.5419382877009893,历史3/4次成功; 当前距低点3.54%; 最新日涨幅-1.95%; 状态bottom_area; 底部已确认
21,69.7340773842496,70.30605888022431,600130,波导股份,bottom_area,2024-01-03,4.72,2023-12-26,4.52,4.424778761061951,7.300884955752214,27.564102564102573,True,-1.2552,1.8819,1,1,1,100.0,20.13201320132014,20.13201320132014,3.5752212389380493,4.424778761061951,历史1/1次成功; 当前距低点4.42%; 最新日涨幅-1.26%; 状态bottom_area; 底部已确认
22,69.027627649686,69.16175954698924,301393,昊帆生物,bottom_area,2024-01-03,59.4,2023-12-28,57.06,4.100946372239741,6.6947073256221525,30.056386369208134,False,-0.967,3.6452,1,1,1,100.0,19.203856320945413,19.203856320945413,3.899053627760259,4.100946372239741,历史1/1次成功; 当前距低点4.10%; 最新日涨幅-0.97%; 状态bottom_area; 底部未确认
23,68.92186955931176,70.2415480800495,301371,敷尔佳,bottom_area,2024-01-03,38.11,2023-12-26,36.3,4.986225895316811,6.859504132231412,27.544910179640723,False,-0.6776,2.8456,2,2,2,100.0,19.194317856837785,25.879396984924636,3.013774104683189,4.986225895316811,历史2/2次成功; 当前距低点4.99%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
24,68.1303887191041,67.56753909393687,688308,欧科亿,confirmed_rebound,2024-01-03,26.41,2023-12-25,25.5,3.5686274509803924,9.725490196078432,28.571428571428577,True,-3.7887,1.0337,1,1,1,100.0,15.344138076194483,15.344138076194483,4.431372549019608,3.5686274509803924,历史1/1次成功; 当前距低点3.57%; 最新日涨幅-3.79%; 状态confirmed_rebound; 底部已确认
25,64.50738025424864,63.46625425697964,300363,博腾股份,bottom_area,2024-01-03,24.53,2023-12-26,23.78,3.153910849453322,7.232968881412948,27.18922229026331,True,0.4505,1.0137,1,2,1,50.0,36.97403760071621,36.97403760071621,4.846089150546677,3.153910849453322,历史1/2次成功; 当前距低点3.15%; 最新日涨幅0.45%; 状态bottom_area; 底部已确认
26,60.048000000000016,55.60000000000001,002021,中捷资源,bottom_area,2024-01-03,2.4,2024-01-03,2.4,0.0,0.0,32.01133144475921,False,-5.1383,0.0152,1,2,1,50.0,50.76923076923077,50.76923076923077,8.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-5.14%; 状态bottom_area; 底部未确认
27,54.81922717901337,51.448824157570016,000625,长安汽车,bottom_area,2024-01-03,15.79,2024-01-03,15.68,0.7015306122448943,3.443877551020403,27.001862197392928,False,-2.7709,2.3415,1,2,1,50.0,13.808139534883724,13.808139534883724,7.298469387755106,0.7015306122448943,历史1/2次成功; 当前距低点0.70%; 最新日涨幅-2.77%; 状态bottom_area; 底部未确认
28,54.5509668825653,54.77065977973192,000058,深赛格,bottom_area,2024-01-03,7.18,2023-12-27,6.89,4.2089985486211905,5.370101596516692,27.320675105485236,False,-0.2778,0.6337,1,2,1,50.0,34.82352941176472,34.82352941176472,3.7910014513788095,4.2089985486211905,历史1/2次成功; 当前距低点4.21%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
29,53.849633179433965,53.75263594164454,600960,渤海汽车,bottom_area,2024-01-03,3.99,2023-12-28,3.84,3.9062500000000098,7.291666666666674,30.935251798561147,True,-1.2376,1.6531,1,2,1,50.0,16.445623342175058,16.445623342175058,4.09374999999999,3.9062500000000098,历史1/2次成功; 当前距低点3.91%; 最新日涨幅-1.24%; 状态bottom_area; 底部已确认
