rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.6506092801881,81.15443584715338,300624,万兴科技,bottom_area,2022-02-14,39.69,2022-02-14,39.08,1.560900716479016,3.1473899692937666,29.24135433641137,False,-0.2513,2.404,2,2,2,100.0,35.87790043400834,51.195680123425035,8.439099283520985,1.560900716479016,历史2/2次成功; 当前距低点1.56%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
13,73.29616481751151,71.02821035058429,603319,美湖股份,bottom_area,2022-02-14,20.67,2022-02-14,20.0,3.3500000000000085,5.950000000000006,30.57965984033321,False,-1.3836,2.3199,1,1,1,100.0,20.033388981636072,20.033388981636072,6.649999999999992,3.3500000000000085,历史1/1次成功; 当前距低点3.35%; 最新日涨幅-1.38%; 状态bottom_area; 底部未确认
14,72.96902251684577,72.79972084047257,605162,新中港,bottom_area,2022-02-14,10.75,2022-01-27,10.25,4.878048780487805,9.951219512195118,30.508474576271187,True,-0.647,1.5425,2,2,2,100.0,22.428344408520275,26.46502835538753,5.121951219512195,4.878048780487805,历史2/2次成功; 当前距低点4.88%; 最新日涨幅-0.65%; 状态bottom_area; 底部已确认
15,72.70673249694816,71.9231997114592,688356,键凯科技,bottom_area,2022-02-14,202.68,2022-02-14,194.08,4.431162407254737,5.848103874690846,32.816394350595395,False,1.6449,2.8161,1,1,1,100.0,15.625,15.625,5.568837592745264,4.431162407254737,历史1/1次成功; 当前距低点4.43%; 最新日涨幅1.64%; 状态bottom_area; 底部未确认
16,70.85169811511764,70.00258356134114,605086,龙高股份,bottom_area,2022-02-14,21.27,2022-01-28,20.38,4.367026496565263,7.7036310107949,27.31811697574893,True,-0.0939,1.7265,1,1,1,100.0,17.79249448123621,17.79249448123621,5.632973503434738,4.367026496565263,历史1/1次成功; 当前距低点4.37%; 最新日涨幅-0.09%; 状态bottom_area; 底部已确认
17,68.86058837694166,63.64792054158922,300573,兴齐眼药,bottom_area,2022-02-14,93.97,2022-02-14,93.16,0.86947187634178,3.4242164018892205,32.24727272727273,False,-1.6639,2.3751,2,3,2,66.66666666666666,28.675536306353806,42.86062675283501,9.13052812365822,0.86947187634178,历史2/3次成功; 当前距低点0.87%; 最新日涨幅-1.66%; 状态bottom_area; 底部未确认
18,65.91741857241863,65.73974358974363,601218,吉鑫科技,confirmed_rebound,2022-02-14,5.18,2022-01-24,4.94,4.858299595141687,10.728744939271241,30.324400564174887,True,-0.7663,1.4939,1,1,1,100.0,11.111111111111114,11.111111111111114,5.141700404858314,4.858299595141687,历史1/1次成功; 当前距低点4.86%; 最新日涨幅-0.77%; 状态confirmed_rebound; 底部已确认
19,59.99102906375693,57.94867890583819,688276,百克生物,bottom_area,2022-02-14,50.59,2022-02-14,49.03,3.181725474199474,5.445645523149096,30.55240793201132,False,0.8774,1.3451,1,2,1,50.0,16.844155844155843,16.844155844155843,6.818274525800527,3.181725474199474,历史1/2次成功; 当前距低点3.18%; 最新日涨幅0.88%; 状态bottom_area; 底部未确认
20,57.28893496587295,54.63393797981293,600211,西藏药业,bottom_area,2022-02-14,41.67,2022-01-28,40.65,2.5092250922509303,6.519065190651903,28.18021201413428,False,-0.024,0.417,1,2,1,50.0,13.252533280349695,13.252533280349695,7.490774907749071,2.5092250922509303,历史1/2次成功; 当前距低点2.51%; 最新日涨幅-0.02%; 状态bottom_area; 底部未确认
21,56.45578934958586,54.130461340229054,688111,金山办公,bottom_area,2022-02-14,212.79,2022-02-14,207.01,2.792135645620985,6.250905753345249,28.171408743927827,False,-0.8388,0.7857,1,2,1,50.0,14.013605442176866,14.013605442176866,7.207864354379015,2.792135645620985,历史1/2次成功; 当前距低点2.79%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
22,56.34148947426415,55.69658168631732,600316,洪都航空,bottom_area,2022-02-14,31.35,2022-01-28,30.03,4.395604395604397,7.8588078588078565,31.51653363740023,True,0.5452,1.3338,1,2,1,50.0,10.422364023093307,10.422364023093307,5.604395604395604,4.395604395604397,历史1/2次成功; 当前距低点4.40%; 最新日涨幅0.55%; 状态bottom_area; 底部已确认
23,52.67726337096643,51.843935293780504,603283,赛腾股份,bottom_area,2022-02-14,22.77,2022-02-14,21.86,4.1628545288197625,6.1299176578225065,30.97568676981371,False,-1.0,1.2792,1,2,1,50.0,18.522815158546013,18.522815158546013,5.837145471180238,4.1628545288197625,历史1/2次成功; 当前距低点4.16%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
