code,name,latest_date,latest_close,historical_valid_event_count,previous_event_count,current_stage,current_is_bottom_confirmed,current_top_date,current_top_price,current_top_confirm_date,current_top_confirm_price,current_low_date,current_low_price,current_low_confirm_date,current_low_confirm_price,current_drawdown_pct,current_rebound_high_date,current_rebound_high,current_rebound_pct,latest_close_rebound_pct,current_low_to_high_pct,current_low_to_latest_pct,previous_events
002654,万润科技,2026-06-05,15.09,1,1,bottom_area,True,2026-05-21,20.1,2026-05-22,17.49,2026-06-02,14.5,2026-06-04,15.95,27.86069651741294,2026-06-04,15.95,9.999999999999995,4.068965517241378,9.999999999999995,4.068965517241378,2023-08-08 11.92 -> 2023-08-29 8.48 dd=28.86% -> 2023-09-08 11.52 rb=35.85%
300739,明阳电路,2026-06-05,29.46,1,1,bottom_area,False,2026-05-29,41.8,2026-06-01,31.41,2026-06-05,28.29,,,32.32057416267942,2026-06-05,30.49,7.776599505125484,4.135737009544014,7.776599505125484,4.135737009544014,2022-08-05 17.95 -> 2022-10-11 12.50 dd=30.36% -> 2022-11-18 15.03 rb=20.24%
301063,海锅股份,2026-06-05,19.78,1,1,bottom_area,False,2026-04-20,26.24,2026-04-24,24.1,2026-06-05,18.99,,,27.62957317073171,2026-06-05,20.0,5.318588730911014,4.160084254870999,5.318588730911014,4.160084254870999,2025-03-21 30.00 -> 2025-03-31 21.73 dd=27.57% -> 2025-04-02 26.26 rb=20.85%
300712,永福股份,2026-06-05,22.28,1,1,bottom_area,False,2026-04-21,29.33,2026-04-28,26.22,2026-06-05,21.39,,,27.07125809751108,2026-06-05,22.68,6.030855539971945,4.160822814399254,6.030855539971945,4.160822814399254,2024-07-11 22.72 -> 2024-08-09 16.18 dd=28.79% -> 2024-08-14 20.29 rb=25.40%
688084,晶品特装,2026-06-05,50.72,1,1,bottom_area,False,2026-05-11,72.06,2026-05-12,65.43,2026-06-05,48.66,,,32.47293921731891,2026-06-05,52.15,7.172215371968768,4.233456637895607,7.172215371968768,4.233456637895607,2025-08-25 100.20 -> 2025-09-04 71.80 dd=28.34% -> 2025-09-22 92.50 rb=28.83%
300746,汉嘉数智,2026-06-05,10.8,1,1,bottom_area,False,2026-05-11,14.6,2026-05-12,13.39,2026-06-05,10.35,,,29.10958904109589,2026-06-05,10.99,6.183574879227058,4.347826086956532,6.183574879227058,4.347826086956532,2022-02-25 19.48 -> 2022-03-09 14.17 dd=27.26% -> 2022-03-21 19.40 rb=36.91%
605286,同力天启,2026-06-05,32.01,1,1,bottom_area,False,2026-05-18,45.35,2026-05-20,40.66,2026-06-05,30.66,,,32.39250275633958,2026-06-05,32.75,6.816699282452706,4.403131115459876,6.816699282452706,4.403131115459876,2021-06-02 24.49 -> 2021-07-28 16.71 dd=31.77% -> 2021-08-16 21.80 rb=30.46%
301607,富特科技,2026-06-05,42.56,1,1,bottom_area,False,2026-05-29,57.57,2026-06-01,52.52,2026-06-04,40.75,,,29.21660587111343,2026-06-05,43.33,6.331288343558278,4.441717791411048,6.331288343558278,4.441717791411048,2024-09-04 59.67 -> 2024-09-05 42.91 dd=28.09% -> 2024-09-06 56.40 rb=31.44%
002218,拓日新能,2026-06-05,4.56,1,1,bottom_area,True,2026-05-14,6.46,2026-05-15,5.47,2026-06-02,4.36,2026-06-05,4.84,32.50773993808049,2026-06-05,4.84,11.00917431192659,4.587155963302736,11.00917431192659,4.587155963302736,2024-01-26 4.08 -> 2024-02-06 2.92 dd=28.43% -> 2024-02-28 4.06 rb=39.04%
688006,杭可科技,2026-06-05,31.66,1,1,bottom_area,False,2026-06-01,42.57,2026-06-02,35.4,2026-06-05,30.2,,,29.05802208127789,2026-06-05,33.35,10.43046357615895,4.834437086092718,10.43046357615895,4.834437086092718,2025-03-03 21.18 -> 2025-04-07 15.03 dd=29.04% -> 2025-05-14 18.07 rb=20.23%
688512,慧智微,2026-06-05,13.2,1,1,bottom_area,False,2026-05-25,17.89,2026-05-26,15.28,2026-06-05,12.58,,,29.68138624930129,2026-06-05,13.64,8.426073131955489,4.928457869634334,8.426073131955489,4.928457869634334,2025-03-06 11.50 -> 2025-04-07 7.74 dd=32.70% -> 2025-04-11 10.82 rb=39.79%
603178,圣龙股份,2026-06-05,17.37,6,6,just_rebound,False,2026-05-20,24.0,2026-05-21,19.31,2026-06-05,16.45,,,31.45833333333334,2026-06-05,17.71,7.659574468085116,5.592705167173262,7.659574468085116,5.592705167173262,2021-01-28 10.64 -> 2021-02-04 7.32 dd=31.20% -> 2021-02-24 8.93 rb=21.99%; 2023-11-23 55.50 -> 2023-11-27 38.69 dd=30.29% -> 2023-12-06 55.97 rb=44.66%; 2023-12-06 55.97 -> 2023-12-08 38.87 dd=30.55% -> 2023-12-12 48.00 rb=23.49%; 2024-12-17 23.50 -> 2025-01-08 16.34 dd=30.47% -> 2025-02-26 19.72 rb=20.69%; 2025-04-03 20.69 -> 2025-04-09 14.71 dd=28.90% -> 2025-04-24 21.70 rb=47.52%; 2026-04-22 23.19 -> 2026-04-27 16.30 dd=29.71% -> 2026-05-06 20.98 rb=28.71%
688010,福光股份,2026-06-05,36.65,3,3,just_rebound,True,2026-05-27,47.71,2026-05-28,43.85,2026-06-02,34.51,2026-06-04,37.17,27.66715573255084,2026-06-05,38.2,10.69255288322227,6.201101130107217,10.69255288322227,6.201101130107217,2022-03-24 24.40 -> 2022-04-27 16.75 dd=31.35% -> 2022-05-17 23.80 rb=42.09%; 2024-11-01 36.36 -> 2024-11-05 26.44 dd=27.28% -> 2024-11-06 31.96 rb=20.88%; 2024-11-12 41.90 -> 2024-11-18 29.07 dd=30.62% -> 2024-11-21 36.80 rb=26.59%
002407,多氟多,2026-06-05,33.2,2,2,just_rebound,False,2026-05-21,43.89,2026-05-22,40.24,2026-06-05,31.56,,,28.09295967190704,2026-06-05,34.15,8.206590621039291,5.19645120405578,8.206590621039291,5.19645120405578,2024-01-19 14.31 -> 2024-02-05 10.05 dd=29.77% -> 2024-02-08 13.86 rb=37.91%; 2025-11-17 41.99 -> 2025-11-24 30.51 dd=27.34% -> 2025-12-01 36.99 rb=21.24%
688148,芳源股份,2026-06-05,8.17,2,2,just_rebound,False,2026-05-13,11.14,2026-05-15,10.16,2026-06-05,7.75,,,30.43087971274686,2026-06-05,8.41,8.516129032258066,5.419354838709676,8.516129032258066,5.419354838709676,2022-04-19 19.29 -> 2022-04-28 13.50 dd=30.02% -> 2022-05-11 17.10 rb=26.67%; 2024-10-08 6.00 -> 2024-10-18 4.34 dd=27.67% -> 2024-10-29 5.35 rb=23.27%
002248,华东数控,2026-06-05,10.08,2,2,just_rebound,False,2026-05-07,14.05,2026-05-18,12.81,2026-06-05,9.56,,,31.95729537366548,2026-06-05,10.28,7.531380753138063,5.43933054393305,7.531380753138063,5.43933054393305,2021-12-28 10.15 -> 2022-01-28 7.35 dd=27.59% -> 2022-02-17 9.50 rb=29.25%; 2025-04-02 9.24 -> 2025-04-09 6.25 dd=32.36% -> 2025-05-14 9.21 rb=47.36%
688182,灿勤科技,2026-06-05,35.15,2,2,just_rebound,True,2026-05-20,46.6,2026-05-21,37.6,2026-06-04,33.3,2026-06-05,36.66,28.54077253218885,2026-06-05,36.66,10.09009009009009,5.55555555555556,10.09009009009009,5.55555555555556,2022-04-14 14.42 -> 2022-04-27 10.31 dd=28.50% -> 2022-05-11 12.80 rb=24.15%; 2023-04-20 23.39 -> 2023-05-11 16.66 dd=28.77% -> 2023-05-26 24.99 rb=50.00%
688283,坤恒顺维,2026-06-05,37.42,2,2,just_rebound,True,2026-05-18,49.97,2026-05-21,44.17,2026-06-02,35.4,2026-06-04,37.95,29.15749449669802,2026-06-05,38.19,7.881355932203387,5.706214689265546,7.881355932203387,5.706214689265546,2024-01-26 45.67 -> 2024-02-06 31.18 dd=31.73% -> 2024-02-08 44.99 rb=44.29%; 2025-03-10 29.15 -> 2025-04-07 20.60 dd=29.33% -> 2025-04-11 27.99 rb=35.87%
002413,雷科防务,2026-06-05,10.6,2,2,just_rebound,True,2026-05-08,14.26,2026-05-12,13.26,2026-06-02,10.02,2026-06-05,10.83,29.73352033660589,2026-06-05,10.83,8.083832335329348,5.788423153692616,8.083832335329348,5.788423153692616,2022-03-23 5.75 -> 2022-04-27 3.98 dd=30.78% -> 2022-05-24 5.13 rb=28.89%; 2025-03-12 5.32 -> 2025-04-09 3.83 dd=28.01% -> 2025-05-13 5.79 rb=51.17%
688290,景业智能,2026-06-05,59.8,2,2,just_rebound,False,2026-05-20,79.12,2026-05-21,70.95,2026-06-05,56.36,,,28.76643073811932,2026-06-05,61.65,9.3860894251242,6.103619588360536,9.3860894251242,6.103619588360536,2024-01-26 44.28 -> 2024-02-06 30.00 dd=32.25% -> 2024-02-19 41.49 rb=38.30%; 2025-04-02 55.88 -> 2025-04-09 39.10 dd=30.03% -> 2025-04-14 53.28 rb=36.27%
003038,鑫铂股份,2026-06-05,12.53,2,2,just_rebound,False,2026-04-16,17.26,2026-04-17,14.74,2026-06-05,11.76,,,31.86558516801854,2026-06-05,12.84,9.183673469387756,6.547619047619044,9.183673469387756,6.547619047619044,2025-03-27 23.27 -> 2025-04-09 15.76 dd=32.27% -> 2025-04-14 19.78 rb=25.51%; 2025-10-24 21.59 -> 2025-12-17 14.66 dd=32.10% -> 2026-01-26 18.99 rb=29.54%
688226,威腾电气,2026-06-05,47.5,2,2,just_rebound,True,2026-05-22,62.45,2026-05-26,53.21,2026-06-02,44.5,2026-06-04,49.2,28.74299439551642,2026-06-05,50.27,12.96629213483147,6.741573033707865,12.96629213483147,6.741573033707865,2023-07-13 21.90 -> 2023-08-25 15.35 dd=29.91% -> 2023-09-05 18.54 rb=20.78%; 2025-04-02 39.31 -> 2025-04-09 27.08 dd=31.11% -> 2025-04-14 35.50 rb=31.09%
002769,普路通,2026-06-05,8.01,1,1,just_rebound,True,2026-04-22,10.99,2026-04-23,10.05,2026-05-28,7.62,2026-06-02,8.16,30.66424021838035,2026-06-05,8.6,12.86089238845144,5.118110236220468,12.86089238845144,5.118110236220468,2025-03-19 7.99 -> 2025-04-09 5.49 dd=31.29% -> 2025-04-16 7.44 rb=35.52%
002324,普利特,2026-06-05,12.21,1,1,just_rebound,False,2026-05-11,16.2,2026-05-14,14.38,2026-06-05,11.61,,,28.33333333333333,2026-06-05,12.49,7.579672695951772,5.167958656330762,7.579672695951772,5.167958656330762,2024-01-25 10.00 -> 2024-02-06 7.05 dd=29.50% -> 2024-02-08 8.88 rb=25.96%
605598,上海港湾,2026-06-05,41.45,1,1,just_rebound,False,2026-05-25,56.2,2026-05-26,49.02,2026-06-05,39.41,,,29.87544483985766,2026-06-05,42.54,7.942146663283438,5.176351179903594,7.942146663283438,5.176351179903594,2026-01-12 77.39 -> 2026-01-21 56.05 dd=27.57% -> 2026-01-26 72.38 rb=29.13%
000935,四川双马,2026-06-05,26.26,1,1,just_rebound,False,2026-05-13,34.13,2026-05-18,31.46,2026-06-05,24.9,,,27.04365660709054,2026-06-05,27.38,9.959839357429722,5.461847389558245,9.959839357429722,5.461847389558245,2022-04-07 22.73 -> 2022-04-26 15.60 dd=31.37% -> 2022-06-08 22.42 rb=43.72%
300161,华中数控,2026-06-05,31.88,1,1,just_rebound,False,2026-05-15,42.5,2026-05-18,37.49,2026-06-05,30.18,,,28.98823529411765,2026-06-05,32.5,7.687210072895959,5.632869449966863,7.687210072895959,5.632869449966863,2026-03-11 37.48 -> 2026-03-23 26.82 dd=28.44% -> 2026-05-07 40.60 rb=51.38%
300485,赛升药业,2026-06-05,8.93,1,1,just_rebound,True,2026-04-28,12.14,2026-04-29,10.81,2026-05-27,8.45,2026-05-29,9.05,30.39538714991764,2026-06-01,9.11,7.810650887573967,5.68047337278107,7.810650887573967,5.68047337278107,2024-01-26 9.54 -> 2024-02-06 6.53 dd=31.55% -> 2024-02-28 8.81 rb=34.92%
300616,尚品宅配,2026-06-05,14.18,1,1,just_rebound,False,2026-05-22,18.48,2026-05-25,16.8,2026-06-05,13.38,,,27.59740259740259,2026-06-05,14.71,9.940209267563528,5.979073243647226,9.940209267563528,5.979073243647226,2025-03-14 14.28 -> 2025-04-07 10.08 dd=29.41% -> 2025-04-14 12.78 rb=26.79%
002009,天奇股份,2026-06-05,21.92,1,1,just_rebound,False,2026-05-19,28.99,2026-05-20,26.01,2026-06-05,20.65,,,28.7685408761642,2026-06-05,22.54,9.152542372881358,6.150121065375318,9.152542372881358,6.150121065375318,2023-02-09 16.89 -> 2023-04-26 11.32 dd=32.98% -> 2023-06-26 16.39 rb=44.79%
