rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.93379572978247,84.93908396946566,002687,乔治白,bottom_area,2024-07-25,3.99,2024-07-25,3.93,1.5267175572519098,2.035623409669202,32.82051282051282,False,0.5038,0.6813,1,1,1,100.0,64.00000000000001,64.00000000000001,13.473282442748088,1.5267175572519098,历史1/1次成功; 当前距低点1.53%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
12,88.69873203067756,82.06671176011926,603209,兴通股份,bottom_area,2024-07-25,12.43,2024-07-25,12.03,3.3250207813798864,4.23940149625935,28.093245666467432,False,2.0525,1.0782,3,3,3,100.0,23.267522267018258,26.115859449192786,11.674979218620113,3.3250207813798864,历史3/3次成功; 当前距低点3.33%; 最新日涨幅2.05%; 状态bottom_area; 底部未确认
13,87.93370336850916,80.05316953316955,603012,创力集团,bottom_area,2024-07-25,4.17,2024-07-09,4.07,2.457002457002448,6.633906633906624,27.19141323792486,False,1.956,0.7773,1,1,1,100.0,35.13513513513512,35.13513513513512,12.542997542997552,2.457002457002448,历史1/1次成功; 当前距低点2.46%; 最新日涨幅1.96%; 状态bottom_area; 底部未确认
14,86.95430680467337,77.31805903418825,001308,康冠科技,bottom_area,2024-07-25,20.34,2024-07-25,20.1,1.1940298507462608,2.487562189054726,32.84330103575008,False,-0.2941,1.6704,1,1,1,100.0,27.421758569299566,27.421758569299566,13.805970149253739,1.1940298507462608,历史1/1次成功; 当前距低点1.19%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
15,86.50161346367847,76.3992352489423,002246,北化股份,bottom_area,2024-07-25,7.26,2024-07-25,7.2,0.8333333333333279,3.055555555555552,31.882686849574267,False,-0.684,1.5456,3,3,3,100.0,24.565780908291877,31.992687385740403,14.166666666666671,0.8333333333333279,历史3/3次成功; 当前距低点0.83%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
16,86.07252591699935,77.59853076427791,603187,海容冷链,bottom_area,2024-07-25,10.54,2024-07-25,10.34,1.9342359767891615,3.771760154738884,32.90071382219338,False,0.7648,1.1778,1,1,1,100.0,15.530047265361235,15.530047265361235,13.065764023210837,1.9342359767891615,历史1/1次成功; 当前距低点1.93%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
17,86.02607976939937,78.44005187370155,300435,中泰股份,bottom_area,2024-07-25,10.49,2024-07-25,10.23,2.5415444770283457,3.714565004887576,27.549575070821525,False,1.3527,0.5698,1,1,1,100.0,27.498781082398814,27.498781082398814,12.458455522971654,2.5415444770283457,历史1/1次成功; 当前距低点2.54%; 最新日涨幅1.35%; 状态bottom_area; 底部未确认
18,85.29606094054097,75.18021707670044,601038,一拖股份,bottom_area,2024-07-25,13.92,2024-07-25,13.82,0.7235890014471754,2.3154848046309717,30.726817042606513,False,-0.5714,0.3993,1,1,1,100.0,53.52941176470589,53.52941176470589,14.276410998552825,0.7235890014471754,历史1/1次成功; 当前距低点0.72%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
19,84.86309665492057,77.79325164938736,002552,宝鼎科技,bottom_area,2024-07-25,10.91,2024-07-25,10.61,2.827521206409055,3.675777568331768,30.197368421052634,False,-0.0916,1.1307,1,1,1,100.0,52.23596574690771,52.23596574690771,12.172478793590944,2.827521206409055,历史1/1次成功; 当前距低点2.83%; 最新日涨幅-0.09%; 状态bottom_area; 底部未确认
20,84.52127396519118,74.13696267989019,002543,万和电气,bottom_area,2024-07-25,8.66,2024-07-25,8.62,0.46403712296984834,1.7401392111368954,29.632653061224495,False,0.0,0.3358,1,1,1,100.0,18.736383442265804,18.736383442265804,14.535962877030151,0.46403712296984834,历史1/1次成功; 当前距低点0.46%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
21,84.07807514058783,77.55403128332742,002191,劲嘉股份,bottom_area,2024-07-25,3.59,2024-07-09,3.48,3.160919540229881,8.62068965517241,27.348643006263053,True,0.8427,0.5125,1,1,1,100.0,21.134020618556693,21.134020618556693,11.839080459770118,3.160919540229881,历史1/1次成功; 当前距低点3.16%; 最新日涨幅0.84%; 状态bottom_area; 底部已确认
22,84.04541191677579,77.4347499011653,002563,森马服饰,bottom_area,2024-07-25,4.99,2024-07-25,4.84,3.0991735537190155,3.5123966942148748,28.18991097922849,False,2.045,0.6297,1,1,1,100.0,28.929384965831446,28.929384965831446,11.900826446280984,3.0991735537190155,历史1/1次成功; 当前距低点3.10%; 最新日涨幅2.04%; 状态bottom_area; 底部未确认
23,83.47342746524771,76.9851586368978,000629,钒钛股份,bottom_area,2024-07-25,2.29,2024-07-25,2.22,3.153153153153146,4.504504504504489,32.72727272727272,False,1.3274,0.6432,1,1,1,100.0,27.173913043478265,27.173913043478265,11.846846846846853,3.153153153153146,历史1/1次成功; 当前距低点3.15%; 最新日涨幅1.33%; 状态bottom_area; 底部未确认
24,82.54278108948415,72.91919404329165,001203,大中矿业,bottom_area,2024-07-25,8.35,2024-07-25,8.28,0.8454106280193272,2.4154589371980806,28.80481513327602,False,-0.8314,0.4112,2,2,2,100.0,22.670592877288865,29.46341463414634,14.154589371980672,0.8454106280193272,历史2/2次成功; 当前距低点0.85%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
25,82.09784035380825,76.1180005921027,300686,智动力,bottom_area,2024-07-25,6.32,2024-07-25,6.11,3.436988543371521,4.418985270049093,28.117647058823525,False,-0.158,2.9955,1,1,1,100.0,48.46416382252562,48.46416382252562,11.563011456628477,3.436988543371521,历史1/1次成功; 当前距低点3.44%; 最新日涨幅-0.16%; 状态bottom_area; 底部未确认
26,80.24919934888355,72.277152615127,002346,柘中股份,bottom_area,2024-07-25,7.04,2024-07-25,6.91,1.8813314037626612,2.6049204052098367,29.989868287740624,False,1.5873,0.2372,2,3,2,66.66666666666666,25.160868543221483,34.89010989010989,13.118668596237338,1.8813314037626612,历史2/3次成功; 当前距低点1.88%; 最新日涨幅1.59%; 状态bottom_area; 底部未确认
27,80.08538238370105,71.5963946548837,002044,美年健康,bottom_area,2024-07-25,3.42,2024-07-25,3.37,1.4836795252225465,2.6706231454005893,31.083844580777086,False,0.885,0.6132,2,3,2,66.66666666666666,16.62643712755071,18.108108108108105,13.516320474777451,1.4836795252225465,历史2/3次成功; 当前距低点1.48%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
28,79.79087859649265,70.21154341454037,600970,中材国际,bottom_area,2024-07-25,9.51,2024-07-25,9.45,0.6349206349206402,2.010582010582024,30.206794682422455,False,-0.8342,0.4787,1,1,1,100.0,22.19979818365287,22.19979818365287,14.365079365079358,0.6349206349206402,历史1/1次成功; 当前距低点0.63%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
29,75.99340046779956,67.95569051580699,600058,五矿发展,bottom_area,2024-07-25,6.1,2024-07-25,6.01,1.4975041597337746,2.495840266222968,31.85941043083901,False,0.1642,0.2836,1,2,1,50.0,99.54954954954954,99.54954954954954,13.502495840266224,1.4975041597337746,历史1/2次成功; 当前距低点1.50%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
30,70.64238885684965,61.889112106428904,688169,石头科技,bottom_area,2024-07-25,296.2,2024-07-25,295.02,0.399972883194362,4.186156870720637,30.245424882962123,False,-3.5242,1.0707,2,3,2,66.66666666666666,23.679481792717084,29.71190476190475,14.600027116805636,0.399972883194362,历史2/3次成功; 当前距低点0.40%; 最新日涨幅-3.52%; 状态bottom_area; 底部未确认
31,69.77115979406429,63.274960652843504,688188,柏楚电子,bottom_area,2024-07-25,139.9,2024-07-25,136.82,2.251132875310636,4.64844321005702,32.58438038925844,False,0.6185,0.6529,1,2,1,50.0,34.07281509974057,34.07281509974057,12.748867124689363,2.251132875310636,历史1/2次成功; 当前距低点2.25%; 最新日涨幅0.62%; 状态bottom_area; 底部未确认
32,69.47842606327582,62.57681434881543,000597,东北制药,bottom_area,2024-07-25,3.79,2024-07-09,3.72,1.8817204301075225,7.258064516129033,29.00763358778626,True,0.0,0.4758,1,2,1,50.0,16.59751037344398,16.59751037344398,13.118279569892477,1.8817204301075225,历史1/2次成功; 当前距低点1.88%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
33,69.40645242269721,62.21113036549376,601163,三角轮胎,bottom_area,2024-07-25,14.4,2024-07-25,14.17,1.6231474947071307,2.5405786873676743,27.18396711202467,False,0.911,0.5212,1,2,1,50.0,20.655412115193645,20.655412115193645,13.376852505292868,1.6231474947071307,历史1/2次成功; 当前距低点1.62%; 最新日涨幅0.91%; 状态bottom_area; 底部未确认
34,69.02688410496437,63.32202091991902,300713,英可瑞,bottom_area,2024-07-25,16.15,2024-07-25,15.7,2.866242038216556,6.7515923566879135,27.41562644475266,False,-5.0558,26.1039,2,3,2,66.66666666666666,21.77626935691452,23.73271889400922,12.133757961783443,2.866242038216556,历史2/3次成功; 当前距低点2.87%; 最新日涨幅-5.06%; 状态bottom_area; 底部未确认
35,67.22060020277002,59.2537822667954,601666,平煤股份,bottom_area,2024-07-25,9.68,2024-07-25,9.61,0.728407908428723,2.3933402705515134,29.597069597069602,False,-1.2245,0.7819,2,4,2,50.0,22.766410204370302,27.30923694779115,14.271592091571275,0.728407908428723,历史2/4次成功; 当前距低点0.73%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
36,66.23573037324354,59.972686782472785,603128,华贸物流,bottom_area,2024-07-25,5.19,2024-07-25,5.08,2.165354330708668,2.362204724409451,29.83425414364641,False,1.7647,0.7956,1,2,1,50.0,15.267175572519085,15.267175572519085,12.83464566929133,2.165354330708668,历史1/2次成功; 当前距低点2.17%; 最新日涨幅1.76%; 状态bottom_area; 底部未确认
37,64.99415566311015,59.35687978582727,000697,炼石航空,bottom_area,2024-07-25,5.47,2024-07-18,5.33,2.626641651031889,7.129455909943713,30.144167758846656,True,0.1832,0.8428,1,3,1,33.33333333333333,27.861771058315338,27.861771058315338,12.373358348968111,2.626641651031889,历史1/3次成功; 当前距低点2.63%; 最新日涨幅0.18%; 状态bottom_area; 底部已确认
38,64.55965805975862,57.82037242888124,002043,兔宝宝,bottom_area,2024-07-25,9.0,2024-07-25,8.86,1.5801354401805936,2.8216704288939054,31.84615384615385,False,0.8969,0.7093,1,3,1,33.33333333333333,15.96638655462185,15.96638655462185,13.419864559819406,1.5801354401805936,历史1/3次成功; 当前距低点1.58%; 最新日涨幅0.90%; 状态bottom_area; 底部未确认
39,63.51119016492472,59.51824413237383,601156,东航物流,bottom_area,2024-07-25,15.04,2024-07-23,14.46,4.011065006915617,9.474412171507602,31.175630652070446,False,0.0,1.5458,1,2,1,50.0,35.44877606527652,35.44877606527652,10.988934993084381,4.011065006915617,历史1/2次成功; 当前距低点4.01%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
40,62.21134873106785,55.01576424932042,002833,弘亚数控,bottom_area,2024-07-25,15.67,2024-07-25,15.53,0.9014810045074086,1.9317450096587296,30.854853072128236,False,-0.0638,0.7362,1,2,1,50.0,35.43624161073825,35.43624161073825,14.09851899549259,0.9014810045074086,历史1/2次成功; 当前距低点0.90%; 最新日涨幅-0.06%; 状态bottom_area; 底部未确认
41,61.88520272357758,57.78301524562397,603320,迪贝电气,bottom_area,2024-07-25,12.79,2024-07-25,12.32,3.8149350649350557,5.032467532467526,32.30769230769231,False,0.6294,3.9255,1,2,1,50.0,23.71541501976285,23.71541501976285,11.185064935064943,3.8149350649350557,历史1/2次成功; 当前距低点3.81%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
42,57.956638062431416,50.397076576027324,300573,兴齐眼药,bottom_area,2024-07-25,115.38,2024-07-25,115.38,0.0,7.236956144912471,28.627984659161203,False,-7.3997,5.3205,1,4,1,25.0,42.86062675283501,42.86062675283501,15.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-7.40%; 状态bottom_area; 底部未确认
43,57.44206397879576,50.5941804419733,002545,东方铁塔,bottom_area,2024-07-25,5.87,2024-07-25,5.83,0.6861063464837056,1.8867924528301943,29.247572815533985,False,-0.1701,0.6183,1,3,1,33.33333333333333,28.468653648509758,28.468653648509758,14.313893653516294,0.6861063464837056,历史1/3次成功; 当前距低点0.69%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
