rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
23,82.77026696174315,82.34525917246593,002761,浙江建投,confirmed_rebound,2024-07-03,8.06,2024-07-01,7.77,3.7323037323037447,8.622908622908621,32.434782608695656,False,0.0,1.173,6,6,6,100.0,23.305976785583134,43.73730534867976,4.267696267696255,3.7323037323037447,历史6/6次成功; 当前距低点3.73%; 最新日涨幅0.00%; 状态confirmed_rebound; 底部未确认
24,82.77000385970578,81.68461832412747,002129,TCL中环,bottom_area,2024-07-03,8.73,2024-06-25,8.45,3.313609467455635,5.68047337278107,29.110738255033564,False,0.1147,1.0432,3,3,3,100.0,21.073375859818903,31.12759643916912,4.686390532544364,3.313609467455635,历史3/3次成功; 当前距低点3.31%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
25,82.49076453250105,80.24743670737679,300765,新诺威,bottom_area,2024-07-03,23.18,2024-07-03,22.6,2.5663716814159216,7.079646017699106,28.997800816839455,False,-2.605,1.2816,3,3,3,100.0,26.66002226346828,28.947368421052634,5.433628318584079,2.5663716814159216,历史3/3次成功; 当前距低点2.57%; 最新日涨幅-2.60%; 状态bottom_area; 底部未确认
26,81.50319076949462,81.80096358933305,300769,德方纳米,confirmed_rebound,2024-07-03,28.35,2024-06-26,27.21,4.189636163175305,10.694597574421168,27.323717948717942,True,2.0151,3.8435,6,6,6,100.0,16.792118502004005,41.300000000000004,3.810363836824695,4.189636163175305,历史6/6次成功; 当前距低点4.19%; 最新日涨幅2.02%; 状态confirmed_rebound; 底部已确认
27,81.39155751638414,77.57838277005916,000862,银星能源,bottom_area,2024-07-03,4.72,2024-06-26,4.65,1.5053763440860084,4.731182795698919,27.34375,False,-1.6667,0.9141,1,1,1,100.0,32.63785394932937,32.63785394932937,6.494623655913992,1.5053763440860084,历史1/1次成功; 当前距低点1.51%; 最新日涨幅-1.67%; 状态bottom_area; 底部未确认
28,81.14551618072014,75.92248547162063,605098,行动教育,bottom_area,2024-07-03,38.98,2024-07-03,38.77,0.54165591952539,4.436419912303324,29.174278407014974,False,0.2572,2.6917,2,2,2,100.0,12.62075789321786,15.082956259426847,7.45834408047461,0.54165591952539,历史2/2次成功; 当前距低点0.54%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
29,81.08580185993864,75.80999011070475,600933,爱柯迪,bottom_area,2024-07-03,13.99,2024-07-03,13.92,0.5028735632183928,3.8793103448275925,30.60817547357926,False,-1.6174,0.6206,3,3,3,100.0,17.34699911205744,24.722838137472287,7.497126436781608,0.5028735632183928,历史3/3次成功; 当前距低点0.50%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
30,81.07686132404179,78.67902439024388,002687,乔治白,bottom_area,2024-07-03,4.2,2024-06-24,4.1,2.4390243902439157,4.390243902439039,29.914529914529915,False,-1.1765,0.9926,1,1,1,100.0,64.00000000000001,64.00000000000001,5.560975609756085,2.4390243902439157,历史1/1次成功; 当前距低点2.44%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
31,80.98732109748967,80.65455763955539,002326,永太科技,bottom_area,2024-07-03,7.95,2024-06-26,7.66,3.7859007832898173,6.2663185378590125,27.393364928909957,False,0.3788,0.7475,3,3,3,100.0,21.32479260997945,29.837587006960554,4.214099216710183,3.7859007832898173,历史3/3次成功; 当前距低点3.79%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
32,80.97292302037903,75.43322145721216,600416,湘电股份,bottom_area,2024-07-03,9.51,2024-07-03,9.48,0.3164556962025249,3.4810126582278484,29.359165424739192,False,-3.2553,1.2312,3,3,3,100.0,23.251292712655438,34.41084462982274,7.6835443037974755,0.3164556962025249,历史3/3次成功; 当前距低点0.32%; 最新日涨幅-3.26%; 状态bottom_area; 底部未确认
33,80.80669068966252,78.2663873737599,600223,福瑞达,bottom_area,2024-07-03,7.0,2024-07-01,6.84,2.3391812865497097,4.093567251461992,27.15654952076678,False,-0.5682,0.5529,2,2,2,100.0,29.890971543512023,47.49216300940439,5.660818713450291,2.3391812865497097,历史2/2次成功; 当前距低点2.34%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
34,80.61741198203654,77.21527047514051,002612,朗姿股份,bottom_area,2024-07-03,13.89,2024-07-01,13.65,1.7582417582417595,3.150183150183148,28.38405036726127,False,-0.1438,0.93,2,2,2,100.0,17.118611203934037,20.77294685990338,6.241758241758241,1.7582417582417595,历史2/2次成功; 当前距低点1.76%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
35,80.60473159157596,77.58993374218005,002557,洽洽食品,bottom_area,2024-07-03,28.31,2024-07-01,27.75,2.0180180180180134,2.990990990990985,27.82834850455137,False,0.2479,0.5985,1,1,1,100.0,16.510832383124292,16.510832383124292,5.981981981981987,2.0180180180180134,历史1/1次成功; 当前距低点2.02%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
36,80.1581622682831,76.36889228694439,002416,爱施德,bottom_area,2024-07-03,8.9,2024-07-02,8.77,1.482326111744593,3.5347776510832443,28.349673202614383,False,-0.7804,0.4765,2,2,2,100.0,9.185999041516526,9.811320754716984,6.517673888255407,1.482326111744593,历史2/2次成功; 当前距低点1.48%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
37,79.88589721497952,79.07973489108355,688111,金山办公,bottom_area,2024-07-03,198.15,2024-07-03,191.5,3.4725848563968693,4.710182767624026,30.02776965799474,False,-0.9349,1.226,4,4,4,100.0,14.823808406819378,27.68058076225045,4.527415143603131,3.4725848563968693,历史4/4次成功; 当前距低点3.47%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
38,79.8583826210253,79.02507775889288,603326,我乐家居,bottom_area,2024-07-03,5.69,2024-06-27,5.5,3.4545454545454617,5.636363636363629,32.34932349323494,False,-0.8711,0.7601,4,4,4,100.0,14.30882470568014,20.141843971631218,4.545454545454539,3.4545454545454617,历史4/4次成功; 当前距低点3.45%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
39,79.79612999245835,77.84850672466746,688333,铂力特,bottom_area,2024-07-03,46.91,2024-07-03,45.67,2.7151302824611228,4.007006787825702,27.009749081029245,False,0.9903,1.0261,2,2,2,100.0,9.779590154187225,11.008064516129037,5.284869717538878,2.7151302824611228,历史2/2次成功; 当前距低点2.72%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
40,79.45321295980712,75.97394398716808,603190,亚通精工,bottom_area,2024-07-03,22.5,2024-06-24,22.13,1.671938544961595,5.7840036150022645,27.108036890645586,False,-1.9608,2.5764,2,2,2,100.0,9.386902525164045,9.45010183299389,6.328061455038406,1.671938544961595,历史2/2次成功; 当前距低点1.67%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
41,79.28262553745071,75.0229493087558,002035,华帝股份,bottom_area,2024-07-03,6.27,2024-06-28,6.2,1.1290322580645062,5.967741935483872,29.705215419501137,False,-0.4762,2.1389,1,1,1,100.0,14.285714285714274,14.285714285714274,6.870967741935494,1.1290322580645062,历史1/1次成功; 当前距低点1.13%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
42,78.556205086074,75.79761676927197,002345,潮宏基,bottom_area,2024-07-03,4.77,2024-07-01,4.67,2.141327623126331,4.49678800856531,28.919330289193308,False,-1.2422,0.8032,1,1,1,100.0,30.859375,30.859375,5.8586723768736695,2.141327623126331,历史1/1次成功; 当前距低点2.14%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
43,78.32274542110254,78.34694524975107,601908,京运通,bottom_area,2024-07-03,2.59,2024-06-24,2.49,4.0160642570280976,6.827309236947787,28.857142857142854,False,0.7782,0.6511,2,2,2,100.0,28.406299762231964,40.33898305084744,3.9839357429719024,4.0160642570280976,历史2/2次成功; 当前距低点4.02%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
44,78.07674918354915,78.67300776874383,002219,新里程,bottom_area,2024-07-03,1.9,2024-07-01,1.82,4.395604395604387,6.043956043956037,30.26819923371647,False,1.0638,0.5655,2,2,2,100.0,34.81175156302061,45.685279187817265,3.6043956043956134,4.395604395604387,历史2/2次成功; 当前距低点4.40%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
