rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.31077983305902,78.61192965760048,301386,未来电器,bottom_area,2024-09-23,17.16,2024-09-18,16.86,1.7793594306049865,4.626334519572961,28.224776500638566,False,-0.8666,1.337,2,2,2,100.0,24.88639332999926,27.880184331797242,18.220640569395012,1.7793594306049865,历史2/2次成功; 当前距低点1.78%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
12,70.58444080287772,62.441250903966306,000591,太阳能,bottom_area,2024-09-23,4.11,2024-08-23,3.98,3.266331658291466,7.035175879396981,28.158844765342963,True,0.489,0.3803,1,2,1,50.0,32.84132841328414,32.84132841328414,16.733668341708537,3.266331658291466,历史1/2次成功; 当前距低点3.27%; 最新日涨幅0.49%; 状态bottom_area; 底部已确认
13,66.79465784546835,58.09529400328588,603306,华懋科技,bottom_area,2024-09-23,17.51,2024-09-19,17.11,2.3378141437755824,8.12390414962011,31.367829923786605,False,-1.6844,4.2449,1,3,1,33.33333333333333,49.205252246026255,49.205252246026255,17.66218585622442,2.3378141437755824,历史1/3次成功; 当前距低点2.34%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
14,66.77727480051972,58.28882599580714,603132,金徽股份,bottom_area,2024-09-23,10.52,2024-09-18,10.26,2.534113060428848,5.165692007797265,31.554369579719815,False,-1.2207,1.1634,1,2,1,50.0,33.20754716981132,33.20754716981132,17.465886939571153,2.534113060428848,历史1/2次成功; 当前距低点2.53%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
15,64.84197830536178,57.6318642275341,301326,捷邦科技,bottom_area,2024-09-23,30.55,2024-09-18,29.51,3.5242290748898646,6.743476787529645,30.054515287982923,False,-0.196,7.6368,1,2,1,50.0,41.81240063593006,41.81240063593006,16.475770925110137,3.5242290748898646,历史1/2次成功; 当前距低点3.52%; 最新日涨幅-0.20%; 状态bottom_area; 底部未确认
16,64.32558203206733,55.784508139331344,603060,国检集团,bottom_area,2024-09-23,5.63,2024-09-18,5.51,2.177858439201454,4.537205081669692,29.719387755102044,False,-1.2281,0.5553,1,4,1,25.0,36.2098138747885,36.2098138747885,17.822141560798546,2.177858439201454,历史1/4次成功; 当前距低点2.18%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
17,63.960599753501924,57.391003267192616,000155,川能动力,bottom_area,2024-09-23,9.26,2024-08-23,8.9,4.044943820224713,7.752808988764039,29.08366533864542,True,-0.8565,0.3589,1,2,1,50.0,37.70685579196216,37.70685579196216,15.955056179775287,4.044943820224713,历史1/2次成功; 当前距低点4.04%; 最新日涨幅-0.86%; 状态bottom_area; 底部已确认
18,63.426812475933836,56.950130920292686,000683,博源化工,bottom_area,2024-09-23,5.1,2024-09-18,4.9,4.0816326530612095,6.530612244897946,29.69870875179339,False,0.1965,0.7971,1,2,1,50.0,22.50673854447439,22.50673854447439,15.918367346938792,4.0816326530612095,历史1/2次成功; 当前距低点4.08%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
19,62.90807464490558,56.53870223438212,000966,长源电力,bottom_area,2024-09-23,4.03,2024-09-18,3.87,4.134366925064603,4.392764857881136,28.33333333333334,False,1.0025,0.2448,1,2,1,50.0,20.94117647058823,20.94117647058823,15.865633074935397,4.134366925064603,历史1/2次成功; 当前距低点4.13%; 最新日涨幅1.00%; 状态bottom_area; 底部未确认
20,62.7450805728662,55.344913262777325,300473,德尔股份,bottom_area,2024-09-23,15.93,2024-09-18,15.45,3.1067961165048574,4.919093851132696,29.612756264236907,False,1.3359,5.8592,1,3,1,33.33333333333333,21.37137137137137,21.37137137137137,16.893203883495143,3.1067961165048574,历史1/3次成功; 当前距低点3.11%; 最新日涨幅1.34%; 状态bottom_area; 底部未确认
21,61.85147476171795,56.435856601172006,300455,航天智装,bottom_area,2024-09-23,10.15,2024-09-18,9.67,4.963805584281287,6.721820062047573,29.82583454281567,False,1.6016,1.3879,1,3,1,33.33333333333333,53.103448275862064,53.103448275862064,15.036194415718715,4.963805584281287,历史1/3次成功; 当前距低点4.96%; 最新日涨幅1.60%; 状态bottom_area; 底部未确认
22,60.35523878949305,52.828098025128355,002600,领益智造,bottom_area,2024-09-23,6.12,2024-09-18,5.96,2.684563758389264,8.557046979865767,30.616996507566935,True,-3.1646,2.6861,1,5,1,20.0,38.381201044386415,38.381201044386415,17.315436241610737,2.684563758389264,历史1/5次成功; 当前距低点2.68%; 最新日涨幅-3.16%; 状态bottom_area; 底部已确认
23,59.87919196838247,54.3761668981743,300401,花园生物,bottom_area,2024-09-23,12.47,2024-09-10,11.91,4.701931150293874,8.228379513014279,30.023501762632193,True,-1.9654,3.0533,1,2,1,50.0,29.551451187335093,29.551451187335093,15.298068849706127,4.701931150293874,历史1/2次成功; 当前距低点4.70%; 最新日涨幅-1.97%; 状态bottom_area; 底部已确认
