rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.83295821733643,84.85710570303796,601388,怡球资源,bottom_area,2024-07-10,2.13,2024-07-09,2.1,1.428571428571419,3.809523809523813,29.292929292929294,False,-1.3889,0.6828,4,4,4,100.0,20.829293334305355,35.632183908045974,8.571428571428582,1.428571428571419,历史4/4次成功; 当前距低点1.43%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
73,75.94747108174255,71.86061165133488,002706,良信股份,bottom_area,2024-07-10,6.33,2024-07-08,6.2,2.0967741935483852,5.483870967741932,29.943502824858754,False,-0.7837,1.2446,3,4,3,75.0,13.31320867002797,14.727153188691638,7.903225806451615,2.0967741935483852,历史3/4次成功; 当前距低点2.10%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
74,75.7580121331232,70.16362392069637,001226,拓山重工,bottom_area,2024-07-10,21.76,2024-07-10,21.55,0.9744779582366629,6.914153132250572,27.854034147974556,False,-5.1025,16.5551,2,2,2,100.0,19.652869169225628,25.473251028806576,9.025522041763336,0.9744779582366629,历史2/2次成功; 当前距低点0.97%; 最新日涨幅-5.10%; 状态bottom_area; 底部未确认
75,75.57261780216498,69.39784859634818,002557,洽洽食品,bottom_area,2024-07-10,26.67,2024-07-09,26.53,0.5277044854881288,2.7516019600452335,31.001300390117038,False,-0.7074,0.8686,1,1,1,100.0,16.510832383124292,16.510832383124292,9.472295514511872,0.5277044854881288,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-0.71%; 状态bottom_area; 底部未确认
76,75.24478260869566,68.40434782608696,000629,钒钛股份,bottom_area,2024-07-10,2.36,2024-07-10,2.36,0.0,4.237288135593224,28.484848484848484,False,-4.8387,0.9002,1,1,1,100.0,27.173913043478265,27.173913043478265,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.84%; 状态bottom_area; 底部未确认
77,75.19133257502857,71.57430149314787,688186,广大特材,bottom_area,2024-07-10,9.34,2024-07-09,9.12,2.4122807017543932,4.495614035087722,29.792147806004625,False,-1.2685,1.1107,1,1,1,100.0,11.474739210472489,11.474739210472489,7.587719298245607,2.4122807017543932,历史1/1次成功; 当前距低点2.41%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
78,74.96372354886509,68.83206315673958,600256,广汇能源,bottom_area,2024-07-10,5.77,2024-07-10,5.74,0.5226480836236822,2.9616724738675946,30.843373493975907,False,-4.1528,1.7556,1,1,1,100.0,23.62204724409449,23.62204724409449,9.477351916376318,0.5226480836236822,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-4.15%; 状态bottom_area; 底部未确认
79,74.9562659258315,68.97370460048425,000930,中粮科技,bottom_area,2024-07-10,4.75,2024-07-10,4.72,0.6355932203389884,2.5423728813559343,28.915662650602407,False,-2.4641,0.8703,1,1,1,100.0,15.552995391705066,15.552995391705066,9.364406779661012,0.6355932203389884,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-2.46%; 状态bottom_area; 底部未确认
80,74.7339603206594,71.49680840898235,002035,华帝股份,bottom_area,2024-07-10,6.14,2024-07-09,5.98,2.675585284280924,5.685618729096987,32.19954648526077,False,-1.2862,1.9258,1,1,1,100.0,14.285714285714274,14.285714285714274,7.324414715719077,2.675585284280924,历史1/1次成功; 当前距低点2.68%; 最新日涨幅-1.29%; 状态bottom_area; 底部未确认
81,74.23720000049737,68.39618191569257,603010,万盛股份,bottom_area,2024-07-10,8.63,2024-07-09,8.57,0.7001166861143582,2.6837806301050224,27.18776550552251,False,-0.8046,0.2441,1,1,1,100.0,13.238967527060783,13.238967527060783,9.299883313885642,0.7001166861143582,历史1/1次成功; 当前距低点0.70%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
82,74.23476069607085,68.74460904240989,002572,索菲亚,bottom_area,2024-07-10,14.6,2024-07-09,14.46,0.9681881051175573,3.6652835408022084,32.869080779944284,False,-0.6127,1.1496,1,1,1,100.0,18.398268398268392,18.398268398268392,9.031811894882443,0.9681881051175573,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
83,74.22554597047655,68.1568801300839,600295,鄂尔多斯,bottom_area,2024-07-10,9.58,2024-07-10,9.53,0.524658971668423,4.40713536201469,29.250185597624355,False,-3.2323,0.3445,1,1,1,100.0,20.016680567139286,20.016680567139286,9.475341028331577,0.524658971668423,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
84,73.95870821298814,68.30180985108821,002320,海峡股份,bottom_area,2024-07-10,4.89,2024-07-09,4.85,0.8247422680412378,4.12371134020619,27.28635682158921,False,-2.2,0.6785,1,1,1,100.0,14.259259259259249,14.259259259259249,9.175257731958762,0.8247422680412378,历史1/1次成功; 当前距低点0.82%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
85,73.91458838393505,71.98704065072164,001324,长青科技,bottom_area,2024-07-10,15.2,2024-07-09,14.67,3.6128152692569824,5.5896387184730765,31.735691019078637,False,-0.9772,0.7776,2,2,2,100.0,11.743330454986909,13.057213057213065,6.387184730743018,3.6128152692569824,历史2/2次成功; 当前距低点3.61%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
86,73.66654996051581,71.76712004393686,001308,康冠科技,bottom_area,2024-07-10,21.99,2024-07-09,21.22,3.6286522148916096,5.372290292177194,29.101236217841635,False,-0.1816,2.0418,1,1,1,100.0,27.421758569299566,27.421758569299566,6.371347785108392,3.6286522148916096,历史1/1次成功; 当前距低点3.63%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
87,73.63592779139212,73.08682984694616,002571,德力股份,bottom_area,2024-07-10,3.86,2024-07-05,3.69,4.607046070460703,7.3170731707317085,28.488372093023255,True,-1.2788,3.7001,2,2,2,100.0,20.649972513960012,28.291814946619215,5.392953929539298,4.607046070460703,历史2/2次成功; 当前距低点4.61%; 最新日涨幅-1.28%; 状态bottom_area; 底部已确认
88,73.42959632354591,67.71280925871466,000568,泸州老窖,bottom_area,2024-07-10,133.5,2024-07-09,132.51,0.7471134254018634,3.5921817221341934,32.88933907318308,False,-1.8021,0.6361,1,1,1,100.0,10.141010046402663,10.141010046402663,9.252886574598138,0.7471134254018634,历史1/1次成功; 当前距低点0.75%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
89,73.39022037142334,68.18425998098341,000723,美锦能源,bottom_area,2024-07-10,4.44,2024-07-10,4.39,1.1389521640091278,5.0113895216401065,31.406250000000007,False,-5.3305,1.1366,2,3,2,66.66666666666666,26.74410886159975,30.434782608695667,8.861047835990874,1.1389521640091278,历史2/3次成功; 当前距低点1.14%; 最新日涨幅-5.33%; 状态bottom_area; 底部未确认
90,72.72334346504562,72.72334346504562,000516,国际医学,bottom_area,2024-07-10,4.62,2024-07-09,4.4,4.999999999999994,6.363636363636349,30.926216640502354,False,1.9868,0.6722,1,1,1,100.0,26.89969604863221,26.89969604863221,5.000000000000006,4.999999999999994,历史1/1次成功; 当前距低点5.00%; 最新日涨幅1.99%; 状态bottom_area; 底部未确认
91,72.50244262295084,65.91131147540985,000068,华控赛格,bottom_area,2024-07-10,2.46,2024-07-10,2.46,0.0,3.2520325203252063,29.914529914529915,False,-4.2802,1.2302,1,1,1,100.0,13.7704918032787,13.7704918032787,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.28%; 状态bottom_area; 底部未确认
92,72.42954964103025,70.33223866790009,300568,星源材质,bottom_area,2024-07-10,7.78,2024-07-09,7.52,3.4574468085106473,6.250000000000008,27.6923076923077,False,-0.3841,1.1195,1,1,1,100.0,17.608695652173925,17.608695652173925,6.542553191489353,3.4574468085106473,历史1/1次成功; 当前距低点3.46%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
93,72.32952743996097,67.56054760875475,002044,美年健康,bottom_area,2024-07-10,3.57,2024-07-09,3.52,1.4204545454545403,3.693181818181815,28.016359918200408,False,-0.8333,0.9027,2,3,2,66.66666666666666,16.62643712755071,18.108108108108105,8.57954545454546,1.4204545454545403,历史2/3次成功; 当前距低点1.42%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
94,71.76190924337718,69.49353535353536,002438,江苏神通,bottom_area,2024-07-10,10.6,2024-07-09,10.26,3.3138401559454174,6.14035087719299,28.401953942777393,False,-1.487,0.7813,1,1,1,100.0,11.33919843597263,11.33919843597263,6.686159844054583,3.3138401559454174,历史1/1次成功; 当前距低点3.31%; 最新日涨幅-1.49%; 状态bottom_area; 底部未确认
95,71.6488352194621,66.00902419245845,002335,科华数据,bottom_area,2024-07-10,18.75,2024-07-10,18.62,0.6981740064446778,6.605800214822772,32.24163027656477,False,-3.3505,2.6045,1,1,1,100.0,10.596026490066222,10.596026490066222,9.301825993555322,0.6981740064446778,历史1/1次成功; 当前距低点0.70%; 最新日涨幅-3.35%; 状态bottom_area; 底部未确认
96,71.5857997779447,68.8540541873026,300558,贝达药业,bottom_area,2024-07-10,31.33,2024-07-09,30.43,2.957607624055204,4.699309891554386,31.954382826475847,False,0.256,1.0855,2,3,2,66.66666666666666,19.95017690043977,25.688589094997194,7.042392375944797,2.957607624055204,历史2/3次成功; 当前距低点2.96%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
97,71.2247388171276,65.98340219046396,600230,沧州大化,bottom_area,2024-07-10,9.19,2024-07-10,9.1,0.9890109890109874,5.384615384615387,28.62745098039216,False,-4.3704,1.1453,1,1,1,100.0,14.02337228714524,14.02337228714524,9.010989010989015,0.9890109890109874,历史1/1次成功; 当前距低点0.99%; 最新日涨幅-4.37%; 状态bottom_area; 底部未确认
98,70.99674672050442,67.90875219652145,300601,康泰生物,bottom_area,2024-07-10,15.02,2024-07-09,14.63,2.665755297334236,5.0580997949418895,32.487309644670056,False,0.5355,0.8618,2,3,2,66.66666666666666,11.290363482671175,11.580726965342352,7.334244702665764,2.665755297334236,历史2/3次成功; 当前距低点2.67%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
99,70.93789135306898,69.17180277166477,603357,设计总院,bottom_area,2024-07-10,8.46,2024-07-09,8.16,3.6764705882353024,5.8823529411764754,27.978817299205648,False,-0.7042,1.4025,1,1,1,100.0,14.054600606673395,14.054600606673395,6.323529411764698,3.6764705882353024,历史1/1次成功; 当前距低点3.68%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
100,70.65076369838803,67.00897175517217,000705,浙江震元,bottom_area,2024-07-10,6.9,2024-07-09,6.75,2.2222222222222276,4.444444444444442,30.555555555555557,False,-1.5692,1.6433,2,3,2,66.66666666666666,23.48909545791496,34.04605263157895,7.777777777777772,2.2222222222222276,历史2/3次成功; 当前距低点2.22%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
101,69.87450276437578,66.64672807584573,002346,柘中股份,bottom_area,2024-07-10,7.33,2024-07-09,7.15,2.5174825174825135,4.475524475524467,27.558257345491377,False,-0.8119,0.226,2,3,2,66.66666666666666,25.160868543221483,34.89010989010989,7.482517482517487,2.5174825174825135,历史2/3次成功; 当前距低点2.52%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
102,69.37731825001806,66.47248833099599,002326,永太科技,bottom_area,2024-07-10,7.46,2024-07-09,7.26,2.754820936639121,5.6473829201101955,31.184834123222753,False,-0.9296,0.7635,2,3,2,66.66666666666666,27.133405375626396,29.837587006960554,7.2451790633608795,2.754820936639121,历史2/3次成功; 当前距低点2.75%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
103,69.37470365786808,69.26280897454893,688061,灿瑞科技,bottom_area,2024-07-10,24.76,2024-07-08,23.6,4.915254237288136,6.652542372881356,29.845422116527942,False,-0.7615,2.2697,2,2,2,100.0,13.062304492289648,15.713159968479115,5.084745762711865,4.915254237288136,历史2/2次成功; 当前距低点4.92%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
104,69.27848062130029,63.27924996232767,688083,中望软件,bottom_area,2024-07-10,56.6,2024-07-10,56.46,0.2479631597591225,5.66772936592277,29.318978467701545,False,-2.7324,0.7979,3,5,3,60.0,16.852720250421825,21.52777777777778,9.752036840240878,0.2479631597591225,历史3/5次成功; 当前距低点0.25%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
105,68.89954139262124,65.51103935691854,300593,新雷能,bottom_area,2024-07-10,8.7,2024-07-09,8.5,2.35294117647058,7.176470588235287,31.945556445156125,True,-3.2258,1.8756,2,3,2,66.66666666666666,18.059562218305352,25.499655410062033,7.647058823529421,2.35294117647058,历史2/3次成功; 当前距低点2.35%; 最新日涨幅-3.23%; 状态bottom_area; 底部已确认
106,68.81620873526116,65.96566434314784,600141,兴发集团,bottom_area,2024-07-10,18.49,2024-07-08,17.99,2.7793218454697057,5.336297943301839,27.547321788159486,False,-0.3235,0.7468,2,3,2,66.66666666666666,24.70887894705429,36.58969804618119,7.220678154530296,2.7793218454697057,历史2/3次成功; 当前距低点2.78%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
107,68.21885281652628,62.397315994487414,002043,兔宝宝,bottom_area,2024-07-10,9.4,2024-07-10,9.37,0.3201707577374721,3.415154749199576,27.923076923076927,False,-2.9928,1.5982,2,3,2,66.66666666666666,15.218487394957986,15.96638655462185,9.67982924226253,0.3201707577374721,历史2/3次成功; 当前距低点0.32%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
108,67.82673772128784,67.80037676609106,002159,三特索道,bottom_area,2024-07-10,12.86,2024-06-24,12.25,4.979591836734689,9.71428571428571,27.471876850207227,True,-2.2053,1.5697,1,1,1,100.0,13.461538461538462,13.461538461538462,5.020408163265311,4.979591836734689,历史1/1次成功; 当前距低点4.98%; 最新日涨幅-2.21%; 状态bottom_area; 底部已确认
109,67.35445816647797,66.70306108556426,300730,科创信息,bottom_area,2024-07-10,10.24,2024-07-10,9.8,4.489795918367342,6.734693877551022,29.94996426018584,False,-4.7442,17.2159,1,1,1,100.0,20.966643975493536,20.966643975493536,5.510204081632658,4.489795918367342,历史1/1次成功; 当前距低点4.49%; 最新日涨幅-4.74%; 状态bottom_area; 底部未确认
110,66.66397877657577,63.917369756680095,002555,三七互娱,bottom_area,2024-07-10,12.52,2024-07-09,12.18,2.791461412151066,4.761904761904763,30.28048082427017,False,-0.556,1.4,2,3,2,66.66666666666666,13.845350052246609,16.78160919540231,7.208538587848934,2.791461412151066,历史2/3次成功; 当前距低点2.79%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
111,66.63933872556755,63.16298788122317,002531,天顺风能,bottom_area,2024-07-10,7.94,2024-07-10,7.77,2.1879021879021985,7.335907335907339,30.810329474621557,False,-7.4592,2.4297,2,3,2,66.66666666666666,12.606119370825263,15.128205128205142,7.812097812097801,2.1879021879021985,历史2/3次成功; 当前距低点2.19%; 最新日涨幅-7.46%; 状态bottom_area; 底部未确认
112,66.63134058898846,62.82636363636364,600058,五矿发展,bottom_area,2024-07-10,6.39,2024-07-09,6.27,1.913875598086126,4.465709728867628,28.91156462585035,False,-1.2365,0.3204,1,2,1,50.0,99.54954954954954,99.54954954954954,8.086124401913874,1.913875598086126,历史1/2次成功; 当前距低点1.91%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
113,66.50197127200396,65.11064629311304,002623,亚玛顿,bottom_area,2024-07-10,15.49,2024-07-09,14.91,3.890006706908116,6.2374245472837,27.831558567279767,False,0.5844,0.5537,2,3,2,66.66666666666666,11.253736119337951,11.601884570082444,6.109993293091884,3.890006706908116,历史2/3次成功; 当前距低点3.89%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
114,66.46541924446093,65.93425015390409,603060,国检集团,bottom_area,2024-07-10,5.71,2024-07-09,5.46,4.5787545787545785,5.494505494505491,31.835205992509362,False,1.6014,0.2376,2,3,2,66.66666666666666,24.124429713966915,36.2098138747885,5.421245421245422,4.5787545787545785,历史2/3次成功; 当前距低点4.58%; 最新日涨幅1.60%; 状态bottom_area; 底部未确认
115,66.13237951864458,60.757663162005635,000697,炼石航空,bottom_area,2024-07-10,5.46,2024-07-10,5.43,0.5524861878453085,4.05156537753224,28.83355176933159,False,-4.0422,1.6601,2,3,2,66.66666666666666,19.465940879711173,27.861771058315338,9.447513812154693,0.5524861878453085,历史2/3次成功; 当前距低点0.55%; 最新日涨幅-4.04%; 状态bottom_area; 底部未确认
116,64.49163800306363,62.07365269461078,600186,莲花控股,bottom_area,2024-07-10,3.44,2024-06-24,3.34,2.994011976047907,7.7844311377245585,27.074235807860266,True,-1.9943,1.9281,1,2,1,50.0,53.49544072948328,53.49544072948328,7.005988023952094,2.994011976047907,历史1/2次成功; 当前距低点2.99%; 最新日涨幅-1.99%; 状态bottom_area; 底部已确认
117,62.93039146383593,57.67970052754087,688111,金山办公,bottom_area,2024-07-10,187.33,2024-07-10,186.53,0.4288854339784546,4.701656569988747,31.84375913475592,False,-3.4431,0.9271,2,4,2,50.0,20.84709310221366,27.68058076225045,9.571114566021546,0.4288854339784546,历史2/4次成功; 当前距低点0.43%; 最新日涨幅-3.44%; 状态bottom_area; 底部未确认
118,62.407939553891886,59.064221243808504,600293,三峡新材,bottom_area,2024-07-10,2.42,2024-07-09,2.37,2.1097046413502034,4.2194092827004255,27.300613496932506,False,-1.2245,0.4841,1,2,1,50.0,32.17391304347827,32.17391304347827,7.890295358649797,2.1097046413502034,历史1/2次成功; 当前距低点2.11%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
119,62.26365730864093,59.47035285629959,300569,天能重工,bottom_area,2024-07-10,3.96,2024-07-09,3.86,2.5906735751295358,4.922279792746113,27.443609022556398,False,-1.737,0.5807,1,2,1,50.0,40.25316455696202,40.25316455696202,7.409326424870464,2.5906735751295358,历史1/2次成功; 当前距低点2.59%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
120,61.401411456119696,58.45561660365218,601636,旗滨集团,bottom_area,2024-07-10,6.35,2024-07-09,6.2,2.4193548387096686,4.5161290322580685,27.57009345794393,False,0.316,0.9155,1,2,1,50.0,10.224438902743147,10.224438902743147,7.580645161290332,2.4193548387096686,历史1/2次成功; 当前距低点2.42%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
121,60.28421175524559,58.201763342088306,002366,融发核电,bottom_area,2024-07-10,3.27,2024-07-09,3.17,3.154574132492116,5.047318611987387,30.634573304157552,False,0.3067,0.7059,2,6,2,33.33333333333333,20.64977973568282,25.0,6.845425867507885,3.154574132492116,历史2/6次成功; 当前距低点3.15%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
122,58.679590560904316,54.56141971016866,001914,招商积余,bottom_area,2024-07-10,9.42,2024-07-10,9.31,1.1815252416756115,3.5445757250268537,28.052550231839252,False,-1.0504,0.6932,1,3,1,33.33333333333333,16.03206412825651,16.03206412825651,8.818474758324388,1.1815252416756115,历史1/3次成功; 当前距低点1.18%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
123,57.02272270007611,54.440985254993926,002511,中顺洁柔,bottom_area,2024-07-10,6.79,2024-07-09,6.62,2.567975830815709,4.380664652567976,27.012127894156563,False,-0.2937,0.4763,1,2,1,50.0,12.93532338308459,12.93532338308459,7.4320241691842925,2.567975830815709,历史1/2次成功; 当前距低点2.57%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
124,56.96674320071464,54.56614853298283,605123,派克新材,bottom_area,2024-07-10,48.37,2024-07-09,47.08,2.740016992353439,5.352591333899752,31.649245063879206,False,-1.3461,0.8358,1,2,1,50.0,15.71713589004656,15.71713589004656,7.259983007646562,2.740016992353439,历史1/2次成功; 当前距低点2.74%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
125,54.73737572005108,52.86210010191067,002121,科陆电子,bottom_area,2024-07-10,3.58,2024-07-09,3.47,3.1700288184438,4.899135446685877,30.18108651911468,False,-0.2786,0.4396,1,2,1,50.0,11.826697892271683,11.826697892271683,6.829971181556201,3.1700288184438,历史1/2次成功; 当前距低点3.17%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
126,51.36641949132341,49.44543589007676,002705,新宝股份,bottom_area,2024-07-10,13.05,2024-07-09,12.67,2.9992107340173697,4.340962904498822,29.806094182825486,False,-0.2294,0.5356,1,3,1,33.33333333333333,10.808080808080812,10.808080808080812,7.000789265982631,2.9992107340173697,历史1/3次成功; 当前距低点3.00%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
127,50.841108529704385,50.66436008320563,688333,铂力特,bottom_area,2024-07-10,47.87,2024-07-03,45.67,4.817166630172971,7.9045325158747515,27.009749081029245,True,-0.5402,0.625,1,2,1,50.0,11.008064516129037,11.008064516129037,5.182833369827029,4.817166630172971,历史1/2次成功; 当前距低点4.82%; 最新日涨幅-0.54%; 状态bottom_area; 底部已确认
