rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.3959071853607,81.91127256211786,300752,隆利科技,bottom_area,2024-06-06,12.57,2024-06-06,12.37,1.616814874696856,10.024252223120456,31.086350974930365,False,-4.9887,5.0157,4,4,4,100.0,17.51403481949826,21.807655194596325,13.383185125303143,1.616814874696856,历史4/4次成功; 当前距低点1.62%; 最新日涨幅-4.99%; 状态bottom_area; 底部未确认
73,68.14284428419738,60.27868105601289,688170,德龙激光,bottom_area,2024-06-06,22.01,2024-06-06,21.81,0.9170105456212878,9.812012838147641,27.178631051752923,False,-5.8597,3.0502,2,3,2,66.66666666666666,21.359131362165336,25.624999999999996,14.08298945437871,0.9170105456212878,历史2/3次成功; 当前距低点0.92%; 最新日涨幅-5.86%; 状态bottom_area; 底部未确认
74,67.70668703190013,58.875380027739254,600202,哈空调,bottom_area,2024-06-06,3.45,2024-06-06,3.45,0.0,11.014492753623186,32.4853228962818,False,-9.9217,4.3989,2,4,2,50.0,34.27623670827554,41.50485436893204,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
75,67.35900898414563,60.30765267175573,002397,梦洁股份,bottom_area,2024-06-06,1.95,2024-06-06,1.92,1.5625000000000013,11.979166666666666,29.67032967032967,False,-8.4507,4.9786,1,2,1,50.0,42.36641221374045,42.36641221374045,13.437499999999996,1.5625000000000013,历史1/2次成功; 当前距低点1.56%; 最新日涨幅-8.45%; 状态bottom_area; 底部未确认
76,66.19433168855181,60.06623529797083,000710,贝瑞基因,bottom_area,2024-06-06,7.17,2024-06-06,7.01,2.2824536376604874,11.126961483594869,30.93596059113301,False,-7.1244,4.6251,2,4,2,50.0,16.560374149659864,17.3469387755102,12.717546362339514,2.2824536376604874,历史2/4次成功; 当前距低点2.28%; 最新日涨幅-7.12%; 状态bottom_area; 底部未确认
77,66.06394300533485,60.223124867500545,600310,广西能源,bottom_area,2024-06-06,3.65,2024-06-04,3.56,2.5280898876404456,10.674157303370784,30.19607843137254,True,-1.3514,4.4161,1,2,1,50.0,34.33962264150944,34.33962264150944,12.471910112359554,2.5280898876404456,历史1/2次成功; 当前距低点2.53%; 最新日涨幅-1.35%; 状态bottom_area; 底部已确认
78,65.55252058336849,58.69474164329691,002278,神开股份,bottom_area,2024-06-06,3.89,2024-06-06,3.83,1.5665796344647531,7.049608355091373,30.990990990990987,False,-6.7146,10.0901,1,2,1,50.0,33.74485596707818,33.74485596707818,13.433420365535245,1.5665796344647531,历史1/2次成功; 当前距低点1.57%; 最新日涨幅-6.71%; 状态bottom_area; 底部未确认
79,65.35034348978698,58.16055685959747,001322,箭牌家居,bottom_area,2024-06-06,8.15,2024-06-06,8.05,1.242236024844716,6.211180124223602,28.634751773049633,False,-4.0047,2.8411,1,2,1,50.0,26.897069872276486,26.897069872276486,13.757763975155285,1.242236024844716,历史1/2次成功; 当前距低点1.24%; 最新日涨幅-4.00%; 状态bottom_area; 底部未确认
80,65.33401176208497,58.02598398843644,000705,浙江震元,bottom_area,2024-06-06,7.15,2024-06-06,7.07,1.1315417256011324,4.950495049504945,27.26337448559671,False,-2.8533,4.4857,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,13.868458274398868,1.1315417256011324,历史1/3次成功; 当前距低点1.13%; 最新日涨幅-2.85%; 状态bottom_area; 底部未确认
81,65.08876956071771,57.34237885297833,603196,璞源材料,bottom_area,2024-06-06,7.21,2024-06-06,7.16,0.6983240223463663,11.033519553072626,30.214424951267056,False,-8.8496,1.7707,2,4,2,50.0,22.33633131144113,22.85714285714286,14.301675977653632,0.6983240223463663,历史2/4次成功; 当前距低点0.70%; 最新日涨幅-8.85%; 状态bottom_area; 底部未确认
82,64.61332084559807,57.245135135135136,300564,筑博设计,bottom_area,2024-06-06,8.08,2024-06-06,8.0,1.0000000000000009,12.00000000000001,30.37423846823325,False,-8.0774,2.5751,1,2,1,50.0,19.006102877070617,19.006102877070617,13.999999999999998,1.0000000000000009,历史1/2次成功; 当前距低点1.00%; 最新日涨幅-8.08%; 状态bottom_area; 底部未确认
83,64.13869189074983,57.00613406795225,603217,元利科技,bottom_area,2024-06-06,14.69,2024-06-06,14.52,1.1707988980716248,6.404958677685949,29.37743190661478,False,-3.8613,1.2146,1,2,1,50.0,19.81481481481482,19.81481481481482,13.829201101928373,1.1707988980716248,历史1/2次成功; 当前距低点1.17%; 最新日涨幅-3.86%; 状态bottom_area; 底部未确认
84,63.69933854745353,56.83608771188806,605177,东亚药业,bottom_area,2024-06-06,21.32,2024-06-06,21.03,1.3789824060865388,7.465525439847838,28.590831918505938,False,-5.6637,1.7577,1,2,1,50.0,21.452513966480446,21.452513966480446,13.621017593913459,1.3789824060865388,历史1/2次成功; 当前距低点1.38%; 最新日涨幅-5.66%; 状态bottom_area; 底部未确认
85,63.48929272223708,57.1963925692649,300727,润禾材料,bottom_area,2024-06-06,22.05,2024-06-06,21.64,1.8946395563770801,7.94824399260628,28.651500164853278,False,-2.8634,3.9878,2,6,2,33.33333333333333,22.273319486404827,26.812499999999993,13.105360443622919,1.8946395563770801,历史2/6次成功; 当前距低点1.89%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
86,63.34087999221269,57.07992564772757,600319,亚星化学,bottom_area,2024-06-06,3.2,2024-06-06,3.14,1.9108280254777086,11.146496815286627,27.14617169373549,False,-7.781,2.872,1,2,1,50.0,29.282868525896426,29.282868525896426,13.08917197452229,1.9108280254777086,历史1/2次成功; 当前距低点1.91%; 最新日涨幅-7.78%; 状态bottom_area; 底部未确认
87,63.10825662718094,57.92176469209769,001330,博纳影业,bottom_area,2024-06-06,5.69,2024-06-06,5.53,2.8933092224231487,6.509945750452069,27.61780104712041,False,-2.735,1.8512,1,2,1,50.0,35.637149028077765,35.637149028077765,12.106690777576851,2.8933092224231487,历史1/2次成功; 当前距低点2.89%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
88,61.93832816210544,56.07422759973842,603159,上海亚虹,bottom_area,2024-06-06,9.94,2024-06-06,9.73,2.1582733812949546,9.660842754367929,27.92592592592592,False,-5.603,1.7809,1,2,1,50.0,26.909090909090917,26.909090909090917,12.841726618705046,2.1582733812949546,历史1/2次成功; 当前距低点2.16%; 最新日涨幅-5.60%; 状态bottom_area; 底部未确认
89,61.485018603936894,55.07751444440745,002455,百川股份,bottom_area,2024-06-06,9.58,2024-06-06,9.43,1.5906680805938531,8.907741251325556,31.11760409057706,False,-4.4865,14.386,1,4,1,25.0,35.42600896860987,35.42600896860987,13.409331919406148,1.5906680805938531,历史1/4次成功; 当前距低点1.59%; 最新日涨幅-4.49%; 状态bottom_area; 底部未确认
90,61.432487603427354,54.555353904151275,688296,和达科技,bottom_area,2024-06-06,8.98,2024-06-06,8.88,1.1261261261261222,12.950450450450433,30.298273155416005,False,-8.8325,4.5266,1,3,1,33.33333333333333,25.535420098846778,25.535420098846778,13.873873873873876,1.1261261261261222,历史1/3次成功; 当前距低点1.13%; 最新日涨幅-8.83%; 状态bottom_area; 底部未确认
91,61.28778358809328,56.0770813397129,300464,星徽股份,bottom_area,2024-06-06,3.39,2024-06-06,3.3,2.7272727272727364,7.27272727272728,30.672268907563026,False,-1.7391,5.0357,1,2,1,50.0,23.68421052631579,23.68421052631579,12.272727272727263,2.7272727272727364,历史1/2次成功; 当前距低点2.73%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
92,61.1691723076923,53.190584615384616,603177,德创环保,bottom_area,2024-06-06,7.08,2024-06-06,7.08,0.0,10.59322033898305,31.791907514450873,False,-10.0381,4.28,1,2,1,50.0,37.04615384615384,37.04615384615384,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
93,60.98872989798625,54.170321825355884,688021,奥福科技,bottom_area,2024-06-06,8.91,2024-06-06,8.81,1.1350737797956827,10.556186152099881,27.37015663643858,False,-7.9545,2.5416,1,4,1,25.0,24.96392496392497,24.96392496392497,13.864926220204316,1.1350737797956827,历史1/4次成功; 当前距低点1.14%; 最新日涨幅-7.95%; 状态bottom_area; 底部未确认
94,60.900238782534714,54.04914451796077,688202,美迪西,bottom_area,2024-06-06,29.6,2024-06-06,29.28,1.0928961748633887,7.445355191256829,30.23588277340957,False,-4.7925,2.9517,1,4,1,25.0,23.795418261555337,23.795418261555337,13.90710382513661,1.0928961748633887,历史1/4次成功; 当前距低点1.09%; 最新日涨幅-4.79%; 状态bottom_area; 底部未确认
95,60.899867183977754,55.857203022247106,300497,富祥股份,bottom_area,2024-06-06,9.36,2024-06-06,9.1,2.857142857142855,5.824175824175837,31.268882175226594,False,-0.9524,2.6897,1,2,1,50.0,24.094025465230157,24.094025465230157,12.142857142857144,2.857142857142855,历史1/2次成功; 当前距低点2.86%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
96,60.88287553648068,52.94163090128755,000712,锦龙股份,confirmed_rebound,2024-06-06,8.22,2024-06-06,8.22,0.0,15.328467153284667,27.577092511013205,False,-9.9671,4.1368,1,2,1,50.0,45.922746781115876,45.922746781115876,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
97,60.63427568503406,54.78420368364031,002196,方正电机,bottom_area,2024-06-06,3.98,2024-06-06,3.9,2.051282051282053,8.2051282051282,29.602888086642604,False,-5.0119,4.0439,1,2,1,50.0,18.661971830985923,18.661971830985923,12.948717948717947,2.051282051282053,历史1/2次成功; 当前距低点2.05%; 最新日涨幅-5.01%; 状态bottom_area; 底部未确认
98,60.44946771819735,54.54985450033837,000633,合金投资,bottom_area,2024-06-06,4.11,2024-06-06,4.03,1.985111662531019,13.64764267990074,27.25631768953068,False,-8.0537,3.4652,1,2,1,50.0,16.59090909090908,16.59090909090908,13.01488833746898,1.985111662531019,历史1/2次成功; 当前距低点1.99%; 最新日涨幅-8.05%; 状态bottom_area; 底部未确认
99,60.29331976891609,54.56927042376583,002495,佳隆股份,bottom_area,2024-06-06,1.43,2024-06-06,1.4,2.142857142857145,12.85714285714287,32.038834951456316,False,-8.3333,6.236,1,3,1,33.33333333333333,38.07339449541283,38.07339449541283,12.857142857142856,2.142857142857145,历史1/3次成功; 当前距低点2.14%; 最新日涨幅-8.33%; 状态bottom_area; 底部未确认
100,60.23787056377193,54.475256653044944,300399,天利科技,bottom_area,2024-06-06,7.78,2024-06-06,7.62,2.0997375328084007,10.892388451443558,27.497621313035204,False,-6.2651,2.2996,1,2,1,50.0,17.594936708860743,17.594936708860743,12.900262467191597,2.0997375328084007,历史1/2次成功; 当前距低点2.10%; 最新日涨幅-6.27%; 状态bottom_area; 底部未确认
101,60.01740309629398,54.18856709614901,600322,津投城开,bottom_area,2024-06-06,1.52,2024-06-06,1.49,2.0134228187919483,7.382550335570476,28.01932367149758,False,-3.7975,2.8861,1,4,1,25.0,35.828877005347586,35.828877005347586,12.98657718120805,2.0134228187919483,历史1/4次成功; 当前距低点2.01%; 最新日涨幅-3.80%; 状态bottom_area; 底部未确认
102,59.989964369007005,53.45804117183033,001266,宏英智能,bottom_area,2024-06-06,17.78,2024-06-06,17.55,1.3105413105413128,11.45299145299144,28.832116788321166,False,-8.7269,7.7045,1,4,1,25.0,23.285351397121083,23.285351397121083,13.689458689458686,1.3105413105413128,历史1/4次成功; 当前距低点1.31%; 最新日涨幅-8.73%; 状态bottom_area; 底部未确认
103,59.93817099620242,53.3840355997532,300554,三超新材,bottom_area,2024-06-06,23.69,2024-06-06,23.39,1.2825994014536157,9.362975630611363,27.808641975308635,False,-4.3601,15.2597,1,3,1,33.33333333333333,21.15606936416185,21.15606936416185,13.717400598546384,1.2825994014536157,历史1/3次成功; 当前距低点1.28%; 最新日涨幅-4.36%; 状态bottom_area; 底部未确认
104,59.84803365764456,54.34024420024423,600159,大龙地产,bottom_area,2024-06-06,2.21,2024-06-06,2.16,2.3148148148148064,7.870370370370367,30.546623794212213,False,-4.329,3.3447,1,2,1,50.0,19.505494505494493,19.505494505494493,12.685185185185194,2.3148148148148064,历史1/2次成功; 当前距低点2.31%; 最新日涨幅-4.33%; 状态bottom_area; 底部未确认
105,59.657941176470594,51.8764705882353,000953,中哲精化,bottom_area,2024-06-06,2.3,2024-06-06,2.3,0.0,13.47826086956522,32.15339233038349,False,-10.1563,4.1613,1,2,1,50.0,29.981024667931695,29.981024667931695,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.16%; 状态bottom_area; 底部未确认
106,59.442962684991464,54.16400813293733,002343,慈文传媒,bottom_area,2024-06-06,5.32,2024-06-06,5.19,2.5048169556840056,11.56069364161849,29.098360655737704,False,-6.6667,7.0335,1,3,1,33.33333333333333,40.33149171270718,40.33149171270718,12.495183044315993,2.5048169556840056,历史1/3次成功; 当前距低点2.50%; 最新日涨幅-6.67%; 状态bottom_area; 底部未确认
107,58.447598322898024,53.31593917710197,000608,阳光股份,bottom_area,2024-06-06,1.6,2024-06-06,1.56,2.5641025641025665,10.897435897435892,31.277533039647576,False,-6.4327,2.9098,1,2,1,50.0,17.05426356589147,17.05426356589147,12.435897435897433,2.5641025641025665,历史1/2次成功; 当前距低点2.56%; 最新日涨幅-6.43%; 状态bottom_area; 底部未确认
108,58.444339169019614,52.89733709505591,300710,万隆光电,confirmed_rebound,2024-06-06,14.29,2024-06-06,13.99,2.1443888491779766,15.796997855611144,30.84527928818586,False,-7.3882,5.8118,1,2,1,50.0,19.8738907052779,19.8738907052779,12.855611150822021,2.1443888491779766,历史1/2次成功; 当前距低点2.14%; 最新日涨幅-7.39%; 状态confirmed_rebound; 底部未确认
109,58.400901790309554,51.7363432835821,603273,天元智能,bottom_area,2024-06-06,18.27,2024-06-06,18.09,0.995024875621889,7.6838032061912696,29.418650019508384,False,-4.9922,8.4351,1,4,1,25.0,201.34228187919464,201.34228187919464,14.004975124378111,0.995024875621889,历史1/4次成功; 当前距低点1.00%; 最新日涨幅-4.99%; 状态bottom_area; 底部未确认
110,58.16056947419915,53.32458156028375,300334,津膜科技,bottom_area,2024-06-06,4.35,2024-06-06,4.23,2.8368794326240945,12.293144208037814,29.61730449251247,False,-7.6433,2.5503,1,2,1,50.0,20.444444444444457,20.444444444444457,12.163120567375906,2.8368794326240945,历史1/2次成功; 当前距低点2.84%; 最新日涨幅-7.64%; 状态bottom_area; 底部未确认
111,57.907123394049556,53.098862355836694,000573,粤宏远A,bottom_area,2024-06-06,2.17,2024-06-06,2.11,2.8436018957346,12.3222748815166,31.045751633986935,False,-6.867,3.5359,1,2,1,50.0,19.31330472103003,19.31330472103003,12.1563981042654,2.8436018957346,历史1/2次成功; 当前距低点2.84%; 最新日涨幅-6.87%; 状态bottom_area; 底部未确认
112,57.8703832211121,52.897470023582585,002094,青岛金王,bottom_area,2024-06-06,1.92,2024-06-06,1.87,2.6737967914438405,10.695187165775385,30.74074074074074,False,-6.7961,3.9205,1,2,1,50.0,16.149068322981368,16.149068322981368,12.326203208556159,2.6737967914438405,历史1/2次成功; 当前距低点2.67%; 最新日涨幅-6.80%; 状态bottom_area; 底部未确认
113,57.75610831863601,51.30258916929482,688026,洁特生物,bottom_area,2024-06-06,9.77,2024-06-06,9.66,1.1387163561076545,9.73084886128364,29.591836734693878,False,-6.7748,1.7501,1,5,1,20.0,20.423991726990696,20.423991726990696,13.861283643892344,1.1387163561076545,历史1/5次成功; 当前距低点1.14%; 最新日涨幅-6.77%; 状态bottom_area; 底部未确认
114,57.356459854014595,49.87518248175183,603023,威帝股份,bottom_area,2024-06-06,1.62,2024-06-06,1.62,0.0,6.1728395061728305,27.999999999999996,False,-5.2632,1.4465,1,2,1,50.0,19.22141119221411,19.22141119221411,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-5.26%; 状态bottom_area; 底部未确认
115,57.28200217261041,52.48743393232982,001366,播恩集团,bottom_area,2024-06-06,11.73,2024-06-06,11.41,2.804557405784402,7.624890446976329,30.384380719951192,False,-3.9312,9.4689,1,2,1,50.0,15.547445255474459,15.547445255474459,12.195442594215598,2.804557405784402,历史1/2次成功; 当前距低点2.80%; 最新日涨幅-3.93%; 状态bottom_area; 底部未确认
116,57.0584640600195,52.03607657016297,002225,濮耐股份,bottom_area,2024-06-06,4.02,2024-06-06,3.92,2.5510204081632564,7.39795918367347,27.001862197392928,False,-3.3654,4.8343,1,3,1,33.33333333333333,29.457364341085263,29.457364341085263,12.448979591836743,2.5510204081632564,历史1/3次成功; 当前距低点2.55%; 最新日涨幅-3.37%; 状态bottom_area; 底部未确认
117,57.01207920590877,50.23272810252482,605108,同庆楼,bottom_area,2024-06-06,24.3,2024-06-06,24.13,0.7045171985080884,7.086614173228351,30.36075036075036,False,-3.9526,1.2703,1,2,1,50.0,17.52165223184544,17.52165223184544,14.29548280149191,0.7045171985080884,历史1/2次成功; 当前距低点0.70%; 最新日涨幅-3.95%; 状态bottom_area; 底部未确认
118,56.94742389927253,50.137809763225015,300518,新迅达,bottom_area,2024-06-06,7.58,2024-06-06,7.53,0.6640106241699844,11.28818061088978,31.48316651501365,False,-8.2324,3.7087,1,2,1,50.0,16.514806378132132,16.514806378132132,14.335989375830016,0.6640106241699844,历史1/2次成功; 当前距低点0.66%; 最新日涨幅-8.23%; 状态bottom_area; 底部未确认
119,56.934679132654416,53.52450577161978,002316,亚联发展,bottom_area,2024-06-06,2.99,2024-06-06,2.87,4.181184668989551,11.846689895470378,30.67632850241545,False,-5.6782,6.136,3,7,3,42.857142857142854,20.14074325530848,24.890829694323134,10.818815331010448,4.181184668989551,历史3/7次成功; 当前距低点4.18%; 最新日涨幅-5.68%; 状态bottom_area; 底部未确认
120,56.64552604632008,50.006908394485336,603366,日出东方,bottom_area,2024-06-06,3.74,2024-06-06,3.71,0.8086253369272304,5.121293800539082,29.198473282442748,False,-3.3592,1.3082,1,2,1,50.0,17.583732057416277,17.583732057416277,14.19137466307277,0.8086253369272304,历史1/2次成功; 当前距低点0.81%; 最新日涨幅-3.36%; 状态bottom_area; 底部未确认
121,56.50149038461539,49.13173076923078,002319,乐通股份,bottom_area,2024-06-06,9.02,2024-06-06,9.02,0.0,11.308203991130817,28.184713375796182,False,-9.98,2.3573,1,2,1,50.0,15.224358974358976,15.224358974358976,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
122,56.48312379482075,49.88013827700421,605138,盛泰集团,bottom_area,2024-06-06,4.88,2024-06-06,4.84,0.8264462809917362,8.057851239669434,27.10843373493976,False,-5.4264,1.2001,1,2,1,50.0,17.120622568093385,17.120622568093385,14.173553719008265,0.8264462809917362,历史1/2次成功; 当前距低点0.83%; 最新日涨幅-5.43%; 状态bottom_area; 底部未确认
123,56.40320855284503,49.77518174133559,301419,阿莱德,bottom_area,2024-06-06,22.98,2024-06-06,22.8,0.7894736842105251,7.675438596491229,27.15654952076677,False,-4.2101,3.8663,1,2,1,50.0,16.103127641589175,16.103127641589175,14.210526315789473,0.7894736842105251,历史1/2次成功; 当前距低点0.79%; 最新日涨幅-4.21%; 状态bottom_area; 底部未确认
124,55.990432506356065,49.60160593862724,000779,甘咨询,bottom_area,2024-06-06,7.1,2024-06-06,7.03,0.9957325746799344,7.254623044096725,27.30093071354705,False,-5.0802,1.7237,1,2,1,50.0,17.69825918762089,17.69825918762089,14.004267425320066,0.9957325746799344,历史1/2次成功; 当前距低点1.00%; 最新日涨幅-5.08%; 状态bottom_area; 底部未确认
125,55.59731352097262,50.906183186930384,603188,亚邦股份,bottom_area,2024-06-06,2.23,2024-06-06,2.17,2.7649769585253483,10.599078341013826,27.666666666666668,False,-6.3025,2.6298,1,3,1,33.33333333333333,26.005361930294914,26.005361930294914,12.235023041474651,2.7649769585253483,历史1/3次成功; 当前距低点2.76%; 最新日涨幅-6.30%; 状态bottom_area; 底部未确认
126,53.89027661048797,47.141613984674315,688356,键凯科技,bottom_area,2024-06-06,62.84,2024-06-06,62.64,0.31928480204342724,4.885057471264371,27.717516732056307,False,-3.3231,0.8402,1,3,1,33.33333333333333,15.625,15.625,14.680715197956573,0.31928480204342724,历史1/3次成功; 当前距低点0.32%; 最新日涨幅-3.32%; 状态bottom_area; 底部未确认
127,53.81437306624024,51.01530332621766,002589,瑞康医药,bottom_area,2024-06-06,2.26,2024-06-06,2.16,4.629629629629613,12.037037037037027,29.18032786885245,False,-5.8333,2.5425,2,6,2,33.33333333333333,32.78239542171958,37.073170731707336,10.370370370370386,4.629629629629613,历史2/6次成功; 当前距低点4.63%; 最新日涨幅-5.83%; 状态bottom_area; 底部未确认
128,53.25823318231113,46.90299588194921,603326,我乐家居,bottom_area,2024-06-06,5.93,2024-06-06,5.89,0.6791171477079803,6.791171477079802,27.552275522755238,False,-4.8154,2.1887,1,4,1,25.0,20.141843971631218,20.141843971631218,14.32088285229202,0.6791171477079803,历史1/4次成功; 当前距低点0.68%; 最新日涨幅-4.82%; 状态bottom_area; 底部未确认
129,52.63433619439072,46.611770833333345,300749,顶固集创,bottom_area,2024-06-06,5.17,2024-06-06,5.12,0.9765624999999966,9.765625,28.391608391608393,False,-5.6569,3.8244,1,3,1,33.33333333333333,20.833333333333336,20.833333333333336,14.023437500000002,0.9765624999999966,历史1/3次成功; 当前距低点0.98%; 最新日涨幅-5.66%; 状态bottom_area; 底部未确认
130,50.02454629163517,47.73367816091952,000965,天保基建,bottom_area,2024-06-06,2.74,2024-06-06,2.61,4.980842911877407,11.49425287356323,30.400000000000006,False,-5.1903,3.2244,1,2,1,50.0,16.666666666666664,16.666666666666664,10.019157088122592,4.980842911877407,历史1/2次成功; 当前距低点4.98%; 最新日涨幅-5.19%; 状态bottom_area; 底部未确认
