rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.36733623053307,83.68399677973282,002219,新里程,bottom_area,2024-07-01,1.86,2024-07-01,1.82,2.1978021978021998,3.8461538461538374,30.26819923371647,False,0.0,0.5988,2,2,2,100.0,34.81175156302061,45.685279187817265,12.802197802197801,2.1978021978021998,历史2/2次成功; 当前距低点2.20%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
23,80.6800056977775,75.62988136169047,002838,道恩股份,bottom_area,2024-07-01,9.3,2024-06-26,8.94,4.026845637583906,5.369127516778528,28.934817170111295,False,2.649,0.6841,4,5,4,80.0,23.930588254740684,38.59649122807017,10.973154362416093,4.026845637583906,历史4/5次成功; 当前距低点4.03%; 最新日涨幅2.65%; 状态bottom_area; 底部未确认
24,80.13747875514429,75.89272521320034,001212,中旗新材,bottom_area,2024-07-01,20.57,2024-06-25,19.67,4.575495678698518,6.659888154550068,31.103327495621713,False,1.33,1.4396,3,4,3,75.0,42.90244817544601,82.06521739130437,10.42450432130148,4.575495678698518,历史3/4次成功; 当前距低点4.58%; 最新日涨幅1.33%; 状态bottom_area; 底部未确认
25,79.65037451767648,74.24047447206628,601388,怡球资源,bottom_area,2024-07-01,2.23,2024-06-26,2.15,3.720930232558143,4.1860465116279215,27.609427609427616,False,1.8265,0.8923,3,4,3,75.0,23.544061302681985,35.632183908045974,11.279069767441857,3.720930232558143,历史3/4次成功; 当前距低点3.72%; 最新日涨幅1.83%; 状态bottom_area; 底部未确认
26,79.140410742883,75.52850311850311,001218,丽臣实业,bottom_area,2024-07-01,15.15,2024-06-24,14.43,4.989604989604994,5.959805959805956,27.121212121212125,False,1.2024,1.1559,2,2,2,100.0,25.18711018711019,29.999999999999993,10.010395010395005,4.989604989604994,历史2/2次成功; 当前距低点4.99%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
27,78.41825963620894,71.89507964381174,603305,旭升集团,bottom_area,2024-07-01,10.52,2024-07-01,10.23,2.834799608993149,3.910068426197462,30.170648464163826,False,-0.3788,1.1564,3,4,3,75.0,22.545283614602845,32.41061130334487,12.16520039100685,2.834799608993149,历史3/4次成功; 当前距低点2.83%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
28,77.79876125964037,69.4780120022663,002068,黑猫股份,bottom_area,2024-07-01,7.11,2024-07-01,7.01,1.4265335235378107,2.995720399429386,28.469387755102048,False,0.1408,1.528,2,4,2,50.0,23.9812281501748,32.77777777777777,13.57346647646219,1.4265335235378107,历史2/4次成功; 当前距低点1.43%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
29,77.76958251420182,69.60129310569445,600416,湘电股份,bottom_area,2024-07-01,9.88,2024-06-26,9.73,1.5416238437821206,4.933196300102779,27.496274217585686,False,-0.6036,0.8618,2,3,2,66.66666666666666,29.083488187371074,34.41084462982274,13.45837615621788,1.5416238437821206,历史2/3次成功; 当前距低点1.54%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
30,77.10743666675978,73.27704564443694,603233,大参林,bottom_area,2024-07-01,14.74,2024-07-01,14.07,4.761904761904762,5.259417199715709,30.859950859950864,False,3.0769,1.1464,4,5,4,80.0,20.29133602999884,27.64192139737992,10.238095238095237,4.761904761904762,历史4/5次成功; 当前距低点4.76%; 最新日涨幅3.08%; 状态bottom_area; 底部未确认
31,76.64542645297963,72.40874458874458,002572,索菲亚,bottom_area,2024-07-01,15.98,2024-06-28,15.3,4.444444444444443,5.163398692810452,28.96935933147632,False,4.2401,1.7986,1,1,1,100.0,18.398268398268392,18.398268398268392,10.555555555555557,4.444444444444443,历史1/1次成功; 当前距低点4.44%; 最新日涨幅4.24%; 状态bottom_area; 底部未确认
32,76.39972877598578,72.88240465435759,688206,概伦电子,bottom_area,2024-07-01,14.37,2024-07-01,13.69,4.967129291453614,8.61943024105186,27.18085106382979,False,-3.2323,4.658,3,3,3,100.0,26.70677117673022,39.570720968629594,10.032870708546385,4.967129291453614,历史3/3次成功; 当前距低点4.97%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
33,76.06813406222513,68.13382530168617,600933,爱柯迪,bottom_area,2024-07-01,14.74,2024-07-01,14.51,1.5851137146795344,3.376981392143351,27.666999002991023,False,-0.3381,0.7227,2,3,2,66.66666666666666,21.726977981122847,24.722838137472287,13.414886285320465,1.5851137146795344,历史2/3次成功; 当前距低点1.59%; 最新日涨幅-0.34%; 状态bottom_area; 底部未确认
34,75.48246729885057,69.56080402515722,002317,众生药业,bottom_area,2024-07-01,11.6,2024-06-25,11.25,3.111111111111108,6.222222222222216,27.745664739884397,False,1.4873,1.3326,2,4,2,50.0,45.076007303712714,58.31999999999999,11.888888888888891,3.111111111111108,历史2/4次成功; 当前距低点3.11%; 最新日涨幅1.49%; 状态bottom_area; 底部未确认
35,74.98253725173761,71.49735584343631,000034,神州数码,bottom_area,2024-07-01,22.72,2024-06-25,21.65,4.942263279445729,7.990762124711319,30.985017532674537,True,-0.7427,3.8217,2,2,2,100.0,16.213527529960025,16.910866910866908,10.057736720554269,4.942263279445729,历史2/2次成功; 当前距低点4.94%; 最新日涨幅-0.74%; 状态bottom_area; 底部已确认
36,73.68806404420151,68.59927641118068,002326,永太科技,bottom_area,2024-07-01,7.94,2024-06-26,7.66,3.6553524804177577,6.2663185378590125,27.393364928909957,False,1.5345,0.7493,2,3,2,66.66666666666666,27.133405375626396,29.837587006960554,11.344647519582242,3.6553524804177577,历史2/3次成功; 当前距低点3.66%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
37,73.05578807512452,68.110934248671,002172,澳洋健康,bottom_area,2024-07-01,2.5,2024-06-24,2.41,3.73443983402489,5.39419087136929,27.627627627627625,False,1.626,0.8767,3,5,3,60.0,23.255145538966428,29.824561403508774,11.26556016597511,3.73443983402489,历史3/5次成功; 当前距低点3.73%; 最新日涨幅1.63%; 状态bottom_area; 底部未确认
38,72.52882545324854,67.90032574016467,002218,拓日新能,bottom_area,2024-07-01,2.89,2024-06-25,2.78,3.956834532374112,6.474820143884898,32.850241545893724,False,1.4035,1.057,2,3,2,66.66666666666666,27.07119251242463,39.04109589041095,11.043165467625887,3.956834532374112,历史2/3次成功; 当前距低点3.96%; 最新日涨幅1.40%; 状态bottom_area; 底部未确认
39,72.19514159039677,65.89735627546327,603197,保隆科技,bottom_area,2024-07-01,31.6,2024-07-01,30.8,2.5974025974025996,3.1493506493506453,28.087788932990886,False,0.3175,1.177,2,4,2,50.0,19.08297955667312,20.16154085119603,12.402597402597399,2.5974025974025996,历史2/4次成功; 当前距低点2.60%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
40,71.48572110356369,67.15498753257118,002129,TCL中环,bottom_area,2024-07-01,8.8,2024-06-25,8.45,4.142011834319543,5.68047337278107,29.110738255033564,False,1.7341,1.057,2,3,2,66.66666666666666,25.33391316211329,31.12759643916912,10.857988165680457,4.142011834319543,历史2/3次成功; 当前距低点4.14%; 最新日涨幅1.73%; 状态bottom_area; 底部未确认
41,71.20233464920955,67.07566318960232,000723,美锦能源,bottom_area,2024-07-01,4.86,2024-06-24,4.66,4.291845493562235,6.223175965665237,27.187500000000004,False,2.1008,0.5379,2,3,2,66.66666666666666,26.74410886159975,30.434782608695667,10.708154506437765,4.291845493562235,历史2/3次成功; 当前距低点4.29%; 最新日涨幅2.10%; 状态bottom_area; 底部未确认
42,70.39213368409142,61.21055102964472,000506,招金黄金,bottom_area,2024-07-01,0.96,2024-07-01,0.96,0.0,7.291666666666674,27.272727272727277,False,-4.9505,9.0381,2,4,2,50.0,46.8309195142189,67.59259259259258,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-4.95%; 状态bottom_area; 底部未确认
43,69.93346455658923,62.52003158103771,688156,路德科技,bottom_area,2024-07-01,13.0,2024-07-01,12.81,1.483216237314594,3.2786885245901636,28.235294117647065,False,-1.7385,1.3207,2,5,2,40.0,31.407336570510736,44.22535211267606,13.516783762685405,1.483216237314594,历史2/5次成功; 当前距低点1.48%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
44,67.625983140724,61.85426501548827,688185,康希诺,bottom_area,2024-07-01,41.34,2024-07-01,40.25,2.7080745341614993,4.993788819875771,27.136133236784943,False,0.6084,1.1322,3,8,3,37.5,25.785886846110113,36.75601999091322,12.291925465838501,2.7080745341614993,历史3/8次成功; 当前距低点2.71%; 最新日涨幅0.61%; 状态bottom_area; 底部未确认
45,66.89291541182757,60.46297011300772,603060,国检集团,bottom_area,2024-07-01,5.91,2024-06-26,5.79,2.072538860103629,5.354058721934363,27.71535580524344,False,1.1986,0.1976,1,3,1,33.33333333333333,36.2098138747885,36.2098138747885,12.927461139896371,2.072538860103629,历史1/3次成功; 当前距低点2.07%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
46,66.83623132409531,62.495748502994,600186,莲花控股,bottom_area,2024-07-01,3.47,2024-06-24,3.34,3.892215568862286,6.287425149700598,27.074235807860266,False,1.1662,1.3905,1,2,1,50.0,53.49544072948328,53.49544072948328,11.107784431137713,3.892215568862286,历史1/2次成功; 当前距低点3.89%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
47,66.69312360667975,60.588713170887075,002612,朗姿股份,bottom_area,2024-07-01,13.97,2024-07-01,13.65,2.344322344322346,2.344322344322346,28.38405036726127,False,1.0854,1.2368,1,2,1,50.0,20.77294685990338,20.77294685990338,12.655677655677652,2.344322344322346,历史1/2次成功; 当前距低点2.34%; 最新日涨幅1.09%; 状态bottom_area; 底部未确认
48,66.14686401204726,59.89553668501259,300769,德方纳米,bottom_area,2024-07-01,27.8,2024-06-26,27.21,2.168320470415288,10.694597574421168,27.323717948717942,True,-1.4184,2.7244,2,6,2,33.33333333333333,30.946096904441454,41.300000000000004,12.831679529584711,2.168320470415288,历史2/6次成功; 当前距低点2.17%; 最新日涨幅-1.42%; 状态bottom_area; 底部已确认
49,66.00218983159908,60.53146768880037,002810,山东赫达,bottom_area,2024-07-01,11.9,2024-07-01,11.57,2.852203975799482,3.0250648228176287,31.335311572700302,False,1.0187,0.9269,1,3,1,33.33333333333333,46.13526570048308,46.13526570048308,12.147796024200517,2.852203975799482,历史1/3次成功; 当前距低点2.85%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
50,65.93957954192435,60.39020898641587,600223,福瑞达,bottom_area,2024-07-01,7.03,2024-07-01,6.84,2.7777777777777835,3.654970760233918,27.15654952076678,False,-0.5658,0.9229,1,2,1,50.0,47.49216300940439,47.49216300940439,12.222222222222216,2.7777777777777835,历史1/2次成功; 当前距低点2.78%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
51,64.94621101912304,60.06159483022741,300653,正海生物,bottom_area,2024-07-01,20.35,2024-07-01,19.7,3.2994923857868135,3.807106598984772,29.54220314735337,False,0.0,0.6279,1,2,1,50.0,29.647513278609367,29.647513278609367,11.700507614213187,3.2994923857868135,历史1/2次成功; 当前距低点3.30%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
52,62.866379467776305,57.976034567255866,000597,东北制药,bottom_area,2024-07-01,3.93,2024-06-24,3.81,3.1496062992126013,4.461942257217846,27.290076335877867,False,1.5504,0.62,1,2,1,50.0,16.59751037344398,16.59751037344398,11.850393700787398,3.1496062992126013,历史1/2次成功; 当前距低点3.15%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
53,62.08766445142499,57.259197335132406,688161,威高骨科,bottom_area,2024-07-01,19.97,2024-07-01,19.36,3.150826446280989,4.028925619834717,29.446064139941697,False,0.7568,0.2311,1,4,1,25.0,33.591836734693864,33.591836734693864,11.84917355371901,3.150826446280989,历史1/4次成功; 当前距低点3.15%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
54,61.46842421926786,57.4072555826705,002568,百润股份,bottom_area,2024-07-01,17.09,2024-06-28,16.46,3.8274605103280614,5.589307411907644,31.416666666666664,False,1.5449,1.4537,1,2,1,50.0,21.848739495798313,21.848739495798313,11.172539489671937,3.8274605103280614,历史1/2次成功; 当前距低点3.83%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
55,61.07590141462272,57.03694083694082,603217,元利科技,bottom_area,2024-07-01,14.39,2024-06-24,13.86,3.823953823953832,4.617604617604622,32.5875486381323,False,2.0567,0.5478,1,2,1,50.0,19.81481481481482,19.81481481481482,11.176046176046167,3.823953823953832,历史1/2次成功; 当前距低点3.82%; 最新日涨幅2.06%; 状态bottom_area; 底部未确认
56,60.214460152290464,56.36187620889748,000779,甘咨询,bottom_area,2024-07-01,7.11,2024-06-26,6.84,3.947368421052638,4.678362573099419,29.26577042399173,False,1.4265,0.9123,1,2,1,50.0,17.69825918762089,17.69825918762089,11.052631578947361,3.947368421052638,历史1/2次成功; 当前距低点3.95%; 最新日涨幅1.43%; 状态bottom_area; 底部未确认
57,59.21498486695308,54.53476269533824,002145,钛能化学,bottom_area,2024-07-01,3.35,2024-07-01,3.25,3.0769230769230793,3.384615384615381,31.72268907563025,False,2.1341,0.9148,1,3,1,33.33333333333333,16.649537512846855,16.649537512846855,11.92307692307692,3.0769230769230793,历史1/3次成功; 当前距低点3.08%; 最新日涨幅2.13%; 状态bottom_area; 底部未确认
58,58.69668363221123,55.20329042715484,000705,浙江震元,bottom_area,2024-07-01,7.19,2024-06-24,6.9,4.202898550724639,4.347826086956519,29.01234567901235,False,1.6973,1.6664,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,10.797101449275361,4.202898550724639,历史1/3次成功; 当前距低点4.20%; 最新日涨幅1.70%; 状态bottom_area; 底部未确认
59,57.65072851980046,53.65047388781431,603326,我乐家居,bottom_area,2024-07-01,5.7,2024-06-27,5.5,3.63636363636364,3.818181818181818,32.34932349323494,False,2.518,1.23,1,4,1,25.0,20.141843971631218,20.141843971631218,11.36363636363636,3.63636363636364,历史1/4次成功; 当前距低点3.64%; 最新日涨幅2.52%; 状态bottom_area; 底部未确认
60,57.012687113438176,53.62843784832892,300558,贝达药业,bottom_area,2024-07-01,33.65,2024-07-01,32.29,4.2118302880148635,4.738309074016727,27.795169946332738,False,3.3794,1.2332,1,3,1,33.33333333333333,25.688589094997194,25.688589094997194,10.788169711985136,4.2118302880148635,历史1/3次成功; 当前距低点4.21%; 最新日涨幅3.38%; 状态bottom_area; 底部未确认
61,56.05683011273311,51.26074651675886,688262,国芯科技,bottom_area,2024-07-01,16.0,2024-07-01,15.58,2.69576379974326,10.077021822849797,28.955768353853166,False,-12.1362,5.5108,1,3,1,33.33333333333333,27.063197026022312,27.063197026022312,12.304236200256739,2.69576379974326,历史1/3次成功; 当前距低点2.70%; 最新日涨幅-12.14%; 状态bottom_area; 底部未确认
62,54.86573780793239,51.89749952570671,000401,金隅冀东,bottom_area,2024-07-01,4.17,2024-06-24,3.99,4.511278195488715,5.513784461152875,27.848101265822784,False,2.7094,0.5533,1,3,1,33.33333333333333,20.053120849933585,20.053120849933585,10.488721804511284,4.511278195488715,历史1/3次成功; 当前距低点4.51%; 最新日涨幅2.71%; 状态bottom_area; 底部未确认
63,54.34171813118061,51.368477631687746,002555,三七互娱,bottom_area,2024-07-01,13.07,2024-06-25,12.51,4.476418864908078,6.7146282973621085,28.391528334287347,False,0.1533,1.6475,1,3,1,33.33333333333333,16.78160919540231,16.78160919540231,10.523581135091922,4.476418864908078,历史1/3次成功; 当前距低点4.48%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
64,50.23423024507153,46.974466441877105,300689,澄天伟业,bottom_area,2024-07-01,13.87,2024-07-01,13.35,3.895131086142319,7.415730337078654,30.031446540880495,False,-3.007,7.2068,1,3,1,33.33333333333333,18.720602069614284,18.720602069614284,11.104868913857679,3.895131086142319,历史1/3次成功; 当前距低点3.90%; 最新日涨幅-3.01%; 状态bottom_area; 底部未确认
