rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.00772643922404,80.11596899224807,603013,亚普股份,bottom_area,2024-01-19,15.76,2024-01-18,15.48,1.808785529715758,4.198966408268725,31.956043956043956,False,-1.0672,0.4668,1,1,1,100.0,53.30739299610896,53.30739299610896,18.19121447028424,1.808785529715758,历史1/1次成功; 当前距低点1.81%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
12,77.10258716344107,68.71052898955581,688107,安路科技,bottom_area,2024-01-19,31.08,2024-01-18,29.98,3.6691127418278784,6.50433622414943,27.584541062801925,False,0.2257,0.6736,2,4,2,50.0,47.34465613399662,67.95615731785945,16.330887258172123,3.6691127418278784,历史2/4次成功; 当前距低点3.67%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
13,75.77689428857167,64.41961251333093,300647,超频三,bottom_area,2024-01-19,5.57,2024-01-18,5.51,1.0889292196007352,5.08166969147006,28.161668839634945,False,-1.9366,1.3918,1,2,1,50.0,48.45360824742268,48.45360824742268,18.911070780399267,1.0889292196007352,历史1/2次成功; 当前距低点1.09%; 最新日涨幅-1.94%; 状态bottom_area; 底部未确认
14,72.55689624567263,60.9904492466451,603348,文灿股份,bottom_area,2024-01-19,29.74,2024-01-18,29.6,0.47297297297296287,4.189189189189184,27.272727272727277,False,-2.6514,0.972,2,4,2,50.0,28.97219153238415,31.539888682745836,19.52702702702704,0.47297297297296287,历史2/4次成功; 当前距低点0.47%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
15,70.87279790766253,60.581261932535035,688068,热景生物,bottom_area,2024-01-19,35.79,2024-01-18,35.3,1.3881019830028385,5.127478753541084,28.686868686868692,False,-2.6122,0.9912,1,2,1,50.0,31.484593837534998,31.484593837534998,18.611898016997163,1.3881019830028385,历史1/2次成功; 当前距低点1.39%; 最新日涨幅-2.61%; 状态bottom_area; 底部未确认
16,68.96979545565902,58.36371970456911,688079,美迪凯,bottom_area,2024-01-19,9.63,2024-01-18,9.55,0.8376963350785347,5.235602094240837,32.173295454545446,False,-3.2161,2.4038,2,4,2,50.0,29.53584595993638,30.064655172413808,19.162303664921467,0.8376963350785347,历史2/4次成功; 当前距低点0.84%; 最新日涨幅-3.22%; 状态bottom_area; 底部未确认
17,68.3405776041577,57.68800817304105,603222,济民健康,bottom_area,2024-01-19,7.17,2024-01-18,7.12,0.7022471910112335,4.353932584269658,29.504950495049503,False,-1.3755,0.9088,3,8,3,37.5,41.11092348681001,68.46504559270518,19.29775280898877,0.7022471910112335,历史3/8次成功; 当前距低点0.70%; 最新日涨幅-1.38%; 状态bottom_area; 底部未确认
18,67.72002042692374,59.68868278855521,688156,路德科技,bottom_area,2024-01-19,21.85,2024-01-18,21.2,3.0660377358490667,3.820754716981143,29.591497841248753,False,0.3675,0.6428,1,3,1,33.33333333333333,44.22535211267606,44.22535211267606,16.933962264150935,3.0660377358490667,历史1/3次成功; 当前距低点3.07%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
19,67.60423912725727,58.16760604376273,002761,浙江建投,bottom_area,2024-01-19,9.32,2024-01-18,9.16,1.746724890829696,4.257641921397386,28.881987577639755,False,-1.4799,0.9495,1,4,1,25.0,43.73730534867976,43.73730534867976,18.253275109170307,1.746724890829696,历史1/4次成功; 当前距低点1.75%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
20,67.29703791080458,57.93617173524153,603229,奥翔药业,bottom_area,2024-01-19,11.45,2024-01-18,11.25,1.7777777777777715,3.911111111111107,28.707224334600756,False,-1.7167,0.5054,1,3,1,33.33333333333333,41.48479427549196,41.48479427549196,18.22222222222223,1.7777777777777715,历史1/3次成功; 当前距低点1.78%; 最新日涨幅-1.72%; 状态bottom_area; 底部未确认
21,66.08884850896831,57.953597199515784,688326,经纬恒润,bottom_area,2024-01-19,86.34,2024-01-18,84.0,2.7857142857142896,6.476190476190473,29.11392405063291,False,-1.8864,0.9204,1,2,1,50.0,34.48938586529221,34.48938586529221,17.21428571428571,2.7857142857142896,历史1/2次成功; 当前距低点2.79%; 最新日涨幅-1.89%; 状态bottom_area; 底部未确认
22,66.06779271836558,55.92290513833995,603037,凯众股份,bottom_area,2024-01-19,17.75,2024-01-18,17.6,0.8522727272727191,3.9204545454545325,29.543634907926336,False,-2.1499,1.796,1,2,1,50.0,39.71014492753625,39.71014492753625,19.147727272727284,0.8522727272727191,历史1/2次成功; 当前距低点0.85%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
23,65.7129389203427,58.176123635132484,688010,福光股份,bottom_area,2024-01-19,21.86,2024-01-18,21.16,3.3081285444234374,6.568998109640835,29.46666666666667,False,-2.8444,0.8797,1,2,1,50.0,42.08955223880597,42.08955223880597,16.691871455576564,3.3081285444234374,历史1/2次成功; 当前距低点3.31%; 最新日涨幅-2.84%; 状态bottom_area; 底部未确认
24,65.3230824756302,56.667435936416254,605080,浙江自然,bottom_area,2024-01-19,20.95,2024-01-18,20.5,2.195121951219509,6.243902439024396,27.56183745583039,False,-0.5223,7.5839,1,2,1,50.0,20.335021425788852,20.335021425788852,17.80487804878049,2.195121951219509,历史1/2次成功; 当前距低点2.20%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
25,65.05240499483727,56.79046809170065,688105,诺唯赞,bottom_area,2024-01-19,27.44,2024-01-18,26.76,2.541106128550074,5.231689088191325,30.88842975206611,False,-0.3631,0.5913,1,2,1,50.0,25.237580993520524,25.237580993520524,17.458893871449927,2.541106128550074,历史1/2次成功; 当前距低点2.54%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
26,64.64249855924278,56.78057305879434,601011,宝泰隆,bottom_area,2024-01-19,2.86,2024-01-18,2.78,2.8776978417266217,4.676258992805768,31.527093596059114,False,-1.0381,1.0436,1,2,1,50.0,29.31034482758621,29.31034482758621,17.122302158273378,2.8776978417266217,历史1/2次成功; 当前距低点2.88%; 最新日涨幅-1.04%; 状态bottom_area; 底部未确认
27,63.96890239155203,53.75131086648204,300370,安控科技,bottom_area,2024-01-19,2.22,2024-01-18,2.21,0.45248868778281587,3.6199095022624466,28.246753246753247,False,-2.2026,0.7893,1,2,1,50.0,23.13432835820894,23.13432835820894,19.547511312217186,0.45248868778281587,历史1/2次成功; 当前距低点0.45%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
28,63.76854657238002,53.964919525286334,300609,汇纳科技,bottom_area,2024-01-19,22.8,2024-01-18,22.61,0.8403361344537872,4.820875718708535,31.69184290030212,False,-2.2718,2.2043,1,4,1,25.0,49.87035436473638,49.87035436473638,19.159663865546214,0.8403361344537872,历史1/4次成功; 当前距低点0.84%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
29,63.635349415387886,55.8964568903911,603078,江化微,bottom_area,2024-01-19,13.94,2024-01-18,13.55,2.8782287822878136,5.018450184501843,28.609062170706007,False,-0.2861,1.2424,1,2,1,50.0,24.563540397888758,24.563540397888758,17.121771217712187,2.8782287822878136,历史1/2次成功; 当前距低点2.88%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
30,63.167157736716646,55.8068707575478,601777,千里科技,bottom_area,2024-01-19,3.23,2024-01-18,3.13,3.1948881789137404,4.792332268370604,32.104121475054235,False,-0.3086,0.2481,1,2,1,50.0,27.96352583586626,27.96352583586626,16.80511182108626,3.1948881789137404,历史1/2次成功; 当前距低点3.19%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
31,62.963236467092834,55.99884457807096,300657,弘信电子,bottom_area,2024-01-19,16.58,2024-01-18,16.01,3.560274828232334,5.933791380387253,28.04494382022471,False,-0.2407,2.3012,1,2,1,50.0,33.47457627118643,33.47457627118643,16.439725171767666,3.560274828232334,历史1/2次成功; 当前距低点3.56%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
32,62.898805621345275,54.47118787469443,002765,蓝黛科技,bottom_area,2024-01-19,5.83,2024-01-18,5.71,2.101576182136604,5.078809106830123,28.17610062893082,False,-1.1864,1.1975,1,4,1,25.0,28.213879408418663,28.213879408418663,17.898423817863396,2.101576182136604,历史1/4次成功; 当前距低点2.10%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
33,61.80615084454778,53.88127961849476,300454,深信服,bottom_area,2024-01-19,63.19,2024-01-18,61.67,2.4647316361277705,4.394357061780434,32.21587162013629,False,-0.9251,0.8773,1,4,1,25.0,29.49391262831224,29.49391262831224,17.53526836387223,2.4647316361277705,历史1/4次成功; 当前距低点2.46%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
34,60.07935946269392,52.650280511745294,688027,国盾量子,bottom_area,2024-01-19,101.6,2024-01-18,98.88,2.750809061488672,6.189320388349519,31.189979123173277,False,-2.2889,0.5516,1,4,1,25.0,26.382393397524062,26.382393397524062,17.249190938511326,2.750809061488672,历史1/4次成功; 当前距低点2.75%; 最新日涨幅-2.29%; 状态bottom_area; 底部未确认
35,59.811406478656814,52.93169070998503,688311,盟升电子,bottom_area,2024-01-19,37.7,2024-01-18,36.5,3.28767123287672,7.452054794520545,30.871212121212118,True,-1.8996,1.8316,1,3,1,33.33333333333333,23.893805309734503,23.893805309734503,16.71232876712328,3.28767123287672,历史1/3次成功; 当前距低点3.29%; 最新日涨幅-1.90%; 状态bottom_area; 底部已确认
36,59.20167015007861,51.87507375643226,603160,汇顶科技,bottom_area,2024-01-19,59.9,2024-01-18,58.3,2.7444253859348224,4.768439108061752,27.125000000000004,False,-0.6469,0.6112,1,3,1,33.33333333333333,20.747474747474755,20.747474747474755,17.25557461406518,2.7444253859348224,历史1/3次成功; 当前距低点2.74%; 最新日涨幅-0.65%; 状态bottom_area; 底部未确认
37,59.00251885731038,49.90966492382076,002395,双象股份,bottom_area,2024-01-19,17.29,2024-01-19,17.15,0.8163265306122482,4.781341107871722,28.272689251359267,False,-5.364,8.3612,1,3,1,33.33333333333333,36.59976387249114,36.59976387249114,19.183673469387752,0.8163265306122482,历史1/3次成功; 当前距低点0.82%; 最新日涨幅-5.36%; 状态bottom_area; 底部未确认
38,58.17376897444065,51.442082589398574,300678,中科信息,bottom_area,2024-01-19,26.41,2024-01-18,25.58,3.244722439405793,6.293979671618464,30.564603691639537,False,-1.7119,2.3252,1,3,1,33.33333333333333,24.552238805970156,24.552238805970156,16.75527756059421,3.244722439405793,历史1/3次成功; 当前距低点3.24%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
