rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.89176445449681,80.05002883922134,600935,华塑股份,bottom_area,2023-06-28,3.72,2023-06-27,3.65,1.9178082191780899,1.9178082191780899,28.571428571428577,False,0.813,0.2022,1,1,1,100.0,28.50877192982458,28.50877192982458,8.08219178082191,1.9178082191780899,历史1/1次成功; 当前距低点1.92%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
12,77.34294640695144,75.99492119724422,688256,寒武纪,confirmed_rebound,2023-06-28,202.95,2023-06-27,195.0,4.076923076923071,10.256410256410255,27.643784786641927,True,3.1827,6.6434,2,2,2,100.0,17.528525874348517,23.298969072164944,5.92307692307693,4.076923076923071,历史2/2次成功; 当前距低点4.08%; 最新日涨幅3.18%; 状态confirmed_rebound; 底部已确认
13,77.31701412526525,72.97361968827248,688085,三友医疗,bottom_area,2023-06-28,25.42,2023-06-26,24.93,1.965503409546739,3.489771359807465,29.25652667423383,False,-0.7806,0.3578,1,1,1,100.0,13.52133044107013,13.52133044107013,8.034496590453262,1.965503409546739,历史1/1次成功; 当前距低点1.97%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
14,76.78014827019221,74.46392818812987,300502,新易盛,bottom_area,2023-06-28,57.0,2023-06-28,55.13,3.391982586613454,7.926718664973693,32.08918452820892,False,-7.4074,10.2574,2,2,2,100.0,32.568002610798615,34.465534465534475,6.608017413386547,3.391982586613454,历史2/2次成功; 当前距低点3.39%; 最新日涨幅-7.41%; 状态bottom_area; 底部未确认
15,75.9725168067817,69.9647744018825,002041,登海种业,bottom_area,2023-06-28,14.86,2023-06-28,14.76,0.6775067750677483,2.1002710027100306,30.377358490566035,False,-0.8672,0.4437,1,1,1,100.0,21.395106715252467,21.395106715252467,9.322493224932252,0.6775067750677483,历史1/1次成功; 当前距低点0.68%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
16,75.84511020596655,72.31128895445326,601669,中国电建,bottom_area,2023-06-28,5.75,2023-06-07,5.61,2.4955436720142545,4.812834224598923,29.78723404255319,False,-0.519,0.5435,1,1,1,100.0,16.457680250783696,16.457680250783696,7.504456327985746,2.4955436720142545,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
17,74.80510082852813,71.36260878502515,002378,章源钨业,bottom_area,2023-06-28,5.68,2023-06-27,5.54,2.5270758122743624,3.610108303249101,28.79177377892031,False,-0.5254,0.4296,1,1,1,100.0,11.743772241992884,11.743772241992884,7.4729241877256385,2.5270758122743624,历史1/1次成功; 当前距低点2.53%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
18,73.64629307129547,72.92092847521512,300620,光库科技,confirmed_rebound,2023-06-28,56.9,2023-06-28,54.46,4.480352552331983,15.277267719427105,28.511420320294047,False,-11.0799,12.5891,5,5,5,100.0,14.495334916838903,22.444343480236245,5.519647447668017,4.480352552331983,历史5/5次成功; 当前距低点4.48%; 最新日涨幅-11.08%; 状态confirmed_rebound; 底部未确认
19,73.50363148354054,73.06231548397292,601086,国芳集团,bottom_area,2023-06-28,4.47,2023-06-26,4.27,4.683840749414524,5.152224824355987,28.83333333333334,False,0.6757,1.7116,1,1,1,100.0,24.846625766871185,24.846625766871185,5.316159250585476,4.683840749414524,历史1/1次成功; 当前距低点4.68%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
20,73.47667746180488,72.8752795239856,600421,退市华嵘,bottom_area,2023-06-28,10.3,2023-06-28,9.85,4.5685279187817365,5.7868020304568555,29.94310099573258,False,-0.5792,2.1325,1,1,1,100.0,44.900662251655625,44.900662251655625,5.4314720812182635,4.5685279187817365,历史1/1次成功; 当前距低点4.57%; 最新日涨幅-0.58%; 状态bottom_area; 底部未确认
21,73.28611946991875,72.60999401953441,600283,钱江水利,bottom_area,2023-06-28,14.82,2023-06-15,14.18,4.513399153737662,8.321579689703807,27.095115681233935,True,0.6793,4.9466,1,1,1,100.0,11.131957473420883,11.131957473420883,5.486600846262339,4.513399153737662,历史1/1次成功; 当前距低点4.51%; 最新日涨幅0.68%; 状态bottom_area; 底部已确认
22,72.91047376019569,71.63581512802443,601388,怡球资源,bottom_area,2023-06-28,2.81,2023-06-26,2.7,4.07407407407407,5.185185185185174,28.571428571428566,False,-0.3546,0.4281,2,2,2,100.0,15.509161381254394,18.333333333333325,5.92592592592593,4.07407407407407,历史2/2次成功; 当前距低点4.07%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
23,72.65576732915419,71.75614712507861,002768,国恩股份,bottom_area,2023-06-28,23.53,2023-06-26,22.55,4.345898004434591,4.345898004434591,28.526148969889064,False,0.9871,0.7254,1,1,1,100.0,13.681691264459511,13.681691264459511,5.654101995565409,4.345898004434591,历史1/1次成功; 当前距低点4.35%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
24,72.43104272761474,70.74792672882415,600256,广汇能源,bottom_area,2023-06-28,7.44,2023-06-01,7.17,3.765690376569044,5.718270571827059,29.49852507374631,False,-0.1342,1.3975,1,1,1,100.0,23.62204724409449,23.62204724409449,6.234309623430956,3.765690376569044,历史1/1次成功; 当前距低点3.77%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
25,72.40628102239984,71.36079460722927,688048,长光华芯,confirmed_rebound,2023-06-28,92.76,2023-06-28,88.99,4.236431059669638,11.866501854140918,28.04237082558422,False,-4.9103,8.6547,3,3,3,100.0,19.78417969503248,23.810089020771517,5.763568940330363,4.236431059669638,历史3/3次成功; 当前距低点4.24%; 最新日涨幅-4.91%; 状态confirmed_rebound; 底部未确认
26,72.28386950959494,71.5681876332623,300370,安控科技,bottom_area,2023-06-28,2.8,2023-06-28,2.68,4.477611940298495,6.3432835820895495,28.533333333333328,False,1.083,2.9017,1,1,1,100.0,14.285714285714285,14.285714285714285,5.522388059701506,4.477611940298495,历史1/1次成功; 当前距低点4.48%; 最新日涨幅1.08%; 状态bottom_area; 底部未确认
27,72.27969962055492,70.70271517014267,000657,中钨高新,bottom_area,2023-06-28,9.46,2023-06-14,9.11,3.841931942919884,8.12294182217344,27.294493216280923,True,-0.7345,0.4055,1,1,1,100.0,15.120000000000006,15.120000000000006,6.158068057080116,3.841931942919884,历史1/1次成功; 当前距低点3.84%; 最新日涨幅-0.73%; 状态bottom_area; 底部已确认
28,71.92369454071189,70.97835812539296,001219,青岛食品,bottom_area,2023-06-28,18.17,2023-06-26,17.42,4.305396096440872,6.3145809414466,29.158194387962578,False,2.7134,4.6947,3,4,3,75.0,13.170221641280364,16.264559068219636,5.694603903559129,4.305396096440872,历史3/4次成功; 当前距低点4.31%; 最新日涨幅2.71%; 状态bottom_area; 底部未确认
29,71.57787859817428,71.513596713488,002481,双塔食品,bottom_area,2023-06-28,4.45,2023-06-26,4.24,4.952830188679244,5.188679245283013,31.61290322580645,False,1.3667,0.7464,1,1,1,100.0,19.817470664928287,19.817470664928287,5.047169811320757,4.952830188679244,历史1/1次成功; 当前距低点4.95%; 最新日涨幅1.37%; 状态bottom_area; 底部未确认
30,70.7534624993386,69.91769346064754,600995,南网储能,bottom_area,2023-06-28,11.21,2023-06-07,10.74,4.376163873370583,6.983240223463687,32.7909887359199,False,-0.2669,1.6281,1,1,1,100.0,26.64165103189493,26.64165103189493,5.623836126629418,4.376163873370583,历史1/1次成功; 当前距低点4.38%; 最新日涨幅-0.27%; 状态bottom_area; 底部未确认
31,70.49136764685012,68.72022775622575,000703,恒逸石化,bottom_area,2023-06-28,6.79,2023-06-12,6.55,3.6641221374045836,5.954198473282451,27.222222222222225,False,-0.1471,0.2218,1,1,1,100.0,11.475409836065575,11.475409836065575,6.335877862595416,3.6641221374045836,历史1/1次成功; 当前距低点3.66%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
32,70.22298436718003,69.08746376890224,002174,游族网络,bottom_area,2023-06-28,17.34,2023-06-28,16.65,4.144144144144152,9.309309309309315,27.450980392156865,False,-4.568,8.3752,2,2,2,100.0,12.88232482554249,14.303030303030301,5.8558558558558484,4.144144144144152,历史2/2次成功; 当前距低点4.14%; 最新日涨幅-4.57%; 状态bottom_area; 底部未确认
33,69.95379863222901,67.6895359848485,000545,金浦钛业,bottom_area,2023-06-28,2.84,2023-06-26,2.75,3.2727272727272676,3.63636363636364,29.30591259640103,False,0.0,0.5169,2,3,2,66.66666666666666,17.55208333333334,24.6875,6.727272727272733,3.2727272727272676,历史2/3次成功; 当前距低点3.27%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
34,68.94866042400459,65.32707961761682,002414,高德红外,bottom_area,2023-06-28,7.54,2023-06-28,7.38,2.168021680216804,2.574525745257458,27.859237536656895,False,-0.3963,0.4106,2,3,2,66.66666666666666,13.782270870131494,16.372549019607842,7.831978319783197,2.168021680216804,历史2/3次成功; 当前距低点2.17%; 最新日涨幅-0.40%; 状态bottom_area; 底部未确认
35,66.08510244305091,65.1441316525146,600409,三友化工,bottom_area,2023-06-28,5.4,2023-06-14,5.18,4.247104247104259,6.370656370656372,30.000000000000004,False,0.3717,0.6583,2,3,2,66.66666666666666,15.81108961960026,18.95551257253386,5.752895752895742,4.247104247104259,历史2/3次成功; 当前距低点4.25%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
36,65.02763657940321,64.60192373763954,000681,视觉中国,bottom_area,2023-06-28,18.21,2023-06-28,17.4,4.6551724137931165,8.275862068965525,29.66855295068715,False,-3.6508,10.9258,3,4,3,75.0,15.864069038106699,20.93690248565965,5.344827586206884,4.6551724137931165,历史3/4次成功; 当前距低点4.66%; 最新日涨幅-3.65%; 状态bottom_area; 底部未确认
37,63.51312244076073,62.87586703165613,600984,建设机械,bottom_area,2023-06-28,4.44,2023-06-12,4.25,4.470588235294127,7.9999999999999964,32.0,True,-0.8929,0.5982,2,3,2,66.66666666666666,19.63516957774231,20.21439509954057,5.529411764705873,4.470588235294127,历史2/3次成功; 当前距低点4.47%; 最新日涨幅-0.89%; 状态bottom_area; 底部已确认
38,62.943420966392885,61.1780295510363,300688,创业黑马,confirmed_rebound,2023-06-28,33.06,2023-06-28,31.94,3.5065748278021323,10.363180964308073,29.55447728275254,False,-5.1363,10.343,2,3,2,66.66666666666666,28.3137284503145,39.651707970529145,6.493425172197869,3.5065748278021323,历史2/3次成功; 当前距低点3.51%; 最新日涨幅-5.14%; 状态confirmed_rebound; 底部未确认
39,61.82137121427583,58.80948120534326,000792,盐湖股份,bottom_area,2023-06-28,18.94,2023-05-30,18.5,2.378378378378385,7.5675675675675595,29.49695121951219,True,-0.4206,0.2156,1,2,1,50.0,24.904214559386965,24.904214559386965,7.621621621621616,2.378378378378385,历史1/2次成功; 当前距低点2.38%; 最新日涨幅-0.42%; 状态bottom_area; 底部已确认
40,61.34950532099956,59.84117969579059,002554,惠博普,bottom_area,2023-06-28,3.65,2023-06-26,3.52,3.693181818181815,4.261363636363634,27.27272727272727,False,-0.2732,1.1547,2,4,2,50.0,22.428141081963094,28.404669260700388,6.306818181818185,3.693181818181815,历史2/4次成功; 当前距低点3.69%; 最新日涨幅-0.27%; 状态bottom_area; 底部未确认
41,59.02569167358253,55.57722528539253,600063,皖维高新,bottom_area,2023-06-28,4.98,2023-06-26,4.89,1.8404907975460276,2.65848670756646,27.876106194690276,False,-0.4,0.4278,1,2,1,50.0,10.126582278481,10.126582278481,8.159509202453972,1.8404907975460276,历史1/2次成功; 当前距低点1.84%; 最新日涨幅-0.40%; 状态bottom_area; 底部未确认
42,58.86046251393497,56.03048806409853,688228,开普云,bottom_area,2023-06-28,52.19,2023-06-28,50.96,2.4136577708006217,9.262166405023546,28.92608089260809,False,-5.7602,4.3271,1,2,1,50.0,29.80445043830074,29.80445043830074,7.586342229199379,2.4136577708006217,历史1/2次成功; 当前距低点2.41%; 最新日涨幅-5.76%; 状态bottom_area; 底部未确认
43,57.325643128164906,55.234973567885135,603335,迪生力,bottom_area,2023-06-28,6.42,2023-06-27,6.23,3.0497592295345024,3.370786516853932,27.134502923976612,False,0.4695,4.4041,1,3,1,33.33333333333333,20.081135902636923,20.081135902636923,6.9502407704654985,3.0497592295345024,历史1/3次成功; 当前距低点3.05%; 最新日涨幅0.47%; 状态bottom_area; 底部未确认
44,51.120136848689555,50.20340008594759,688322,奥比中光,confirmed_rebound,2023-06-28,41.62,2023-06-28,40.0,4.049999999999994,10.0,31.03448275862069,False,-4.9555,17.5717,1,2,1,50.0,28.749462827675128,28.749462827675128,5.950000000000006,4.049999999999994,历史1/2次成功; 当前距低点4.05%; 最新日涨幅-4.96%; 状态confirmed_rebound; 底部未确认
45,48.16855078721333,47.698208820882115,300499,高澜股份,bottom_area,2023-06-28,17.24,2023-06-28,16.5,4.4848484848484755,8.969696969696972,31.592039800995025,False,-4.3816,14.799,1,2,1,50.0,10.396039603960403,10.396039603960403,5.515151515151525,4.4848484848484755,历史1/2次成功; 当前距低点4.48%; 最新日涨幅-4.38%; 状态bottom_area; 底部未确认
46,47.93450426011198,47.575444303107396,688229,博睿数据,bottom_area,2023-06-28,50.88,2023-06-28,48.64,4.605263157894741,8.943256578947372,30.514285714285716,False,-3.0857,3.7451,1,2,1,50.0,11.21206614573869,11.21206614573869,5.39473684210526,4.605263157894741,历史1/2次成功; 当前距低点4.61%; 最新日涨幅-3.09%; 状态bottom_area; 底部未确认
