rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.39456959344153,89.98884559323686,603215,比依股份,bottom_area,2024-07-17,11.66,2024-07-09,11.5,1.3913043478260883,6.956521739130441,32.70918665886483,False,0.0,0.8996,4,4,4,100.0,25.48935218430281,36.01562499999999,8.608695652173912,1.3913043478260883,历史4/4次成功; 当前距低点1.39%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
73,68.82702600210462,63.37167323697772,600141,兴发集团,bottom_area,2024-07-17,18.11,2024-07-08,17.99,0.6670372429127349,6.7259588660366925,27.547321788159486,False,-1.683,0.7339,2,3,2,66.66666666666666,24.70887894705429,36.58969804618119,9.332962757087266,0.6670372429127349,历史2/3次成功; 当前距低点0.67%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
74,68.40086191813036,62.339817568052844,002531,天顺风能,bottom_area,2024-07-17,7.57,2024-07-16,7.56,0.1322751322751412,2.6455026455026482,32.68032056990206,False,-1.4323,0.6717,2,3,2,66.66666666666666,12.606119370825263,15.128205128205142,9.86772486772486,0.1322751322751412,历史2/3次成功; 当前距低点0.13%; 最新日涨幅-1.43%; 状态bottom_area; 底部未确认
75,67.50798012684986,64.82454545454543,600058,五矿发展,bottom_area,2024-07-17,6.45,2024-07-09,6.27,2.8708133971291963,5.263157894736844,28.91156462585035,False,0.624,0.2931,1,2,1,50.0,99.54954954954954,99.54954954954954,7.129186602870805,2.8708133971291963,历史1/2次成功; 当前距低点2.87%; 最新日涨幅0.62%; 状态bottom_area; 底部未确认
76,66.82407737070208,64.64452731072775,000705,浙江震元,bottom_area,2024-07-17,6.97,2024-07-09,6.75,3.2592592592592555,6.518518518518525,30.555555555555557,False,-0.9943,1.4673,2,3,2,66.66666666666666,23.48909545791496,34.04605263157895,6.740740740740744,3.2592592592592555,历史2/3次成功; 当前距低点3.26%; 最新日涨幅-0.99%; 状态bottom_area; 底部未确认
77,66.5359673399706,66.26916005790937,002136,安纳达,confirmed_rebound,2024-07-17,9.19,2024-06-24,8.77,4.789053591790193,11.288483466362603,27.818930041152267,True,-0.6486,0.6137,1,1,1,100.0,13.108614232209742,13.108614232209742,5.210946408209808,4.789053591790193,历史1/1次成功; 当前距低点4.79%; 最新日涨幅-0.65%; 状态confirmed_rebound; 底部已确认
78,65.92474418924027,64.71699740665134,603060,国检集团,bottom_area,2024-07-17,5.68,2024-07-09,5.46,4.029304029304025,9.157509157509157,31.835205992509362,True,-0.5254,0.1118,2,3,2,66.66666666666666,24.124429713966915,36.2098138747885,5.970695970695976,4.029304029304025,历史2/3次成功; 当前距低点4.03%; 最新日涨幅-0.53%; 状态bottom_area; 底部已确认
79,64.45605755162052,62.94648130317337,002623,亚玛顿,bottom_area,2024-07-17,15.47,2024-07-09,14.91,3.7558685446009425,9.523809523809511,27.831558567279767,True,-0.3222,0.4104,2,3,2,66.66666666666666,11.253736119337951,11.601884570082444,6.244131455399058,3.7558685446009425,历史2/3次成功; 当前距低点3.76%; 最新日涨幅-0.32%; 状态bottom_area; 底部已确认
80,64.1551372374802,60.53799220333116,605123,派克新材,bottom_area,2024-07-17,48.0,2024-07-09,47.08,1.9541206457094344,5.947323704333059,31.649245063879206,False,0.2088,0.5647,1,2,1,50.0,15.71713589004656,15.71713589004656,8.045879354290566,1.9541206457094344,历史1/2次成功; 当前距低点1.95%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
81,64.05596851080875,60.1333617975264,601636,旗滨集团,bottom_area,2024-07-17,6.04,2024-07-16,5.94,1.6835016835016776,3.3670033670033552,30.60747663551402,False,0.3322,0.5497,1,2,1,50.0,10.224438902743147,10.224438902743147,8.316498316498324,1.6835016835016776,历史1/2次成功; 当前距低点1.68%; 最新日涨幅0.33%; 状态bottom_area; 底部未确认
82,63.606279999013395,63.41756680101508,002555,三七互娱,bottom_area,2024-07-17,12.77,2024-07-09,12.18,4.844006568144498,6.732348111658459,30.28048082427017,False,1.1886,2.5999,2,3,2,66.66666666666666,13.845350052246609,16.78160919540231,5.155993431855502,4.844006568144498,历史2/3次成功; 当前距低点4.84%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
83,63.41959073158029,61.391017964071835,600186,莲花控股,bottom_area,2024-07-17,3.45,2024-06-24,3.34,3.293413173652705,8.083832335329342,27.074235807860266,True,-1.7094,1.1628,1,2,1,50.0,53.49544072948328,53.49544072948328,6.706586826347297,3.293413173652705,历史1/2次成功; 当前距低点3.29%; 最新日涨幅-1.71%; 状态bottom_area; 底部已确认
84,62.19997425706612,59.99900570604052,300569,天能重工,bottom_area,2024-07-17,3.98,2024-07-09,3.86,3.108808290155443,8.290155440414503,27.443609022556398,True,-1.2407,0.5129,1,2,1,50.0,40.25316455696202,40.25316455696202,6.891191709844557,3.108808290155443,历史1/2次成功; 当前距低点3.11%; 最新日涨幅-1.24%; 状态bottom_area; 底部已确认
85,60.726168072688196,55.79739792283755,002833,弘亚数控,bottom_area,2024-07-17,16.2,2024-07-17,16.11,0.5586592178770942,2.9795158286778425,28.272484416740877,False,-1.9964,1.2252,1,2,1,50.0,35.43624161073825,35.43624161073825,9.441340782122905,0.5586592178770942,历史1/2次成功; 当前距低点0.56%; 最新日涨幅-2.00%; 状态bottom_area; 底部未确认
86,58.51733977305554,56.5255485974625,601966,玲珑轮胎,bottom_area,2024-07-17,17.51,2024-07-05,16.97,3.182086034177977,9.310548025928119,31.434343434343436,True,-1.5186,0.8429,1,2,1,50.0,22.476907287033857,22.476907287033857,6.817913965822023,3.182086034177977,历史1/2次成功; 当前距低点3.18%; 最新日涨幅-1.52%; 状态bottom_area; 底部已确认
87,55.92172676167252,51.5825517993457,603128,华贸物流,bottom_area,2024-07-17,5.29,2024-07-17,5.25,0.7619047619047626,3.2380952380952364,27.48618784530387,False,-0.3766,1.4662,1,2,1,50.0,15.267175572519085,15.267175572519085,9.238095238095239,0.7619047619047626,历史1/2次成功; 当前距低点0.76%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
88,53.577168280496686,52.60091854571471,002121,科陆电子,bottom_area,2024-07-17,3.61,2024-07-09,3.47,4.0345821325648314,9.221902017291061,30.18108651911468,True,-1.6349,0.4261,1,2,1,50.0,11.826697892271683,11.826697892271683,5.9654178674351686,4.0345821325648314,历史1/2次成功; 当前距低点4.03%; 最新日涨幅-1.63%; 状态bottom_area; 底部已确认
89,51.72581295760798,47.43259191251442,002853,皮阿诺,bottom_area,2024-07-17,6.64,2024-07-17,6.61,0.4538577912254063,3.32829046898638,28.308026030368765,False,-0.5988,2.7964,1,4,1,25.0,10.012836970474972,10.012836970474972,9.546142208774594,0.4538577912254063,历史1/4次成功; 当前距低点0.45%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
