rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.35412796447402,85.77996284589507,601388,怡球资源,bottom_area,2024-07-09,2.16,2024-07-09,2.1,2.8571428571428594,3.3333333333333255,29.292929292929294,False,0.9346,0.9538,4,4,4,100.0,20.829293334305355,35.632183908045974,7.1428571428571415,2.8571428571428594,历史4/4次成功; 当前距低点2.86%; 最新日涨幅0.93%; 状态bottom_area; 底部未确认
74,77.20815259459326,73.05298292902064,000930,中粮科技,bottom_area,2024-07-09,4.87,2024-07-09,4.77,2.096436058700221,4.402515723270459,28.162650602409638,False,-1.8145,1.0202,1,1,1,100.0,15.552995391705066,15.552995391705066,7.90356394129978,2.096436058700221,历史1/1次成功; 当前距低点2.10%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
75,77.10779439146913,74.77233603667135,002677,浙江美大,bottom_area,2024-07-09,7.94,2024-07-09,7.68,3.3854166666666754,3.645833333333337,27.20379146919432,False,1.0178,0.4399,1,1,1,100.0,18.124118476727787,18.124118476727787,6.614583333333325,3.3854166666666754,历史1/1次成功; 当前距低点3.39%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
76,76.9309849453309,74.3560102705906,000068,华控赛格,bottom_area,2024-07-09,2.57,2024-07-09,2.49,3.2128514056224744,4.819277108433721,29.059829059829053,False,0.0,0.9695,1,1,1,100.0,13.7704918032787,13.7704918032787,6.787148594377526,3.2128514056224744,历史1/1次成功; 当前距低点3.21%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
77,76.27647098680657,75.00981448884197,002386,天原股份,bottom_area,2024-07-09,3.79,2024-07-09,3.64,4.120879120879118,4.395604395604387,27.920792079207917,False,1.6086,0.4899,3,4,3,75.0,32.58289722820615,48.85290148448042,5.879120879120882,4.120879120879118,历史3/4次成功; 当前距低点4.12%; 最新日涨幅1.61%; 状态bottom_area; 底部未确认
78,76.18935645719203,75.10011810302599,603308,应流股份,bottom_area,2024-07-09,11.79,2024-07-09,11.31,4.244031830238715,4.509283819628645,31.867469879518072,False,1.6379,0.9488,2,2,2,100.0,13.744681053603557,14.186046511627906,5.755968169761286,4.244031830238715,历史2/2次成功; 当前距低点4.24%; 最新日涨幅1.64%; 状态bottom_area; 底部未确认
79,76.13517451322046,73.73375408210603,601933,永辉超市,bottom_area,2024-07-09,2.18,2024-07-09,2.11,3.31753554502371,3.7914691943128,31.27035830618893,False,0.0,1.0667,1,1,1,100.0,11.70825335892515,11.70825335892515,6.682464454976291,3.31753554502371,历史1/1次成功; 当前距低点3.32%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
80,76.11586644439119,73.20697982868197,000516,国际医学,bottom_area,2024-07-09,4.53,2024-07-09,4.4,2.954545454545452,4.318181818181807,30.926216640502354,False,-1.0917,0.9222,1,1,1,100.0,26.89969604863221,26.89969604863221,7.045454545454549,2.954545454545452,历史1/1次成功; 当前距低点2.95%; 最新日涨幅-1.09%; 状态bottom_area; 底部未确认
81,76.10654287293694,73.81497354497355,002060,广东建工,bottom_area,2024-07-09,3.35,2024-07-09,3.24,3.3950617283950573,3.703703703703693,27.67857142857143,False,1.2085,1.083,1,1,1,100.0,13.095238095238093,13.095238095238093,6.604938271604944,3.3950617283950573,历史1/1次成功; 当前距低点3.40%; 最新日涨幅1.21%; 状态bottom_area; 底部未确认
82,75.66710870555315,72.70805976176055,600256,广汇能源,bottom_area,2024-07-09,6.02,2024-07-09,5.85,2.905982905982905,3.7606837606837717,29.51807228915664,False,-0.4959,1.6168,1,1,1,100.0,23.62204724409449,23.62204724409449,7.0940170940170955,2.905982905982905,历史1/1次成功; 当前距低点2.91%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
83,75.22361916042554,73.60266419981501,300568,星源材质,bottom_area,2024-07-09,7.81,2024-07-09,7.52,3.856382978723405,4.787234042553196,27.6923076923077,False,2.7632,1.7686,1,1,1,100.0,17.608695652173925,17.608695652173925,6.1436170212765955,3.856382978723405,历史1/1次成功; 当前距低点3.86%; 最新日涨幅2.76%; 状态bottom_area; 底部未确认
84,74.57096205884967,72.68187371128758,000862,银星能源,bottom_area,2024-07-09,4.54,2024-07-09,4.38,3.6529680365296837,4.566210045662104,31.562500000000004,False,-0.4386,1.0985,1,1,1,100.0,32.63785394932937,32.63785394932937,6.347031963470318,3.6529680365296837,历史1/1次成功; 当前距低点3.65%; 最新日涨幅-0.44%; 状态bottom_area; 底部未确认
85,74.53855074752524,72.75430149314785,688186,广大特材,bottom_area,2024-07-09,9.46,2024-07-09,9.12,3.728070175438615,4.0570175438596605,29.792147806004625,False,1.2848,0.9471,1,1,1,100.0,11.474739210472489,11.474739210472489,6.2719298245613855,3.728070175438615,历史1/1次成功; 当前距低点3.73%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
86,74.35043800728495,73.83575230716336,001324,长青科技,bottom_area,2024-07-09,15.35,2024-07-09,14.67,4.635310156782547,4.703476482617583,31.735691019078637,False,1.6556,1.304,2,2,2,100.0,11.743330454986909,13.057213057213065,5.3646898432174535,4.635310156782547,历史2/2次成功; 当前距低点4.64%; 最新日涨幅1.66%; 状态bottom_area; 底部未确认
87,74.2985830107157,71.37913616566595,605300,佳禾食品,bottom_area,2024-07-09,10.66,2024-07-09,10.36,2.895752895752903,3.281853281853281,29.762711864406782,False,0.566,0.1979,2,3,2,66.66666666666666,32.767667211375816,36.09523809523809,7.104247104247098,2.895752895752903,历史2/3次成功; 当前距低点2.90%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
88,74.00444563181823,72.62664118490207,002035,华帝股份,bottom_area,2024-07-09,6.22,2024-07-09,5.98,4.013377926421393,4.013377926421393,32.19954648526077,False,1.8003,2.8033,1,1,1,100.0,14.285714285714274,14.285714285714274,5.986622073578608,4.013377926421393,历史1/1次成功; 当前距低点4.01%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
89,73.56858635561777,72.34156501355639,600230,沧州大化,bottom_area,2024-07-09,9.61,2024-07-09,9.23,4.1170097508125565,4.442036836403035,27.6078431372549,False,1.3713,0.7446,1,1,1,100.0,14.02337228714524,14.02337228714524,5.882990249187444,4.1170097508125565,历史1/1次成功; 当前距低点4.12%; 最新日涨幅1.37%; 状态bottom_area; 底部未确认
90,73.51989196607013,69.79736579057291,002044,美年健康,bottom_area,2024-07-09,3.6,2024-07-09,3.52,2.2727272727272747,2.8409090909090935,28.016359918200408,False,0.5587,0.9202,2,3,2,66.66666666666666,16.62643712755071,18.108108108108105,7.727272727272726,2.2727272727272747,历史2/3次成功; 当前距低点2.27%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
91,73.4770897573624,72.18420382534173,603197,保隆科技,bottom_area,2024-07-09,31.21,2024-07-09,29.99,4.06802267422475,5.635211737245753,29.97898669157133,False,3.276,2.0233,3,4,3,75.0,16.74352431491484,20.16154085119603,5.93197732577525,4.06802267422475,历史3/4次成功; 当前距低点4.07%; 最新日涨幅3.28%; 状态bottom_area; 底部未确认
92,73.38371607960183,72.06578155314354,688122,西部超导,bottom_area,2024-07-09,33.41,2024-07-09,32.11,4.048582995951408,4.858299595141707,27.74527452745274,False,3.2129,0.9913,1,1,1,100.0,11.701885935014767,11.701885935014767,5.951417004048593,4.048582995951408,历史1/1次成功; 当前距低点4.05%; 最新日涨幅3.21%; 状态bottom_area; 底部未确认
93,73.05765344117837,69.1555054432747,300601,康泰生物,bottom_area,2024-07-09,14.94,2024-07-09,14.63,2.1189336978810576,2.734107997265882,32.487309644670056,False,0.6061,1.0204,2,3,2,66.66666666666666,11.290363482671175,11.580726965342352,7.881066302118943,2.1189336978810576,历史2/3次成功; 当前距低点2.12%; 最新日涨幅0.61%; 状态bottom_area; 底部未确认
94,72.4950725477588,69.69249191214583,603060,国检集团,bottom_area,2024-07-09,5.62,2024-07-09,5.46,2.9304029304029333,3.663003663003666,31.835205992509362,False,0.0,0.2562,2,3,2,66.66666666666666,24.124429713966915,36.2098138747885,7.069597069597067,2.9304029304029333,历史2/3次成功; 当前距低点2.93%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
95,72.48294156014423,71.67533218342952,603357,设计总院,bottom_area,2024-07-09,8.52,2024-07-09,8.16,4.411764705882345,4.779411764705889,27.978817299205648,False,1.9139,2.0095,1,1,1,100.0,14.054600606673395,14.054600606673395,5.588235294117655,4.411764705882345,历史1/1次成功; 当前距低点4.41%; 最新日涨幅1.91%; 状态bottom_area; 底部未确认
96,71.92500357036467,69.3852418862273,600141,兴发集团,bottom_area,2024-07-09,18.55,2024-07-08,17.99,3.112840466926083,4.724847137298507,27.547321788159486,False,2.3731,0.7929,2,3,2,66.66666666666666,24.70887894705429,36.58969804618119,6.887159533073918,3.112840466926083,历史2/3次成功; 当前距低点3.11%; 最新日涨幅2.37%; 状态bottom_area; 底部未确认
97,71.10487014743069,68.91344136255904,002346,柘中股份,bottom_area,2024-07-09,7.39,2024-07-09,7.15,3.356643356643347,3.6363636363636336,27.558257345491377,False,2.0718,0.2728,2,3,2,66.66666666666666,25.160868543221483,34.89010989010989,6.643356643356654,3.356643356643347,历史2/3次成功; 当前距低点3.36%; 最新日涨幅2.07%; 状态bottom_area; 底部未确认
98,70.7593649986933,68.8080907824739,000723,美锦能源,bottom_area,2024-07-09,4.69,2024-07-09,4.53,3.532008830022078,3.9735099337748276,29.21875,False,2.1786,0.5662,2,3,2,66.66666666666666,26.74410886159975,30.434782608695667,6.467991169977923,3.532008830022078,历史2/3次成功; 当前距低点3.53%; 最新日涨幅2.18%; 状态bottom_area; 底部未确认
99,70.28740986068867,70.1179797979798,002438,江苏神通,bottom_area,2024-07-09,10.76,2024-07-09,10.26,4.873294346978558,5.750487329434697,28.401953942777393,False,3.7608,1.5786,1,1,1,100.0,11.33919843597263,11.33919843597263,5.126705653021442,4.873294346978558,历史1/1次成功; 当前距低点4.87%; 最新日涨幅3.76%; 状态bottom_area; 底部未确认
100,70.14504032947852,68.45414122355797,002326,永太科技,bottom_area,2024-07-09,7.53,2024-07-09,7.26,3.719008264462816,4.545454545454546,31.184834123222753,False,0.133,1.1298,2,3,2,66.66666666666666,27.133405375626396,29.837587006960554,6.280991735537183,3.719008264462816,历史2/3次成功; 当前距低点3.72%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
101,68.9653390970404,67.47341619961664,000705,浙江震元,bottom_area,2024-07-09,7.01,2024-07-09,6.75,3.8518518518518485,4.444444444444442,30.555555555555557,False,0.5739,2.6468,2,3,2,66.66666666666666,23.48909545791496,34.04605263157895,6.1481481481481515,3.8518518518518485,历史2/3次成功; 当前距低点3.85%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
102,68.89832246060934,66.7870249290939,002555,三七互娱,bottom_area,2024-07-09,12.59,2024-07-09,12.18,3.3661740558292297,3.776683087027922,30.28048082427017,False,1.9433,1.7566,2,3,2,66.66666666666666,13.845350052246609,16.78160919540231,6.633825944170771,3.3661740558292297,历史2/3次成功; 当前距低点3.37%; 最新日涨幅1.94%; 状态bottom_area; 底部未确认
103,68.20398004562054,65.27346266577779,300558,贝达药业,bottom_area,2024-07-09,31.25,2024-07-09,30.43,2.6947091685836355,3.9763391390075613,31.954382826475847,False,-0.8251,1.8452,2,3,2,66.66666666666666,19.95017690043977,25.688589094997194,7.305290831416365,2.6947091685836355,历史2/3次成功; 当前距低点2.69%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
104,68.1858776931882,65.52028514314023,688111,金山办公,bottom_area,2024-07-09,194.01,2024-07-05,188.53,2.906699199066456,6.497639632949663,31.11297866121017,False,0.5233,1.1211,2,4,2,50.0,20.84709310221366,27.68058076225045,7.0933008009335445,2.906699199066456,历史2/4次成功; 当前距低点2.91%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
105,67.58478132067236,66.33731338875727,000697,炼石航空,bottom_area,2024-07-09,5.69,2024-07-09,5.47,4.021937842778805,4.204753199268747,28.30930537352556,False,1.9713,1.3609,2,3,2,66.66666666666666,19.465940879711173,27.861771058315338,5.978062157221195,4.021937842778805,历史2/3次成功; 当前距低点4.02%; 最新日涨幅1.97%; 状态bottom_area; 底部未确认
106,67.4170396544124,64.06253633408329,688083,中望软件,bottom_area,2024-07-09,58.19,2024-07-09,56.87,2.321083172147002,6.119219272023922,28.805708562844266,False,-3.4672,1.1752,3,5,3,60.0,16.852720250421825,21.52777777777778,7.678916827852998,2.321083172147002,历史3/5次成功; 当前距低点2.32%; 最新日涨幅-3.47%; 状态bottom_area; 底部未确认
107,66.57156521216913,62.77495449562559,688293,奥浦迈,bottom_area,2024-07-09,27.1,2024-07-09,26.59,1.9180142910868807,4.813839789394513,32.97201915805395,False,-1.8827,0.7143,1,2,1,50.0,49.77433913604127,49.77433913604127,8.08198570891312,1.9180142910868807,历史1/2次成功; 当前距低点1.92%; 最新日涨幅-1.88%; 状态bottom_area; 底部未确认
108,66.34612603625123,64.09727272727272,600058,五矿发展,bottom_area,2024-07-09,6.47,2024-07-09,6.27,3.189792663476877,3.827751196172252,28.91156462585035,False,0.3101,0.4049,1,2,1,50.0,99.54954954954954,99.54954954954954,6.810207336523123,3.189792663476877,历史1/2次成功; 当前距低点3.19%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
109,65.50065071588065,64.56545012388011,688161,威高骨科,bottom_area,2024-07-09,19.4,2024-07-05,18.61,4.24502955400322,7.415368081676513,32.179300291545196,True,1.6239,0.2622,2,4,2,50.0,22.925362940900264,33.591836734693864,5.754970445996781,4.24502955400322,历史2/4次成功; 当前距低点4.25%; 最新日涨幅1.62%; 状态bottom_area; 底部已确认
110,65.46583473581089,63.25296027420555,002043,兔宝宝,bottom_area,2024-07-09,9.69,2024-07-09,9.39,3.1948881789137267,4.685835995740144,27.769230769230763,False,-1.2232,2.2223,2,3,2,66.66666666666666,15.218487394957986,15.96638655462185,6.805111821086274,3.1948881789137267,历史2/3次成功; 当前距低点3.19%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
111,64.37436019302197,62.306903838384656,002623,亚玛顿,bottom_area,2024-07-09,15.4,2024-07-09,14.91,3.2863849765258233,4.359490274983235,27.831558567279767,False,-0.1944,0.6888,2,3,2,66.66666666666666,11.253736119337951,11.601884570082444,6.713615023474177,3.2863849765258233,历史2/3次成功; 当前距低点3.29%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
112,64.20879647583516,64.05982014990514,002735,王子新材,bottom_area,2024-07-09,8.6,2024-07-09,8.2,4.87804878048781,5.000000000000003,28.57142857142858,False,2.2592,3.8673,2,3,2,66.66666666666666,17.71561668145519,21.043478260869563,5.121951219512191,4.87804878048781,历史2/3次成功; 当前距低点4.88%; 最新日涨幅2.26%; 状态bottom_area; 底部未确认
113,62.55741898502483,59.19110047461991,601636,旗滨集团,bottom_area,2024-07-09,6.33,2024-07-09,6.2,2.0967741935483852,2.741935483870966,27.57009345794393,False,0.317,1.0546,1,2,1,50.0,10.224438902743147,10.224438902743147,7.903225806451615,2.0967741935483852,历史1/2次成功; 当前距低点2.10%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
114,62.255115575123845,60.35814529444139,600293,三峡新材,bottom_area,2024-07-09,2.45,2024-07-09,2.37,3.3755274261603407,4.2194092827004255,27.300613496932506,False,0.4098,0.662,1,2,1,50.0,32.17391304347827,32.17391304347827,6.62447257383966,3.3755274261603407,历史1/2次成功; 当前距低点3.38%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
115,61.39713442082065,58.92100624429653,002366,融发核电,bottom_area,2024-07-09,3.26,2024-07-09,3.17,2.839116719242898,3.4700315457413216,30.634573304157552,False,1.2422,0.8786,2,6,2,33.33333333333333,20.64977973568282,25.0,7.160883280757102,2.839116719242898,历史2/6次成功; 当前距低点2.84%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
116,60.33111652883224,57.93216350272807,002511,中顺洁柔,bottom_area,2024-07-09,6.81,2024-07-09,6.62,2.87009063444108,3.1722054380664644,27.012127894156563,False,0.5908,0.5842,1,2,1,50.0,12.93532338308459,12.93532338308459,7.1299093655589205,2.87009063444108,历史1/2次成功; 当前距低点2.87%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
117,60.19497265426332,59.51563783039284,300569,天能重工,bottom_area,2024-07-09,4.03,2024-07-09,3.86,4.404145077720218,4.922279792746113,27.443609022556398,False,1.5113,0.763,1,2,1,50.0,40.25316455696202,40.25316455696202,5.595854922279783,4.404145077720218,历史1/2次成功; 当前距低点4.40%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
118,58.06559647326231,56.385039583178695,002121,科陆电子,bottom_area,2024-07-09,3.59,2024-07-09,3.47,3.45821325648414,4.322766570605185,30.18108651911468,False,0.5602,0.5881,1,2,1,50.0,11.826697892271683,11.826697892271683,6.5417867435158605,3.45821325648414,历史1/2次成功; 当前距低点3.46%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
119,56.46533267116399,55.54988685073982,605123,派克新材,bottom_area,2024-07-09,49.03,2024-07-09,47.08,4.141886151231952,4.630416312659303,31.649245063879206,False,0.9471,0.9452,1,2,1,50.0,15.71713589004656,15.71713589004656,5.858113848768048,4.141886151231952,历史1/2次成功; 当前距低点4.14%; 最新日涨幅0.95%; 状态bottom_area; 底部未确认
120,55.288738323739985,52.36259339852811,001914,招商积余,bottom_area,2024-07-09,9.52,2024-07-09,9.32,2.145922746781108,3.8626609442060027,27.975270479134462,False,-0.7299,0.6949,1,3,1,33.33333333333333,16.03206412825651,16.03206412825651,7.854077253218892,2.145922746781108,历史1/3次成功; 当前距低点2.15%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
121,54.899741057892896,53.085577957953646,002705,新宝股份,bottom_area,2024-07-09,13.08,2024-07-09,12.67,3.2359905288082094,3.393843725335436,29.806094182825486,False,0.8481,0.5735,1,3,1,33.33333333333333,10.808080808080812,10.808080808080812,6.764009471191791,3.2359905288082094,历史1/3次成功; 当前距低点3.24%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
