rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.30302402135946,88.44445998322753,603327,福蓉科技,bottom_area,2025-12-31,10.86,2025-12-19,10.51,3.3301617507136028,7.4215033301617455,29.651941097724226,False,0.277,2.6173,7,7,7,100.0,40.952842875562084,129.39632545931758,6.669838249286397,3.3301617507136028,历史7/7次成功; 当前距低点3.33%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
13,81.31056268574602,73.9186933506782,300705,九典制药,bottom_area,2025-12-31,14.98,2025-12-30,14.98,0.0,1.1348464619492653,27.49273959341723,False,-1.0568,1.2774,2,2,2,100.0,29.939211562786006,41.42097631706138,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-1.06%; 状态bottom_area; 底部未确认
14,78.20303824535397,72.08460589943437,002910,庄园牧场,bottom_area,2025-12-31,11.11,2025-12-31,11.03,0.7252946509519499,3.173164097914791,31.105559025609004,False,-1.5071,7.3511,1,1,1,100.0,33.37783711615487,33.37783711615487,9.274705349048052,0.7252946509519499,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-1.51%; 状态bottom_area; 底部未确认
15,78.04321891334767,75.13373739122457,688050,爱博医疗,bottom_area,2025-12-31,60.66,2025-12-10,58.89,3.0056036678553166,7.947019867549668,29.750685911964688,True,-1.526,0.9198,2,2,2,100.0,12.024267494272554,12.90770757525636,6.994396332144684,3.0056036678553166,历史2/2次成功; 当前距低点3.01%; 最新日涨幅-1.53%; 状态bottom_area; 底部已确认
16,77.89315377102105,74.57664434693845,601162,天风证券,bottom_area,2025-12-31,4.16,2025-12-17,4.05,2.7160493827160574,6.419753086419748,27.678571428571423,False,-1.1876,1.4529,2,2,2,100.0,14.673316879199232,18.939393939393938,7.283950617283944,2.7160493827160574,历史2/2次成功; 当前距低点2.72%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
17,77.87387383412874,74.47756811078222,300768,迪普科技,bottom_area,2025-12-31,18.53,2025-12-17,18.05,2.659279778393354,5.7063711911357204,29.43706020328381,False,0.4336,1.3623,2,3,2,66.66666666666666,46.52720074651822,47.28781110402041,7.340720221606646,2.659279778393354,历史2/3次成功; 当前距低点2.66%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
18,77.52363600221668,71.16686672056612,601699,潞安环能,bottom_area,2025-12-31,11.8,2025-12-31,11.74,0.5110732538330536,1.2776831345826265,27.261462205700127,False,-0.4219,0.5013,1,1,1,100.0,25.817815802717657,25.817815802717657,9.488926746166946,0.5110732538330536,历史1/1次成功; 当前距低点0.51%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
19,77.32382652693447,75.25653848188978,002632,道明光学,bottom_area,2025-12-31,12.45,2025-12-19,12.02,3.5773710482529095,7.071547420965056,27.28372655777375,True,-0.0803,4.3546,2,2,2,100.0,19.693249848959194,25.259515570934255,6.422628951747092,3.5773710482529095,历史2/2次成功; 当前距低点3.58%; 最新日涨幅-0.08%; 状态bottom_area; 底部已确认
20,76.08526742094728,72.1099739834008,000998,隆平高科,bottom_area,2025-12-31,9.36,2025-12-17,9.16,2.18340611353711,4.148471615720513,29.484218629715166,False,-0.5313,0.8214,1,1,1,100.0,11.549139367018313,11.549139367018313,7.81659388646289,2.18340611353711,历史1/1次成功; 当前距低点2.18%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
21,74.97869780740221,72.2290587794028,603072,天和磁材,bottom_area,2025-12-31,40.69,2025-12-17,39.49,3.038743985819184,6.330716637123322,27.05947543405984,False,-0.9494,2.3193,1,1,1,100.0,22.674167027260935,22.674167027260935,6.961256014180817,3.038743985819184,历史1/1次成功; 当前距低点3.04%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
22,74.31122617602246,67.93939531375601,603696,安记食品,bottom_area,2025-12-31,20.28,2025-12-31,20.22,0.29673590504452163,6.2809099901088015,31.619885018599938,False,-4.3847,13.3861,1,1,1,100.0,16.053511705685615,16.053511705685615,9.703264094955479,0.29673590504452163,历史1/1次成功; 当前距低点0.30%; 最新日涨幅-4.38%; 状态bottom_area; 底部未确认
23,73.94511000743552,70.7799915756992,301177,迪阿股份,bottom_area,2025-12-31,28.87,2025-12-17,28.11,2.7036641764496676,6.438989683386703,31.88756966319361,False,-1.1301,0.3262,1,1,1,100.0,10.776053215077603,10.776053215077603,7.296335823550333,2.7036641764496676,历史1/1次成功; 当前距低点2.70%; 最新日涨幅-1.13%; 状态bottom_area; 底部未确认
24,73.55119852018375,69.95938149466495,600865,百大集团,bottom_area,2025-12-31,16.4,2025-12-31,16.02,2.372034956304613,8.863920099875166,30.649350649350655,False,-5.0926,13.8304,1,1,1,100.0,12.514092446448718,12.514092446448718,7.627965043695388,2.372034956304613,历史1/1次成功; 当前距低点2.37%; 最新日涨幅-5.09%; 状态bottom_area; 底部未确认
25,70.74928631213702,65.40648882390522,000692,惠天热电,bottom_area,2025-12-31,3.44,2025-12-17,3.41,0.8797653958944224,6.744868035190615,28.511530398322844,False,-1.1494,2.5342,3,5,3,60.0,36.0341608954005,59.042553191489375,9.120234604105578,0.8797653958944224,历史3/5次成功; 当前距低点0.88%; 最新日涨幅-1.15%; 状态bottom_area; 底部未确认
26,68.07096641499945,65.7624185164156,688337,普源精电,bottom_area,2025-12-31,36.89,2025-12-04,35.75,3.1888111888111905,7.384615384615387,28.499999999999996,True,-1.5479,1.0292,3,6,3,50.0,38.886602295188766,54.46153846153845,6.811188811188809,3.1888111888111905,历史3/6次成功; 当前距低点3.19%; 最新日涨幅-1.55%; 状态bottom_area; 底部已确认
27,67.97445041255222,67.62728774445951,688190,云路股份,confirmed_rebound,2025-12-31,97.4,2025-12-10,93.0,4.731182795698931,11.354838709677422,28.351309707241917,True,-2.483,0.5624,1,1,1,100.0,19.70099203576919,19.70099203576919,5.268817204301069,4.731182795698931,历史1/1次成功; 当前距低点4.73%; 最新日涨幅-2.48%; 状态confirmed_rebound; 底部已确认
28,67.94279214923253,61.766174681120475,601566,九牧王,bottom_area,2025-12-31,13.11,2025-12-31,13.11,0.0,4.958047292143405,29.817987152034263,False,-4.8621,5.6472,2,3,2,66.66666666666666,30.373699002439853,38.914728682170555,10.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-4.86%; 状态bottom_area; 底部未确认
29,59.53768725726593,58.43420863918688,002605,姚记科技,bottom_area,2025-12-31,23.3,2025-12-17,22.4,4.017857142857153,6.517857142857148,27.71861890932559,False,0.0859,1.1733,2,5,2,40.0,18.037220026350465,23.2121212121212,5.982142857142848,4.017857142857153,历史2/5次成功; 当前距低点4.02%; 最新日涨幅0.09%; 状态bottom_area; 底部未确认
30,57.662124057108436,56.07779732582687,600104,上汽集团,bottom_area,2025-12-31,15.22,2025-11-21,14.7,3.537414965986404,8.299319727891161,28.74454677653902,True,-0.8469,0.2998,1,2,1,50.0,24.425287356321842,24.425287356321842,6.462585034013596,3.537414965986404,历史1/2次成功; 当前距低点3.54%; 最新日涨幅-0.85%; 状态bottom_area; 底部已确认
31,57.47580920102251,55.32395695599994,002670,国盛证券,bottom_area,2025-12-31,16.84,2025-12-17,16.35,2.996941896024455,7.64525993883792,29.6774193548387,True,-1.2896,1.0426,1,2,1,50.0,13.747228381374727,13.747228381374727,7.003058103975546,2.996941896024455,历史1/2次成功; 当前距低点3.00%; 最新日涨幅-1.29%; 状态bottom_area; 底部已确认
32,55.38409355095941,53.78778430807407,002402,和而泰,bottom_area,2025-12-31,39.12,2025-12-17,37.81,3.464691880454893,7.960856916159741,29.221265443654058,True,-2.6624,5.2585,1,2,1,50.0,11.221945137157112,11.221945137157112,6.535308119545108,3.464691880454893,历史1/2次成功; 当前距低点3.46%; 最新日涨幅-2.66%; 状态bottom_area; 底部已确认
33,54.319498989331954,49.78180368181794,002702,海欣食品,bottom_area,2025-12-31,7.12,2025-12-31,7.09,0.423131170662909,5.641748942172079,27.43091095189355,False,-3.523,13.1944,1,2,1,50.0,11.648079306071866,11.648079306071866,9.57686882933709,0.423131170662909,历史1/2次成功; 当前距低点0.42%; 最新日涨幅-3.52%; 状态bottom_area; 底部未确认
