rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.0631603243278,89.37539144836083,002838,道恩股份,bottom_area,2024-06-28,9.06,2024-06-26,8.94,1.342281879194642,5.369127516778528,28.934817170111295,False,0.0,0.6812,5,5,5,100.0,21.59029103722908,38.59649122807017,6.657718120805359,1.342281879194642,历史5/5次成功; 当前距低点1.34%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,85.93686563401913,82.54422236612696,002779,中坚科技,bottom_area,2024-06-28,28.34,2024-06-28,27.81,1.9057892844300655,3.1283710895361416,27.653485952133195,False,0.675,0.5894,2,2,2,100.0,25.1044190033737,29.818594104308378,6.094210715569935,1.9057892844300655,历史2/2次成功; 当前距低点1.91%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
13,85.91349337807334,79.98717115182454,603305,旭升集团,bottom_area,2024-06-28,10.56,2024-06-28,10.53,0.28490028490029573,3.133903133903135,28.122866894197955,False,-0.9381,0.9709,4,4,4,100.0,20.466364523640955,32.41061130334487,7.715099715099704,0.28490028490029573,历史4/4次成功; 当前距低点0.28%; 最新日涨幅-0.94%; 状态bottom_area; 底部未确认
14,85.71654981700674,83.22109409588542,000705,浙江震元,bottom_area,2024-06-28,7.07,2024-06-24,6.9,2.4637681159420275,4.202898550724639,29.01234567901235,False,0.569,1.5245,3,3,3,100.0,18.916588173296947,34.04605263157895,5.5362318840579725,2.4637681159420275,历史3/3次成功; 当前距低点2.46%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
15,85.41342874133447,83.9829224537271,600367,红星发展,bottom_area,2024-06-28,9.91,2024-06-24,9.61,3.1217481789802366,5.827263267429767,27.471698113207548,False,0.4053,1.1669,5,5,5,100.0,14.411334955924787,24.161490683229793,4.878251821019763,3.1217481789802366,历史5/5次成功; 当前距低点3.12%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
16,85.38425180023226,82.85902439024389,002687,乔治白,bottom_area,2024-06-28,4.2,2024-06-24,4.1,2.4390243902439157,4.146341463414633,29.914529914529915,False,0.2387,0.9426,1,1,1,100.0,64.00000000000001,64.00000000000001,5.560975609756085,2.4390243902439157,历史1/1次成功; 当前距低点2.44%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
17,84.99131034963388,81.11777918838983,000597,东北制药,bottom_area,2024-06-28,3.87,2024-06-24,3.81,1.5748031496063006,4.461942257217846,27.290076335877867,False,0.0,0.5585,2,2,2,100.0,13.378120266087073,16.59751037344398,6.4251968503937,1.5748031496063006,历史2/2次成功; 当前距低点1.57%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
18,84.90411811053738,80.45967871485944,000718,苏宁环球,bottom_area,2024-06-28,1.68,2024-06-24,1.66,1.204819277108435,5.421686746987957,32.24489795918368,False,-1.1765,0.7952,2,2,2,100.0,27.77777777777778,36.111111111111114,6.7951807228915655,1.204819277108435,历史2/2次成功; 当前距低点1.20%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
19,84.89262407863173,79.2859731221377,002459,晶澳科技,bottom_area,2024-06-28,11.2,2024-06-28,11.15,0.44843049327353307,3.766816143497757,31.511056511056513,False,-2.1834,1.5587,4,4,4,100.0,18.701046488179387,26.683937823834192,7.551569506726468,0.44843049327353307,历史4/4次成功; 当前距低点0.45%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
20,84.77805964545146,81.15872582972582,603217,元利科技,bottom_area,2024-06-28,14.1,2024-06-24,13.86,1.7316017316017334,4.617604617604622,32.5875486381323,False,0.142,0.4409,2,2,2,100.0,15.520310633213857,19.81481481481482,6.2683982683982675,1.7316017316017334,历史2/2次成功; 当前距低点1.73%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
21,84.70384809351889,83.41522666096331,001212,中旗新材,bottom_area,2024-06-28,20.3,2024-06-25,19.67,3.2028469750889625,6.659888154550068,31.103327495621713,False,-0.6363,1.3451,4,4,4,100.0,34.82643959229107,82.06521739130437,4.7971530249110375,3.2028469750889625,历史4/4次成功; 当前距低点3.20%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
22,84.52549492111203,81.81173965452298,000404,长虹华意,bottom_area,2024-06-28,5.33,2024-06-28,5.21,2.303262955854129,4.222648752399227,30.067114093959734,False,1.1385,2.2801,2,2,2,100.0,26.03859781650749,40.139211136890964,5.696737044145872,2.303262955854129,历史2/2次成功; 当前距低点2.30%; 最新日涨幅1.14%; 状态bottom_area; 底部未确认
23,84.14650920573293,83.35085821126054,603037,凯众股份,bottom_area,2024-06-28,12.99,2024-06-28,12.55,3.505976095617526,4.7011952191235045,32.526881720430104,False,0.464,5.9945,3,3,3,100.0,32.38969736165862,47.48743718592965,4.494023904382474,3.505976095617526,历史3/3次成功; 当前距低点3.51%; 最新日涨幅0.46%; 状态bottom_area; 底部未确认
24,84.06382359309177,81.97967557270125,600186,莲花控股,bottom_area,2024-06-28,3.43,2024-06-24,3.34,2.694610778443123,6.287425149700598,27.074235807860266,False,0.0,1.2263,2,2,2,100.0,31.7386459545783,53.49544072948328,5.305389221556878,2.694610778443123,历史2/2次成功; 当前距低点2.69%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
25,83.99794350878801,84.17515436007238,000889,中嘉博创,bottom_area,2024-06-28,1.52,2024-06-27,1.46,4.109589041095894,7.534246575342472,29.807692307692314,True,0.6623,2.5333,6,6,6,100.0,18.3603084611345,34.408602150537625,3.8904109589041056,4.109589041095894,历史6/6次成功; 当前距低点4.11%; 最新日涨幅0.66%; 状态bottom_area; 底部已确认
26,83.54596487485074,80.01429925266415,000401,金隅冀东,bottom_area,2024-06-28,4.06,2024-06-24,3.99,1.7543859649122653,5.513784461152875,27.848101265822784,False,-1.6949,0.4908,3,3,3,100.0,15.453221788516682,20.053120849933585,6.245614035087735,1.7543859649122653,历史3/3次成功; 当前距低点1.75%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
27,83.41411554130278,79.66092115336554,601908,京运通,bottom_area,2024-06-28,2.53,2024-06-24,2.49,1.6064257028112285,6.827309236947787,28.857142857142854,False,-1.1719,0.7221,2,2,2,100.0,28.406299762231964,40.33898305084744,6.3935742971887715,1.6064257028112285,历史2/2次成功; 当前距低点1.61%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
28,83.35228631031258,80.34400933668333,002326,永太科技,bottom_area,2024-06-28,7.82,2024-06-26,7.66,2.088772845953004,6.2663185378590125,27.393364928909957,False,-1.3871,1.0989,3,3,3,100.0,21.32479260997945,29.837587006960554,5.911227154046996,2.088772845953004,历史3/3次成功; 当前距低点2.09%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
29,83.26055759782098,81.63604139715397,002015,协鑫能科,bottom_area,2024-06-28,7.96,2024-06-25,7.73,2.9754204398447546,4.786545924967648,27.349624060150372,False,1.2723,0.5254,1,1,1,100.0,65.95380667236954,65.95380667236954,5.024579560155246,2.9754204398447546,历史1/1次成功; 当前距低点2.98%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
30,83.03493977119263,80.12615822877004,000723,美锦能源,bottom_area,2024-06-28,4.76,2024-06-24,4.66,2.145922746781108,6.223175965665237,27.187500000000004,False,-0.8333,0.4966,3,3,3,100.0,20.85409726575785,30.434782608695667,5.854077253218892,2.145922746781108,历史3/3次成功; 当前距低点2.15%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
31,82.97171487161405,78.39568920043443,300393,中来股份,bottom_area,2024-06-28,5.77,2024-06-26,5.71,1.0507880910682945,5.078809106830123,29.766297662976637,False,-0.3454,1.0857,4,5,4,80.0,24.792935742312604,36.516853932584276,6.949211908931706,1.0507880910682945,历史4/5次成功; 当前距低点1.05%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
32,82.96032221823,78.46978834505325,002163,海南发展,bottom_area,2024-06-28,5.48,2024-06-26,5.42,1.1070110701107103,6.0885608856088576,28.306878306878303,False,-2.1429,0.7972,1,1,1,100.0,32.54716981132074,32.54716981132074,6.892988929889291,1.1070110701107103,历史1/1次成功; 当前距低点1.11%; 最新日涨幅-2.14%; 状态bottom_area; 底部未确认
33,82.94864034453695,80.20001476426206,002568,百润股份,bottom_area,2024-06-28,16.83,2024-06-28,16.46,2.247873633049802,4.009720534629405,31.416666666666664,False,0.5376,1.7188,2,2,2,100.0,16.69444434201939,21.848739495798313,5.752126366950199,2.247873633049802,历史2/2次成功; 当前距低点2.25%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
34,82.88821093839053,77.91153607586986,002481,双塔食品,bottom_area,2024-06-28,3.87,2024-06-28,3.84,0.7812500000000066,3.1250000000000027,27.819548872180455,False,-0.2577,1.2276,3,3,3,100.0,32.057989655214385,54.6583850931677,7.218749999999993,0.7812500000000066,历史3/3次成功; 当前距低点0.78%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
35,82.71791163826397,78.23284602423173,300740,水羊股份,bottom_area,2024-06-28,14.68,2024-06-28,14.52,1.1019283746556485,3.168044077134992,29.34306569343066,False,0.4104,0.6902,1,1,1,100.0,8.73786407766991,8.73786407766991,6.898071625344351,1.1019283746556485,历史1/1次成功; 当前距低点1.10%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
36,82.60035963615151,81.17885859297836,000797,中国武夷,bottom_area,2024-06-28,2.33,2024-06-24,2.26,3.0973451327433756,5.309734513274342,28.25396825396826,False,0.0,1.0704,3,3,3,100.0,15.703255352866844,21.169916434540383,4.902654867256624,3.0973451327433756,历史3/3次成功; 当前距低点3.10%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
37,82.42142660717877,81.28600307220198,002392,北京利尔,confirmed_rebound,2024-06-28,3.15,2024-06-24,3.05,3.2786885245901667,8.852459016393443,27.55344418052257,True,0.9615,1.3781,3,3,3,100.0,19.523725313266397,28.838951310861425,4.721311475409833,3.2786885245901667,历史3/3次成功; 当前距低点3.28%; 最新日涨幅0.96%; 状态confirmed_rebound; 底部已确认
38,82.36588288006757,78.8677179701033,600295,鄂尔多斯,bottom_area,2024-06-28,9.92,2024-06-27,9.75,1.7435897435897427,3.1794871794871846,27.61692650334076,False,1.2245,0.391,1,1,1,100.0,20.016680567139286,20.016680567139286,6.256410256410258,1.7435897435897427,历史1/1次成功; 当前距低点1.74%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
39,82.36446711866841,76.47562370271312,300763,锦浪科技,bottom_area,2024-06-28,41.64,2024-06-28,41.58,0.14430014430014976,4.569504569504566,31.947626841243864,False,-3.3426,2.356,3,3,3,100.0,26.745311998480968,36.020348268440614,7.855699855699851,0.14430014430014976,历史3/3次成功; 当前距低点0.14%; 最新日涨幅-3.34%; 状态bottom_area; 底部未确认
40,82.2050528537376,79.66319820578427,002129,TCL中环,bottom_area,2024-06-28,8.65,2024-06-25,8.45,2.3668639053254568,5.68047337278107,29.110738255033564,False,-0.2307,1.189,3,3,3,100.0,21.073375859818903,31.12759643916912,5.633136094674543,2.3668639053254568,历史3/3次成功; 当前距低点2.37%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
41,81.95922828266742,79.14517752618097,000516,国际医学,bottom_area,2024-06-28,4.68,2024-06-25,4.58,2.18340611353711,4.5851528384279465,28.100470957613815,False,0.6452,0.635,1,1,1,100.0,26.89969604863221,26.89969604863221,5.81659388646289,2.18340611353711,历史1/1次成功; 当前距低点2.18%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
42,81.69953268607217,80.298831268457,600162,香江控股,bottom_area,2024-06-28,1.33,2024-06-24,1.29,3.1007751937984525,4.651162790697678,32.81249999999999,False,0.7576,0.3166,2,2,2,100.0,27.68063822751323,28.90624999999999,4.8992248062015475,3.1007751937984525,历史2/2次成功; 当前距低点3.10%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
43,81.50142261786526,79.30676986683336,000862,银星能源,bottom_area,2024-06-28,4.77,2024-06-26,4.65,2.5806451612903056,4.731182795698919,27.34375,False,0.6329,1.0003,1,1,1,100.0,32.63785394932937,32.63785394932937,5.419354838709695,2.5806451612903056,历史1/1次成功; 当前距低点2.58%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
44,81.5013813291036,75.46424197139221,002810,山东赫达,bottom_area,2024-06-28,11.78,2024-06-28,11.78,0.0,2.037351443123941,30.089020771513365,False,-0.8418,0.8625,3,3,3,100.0,21.58194608275378,46.13526570048308,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
45,81.40275032509227,82.26930843790943,000722,湖南发展,bottom_area,2024-06-28,9.19,2024-06-26,8.79,4.550625711035272,5.688282138794085,29.454253611556997,False,2.567,2.1583,4,4,4,100.0,22.71362934983783,36.6412213740458,3.4493742889647288,4.550625711035272,历史4/4次成功; 当前距低点4.55%; 最新日涨幅2.57%; 状态bottom_area; 底部未确认
46,81.04090473684701,75.90286466707572,000717,中南股份,bottom_area,2024-06-28,1.69,2024-06-24,1.68,0.5952380952380958,5.357142857142862,29.411764705882355,False,-1.1696,0.5295,2,2,2,100.0,35.64520174311065,56.020942408376975,7.404761904761904,0.5952380952380958,历史2/2次成功; 当前距低点0.60%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
47,80.98328254362045,75.26309450274555,300601,康泰生物,bottom_area,2024-06-28,15.61,2024-06-28,15.58,0.1925545571245145,2.75994865211811,28.103368712505773,False,-0.8889,0.9678,3,3,3,100.0,10.602789747255038,11.580726965342352,7.807445442875485,0.1925545571245145,历史3/3次成功; 当前距低点0.19%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
48,80.96572648105432,75.38247657549151,601012,隆基绿能,bottom_area,2024-06-28,14.02,2024-06-28,13.98,0.28612303290414265,3.2904148783977045,29.607250755287005,False,-1.683,1.3433,3,3,3,100.0,12.391597260822351,14.403553299492398,7.713876967095858,0.28612303290414265,历史3/3次成功; 当前距低点0.29%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
49,80.90742098873807,78.76899165982539,002466,天齐锂业,confirmed_rebound,2024-06-28,29.91,2024-06-26,29.15,2.6072041166380844,8.747855917667241,29.92788461538462,True,-2.159,1.3744,3,3,3,100.0,20.23342497720541,34.31563565513881,5.392795883361916,2.6072041166380844,历史3/3次成功; 当前距低点2.61%; 最新日涨幅-2.16%; 状态confirmed_rebound; 底部已确认
50,80.81098465397957,74.82498579072183,002219,新里程,bottom_area,2024-06-28,1.86,2024-06-24,1.86,0.0,6.451612903225799,28.735632183908038,False,-1.0638,0.5723,2,2,2,100.0,34.81175156302061,45.685279187817265,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-1.06%; 状态bottom_area; 底部未确认
51,80.65899318560959,79.90790064689206,300631,久吾高科,bottom_area,2024-06-28,19.15,2024-06-26,18.5,3.513513513513506,6.05405405405406,27.07922743397714,False,0.0,0.5717,3,3,3,100.0,13.971566976897046,23.04347826086956,4.486486486486494,3.513513513513506,历史3/3次成功; 当前距低点3.51%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
52,80.17237551880375,77.6725687097542,688105,诺唯赞,bottom_area,2024-06-28,20.01,2024-06-25,19.55,2.3529411764705923,7.672634271099745,32.93310463121784,True,-1.234,0.7312,2,2,2,100.0,17.673519312404096,25.237580993520524,5.647058823529408,2.3529411764705923,历史2/2次成功; 当前距低点2.35%; 最新日涨幅-1.23%; 状态bottom_area; 底部已确认
53,79.97077232495396,75.28844957082329,603060,国检集团,bottom_area,2024-06-28,5.84,2024-06-26,5.79,0.8635578583765081,5.354058721934363,27.71535580524344,False,-1.8487,0.2835,3,3,3,100.0,18.964309074848,36.2098138747885,7.136442141623492,0.8635578583765081,历史3/3次成功; 当前距低点0.86%; 最新日涨幅-1.85%; 状态bottom_area; 底部未确认
54,79.66984188772948,73.76837211826803,002145,钛能化学,bottom_area,2024-06-28,3.28,2024-06-28,3.28,0.0,3.353658536585376,31.092436974789916,False,-1.5015,1.0585,3,3,3,100.0,12.46436622724744,16.649537512846855,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
55,79.42832116713157,78.87785443828567,300769,德方纳米,confirmed_rebound,2024-06-28,28.2,2024-06-26,27.21,3.6383682469680205,10.694597574421168,27.323717948717942,True,-1.3986,2.5514,6,6,6,100.0,16.792118502004005,41.300000000000004,4.36163175303198,3.6383682469680205,历史6/6次成功; 当前距低点3.64%; 最新日涨幅-1.40%; 状态confirmed_rebound; 底部已确认
56,79.26429842744412,76.68484804544295,688017,绿的谐波,bottom_area,2024-06-28,82.1,2024-06-26,80.27,2.2798056559112974,5.506415846518005,28.85757334042365,False,0.0487,1.4067,3,4,3,75.0,19.02045667161674,22.08643815201191,5.720194344088703,2.2798056559112974,历史3/4次成功; 当前距低点2.28%; 最新日涨幅0.05%; 状态bottom_area; 底部未确认
57,78.8890418439446,76.92891441049805,300357,我武生物,confirmed_rebound,2024-06-28,20.22,2024-06-25,19.69,2.6917216861350814,8.633824276282374,28.993869455463393,True,-2.6481,1.6176,3,3,3,100.0,11.376558359602342,13.65142478462557,5.3082783138649186,2.6917216861350814,历史3/3次成功; 当前距低点2.69%; 最新日涨幅-2.65%; 状态confirmed_rebound; 底部已确认
58,78.77358337481151,74.0680817130418,301332,德尔玛,bottom_area,2024-06-28,8.84,2024-06-24,8.77,0.7981755986317023,4.332953249714946,30.507131537242472,False,-0.4505,0.9384,1,1,1,100.0,44.935064935064936,44.935064935064936,7.201824401368298,0.7981755986317023,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
59,78.76208496327372,78.37257796257795,001218,丽臣实业,bottom_area,2024-06-28,14.97,2024-06-24,14.43,3.7422037422037486,5.959805959805956,27.121212121212125,False,0.2008,1.0024,2,2,2,100.0,25.18711018711019,29.999999999999993,4.257796257796252,3.7422037422037486,历史2/2次成功; 当前距低点3.74%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
60,78.50743967421974,79.3861090422531,600268,国电南自,bottom_area,2024-06-28,5.71,2024-06-28,5.46,4.5787545787545785,6.043956043956046,30.08962868117797,False,3.6298,2.7885,3,3,3,100.0,24.22402947211577,34.43298969072165,3.4212454212454215,4.5787545787545785,历史3/3次成功; 当前距低点4.58%; 最新日涨幅3.63%; 状态bottom_area; 底部未确认
61,78.47465496963372,73.05975910393869,600975,新五丰,bottom_area,2024-06-28,7.07,2024-06-28,7.05,0.2836879432624179,3.82978723404256,31.94980694980695,False,-2.3481,3.6736,2,2,2,100.0,16.54068609987636,18.99159663865546,7.716312056737583,0.2836879432624179,历史2/2次成功; 当前距低点0.28%; 最新日涨幅-2.35%; 状态bottom_area; 底部未确认
62,78.4199141479778,76.74750581236509,002567,唐人神,bottom_area,2024-06-28,5.36,2024-06-26,5.21,2.879078694817665,5.566218809980807,29.115646258503396,False,-0.7407,2.4293,3,3,3,100.0,11.676372239512666,13.8187221396731,5.1209213051823355,2.879078694817665,历史3/3次成功; 当前距低点2.88%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
63,78.11104098021798,75.27152961898157,002172,澳洋健康,bottom_area,2024-06-28,2.46,2024-06-24,2.41,2.0746887966804906,5.39419087136929,27.627627627627625,False,-0.8065,0.7483,4,5,4,80.0,20.54741976028543,29.824561403508774,5.9253112033195094,2.0746887966804906,历史4/5次成功; 当前距低点2.07%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
64,77.97581105144076,73.09917977560025,300653,正海生物,bottom_area,2024-06-28,20.35,2024-06-25,20.22,0.6429277942631185,3.264094955489615,27.6824034334764,False,-1.2615,0.5014,2,2,2,100.0,21.156210465162204,29.647513278609367,7.3570722057368805,0.6429277942631185,历史2/2次成功; 当前距低点0.64%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
65,77.91882594808018,74.82179392126938,002208,合肥城建,bottom_area,2024-06-28,4.31,2024-06-25,4.23,1.8912529550827228,5.67375886524821,28.42639593908629,False,-0.4619,0.709,1,1,1,100.0,22.54758418740848,22.54758418740848,6.108747044917277,1.8912529550827228,历史1/1次成功; 当前距低点1.89%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
66,77.23587294874454,73.809787938482,688161,威高骨科,bottom_area,2024-06-28,19.82,2024-06-26,19.5,1.6410256410256423,6.6666666666666705,28.935860058309043,False,-0.8008,1.3538,3,4,3,75.0,18.20605591408855,33.591836734693864,6.358974358974358,1.6410256410256423,历史3/4次成功; 当前距低点1.64%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
67,77.0739085219215,77.26652762762207,000599,青岛双星,bottom_area,2024-06-28,3.53,2024-06-24,3.39,4.129793510324474,7.669616519174034,27.09677419354839,True,1.1461,0.8697,2,2,2,100.0,14.798155006246654,17.06730769230769,3.870206489675527,4.129793510324474,历史2/2次成功; 当前距低点4.13%; 最新日涨幅1.15%; 状态bottom_area; 底部已确认
68,76.98602312346172,77.21175849714106,603336,宏辉果蔬,bottom_area,2024-06-28,3.01,2024-06-24,2.89,4.152249134948085,7.266435986159168,30.361445783132535,True,0.0,0.7051,2,2,2,100.0,14.778959810874708,15.780141843971643,3.8477508650519154,4.152249134948085,历史2/2次成功; 当前距低点4.15%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
69,76.83849602007606,72.1522541037568,002612,朗姿股份,bottom_area,2024-06-28,13.82,2024-06-26,13.72,0.7288629737609303,4.8833819241982495,28.01678908709338,False,-1.2152,1.2516,2,2,2,100.0,17.118611203934037,20.77294685990338,7.27113702623907,0.7288629737609303,历史2/2次成功; 当前距低点0.73%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
70,76.78355206676461,71.56308561764045,002416,爱施德,bottom_area,2024-06-28,8.85,2024-06-28,8.82,0.3401360544217614,3.968253968253964,27.941176470588236,False,-1.4477,1.0848,2,2,2,100.0,9.185999041516526,9.811320754716984,7.659863945578239,0.3401360544217614,历史2/2次成功; 当前距低点0.34%; 最新日涨幅-1.45%; 状态bottom_area; 底部未确认
71,76.60696396509438,71.81142157515995,002345,潮宏基,bottom_area,2024-06-28,4.72,2024-06-28,4.69,0.6396588486140588,2.5586353944562727,28.61491628614916,False,-0.8403,1.126,1,1,1,100.0,30.859375,30.859375,7.36034115138594,0.6396588486140588,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
72,75.85843346454399,70.50501909854852,002572,索菲亚,bottom_area,2024-06-28,15.33,2024-06-28,15.3,0.1960784313725448,2.614379084967311,28.96935933147632,False,-1.3514,1.4478,1,1,1,100.0,18.398268398268392,18.398268398268392,7.803921568627456,0.1960784313725448,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
