rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.15678254625581,75.14645950676889,688448,磁谷科技,bottom_area,2025-09-09,43.54,2025-09-09,43.2,0.7870370370370284,8.611111111111109,32.35202004384591,False,-6.4662,6.9822,2,2,2,100.0,44.14464489899632,63.23529411764706,14.212962962962973,0.7870370370370284,历史2/2次成功; 当前距低点0.79%; 最新日涨幅-6.47%; 状态bottom_area; 底部未确认
17,73.21011468593169,69.2252533656028,600967,内蒙一机,bottom_area,2025-09-09,18.84,2025-09-05,18.03,4.492512479201324,13.033832501386566,31.39269406392694,True,-1.875,4.8177,1,1,1,100.0,15.151515151515143,15.151515151515143,10.507487520798675,4.492512479201324,历史1/1次成功; 当前距低点4.49%; 最新日涨幅-1.88%; 状态bottom_area; 底部已确认
18,72.04884583502353,64.79406779661016,002826,易明医药,bottom_area,2025-09-09,19.22,2025-09-03,18.88,1.800847457627118,7.415254237288147,29.631010063361906,True,-2.387,3.7997,1,2,1,50.0,50.0,50.0,13.199152542372882,1.800847457627118,历史1/2次成功; 当前距低点1.80%; 最新日涨幅-2.39%; 状态bottom_area; 底部已确认
19,71.30403534433339,65.17140603631604,002148,北纬科技,bottom_area,2025-09-09,10.0,2025-09-05,9.74,2.6694045174537964,6.468172484599578,32.31410701876303,False,-1.9608,6.1046,2,3,2,66.66666666666666,19.09129929808615,19.756097560975626,12.330595482546203,2.6694045174537964,历史2/3次成功; 当前距低点2.67%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
20,70.7097339975985,65.98000307946441,001298,好上好,bottom_area,2025-09-09,32.12,2025-09-04,30.95,3.7802907915993478,8.562197092084013,27.364468434639754,True,-2.5781,6.7648,2,3,2,66.66666666666666,27.862362460453,34.86910994764398,11.219709208400651,3.7802907915993478,历史2/3次成功; 当前距低点3.78%; 最新日涨幅-2.58%; 状态bottom_area; 底部已确认
21,70.16523206771332,63.436940737453426,605169,洪通燃气,bottom_area,2025-09-09,14.68,2025-09-05,14.38,2.0862308762169604,4.033379694019472,31.064237775647165,False,-1.3441,1.215,2,4,2,50.0,22.06208137219406,26.09375,12.91376912378304,2.0862308762169604,历史2/4次成功; 当前距低点2.09%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
22,68.89181881777337,60.67763550756552,002265,建设工业,bottom_area,2025-09-09,29.4,2025-09-09,29.2,0.6849315068493127,4.17808219178083,28.780487804878053,False,-2.4876,5.1822,3,6,3,50.0,29.888598619257817,41.46981627296587,14.315068493150687,0.6849315068493127,历史3/6次成功; 当前距低点0.68%; 最新日涨幅-2.49%; 状态bottom_area; 底部未确认
23,68.33528818213448,61.5918058637218,002272,川润股份,bottom_area,2025-09-09,15.39,2025-09-04,15.1,1.9205298013245096,7.218543046357627,29.34019653720169,False,-2.7181,11.9353,2,5,2,40.0,31.7774936061381,48.337595907928375,13.07947019867549,1.9205298013245096,历史2/5次成功; 当前距低点1.92%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
24,68.28043665587239,60.45063953513152,688221,前沿生物,bottom_area,2025-09-09,14.7,2025-09-09,14.56,0.9615384615384532,6.593406593406587,28.90625,False,-3.9216,5.8357,4,7,4,57.14285714285714,26.797719348751457,34.87394957983194,14.038461538461547,0.9615384615384532,历史4/7次成功; 当前距低点0.96%; 最新日涨幅-3.92%; 状态bottom_area; 底部未确认
25,66.63141495242581,62.165644062831916,002232,启明信息,bottom_area,2025-09-09,21.18,2025-09-05,20.41,3.7726604605585474,7.202351788339044,27.521306818181817,False,-2.0352,5.1561,2,3,2,66.66666666666666,16.455071216337316,17.044757817290016,11.227339539441452,3.7726604605585474,历史2/3次成功; 当前距低点3.77%; 最新日涨幅-2.04%; 状态bottom_area; 底部未确认
26,66.3705048664746,60.74563591022445,001339,智微智能,bottom_area,2025-09-09,57.68,2025-09-04,56.14,2.7431421446384023,8.407552547203418,27.373868046571793,True,-3.3836,5.933,1,2,1,50.0,58.06629834254142,58.06629834254142,12.256857855361597,2.7431421446384023,历史1/2次成功; 当前距低点2.74%; 最新日涨幅-3.38%; 状态bottom_area; 底部已确认
27,65.67661570502811,57.87751759005603,002256,兆新股份,bottom_area,2025-09-09,2.82,2025-09-09,2.8,0.714285714285715,4.642857142857156,29.82456140350878,False,-3.0928,10.3664,4,8,4,50.0,25.4090807453089,31.775700934579426,14.285714285714285,0.714285714285715,历史4/8次成功; 当前距低点0.71%; 最新日涨幅-3.09%; 状态bottom_area; 底部未确认
28,61.53810083329069,58.088406211533,688227,品高股份,bottom_area,2025-09-09,31.32,2025-09-04,30.0,4.400000000000001,7.999999999999995,31.818181818181817,True,-2.3691,2.3216,2,5,2,40.0,34.14196887920967,36.87150837988826,10.599999999999998,4.400000000000001,历史2/5次成功; 当前距低点4.40%; 最新日涨幅-2.37%; 状态bottom_area; 底部已确认
29,61.33244157145268,56.597723553924695,300378,鼎捷数智,bottom_area,2025-09-09,48.61,2025-09-04,47.11,3.184037359371683,8.151135639991516,27.52307692307692,True,-3.4558,6.4802,2,5,2,40.0,21.437251254258786,26.480086114101198,11.815962640628316,3.184037359371683,历史2/5次成功; 当前距低点3.18%; 最新日涨幅-3.46%; 状态bottom_area; 底部已确认
30,60.71990165209913,55.907729966926624,300902,国安达,bottom_area,2025-09-09,22.87,2025-09-04,22.19,3.0644434429923373,4.551599819738612,32.798304058146584,False,-1.1241,4.0365,1,2,1,50.0,26.906779661016937,26.906779661016937,11.935556557007661,3.0644434429923373,历史1/2次成功; 当前距低点3.06%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
31,60.250897366937735,53.345967653639825,002298,中电鑫龙,bottom_area,2025-09-09,9.41,2025-09-05,9.32,0.9656652360515007,6.330472103004291,27.187500000000004,False,-3.7832,8.2988,3,7,3,42.857142857142854,19.60352591617565,23.734729493891784,14.0343347639485,0.9656652360515007,历史3/7次成功; 当前距低点0.97%; 最新日涨幅-3.78%; 状态bottom_area; 底部未确认
32,60.2442330906999,52.73404888062808,601669,中国电建,bottom_area,2025-09-09,5.67,2025-09-04,5.65,0.3539823008849482,2.1238938053097205,27.93367346938775,False,-1.2195,1.4954,1,2,1,50.0,16.457680250783696,16.457680250783696,14.646017699115053,0.3539823008849482,历史1/2次成功; 当前距低点0.35%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
33,60.00682933526159,52.859726726514445,300870,欧陆通,bottom_area,2025-09-09,203.5,2025-09-09,202.1,0.6927263730826352,3.414151410192977,28.30791060659808,False,-2.1399,2.6381,1,2,1,50.0,21.28571428571428,21.28571428571428,14.307273626917363,0.6927263730826352,历史1/2次成功; 当前距低点0.69%; 最新日涨幅-2.14%; 状态bottom_area; 底部未确认
34,59.8068131274263,54.17040944501477,002229,鸿博股份,bottom_area,2025-09-09,17.78,2025-09-04,17.4,2.1839080459770264,8.2183908045977,27.500000000000007,False,-3.317,7.8645,1,2,1,50.0,16.987740805604197,16.987740805604197,12.816091954022973,2.1839080459770264,历史1/2次成功; 当前距低点2.18%; 最新日涨幅-3.32%; 状态bottom_area; 底部未确认
35,59.475618259682946,55.01886257012566,688682,霍莱沃,bottom_area,2025-09-09,28.98,2025-09-04,28.05,3.3155080213903734,7.522281639928696,27.687548337200308,True,-3.5607,2.5503,1,2,1,50.0,26.22699386503069,26.22699386503069,11.684491978609627,3.3155080213903734,历史1/2次成功; 当前距低点3.32%; 最新日涨幅-3.56%; 状态bottom_area; 底部已确认
36,54.73384053950338,51.77131678359416,603080,新疆火炬,bottom_area,2025-09-09,21.32,2025-08-28,20.4,4.509803921568636,5.735294117647068,29.655172413793107,False,-1.0673,2.2732,1,2,1,50.0,22.385321100917427,22.385321100917427,10.490196078431364,4.509803921568636,历史1/2次成功; 当前距低点4.51%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
37,51.49663023516248,48.96560493059873,688152,麒麟信安,bottom_area,2025-09-09,50.3,2025-09-04,48.0,4.791666666666661,8.958333333333329,29.046563192904664,True,-2.8958,4.6251,1,3,1,33.33333333333333,21.006836544437533,21.006836544437533,10.20833333333334,4.791666666666661,历史1/3次成功; 当前距低点4.79%; 最新日涨幅-2.90%; 状态bottom_area; 底部已确认
