rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.32126297168827,85.5380960654629,603319,美湖股份,bottom_area,2025-01-03,19.45,2025-01-03,19.15,1.5665796344647556,4.804177545691915,31.753385602280833,False,-2.2122,3.5516,4,4,4,100.0,26.182245333561973,43.981481481481474,8.433420365535245,1.5665796344647556,历史4/4次成功; 当前距低点1.57%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
45,79.24620107903242,72.62331972084237,300464,星徽股份,confirmed_rebound,2025-01-03,4.77,2025-01-03,4.75,0.4210526315789384,10.315789473684216,28.139183055975796,False,-7.5581,6.3663,3,3,3,100.0,19.641503875496504,23.68421052631579,9.578947368421062,0.4210526315789384,历史3/3次成功; 当前距低点0.42%; 最新日涨幅-7.56%; 状态confirmed_rebound; 底部未确认
46,79.10771741128818,73.08865195608145,600400,红豆股份,bottom_area,2025-01-03,2.38,2025-01-03,2.36,0.8474576271186449,8.474576271186448,31.19533527696794,False,-5.9289,2.4291,3,3,3,100.0,17.15513626834381,25.943396226415082,9.152542372881356,0.8474576271186449,历史3/3次成功; 当前距低点0.85%; 最新日涨幅-5.93%; 状态bottom_area; 底部未确认
47,78.98430737293657,72.01740612795012,300671,富满微,bottom_area,2025-01-03,32.2,2025-01-03,32.15,0.1555209953343834,8.429237947122864,29.495614035087726,False,-4.7337,3.8105,2,2,2,100.0,19.580612888777,20.266753415744958,9.844479004665617,0.1555209953343834,历史2/2次成功; 当前距低点0.16%; 最新日涨幅-4.73%; 状态bottom_area; 底部未确认
48,78.82536232741668,72.09706689536877,000567,海德股份,bottom_area,2025-01-03,6.29,2025-01-03,6.27,0.3189792663476948,6.060606060606073,30.33333333333334,False,-4.5524,0.8772,1,1,1,100.0,38.67924528301886,38.67924528301886,9.681020733652305,0.3189792663476948,历史1/1次成功; 当前距低点0.32%; 最新日涨幅-4.55%; 状态bottom_area; 底部未确认
49,78.79083382729722,72.28359346544372,000042,中洲控股,bottom_area,2025-01-03,4.21,2025-01-03,4.19,0.47732696897373683,6.443914081145574,29.815745393634828,False,-4.5351,1.6578,2,2,2,100.0,24.956445993031362,28.57142857142858,9.522673031026264,0.47732696897373683,历史2/2次成功; 当前距低点0.48%; 最新日涨幅-4.54%; 状态bottom_area; 底部未确认
50,78.74254318408688,74.42584421936378,603330,天洋新材,confirmed_rebound,2025-01-03,6.0,2025-01-03,5.88,2.040816326530614,10.884353741496595,30.742049469964666,False,-5.0633,3.2683,2,2,2,100.0,26.015620665879435,35.1528384279476,7.959183673469386,2.040816326530614,历史2/2次成功; 当前距低点2.04%; 最新日涨幅-5.06%; 状态confirmed_rebound; 底部未确认
51,78.71429317885074,72.13586521865858,000868,安凯客车,bottom_area,2025-01-03,4.77,2025-01-03,4.75,0.4210526315789384,6.736842105263163,31.05950653120464,False,-4.9801,3.3531,5,6,5,83.33333333333334,26.250171426479678,69.53846153846153,9.578947368421062,0.4210526315789384,历史5/6次成功; 当前距低点0.42%; 最新日涨幅-4.98%; 状态bottom_area; 底部未确认
52,78.55902553664973,71.72616459376958,605577,龙版传媒,bottom_area,2025-01-03,13.3,2025-01-03,13.27,0.22607385079126707,7.686510926902786,30.157894736842106,False,-5.9406,1.384,3,4,3,75.0,39.71297297620256,80.80939947780678,9.773926149208734,0.22607385079126707,历史3/4次成功; 当前距低点0.23%; 最新日涨幅-5.94%; 状态bottom_area; 底部未确认
53,78.04009594370619,71.41951516375234,002786,银宝山新,bottom_area,2025-01-03,8.63,2025-01-03,8.6,0.3488372093023388,6.976744186046507,32.91731669266771,False,-5.1648,2.9505,6,7,6,85.71428571428571,16.35487558120716,22.074688796680498,9.651162790697661,0.3488372093023388,历史6/7次成功; 当前距低点0.35%; 最新日涨幅-5.16%; 状态bottom_area; 底部未确认
54,77.91762040297526,71.88992656058753,000917,电广传媒,bottom_area,2025-01-03,6.5,2025-01-03,6.45,0.7751937984496096,8.992248062015506,28.412874583795777,False,-5.9334,3.5771,1,1,1,100.0,43.157894736842124,43.157894736842124,9.224806201550392,0.7751937984496096,历史1/1次成功; 当前距低点0.78%; 最新日涨幅-5.93%; 状态bottom_area; 底部未确认
55,77.88270684594623,71.2113296474003,300739,明阳电路,bottom_area,2025-01-03,13.3,2025-01-03,13.26,0.30165912518854393,9.954751131221721,28.478964401294498,False,-8.4022,6.9032,2,2,2,100.0,17.038238993710692,20.239999999999995,9.698340874811457,0.30165912518854393,历史2/2次成功; 当前距低点0.30%; 最新日涨幅-8.40%; 状态bottom_area; 底部未确认
56,77.79052553387166,70.88228803053312,002559,亚威股份,bottom_area,2025-01-03,8.27,2025-01-03,8.26,0.12106537530266086,6.7796610169491585,32.461161079313165,False,-5.0517,4.5587,3,4,3,75.0,33.888801538834336,68.1470137825421,9.87893462469734,0.12106537530266086,历史3/4次成功; 当前距低点0.12%; 最新日涨幅-5.05%; 状态bottom_area; 底部未确认
57,77.77831798906143,70.92881926584054,600326,西藏天路,bottom_area,2025-01-03,6.12,2025-01-03,6.11,0.1636661211129261,6.382978723404249,31.731843575418985,False,-5.4096,3.9018,1,1,1,100.0,30.494505494505493,30.494505494505493,9.836333878887075,0.1636661211129261,历史1/1次成功; 当前距低点0.16%; 最新日涨幅-5.41%; 状态bottom_area; 底部未确认
58,77.72499606435072,71.07952817105388,688023,安恒信息,bottom_area,2025-01-03,38.73,2025-01-03,38.61,0.3108003108003042,3.1080031080031154,32.23938223938224,False,-1.2242,2.4743,3,4,3,75.0,27.05996171870196,39.261744966442954,9.689199689199697,0.3108003108003042,历史3/4次成功; 当前距低点0.31%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
59,77.67859230420842,71.27105072463765,600429,三元股份,bottom_area,2025-01-03,4.16,2025-01-03,4.14,0.48309178743962466,7.971014492753625,29.230769230769234,False,-6.5169,1.1463,1,1,1,100.0,36.25000000000001,36.25000000000001,9.516908212560377,0.48309178743962466,历史1/1次成功; 当前距低点0.48%; 最新日涨幅-6.52%; 状态bottom_area; 底部未确认
60,77.59437721769491,71.13597911393018,002256,兆新股份,bottom_area,2025-01-03,2.28,2025-01-03,2.27,0.4405286343612241,9.251101321585901,28.164556962025316,False,-6.1728,4.3219,5,6,5,83.33333333333334,21.113177779249643,31.775700934579426,9.559471365638776,0.4405286343612241,历史5/6次成功; 当前距低点0.44%; 最新日涨幅-6.17%; 状态bottom_area; 底部未确认
61,77.59351045296168,70.53955495723788,300427,红相股份,bottom_area,2025-01-03,5.45,2025-01-03,5.45,0.0,7.706422018348623,27.81456953642384,False,-5.7093,2.7905,2,2,2,100.0,21.986854608805835,31.168831168831172,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-5.71%; 状态bottom_area; 底部未确认
62,77.42640250498755,71.08718450528909,600158,中体产业,bottom_area,2025-01-03,7.76,2025-01-03,7.72,0.5181347150259072,6.4766839378238465,29.109274563820026,False,-4.6683,3.8392,2,2,2,100.0,19.024363739506168,23.955773955773946,9.481865284974093,0.5181347150259072,历史2/2次成功; 当前距低点0.52%; 最新日涨幅-4.67%; 状态bottom_area; 底部未确认
63,77.3906410021279,70.35512818375263,300489,光智科技,bottom_area,2025-01-03,50.8,2025-01-03,50.8,0.0,9.212598425196852,29.247910863509752,False,-6.0998,3.5365,2,2,2,100.0,20.995312815874314,22.924477771826446,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-6.10%; 状态bottom_area; 底部未确认
64,77.3398550103842,71.57415887850466,000520,凤凰航运,bottom_area,2025-01-03,4.32,2025-01-03,4.28,0.9345794392523372,8.644859813084114,29.021558872305143,False,-6.2907,3.0579,2,2,2,100.0,26.74731182795698,28.49462365591398,9.065420560747665,0.9345794392523372,历史2/2次成功; 当前距低点0.93%; 最新日涨幅-6.29%; 状态bottom_area; 底部未确认
65,77.28158539530789,70.8416856992609,300563,神宇股份,bottom_area,2025-01-03,50.8,2025-01-03,50.58,0.43495452748121566,8.995650454725196,30.04149377593361,False,-7.4007,15.6309,2,2,2,100.0,16.68484958020473,20.477137176938378,9.565045472518785,0.43495452748121566,历史2/2次成功; 当前距低点0.43%; 最新日涨幅-7.40%; 状态bottom_area; 底部未确认
66,77.15715624641273,70.65526178578362,300648,星云股份,bottom_area,2025-01-03,21.06,2025-01-03,20.98,0.3813155386081902,8.913250714966638,29.121621621621625,False,-6.4,3.0294,5,6,5,83.33333333333334,17.80283806708044,26.78362573099414,9.61868446139181,0.3813155386081902,历史5/6次成功; 当前距低点0.38%; 最新日涨幅-6.40%; 状态bottom_area; 底部未确认
67,77.11599790117648,70.61287951199179,603332,苏州龙杰,bottom_area,2025-01-03,7.97,2025-01-03,7.94,0.3778337531486065,7.808564231738037,30.28972783143108,False,-5.9032,2.4544,2,2,2,100.0,14.754518651454948,17.241379310344836,9.622166246851393,0.3778337531486065,历史2/2次成功; 当前距低点0.38%; 最新日涨幅-5.90%; 状态bottom_area; 底部未确认
68,76.93647948481906,70.99123803341396,600215,派斯林,bottom_area,2025-01-03,6.46,2025-01-03,6.41,0.7800312012480471,7.488299531981273,27.81531531531532,False,-5.4173,2.3043,2,2,2,100.0,21.718866517524237,23.993288590604024,9.219968798751953,0.7800312012480471,历史2/2次成功; 当前距低点0.78%; 最新日涨幅-5.42%; 状态bottom_area; 底部未确认
69,76.91634005378077,70.26821000536864,300616,尚品宅配,bottom_area,2025-01-03,11.69,2025-01-03,11.66,0.25728987993138386,7.204116638078902,29.29047907822922,False,-3.1483,4.6766,2,2,2,100.0,11.423822212968835,11.61116111611162,9.742710120068617,0.25728987993138386,历史2/2次成功; 当前距低点0.26%; 最新日涨幅-3.15%; 状态bottom_area; 底部未确认
70,76.44154694038608,69.49231540035098,002208,合肥城建,bottom_area,2025-01-03,6.62,2025-01-03,6.62,0.0,6.948640483383685,30.753138075313807,False,-5.9659,2.1812,2,2,2,100.0,16.356534410489104,22.54758418740848,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-5.97%; 状态bottom_area; 底部未确认
71,76.38998991122399,70.29753672812025,000068,华控赛格,bottom_area,2025-01-03,3.15,2025-01-03,3.13,0.6389776357827481,5.750798722044734,30.289532293986642,False,-3.9634,2.0209,2,2,2,100.0,16.260245901639355,18.750000000000007,9.361022364217252,0.6389776357827481,历史2/2次成功; 当前距低点0.64%; 最新日涨幅-3.96%; 状态bottom_area; 底部未确认
72,76.3595890427991,69.8826596150617,002370,亚太药业,bottom_area,2025-01-03,2.87,2025-01-03,2.86,0.34965034965035774,5.9440559440559415,32.70588235294118,False,-4.3333,3.7406,5,6,5,83.33333333333334,13.260909026511698,15.633423180592995,9.650349650349643,0.34965034965035774,历史5/6次成功; 当前距低点0.35%; 最新日涨幅-4.33%; 状态bottom_area; 底部未确认
