rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.99489689939486,86.7439836946857,002695,煌上煌,bottom_area,2025-09-04,12.16,2025-09-04,11.98,1.502504173622702,2.67111853088481,27.305825242718445,False,1.0806,1.9232,3,3,3,100.0,26.073619411534626,30.57176196032671,13.497495826377298,1.502504173622702,历史3/3次成功; 当前距低点1.50%; 最新日涨幅1.08%; 状态bottom_area; 底部未确认
17,82.16300124812861,74.71856093996911,300153,科泰电源,bottom_area,2025-09-04,35.43,2025-09-04,34.6,2.398843930635833,10.43352601156069,28.408855783157456,False,-4.6299,7.8971,2,2,2,100.0,21.763038181821596,26.1835396941005,12.601156069364167,2.398843930635833,历史2/2次成功; 当前距低点2.40%; 最新日涨幅-4.63%; 状态bottom_area; 底部未确认
18,81.88857917842559,74.11401642615105,603109,神驰机电,bottom_area,2025-09-04,30.51,2025-09-04,29.87,2.14261801138266,7.499163039839297,27.79792119893642,False,-3.7843,3.004,4,5,4,80.0,25.37196501130927,33.71428571428571,12.85738198861734,2.14261801138266,历史4/5次成功; 当前距低点2.14%; 最新日涨幅-3.78%; 状态bottom_area; 底部未确认
19,80.24922084523465,73.77136351204857,002795,永和智控,bottom_area,2025-09-04,4.84,2025-08-28,4.7,2.9787234042553123,5.957446808510643,31.884057971014496,False,0.8333,3.7831,4,6,4,66.66666666666666,29.97949573701075,32.328767123287676,12.021276595744688,2.9787234042553123,历史4/6次成功; 当前距低点2.98%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
20,80.19784045237665,75.23264478296257,300665,飞鹿股份,bottom_area,2025-09-04,9.47,2025-09-03,9.1,4.065934065934077,5.27472527472528,29.18287937743191,False,3.4973,11.019,4,5,4,80.0,22.274056200496023,23.50486787204451,10.934065934065924,4.065934065934077,历史4/5次成功; 当前距低点4.07%; 最新日涨幅3.50%; 状态bottom_area; 底部未确认
21,78.87847750589548,71.48210954364707,000561,烽火电子,bottom_area,2025-09-04,11.09,2025-09-04,10.85,2.2119815668202785,6.267281105990781,32.60869565217392,False,-3.313,5.3638,3,4,3,75.0,22.905524279555433,31.050955414012744,12.78801843317972,2.2119815668202785,历史3/4次成功; 当前距低点2.21%; 最新日涨幅-3.31%; 状态bottom_area; 底部未确认
22,78.11656234479558,69.47370287943706,603192,汇得科技,bottom_area,2025-09-04,21.84,2025-09-04,21.58,1.2048192771084412,2.6876737720111303,27.266599258510286,False,0.46,1.5493,2,4,2,50.0,21.240273286259704,25.562817719680464,13.795180722891558,1.2048192771084412,历史2/4次成功; 当前距低点1.20%; 最新日涨幅0.46%; 状态bottom_area; 底部未确认
23,77.29615699457436,69.06234381572604,605169,洪通燃气,bottom_area,2025-09-04,14.67,2025-09-04,14.46,1.452282157676342,2.1438450899031722,30.68072866730584,False,0.4795,1.5061,2,4,2,50.0,22.06208137219406,26.09375,13.547717842323658,1.452282157676342,历史2/4次成功; 当前距低点1.45%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
24,76.61104425726701,67.65538596883272,688552,航天南湖,bottom_area,2025-09-04,32.93,2025-09-04,32.66,0.826699326393151,9.920391916717705,28.860814637333913,False,-7.8366,14.7142,1,1,1,100.0,21.02290555381236,21.02290555381236,14.173300673606848,0.826699326393151,历史1/1次成功; 当前距低点0.83%; 最新日涨幅-7.84%; 状态bottom_area; 底部未确认
25,76.24236495453192,69.38633430314931,002232,启明信息,bottom_area,2025-09-04,21.0,2025-09-04,20.5,2.4390243902439024,5.121951219512198,27.201704545454547,False,1.0101,8.3422,2,3,2,66.66666666666666,16.455071216337316,17.044757817290016,12.560975609756097,2.4390243902439024,历史2/3次成功; 当前距低点2.44%; 最新日涨幅1.01%; 状态bottom_area; 底部未确认
26,74.09090678070069,66.81457141303378,002148,北纬科技,bottom_area,2025-09-04,9.94,2025-09-04,9.75,1.9487179487179436,5.538461538461529,32.244614315496875,False,-2.3576,7.8135,2,3,2,66.66666666666666,19.09129929808615,19.756097560975626,13.051282051282056,1.9487179487179436,历史2/3次成功; 当前距低点1.95%; 最新日涨幅-2.36%; 状态bottom_area; 底部未确认
27,73.15801731301202,66.38803473325484,603256,宏和科技,bottom_area,2025-09-04,34.92,2025-09-04,34.14,2.284710017574696,10.63268892794377,28.277310924369747,False,-5.4171,2.6159,3,5,3,60.0,28.909535340457776,47.511312217194565,12.715289982425304,2.284710017574696,历史3/5次成功; 当前距低点2.28%; 最新日涨幅-5.42%; 状态bottom_area; 底部未确认
28,72.94188435577232,63.977276136305406,300683,海特生物,bottom_area,2025-09-04,43.53,2025-09-02,43.33,0.4615739672282549,10.039233787214405,29.841321243523318,True,-2.2018,6.1015,2,3,2,66.66666666666666,16.252678037199775,16.532137518684582,14.538426032771746,0.4615739672282549,历史2/3次成功; 当前距低点0.46%; 最新日涨幅-2.20%; 状态bottom_area; 底部已确认
29,72.87545100770855,67.12793469606805,688668,鼎通科技,confirmed_rebound,2025-09-04,107.2,2025-09-04,103.99,3.086835272622375,18.155591883834994,28.3766099593636,False,-9.8023,7.079,1,1,1,100.0,16.26838235294117,16.26838235294117,11.913164727377625,3.086835272622375,历史1/1次成功; 当前距低点3.09%; 最新日涨幅-9.80%; 状态confirmed_rebound; 底部未确认
30,72.04140043535217,64.99285332015769,688011,新光光电,bottom_area,2025-09-04,34.67,2025-09-04,34.0,1.9705882352941226,14.705882352941178,29.387331256490135,False,-7.4232,6.8314,3,5,3,60.0,17.558034928109123,19.069767441860456,13.029411764705879,1.9705882352941226,历史3/5次成功; 当前距低点1.97%; 最新日涨幅-7.42%; 状态bottom_area; 底部未确认
31,71.79376961503938,64.17378107106049,688110,东芯股份,confirmed_rebound,2025-09-04,99.04,2025-09-04,97.6,1.475409836065586,22.315573770491806,28.235294117647065,False,-17.038,10.548,2,3,2,66.66666666666666,19.521767906577143,22.87272727272727,13.524590163934413,1.475409836065586,历史2/3次成功; 当前距低点1.48%; 最新日涨幅-17.04%; 状态confirmed_rebound; 底部未确认
32,71.7106686996316,65.45262711864406,002826,易明医药,bottom_area,2025-09-04,19.37,2025-09-03,18.88,2.5953389830508584,5.137711864406793,29.631010063361906,False,2.3244,7.045,1,2,1,50.0,50.0,50.0,12.404661016949142,2.5953389830508584,历史1/2次成功; 当前距低点2.60%; 最新日涨幅2.32%; 状态bottom_area; 底部未确认
33,69.49207483047965,63.99068159319623,001298,好上好,bottom_area,2025-09-04,31.9,2025-09-04,30.95,3.0694668820678492,8.562197092084013,27.364468434639754,False,-5.5375,12.6306,2,3,2,66.66666666666666,27.862362460453,34.86910994764398,11.93053311793215,3.0694668820678492,历史2/3次成功; 当前距低点3.07%; 最新日涨幅-5.54%; 状态bottom_area; 底部未确认
34,66.22726349077645,59.691805863721804,002272,川润股份,bottom_area,2025-09-04,15.39,2025-09-04,15.1,1.9205298013245096,7.218543046357627,29.34019653720169,False,-4.1121,12.6929,2,5,2,40.0,31.7774936061381,48.337595907928375,13.07947019867549,1.9205298013245096,历史2/5次成功; 当前距低点1.92%; 最新日涨幅-4.11%; 状态bottom_area; 底部未确认
35,65.62596066364632,59.726052725329545,001339,智微智能,bottom_area,2025-09-04,57.51,2025-09-04,56.14,2.4403277520484457,8.407552547203418,27.373868046571793,False,-4.4049,7.7691,1,2,1,50.0,58.06629834254142,58.06629834254142,12.559672247951553,2.4403277520484457,历史1/2次成功; 当前距低点2.44%; 最新日涨幅-4.40%; 状态bottom_area; 底部未确认
36,65.56725931991006,58.86661658082084,688682,霍莱沃,bottom_area,2025-09-04,28.53,2025-09-04,28.05,1.7112299465240657,5.06238859180035,27.687548337200308,False,-1.79,3.0475,1,2,1,50.0,26.22699386503069,26.22699386503069,13.288770053475934,1.7112299465240657,历史1/2次成功; 当前距低点1.71%; 最新日涨幅-1.79%; 状态bottom_area; 底部未确认
37,65.52595314283003,59.97484619535886,603080,新疆火炬,bottom_area,2025-09-04,20.96,2025-08-28,20.4,2.745098039215698,5.490196078431378,29.655172413793107,False,1.5012,3.7212,1,2,1,50.0,22.385321100917427,22.385321100917427,12.254901960784302,2.745098039215698,历史1/2次成功; 当前距低点2.75%; 最新日涨幅1.50%; 状态bottom_area; 底部未确认
38,65.02654319537655,58.57920360369996,300902,国安达,bottom_area,2025-09-04,22.61,2025-09-04,22.19,1.89274447949526,3.4249662009914283,32.798304058146584,False,-0.7463,4.9924,1,2,1,50.0,26.906779661016937,26.906779661016937,13.10725552050474,1.89274447949526,历史1/2次成功; 当前距低点1.89%; 最新日涨幅-0.75%; 状态bottom_area; 底部未确认
39,64.30120381914229,58.658406211533,688227,品高股份,bottom_area,2025-09-04,30.77,2025-09-04,30.0,2.5666666666666655,7.999999999999995,31.818181818181817,False,-4.0835,5.2235,2,5,2,40.0,34.14196887920967,36.87150837988826,12.433333333333334,2.5666666666666655,历史2/5次成功; 当前距低点2.57%; 最新日涨幅-4.08%; 状态bottom_area; 底部未确认
40,63.185658465897596,57.21079721132226,300378,鼎捷数智,bottom_area,2025-09-04,48.13,2025-09-04,47.11,2.165145404372751,7.195924432180005,27.52307692307692,False,-3.159,7.0521,2,5,2,40.0,21.437251254258786,26.480086114101198,12.834854595627249,2.165145404372751,历史2/5次成功; 当前距低点2.17%; 最新日涨幅-3.16%; 状态bottom_area; 底部未确认
41,58.93117817794314,51.92696923461037,601669,中国电建,bottom_area,2025-09-04,5.69,2025-09-04,5.65,0.707964601769912,1.5929203539822985,27.93367346938775,False,-0.3503,1.7745,1,2,1,50.0,16.457680250783696,16.457680250783696,14.292035398230087,0.707964601769912,历史1/2次成功; 当前距低点0.71%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
42,58.17824573294701,53.07460915664846,300548,长芯博创,confirmed_rebound,2025-09-04,119.0,2025-09-04,116.02,2.5685226685054334,24.116531632477166,27.505623594101476,False,-12.3647,12.8348,1,2,1,50.0,26.026026026026024,26.026026026026024,12.431477331494566,2.5685226685054334,历史1/2次成功; 当前距低点2.57%; 最新日涨幅-12.36%; 状态confirmed_rebound; 底部未确认
43,56.921161334699775,52.33592668639406,002229,鸿博股份,bottom_area,2025-09-04,17.92,2025-09-04,17.4,2.9885057471264553,8.2183908045977,27.500000000000007,False,-3.6559,12.2712,1,2,1,50.0,16.987740805604197,16.987740805604197,12.011494252873545,2.9885057471264553,历史1/2次成功; 当前距低点2.99%; 最新日涨幅-3.66%; 状态bottom_area; 底部未确认
44,56.477550843556315,51.19810493059871,688152,麒麟信安,bottom_area,2025-09-04,49.07,2025-09-04,48.0,2.229166666666667,7.708333333333339,29.046563192904664,False,-3.935,7.8679,1,3,1,33.33333333333333,21.006836544437533,21.006836544437533,12.770833333333332,2.229166666666667,历史1/3次成功; 当前距低点2.23%; 最新日涨幅-3.94%; 状态bottom_area; 底部未确认
45,55.527802429375164,51.54374485596708,301389,隆扬电子,bottom_area,2025-09-04,60.03,2025-09-04,58.0,3.5000000000000018,12.413793103448281,28.904143172346163,False,-5.2706,19.8243,1,2,1,50.0,18.998628257887525,18.998628257887525,11.499999999999998,3.5000000000000018,历史1/2次成功; 当前距低点3.50%; 最新日涨幅-5.27%; 状态bottom_area; 底部未确认
