rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,99.69449425108989,85.02417617741966,000532,华金资本,bottom_area,2025-01-02,12.82,2025-01-02,12.66,1.263823064770933,5.292259083728277,28.99607403252944,False,-2.8788,2.8199,3,3,3,100.0,36.37469228546977,51.36986301369863,18.736176935229068,1.263823064770933,历史3/3次成功; 当前距低点1.26%; 最新日涨幅-2.88%; 状态bottom_area; 底部未确认
13,84.13430367930117,71.67528164720152,002006,精工科技,bottom_area,2025-01-02,15.97,2025-01-02,15.78,1.2040557667934175,6.147021546261095,30.300353356890465,False,-3.2121,3.1105,2,3,2,66.66666666666666,46.311086714106686,61.48648648648647,18.795944233206583,1.2040557667934175,历史2/3次成功; 当前距低点1.20%; 最新日涨幅-3.21%; 状态bottom_area; 底部未确认
14,84.11204385009195,71.485474461195,002639,雪人集团,bottom_area,2025-01-02,6.59,2025-01-02,6.52,1.073619631901845,5.981595092024549,28.35164835164835,False,-3.7956,8.992,2,3,2,66.66666666666666,43.69172341540074,63.25301204819277,18.926380368098155,1.073619631901845,历史2/3次成功; 当前距低点1.07%; 最新日涨幅-3.80%; 状态bottom_area; 底部未确认
15,78.4091886275528,66.26572631678835,000155,川能动力,bottom_area,2025-01-02,10.51,2025-01-02,10.43,0.7670182166826469,4.122722914669221,27.569444444444446,False,-1.5918,1.3562,2,3,2,66.66666666666666,41.493877334183324,45.280898876404486,19.232981783317353,0.7670182166826469,历史2/3次成功; 当前距低点0.77%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
16,78.3217338409764,69.41012630458327,002481,双塔食品,bottom_area,2025-01-02,5.53,2024-12-25,5.35,3.3644859813084222,7.4766355140186995,28.18791946308725,True,2.2181,4.4775,2,4,2,50.0,38.17824915035744,54.6583850931677,16.635514018691577,3.3644859813084222,历史2/4次成功; 当前距低点3.36%; 最新日涨幅2.22%; 状态bottom_area; 底部已确认
17,78.17661793554062,70.33190540913688,300536,农尚环境,bottom_area,2025-01-02,5.72,2024-12-30,5.49,4.189435336976312,12.386156648451726,31.116687578419068,True,-0.1745,2.6444,4,6,4,66.66666666666666,39.608340380517234,60.27027027027027,15.810564663023689,4.189435336976312,历史4/6次成功; 当前距低点4.19%; 最新日涨幅-0.17%; 状态bottom_area; 底部已确认
18,77.69585216433228,66.01201220722578,688023,安恒信息,bottom_area,2025-01-02,39.21,2025-01-02,38.8,1.0567010309278446,5.128865979381449,31.905931905931904,False,-3.8971,2.5187,2,4,2,50.0,33.50156213839389,39.261744966442954,18.943298969072156,1.0567010309278446,历史2/4次成功; 当前距低点1.06%; 最新日涨幅-3.90%; 状态bottom_area; 底部未确认
19,77.41073649464113,66.2886636410578,688277,天智航,bottom_area,2025-01-02,9.56,2025-01-02,9.42,1.486199575371556,6.581740976645427,28.58225928733889,False,-4.3043,1.0681,2,3,2,66.66666666666666,20.809311861496127,21.148825065274142,18.513800424628446,1.486199575371556,历史2/3次成功; 当前距低点1.49%; 最新日涨幅-4.30%; 状态bottom_area; 底部未确认
20,75.41131382515697,64.03787963389205,300530,领湃科技,bottom_area,2025-01-02,16.7,2025-01-02,16.53,1.0284331518451189,5.505142165759226,29.53964194373401,False,-1.3585,1.7848,3,7,3,42.857142857142854,27.802573379948058,34.07510431154381,18.971566848154882,1.0284331518451189,历史3/7次成功; 当前距低点1.03%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
21,74.71660802973872,65.05252992817236,002553,南方精工,bottom_area,2025-01-02,12.83,2025-01-02,12.53,2.3942537909018413,5.666400638467685,27.151162790697676,False,-0.2333,5.4295,3,7,3,42.857142857142854,51.3949564034161,83.5926449787836,17.60574620909816,2.3942537909018413,历史3/7次成功; 当前距低点2.39%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
22,74.45328102134226,63.337136556874455,300363,博腾股份,bottom_area,2025-01-02,15.27,2025-01-02,15.1,1.125827814569536,5.695364238410605,28.12946216087578,False,-3.1706,1.7372,2,5,2,40.0,41.63453749512357,46.29503738953092,18.874172185430467,1.125827814569536,历史2/5次成功; 当前距低点1.13%; 最新日涨幅-3.17%; 状态bottom_area; 底部未确认
23,74.32062831209706,64.59507734156873,000510,新金路,bottom_area,2025-01-02,3.56,2024-12-25,3.48,2.2988505747126458,8.333333333333334,29.6969696969697,True,-1.1111,2.2032,2,4,2,50.0,21.70137984899766,23.043478260869577,17.701149425287355,2.2988505747126458,历史2/4次成功; 当前距低点2.30%; 最新日涨幅-1.11%; 状态bottom_area; 底部已确认
24,73.27271733904531,63.50810742816787,000702,正虹科技,bottom_area,2025-01-02,6.66,2025-01-02,6.52,2.14723926380369,5.061349693251535,27.232142857142872,False,0.4525,3.0803,1,2,1,50.0,34.05275779376499,34.05275779376499,17.85276073619631,2.14723926380369,历史1/2次成功; 当前距低点2.15%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
25,73.10470094558873,62.33435295114369,601865,福莱特,bottom_area,2025-01-02,19.4,2025-01-02,19.16,1.2526096033402843,2.9749478079331957,28.560775540641316,False,-1.4728,0.7405,1,2,1,50.0,39.24894003634159,39.24894003634159,18.747390396659718,1.2526096033402843,历史1/2次成功; 当前距低点1.25%; 最新日涨幅-1.47%; 状态bottom_area; 底部未确认
26,72.0125873276849,61.15058509403295,601908,京运通,bottom_area,2025-01-02,2.95,2025-01-02,2.92,1.0273972602739811,5.13698630136986,29.807692307692314,False,-3.2787,3.4544,1,2,1,50.0,40.33898305084744,40.33898305084744,18.972602739726018,1.0273972602739811,历史1/2次成功; 当前距低点1.03%; 最新日涨幅-3.28%; 状态bottom_area; 底部未确认
27,71.73619471178813,60.934489559164696,002559,亚威股份,bottom_area,2025-01-02,8.71,2025-01-02,8.62,1.0440835266821535,5.4524361948956,29.5175797219951,False,-2.8986,4.4204,1,4,1,25.0,68.1470137825421,68.1470137825421,18.955916473317846,1.0440835266821535,历史1/4次成功; 当前距低点1.04%; 最新日涨幅-2.90%; 状态bottom_area; 底部未确认
28,71.38495670233735,60.73386792452828,000717,中南股份,bottom_area,2025-01-02,2.68,2025-01-02,2.65,1.1320754716981227,4.905660377358487,29.333333333333332,False,-1.4706,2.7285,1,4,1,25.0,56.020942408376975,56.020942408376975,18.867924528301877,1.1320754716981227,历史1/4次成功; 当前距低点1.13%; 最新日涨幅-1.47%; 状态bottom_area; 底部未确认
29,70.12116232756598,59.689236186682514,300451,创业慧康,bottom_area,2025-01-02,4.36,2025-01-02,4.31,1.1600928074246106,5.568445475638057,27.195945945945954,False,-2.6786,2.8883,1,2,1,50.0,23.89380530973452,23.89380530973452,18.83990719257539,1.1600928074246106,历史1/2次成功; 当前距低点1.16%; 最新日涨幅-2.68%; 状态bottom_area; 底部未确认
30,69.6450502319217,59.279590421139574,000503,国新健康,bottom_area,2025-01-02,10.5,2025-01-02,10.38,1.156069364161842,6.262042389210006,28.41379310344827,False,-4.3716,2.6103,1,2,1,50.0,31.85714285714286,31.85714285714286,18.84393063583816,1.156069364161842,历史1/2次成功; 当前距低点1.16%; 最新日涨幅-4.37%; 状态bottom_area; 底部未确认
31,69.52424270177256,59.214034365237154,300340,科恒股份,bottom_area,2025-01-02,9.35,2025-01-02,9.24,1.1904761904761842,5.627705627705623,31.555555555555554,False,-1.8888,3.533,1,4,1,25.0,42.54473161033797,42.54473161033797,18.809523809523817,1.1904761904761842,历史1/4次成功; 当前距低点1.19%; 最新日涨幅-1.89%; 状态bottom_area; 底部未确认
32,69.29906507859496,58.8820336868372,603273,天元智能,bottom_area,2025-01-02,16.2,2025-01-02,16.03,1.0605115408608743,4.86587648159699,27.79279279279279,False,-1.937,5.6816,1,5,1,20.0,201.34228187919464,201.34228187919464,18.939488459139124,1.0605115408608743,历史1/5次成功; 当前距低点1.06%; 最新日涨幅-1.94%; 状态bottom_area; 底部未确认
33,69.2945304764607,59.13133267324646,002208,合肥城建,bottom_area,2025-01-02,7.04,2025-01-02,6.95,1.2949640287769764,3.884892086330929,27.301255230125527,False,-0.9845,1.9443,1,2,1,50.0,22.54758418740848,22.54758418740848,18.705035971223026,1.2949640287769764,历史1/2次成功; 当前距低点1.29%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
34,68.49662178861574,58.48675712633762,002343,慈文传媒,bottom_area,2025-01-02,6.1,2025-01-02,6.02,1.328903654485051,4.817275747508306,29.009433962264158,False,-1.6129,3.0954,1,4,1,25.0,40.33149171270718,40.33149171270718,18.67109634551495,1.328903654485051,历史1/4次成功; 当前距低点1.33%; 最新日涨幅-1.61%; 状态bottom_area; 底部未确认
35,68.40481226012021,58.48288784031504,002167,东方锆业,bottom_area,2025-01-02,7.25,2025-01-02,7.15,1.3986013986013937,4.475524475524467,31.316042267050907,False,-1.2262,3.105,1,4,1,25.0,41.1650485436893,41.1650485436893,18.601398601398607,1.3986013986013937,历史1/4次成功; 当前距低点1.40%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
36,67.8670443603518,58.68203083789816,600400,红豆股份,bottom_area,2025-01-02,2.53,2025-01-02,2.48,2.0161290322580574,6.451612903225811,27.696793002915456,False,1.6064,3.0396,1,3,1,33.33333333333333,25.943396226415082,25.943396226415082,17.983870967741943,2.0161290322580574,历史1/3次成功; 当前距低点2.02%; 最新日涨幅1.61%; 状态bottom_area; 底部未确认
37,67.28862734218039,57.87692191448062,300533,冰川网络,bottom_area,2025-01-02,19.42,2025-01-02,19.09,1.728653745416458,5.709795704557359,31.87009279086367,False,-1.7206,3.6504,1,3,1,33.33333333333333,40.564081294068856,40.564081294068856,18.27134625458354,1.728653745416458,历史1/3次成功; 当前距低点1.73%; 最新日涨幅-1.72%; 状态bottom_area; 底部未确认
38,67.28036740569789,57.62720301825226,000795,英洛华,bottom_area,2025-01-02,9.48,2025-01-02,9.34,1.498929336188443,5.8886509635974384,29.1350531107739,False,-2.5694,3.257,1,3,1,33.33333333333333,36.40552995391707,36.40552995391707,18.501070663811557,1.498929336188443,历史1/3次成功; 当前距低点1.50%; 最新日涨幅-2.57%; 状态bottom_area; 底部未确认
39,67.13429559182627,57.198602150537646,000868,安凯客车,bottom_area,2025-01-02,5.02,2025-01-02,4.96,1.209677419354831,5.2419354838709635,28.01161103047895,False,-1.5686,3.1761,1,6,1,16.666666666666664,69.53846153846153,69.53846153846153,18.790322580645167,1.209677419354831,历史1/6次成功; 当前距低点1.21%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
40,67.05497546264266,57.93920690896543,300546,雄帝科技,bottom_area,2025-01-02,16.5,2025-01-02,16.18,1.9777503090234876,5.43881334981458,31.46971622193985,False,-1.9025,4.7283,2,6,2,33.33333333333333,27.285721936589546,33.791666666666664,18.022249690976512,1.9777503090234876,历史2/6次成功; 当前距低点1.98%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
41,66.25267033844187,57.220208333333325,300468,四方精创,bottom_area,2025-01-02,15.66,2025-01-02,15.36,1.9531250000000049,6.119791666666676,32.12549712770658,False,-3.9264,5.1442,1,3,1,33.33333333333333,105.06912442396315,105.06912442396315,18.046874999999996,1.9531250000000049,历史1/3次成功; 当前距低点1.95%; 最新日涨幅-3.93%; 状态bottom_area; 底部未确认
42,65.54332207574674,55.294506732441796,688133,泰坦科技,bottom_area,2025-01-02,18.02,2025-01-02,17.9,0.6703910614525196,4.189944134078213,30.566330488750975,False,-1.2061,2.1288,1,2,1,50.0,34.10214168039539,34.10214168039539,19.329608938547484,0.6703910614525196,历史1/2次成功; 当前距低点0.67%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
43,64.97627822944902,55.385185185185215,002146,荣盛发展,bottom_area,2025-01-02,1.64,2025-01-02,1.62,1.2345679012345552,5.5555555555555465,32.21757322175732,False,-0.6061,4.5777,1,5,1,20.0,33.33333333333333,33.33333333333333,18.765432098765448,1.2345679012345552,历史1/5次成功; 当前距低点1.23%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
44,64.35844888674966,54.98204634108286,300486,东杰智能,bottom_area,2025-01-02,6.72,2025-01-02,6.63,1.3574660633484141,5.42986425339367,27.54098360655738,False,-1.7544,2.5928,1,4,1,25.0,21.839080459770123,21.839080459770123,18.64253393665159,1.3574660633484141,历史1/4次成功; 当前距低点1.36%; 最新日涨幅-1.75%; 状态bottom_area; 底部未确认
45,63.85370968798593,54.61940528492206,300769,德方纳米,bottom_area,2025-01-02,35.56,2025-01-02,35.06,1.4261266400456358,6.4460924130062685,30.615475954878285,False,-3.5792,4.2616,2,8,2,25.0,30.946096904441454,41.300000000000004,18.573873359954366,1.4261266400456358,历史2/8次成功; 当前距低点1.43%; 最新日涨幅-3.58%; 状态bottom_area; 底部未确认
46,63.26187215107225,54.64054887449888,002324,普利特,bottom_area,2025-01-02,9.38,2025-01-02,9.2,1.9565217391304512,6.1956521739130475,28.18110850897737,False,-1.574,1.6902,1,3,1,33.33333333333333,25.957446808510653,25.957446808510653,18.04347826086955,1.9565217391304512,历史1/3次成功; 当前距低点1.96%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
47,63.054213733559486,56.418919860627156,002577,雷柏科技,bottom_area,2025-01-02,17.89,2025-01-02,17.22,3.89082462253195,7.83972125435541,28.160200250312894,False,-5.4939,10.7092,1,2,1,50.0,50.0,50.0,16.109175377468052,3.89082462253195,历史1/2次成功; 当前距低点3.89%; 最新日涨幅-5.49%; 状态bottom_area; 底部未确认
48,62.8849281480314,54.18057542883305,002605,姚记科技,bottom_area,2025-01-02,26.28,2025-01-02,25.81,1.8209996125532832,4.765594730724527,27.743561030235163,False,-1.4254,3.4846,1,4,1,25.0,23.2121212121212,23.2121212121212,18.179000387446717,1.8209996125532832,历史1/4次成功; 当前距低点1.82%; 最新日涨幅-1.43%; 状态bottom_area; 底部未确认
49,62.73207799565131,54.1185382513661,300418,昆仑万维,bottom_area,2025-01-02,37.17,2025-01-02,36.48,1.8914473684210662,5.729166666666677,30.580399619410088,False,-3.4044,3.3423,1,3,1,33.33333333333333,32.568306010928964,32.568306010928964,18.108552631578934,1.8914473684210662,历史1/3次成功; 当前距低点1.89%; 最新日涨幅-3.40%; 状态bottom_area; 底部未确认
50,62.42565475841153,53.380607394366166,000545,金浦钛业,bottom_area,2025-01-02,2.16,2025-01-02,2.13,1.408450704225364,5.164319248826307,28.282828282828294,False,-0.9174,1.9766,1,5,1,20.0,24.6875,24.6875,18.591549295774637,1.408450704225364,历史1/5次成功; 当前距低点1.41%; 最新日涨幅-0.92%; 状态bottom_area; 底部未确认
51,62.23841537415097,53.6352262927807,300364,中文在线,bottom_area,2025-01-02,23.89,2025-01-02,23.46,1.8329070758738266,6.138107416879786,28.300733496332516,False,-2.6091,4.4641,2,8,2,25.0,20.42609906329583,20.7773851590106,18.167092924126173,1.8329070758738266,历史2/8次成功; 当前距低点1.83%; 最新日涨幅-2.61%; 状态bottom_area; 底部未确认
52,61.90501777275172,55.30683938030643,002858,力盛体育,bottom_area,2025-01-02,11.45,2024-12-25,11.03,3.8077969174977326,8.612873980054408,29.430582213691626,True,0.0874,5.7549,1,3,1,33.33333333333333,20.566037735849065,20.566037735849065,16.192203082502267,3.8077969174977326,历史1/3次成功; 当前距低点3.81%; 最新日涨幅0.09%; 状态bottom_area; 底部已确认
53,61.46974154765338,53.2089857665458,300399,天利科技,bottom_area,2025-01-02,24.09,2025-01-02,23.6,2.076271186440671,5.889830508474563,27.339901477832502,False,-1.9137,6.9072,1,5,1,20.0,31.95098963242225,31.95098963242225,17.923728813559332,2.076271186440671,历史1/5次成功; 当前距低点2.08%; 最新日涨幅-1.91%; 状态bottom_area; 底部未确认
54,61.3815994817482,52.978825487975854,688331,荣昌生物,bottom_area,2025-01-02,28.7,2025-01-02,28.16,1.9176136363636334,7.776988636363641,29.37045397542011,False,-4.6828,1.8425,1,3,1,33.33333333333333,26.761565836298917,26.761565836298917,18.082386363636367,1.9176136363636334,历史1/3次成功; 当前距低点1.92%; 最新日涨幅-4.68%; 状态bottom_area; 底部未确认
55,61.251537035402116,52.4391489361702,688238,和元生物,bottom_area,2025-01-02,4.82,2025-01-02,4.75,1.473684210526322,5.0526315789473735,27.811550151975684,False,-2.4291,1.6257,1,5,1,20.0,20.425531914893615,20.425531914893615,18.526315789473678,1.473684210526322,历史1/5次成功; 当前距低点1.47%; 最新日涨幅-2.43%; 状态bottom_area; 底部未确认
56,60.5304044293016,52.23824085371231,688031,星环科技,bottom_area,2025-01-02,43.72,2025-01-02,42.9,1.9114219114219122,7.22610722610723,28.488081346891153,False,-5.2244,4.3491,1,3,1,33.33333333333333,22.70402945387605,22.70402945387605,18.08857808857809,1.9114219114219122,历史1/3次成功; 当前距低点1.91%; 最新日涨幅-5.22%; 状态bottom_area; 底部未确认
57,60.00474954728412,54.25322133602799,603330,天洋新材,bottom_area,2025-01-02,6.32,2025-01-02,6.05,4.462809917355379,7.27272727272728,28.739693757361607,False,-0.3155,3.4913,1,2,1,50.0,35.1528384279476,35.1528384279476,15.537190082644623,4.462809917355379,历史1/2次成功; 当前距低点4.46%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
58,59.82943745610682,50.729090138517876,688280,精进电动,bottom_area,2025-01-02,4.27,2025-01-02,4.23,0.9456264775413509,6.382978723404245,29.499999999999993,False,-2.7335,1.0589,1,3,1,33.33333333333333,32.37518910741301,32.37518910741301,19.05437352245865,0.9456264775413509,历史1/3次成功; 当前距低点0.95%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
59,59.60574209286644,52.40759103504149,002272,川润股份,bottom_area,2025-01-02,9.13,2025-01-02,8.87,2.9312288613303448,9.808342728297644,29.491255961844203,False,-7.3096,25.1328,1,5,1,20.0,48.337595907928375,48.337595907928375,17.068771138669657,2.9312288613303448,历史1/5次成功; 当前距低点2.93%; 最新日涨幅-7.31%; 状态bottom_area; 底部未确认
60,58.97609217656914,52.53465686274511,688062,迈威生物,bottom_area,2025-01-02,19.9,2025-01-02,19.2,3.64583333333333,6.2499999999999964,29.411764705882355,False,-1.4851,1.643,1,3,1,33.33333333333333,35.34313725490197,35.34313725490197,16.35416666666667,3.64583333333333,历史1/3次成功; 当前距低点3.65%; 最新日涨幅-1.49%; 状态bottom_area; 底部未确认
61,57.17641715706238,52.114898261191286,603123,翠微股份,bottom_area,2025-01-02,8.34,2024-12-25,7.95,4.905660377358487,11.320754716981126,29.770318021201415,True,3.6025,4.3275,1,5,1,20.0,29.08496732026144,29.08496732026144,15.094339622641515,4.905660377358487,历史1/5次成功; 当前距低点4.91%; 最新日涨幅3.60%; 状态bottom_area; 底部已确认
62,57.16992226474487,48.470806983426876,603305,旭升集团,bottom_area,2025-01-02,12.86,2025-01-02,12.74,0.9419152276295072,4.3956043956043995,27.199999999999996,False,-2.2053,1.8851,1,5,1,20.0,32.41061130334487,32.41061130334487,19.058084772370492,0.9419152276295072,历史1/5次成功; 当前距低点0.94%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
63,56.870288487915296,51.449604657767686,300563,神宇股份,bottom_area,2025-01-02,54.86,2025-01-02,52.5,4.4952380952380935,7.428571428571426,27.38589211618257,False,-0.5439,16.565,1,2,1,50.0,20.477137176938378,20.477137176938378,15.504761904761907,4.4952380952380935,历史1/2次成功; 当前距低点4.50%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
64,53.122412271578604,44.91350245887108,688202,美迪西,bottom_area,2025-01-02,29.37,2025-01-02,29.14,0.7892930679478395,4.4269045984900455,28.578431372549012,False,-2.6516,1.8729,1,7,1,14.285714285714285,23.795418261555337,23.795418261555337,19.21070693205216,0.7892930679478395,历史1/7次成功; 当前距低点0.79%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
65,52.38687270212402,44.37086202432321,002786,银宝山新,bottom_area,2025-01-02,9.1,2025-01-02,9.02,0.8869179600886926,4.767184035476715,29.6411856474259,False,-1.6216,2.7343,1,7,1,14.285714285714285,22.074688796680498,22.074688796680498,19.11308203991131,0.8869179600886926,历史1/7次成功; 当前距低点0.89%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
