rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.83800386597258,85.78214685511503,002600,领益智造,bottom_area,2022-09-30,4.45,2022-09-29,4.38,1.5981735159817416,4.109589041095884,29.240710823909538,False,0.6787,0.3493,3,3,3,100.0,22.07517457824405,38.381201044386415,6.401826484018258,1.5981735159817416,历史3/3次成功; 当前距低点1.60%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
74,73.73581856990396,68.2739060832444,688171,纬德信息,bottom_area,2022-09-30,18.66,2022-09-30,18.66,0.0,3.644158628081456,31.093057607090095,False,-2.8125,1.9682,1,1,1,100.0,16.257559587335468,16.257559587335468,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.81%; 状态bottom_area; 底部未确认
75,73.6715615818205,68.59130408125186,000670,盈方微,bottom_area,2022-09-30,7.01,2022-09-30,6.99,0.28612303290414265,2.7181688125894063,30.6547619047619,False,-0.5674,5.0653,1,1,1,100.0,9.21325051759835,9.21325051759835,7.713876967095858,0.28612303290414265,历史1/1次成功; 当前距低点0.29%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
76,73.62746341463415,68.17357723577236,002660,茂硕电源,bottom_area,2022-09-30,7.27,2022-09-30,7.27,0.0,2.4759284731774502,28.585461689587426,False,-1.7568,1.1602,1,1,1,100.0,15.718157181571806,15.718157181571806,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.76%; 状态bottom_area; 底部未确认
77,73.59433402922757,68.14290187891442,300520,科大国创,bottom_area,2022-09-30,15.2,2022-09-30,15.2,0.0,4.078947368421059,29.564411492122332,False,-2.9374,1.401,1,1,1,100.0,15.553235908141966,15.553235908141966,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.94%; 状态bottom_area; 底部未确认
78,73.52227836162571,68.54733674810178,688057,金达莱,bottom_area,2022-09-30,14.01,2022-09-30,13.96,0.3581661891117402,2.005730659025783,27.291666666666657,False,-1.0593,0.3082,1,1,1,100.0,9.859976662777116,9.859976662777116,7.64183381088826,0.3581661891117402,历史1/1次成功; 当前距低点0.36%; 最新日涨幅-1.06%; 状态bottom_area; 底部未确认
79,73.34605970149254,67.91301824212272,603228,景旺电子,bottom_area,2022-09-30,19.32,2022-09-30,19.32,0.0,2.5879917184265007,29.178885630498534,False,-1.5792,0.2028,1,1,1,100.0,14.317302377003868,14.317302377003868,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.58%; 状态bottom_area; 底部未确认
80,72.99512775076522,68.02810506679504,002213,大为股份,bottom_area,2022-09-30,11.91,2022-09-30,11.87,0.3369839932603279,5.560235888795284,32.17142857142858,False,-4.4908,2.7373,1,1,1,100.0,17.02380952380952,17.02380952380952,7.663016006739672,0.3369839932603279,历史1/1次成功; 当前距低点0.34%; 最新日涨幅-4.49%; 状态bottom_area; 底部未确认
81,72.98424000000001,67.578,002185,华天科技,bottom_area,2022-09-30,8.1,2022-09-29,8.1,0.0,2.098765432098765,29.257641921397376,False,-0.4914,0.4144,1,1,1,100.0,12.516129032258071,12.516129032258071,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-0.49%; 状态bottom_area; 底部未确认
82,72.89441379310347,67.49482758620691,002374,中锐股份,bottom_area,2022-09-30,4.52,2022-09-30,4.52,0.0,3.0973451327433756,27.795527156549525,False,-1.9523,2.249,1,1,1,100.0,12.068965517241388,12.068965517241388,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
83,72.68992032055026,68.04377627306019,688312,燕麦科技,bottom_area,2022-09-30,14.2,2022-09-30,14.12,0.5665722379603405,4.8158640226629,31.85328185328185,False,-2.6063,0.5796,1,1,1,100.0,9.707317073170724,9.707317073170724,7.43342776203966,0.5665722379603405,历史1/1次成功; 当前距低点0.57%; 最新日涨幅-2.61%; 状态bottom_area; 底部未确认
84,72.64488188976378,67.26377952755905,300376,易事特,bottom_area,2022-09-30,6.5,2022-09-30,6.5,0.0,2.4615384615384635,30.851063829787233,False,-1.5152,0.4033,1,1,1,100.0,10.826771653543304,10.826771653543304,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.52%; 状态bottom_area; 底部未确认
85,72.64465732537985,68.04952872876292,605196,华通线缆,bottom_area,2022-09-30,6.67,2022-09-30,6.63,0.6033182503770744,2.2624434389140324,29.468085106382986,False,-1.3314,1.3805,1,1,1,100.0,10.18867924528302,10.18867924528302,7.396681749622926,0.6033182503770744,历史1/1次成功; 当前距低点0.60%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
86,72.58709739023625,68.08248257839725,002406,远东传动,bottom_area,2022-09-30,4.51,2022-09-30,4.48,0.6696428571428428,2.6785714285714106,27.74193548387096,False,-1.3129,0.6464,1,1,1,100.0,11.178861788617883,11.178861788617883,7.330357142857158,0.6696428571428428,历史1/1次成功; 当前距低点0.67%; 最新日涨幅-1.31%; 状态bottom_area; 底部未确认
87,72.51467142857145,67.1432142857143,000728,国元证券,bottom_area,2022-09-30,6.4,2022-09-30,6.4,0.0,3.124999999999989,30.66088840736728,False,-2.2901,1.2482,1,1,1,100.0,10.178571428571434,10.178571428571434,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.29%; 状态bottom_area; 底部未确认
88,70.96714745308311,65.7103217158177,000810,创维数字,bottom_area,2022-09-30,15.98,2022-09-30,15.98,0.0,3.7546933667083717,27.920613441587733,False,-3.6188,1.38,1,1,1,100.0,12.689901697944595,12.689901697944595,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.62%; 状态bottom_area; 底部未确认
89,70.27088638920137,65.06563554555682,002655,共达电声,bottom_area,2022-09-30,9.98,2022-09-30,9.98,0.0,3.206412825651305,30.20979020979021,False,-3.1068,1.3654,1,1,1,100.0,9.223847019122612,9.223847019122612,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.11%; 状态bottom_area; 底部未确认
90,67.18108422002827,64.11926505166946,000676,智度股份,bottom_area,2022-09-30,5.16,2022-09-29,5.08,1.5748031496063006,3.9370078740157513,30.219780219780223,False,0.9785,0.6766,1,2,1,50.0,30.321592649310862,30.321592649310862,6.4251968503937,1.5748031496063006,历史1/2次成功; 当前距低点1.57%; 最新日涨幅0.98%; 状态bottom_area; 底部未确认
91,56.04458829404485,54.27662020905921,002100,天康生物,bottom_area,2022-09-30,9.21,2022-09-26,9.0,2.333333333333343,5.444444444444447,27.243330638641872,False,-0.6472,1.5432,1,2,1,50.0,9.175377468060406,9.175377468060406,5.666666666666657,2.333333333333343,历史1/2次成功; 当前距低点2.33%; 最新日涨幅-0.65%; 状态bottom_area; 底部未确认
92,55.94808494502233,51.95626069476687,603068,博通集成,bottom_area,2022-09-30,26.25,2022-09-30,26.21,0.15261350629530387,3.2430370087752687,30.32961190855927,False,-2.3438,0.703,1,2,1,50.0,9.807631661936297,9.807631661936297,7.847386493704696,0.15261350629530387,历史1/2次成功; 当前距低点0.15%; 最新日涨幅-2.34%; 状态bottom_area; 底部未确认
93,54.49248218888415,51.3368117977528,002355,兴民智通,bottom_area,2022-09-30,4.49,2022-09-30,4.45,0.8988764044943828,4.269662921348303,27.406199021207172,False,-0.6637,1.9723,1,2,1,50.0,15.624999999999991,15.624999999999991,7.101123595505618,0.8988764044943828,历史1/2次成功; 当前距低点0.90%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
