rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,98.09746898944651,83.80561805353172,600192,长城电工,bottom_area,2026-06-11,6.72,9.88,2026-06-11,6.63,1.3574660633484141,3.318250377073903,32.894736842105274,31.983805668016203,False,-1.17647058823529,1.0727835589948986,2,2,2,100.0,47.63785310734464,60.875706214689274,18.64253393665159,1.3574660633484141,历史2/2次成功; 当前距低点1.36%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
132,71.92045894022209,60.38303994342211,300409,道氏技术,bottom_area,2026-06-11,19.71,28.54,2026-06-11,19.63,0.40753948038717197,2.8018339276617463,31.219341275402947,30.93903293622985,False,-2.3290386521308215,2.5632131255962425,3,7,3,42.857142857142854,40.380652619765016,50.03460207612457,19.59246051961283,0.40753948038717197,历史3/7次成功; 当前距低点0.41%; 最新日涨幅-2.33%; 状态bottom_area; 底部未确认
133,71.72275805261879,62.22752016562776,688302,海创药业,bottom_area,2026-06-11,33.41,47.07,2026-06-11,32.69,2.202508412358516,5.720403793208947,30.550244316974723,29.020607605693655,False,-2.5947521865889223,1.0573081872262664,2,5,2,40.0,38.6518244398128,40.24920312952768,17.797491587641485,2.202508412358516,历史2/5次成功; 当前距低点2.20%; 最新日涨幅-2.59%; 状态bottom_area; 底部未确认
134,71.386255328866,61.2752328164157,300753,爱朋医疗,bottom_area,2026-06-11,20.12,29.2,2026-06-11,19.8,1.6161616161616175,3.58585858585859,32.1917808219178,31.095890410958898,False,-2.092457420924576,3.126265590233975,2,5,2,40.0,26.344523125076314,28.044496487119456,18.383838383838384,1.6161616161616175,历史2/5次成功; 当前距低点1.62%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
135,71.26701675202226,60.49944742969937,603758,秦安股份,bottom_area,2026-06-11,9.99,13.77,2026-06-11,9.89,1.0111223458038385,3.6400404448938257,28.17719680464778,27.45098039215686,False,-2.536585365853661,0.9167565119227348,1,2,1,50.0,26.423690205011397,26.423690205011397,18.988877654196163,1.0111223458038385,历史1/2次成功; 当前距低点1.01%; 最新日涨幅-2.54%; 状态bottom_area; 底部未确认
136,70.90462452994656,62.339103214096305,688079,美迪凯,bottom_area,2026-06-11,24.25,33.85,2026-06-11,23.56,2.9286926994906675,8.022071307300513,30.398818316100453,28.360413589364846,False,-2.4144869215291798,7.075501403905821,3,6,3,50.0,26.486680478145285,30.064655172413808,17.071307300509332,2.9286926994906675,历史3/6次成功; 当前距低点2.93%; 最新日涨幅-2.41%; 状态bottom_area; 底部未确认
137,70.84695782693124,61.69917431192664,301025,读客文化,bottom_area,2026-06-11,8.93,11.98,2026-06-11,8.72,2.4082568807339344,3.555045871559618,27.212020033388978,25.45909849749583,False,-2.4043715846994607,2.459672634106726,1,2,1,50.0,56.01023017902812,56.01023017902812,17.591743119266066,2.4082568807339344,历史1/2次成功; 当前距低点2.41%; 最新日涨幅-2.40%; 状态bottom_area; 底部未确认
138,70.74834016319741,60.74093776860585,600550,保变电气,bottom_area,2026-06-11,11.86,17.32,2026-06-11,11.67,1.6281062553556085,2.3136246786632357,32.621247113163975,31.5242494226328,False,-0.16835016835018424,1.4396465164551662,1,2,1,50.0,35.285053929121716,35.285053929121716,18.371893744644392,1.6281062553556085,历史1/2次成功; 当前距低点1.63%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
139,70.74528204917343,62.34968138714236,688089,嘉必优,bottom_area,2026-06-11,12.12,17.33,2026-06-11,11.76,3.0612244897959133,6.122448979591842,32.140796306982104,30.063473744950947,False,-1.06122448979592,1.1807442268723862,2,5,2,40.0,49.83480227890883,58.830478440637926,16.93877551020409,3.0612244897959133,历史2/5次成功; 当前距低点3.06%; 最新日涨幅-1.06%; 状态bottom_area; 底部未确认
140,70.61519037728405,60.23224224302266,300584,海辰药业,bottom_area,2026-06-11,30.27,44.31,2026-06-11,29.89,1.2713282034125093,2.6764804282368706,32.543443917851505,31.685849695328372,False,-1.46484375,2.4370994762878544,2,7,2,28.57142857142857,41.271961465147655,54.23197492163009,18.72867179658749,1.2713282034125093,历史2/7次成功; 当前距低点1.27%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
141,70.61073279128374,59.93642254560791,002543,万和电气,bottom_area,2026-06-11,7.03,9.55,2026-06-11,6.96,1.0057471264367857,3.160919540229881,27.120418848167542,26.387434554973826,False,-1.6783216783216814,0.6011927197429786,1,3,1,33.33333333333333,42.775229357798146,42.775229357798146,18.994252873563216,1.0057471264367857,历史1/3次成功; 当前距低点1.01%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
142,70.52448575791244,60.25314436885868,600620,天宸股份,bottom_area,2026-06-11,4.47,6.54,2026-06-11,4.41,1.360544217687066,3.6281179138322024,32.56880733944954,31.651376146788994,False,-1.758241758241763,0.9182772971330343,1,2,1,50.0,29.38271604938273,29.38271604938273,18.639455782312936,1.360544217687066,历史1/2次成功; 当前距低点1.36%; 最新日涨幅-1.76%; 状态bottom_area; 底部未确认
143,70.49025454521848,60.19774209973126,300699,光威复材,bottom_area,2026-06-11,27.29,37.19,2026-06-11,26.93,1.3367991088005922,2.302265131823249,27.588061306802903,26.62005915568701,False,-1.1947863866763275,1.3526725166110902,1,4,1,25.0,49.6271186440678,49.6271186440678,18.66320089119941,1.3367991088005922,历史1/4次成功; 当前距低点1.34%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
144,70.43851371861892,60.28592347314201,603716,塞力医疗,bottom_area,2026-06-11,15.32,22.0,2026-06-11,15.1,1.4569536423841103,3.509933774834445,31.363636363636367,30.363636363636363,False,-2.0460358056266004,2.5209618728065917,1,2,1,50.0,30.740740740740748,30.740740740740748,18.543046357615893,1.4569536423841103,历史1/2次成功; 当前距低点1.46%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
145,70.41659544433855,59.83168046034882,600199,金种子酒,bottom_area,2026-06-11,6.67,9.4,2026-06-11,6.6,1.060606060606065,4.5454545454545565,29.787234042553195,29.042553191489368,False,-3.052325581395343,1.886524844595459,2,5,2,40.0,21.988506873820672,23.70304114490161,18.939393939393938,1.060606060606065,历史2/5次成功; 当前距低点1.06%; 最新日涨幅-3.05%; 状态bottom_area; 底部未确认
146,70.26319538411566,61.5976419965577,300723,一品红,bottom_area,2026-06-11,34.12,45.78,2026-06-11,33.2,2.771084337349381,4.728915662650603,27.479248580166004,25.469637396242906,False,0.32343428403409646,1.983092157257232,1,2,1,50.0,31.428571428571427,31.428571428571427,17.22891566265062,2.771084337349381,历史1/2次成功; 当前距低点2.77%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
147,70.23748380873349,60.89301405624295,603320,迪贝电气,bottom_area,2026-06-11,19.38,26.2,2026-06-11,18.97,2.1613073273589887,4.7970479704797055,27.595419847328245,26.03053435114504,False,-2.0222446916076997,1.4070086824281256,2,5,2,40.0,30.972014852803454,38.22861468584406,17.838692672641013,2.1613073273589887,历史2/5次成功; 当前距低点2.16%; 最新日涨幅-2.02%; 状态bottom_area; 底部未确认
148,70.23677775377129,59.63015042281632,603069,海汽集团,bottom_area,2026-06-11,13.92,19.06,2026-06-11,13.78,1.0159651669085672,2.8301886792452873,27.701993704092338,26.967471143756555,False,-1.9718309859154903,1.073639240506329,2,9,2,22.22222222222222,48.661265848453205,76.0375880971026,18.984034833091435,1.0159651669085672,历史2/9次成功; 当前距低点1.02%; 最新日涨幅-1.97%; 状态bottom_area; 底部未确认
149,70.20601544781394,60.517695098682466,688221,前沿生物,bottom_area,2026-06-11,17.64,25.51,2026-06-11,17.32,1.8475750577367223,3.117782909930711,32.10505684045473,30.850646805174442,False,-1.6722408026755842,1.6975070430686974,3,8,3,37.5,30.52508725979674,34.87394957983194,18.15242494226328,1.8475750577367223,历史3/8次成功; 当前距低点1.85%; 最新日涨幅-1.67%; 状态bottom_area; 底部未确认
150,70.02080494349141,61.02507653061229,000017,深中华A,bottom_area,2026-06-11,5.02,7.11,2026-06-11,4.9,2.4489795918367188,2.8571428571428505,31.082981715893105,29.39521800281295,False,-0.5940594059405946,1.6468325375454926,1,2,1,50.0,46.874999999999986,46.874999999999986,17.551020408163282,2.4489795918367188,历史1/2次成功; 当前距低点2.45%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
151,69.85747653076241,59.57993733966944,300617,安靠智电,bottom_area,2026-06-11,53.6,74.0,2026-06-11,52.93,1.2658227848101298,5.554505951256372,28.472972972972972,27.567567567567565,False,-3.214156735283502,4.142489691431483,1,2,1,50.0,34.81727574750829,34.81727574750829,18.73417721518987,1.2658227848101298,历史1/2次成功; 当前距低点1.27%; 最新日涨幅-3.21%; 状态bottom_area; 底部未确认
152,69.75366107815641,61.12644977247588,002177,御银股份,bottom_area,2026-06-11,5.98,8.28,2026-06-11,5.82,2.7491408934707926,3.092783505154634,29.710144927536223,27.777777777777768,False,-0.33333333333332993,3.7550729178953537,3,7,3,42.857142857142854,33.24227117290702,48.84393063583816,17.25085910652921,2.7491408934707926,历史3/7次成功; 当前距低点2.75%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
153,69.72015814529902,60.885354330708665,002274,华昌化工,bottom_area,2026-06-11,5.21,7.06,2026-06-10,5.08,2.559055118110234,3.1496062992126013,28.045325779036823,26.20396600566572,False,1.1650485436893065,1.5970586951458408,1,2,1,50.0,24.999999999999993,24.999999999999993,17.440944881889767,2.559055118110234,历史1/2次成功; 当前距低点2.56%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
154,69.61823807865872,59.392868017853075,603196,璞源材料,bottom_area,2026-06-11,21.34,30.09,2026-06-11,21.07,1.2814428096820103,4.413858566682485,29.976736457294784,29.0794283815221,False,-3.0000000000000027,1.122333883669264,2,5,2,40.0,22.33633131144113,22.85714285714286,18.71855719031799,1.2814428096820103,历史2/5次成功; 当前距低点1.28%; 最新日涨幅-3.00%; 状态bottom_area; 底部未确认
155,69.6043613391607,59.17812129502964,002123,梦网科技,bottom_area,2026-06-11,7.39,10.16,2026-06-11,7.31,1.0943912448700421,5.335157318741459,28.05118110236221,27.263779527559056,False,-4.274611398963735,2.231517726159381,1,3,1,33.33333333333333,54.50450450450449,54.50450450450449,18.90560875512996,1.0943912448700421,历史1/3次成功; 当前距低点1.09%; 最新日涨幅-4.27%; 状态bottom_area; 底部未确认
156,69.51008646522645,58.887781000650506,603191,望变电气,bottom_area,2026-06-11,15.7,22.72,2026-06-11,15.56,0.8997429305912519,3.14910025706941,31.51408450704225,30.897887323943664,False,-2.5450031036623244,1.9424810473282292,2,5,2,40.0,44.5655638838632,54.24528301886794,19.100257069408748,0.8997429305912519,历史2/5次成功; 当前距低点0.90%; 最新日涨幅-2.55%; 状态bottom_area; 底部未确认
157,69.48951135219073,58.871598119859,600376,首开股份,bottom_area,2026-06-11,3.36,4.58,2026-06-11,3.33,0.900900900900895,2.702702702702698,27.292576419213972,26.637554585152845,False,-1.7543859649122862,2.129211450233439,2,4,2,50.0,22.826086956521735,24.99999999999999,19.099099099099107,0.900900900900895,历史2/4次成功; 当前距低点0.90%; 最新日涨幅-1.75%; 状态bottom_area; 底部未确认
158,69.45757890882629,60.02026695555538,000707,双环科技,bottom_area,2026-06-11,4.63,6.48,2026-06-11,4.54,1.9823788546255476,3.3039647577092586,29.938271604938276,28.549382716049386,False,-0.43010752688172893,1.393308503354941,1,2,1,50.0,35.75317604355718,35.75317604355718,18.017621145374456,1.9823788546255476,历史1/2次成功; 当前距低点1.98%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
159,69.45703769947058,59.30277913869932,300386,飞天诚信,bottom_area,2026-06-11,9.94,13.57,2026-06-11,9.81,1.3251783893985627,3.669724770642196,27.708179808400885,26.750184229918943,False,-2.7397260273972712,1.9895301692666771,3,9,3,33.33333333333333,26.61748673760595,31.195335276967924,18.674821610601438,1.3251783893985627,历史3/9次成功; 当前距低点1.33%; 最新日涨幅-2.74%; 状态bottom_area; 底部未确认
160,69.33603966997683,62.58027359729459,300631,久吾高科,bottom_area,2026-06-11,24.14,32.58,2026-06-08,23.13,4.366623432771299,7.4362300043234,29.005524861878452,25.905463474524243,True,-0.4125412541254092,1.925412704834633,3,6,3,50.0,36.21599475275885,50.86505190311419,15.633376567228702,4.366623432771299,历史3/6次成功; 当前距低点4.37%; 最新日涨幅-0.41%; 状态bottom_area; 底部已确认
161,69.26335675287162,59.80043135209978,600992,贵绳股份,bottom_area,2026-06-11,10.01,13.5,2026-06-11,9.82,1.934826883910382,4.073319755600818,27.259259259259256,25.851851851851855,False,-1.5732546705997996,3.0366396017789383,2,7,2,28.57142857142857,47.083607167364136,61.79906542056074,18.06517311608962,1.934826883910382,历史2/7次成功; 当前距低点1.93%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
162,69.20504767170415,59.80204754012508,002652,扬子新材,bottom_area,2026-06-11,4.63,6.71,2026-06-11,4.54,1.9823788546255476,4.625550660792951,32.3397913561848,30.998509687034275,False,-1.698513800424628,3.7605261427443075,2,5,2,40.0,22.913286713286713,23.426573426573423,18.017621145374456,1.9823788546255476,历史2/5次成功; 当前距低点1.98%; 最新日涨幅-1.70%; 状态bottom_area; 底部未确认
163,69.13646296629709,59.32748579765173,605162,新中港,bottom_area,2026-06-11,9.52,13.5,2026-06-11,9.37,1.6008537886873038,5.229455709711849,30.5925925925926,29.481481481481488,False,-4.513540621865609,4.4290988734539924,2,5,2,40.0,25.900174386337582,26.46502835538753,18.399146211312697,1.6008537886873038,历史2/5次成功; 当前距低点1.60%; 最新日涨幅-4.51%; 状态bottom_area; 底部未确认
164,69.12099639124045,59.35505469061033,603275,众辰科技,bottom_area,2026-06-11,39.08,55.6,2026-06-11,38.45,1.6384915474642274,4.811443433029893,30.845323741007192,29.712230215827347,False,-3.6726645304412164,4.083927099667515,1,2,1,50.0,38.17642698295033,38.17642698295033,18.361508452535773,1.6384915474642274,历史1/2次成功; 当前距低点1.64%; 最新日涨幅-3.67%; 状态bottom_area; 底部未确认
165,69.11087507173877,59.64793241103996,002437,誉衡药业,bottom_area,2026-06-11,2.66,3.79,2026-06-11,2.61,1.9157088122605466,3.8314176245210767,31.13456464379948,29.815303430079155,False,-1.845018450184499,2.1504328737811997,1,2,1,50.0,32.934131736526965,32.934131736526965,18.084291187739453,1.9157088122605466,历史1/2次成功; 当前距低点1.92%; 最新日涨幅-1.85%; 状态bottom_area; 底部未确认
166,69.06657917769164,57.986756700616425,000753,漳州发展,bottom_area,2026-06-11,4.93,6.93,2026-06-11,4.91,0.4073319755600728,2.851323828920564,29.148629148629148,28.860028860028862,False,-1.7928286852589626,1.4497704586210118,2,5,2,40.0,33.685341961792474,43.344709897610926,19.592668024439927,0.4073319755600728,历史2/5次成功; 当前距低点0.41%; 最新日涨幅-1.79%; 状态bottom_area; 底部未确认
167,69.0306495916031,58.91335118192502,688122,西部超导,bottom_area,2026-06-11,53.7,73.88,2026-06-11,53.01,1.3016411997736368,2.678739860403701,28.248511099079586,27.3145641580942,False,-0.37105751391465214,1.7302931182447479,1,2,1,50.0,21.457489878542514,21.457489878542514,18.698358800226362,1.3016411997736368,历史1/2次成功; 当前距低点1.30%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
168,68.60033587682835,59.864988173235915,002518,科士达,bottom_area,2026-06-11,45.56,65.58,2026-06-11,44.44,2.5202520252025304,4.455445544554465,32.23543763342482,30.527599878011586,False,-1.831501831501814,2.235584163447265,1,2,1,50.0,41.51162790697675,41.51162790697675,17.479747974797473,2.5202520252025304,历史1/2次成功; 当前距低点2.52%; 最新日涨幅-1.83%; 状态bottom_area; 底部未确认
169,68.40054705054784,57.27730372720063,300652,雷迪克,bottom_area,2026-06-11,37.93,52.57,2026-06-11,37.83,0.2643404705260413,4.652392281258274,28.038805402320722,27.84858284192505,False,-4.626602967060611,2.1142201723729928,1,2,1,50.0,54.41115272575945,54.41115272575945,19.73565952947396,0.2643404705260413,历史1/2次成功; 当前距低点0.26%; 最新日涨幅-4.63%; 状态bottom_area; 底部未确认
170,68.3457744781043,58.707758155506504,300111,向日葵,bottom_area,2026-06-11,3.07,4.16,2026-06-11,3.02,1.655629139072842,3.3112582781456985,27.403846153846157,26.201923076923084,False,-1.602564102564108,1.3982093185137414,1,2,1,50.0,24.691358024691343,24.691358024691343,18.34437086092716,1.655629139072842,历史1/2次成功; 当前距低点1.66%; 最新日涨幅-1.60%; 状态bottom_area; 底部未确认
171,68.0579572786065,56.71496439883875,002829,星网宇达,bottom_area,2026-06-11,18.91,27.7,2026-06-11,18.91,0.0,9.994711792702276,31.732851985559563,31.732851985559563,False,-9.995240361732517,8.121737046609951,3,6,3,50.0,22.66109891848788,24.36974789915967,20.0,0.0,历史3/6次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
172,67.98250350855295,59.14810607887004,600009,上海机场,bottom_area,2026-06-11,23.46,34.16,2026-06-08,22.92,2.356020942408373,4.493891797556708,32.90398126463699,31.323185011709594,False,-1.5113350125944613,0.4100563912142685,2,5,2,40.0,23.97760122344691,27.704918032786885,17.643979057591626,2.356020942408373,历史2/5次成功; 当前距低点2.36%; 最新日涨幅-1.51%; 状态bottom_area; 底部未确认
173,67.97715486865573,59.07552167985837,002580,圣阳股份,bottom_area,2026-06-11,20.52,28.49,2026-06-11,20.06,2.2931206380857474,7.676969092721849,29.589329589329587,27.97472797472797,False,-0.8695652173912993,12.330300905372727,2,5,2,40.0,22.81632653061224,24.0,17.706879361914254,2.2931206380857474,历史2/5次成功; 当前距低点2.29%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
174,67.93513495564386,57.901612649398146,300520,科大国创,bottom_area,2026-06-11,28.0,40.38,2026-06-11,27.66,1.2292118582791027,3.7237888647867,31.500742942050525,30.65874195146112,False,-3.0470914127423754,3.788261050132588,2,6,2,33.33333333333333,28.123023402909546,32.59013282732449,18.7707881417209,1.2292118582791027,历史2/6次成功; 当前距低点1.23%; 最新日涨幅-3.05%; 状态bottom_area; 底部未确认
175,67.91738967851276,60.270466328826664,300618,寒锐钴业,bottom_area,2026-06-11,34.9,50.11,2026-06-08,33.74,3.4380557202133866,6.283343212803786,32.66813011374975,30.353222909598887,False,0.8962127782595974,2.808400990522319,1,2,1,50.0,32.46899661781286,32.46899661781286,16.561944279786616,3.4380557202133866,历史1/2次成功; 当前距低点3.44%; 最新日涨幅0.90%; 状态bottom_area; 底部未确认
176,67.80904778812547,57.998567048918744,301382,蜂助手,bottom_area,2026-06-11,36.37,52.68,2026-06-11,35.86,1.4221974344673676,4.573340769659789,31.928625664388765,30.960516324981025,False,-3.2455440276669467,3.3236165037031014,1,3,1,33.33333333333333,47.676579925650564,47.676579925650564,18.577802565532632,1.4221974344673676,历史1/3次成功; 当前距低点1.42%; 最新日涨幅-3.25%; 状态bottom_area; 底部未确认
177,67.78669669359131,58.72899153194764,300468,四方精创,bottom_area,2026-06-11,22.11,29.76,2026-06-11,21.65,2.124711316397233,3.7875288683602784,27.25134408602151,25.70564516129033,False,-1.7333333333333312,3.238644113885421,1,3,1,33.33333333333333,105.06912442396315,105.06912442396315,17.87528868360277,2.124711316397233,历史1/3次成功; 当前距低点2.12%; 最新日涨幅-1.73%; 状态bottom_area; 底部未确认
178,67.73475304508817,57.160334763948505,300384,三联虹普,bottom_area,2026-06-11,11.73,16.25,2026-06-11,11.65,0.6866952789699576,4.120171673819746,28.307692307692307,27.815384615384612,False,-2.977667493796521,1.5194434050402443,1,2,1,50.0,44.33333333333332,44.33333333333332,19.313304721030043,0.6866952789699576,历史1/2次成功; 当前距低点0.69%; 最新日涨幅-2.98%; 状态bottom_area; 底部未确认
179,67.59574254795139,58.283214334377995,300981,中红医疗,bottom_area,2026-06-11,10.94,15.8,2026-06-11,10.74,1.862197392923643,2.793296089385465,32.025316455696206,30.759493670886084,False,-0.7259528130671544,0.70865611879373,1,2,1,50.0,24.94099134539732,24.94099134539732,18.13780260707636,1.862197392923643,历史1/2次成功; 当前距低点1.86%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
180,67.54960864088036,57.494263789773115,002243,力合科创,bottom_area,2026-06-11,7.01,9.58,2026-06-11,6.93,1.1544011544011554,5.6277056277056365,27.661795407098122,26.826722338204593,False,-3.708791208791218,2.2365380544151594,1,2,1,50.0,22.238163558106166,22.238163558106166,18.845598845598847,1.1544011544011554,历史1/2次成功; 当前距低点1.15%; 最新日涨幅-3.71%; 状态bottom_area; 底部未确认
181,67.47200801777971,57.93391420801899,002487,大金重工,bottom_area,2026-06-11,58.48,79.81,2026-06-11,57.54,1.6336461591936005,3.649635036496353,27.90377145721088,26.725974188698164,False,-1.9450033534540667,2.717443020983732,1,3,1,33.33333333333333,39.70588235294118,39.70588235294118,18.3663538408064,1.6336461591936005,历史1/3次成功; 当前距低点1.63%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
182,67.18920244230881,56.53854448831361,002190,成飞集成,bottom_area,2026-06-11,24.61,36.38,2026-06-11,24.48,0.5310457516339828,2.450980392156854,32.71028037383178,32.352941176470594,False,-2.650316455696211,1.1630496969010624,1,2,1,50.0,39.08241291418863,39.08241291418863,19.468954248366018,0.5310457516339828,历史1/2次成功; 当前距低点0.53%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
183,67.05151653268113,57.84792326219832,001299,美能能源,bottom_area,2026-06-11,10.22,13.83,2026-06-10,10.03,1.8943170488534524,6.779661016949168,27.476500361532903,26.102675343456248,False,0.2944062806673253,2.579263789151787,1,4,1,25.0,21.35465663217309,21.35465663217309,18.105682951146548,1.8943170488534524,历史1/4次成功; 当前距低点1.89%; 最新日涨幅0.29%; 状态bottom_area; 底部未确认
184,67.03520780160939,58.57265951794426,300940,南极光,bottom_area,2026-06-11,15.85,21.99,2026-06-11,15.45,2.588996763754048,3.8834951456310773,29.740791268758528,27.921782628467483,False,-0.9375000000000022,2.712799187344129,1,2,1,50.0,35.40630182421225,35.40630182421225,17.411003236245953,2.588996763754048,历史1/2次成功; 当前距低点2.59%; 最新日涨幅-0.94%; 状态bottom_area; 底部未确认
185,67.02738320407866,57.20949557616846,002172,澳洋健康,bottom_area,2026-06-11,3.1,4.2,2026-06-11,3.06,1.3071895424836613,2.9411764705882306,27.142857142857146,26.190476190476193,False,-1.5873015873015817,1.3251811018010269,2,7,2,28.57142857142857,25.46022590723384,29.824561403508774,18.69281045751634,1.3071895424836613,历史2/7次成功; 当前距低点1.31%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
186,66.98197724375834,60.921907051947734,002386,天原股份,bottom_area,2026-06-11,5.69,7.44,2026-06-10,5.43,4.788213627992646,5.340699815837938,27.016129032258075,23.521505376344084,False,0.8865248226950451,1.4878079440373857,2,5,2,40.0,40.855022170811644,48.85290148448042,15.211786372007355,4.788213627992646,历史2/5次成功; 当前距低点4.79%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
187,66.97196789088397,56.516022357603354,600216,浙江医药,bottom_area,2026-06-11,11.74,16.87,2026-06-11,11.66,0.6861063464837056,3.3447684391080665,30.88322465915827,30.40901007705987,False,-1.3445378151260567,1.196344885679548,1,2,1,50.0,40.862068965517246,40.862068965517246,19.313893653516296,0.6861063464837056,历史1/2次成功; 当前距低点0.69%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
188,66.97192311830447,57.82744766231208,600346,恒力石化,bottom_area,2026-06-11,16.29,23.23,2026-06-11,15.98,1.9399249061326576,4.192740926157685,31.209642703400775,29.875161429186402,False,-0.5494505494505475,0.4468540012217471,1,2,1,50.0,23.443421765024375,23.443421765024375,18.060075093867344,1.9399249061326576,历史1/2次成功; 当前距低点1.94%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
189,66.92340055020085,58.925431825958405,688355,明志科技,bottom_area,2026-06-11,17.8,24.07,2026-06-11,17.28,3.009259259259257,3.9351851851851833,28.209389281262983,26.049023680930617,False,-0.11223344556677839,1.0307681217479885,2,5,2,40.0,30.787865253061884,35.08474576271185,16.990740740740744,3.009259259259257,历史2/5次成功; 当前距低点3.01%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
190,66.82014533917112,58.87448335757912,300963,中洲特材,bottom_area,2026-06-11,13.53,18.4,2026-06-10,13.13,3.0464584920030355,6.397562833206397,28.64130434782608,26.467391304347824,False,1.0455563853622118,2.4544721994691727,1,2,1,50.0,20.163487738419626,20.163487738419626,16.953541507996967,3.0464584920030355,历史1/2次成功; 当前距低点3.05%; 最新日涨幅1.05%; 状态bottom_area; 底部未确认
191,66.81303456695579,57.82147098851678,600316,洪都航空,bottom_area,2026-06-11,26.7,38.1,2026-06-11,26.16,2.0642201834862353,2.981651376146793,31.338582677165356,29.92125984251969,False,-0.14958863126401933,0.9011391790842337,2,6,2,33.33333333333333,27.712686416839073,30.462519936204153,17.935779816513765,2.0642201834862353,历史2/6次成功; 当前距低点2.06%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
192,66.76771812752925,57.668715894958055,688338,赛科希德,bottom_area,2026-06-11,23.97,32.99,2026-06-08,23.51,1.956614206720533,5.8273075287111755,28.735980600181872,27.34161867232495,False,-0.9504132231405005,0.576395471075396,1,3,1,33.33333333333333,42.23904813412657,42.23904813412657,18.04338579327947,1.956614206720533,历史1/3次成功; 当前距低点1.96%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
193,66.42584156658145,57.57444348014754,002588,史丹利,bottom_area,2026-06-11,8.56,12.1,2026-06-09,8.38,2.1479713603818578,7.756563245823371,30.743801652892554,29.256198347107432,False,-3.05775764439411,1.4180574787927274,1,2,1,50.0,34.848484848484844,34.848484848484844,17.852028639618144,2.1479713603818578,历史1/2次成功; 当前距低点2.15%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
194,66.35909267395355,55.689758564024785,600699,均胜电子,bottom_area,2026-06-11,23.53,33.13,2026-06-11,23.44,0.38395904436860007,4.479522184300329,29.24841533353456,28.976758225173562,False,-2.768595041322308,2.4866691734863346,1,2,1,50.0,32.71604938271606,32.71604938271606,19.6160409556314,0.38395904436860007,历史1/2次成功; 当前距低点0.38%; 最新日涨幅-2.77%; 状态bottom_area; 底部未确认
195,66.26452721395816,60.069629186602846,600983,惠而浦,bottom_area,2026-06-11,8.63,11.47,2026-06-10,8.25,4.606060606060615,9.090909090909092,28.073234524847436,24.760244115082823,True,2.4940617577197344,1.3993677538135731,1,2,1,50.0,36.51315789473685,36.51315789473685,15.393939393939386,4.606060606060615,历史1/2次成功; 当前距低点4.61%; 最新日涨幅2.49%; 状态bottom_area; 底部已确认
196,65.93001977084022,56.639319419237744,601515,衢州东峰,bottom_area,2026-06-11,3.67,5.2,2026-06-11,3.61,1.6620498614958463,3.0470914127423914,30.57692307692308,29.42307692307693,False,-1.8716577540107027,0.7409206362918634,1,4,1,25.0,34.48275862068966,34.48275862068966,18.337950138504155,1.6620498614958463,历史1/4次成功; 当前距低点1.66%; 最新日涨幅-1.87%; 状态bottom_area; 底部未确认
197,65.82890991476911,56.12460610121013,000856,冀东装备,bottom_area,2026-06-11,8.12,11.03,2026-06-11,8.02,1.246882793017452,3.366583541147127,27.28921124206709,26.382592928377157,False,-2.1686746987952032,1.9508370044052863,1,3,1,33.33333333333333,25.237449118046136,25.237449118046136,18.75311720698255,1.246882793017452,历史1/3次成功; 当前距低点1.25%; 最新日涨幅-2.17%; 状态bottom_area; 底部未确认
