rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.61643686975337,83.79157119476265,688315,诺禾致源,bottom_area,2022-04-28,18.6,2022-04-27,18.33,1.4729950900163837,9.165302782324078,29.904397705544937,True,-5.8228,1.1697,2,2,2,100.0,54.319731958499396,86.2826357231662,8.527004909983617,1.4729950900163837,历史2/2次成功; 当前距低点1.47%; 最新日涨幅-5.82%; 状态bottom_area; 底部已确认
73,69.25989333869907,67.98286710577295,600156,华升股份,bottom_area,2022-04-28,3.62,2022-04-28,3.48,4.02298850574713,6.034482758620689,29.411764705882348,False,-0.2755,5.561,1,1,1,100.0,11.910112359550567,11.910112359550567,5.977011494252871,4.02298850574713,历史1/1次成功; 当前距低点4.02%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
74,68.94448295663692,65.82639076261816,601567,三星电气,bottom_area,2022-04-28,7.98,2022-04-28,7.78,2.5706940874036013,6.426735218508986,31.51408450704225,False,-2.5641,1.1529,2,3,2,66.66666666666666,21.40272373780482,31.09512390087929,7.4293059125964,2.5706940874036013,历史2/3次成功; 当前距低点2.57%; 最新日涨幅-2.56%; 状态bottom_area; 底部未确认
75,68.54335301891422,68.03384842716889,002642,荣联科技,bottom_area,2022-04-28,4.54,2022-04-27,4.34,4.60829493087558,9.447004608294934,27.181208053691275,True,-4.0169,2.8514,1,1,1,100.0,20.380434782608685,20.380434782608685,5.39170506912442,4.60829493087558,历史1/1次成功; 当前距低点4.61%; 最新日涨幅-4.02%; 状态bottom_area; 底部已确认
76,68.45609312445181,67.69753721067471,601886,江河集团,bottom_area,2022-04-28,4.73,2022-04-27,4.53,4.415011037527598,6.401766004415012,32.789317507418396,False,-1.2526,0.7158,1,1,1,100.0,15.181518151815196,15.181518151815196,5.584988962472403,4.415011037527598,历史1/1次成功; 当前距低点4.42%; 最新日涨幅-1.25%; 状态bottom_area; 底部未确认
77,68.35011190128296,67.97960693457789,002442,龙星科技,bottom_area,2022-04-28,4.22,2022-04-27,4.03,4.7146401985111535,7.940446650124054,32.382550335570464,True,-1.8605,0.998,1,1,1,100.0,11.177347242921014,11.177347242921014,5.285359801488847,4.7146401985111535,历史1/1次成功; 当前距低点4.71%; 最新日涨幅-1.86%; 状态bottom_area; 底部已确认
78,68.33725711636387,68.1132005356545,001213,中铁特货,confirmed_rebound,2022-04-28,4.56,2022-04-27,4.35,4.827586206896551,10.344827586206902,32.13728549141967,True,-1.5119,4.887,1,1,1,100.0,23.49514563106796,23.49514563106796,5.172413793103449,4.827586206896551,历史1/1次成功; 当前距低点4.83%; 最新日涨幅-1.51%; 状态confirmed_rebound; 底部已确认
79,67.96879676105213,66.06522255192877,002494,华斯股份,confirmed_rebound,2022-04-28,3.54,2022-04-28,3.42,3.5087719298245648,10.526315789473681,27.695560253699796,False,-5.8511,4.0144,1,1,1,100.0,15.727002967359043,15.727002967359043,6.491228070175437,3.5087719298245648,历史1/1次成功; 当前距低点3.51%; 最新日涨幅-5.85%; 状态confirmed_rebound; 底部未确认
80,67.61376187390142,66.86631365479944,002392,北京利尔,bottom_area,2022-04-28,3.31,2022-04-27,3.17,4.416403785488963,8.201892744479503,27.293577981651385,True,-3.4985,1.816,1,1,1,100.0,11.751152073732714,11.751152073732714,5.583596214511037,4.416403785488963,历史1/1次成功; 当前距低点4.42%; 最新日涨幅-3.50%; 状态bottom_area; 底部已确认
81,67.23746388236114,66.03426716025572,688262,国芯科技,confirmed_rebound,2022-04-28,27.99,2022-04-27,26.9,4.052044609665427,10.037174721189603,32.716358179089546,True,-4.8606,6.8216,1,1,1,100.0,13.026499302649935,13.026499302649935,5.947955390334574,4.052044609665427,历史1/1次成功; 当前距低点4.05%; 最新日涨幅-4.86%; 状态confirmed_rebound; 底部已确认
82,66.82814961416905,66.58741051461621,605098,行动教育,confirmed_rebound,2022-04-28,39.0,2022-04-27,37.21,4.810534802472452,10.158559527008872,31.32152085640458,True,-2.7431,1.7226,1,1,1,100.0,15.082956259426847,15.082956259426847,5.189465197527548,4.810534802472452,历史1/1次成功; 当前距低点4.81%; 最新日涨幅-2.74%; 状态confirmed_rebound; 底部已确认
83,66.76237741048273,63.23016152862899,300608,思特奇,bottom_area,2022-04-28,9.04,2022-04-28,8.85,2.146892655367226,9.491525423728813,28.62903225806452,False,-6.9959,6.2834,2,3,2,66.66666666666666,12.464570517202096,14.718614718614711,7.853107344632774,2.146892655367226,历史2/3次成功; 当前距低点2.15%; 最新日涨幅-7.00%; 状态bottom_area; 底部未确认
84,66.22805406848438,65.25948267117498,300601,康泰生物,confirmed_rebound,2022-04-28,61.65,2022-04-27,59.15,4.22654268808115,11.580726965342352,29.212541886069893,True,-3.2486,1.72,1,1,1,100.0,10.999999999999998,10.999999999999998,5.773457311918851,4.22654268808115,历史1/1次成功; 当前距低点4.23%; 最新日涨幅-3.25%; 状态confirmed_rebound; 底部已确认
85,65.7229169458542,63.40006956938949,300420,五洋自控,bottom_area,2022-04-28,2.32,2022-04-27,2.25,3.111111111111104,8.000000000000007,27.184466019417474,True,-4.1322,1.1934,2,3,2,66.66666666666666,16.003958258366318,21.428571428571434,6.888888888888897,3.111111111111104,历史2/3次成功; 当前距低点3.11%; 最新日涨幅-4.13%; 状态bottom_area; 底部已确认
86,64.82590891533707,62.23738134702299,603353,和顺石油,confirmed_rebound,2022-04-28,15.46,2022-04-27,15.03,2.8609447771124517,10.046573519627412,32.113821138211385,True,-4.509,2.5676,2,3,2,66.66666666666666,16.90144501168123,17.582417582417577,7.139055222887548,2.8609447771124517,历史2/3次成功; 当前距低点2.86%; 最新日涨幅-4.51%; 状态confirmed_rebound; 底部已确认
87,64.62851380454437,64.52485941191478,300342,天银机电,confirmed_rebound,2022-04-28,7.47,2022-04-27,7.12,4.915730337078647,10.814606741573028,29.852216748768473,True,-4.9618,1.6003,1,1,1,100.0,15.498519249753192,15.498519249753192,5.084269662921353,4.915730337078647,历史1/1次成功; 当前距低点4.92%; 最新日涨幅-4.96%; 状态confirmed_rebound; 底部已确认
88,61.972326481864876,59.60594802110204,300546,雄帝科技,confirmed_rebound,2022-04-28,24.03,2022-04-27,23.34,2.9562982005141443,13.06769494430163,31.913652275379235,True,-8.7006,16.985,2,4,2,50.0,23.36724687244242,33.791666666666664,7.043701799485856,2.9562982005141443,历史2/4次成功; 当前距低点2.96%; 最新日涨幅-8.70%; 状态confirmed_rebound; 底部已确认
89,61.47354109164822,61.16254509961625,002707,众信旅游,bottom_area,2022-04-28,5.31,2022-04-27,5.07,4.7337278106508744,8.8757396449704,28.591549295774637,True,-2.7473,3.532,2,3,2,66.66666666666666,13.649343232438602,15.533980582524274,5.266272189349126,4.7337278106508744,历史2/3次成功; 当前距低点4.73%; 最新日涨幅-2.75%; 状态bottom_area; 底部已确认
90,59.79740202501487,56.69104347826086,000605,渤海股份,bottom_area,2022-04-28,5.11,2022-04-27,5.0,2.2000000000000064,5.3999999999999915,27.849927849927848,False,-1.3514,2.3535,1,2,1,50.0,20.521739130434778,20.521739130434778,7.7999999999999945,2.2000000000000064,历史1/2次成功; 当前距低点2.20%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
91,59.47505319148938,57.04750000000001,002069,獐子岛,bottom_area,2022-04-28,3.29,2022-04-27,3.2,2.8124999999999956,7.499999999999993,29.824561403508763,True,-3.8012,2.1812,1,2,1,50.0,30.967741935483854,30.967741935483854,7.187500000000005,2.8124999999999956,历史1/2次成功; 当前距低点2.81%; 最新日涨幅-3.80%; 状态bottom_area; 底部已确认
92,59.20646346122067,56.04104355456256,688039,当虹科技,bottom_area,2022-04-28,29.92,2022-04-27,29.3,2.116040955631403,8.156996587030719,29.904306220095688,True,-4.2866,2.3302,1,2,1,50.0,17.019445878506282,17.019445878506282,7.883959044368598,2.116040955631403,历史1/2次成功; 当前距低点2.12%; 最新日涨幅-4.29%; 状态bottom_area; 底部已确认
93,58.69834714054421,54.98172777582977,300678,中科信息,bottom_area,2022-04-28,13.61,2022-04-27,13.4,1.5671641791044706,6.940298507462685,28.723404255319153,False,-4.6919,2.9184,1,2,1,50.0,13.789581205311558,13.789581205311558,8.43283582089553,1.5671641791044706,历史1/2次成功; 当前距低点1.57%; 最新日涨幅-4.69%; 状态bottom_area; 底部未确认
94,58.50309184451219,55.67580487804877,000558,天府文旅,bottom_area,2022-04-28,2.56,2022-04-27,2.5,2.400000000000002,7.200000000000006,27.536231884057976,True,-4.4776,1.7232,1,2,1,50.0,18.53658536585368,18.53658536585368,7.599999999999999,2.400000000000002,历史1/2次成功; 当前距低点2.40%; 最新日涨幅-4.48%; 状态bottom_area; 底部已确认
95,57.800991739904305,57.071396342149384,300612,宣亚国际,confirmed_rebound,2022-04-28,15.41,2022-04-27,14.77,4.3331076506432,11.509817197020984,30.231459612659435,True,-2.3447,8.2959,2,4,2,50.0,16.402590245246625,17.015706806282722,5.666892349356801,4.3331076506432,历史2/4次成功; 当前距低点4.33%; 最新日涨幅-2.34%; 状态confirmed_rebound; 底部已确认
96,56.50400064479564,54.57020221672715,603169,兰石重装,bottom_area,2022-04-28,6.18,2022-04-27,5.99,3.171953255425701,8.514190317195322,30.911188004613603,True,-4.6296,1.5832,1,2,1,50.0,22.055137844611526,22.055137844611526,6.8280467445743,3.171953255425701,历史1/2次成功; 当前距低点3.17%; 最新日涨幅-4.63%; 状态bottom_area; 底部已确认
97,55.92512555696391,54.655072947989744,002309,中利集团,bottom_area,2022-04-28,3.83,2022-04-27,3.69,3.794037940379407,8.672086720867204,31.28491620111732,True,-4.25,3.744,1,2,1,50.0,30.136986301369873,30.136986301369873,6.205962059620593,3.794037940379407,历史1/2次成功; 当前距低点3.79%; 最新日涨幅-4.25%; 状态bottom_area; 底部已确认
98,54.90074617908084,52.95342661952416,002357,富临运业,confirmed_rebound,2022-04-28,4.65,2022-04-28,4.51,3.104212860310434,12.638580931263865,30.40123456790124,False,-6.8136,8.7606,1,2,1,50.0,31.941031941031934,31.941031941031934,6.895787139689566,3.104212860310434,历史1/2次成功; 当前距低点3.10%; 最新日涨幅-6.81%; 状态confirmed_rebound; 底部未确认
99,53.15344496633965,52.7850126631872,000695,滨海能源,bottom_area,2022-04-28,7.45,2022-04-27,7.12,4.6348314606741585,7.162921348314604,32.57575757575758,True,-1.5852,0.6072,1,2,1,50.0,20.174346201743475,20.174346201743475,5.365168539325842,4.6348314606741585,历史1/2次成功; 当前距低点4.63%; 最新日涨幅-1.59%; 状态bottom_area; 底部已确认
100,53.00346967288963,51.653019139320136,688027,国盾量子,bottom_area,2022-04-28,75.35,2022-04-27,72.7,3.645116918844555,8.239339752407146,28.620520373097687,True,-3.9516,1.1835,1,2,1,50.0,12.171428571428573,12.171428571428573,6.354883081155446,3.645116918844555,历史1/2次成功; 当前距低点3.65%; 最新日涨幅-3.95%; 状态bottom_area; 底部已确认
101,51.63610974951282,51.10220610365376,002044,美年健康,bottom_area,2022-04-28,4.69,2022-04-27,4.49,4.454342984409803,7.34966592427617,27.346278317152095,False,-1.8828,0.6917,1,2,1,50.0,18.108108108108105,18.108108108108105,5.545657015590198,4.454342984409803,历史1/2次成功; 当前距低点4.45%; 最新日涨幅-1.88%; 状态bottom_area; 底部未确认
102,49.26982754783123,49.206335502022164,000338,潍柴动力,bottom_area,2022-04-28,10.85,2022-04-27,10.34,4.9323017408123775,6.963249516441013,29.03225806451613,False,-0.184,1.2144,1,2,1,50.0,13.774104683195592,13.774104683195592,5.067698259187623,4.9323017408123775,历史1/2次成功; 当前距低点4.93%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
