rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.51232458215081,82.80169092946034,002246,北化股份,bottom_area,2025-01-08,9.45,2025-01-06,9.2,2.717391304347826,4.347826086956526,27.38752959747435,False,-1.1506,1.638,4,4,4,100.0,25.577113458996685,31.992687385740403,12.282608695652174,2.717391304347826,历史4/4次成功; 当前距低点2.72%; 最新日涨幅-1.15%; 状态bottom_area; 底部未确认
12,78.98476580160451,75.06111652852266,002489,浙江永强,bottom_area,2025-01-08,3.08,2025-01-06,2.94,4.761904761904766,7.142857142857142,27.58620689655172,True,-0.9646,1.6661,1,1,1,100.0,49.82935153583616,49.82935153583616,10.238095238095232,4.761904761904766,历史1/1次成功; 当前距低点4.76%; 最新日涨幅-0.96%; 状态bottom_area; 底部已确认
13,78.75577616392799,71.92841234485802,600199,金种子酒,bottom_area,2025-01-08,11.71,2025-01-08,11.41,2.629272567922881,4.645048203330406,27.232142857142854,False,-1.3479,1.7157,3,4,3,75.0,20.20512795549562,23.70304114490161,12.370727432077118,2.629272567922881,历史3/4次成功; 当前距低点2.63%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
14,78.70657838234602,73.25107075823671,605577,龙版传媒,bottom_area,2025-01-08,13.38,2025-01-06,12.91,3.640588690937263,5.577072037180486,32.05263157894736,False,-0.9623,1.0009,3,4,3,75.0,39.71297297620256,80.80939947780678,11.359411309062736,3.640588690937263,历史3/4次成功; 当前距低点3.64%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
15,78.07724266962616,71.27967721648683,605266,健之佳,bottom_area,2025-01-08,21.25,2025-01-08,20.71,2.607436021245771,3.5248672139063277,27.536738978306502,False,-0.7009,1.5729,4,6,4,66.66666666666666,34.50518644226089,55.413271245634455,12.392563978754229,2.607436021245771,历史4/6次成功; 当前距低点2.61%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
16,77.28724031317385,71.47073870573873,000839,国安股份,bottom_area,2025-01-08,2.82,2025-01-08,2.73,3.296703296703291,4.761904761904758,28.157894736842103,False,-0.7042,1.1384,1,1,1,100.0,21.75925925925925,21.75925925925925,11.70329670329671,3.296703296703291,历史1/1次成功; 当前距低点3.30%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
17,76.85032563952045,71.14819586279133,002075,沙钢股份,bottom_area,2025-01-08,5.54,2025-01-08,5.36,3.358208955223875,8.395522388059689,29.842931937172768,False,-5.137,4.5363,1,1,1,100.0,30.994152046783608,30.994152046783608,11.641791044776124,3.358208955223875,历史1/1次成功; 当前距低点3.36%; 最新日涨幅-5.14%; 状态bottom_area; 底部未确认
18,76.01109791804635,70.63846346163865,000036,华联控股,bottom_area,2025-01-08,3.78,2025-01-06,3.65,3.5616438356164357,6.301369863013698,29.94241842610365,False,-1.5625,1.3478,1,1,1,100.0,20.532319391634985,20.532319391634985,11.438356164383565,3.5616438356164357,历史1/1次成功; 当前距低点3.56%; 最新日涨幅-1.56%; 状态bottom_area; 底部未确认
19,75.73962103176208,68.42364973907749,600325,华发股份,bottom_area,2025-01-08,5.49,2025-01-08,5.38,2.044609665427515,2.9739776951672887,27.10027100271003,False,-1.0811,1.3286,2,3,2,66.66666666666666,28.917704890244938,32.553606237816766,12.955390334572483,2.044609665427515,历史2/3次成功; 当前距低点2.04%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
20,75.06120354688763,69.27627729826926,603185,弘元绿能,bottom_area,2025-01-08,15.52,2025-01-08,15.04,3.1914893617021307,4.122340425531921,30.20881670533643,False,-0.1929,1.3568,4,6,4,66.66666666666666,30.893582668190593,43.51028702057404,11.808510638297868,3.1914893617021307,历史4/6次成功; 当前距低点3.19%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
21,74.96900004279838,71.22570136910848,688310,迈得医疗,bottom_area,2025-01-08,10.37,2025-01-06,9.9,4.747474747474736,5.656565656565661,27.631578947368418,False,-0.0963,1.0315,2,2,2,100.0,21.558837598660606,23.648648648648653,10.252525252525263,4.747474747474736,历史2/2次成功; 当前距低点4.75%; 最新日涨幅-0.10%; 状态bottom_area; 底部未确认
22,73.85727908524781,67.08672257746858,603026,石大胜华,bottom_area,2025-01-08,31.98,2025-01-08,31.25,2.336000000000001,4.575999999999999,27.05415499533147,False,-2.6188,1.3676,2,3,2,66.66666666666666,25.30180597205321,31.14618918600542,12.663999999999998,2.336000000000001,历史2/3次成功; 当前距低点2.34%; 最新日涨幅-2.62%; 状态bottom_area; 底部未确认
23,73.76614987363935,65.55202661749115,300347,泰格医药,bottom_area,2025-01-08,50.5,2025-01-08,49.92,1.161858974358971,3.9663461538461475,27.75687409551374,False,-2.6224,1.7078,2,4,2,50.0,22.102500424890394,23.423271500843175,13.838141025641029,1.161858974358971,历史2/4次成功; 当前距低点1.16%; 最新日涨幅-2.62%; 状态bottom_area; 底部未确认
24,73.76127609320132,67.04455622282887,002761,浙江建投,bottom_area,2025-01-08,8.2,2025-01-08,8.01,2.372034956304613,3.7453183520599342,28.482142857142854,False,-1.2048,1.5095,4,7,4,57.14285714285714,29.485077928128906,43.73730534867976,12.627965043695385,2.372034956304613,历史4/7次成功; 当前距低点2.37%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
25,73.23757534653676,68.35626016260163,300586,美联新材,bottom_area,2025-01-08,7.66,2025-01-08,7.38,3.794037940379407,5.826558265582652,30.508474576271183,False,-2.046,2.1366,2,3,2,66.66666666666666,69.69134206257787,124.33414043583537,11.205962059620592,3.794037940379407,历史2/3次成功; 当前距低点3.79%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
26,71.00035128780159,65.55223241590217,000718,苏宁环球,bottom_area,2025-01-08,2.25,2025-01-08,2.18,3.2110091743119193,4.1284403669724705,28.75816993464052,False,-0.4425,1.5144,2,3,2,66.66666666666666,27.77777777777778,36.111111111111114,11.788990825688082,3.2110091743119193,历史2/3次成功; 当前距低点3.21%; 最新日涨幅-0.44%; 状态bottom_area; 底部未确认
27,70.55904091222898,67.14641033741944,000886,海南高速,bottom_area,2025-01-08,6.07,2025-01-08,5.79,4.835924006908467,6.5630397236614835,32.51748251748251,False,-1.461,3.4271,1,1,1,100.0,17.378048780487816,17.378048780487816,10.164075993091531,4.835924006908467,历史1/1次成功; 当前距低点4.84%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
28,70.28698699446136,65.41691525828675,688318,财富趋势,bottom_area,2025-01-08,154.52,2025-01-08,149.09,3.642095378630362,6.640284391978003,28.960785248010673,False,-2.4926,2.5994,3,5,3,60.0,30.11232646002135,36.949152542372886,11.357904621369638,3.642095378630362,历史3/5次成功; 当前距低点3.64%; 最新日涨幅-2.49%; 状态bottom_area; 底部未确认
29,70.07962872408041,64.62927525125144,300568,星源材质,bottom_area,2025-01-08,8.84,2025-01-08,8.57,3.150525087514581,4.900816802800466,29.11497105045492,False,-2.1041,2.9617,2,3,2,66.66666666666666,22.074224645795816,26.539753639417707,11.84947491248542,3.150525087514581,历史2/3次成功; 当前距低点3.15%; 最新日涨幅-2.10%; 状态bottom_area; 底部未确认
30,69.93392561064569,65.95740407076974,001696,宗申动力,bottom_area,2025-01-08,21.09,2025-01-08,20.21,4.354280059376541,5.987135081642755,27.769835596854897,False,-1.2178,5.9949,2,3,2,66.66666666666666,43.97040827678273,65.16853932584267,10.645719940623458,4.354280059376541,历史2/3次成功; 当前距低点4.35%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
31,69.78659868081773,65.1514950169878,001287,中电港,bottom_area,2025-01-08,18.54,2025-01-06,17.86,3.8073908174692037,5.15117581187011,29.988239905919258,False,-1.0144,2.5595,2,3,2,66.66666666666666,32.93376029113394,42.36351071181756,11.192609182530797,3.8073908174692037,历史2/3次成功; 当前距低点3.81%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
32,69.47448421767064,64.91834134540336,603178,圣龙股份,bottom_area,2025-01-08,16.97,2025-01-08,16.34,3.85556915544675,4.773561811505514,30.46808510638298,False,-0.9918,1.7807,3,5,3,60.0,30.048596880763135,44.66270354096666,11.144430844553249,3.85556915544675,历史3/5次成功; 当前距低点3.86%; 最新日涨幅-0.99%; 状态bottom_area; 底部未确认
33,68.77760243649861,63.190405899895175,688135,利扬芯片,bottom_area,2025-01-08,16.06,2025-01-08,15.6,2.9487179487179427,4.935897435897445,27.97783933518006,False,-2.3114,2.0974,2,4,2,50.0,31.309047435333802,40.41850220264317,12.051282051282056,2.9487179487179427,历史2/4次成功; 当前距低点2.95%; 最新日涨幅-2.31%; 状态bottom_area; 底部未确认
34,68.74788838625274,63.69652024317682,000014,沙河股份,bottom_area,2025-01-08,10.34,2025-01-06,10.0,3.399999999999999,4.299999999999997,27.953890489913547,False,-0.2893,1.774,2,3,2,66.66666666666666,20.11749234682878,20.605355064027936,11.600000000000001,3.399999999999999,历史2/3次成功; 当前距低点3.40%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
35,68.6249120210317,63.6736490693955,300409,道氏技术,bottom_area,2025-01-08,12.5,2025-01-08,12.08,3.47682119205298,4.9668874172185395,28.26603325415677,False,-1.5748,3.5498,3,6,3,50.0,40.380652619765016,50.03460207612457,11.52317880794702,3.47682119205298,历史3/6次成功; 当前距低点3.48%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
36,67.98328367401183,61.346993413834426,688225,亚信安全,bottom_area,2025-01-08,16.45,2025-01-06,16.13,1.9838809671419735,7.5635461872287815,31.068376068376068,False,-3.4058,1.267,2,4,2,50.0,19.78624741353829,21.557788944723633,13.016119032858025,1.9838809671419735,历史2/4次成功; 当前距低点1.98%; 最新日涨幅-3.41%; 状态bottom_area; 底部未确认
37,67.90165057005757,63.51880126109199,601020,华钰矿业,bottom_area,2025-01-08,12.21,2025-01-06,11.75,3.914893617021284,6.212765957446812,27.018633540372676,False,-0.7317,2.4885,2,3,2,66.66666666666666,25.473613124913108,26.324110671936758,11.085106382978715,3.914893617021284,历史2/3次成功; 当前距低点3.91%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
38,66.93832993311172,62.68540547240276,603155,新亚强,bottom_area,2025-01-08,12.3,2025-01-06,11.83,3.972950126796286,5.494505494505497,27.155172413793093,False,-1.4423,1.1426,2,3,2,66.66666666666666,21.70465104748192,25.624375624375624,11.027049873203714,3.972950126796286,历史2/3次成功; 当前距低点3.97%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
39,66.77047884591822,60.86482647953439,600316,洪都航空,bottom_area,2025-01-08,27.6,2025-01-08,26.92,2.5260029717682007,7.986627043090633,27.867095391211144,False,-4.5313,1.835,2,4,2,50.0,23.839318576160686,30.462519936204153,12.473997028231798,2.5260029717682007,历史2/4次成功; 当前距低点2.53%; 最新日涨幅-4.53%; 状态bottom_area; 底部未确认
40,66.72592936342257,62.40600758273409,600990,四创电子,bottom_area,2025-01-08,19.43,2025-01-06,18.7,3.9037433155080237,5.5080213903743385,27.123928293063138,False,-1.2201,1.6473,2,3,2,66.66666666666666,19.35417029798769,20.55837563451777,11.096256684491976,3.9037433155080237,历史2/3次成功; 当前距低点3.90%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
41,66.55476527798248,63.02469363969363,002375,亚厦股份,bottom_area,2025-01-08,3.66,2025-01-06,3.5,4.571428571428576,5.999999999999999,29.149797570850204,False,-1.0811,0.8353,2,3,2,66.66666666666666,30.864968364968366,36.9047619047619,10.428571428571423,4.571428571428576,历史2/3次成功; 当前距低点4.57%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
42,66.35719980927519,63.1146141292408,002210,飞马国际,bottom_area,2025-01-08,2.18,2025-01-06,2.08,4.807692307692312,7.692307692307699,31.57894736842105,True,-1.3575,4.3615,2,3,2,66.66666666666666,25.050999592003254,32.558139534883715,10.192307692307686,4.807692307692312,历史2/3次成功; 当前距低点4.81%; 最新日涨幅-1.36%; 状态bottom_area; 底部已确认
43,65.87834677374168,61.223000154270956,000062,深圳华强,bottom_area,2025-01-08,20.93,2025-01-08,20.21,3.562592775853532,4.106877783275598,27.35442127965492,False,-0.0955,1.2586,2,4,2,50.0,28.256514425897883,37.385512073272274,11.437407224146467,3.562592775853532,历史2/4次成功; 当前距低点3.56%; 最新日涨幅-0.10%; 状态bottom_area; 底部未确认
44,65.83364391317345,61.276403829380335,603232,格尔软件,bottom_area,2025-01-08,11.94,2025-01-06,11.52,3.645833333333333,5.034722222222223,29.32515337423314,False,-1.0771,2.7292,3,6,3,50.0,29.563999082689925,48.01488833746897,11.354166666666666,3.645833333333333,历史3/6次成功; 当前距低点3.65%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
45,65.60618223151661,61.183293541751446,300648,星云股份,bottom_area,2025-01-08,20.75,2025-01-06,20.0,3.75,7.050000000000001,32.432432432432435,True,-2.4448,3.1725,3,6,3,50.0,21.14673947178195,26.78362573099414,11.249999999999998,3.75,历史3/6次成功; 当前距低点3.75%; 最新日涨幅-2.44%; 状态bottom_area; 底部已确认
46,65.05093587790519,59.34102438604334,601865,福莱特,bottom_area,2025-01-08,19.19,2025-01-06,18.71,2.5654730090860522,3.474078033137352,30.2386278896346,False,-0.3117,0.5444,1,2,1,50.0,39.24894003634159,39.24894003634159,12.434526990913946,2.5654730090860522,历史1/2次成功; 当前距低点2.57%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
47,64.9904618066169,58.98806637012516,688121,卓然股份,bottom_area,2025-01-08,10.25,2025-01-08,10.02,2.295409181636731,3.4930139720558846,27.809798270893378,False,-0.9662,1.009,2,6,2,33.33333333333333,36.818634252277256,55.206611570247944,12.704590818363268,2.295409181636731,历史2/6次成功; 当前距低点2.30%; 最新日涨幅-0.97%; 状态bottom_area; 底部未确认
48,64.20791266025643,59.47307692307694,000420,吉林化纤,bottom_area,2025-01-08,3.36,2025-01-08,3.25,3.384615384615381,5.230769230769228,30.257510729613735,False,-1.1765,1.8706,1,2,1,50.0,53.9249146757679,53.9249146757679,11.615384615384619,3.384615384615381,历史1/2次成功; 当前距低点3.38%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
49,63.65173409153271,59.2762855029487,601858,中国科传,bottom_area,2025-01-08,19.19,2025-01-06,18.51,3.6736898973527805,4.267963263101022,27.6387802971071,False,0.7878,0.951,2,5,2,40.0,18.34569069308085,21.243523316062173,11.32631010264722,3.6736898973527805,历史2/5次成功; 当前距低点3.67%; 最新日涨幅0.79%; 状态bottom_area; 底部未确认
50,62.95098962359626,57.129084857523615,600158,中体产业,bottom_area,2025-01-08,7.6,2025-01-08,7.43,2.2880215343203223,4.037685060565285,31.772268135904508,False,-1.6818,2.5637,1,2,1,50.0,23.955773955773946,23.955773955773946,12.711978465679676,2.2880215343203223,历史1/2次成功; 当前距低点2.29%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
51,62.849328588675355,58.82032832191907,300363,博腾股份,bottom_area,2025-01-08,15.3,2025-01-08,14.72,3.940217391304348,4.483695652173914,29.93812470252261,False,-0.1305,1.9101,2,5,2,40.0,41.63453749512357,46.29503738953092,11.05978260869565,3.940217391304348,历史2/5次成功; 当前距低点3.94%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
52,61.817818636932344,57.17155860448957,688173,希荻微,bottom_area,2025-01-08,10.01,2025-01-06,9.69,3.3023735810113553,6.191950464396282,29.166666666666668,False,-2.3415,2.3894,3,7,3,42.857142857142854,18.7609774073489,23.120837297811605,11.697626418988644,3.3023735810113553,历史3/7次成功; 当前距低点3.30%; 最新日涨幅-2.34%; 状态bottom_area; 底部未确认
53,61.474563371324855,57.74900621118013,300424,航新科技,bottom_area,2025-01-08,15.09,2025-01-08,14.49,4.140786749482399,5.72808833678399,27.404809619238478,False,-1.7578,4.6602,1,2,1,50.0,52.29885057471265,52.29885057471265,10.8592132505176,4.140786749482399,历史1/2次成功; 当前距低点4.14%; 最新日涨幅-1.76%; 状态bottom_area; 底部未确认
54,61.279864135851305,56.55129701952727,000503,国新健康,bottom_area,2025-01-08,10.04,2025-01-08,9.73,3.186022610483029,5.858170606372048,32.89655172413793,False,-0.4955,1.9823,1,2,1,50.0,31.85714285714286,31.85714285714286,11.813977389516971,3.186022610483029,历史1/2次成功; 当前距低点3.19%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
55,60.55490477864532,56.988592000949325,002777,久远银海,bottom_area,2025-01-08,15.74,2025-01-08,15.1,4.238410596026494,5.894039735099342,29.66930600838379,False,-0.5685,2.3932,2,5,2,40.0,35.44176430048242,51.99999999999999,10.761589403973506,4.238410596026494,历史2/5次成功; 当前距低点4.24%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
56,60.3838403363708,56.79952263430978,300768,迪普科技,bottom_area,2025-01-08,16.33,2025-01-06,15.67,4.2118698149329825,6.126356094447984,31.51223776223776,False,-1.3889,1.3279,1,2,1,50.0,45.76659038901602,45.76659038901602,10.788130185067017,4.2118698149329825,历史1/2次成功; 当前距低点4.21%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
57,60.36253973233533,56.89851120068726,605168,三人行,bottom_area,2025-01-08,30.88,2025-01-08,29.6,4.324324324324317,5.9459459459459385,29.52380952380952,False,-1.9683,3.1062,1,2,1,50.0,47.67726161369193,47.67726161369193,10.675675675675683,4.324324324324317,历史1/2次成功; 当前距低点4.32%; 最新日涨幅-1.97%; 状态bottom_area; 底部未确认
58,60.102307225351986,56.12158980868915,605186,健麾信息,bottom_area,2025-01-08,18.49,2025-01-06,17.81,3.8180797304884884,4.77259966311062,31.42087023488641,False,-0.3772,1.4753,1,2,1,50.0,37.29468599033817,37.29468599033817,11.181920269511512,3.8180797304884884,历史1/2次成功; 当前距低点3.82%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
59,59.91956418921631,56.24649746107633,001219,青岛食品,bottom_area,2025-01-08,13.2,2025-01-06,12.68,4.100946372239744,4.889589905362784,27.749287749287753,False,0.3802,1.9077,2,6,2,33.33333333333333,21.73828955080431,27.212020033388985,10.899053627760255,4.100946372239744,历史2/6次成功; 当前距低点4.10%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
60,59.749240755007,54.682038518920386,600307,酒钢宏兴,bottom_area,2025-01-08,1.5,2025-01-06,1.46,2.739726027397263,4.79452054794521,27.722772277227726,False,-1.9608,0.6869,1,2,1,50.0,16.33663366336634,16.33663366336634,12.260273972602736,2.739726027397263,历史1/2次成功; 当前距低点2.74%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
61,59.6230152142302,56.39029567754342,002495,佳隆股份,bottom_area,2025-01-08,2.32,2025-01-08,2.22,4.504504504504489,5.40540540540539,27.6872964169381,False,-1.2766,15.2361,2,5,2,40.0,35.48691369792286,38.07339449541283,10.495495495495511,4.504504504504489,历史2/5次成功; 当前距低点4.50%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
62,59.10428253540616,54.46460060257744,002624,完美世界,bottom_area,2025-01-08,9.62,2025-01-08,9.33,3.108252947481234,4.180064308681678,31.54805575935437,False,-0.5171,1.8389,1,2,1,50.0,19.685039370078737,19.685039370078737,11.891747052518765,3.108252947481234,历史1/2次成功; 当前距低点3.11%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
63,58.50631694974426,55.51330582767535,688107,安路科技,bottom_area,2025-01-08,26.18,2025-01-08,25.01,4.678128748500592,6.957217113154732,30.720221606648195,False,-0.8709,0.9179,2,6,2,33.33333333333333,47.34465613399662,67.95615731785945,10.321871251499406,4.678128748500592,历史2/6次成功; 当前距低点4.68%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
64,58.40274184482039,54.044328274311404,002153,石基信息,bottom_area,2025-01-08,6.51,2025-01-08,6.3,3.3333333333333326,4.444444444444449,27.33564013840831,False,-0.6107,0.8652,1,3,1,33.33333333333333,39.629005059021914,39.629005059021914,11.666666666666666,3.3333333333333326,历史1/3次成功; 当前距低点3.33%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
65,58.19930678990789,54.90283924526539,600322,津投城开,bottom_area,2025-01-08,2.39,2025-01-08,2.29,4.36681222707424,7.423580786026197,30.3951367781155,False,0.4202,6.4132,1,4,1,25.0,35.828877005347586,35.828877005347586,10.633187772925758,4.36681222707424,历史1/4次成功; 当前距低点4.37%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
66,58.10805405458516,55.00754502590556,601798,蓝科高新,bottom_area,2025-01-08,5.97,2025-01-07,5.71,4.5534150612959685,8.931698774080557,31.780167264038226,True,-2.7687,4.2078,2,5,2,40.0,19.458770783120215,21.74721189591078,10.446584938704031,4.5534150612959685,历史2/5次成功; 当前距低点4.55%; 最新日涨幅-2.77%; 状态bottom_area; 底部已确认
67,58.09056421360261,54.49513787560306,002312,川发龙蟒,bottom_area,2025-01-08,13.05,2025-01-08,12.54,4.066985645933027,5.502392344497618,31.061022539857074,False,-1.435,4.7604,2,5,2,40.0,19.93475886199119,21.638330757341585,10.933014354066973,4.066985645933027,历史2/5次成功; 当前距低点4.07%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
68,57.311158031940096,53.76939158615631,002314,南山控股,bottom_area,2025-01-08,2.3,2025-01-06,2.21,4.072398190045242,4.977375565610854,28.938906752411576,False,0.0,1.8291,1,4,1,25.0,26.12612612612611,26.12612612612611,10.927601809954757,4.072398190045242,历史1/4次成功; 当前距低点4.07%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
69,56.96851890973014,53.32684038020321,300451,创业慧康,bottom_area,2025-01-08,4.21,2025-01-08,4.05,3.9506172839506206,4.938271604938276,31.58783783783784,False,-0.237,3.0949,1,2,1,50.0,23.89380530973452,23.89380530973452,11.04938271604938,3.9506172839506206,历史1/2次成功; 当前距低点3.95%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
70,56.4262393780521,52.559937914452945,300683,海特生物,bottom_area,2025-01-08,22.22,2025-01-08,21.43,3.686420905272978,6.812879141390578,30.714516650501132,False,-2.927,1.9972,1,2,1,50.0,16.532137518684582,16.532137518684582,11.313579094727022,3.686420905272978,历史1/2次成功; 当前距低点3.69%; 最新日涨幅-2.93%; 状态bottom_area; 底部未确认
71,55.67282259666866,52.89010289719928,600939,重庆建工,bottom_area,2025-01-08,2.87,2025-01-06,2.74,4.744525547445251,6.204379562043792,27.894736842105257,False,-1.0345,0.7062,1,2,1,50.0,31.277533039647576,31.277533039647576,10.255474452554749,4.744525547445251,历史1/2次成功; 当前距低点4.74%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
72,55.35080190079766,51.99929662120396,603057,紫燕食品,bottom_area,2025-01-08,17.09,2025-01-08,16.41,4.143814747105422,5.301645338208416,27.325066430469434,False,-1.4986,8.0699,1,2,1,50.0,19.124700239808163,19.124700239808163,10.856185252894578,4.143814747105422,历史1/2次成功; 当前距低点4.14%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
