rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.60536958922555,84.50350369002058,603221,爱丽家居,bottom_area,2025-09-03,12.09,2025-09-02,11.93,1.341156747694888,5.616093880972338,32.2159090909091,False,-2.1053,1.988,4,4,4,100.0,17.856672444972688,20.699708454810505,8.658843252305113,1.341156747694888,历史4/4次成功; 当前距低点1.34%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
13,81.96289397133707,74.97443627935021,300730,科创信息,bottom_area,2025-09-03,18.56,2025-09-03,18.5,0.3243243243243174,4.972972972972982,27.90335151987529,False,-3.4339,8.1438,3,3,3,100.0,20.881159886073412,24.329896907216508,9.675675675675684,0.3243243243243174,历史3/3次成功; 当前距低点0.32%; 最新日涨幅-3.43%; 状态bottom_area; 底部未确认
14,81.83745299709408,74.67777622000875,002148,北纬科技,bottom_area,2025-09-03,10.18,2025-09-03,10.16,0.1968503937007832,5.2165354330708595,29.395413481584438,False,-3.5071,8.194,3,3,3,100.0,17.72362966476626,19.756097560975626,9.803149606299218,0.1968503937007832,历史3/3次成功; 当前距低点0.20%; 最新日涨幅-3.51%; 状态bottom_area; 底部未确认
15,80.91946040754546,77.48478331303592,300683,海特生物,confirmed_rebound,2025-09-03,44.51,2025-09-02,43.33,2.7232864066466647,10.039233787214405,29.841321243523318,True,-1.1328,5.6356,3,3,3,100.0,14.75202322682966,16.532137518684582,7.276713593353336,2.7232864066466647,历史3/3次成功; 当前距低点2.72%; 最新日涨幅-1.13%; 状态confirmed_rebound; 底部已确认
16,80.74351561333604,74.29054156499019,002041,登海种业,bottom_area,2025-09-03,9.59,2025-06-23,9.53,0.6295907660021038,7.345225603357829,29.719764011799416,True,-1.8424,1.3599,2,2,2,100.0,18.2043468358871,21.395106715252467,9.370409233997897,0.6295907660021038,历史2/2次成功; 当前距低点0.63%; 最新日涨幅-1.84%; 状态bottom_area; 底部已确认
17,79.88481386468933,73.11783034994895,688115,思林杰,bottom_area,2025-09-03,53.55,2025-09-03,53.36,0.35607196401798674,7.571214392803596,29.890947313099463,False,-4.375,3.3025,6,7,6,85.71428571428571,25.574286478778507,53.58819584171696,9.643928035982013,0.35607196401798674,历史6/7次成功; 当前距低点0.36%; 最新日涨幅-4.38%; 状态bottom_area; 底部未确认
18,78.11856703296702,71.01687912087911,002212,天融信,bottom_area,2025-09-03,9.9,2025-09-03,9.9,0.0,4.848484848484853,27.312775330396473,False,-3.1311,11.7559,2,2,2,100.0,24.553113553113555,30.95238095238096,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-3.13%; 状态bottom_area; 底部未确认
19,77.99210640808143,71.69306274494201,002596,海南瑞泽,bottom_area,2025-09-03,3.46,2025-09-03,3.44,0.5813953488372098,3.7790697674418574,30.364372469635637,False,-2.5352,2.4881,2,2,2,100.0,12.842172797262624,14.970059880239523,9.41860465116279,0.5813953488372098,历史2/2次成功; 当前距低点0.58%; 最新日涨幅-2.54%; 状态bottom_area; 底部未确认
20,77.37365171702056,70.67616022443107,688227,品高股份,bottom_area,2025-09-03,32.08,2025-09-03,32.0,0.24999999999999467,5.125000000000002,27.27272727272727,False,-4.067,4.6479,4,5,4,80.0,23.527743142102526,36.87150837988826,9.750000000000005,0.24999999999999467,历史4/5次成功; 当前距低点0.25%; 最新日涨幅-4.07%; 状态bottom_area; 底部未确认
21,76.21826965336906,74.5250602837229,600658,电子城,confirmed_rebound,2025-09-03,6.25,2025-09-03,6.02,3.8205980066445258,10.797342192691037,32.35955056179776,False,2.1242,8.6156,1,1,1,100.0,32.344213649851625,32.344213649851625,6.179401993355475,3.8205980066445258,历史1/1次成功; 当前距低点3.82%; 最新日涨幅2.12%; 状态confirmed_rebound; 底部未确认
22,76.18278360450863,74.26312390594067,603511,爱慕股份,bottom_area,2025-09-03,15.01,2025-09-03,14.48,3.6602209944751336,5.317679558011046,32.336448598130836,False,2.1784,1.86,1,1,1,100.0,18.754988028731056,18.754988028731056,6.339779005524868,3.6602209944751336,历史1/1次成功; 当前距低点3.66%; 最新日涨幅2.18%; 状态bottom_area; 底部未确认
23,76.0490657954428,69.80004709341972,603280,南方路机,bottom_area,2025-09-03,42.11,2025-09-01,41.9,0.5011933174224363,4.248210023866352,29.46127946127946,False,-1.8872,13.4904,1,1,1,100.0,18.348214285714302,18.348214285714302,9.498806682577564,0.5011933174224363,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-1.89%; 状态bottom_area; 底部未确认
24,75.83000324268806,69.538583976655,300192,科德教育,bottom_area,2025-09-03,19.84,2025-09-03,19.75,0.4556962025316449,4.759493670886082,28.905687544996404,False,-3.3609,9.4937,1,1,1,100.0,26.599845797995382,26.599845797995382,9.544303797468356,0.4556962025316449,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-3.36%; 状态bottom_area; 底部未确认
25,75.01161561842413,69.12835164835165,000026,飞亚达,bottom_area,2025-09-03,16.92,2025-09-02,16.8,0.7142857142857202,9.404761904761894,27.17815344603381,False,-6.6225,3.7427,1,1,1,100.0,27.564102564102562,27.564102564102562,9.285714285714281,0.7142857142857202,历史1/1次成功; 当前距低点0.71%; 最新日涨幅-6.62%; 状态bottom_area; 底部未确认
26,74.89108689192051,68.86900846116289,603192,汇得科技,bottom_area,2025-09-03,21.74,2025-09-03,21.61,0.6015733456732948,4.118463674224899,27.165487023929902,False,-2.3799,1.5361,3,4,3,75.0,18.73976177041938,25.562817719680464,9.398426654326705,0.6015733456732948,历史3/4次成功; 当前距低点0.60%; 最新日涨幅-2.38%; 状态bottom_area; 底部未确认
27,71.60164958076338,69.470326929339,603262,技源集团,bottom_area,2025-09-03,30.9,2025-08-04,29.88,3.4136546184738945,8.567603748326636,28.823249166269648,True,-3.0132,10.3474,1,1,1,100.0,13.459459459459449,13.459459459459449,6.586345381526107,3.4136546184738945,历史1/1次成功; 当前距低点3.41%; 最新日涨幅-3.01%; 状态bottom_area; 底部已确认
28,66.16994665725838,60.485124308179,002800,天顺股份,bottom_area,2025-09-03,13.97,2025-09-03,13.93,0.28715003589376115,6.030150753768844,27.673935617860856,False,-4.5765,4.3951,3,5,3,60.0,12.525948333423568,14.184397163120579,9.712849964106239,0.28715003589376115,历史3/5次成功; 当前距低点0.29%; 最新日涨幅-4.58%; 状态bottom_area; 底部未确认
29,65.56853902741759,60.00004198058894,605169,洪通燃气,bottom_area,2025-09-03,14.6,2025-09-03,14.55,0.34364261168384147,3.0240549828178658,30.249280920421857,False,-2.2758,1.5374,2,4,2,50.0,22.06208137219406,26.09375,9.656357388316158,0.34364261168384147,历史2/4次成功; 当前距低点0.34%; 最新日涨幅-2.28%; 状态bottom_area; 底部未确认
30,63.64685555253308,63.44054483761401,002218,拓日新能,bottom_area,2025-09-03,3.69,2025-08-28,3.52,4.829545454545452,7.670454545454546,28.163265306122454,True,-0.2703,4.0254,2,3,2,66.66666666666666,27.07119251242463,39.04109589041095,5.1704545454545485,4.829545454545452,历史2/3次成功; 当前距低点4.83%; 最新日涨幅-0.27%; 状态bottom_area; 底部已确认
31,59.56940114646056,57.043524872802685,603767,中马传动,bottom_area,2025-09-03,29.02,2025-09-02,28.25,2.7256637168141578,9.522123893805315,30.452978828163463,True,-4.2876,8.4273,1,2,1,50.0,29.881925522252505,29.881925522252505,7.274336283185842,2.7256637168141578,历史1/2次成功; 当前距低点2.73%; 最新日涨幅-4.29%; 状态bottom_area; 底部已确认
32,56.36194607775174,51.93266291818015,601669,中国电建,bottom_area,2025-09-03,5.71,2025-09-03,5.67,0.7054673721340394,2.46913580246913,27.67857142857143,False,-1.2111,1.6256,1,2,1,50.0,16.457680250783696,16.457680250783696,9.294532627865962,0.7054673721340394,历史1/2次成功; 当前距低点0.71%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
33,55.93498854564505,55.492668450973895,605099,共创草坪,confirmed_rebound,2025-09-03,31.49,2025-08-08,30.11,4.583194951843239,11.026237130521423,27.93202489229297,True,-1.0682,0.5435,1,2,1,50.0,44.31372549019606,44.31372549019606,5.416805048156762,4.583194951843239,历史1/2次成功; 当前距低点4.58%; 最新日涨幅-1.07%; 状态confirmed_rebound; 底部已确认
