rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.48754536279051,78.78016852287635,300345,华民股份,bottom_area,2025-04-07,4.23,2025-04-07,4.18,1.1961722488038447,19.37799043062202,29.272419627749585,False,-18.4971,3.0111,2,2,2,100.0,28.857211022307048,29.397590361445776,18.803827751196156,1.1961722488038447,历史2/2次成功; 当前距低点1.20%; 最新日涨幅-18.50%; 状态bottom_area; 底部未确认
76,68.37416717517095,56.9784726459758,002759,天际股份,bottom_area,2025-04-07,6.84,2025-04-07,6.84,0.0,6.286549707602335,28.15126050420168,False,-10.0,2.0585,2,4,2,50.0,24.07780992460108,27.166666666666668,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
77,68.09705014924867,59.20687293599612,688339,亿华通,bottom_area,2025-04-07,19.42,2025-04-07,18.98,2.3182297154899962,15.542676501580607,28.078817733990146,False,-15.3813,4.2836,2,6,2,33.33333333333333,48.48980297838693,76.30996309963099,17.681770284510005,2.3182297154899962,历史2/6次成功; 当前距低点2.32%; 最新日涨幅-15.38%; 状态bottom_area; 底部未确认
78,67.83096840204256,56.525807001702134,301499,维科精密,bottom_area,2025-04-07,20.18,2025-04-07,20.18,0.0,18.334985133795833,27.799642218246866,False,-19.9841,9.3345,2,4,2,50.0,21.64412366506522,21.950454687989964,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态bottom_area; 底部未确认
79,67.51836114733992,57.098300028145246,300464,星徽股份,bottom_area,2025-04-07,3.77,2025-04-07,3.74,0.8021390374331497,17.379679144385012,28.761904761904756,False,-19.2719,3.6235,2,4,2,50.0,22.296650717703358,23.68421052631579,19.19786096256685,0.8021390374331497,历史2/4次成功; 当前距低点0.80%; 最新日涨幅-19.27%; 状态bottom_area; 底部未确认
80,66.85238943450555,58.21257709848871,688078,龙软科技,bottom_area,2025-04-07,26.87,2025-04-07,26.24,2.400914634146351,17.073170731707318,32.71794871794872,False,-18.0793,2.4344,2,5,2,40.0,29.713239055604213,29.719161038037694,17.59908536585365,2.400914634146351,历史2/5次成功; 当前距低点2.40%; 最新日涨幅-18.08%; 状态bottom_area; 底部未确认
81,66.72000000000001,55.60000000000001,000737,北方铜业,bottom_area,2025-04-07,9.01,2025-04-07,9.01,0.0,0.0,30.692307692307697,False,-9.99,1.0459,1,2,1,50.0,88.19095477386935,88.19095477386935,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
82,66.72000000000001,55.60000000000001,002426,胜利精密,bottom_area,2025-04-07,2.73,2025-04-07,2.73,0.0,4.029304029304025,30.17902813299233,False,-9.901,2.1342,1,2,1,50.0,51.31578947368419,51.31578947368419,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态bottom_area; 底部未确认
83,66.72000000000001,55.60000000000001,002664,信质集团,bottom_area,2025-04-07,14.58,2025-04-07,14.58,0.0,6.172839506172842,31.063829787234038,False,-10.0,3.0855,1,2,1,50.0,52.526315789473685,52.526315789473685,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
84,66.72000000000001,55.60000000000001,300449,汉邦高科,bottom_area,2025-04-07,6.05,2025-04-07,6.05,0.0,16.198347107438025,30.61926605504588,False,-19.9735,10.4977,1,2,1,50.0,71.7557251908397,71.7557251908397,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-19.97%; 状态bottom_area; 底部未确认
85,66.66885323271615,57.83339141015256,300596,利安隆,bottom_area,2025-04-07,24.69,2025-04-07,24.16,2.193708609271528,16.307947019867555,28.87842213717986,False,-16.6442,3.7711,1,2,1,50.0,36.80132816823464,36.80132816823464,17.806291390728475,2.193708609271528,历史1/2次成功; 当前距低点2.19%; 最新日涨幅-16.64%; 状态bottom_area; 底部未确认
86,66.5066884313362,56.85363653521909,300340,科恒股份,bottom_area,2025-04-07,8.01,2025-04-07,7.9,1.392405063291132,17.341772151898724,29.652715939447905,False,-18.845,5.823,1,4,1,25.0,42.54473161033797,42.54473161033797,18.607594936708868,1.392405063291132,历史1/4次成功; 当前距低点1.39%; 最新日涨幅-18.84%; 状态bottom_area; 底部未确认
87,66.37333142459025,58.8254616055484,301371,敷尔佳,bottom_area,2025-04-07,29.46,2025-04-07,28.5,3.3684210526315814,19.19298245614035,27.425515660809786,False,-15.6116,5.0905,2,4,2,50.0,23.201406481443037,25.879396984924636,16.631578947368418,3.3684210526315814,历史2/4次成功; 当前距低点3.37%; 最新日涨幅-15.61%; 状态bottom_area; 底部未确认
88,66.26672296317446,57.02906556814935,300390,天华新能,bottom_area,2025-04-07,17.36,2025-04-07,17.06,1.7584994138335328,18.757327080890988,32.56916996047431,False,-18.6123,3.9211,1,2,1,50.0,27.142173288654863,27.142173288654863,18.241500586166467,1.7584994138335328,历史1/2次成功; 当前距低点1.76%; 最新日涨幅-18.61%; 状态bottom_area; 底部未确认
89,65.7731849791377,54.81098748261475,002046,国机精工,bottom_area,2025-04-07,13.84,2025-04-07,13.84,0.0,4.624277456647403,27.50130958617077,False,-10.013,2.3739,1,2,1,50.0,45.75799721835883,45.75799721835883,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
90,65.29146198830408,54.40955165692007,300421,力星股份,bottom_area,2025-04-07,13.58,2025-04-07,13.58,0.0,14.06480117820324,30.678917815211843,False,-19.9764,17.5681,1,2,1,50.0,43.59974009096816,43.59974009096816,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态bottom_area; 底部未确认
91,65.15438848920864,54.29532374100721,300438,鹏辉能源,bottom_area,2025-04-07,21.36,2025-04-07,21.36,0.0,18.305243445692884,30.196078431372552,False,-20.0,4.6778,1,2,1,50.0,42.98561151079138,42.98561151079138,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
92,65.02994633548728,54.1916219462394,002183,怡亚通,bottom_area,2025-04-07,4.16,2025-04-07,4.16,0.0,7.451923076923067,31.239669421487598,False,-9.9567,2.1157,2,5,2,40.0,30.76140831311505,31.948881789137378,20.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
93,64.9736128787679,55.46268159432568,688127,蓝特光学,bottom_area,2025-04-07,20.83,2025-04-07,20.56,1.3132295719844338,12.159533073929962,30.8675184936113,False,-18.9494,4.0705,1,4,1,25.0,34.095940959409596,34.095940959409596,18.686770428015567,1.3132295719844338,历史1/4次成功; 当前距低点1.31%; 最新日涨幅-18.95%; 状态bottom_area; 底部未确认
94,64.91062598500865,54.09218832084055,002036,联创电子,bottom_area,2025-04-07,9.86,2025-04-07,9.86,0.0,4.259634888438133,27.92397660818714,False,-9.9543,2.7449,2,6,2,33.33333333333333,44.67126337369466,67.13178294573642,20.0,0.0,历史2/6次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
95,64.9024000387637,57.549610584123826,300677,英科医疗,bottom_area,2025-04-07,20.71,2025-04-07,20.03,3.394907638542185,14.078881677483777,28.946434905995034,False,-14.3507,4.889,1,2,1,50.0,69.06438631790746,69.06438631790746,16.605092361457814,3.394907638542185,历史1/2次成功; 当前距低点3.39%; 最新日涨幅-14.35%; 状态bottom_area; 底部未确认
96,64.87367854371512,56.31879008746354,300541,先进数通,bottom_area,2025-04-07,10.52,2025-04-07,10.29,2.2351797862001987,17.784256559766767,29.952348536419336,False,-17.7482,11.2567,1,4,1,25.0,52.85714285714285,52.85714285714285,17.764820213799805,2.2351797862001987,历史1/4次成功; 当前距低点2.24%; 最新日涨幅-17.75%; 状态bottom_area; 底部未确认
97,64.82539534883722,54.02116279069769,002518,科士达,bottom_area,2025-04-07,22.27,2025-04-07,22.27,0.0,5.792546026044001,28.667520819987185,False,-9.9838,1.9967,1,2,1,50.0,41.51162790697675,41.51162790697675,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
98,64.78608185966199,57.787159014837094,688237,超卓航科,confirmed_rebound,2025-04-07,20.08,2025-04-07,19.36,3.7190082644628046,23.19214876033059,29.006233956729005,False,-16.9905,2.1303,2,4,2,50.0,32.1317089129693,41.301843317972356,16.2809917355372,3.7190082644628046,历史2/4次成功; 当前距低点3.72%; 最新日涨幅-16.99%; 状态confirmed_rebound; 底部未确认
99,64.7564008182578,53.96366734854817,688079,美迪凯,bottom_area,2025-04-07,7.54,2025-04-07,7.54,0.0,16.047745358090186,29.268292682926827,False,-17.8649,1.6106,2,5,2,40.0,29.53584595993638,30.064655172413808,20.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-17.86%; 状态bottom_area; 底部未确认
100,64.7009940357853,53.91749502982108,001336,楚环科技,bottom_area,2025-04-07,17.46,2025-04-07,17.46,0.0,5.211912943871707,27.158948685857315,False,-10.0,14.6309,1,2,1,50.0,40.95427435387674,40.95427435387674,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
101,64.4654469082653,57.02040247349356,300349,金卡智能,bottom_area,2025-04-07,11.09,2025-04-07,10.74,3.258845437616384,17.597765363128495,27.137042062415194,False,-16.6165,4.5539,1,2,1,50.0,45.48693586698337,45.48693586698337,16.741154562383617,3.258845437616384,历史1/2次成功; 当前距低点3.26%; 最新日涨幅-16.62%; 状态bottom_area; 底部未确认
102,64.33703770659262,55.73562319306136,688055,龙腾光电,bottom_area,2025-04-07,2.89,2025-04-07,2.83,2.1201413427561855,18.021201413427555,31.642512077294676,False,-16.7147,0.5212,1,4,1,25.0,45.45454545454546,45.45454545454546,17.879858657243815,2.1201413427561855,历史1/4次成功; 当前距低点2.12%; 最新日涨幅-16.71%; 状态bottom_area; 底部未确认
103,64.32036341611145,53.60030284675954,601865,福莱特,bottom_area,2025-04-07,15.75,2025-04-07,15.75,0.0,4.634920634920638,30.340557275541798,False,-10.0,0.6535,1,2,1,50.0,39.24894003634159,39.24894003634159,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
104,64.17560759646788,53.47967299705657,603131,上海沪工,bottom_area,2025-04-07,15.72,2025-04-07,15.72,0.0,6.043256997455478,27.15477293790546,False,-10.0172,2.2607,2,5,2,40.0,26.933725790626717,30.158730158730158,20.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
105,64.05478054065453,56.828551487321214,301611,珂玛科技,bottom_area,2025-04-07,47.72,2025-04-07,46.14,3.4243606415257872,19.20242739488513,29.878419452887535,False,-17.2677,9.2012,1,2,1,50.0,46.48437499999999,46.48437499999999,16.575639358474213,3.4243606415257872,历史1/2次成功; 当前距低点3.42%; 最新日涨幅-17.27%; 状态bottom_area; 底部未确认
106,63.97791227087568,54.379290224186526,300712,永福股份,bottom_area,2025-04-07,19.67,2025-04-07,19.46,1.0791366906474864,18.191161356628978,29.107468123861562,False,-19.1533,2.4731,1,4,1,25.0,25.401730531520393,25.401730531520393,18.920863309352516,1.0791366906474864,历史1/4次成功; 当前距低点1.08%; 最新日涨幅-19.15%; 状态bottom_area; 底部未确认
107,63.93372201872201,53.27810168226834,605218,伟时电子,bottom_area,2025-04-07,19.05,2025-04-07,19.05,0.0,4.461942257217837,29.103088946780797,False,-10.0142,0.908,2,6,2,33.33333333333333,40.29445348889792,42.36874236874236,20.0,0.0,历史2/6次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
108,63.69774515315558,56.05142376142377,300450,先导智能,bottom_area,2025-04-07,17.3,2025-04-07,16.8,2.976190476190476,15.476190476190462,30.949445129469783,False,-16.6265,3.1127,1,2,1,50.0,36.81257014590347,36.81257014590347,17.023809523809526,2.976190476190476,历史1/2次成功; 当前距低点2.98%; 最新日涨幅-16.63%; 状态bottom_area; 底部未确认
109,63.64960155686246,53.12464959301172,688038,中科通达,bottom_area,2025-04-07,11.69,2025-04-07,11.68,0.08561643835616256,19.60616438356165,28.56269113149848,False,-19.9315,4.0345,1,3,1,33.33333333333333,44.92753623188406,44.92753623188406,19.914383561643838,0.08561643835616256,历史1/3次成功; 当前距低点0.09%; 最新日涨幅-19.93%; 状态bottom_area; 底部未确认
110,63.5300534459495,52.94171120495792,002600,领益智造,bottom_area,2025-04-07,7.6,2025-04-07,7.6,0.0,0.5263157894736847,27.27272727272727,False,-9.9526,0.5522,2,6,2,33.33333333333333,38.48590253561602,38.59060402684564,20.0,0.0,历史2/6次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
111,63.47934664246824,52.8994555353902,300582,英飞特,bottom_area,2025-04-07,10.52,2025-04-07,10.52,0.0,17.965779467680616,29.58500669344043,False,-20.0,5.2149,1,2,1,50.0,35.48094373865699,35.48094373865699,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
112,63.433061699650764,52.86088474970897,300895,铜牛信息,bottom_area,2025-04-07,40.25,2025-04-07,40.25,0.0,18.062111801242246,27.083333333333336,False,-19.996,12.1702,1,2,1,50.0,35.27357392316647,35.27357392316647,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
113,63.357583652706545,53.07258583359107,300550,和仁科技,bottom_area,2025-04-07,10.63,2025-04-07,10.6,0.28301886792453906,19.9056603773585,32.868904369854334,False,-19.7736,1.9288,1,2,1,50.0,27.62295081967214,27.62295081967214,19.71698113207546,0.28301886792453906,历史1/2次成功; 当前距低点0.28%; 最新日涨幅-19.77%; 状态bottom_area; 底部未确认
114,63.3019926199262,52.75166051660517,000759,中百集团,bottom_area,2025-04-07,6.9,2025-04-07,6.9,0.0,10.869565217391305,29.158110882956876,False,-10.0391,10.2607,1,2,1,50.0,34.68634686346863,34.68634686346863,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
115,63.22318745936575,52.68598954947146,002265,建设工业,bottom_area,2025-04-07,18.62,2025-04-07,18.62,0.0,5.209452201933399,29.92096349266089,False,-10.0048,1.6684,2,6,2,33.33333333333333,37.111054925473766,41.46981627296587,20.0,0.0,历史2/6次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
116,63.176713315683806,53.771329171054624,300631,久吾高科,bottom_area,2025-04-07,17.54,2025-04-07,17.34,1.1534025374855783,19.72318339100347,27.020202020202028,False,-19.0959,3.3441,1,4,1,25.0,23.04347826086956,23.04347826086956,18.84659746251442,1.1534025374855783,历史1/4次成功; 当前距低点1.15%; 最新日涨幅-19.10%; 状态bottom_area; 底部未确认
117,63.17035924159152,52.6419660346596,301360,荣旗科技,bottom_area,2025-04-07,39.83,2025-04-07,39.83,0.0,18.001506402209394,31.07804118359578,False,-20.004,6.059,2,5,2,40.0,22.42992491752477,23.857583403420236,20.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
118,63.14946914871366,52.624557623928055,603196,璞源材料,bottom_area,2025-04-07,12.94,2025-04-07,12.94,0.0,5.718701700154561,29.978354978354982,False,-10.0139,1.324,2,5,2,40.0,22.33633131144113,22.85714285714286,20.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
119,63.01534020618557,52.512783505154644,002283,天润工业,bottom_area,2025-04-07,5.81,2025-04-07,5.81,0.0,5.507745266781416,28.44827586206896,False,-9.9225,2.1772,1,2,1,50.0,33.402061855670105,33.402061855670105,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
120,62.836892228649994,56.70483043089334,300722,新余国科,bottom_area,2025-04-07,23.71,2025-04-07,22.72,4.357394366197192,18.04577464788733,27.85011114639568,False,-14.3425,3.3859,3,7,3,42.857142857142854,39.39925276556114,45.90377113133938,15.642605633802809,4.357394366197192,历史3/7次成功; 当前距低点4.36%; 最新日涨幅-14.34%; 状态bottom_area; 底部未确认
121,62.4650349681478,56.05477146042364,688153,唯捷创芯,bottom_area,2025-04-07,28.0,2025-04-07,26.91,4.050538833147528,17.05685618729097,31.8216366860907,False,-15.2286,3.5303,1,2,1,50.0,56.23923209451143,56.23923209451143,15.949461166852474,4.050538833147528,历史1/2次成功; 当前距低点4.05%; 最新日涨幅-15.23%; 状态bottom_area; 底部未确认
122,62.379999999999995,51.983333333333334,001239,永达股份,bottom_area,2025-04-07,13.46,2025-04-07,13.46,0.0,6.389301634472506,32.02020202020202,False,-9.9666,6.0861,1,3,1,33.33333333333333,62.04678362573098,62.04678362573098,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
123,62.379999999999995,51.983333333333334,002577,雷柏科技,bottom_area,2025-04-07,19.44,2025-04-07,19.44,0.0,5.452674897119334,27.59776536312849,False,-10.0,0.9011,1,3,1,33.33333333333333,50.0,50.0,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
124,62.379999999999995,51.983333333333334,300389,艾比森,bottom_area,2025-04-07,8.8,2025-04-07,8.8,0.0,18.295454545454536,28.10457516339869,False,-20.0,3.6401,1,3,1,33.33333333333333,56.07985480943739,56.07985480943739,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
125,62.379999999999995,51.983333333333334,300424,航新科技,bottom_area,2025-04-07,11.98,2025-04-07,11.98,0.0,19.782971619365604,32.84753363228699,False,-19.9733,5.4728,1,3,1,33.33333333333333,52.29885057471265,52.29885057471265,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-19.97%; 状态bottom_area; 底部未确认
126,62.379999999999995,51.983333333333334,300613,富瀚微,bottom_area,2025-04-07,43.83,2025-04-07,43.83,0.0,19.119324663472515,32.662467352895995,False,-20.0037,4.2541,1,3,1,33.33333333333333,52.08163265306121,52.08163265306121,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
127,62.379999999999995,51.983333333333334,605155,西大门,bottom_area,2025-04-07,10.86,2025-04-07,10.86,0.0,5.524861878453052,31.30929791271348,False,-10.0249,2.8851,1,3,1,33.33333333333333,57.16054477919933,57.16054477919933,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
128,62.3792714453584,51.98272620446534,600097,开创国际,bottom_area,2025-04-07,8.76,2025-04-07,8.76,0.0,7.420091324200917,32.09302325581396,False,-9.9692,5.0523,1,2,1,50.0,30.552291421856637,30.552291421856637,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
129,62.2550662459178,52.18586960968929,300414,中光防雷,bottom_area,2025-04-07,6.24,2025-04-07,6.22,0.32154340836013606,18.9710610932476,30.58035714285715,False,-19.6911,3.4185,1,2,1,50.0,23.327895595432295,23.327895595432295,19.678456591639865,0.32154340836013606,历史1/2次成功; 当前距低点0.32%; 最新日涨幅-19.69%; 状态bottom_area; 底部未确认
130,61.81139414718693,51.91277230866944,300370,安控科技,bottom_area,2025-04-07,2.36,2025-04-07,2.35,0.4255319148936079,19.148936170212753,32.664756446991404,False,-19.4539,4.6753,1,2,1,50.0,23.13432835820894,23.13432835820894,19.574468085106396,0.4255319148936079,历史1/2次成功; 当前距低点0.43%; 最新日涨幅-19.45%; 状态bottom_area; 底部未确认
131,61.73019230769231,51.44182692307693,002329,皇氏集团,bottom_area,2025-04-07,2.8,2025-04-07,2.8,0.0,5.000000000000004,32.367149758454104,False,-9.9678,4.6084,1,2,1,50.0,27.644230769230756,27.644230769230756,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
132,61.478112867864816,53.423009591198664,688355,明志科技,bottom_area,2025-04-07,14.75,2025-04-07,14.42,2.288488210818308,19.694868238557568,29.486552567237162,False,-18.0556,1.7219,1,4,1,25.0,35.08474576271185,35.08474576271185,17.711511789181696,2.288488210818308,历史1/4次成功; 当前距低点2.29%; 最新日涨幅-18.06%; 状态bottom_area; 底部未确认
133,61.44071856287427,51.20059880239523,002273,水晶光电,bottom_area,2025-04-07,18.59,2025-04-07,18.59,0.0,0.0,30.634328358208958,False,-9.9758,0.6836,1,2,1,50.0,26.34730538922157,26.34730538922157,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
134,61.37206824165255,51.50035548831566,688251,井松智能,bottom_area,2025-04-07,15.87,2025-04-07,15.81,0.3795066413662158,14.800759013282718,30.044247787610622,False,-19.6862,4.9764,1,3,1,33.33333333333333,39.7972972972973,39.7972972972973,19.620493358633787,0.3795066413662158,历史1/3次成功; 当前距低点0.38%; 最新日涨幅-19.69%; 状态bottom_area; 底部未确认
135,61.216678445229675,51.01389870435806,002009,天奇股份,bottom_area,2025-04-07,12.85,2025-04-07,12.85,0.0,3.4241245136186733,31.136120042872456,False,-10.014,2.2439,1,3,1,33.33333333333333,44.78798586572438,44.78798586572438,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
136,61.162629879013096,54.364109740409994,688326,经纬恒润,bottom_area,2025-04-07,67.81,2025-04-07,65.5,3.526717557251912,19.083969465648856,31.749505053662602,False,-16.2736,2.7969,1,2,1,50.0,34.48938586529221,34.48938586529221,16.47328244274809,3.526717557251912,历史1/2次成功; 当前距低点3.53%; 最新日涨幅-16.27%; 状态bottom_area; 底部未确认
137,60.98883197631384,50.8240266469282,601100,恒立液压,bottom_area,2025-04-07,70.83,2025-04-07,70.83,0.0,2.8236622899901174,28.79260078415603,False,-10.0,0.8398,1,2,1,50.0,24.322723908216147,24.322723908216147,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
138,60.88246153846155,50.735384615384625,000887,中鼎股份,bottom_area,2025-04-07,16.52,2025-04-07,16.52,0.0,3.8740920096852336,31.195335276967935,False,-10.0218,1.4103,1,2,1,50.0,23.84615384615385,23.84615384615385,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
139,60.68392895501795,50.56994079584829,300681,英搏尔,bottom_area,2025-04-07,26.02,2025-04-07,26.02,0.0,14.527286702536516,31.795543905635647,False,-19.9877,8.2033,2,6,2,33.33333333333333,25.734448723198668,27.487589035182385,20.0,0.0,历史2/6次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态bottom_area; 底部未确认
140,60.56919685674936,53.044461153164704,300721,怡达股份,bottom_area,2025-04-07,14.0,2025-03-31,13.63,2.7146001467351373,10.78503301540718,31.5075376884422,True,-3.3149,22.8507,2,7,2,28.57142857142857,21.34120308298442,22.270742358078603,17.285399853264863,2.7146001467351373,历史2/7次成功; 当前距低点2.71%; 最新日涨幅-3.31%; 状态bottom_area; 底部已确认
141,60.35408581123022,50.29507150935852,603353,和顺石油,bottom_area,2025-04-07,15.34,2025-04-07,15.34,0.0,1.1734028683181206,28.684332868433295,False,-9.9765,1.4881,2,6,2,33.33333333333333,24.256656860350496,27.079174983366617,20.0,0.0,历史2/6次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
142,60.27358500683148,50.446111415113585,688280,精进电动,bottom_area,2025-04-07,4.24,2025-04-07,4.23,0.23640661938533772,18.203309692671382,31.55339805825242,False,-19.8488,3.3692,1,3,1,33.33333333333333,32.37518910741301,32.37518910741301,19.763593380614665,0.23640661938533772,历史1/3次成功; 当前距低点0.24%; 最新日涨幅-19.85%; 状态bottom_area; 底部未确认
143,60.228033240997235,50.19002770083103,300703,创源股份,bottom_area,2025-04-07,11.05,2025-04-07,11.05,0.0,16.561085972850677,29.52806122448979,False,-19.9855,5.1264,1,2,1,50.0,20.914127423822727,20.914127423822727,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态bottom_area; 底部未确认
144,60.16474297464016,50.13728581220014,301577,美信科技,bottom_area,2025-04-07,44.01,2025-04-07,44.01,0.0,17.4505794137696,31.11598059164189,False,-19.9964,6.2432,1,2,1,50.0,20.630568882796446,20.630568882796446,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
145,60.112674418604655,50.093895348837215,001379,腾达科技,bottom_area,2025-04-07,18.71,2025-04-07,18.71,0.0,4.222340994120787,28.886354998099574,False,-10.0048,3.1909,1,2,1,50.0,20.39728682170543,20.39728682170543,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
146,59.98248636859324,49.98540530716104,300539,横河精密,bottom_area,2025-04-07,11.14,2025-04-07,11.14,0.0,15.529622980251334,30.635118306351174,False,-20.0287,6.5219,1,3,1,33.33333333333333,39.25845147219192,39.25845147219192,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态bottom_area; 底部未确认
147,59.96052950836874,52.317534381890816,300648,星云股份,bottom_area,2025-04-07,21.22,2025-04-07,20.7,2.5120772946859886,14.782608695652186,29.687500000000007,False,-15.5255,6.2263,2,7,2,28.57142857142857,24.14400483596314,26.78362573099414,17.487922705314013,2.5120772946859886,历史2/7次成功; 当前距低点2.51%; 最新日涨幅-15.53%; 状态bottom_area; 底部未确认
148,59.86559666158661,51.916425879396975,688170,德龙激光,bottom_area,2025-04-07,18.3,2025-04-07,17.91,2.1775544388609744,17.25293132328308,30.12095200936402,False,-17.2694,2.7667,1,4,1,25.0,25.624999999999996,25.624999999999996,17.822445561139027,2.1775544388609744,历史1/4次成功; 当前距低点2.18%; 最新日涨幅-17.27%; 状态bottom_area; 底部未确认
149,59.806502933788586,53.6103060490784,300443,金雷股份,bottom_area,2025-04-07,17.46,2025-04-07,16.79,3.990470518165585,16.081000595592613,31.581092094539525,False,-16.1786,5.6796,1,2,1,50.0,36.12139156180608,36.12139156180608,16.009529481834416,3.990470518165585,历史1/2次成功; 当前距低点3.99%; 最新日涨幅-16.18%; 状态bottom_area; 底部未确认
150,59.73644098693842,49.935622391973375,300706,阿石创,bottom_area,2025-04-07,17.69,2025-04-07,17.66,0.16987542468856817,17.723669309173268,30.08709422011085,False,-19.8459,4.9785,1,3,1,33.33333333333333,28.81508078994613,28.81508078994613,19.830124575311434,0.16987542468856817,历史1/3次成功; 当前距低点0.17%; 最新日涨幅-19.85%; 状态bottom_area; 底部未确认
151,59.60666026871401,49.67221689059501,300549,优德精密,bottom_area,2025-04-07,16.22,2025-04-07,16.22,0.0,15.906288532675722,28.134692069118305,False,-19.9803,9.1019,1,4,1,25.0,38.963531669865645,38.963531669865645,20.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态bottom_area; 底部未确认
