rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.77796233966788,84.90803891467334,688075,安旭生物,bottom_area,2023-06-08,66.37,2023-05-10,64.65,2.660479505027067,7.764887857695276,30.37906525953047,True,-0.0452,0.9989,5,5,5,100.0,27.010388097500325,40.134529147982065,7.339520494972934,2.660479505027067,历史5/5次成功; 当前距低点2.66%; 最新日涨幅-0.05%; 状态bottom_area; 底部已确认
12,81.6547784036908,80.17270944504553,600009,上海机场,bottom_area,2023-06-08,46.63,2023-06-06,44.82,4.038375725122719,4.39535921463632,29.83719474013776,False,1.7234,0.5263,3,3,3,100.0,21.829065044759854,27.704918032786885,5.961624274877282,4.038375725122719,历史3/3次成功; 当前距低点4.04%; 最新日涨幅1.72%; 状态bottom_area; 底部未确认
13,81.35391771103149,74.04552794030053,603078,江化微,bottom_area,2023-06-08,16.17,2023-06-08,16.16,0.06188118811882155,2.7227722772277305,31.204767986377174,False,-2.9412,1.6083,2,2,2,100.0,19.12159703877122,24.563540397888758,9.938118811881179,0.06188118811882155,历史2/2次成功; 当前距低点0.06%; 最新日涨幅-2.94%; 状态bottom_area; 底部未确认
14,80.20912708855451,78.698804444437,002179,中航光电,bottom_area,2023-06-08,40.8,2023-06-08,39.23,4.002039255671681,4.460871781799644,31.702646239554323,False,1.5431,0.3974,1,1,1,100.0,46.79276315789475,46.79276315789475,5.997960744328319,4.002039255671681,历史1/1次成功; 当前距低点4.00%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
15,80.12224762692175,74.61126132877489,002768,国恩股份,bottom_area,2023-06-08,23.3,2023-06-08,23.01,1.2603215993046464,3.3463711429813103,27.068145800316955,False,-0.2995,0.8344,1,1,1,100.0,13.681691264459511,13.681691264459511,8.739678400695354,1.2603215993046464,历史1/1次成功; 当前距低点1.26%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
16,79.79380775412942,74.28448398576512,002378,章源钨业,bottom_area,2023-06-08,5.69,2023-06-07,5.62,1.2455516014234926,2.313167259786475,27.76349614395887,False,-0.1754,0.5341,1,1,1,100.0,11.743772241992884,11.743772241992884,8.754448398576509,1.2455516014234926,历史1/1次成功; 当前距低点1.25%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
17,79.77984754411503,73.2395369889534,300363,博腾股份,bottom_area,2023-06-08,29.44,2023-06-08,29.29,0.5121201775350022,2.355752816660981,29.77703188683769,False,-1.1749,1.1492,1,1,1,100.0,36.97403760071621,36.97403760071621,9.487879822464999,0.5121201775350022,历史1/1次成功; 当前距低点0.51%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
18,79.76042884679629,78.02892381905265,002690,美亚光电,bottom_area,2023-06-08,24.56,2023-05-15,23.65,3.8477801268498952,8.668076109936578,28.765060240963862,True,-1.6026,0.4987,3,3,3,100.0,21.246572625109707,27.355278093076052,6.152219873150106,3.8477801268498952,历史3/3次成功; 当前距低点3.85%; 最新日涨幅-1.60%; 状态bottom_area; 底部已确认
19,79.73033351808401,74.24506387368488,000572,海马汽车,confirmed_rebound,2023-06-08,4.02,2023-05-26,3.97,1.2594458438286997,10.579345088161196,32.59762308998301,True,-0.9852,0.5203,1,1,1,100.0,12.723658051689855,12.723658051689855,8.740554156171301,1.2594458438286997,历史1/1次成功; 当前距低点1.26%; 最新日涨幅-0.99%; 状态confirmed_rebound; 底部已确认
20,79.3488259749161,73.36938287701,002481,双塔食品,bottom_area,2023-06-08,4.54,2023-06-01,4.5,0.8888888888888897,6.222222222222228,27.41935483870968,False,0.4425,0.4686,1,1,1,100.0,19.817470664928287,19.817470664928287,9.11111111111111,0.8888888888888897,历史1/1次成功; 当前距低点0.89%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
21,78.83937458945486,75.67845472985435,601669,中国电建,bottom_area,2023-06-08,5.77,2023-06-07,5.61,2.852049910873427,3.208556149732615,29.78723404255319,False,0.5226,1.3277,1,1,1,100.0,16.457680250783696,16.457680250783696,7.147950089126573,2.852049910873427,历史1/1次成功; 当前距低点2.85%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
22,78.46983894278146,72.9181185529543,600984,建设机械,bottom_area,2023-06-08,4.4,2023-06-07,4.35,1.1494252873563382,2.9885057471264553,30.400000000000006,False,0.6865,0.5951,2,3,2,66.66666666666666,19.63516957774231,20.21439509954057,8.850574712643661,1.1494252873563382,历史2/3次成功; 当前距低点1.15%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
23,78.15528279824227,75.08283924843423,002084,海鸥住工,bottom_area,2023-06-08,3.91,2023-06-01,3.8,2.8947368421052717,4.473684210526326,27.06333973128599,False,0.7732,0.7259,1,1,1,100.0,13.778705636743219,13.778705636743219,7.105263157894728,2.8947368421052717,历史1/1次成功; 当前距低点2.89%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
24,78.15255084456142,71.28758756616347,300762,上海瀚讯,bottom_area,2023-06-08,11.35,2023-06-08,11.33,0.17652250661959024,3.442188879082088,28.200253485424586,False,-3.2396,1.3731,1,1,1,100.0,32.580961727183514,32.580961727183514,9.82347749338041,0.17652250661959024,历史1/1次成功; 当前距低点0.18%; 最新日涨幅-3.24%; 状态bottom_area; 底部未确认
25,78.0638939500374,71.45305477699243,688176,亚虹医药,bottom_area,2023-06-08,11.23,2023-06-08,11.19,0.35746201966041935,3.3958891867739123,30.84054388133498,False,-2.0924,1.769,1,1,1,100.0,25.473484848484844,25.473484848484844,9.642537980339581,0.35746201966041935,历史1/1次成功; 当前距低点0.36%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
26,77.77379792616317,75.56390999242251,600256,广汇能源,bottom_area,2023-06-08,7.42,2023-06-01,7.17,3.486750348675035,5.718270571827059,29.49852507374631,False,0.8152,0.6531,1,1,1,100.0,23.62204724409449,23.62204724409449,6.513249651324965,3.486750348675035,历史1/1次成功; 当前距低点3.49%; 最新日涨幅0.82%; 状态bottom_area; 底部未确认
27,77.61888592551992,71.33864613735923,002132,恒星科技,bottom_area,2023-06-08,3.51,2023-06-08,3.49,0.5730659025787843,2.005730659025783,32.23300970873787,False,-0.5666,0.6634,2,2,2,100.0,10.834604275477771,11.088295687885012,9.426934097421217,0.5730659025787843,历史2/2次成功; 当前距低点0.57%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
28,77.33821293751856,71.0160521934661,688289,圣湘生物,bottom_area,2023-06-08,17.22,2023-06-08,17.13,0.5253940455341498,2.626970227670749,30.50709939148073,False,-1.5437,0.7004,1,1,1,100.0,25.182530200451346,25.182530200451346,9.47460595446585,0.5253940455341498,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
29,75.09835514186695,69.63995891146904,600183,生益科技,bottom_area,2023-06-08,14.57,2023-06-08,14.42,1.0402219140083242,1.8723994452149764,27.09807886754298,False,-0.8844,0.4112,2,3,2,66.66666666666666,23.14515165989969,25.158227848101262,8.959778085991676,1.0402219140083242,历史2/3次成功; 当前距低点1.04%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
30,74.57955365017149,67.79959422742863,002793,罗欣药业,confirmed_rebound,2023-06-08,5.05,2023-06-08,5.05,0.0,10.891089108910888,30.44077134986226,False,-9.9822,3.6504,2,2,2,100.0,17.470936706605496,20.419580419580406,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态confirmed_rebound; 底部未确认
31,74.01445990048892,69.47453949767083,688001,华兴源创,bottom_area,2023-06-08,30.3,2023-06-07,29.8,1.6778523489932886,8.389261744966431,28.793309438470732,True,-3.1949,0.8312,2,3,2,66.66666666666666,31.093420358649794,35.3639240506329,8.322147651006711,1.6778523489932886,历史2/3次成功; 当前距低点1.68%; 最新日涨幅-3.19%; 状态bottom_area; 底部已确认
32,73.86646914701942,72.11238412769706,603333,尚纬股份,bottom_area,2023-06-08,4.44,2023-06-07,4.28,3.738317757009349,8.411214953271013,29.256198347107432,False,-1.5521,5.6366,2,2,2,100.0,13.955637707948243,17.005545286506468,6.261682242990652,3.738317757009349,历史2/2次成功; 当前距低点3.74%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
33,73.26068201199566,72.62912440844397,002405,四维图新,bottom_area,2023-06-08,11.5,2023-05-30,11.0,4.545454545454546,9.818181818181818,28.664072632944226,True,-1.2876,1.0686,2,2,2,100.0,17.434197699356595,23.478260869565215,5.454545454545455,4.545454545454546,历史2/2次成功; 当前距低点4.55%; 最新日涨幅-1.29%; 状态bottom_area; 底部已确认
34,73.14894602152658,72.61235886424612,688350,富淼科技,confirmed_rebound,2023-06-08,16.78,2023-05-05,16.04,4.613466334164601,11.471321695760599,32.774518021793796,True,-0.4154,0.8593,2,2,2,100.0,28.392807022265636,38.54748603351957,5.386533665835399,4.613466334164601,历史2/2次成功; 当前距低点4.61%; 最新日涨幅-0.42%; 状态confirmed_rebound; 底部已确认
35,71.11887107996763,68.28833239518576,600409,三友化工,bottom_area,2023-06-08,5.38,2023-05-31,5.23,2.8680688336519973,5.927342256214141,29.324324324324323,False,0.9381,0.3383,2,3,2,66.66666666666666,15.81108961960026,18.95551257253386,7.131931166348003,2.8680688336519973,历史2/3次成功; 当前距低点2.87%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
36,66.87067870099045,64.75460274770457,300546,雄帝科技,bottom_area,2023-06-08,19.34,2023-06-07,18.72,3.3119658119658175,5.021367521367528,27.441860465116285,False,-0.4119,3.0218,3,5,3,60.0,22.50475698379909,33.791666666666664,6.688034188034184,3.3119658119658175,历史3/5次成功; 当前距低点3.31%; 最新日涨幅-0.41%; 状态bottom_area; 底部未确认
37,57.650912643005256,57.44353525939733,000792,盐湖股份,bottom_area,2023-06-08,19.39,2023-05-30,18.5,4.810810810810814,7.5675675675675595,29.49695121951219,True,0.3104,0.2789,1,2,1,50.0,24.904214559386965,24.904214559386965,5.189189189189186,4.810810810810814,历史1/2次成功; 当前距低点4.81%; 最新日涨幅0.31%; 状态bottom_area; 底部已确认
38,57.11500339146371,52.17689756740835,688161,威高骨科,bottom_area,2023-06-08,43.11,2023-06-08,43.0,0.25581395348837077,4.116279069767449,28.571428571428577,False,-2.2005,0.9926,1,2,1,50.0,12.258889147106666,12.258889147106666,9.74418604651163,0.25581395348837077,历史1/2次成功; 当前距低点0.26%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
