rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.96525851091604,83.66572180993286,000717,中南股份,bottom_area,2024-07-08,1.7,2024-06-24,1.68,1.1904761904761916,7.738095238095245,29.411764705882355,True,-2.8571,0.3427,2,2,2,100.0,35.64520174311065,56.020942408376975,8.809523809523808,1.1904761904761916,历史2/2次成功; 当前距低点1.19%; 最新日涨幅-2.86%; 状态bottom_area; 底部已确认
73,75.90348059793021,69.8731260257112,002345,潮宏基,bottom_area,2024-07-08,4.6,2024-07-08,4.57,0.6564551422319334,4.3763676148796335,30.441400304414003,False,-3.1579,0.7035,1,1,1,100.0,30.859375,30.859375,9.343544857768068,0.6564551422319334,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-3.16%; 状态bottom_area; 底部未确认
74,75.63908672837626,73.61943841779946,600161,天坛生物,bottom_area,2024-07-08,23.73,2024-07-05,22.91,3.5792230467044974,5.325185508511562,29.42082563154652,False,-1.2073,0.3214,1,1,1,100.0,36.77455357142857,36.77455357142857,6.420776953295504,3.5792230467044974,历史1/1次成功; 当前距低点3.58%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
75,75.3871921527794,69.68184976131869,688303,大全能源,bottom_area,2024-07-08,18.54,2024-07-08,18.38,0.8705114254624601,4.080522306855277,29.793735676088623,False,-3.4375,1.0176,1,1,1,100.0,32.45492371705965,32.45492371705965,9.129488574537541,0.8705114254624601,历史1/1次成功; 当前距低点0.87%; 最新日涨幅-3.44%; 状态bottom_area; 底部未确认
76,75.2695287704047,68.70414339714671,603057,紫燕食品,bottom_area,2024-07-08,14.19,2024-07-08,14.16,0.2118644067796565,4.590395480225991,30.588235294117645,False,-4.1216,1.8673,1,1,1,100.0,19.124700239808163,19.124700239808163,9.788135593220344,0.2118644067796565,历史1/1次成功; 当前距低点0.21%; 最新日涨幅-4.12%; 状态bottom_area; 底部未确认
77,75.26753428632807,69.76259494357801,000705,浙江震元,bottom_area,2024-07-08,6.97,2024-06-24,6.9,1.0144927536231796,6.666666666666665,29.01234567901235,False,-2.5175,1.7547,2,3,2,66.66666666666666,23.48909545791496,34.04605263157895,8.985507246376821,1.0144927536231796,历史2/3次成功; 当前距低点1.01%; 最新日涨幅-2.52%; 状态bottom_area; 底部未确认
78,75.22638826436814,69.42305477894104,000597,东北制药,bottom_area,2024-07-08,3.84,2024-06-24,3.81,0.7874015748031444,5.511811023622035,27.290076335877867,False,-3.0303,0.5599,2,2,2,100.0,13.378120266087073,16.59751037344398,9.212598425196857,0.7874015748031444,历史2/2次成功; 当前距低点0.79%; 最新日涨幅-3.03%; 状态bottom_area; 底部未确认
79,75.0921359475329,69.13004676174887,000516,国际医学,bottom_area,2024-07-08,4.58,2024-07-08,4.55,0.6593406593406648,4.8351648351648295,28.571428571428577,False,-3.7815,0.5856,1,1,1,100.0,26.89969604863221,26.89969604863221,9.340659340659336,0.6593406593406648,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-3.78%; 状态bottom_area; 底部未确认
80,75.00599340755802,69.10664561145795,002698,博实股份,bottom_area,2024-07-08,11.48,2024-07-08,11.4,0.7017543859649129,3.6842105263157885,28.211586901763226,False,-3.6104,0.9872,2,2,2,100.0,10.627126943322317,11.142857142857146,9.298245614035087,0.7017543859649129,历史2/2次成功; 当前距低点0.70%; 最新日涨幅-3.61%; 状态bottom_area; 底部未确认
81,74.93218902743081,73.23048838353152,002571,德力股份,bottom_area,2024-07-08,3.83,2024-07-05,3.69,3.794037940379407,5.420054200542011,28.488372093023255,False,-0.7772,3.2702,2,2,2,100.0,20.649972513960012,28.291814946619215,6.205962059620593,3.794037940379407,历史2/2次成功; 当前距低点3.79%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
82,74.82293613829417,68.55919856267118,002335,科华数据,bottom_area,2024-07-08,19.45,2024-07-08,19.37,0.41300980898295453,3.2008260196179528,29.512372634643373,False,-2.5551,1.1481,1,1,1,100.0,10.596026490066222,10.596026490066222,9.586990191017046,0.41300980898295453,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-2.56%; 状态bottom_area; 底部未确认
83,74.61208264569055,69.05884938717489,002541,鸿路钢构,bottom_area,2024-07-08,15.01,2024-07-08,14.87,0.9414929388029628,4.976462676529928,32.06943809958886,False,-3.7203,1.4774,2,2,2,100.0,13.308888643256175,13.438735177865608,9.058507061197037,0.9414929388029628,历史2/2次成功; 当前距低点0.94%; 最新日涨幅-3.72%; 状态bottom_area; 底部未确认
84,74.53207179810701,68.35885633747672,000568,泸州老窖,bottom_area,2024-07-08,134.31,2024-07-08,133.69,0.46375944348867115,2.7526366968359692,32.291719422638636,False,-2.2276,0.554,1,1,1,100.0,10.141010046402663,10.141010046402663,9.53624055651133,0.46375944348867115,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-2.23%; 状态bottom_area; 底部未确认
85,74.23811785486494,68.00165068060424,300568,星源材质,bottom_area,2024-07-08,7.6,2024-07-08,7.57,0.39630118890355825,3.5667107001320946,27.21153846153846,False,-3.4307,1.605,1,1,1,100.0,17.608695652173925,17.608695652173925,9.603698811096443,0.39630118890355825,历史1/1次成功; 当前距低点0.40%; 最新日涨幅-3.43%; 状态bottom_area; 底部未确认
86,74.15852803304197,67.92761827768015,600976,健民集团,bottom_area,2024-07-08,45.7,2024-07-08,45.52,0.3954305799648499,5.470123022847089,31.85628742514969,False,-4.8115,1.2363,1,1,1,100.0,17.200000000000006,17.200000000000006,9.60456942003515,0.3954305799648499,历史1/1次成功; 当前距低点0.40%; 最新日涨幅-4.81%; 状态bottom_area; 底部未确认
87,73.82795458466695,67.53837438423643,002035,华帝股份,bottom_area,2024-07-08,6.11,2024-07-08,6.09,0.3284072249589567,3.6124794745484365,30.95238095238096,False,-3.0159,1.7317,1,1,1,100.0,14.285714285714274,14.285714285714274,9.671592775041043,0.3284072249589567,历史1/1次成功; 当前距低点0.33%; 最新日涨幅-3.02%; 状态bottom_area; 底部未确认
88,73.75375870371577,68.12370078740159,600256,广汇能源,bottom_area,2024-07-08,6.05,2024-07-08,6.0,0.8333333333333304,4.9999999999999964,27.710843373493983,False,-3.9683,1.7329,1,1,1,100.0,23.62204724409449,23.62204724409449,9.16666666666667,0.8333333333333304,历史1/1次成功; 当前距低点0.83%; 最新日涨幅-3.97%; 状态bottom_area; 底部未确认
89,73.73799440941737,67.31243313685393,688122,西部超导,bottom_area,2024-07-08,32.37,2024-07-08,32.3,0.21671826625387086,5.325077399380824,27.31773177317732,False,-5.0733,1.159,1,1,1,100.0,11.701885935014767,11.701885935014767,9.78328173374613,0.21671826625387086,历史1/1次成功; 当前距低点0.22%; 最新日涨幅-5.07%; 状态bottom_area; 底部未确认
90,73.48082733463038,67.30068647540986,000068,华控赛格,bottom_area,2024-07-08,2.57,2024-07-08,2.56,0.3906249999999917,4.687500000000004,27.06552706552706,False,-3.7453,0.9655,1,1,1,100.0,13.7704918032787,13.7704918032787,9.609375000000009,0.3906249999999917,历史1/1次成功; 当前距低点0.39%; 最新日涨幅-3.75%; 状态bottom_area; 底部未确认
91,73.35929379557587,72.7515192581326,000524,岭南控股,bottom_area,2024-07-08,8.02,2024-06-24,7.67,4.563233376792694,9.778357235984354,28.116213683223997,True,-1.836,0.6299,2,2,2,100.0,18.31016858720398,21.550094517958406,5.436766623207307,4.563233376792694,历史2/2次成功; 当前距低点4.56%; 最新日涨幅-1.84%; 状态bottom_area; 底部已确认
92,73.07755658227168,66.98425065717038,603197,保隆科技,bottom_area,2024-07-08,30.22,2024-07-08,30.09,0.43203722166832503,3.5227650382186733,29.74550548680831,False,-3.758,1.5164,3,4,3,75.0,16.74352431491484,20.16154085119603,9.567962778331676,0.43203722166832503,历史3/4次成功; 当前距低点0.43%; 最新日涨幅-3.76%; 状态bottom_area; 底部未确认
93,72.82571034394546,67.44592311476951,688186,广大特材,bottom_area,2024-07-08,9.34,2024-07-08,9.25,0.9729729729729714,3.9999999999999916,28.7913779830639,False,-2.5052,1.0856,1,1,1,100.0,11.474739210472489,11.474739210472489,9.02702702702703,0.9729729729729714,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-2.51%; 状态bottom_area; 底部未确认
94,72.79565156715044,67.41903248650085,002438,江苏神通,bottom_area,2024-07-08,10.37,2024-07-05,10.27,0.9737098344693248,3.3106134371957143,28.332170272156322,False,-1.6129,0.9384,1,1,1,100.0,11.33919843597263,11.33919843597263,9.026290165530677,0.9737098344693248,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-1.61%; 状态bottom_area; 底部未确认
95,71.00057164043898,65.69662401364897,601933,永辉超市,bottom_area,2024-07-08,2.18,2024-07-08,2.16,0.9259259259259267,4.16666666666666,29.64169381107491,False,-3.5398,1.2227,1,1,1,100.0,11.70825335892515,11.70825335892515,9.074074074074073,0.9259259259259267,历史1/1次成功; 当前距低点0.93%; 最新日涨幅-3.54%; 状态bottom_area; 底部未确认
96,70.95423153075774,64.77325432103778,000723,美锦能源,bottom_area,2024-07-08,4.59,2024-07-08,4.58,0.21834061135370714,2.838427947598251,28.437500000000004,False,-2.5478,0.4334,2,3,2,66.66666666666666,26.74410886159975,30.434782608695667,9.781659388646293,0.21834061135370714,历史2/3次成功; 当前距低点0.22%; 最新日涨幅-2.55%; 状态bottom_area; 底部未确认
97,70.8603467028743,69.40394472534797,688200,华峰测控,bottom_area,2024-07-08,87.97,2024-07-05,84.66,3.909756673753842,6.74462556106781,28.13242784380306,False,-0.5876,0.7499,1,1,1,100.0,18.16231151347698,18.16231151347698,6.090243326246158,3.909756673753842,历史1/1次成功; 当前距低点3.91%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
98,70.35486958310806,65.91585218136701,300558,贝达药业,bottom_area,2024-07-08,31.51,2024-07-05,31.02,1.5796260477111606,6.73758865248227,30.635062611806795,False,-4.0791,1.1868,2,3,2,66.66666666666666,19.95017690043977,25.688589094997194,8.42037395228884,1.5796260477111606,历史2/3次成功; 当前距低点1.58%; 最新日涨幅-4.08%; 状态bottom_area; 底部未确认
99,70.02404109589042,63.6582191780822,300448,浩云科技,confirmed_rebound,2024-07-08,4.31,2024-07-08,4.31,0.0,10.208816705336437,27.80569514237856,False,-12.22,15.2362,1,1,1,100.0,11.87214611872147,11.87214611872147,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-12.22%; 状态confirmed_rebound; 底部未确认
100,69.8884133021633,63.969524879178785,603060,国检集团,bottom_area,2024-07-08,5.62,2024-07-08,5.6,0.3571428571428654,5.17857142857143,30.087390761548065,False,-2.7682,0.2432,2,3,2,66.66666666666666,24.124429713966915,36.2098138747885,9.642857142857135,0.3571428571428654,历史2/3次成功; 当前距低点0.36%; 最新日涨幅-2.77%; 状态bottom_area; 底部未确认
101,69.12384577076018,63.410884047603446,605300,佳禾食品,bottom_area,2024-07-08,10.6,2024-07-08,10.55,0.47393364928908943,4.64454976303316,28.474576271186436,False,-3.9855,0.237,2,3,2,66.66666666666666,32.767667211375816,36.09523809523809,9.526066350710911,0.47393364928908943,历史2/3次成功; 当前距低点0.47%; 最新日涨幅-3.99%; 状态bottom_area; 底部未确认
102,69.09917797541011,64.26946107784431,600186,莲花控股,bottom_area,2024-07-08,3.38,2024-06-24,3.34,1.1976047904191627,7.4850299401197615,27.074235807860266,True,-3.1519,1.3,1,2,1,50.0,53.49544072948328,53.49544072948328,8.802395209580837,1.1976047904191627,历史1/2次成功; 当前距低点1.20%; 最新日涨幅-3.15%; 状态bottom_area; 底部已确认
103,68.61656732812607,63.244936160824295,600141,兴发集团,bottom_area,2024-07-08,18.12,2024-07-08,17.99,0.7226236798221377,4.724847137298507,27.547321788159486,False,-2.5282,0.8883,2,3,2,66.66666666666666,24.70887894705429,36.58969804618119,9.277376320177863,0.7226236798221377,历史2/3次成功; 当前距低点0.72%; 最新日涨幅-2.53%; 状态bottom_area; 底部未确认
104,68.24565642831587,62.684899237860506,000697,炼石航空,bottom_area,2024-07-08,5.58,2024-07-05,5.55,0.5405405405405451,3.4234234234234306,27.260812581913502,False,-2.4476,1.107,2,3,2,66.66666666666666,19.465940879711173,27.861771058315338,9.459459459459456,0.5405405405405451,历史2/3次成功; 当前距低点0.54%; 最新日涨幅-2.45%; 状态bottom_area; 底部未确认
105,67.24457538886436,61.9173756488625,002326,永太科技,bottom_area,2024-07-08,7.52,2024-07-08,7.47,0.6693440428380164,4.01606425702811,29.19431279620854,False,-3.8363,0.8475,2,3,2,66.66666666666666,27.133405375626396,29.837587006960554,9.330655957161985,0.6693440428380164,历史2/3次成功; 当前距低点0.67%; 最新日涨幅-3.84%; 状态bottom_area; 底部未确认
106,67.2127036953747,64.18340821093007,688161,威高骨科,bottom_area,2024-07-08,19.09,2024-07-05,18.61,2.579258463191835,7.415368081676513,32.179300291545196,True,-2.4527,0.305,2,4,2,50.0,22.925362940900264,33.591836734693864,7.420741536808166,2.579258463191835,历史2/4次成功; 当前距低点2.58%; 最新日涨幅-2.45%; 状态bottom_area; 底部已确认
107,66.54900518697917,61.04735818890637,688262,国芯科技,bottom_area,2024-07-08,14.88,2024-07-08,14.81,0.47265361242403975,6.549628629304516,32.466940264477884,False,-4.3087,2.4081,2,3,2,66.66666666666666,20.044848164336123,27.063197026022312,9.52734638757596,0.47265361242403975,历史2/3次成功; 当前距低点0.47%; 最新日涨幅-4.31%; 状态bottom_area; 底部未确认
108,66.22780066057422,60.727560346374034,300593,新雷能,bottom_area,2024-07-08,8.91,2024-07-08,8.87,0.4509582863585223,4.509582863585123,28.9831865492394,False,-4.5016,1.8882,2,3,2,66.66666666666666,18.059562218305352,25.499655410062033,9.549041713641477,0.4509582863585223,历史2/3次成功; 当前距低点0.45%; 最新日涨幅-4.50%; 状态bottom_area; 底部未确认
109,65.77507459587126,62.561735310222375,688111,金山办公,bottom_area,2024-07-08,193.0,2024-07-05,188.53,2.3709754415742847,6.497639632949663,31.11297866121017,False,-2.3576,0.9951,2,4,2,50.0,20.84709310221366,27.68058076225045,7.629024558425717,2.3709754415742847,历史2/4次成功; 当前距低点2.37%; 最新日涨幅-2.36%; 状态bottom_area; 底部未确认
110,65.6077434914236,60.32813500578096,002735,王子新材,bottom_area,2024-07-08,8.41,2024-07-08,8.36,0.5980861244019223,5.502392344497618,27.177700348432065,False,-3.9954,3.2031,2,3,2,66.66666666666666,17.71561668145519,21.043478260869563,9.401913875598078,0.5980861244019223,历史2/3次成功; 当前距低点0.60%; 最新日涨幅-4.00%; 状态bottom_area; 底部未确认
111,65.52275942289492,60.208285095986604,002044,美年健康,bottom_area,2024-07-08,3.58,2024-07-08,3.56,0.5617977528089892,5.61797752808988,27.198364008179954,False,-4.2781,0.894,2,3,2,66.66666666666666,16.62643712755071,18.108108108108105,9.438202247191011,0.5617977528089892,历史2/3次成功; 当前距低点0.56%; 最新日涨幅-4.28%; 状态bottom_area; 底部未确认
112,64.92918164127549,59.67222750928355,002555,三七互娱,bottom_area,2024-07-08,12.35,2024-07-08,12.28,0.5700325732899046,3.9087947882736196,29.70807097882083,False,-3.8162,1.9836,2,3,2,66.66666666666666,13.845350052246609,16.78160919540231,9.429967426710096,0.5700325732899046,历史2/3次成功; 当前距低点0.57%; 最新日涨幅-3.82%; 状态bottom_area; 底部未确认
113,64.52007649180918,59.78667411307832,601966,玲珑轮胎,bottom_area,2024-07-08,17.14,2024-07-05,16.97,1.0017678255745535,2.9463759575721866,31.434343434343436,False,-1.4943,0.6016,1,2,1,50.0,22.476907287033857,22.476907287033857,8.998232174425446,1.0017678255745535,历史1/2次成功; 当前距低点1.00%; 最新日涨幅-1.49%; 状态bottom_area; 底部未确认
114,64.51747662285271,59.2617385940102,300601,康泰生物,bottom_area,2024-07-08,14.85,2024-07-08,14.77,0.5416384563304,5.280974949221402,31.841255191509006,False,-4.9296,1.1747,2,3,2,66.66666666666666,11.290363482671175,11.580726965342352,9.4583615436696,0.5416384563304,历史2/3次成功; 当前距低点0.54%; 最新日涨幅-4.93%; 状态bottom_area; 底部未确认
115,63.04414820142726,57.77011072936804,002080,中材科技,bottom_area,2024-07-08,12.06,2024-07-08,12.01,0.4163197335553765,3.9966694421315605,28.934911242603544,False,-3.6741,0.4849,2,4,2,50.0,21.179138289646758,28.579356270810223,9.583680266444624,0.4163197335553765,历史2/4次成功; 当前距低点0.42%; 最新日涨幅-3.67%; 状态bottom_area; 底部未确认
116,60.40449755447297,55.8394879996835,688293,奥浦迈,bottom_area,2024-07-08,27.62,2024-07-08,27.38,0.8765522279035866,9.021183345507678,30.98058986639779,False,-7.5326,0.8395,1,2,1,50.0,49.77433913604127,49.77433913604127,9.123447772096414,0.8765522279035866,历史1/2次成功; 当前距低点0.88%; 最新日涨幅-7.53%; 状态bottom_area; 底部未确认
117,58.87448915160286,54.62185606923533,688060,云涌科技,bottom_area,2024-07-08,28.45,2024-07-05,28.15,1.0657193605683863,4.760213143872114,31.840193704600484,False,-2.7683,0.626,1,3,1,33.33333333333333,14.937434827945786,14.937434827945786,8.934280639431615,1.0657193605683863,历史1/3次成功; 当前距低点1.07%; 最新日涨幅-2.77%; 状态bottom_area; 底部未确认
118,56.93713438103187,52.0393163697603,002121,科陆电子,bottom_area,2024-07-08,3.57,2024-07-08,3.56,0.2808988764044884,3.651685393258424,28.370221327967805,False,-2.7248,0.47,1,2,1,50.0,11.826697892271683,11.826697892271683,9.719101123595513,0.2808988764044884,历史1/2次成功; 当前距低点0.28%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
119,56.933904743663405,52.379192364170336,002366,融发核电,bottom_area,2024-07-08,3.22,2024-07-05,3.2,0.6250000000000006,3.7499999999999893,29.978118161925604,False,-2.1277,0.9188,2,6,2,33.33333333333333,20.64977973568282,25.0,9.375,0.6250000000000006,历史2/6次成功; 当前距低点0.63%; 最新日涨幅-2.13%; 状态bottom_area; 底部未确认
120,55.423714292266595,50.827601399737176,000779,甘咨询,bottom_area,2024-07-08,6.58,2024-07-08,6.55,0.45801526717557633,4.274809160305348,32.264736297828335,False,-3.9416,1.2658,1,2,1,50.0,17.69825918762089,17.69825918762089,9.541984732824424,0.45801526717557633,历史1/2次成功; 当前距低点0.46%; 最新日涨幅-3.94%; 状态bottom_area; 底部未确认
121,54.73876182941358,50.27631213582605,605123,派克新材,bottom_area,2024-07-08,48.57,2024-07-08,48.31,0.538190850755533,4.264127509832322,29.863530778164915,False,-3.8599,0.8968,1,2,1,50.0,15.71713589004656,15.71713589004656,9.461809149244466,0.538190850755533,历史1/2次成功; 当前距低点0.54%; 最新日涨幅-3.86%; 状态bottom_area; 底部未确认
122,52.67084867401394,48.80193030071535,300496,中科创达,bottom_area,2024-07-08,41.55,2024-07-08,41.14,0.9965969859017904,7.194944093339817,28.92190739460954,False,-5.9103,5.1536,1,2,1,50.0,13.409523809523808,13.409523809523808,9.003403014098211,0.9965969859017904,历史1/2次成功; 当前距低点1.00%; 最新日涨幅-5.91%; 状态bottom_area; 底部未确认
123,51.860165775305184,47.63642706131078,002705,新宝股份,bottom_area,2024-07-08,12.97,2024-07-08,12.9,0.5426356589147309,2.480620155038762,28.53185595567867,False,-2.3343,0.5337,1,3,1,33.33333333333333,10.808080808080812,10.808080808080812,9.45736434108527,0.5426356589147309,历史1/3次成功; 当前距低点0.54%; 最新日涨幅-2.33%; 状态bottom_area; 底部未确认
124,51.07246671507663,50.26206098095031,688333,铂力特,bottom_area,2024-07-08,47.57,2024-07-03,45.67,4.160280271513025,7.9045325158747515,27.009749081029245,True,-3.1752,0.9064,1,2,1,50.0,11.008064516129037,11.008064516129037,5.839719728486976,4.160280271513025,历史1/2次成功; 当前距低点4.16%; 最新日涨幅-3.18%; 状态bottom_area; 底部已确认
