rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
45,67.73503929016306,58.92948418244186,688105,诺唯赞,bottom_area,2024-06-28,20.01,2024-06-25,19.55,2.3529411764705923,7.672634271099745,32.93310463121784,True,-1.234,0.7312,1,2,1,50.0,25.237580993520524,25.237580993520524,17.64705882352941,2.3529411764705923,历史1/2次成功; 当前距低点2.35%; 最新日涨幅-1.23%; 状态bottom_area; 底部已确认
46,66.62141564527758,59.84902587519025,000889,中嘉博创,bottom_area,2024-06-28,1.52,2024-06-27,1.46,4.109589041095894,7.534246575342472,29.807692307692314,True,0.6623,2.5333,2,6,2,33.33333333333333,32.019115890083626,34.408602150537625,15.890410958904106,4.109589041095894,历史2/6次成功; 当前距低点4.11%; 最新日涨幅0.66%; 状态bottom_area; 底部已确认
47,65.81822484305373,56.521543171114594,688161,威高骨科,bottom_area,2024-06-28,19.82,2024-06-26,19.5,1.6410256410256423,6.6666666666666705,28.935860058309043,False,-0.8008,1.3538,1,4,1,25.0,33.591836734693864,33.591836734693864,18.358974358974358,1.6410256410256423,历史1/4次成功; 当前距低点1.64%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
48,65.72583758893619,57.10512060079647,688017,绿的谐波,bottom_area,2024-06-28,82.1,2024-06-26,80.27,2.2798056559112974,5.506415846518005,28.85757334042365,False,0.0487,1.4067,1,4,1,25.0,22.08643815201191,22.08643815201191,17.720194344088704,2.2798056559112974,历史1/4次成功; 当前距低点2.28%; 最新日涨幅0.05%; 状态bottom_area; 底部未确认
49,65.60793893659466,58.05196844108798,002392,北京利尔,bottom_area,2024-06-28,3.15,2024-06-24,3.05,3.2786885245901667,8.852459016393443,27.55344418052257,True,0.9615,1.3781,1,3,1,33.33333333333333,28.838951310861425,28.838951310861425,16.721311475409834,3.2786885245901667,历史1/3次成功; 当前距低点3.28%; 最新日涨幅0.96%; 状态bottom_area; 底部已确认
50,64.6679271594539,54.52856209890143,300653,正海生物,bottom_area,2024-06-28,20.35,2024-06-25,20.22,0.6429277942631185,3.264094955489615,27.6824034334764,False,-1.2615,0.5014,1,2,1,50.0,29.647513278609367,29.647513278609367,19.357072205736884,0.6429277942631185,历史1/2次成功; 当前距低点0.64%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
51,64.55191259291483,56.42161617925432,002466,天齐锂业,bottom_area,2024-06-28,29.91,2024-06-26,29.15,2.6072041166380844,8.747855917667241,29.92788461538462,True,-2.159,1.3744,1,3,1,33.33333333333333,34.31563565513881,34.31563565513881,17.392795883361917,2.6072041166380844,历史1/3次成功; 当前距低点2.61%; 最新日涨幅-2.16%; 状态bottom_area; 底部已确认
52,64.38017785583337,55.655368075841324,688156,路德科技,bottom_area,2024-06-28,13.23,2024-06-28,12.97,2.00462606013878,3.238242097147262,27.338935574229694,False,-0.2262,1.3522,1,5,1,20.0,44.22535211267606,44.22535211267606,17.99537393986122,2.00462606013878,历史1/5次成功; 当前距低点2.00%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
53,63.937931907855074,55.793969974705135,002218,拓日新能,bottom_area,2024-06-28,2.85,2024-06-25,2.78,2.517985611510802,6.474820143884898,32.850241545893724,False,-0.6969,1.0017,1,3,1,33.33333333333333,39.04109589041095,39.04109589041095,17.482014388489198,2.517985611510802,历史1/3次成功; 当前距低点2.52%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
54,63.79739130434781,53.16449275362318,002810,山东赫达,bottom_area,2024-06-28,11.78,2024-06-28,11.78,0.0,2.037351443123941,30.089020771513365,False,-0.8418,0.8625,1,3,1,33.33333333333333,46.13526570048308,46.13526570048308,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
55,63.48548490645759,56.54382775447235,300769,德方纳米,bottom_area,2024-06-28,28.2,2024-06-26,27.21,3.6383682469680205,10.694597574421168,27.323717948717942,True,-1.3986,2.5514,2,6,2,33.33333333333333,30.946096904441454,41.300000000000004,16.36163175303198,3.6383682469680205,历史2/6次成功; 当前距低点3.64%; 最新日涨幅-1.40%; 状态bottom_area; 底部已确认
56,62.81921025141673,54.66661656687675,002129,TCL中环,bottom_area,2024-06-28,8.65,2024-06-25,8.45,2.3668639053254568,5.68047337278107,29.110738255033564,False,-0.2307,1.189,1,3,1,33.33333333333333,31.12759643916912,31.12759643916912,17.633136094674544,2.3668639053254568,历史1/3次成功; 当前距低点2.37%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
57,62.75545880844443,54.00321381142101,000401,金隅冀东,bottom_area,2024-06-28,4.06,2024-06-24,3.99,1.7543859649122653,5.513784461152875,27.848101265822784,False,-1.6949,0.4908,1,3,1,33.33333333333333,20.053120849933585,20.053120849933585,18.245614035087737,1.7543859649122653,历史1/3次成功; 当前距低点1.75%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
