rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.66181189182241,84.01636529457961,603348,文灿股份,bottom_area,2024-01-22,28.13,2024-01-22,27.85,1.005385996409327,7.6481149012567275,31.572481572481575,False,-5.4136,1.2802,4,4,4,100.0,21.33680304512298,31.539888682745836,8.994614003590673,1.005385996409327,历史4/4次成功; 当前距低点1.01%; 最新日涨幅-5.41%; 状态bottom_area; 底部未确认
146,63.155186710799676,58.04582947733815,002617,露笑科技,bottom_area,2024-01-22,5.26,2024-01-22,5.23,0.5736137667303892,8.795411089866155,28.257887517146774,False,-7.231,1.1934,2,4,2,50.0,24.589617556362565,36.60589060308556,9.42638623326961,0.5736137667303892,历史2/4次成功; 当前距低点0.57%; 最新日涨幅-7.23%; 状态bottom_area; 底部未确认
147,63.13157219414676,58.42754480497585,688001,华兴源创,bottom_area,2024-01-22,25.86,2024-01-22,25.62,0.9367681498828979,6.947697111631528,29.226519337016576,False,-4.646,0.2816,2,4,2,50.0,31.093420358649794,35.3639240506329,9.063231850117102,0.9367681498828979,历史2/4次成功; 当前距低点0.94%; 最新日涨幅-4.65%; 状态bottom_area; 底部未确认
148,62.551042138847215,58.4861344537815,688068,热景生物,bottom_area,2024-01-22,33.74,2024-01-22,33.25,1.473684210526322,8.541353383458656,32.82828282828283,False,-5.7279,1.6436,1,2,1,50.0,31.484593837534998,31.484593837534998,8.52631578947368,1.473684210526322,历史1/2次成功; 当前距低点1.47%; 最新日涨幅-5.73%; 状态bottom_area; 底部未确认
149,61.63129778672035,57.57660714285716,688070,纵横股份,bottom_area,2024-01-22,28.4,2024-01-22,28.0,1.4285714285714235,9.64285714285714,29.648241206030146,False,-5.9603,1.7207,1,2,1,50.0,26.04166666666665,26.04166666666665,8.571428571428577,1.4285714285714235,历史1/2次成功; 当前距低点1.43%; 最新日涨幅-5.96%; 状态bottom_area; 底部未确认
150,61.21364786985971,56.662908065823295,300572,安车检测,bottom_area,2024-01-22,12.8,2024-01-22,12.68,0.9463722397476418,9.936908517350156,30.634573304157552,False,-6.9091,2.4876,2,4,2,50.0,21.723853615311352,31.306715063520883,9.053627760252358,0.9463722397476418,历史2/4次成功; 当前距低点0.95%; 最新日涨幅-6.91%; 状态bottom_area; 底部未确认
151,60.76656296907713,56.34807922377658,000547,航天发展,bottom_area,2024-01-22,6.81,2024-01-22,6.74,1.0385756676557774,8.160237388724033,32.19315895372233,False,-6.3274,1.1669,1,2,1,50.0,14.656084656084673,14.656084656084673,8.961424332344222,1.0385756676557774,历史1/2次成功; 当前距低点1.04%; 最新日涨幅-6.33%; 状态bottom_area; 底部未确认
152,60.497378027925876,56.29841880396875,300602,飞荣达,confirmed_rebound,2024-01-22,13.22,2024-01-22,13.06,1.225114854517612,11.485451761102603,27.88514632799558,False,-7.4878,2.356,1,2,1,50.0,26.890756302520995,26.890756302520995,8.774885145482388,1.225114854517612,历史1/2次成功; 当前距低点1.23%; 最新日涨幅-7.49%; 状态confirmed_rebound; 底部未确认
153,60.13642829372794,56.219340659340666,000069,华侨城A,bottom_area,2024-01-22,2.77,2024-01-22,2.73,1.4652014652014667,6.593406593406599,28.534031413612563,False,-4.1522,0.7108,1,2,1,50.0,19.193548387096765,19.193548387096765,8.534798534798533,1.4652014652014667,历史1/2次成功; 当前距低点1.47%; 最新日涨幅-4.15%; 状态bottom_area; 底部未确认
154,59.17944655747515,55.114734861443694,002799,环球印务,bottom_area,2024-01-22,8.8,2024-01-22,8.69,1.2658227848101407,8.055235903337183,28.945216680294365,False,-6.2833,2.0636,1,2,1,50.0,10.810810810810821,10.810810810810821,8.73417721518986,1.2658227848101407,历史1/2次成功; 当前距低点1.27%; 最新日涨幅-6.28%; 状态bottom_area; 底部未确认
155,58.95773886575939,54.63056537102475,002009,天奇股份,bottom_area,2024-01-22,11.11,2024-01-22,11.0,0.9999999999999948,9.818181818181818,29.757343550447,False,-8.1818,2.7756,1,2,1,50.0,44.78798586572438,44.78798586572438,9.000000000000005,0.9999999999999948,历史1/2次成功; 当前距低点1.00%; 最新日涨幅-8.18%; 状态bottom_area; 底部未确认
156,58.35583018266297,54.59093791281374,000860,顺鑫农业,bottom_area,2024-01-22,18.27,2024-01-22,18.0,1.4999999999999978,6.6666666666666625,30.340557275541798,False,-5.3858,1.3199,1,2,1,50.0,10.865257595772784,10.865257595772784,8.500000000000002,1.4999999999999978,历史1/2次成功; 当前距低点1.50%; 最新日涨幅-5.39%; 状态bottom_area; 底部未确认
157,57.99618353156067,53.249851371773836,300655,晶瑞电材,bottom_area,2024-01-22,7.73,2024-01-22,7.69,0.5201560468140447,9.752925877763317,27.24692526017029,False,-7.4251,1.6105,1,2,1,50.0,31.482834185536895,31.482834185536895,9.479843953185956,0.5201560468140447,历史1/2次成功; 当前距低点0.52%; 最新日涨幅-7.43%; 状态bottom_area; 底部未确认
158,57.39457702909941,53.66336890663028,688321,微芯生物,confirmed_rebound,2024-01-22,17.23,2024-01-22,16.98,1.4723203769140163,10.129564193168425,29.572791372874324,False,-7.1659,1.2874,1,2,1,50.0,15.754082612872244,15.754082612872244,8.527679623085985,1.4723203769140163,历史1/2次成功; 当前距低点1.47%; 最新日涨幅-7.17%; 状态confirmed_rebound; 底部未确认
159,55.62525424807129,51.26705550016618,300657,弘信电子,confirmed_rebound,2024-01-22,15.41,2024-01-22,15.3,0.7189542483660093,10.326797385620903,31.23595505617977,False,-7.0567,2.3946,1,2,1,50.0,33.47457627118643,33.47457627118643,9.281045751633991,0.7189542483660093,历史1/2次成功; 当前距低点0.72%; 最新日涨幅-7.06%; 状态confirmed_rebound; 底部未确认
160,54.79414145913189,50.34447428082019,688047,龙芯中科,bottom_area,2024-01-22,86.78,2024-01-22,86.3,0.5561993047508736,7.844727694090378,30.599115400080418,False,-5.1585,1.0734,1,2,1,50.0,16.304347826086957,16.304347826086957,9.443800695249127,0.5561993047508736,历史1/2次成功; 当前距低点0.56%; 最新日涨幅-5.16%; 状态bottom_area; 底部未确认
161,54.60303696987085,50.10574117647057,300558,贝达药业,bottom_area,2024-01-22,41.0,2024-01-22,40.8,0.4901960784313796,7.696078431372551,32.60654112983152,False,-6.1785,0.836,1,2,1,50.0,14.211764705882352,14.211764705882352,9.509803921568622,0.4901960784313796,历史1/2次成功; 当前距低点0.49%; 最新日涨幅-6.18%; 状态bottom_area; 底部未确认
162,53.86165067118994,49.51504225026768,300702,天宇股份,bottom_area,2024-01-22,17.19,2024-01-22,17.09,0.5851375073142272,7.8993563487419625,29.380165289256198,False,-6.1169,0.8444,1,2,1,50.0,12.199762187871588,12.199762187871588,9.414862492685772,0.5851375073142272,历史1/2次成功; 当前距低点0.59%; 最新日涨幅-6.12%; 状态bottom_area; 底部未确认
163,53.63035346599405,49.247537668267846,600171,上海贝岭,bottom_area,2024-01-22,11.45,2024-01-22,11.39,0.5267778753292249,8.077260755048286,31.509320505111237,False,-7.0617,1.225,1,2,1,50.0,10.046189376443415,10.046189376443415,9.473222124670775,0.5267778753292249,历史1/2次成功; 当前距低点0.53%; 最新日涨幅-7.06%; 状态bottom_area; 底部未确认
164,53.60343516454703,49.44827586206898,688189,南新制药,bottom_area,2024-01-22,7.89,2024-01-22,7.83,0.7662835249042096,7.279693486590041,32.03124999999999,False,-5.8473,1.2171,1,2,1,50.0,14.06130268199233,14.06130268199233,9.233716475095791,0.7662835249042096,历史1/2次成功; 当前距低点0.77%; 最新日涨幅-5.85%; 状态bottom_area; 底部未确认
165,52.914932221063616,48.104483837330555,002655,共达电声,confirmed_rebound,2024-01-22,9.97,2024-01-22,9.97,0.0,12.036108324974917,27.962427745664737,False,-10.0181,4.3332,1,2,1,50.0,19.91657977059437,19.91657977059437,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态confirmed_rebound; 底部未确认
166,52.233674087183324,48.38487704918034,688333,铂力特,bottom_area,2024-01-22,73.92,2024-01-22,73.2,0.9836065573770475,9.248633879781416,32.81938325991189,False,-8.2195,2.4794,1,2,1,50.0,11.008064516129037,11.008064516129037,9.016393442622952,0.9836065573770475,历史1/2次成功; 当前距低点0.98%; 最新日涨幅-8.22%; 状态bottom_area; 底部未确认
167,50.207390608251224,46.43458090936529,601633,长城汽车,bottom_area,2024-01-22,22.4,2024-01-22,22.2,0.9009009009008978,4.099099099099099,29.07348242811502,False,-2.8621,0.2329,1,4,1,25.0,10.12706969580286,10.12706969580286,9.099099099099103,0.9009009009008978,历史1/4次成功; 当前距低点0.90%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
