rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.61000746201586,81.3617999166091,600048,保利发展,bottom_area,2025-12-24,6.26,2025-12-17,6.19,1.1308562197091987,2.9079159935379595,27.60233918128655,False,-0.1595,0.8842,2,2,2,100.0,31.721247836269217,31.987577639751546,13.869143780290802,1.1308562197091987,历史2/2次成功; 当前距低点1.13%; 最新日涨幅-0.16%; 状态bottom_area; 底部未确认
16,69.99956667376321,66.247854269421,002129,TCL中环,bottom_area,2025-12-24,8.52,2025-12-16,8.15,4.539877300613488,4.907975460122704,29.253472222222214,False,1.5495,1.7897,2,3,2,66.66666666666666,25.33391316211329,31.12759643916912,10.460122699386512,4.539877300613488,历史2/3次成功; 当前距低点4.54%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
17,69.61882786378271,63.94639038349263,300609,汇纳科技,bottom_area,2025-12-24,36.48,2025-12-17,35.44,2.934537246049659,6.997742663656896,28.20097244732577,False,2.0134,2.5998,2,5,2,40.0,34.393200561751826,49.87035436473638,12.06546275395034,2.934537246049659,历史2/5次成功; 当前距低点2.93%; 最新日涨幅2.01%; 状态bottom_area; 底部未确认
18,66.62240108916495,62.16822029132443,600222,太龙药业,bottom_area,2025-12-24,6.86,2025-12-16,6.61,3.7821482602118,8.623298033282895,29.978813559322028,True,0.0,2.9614,1,2,1,50.0,37.696335078534034,37.696335078534034,11.2178517397882,3.7821482602118,历史1/2次成功; 当前距低点3.78%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
19,66.14701002670333,61.24381540762316,600161,天坛生物,bottom_area,2025-12-24,16.6,2025-12-24,16.06,3.3623910336239273,4.794520547945203,27.264492753623188,False,2.9138,1.2084,1,2,1,50.0,36.77455357142857,36.77455357142857,11.637608966376073,3.3623910336239273,历史1/2次成功; 当前距低点3.36%; 最新日涨幅2.91%; 状态bottom_area; 底部未确认
20,64.90270571566948,59.914056312161094,600250,南京商旅,bottom_area,2025-12-24,11.92,2025-12-24,11.55,3.2034632034631962,3.7229437229437203,28.171641791044767,False,-0.6667,12.8111,3,7,3,42.857142857142854,32.29313894961615,53.93258426966293,11.796536796536802,3.2034632034631962,历史3/7次成功; 当前距低点3.20%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
21,63.848038945352265,57.35549972026141,002728,特一药业,bottom_area,2025-12-24,11.1,2025-12-19,10.91,1.7415215398716728,4.12465627864344,27.508305647840537,False,-1.2456,6.6908,1,4,1,25.0,39.3073593073593,39.3073593073593,13.258478460128325,1.7415215398716728,历史1/4次成功; 当前距低点1.74%; 最新日涨幅-1.25%; 状态bottom_area; 底部未确认
22,63.20687780967053,59.377691457176496,300056,中创环保,bottom_area,2025-12-24,8.8,2025-12-17,8.45,4.142011834319543,8.284023668639067,29.34782608695653,True,0.4566,3.992,1,2,1,50.0,27.10472279260781,27.10472279260781,10.857988165680457,4.142011834319543,历史1/2次成功; 当前距低点4.14%; 最新日涨幅0.46%; 状态bottom_area; 底部已确认
23,63.09671175343768,60.045159473695534,002184,海得控制,bottom_area,2025-12-24,12.79,2025-12-17,12.2,4.83606557377049,4.918032786885258,29.357266936884773,False,1.8312,2.3691,2,5,2,40.0,36.72789775210886,50.27203482045704,10.16393442622951,4.83606557377049,历史2/5次成功; 当前距低点4.84%; 最新日涨幅1.83%; 状态bottom_area; 底部未确认
24,61.085930343573516,57.90220187461961,002317,众生药业,bottom_area,2025-12-24,19.46,2025-12-23,18.6,4.6236559139784905,6.4516129032258025,31.617647058823522,False,-0.0514,7.2759,2,5,2,40.0,45.076007303712714,58.31999999999999,10.37634408602151,4.6236559139784905,历史2/5次成功; 当前距低点4.62%; 最新日涨幅-0.05%; 状态bottom_area; 底部未确认
25,59.62653746013822,56.02737623188408,301487,盟固利,bottom_area,2025-12-24,21.56,2025-12-17,20.7,4.1545893719806735,5.169082125603866,28.000000000000004,False,0.6066,3.6319,1,2,1,50.0,18.439999999999998,18.439999999999998,10.845410628019325,4.1545893719806735,历史1/2次成功; 当前距低点4.15%; 最新日涨幅0.61%; 状态bottom_area; 底部未确认
26,59.43676957579793,56.10247417821015,000665,湖北广电,bottom_area,2025-12-24,5.46,2025-12-17,5.23,4.3977055449330695,5.927342256214141,27.46185852981969,False,0.738,1.3463,2,7,2,28.57142857142857,34.919124227805554,43.606557377049185,10.602294455066929,4.3977055449330695,历史2/7次成功; 当前距低点4.40%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
27,59.42814594054155,56.163116761513535,300681,英搏尔,bottom_area,2025-12-24,24.34,2025-12-17,23.3,4.463519313304717,5.36480686695279,28.593319031566043,False,1.2479,2.8242,2,6,2,33.33333333333333,25.734448723198668,27.487589035182385,10.536480686695281,4.463519313304717,历史2/6次成功; 当前距低点4.46%; 最新日涨幅1.25%; 状态bottom_area; 底部未确认
28,59.37754706425539,56.46098963440258,002453,华软科技,bottom_area,2025-12-24,6.34,2025-12-17,6.05,4.793388429752067,6.115702479338845,28.31753554502369,False,1.7657,2.4639,1,2,1,50.0,28.60169491525425,28.60169491525425,10.206611570247933,4.793388429752067,历史1/2次成功; 当前距低点4.79%; 最新日涨幅1.77%; 状态bottom_area; 底部未确认
29,58.704358478400984,55.459393939393905,601162,天风证券,bottom_area,2025-12-24,4.23,2025-12-17,4.05,4.44444444444446,5.925925925925932,27.678571428571423,False,1.4388,1.6823,1,2,1,50.0,18.939393939393938,18.939393939393938,10.55555555555554,4.44444444444446,历史1/2次成功; 当前距低点4.44%; 最新日涨幅1.44%; 状态bottom_area; 底部未确认
30,58.4434033944395,54.895974025974034,000890,法尔胜,bottom_area,2025-12-24,5.54,2025-12-24,5.32,4.135338345864657,6.203007518796993,31.9693094629156,False,2.5926,13.8459,1,4,1,25.0,32.954545454545446,32.954545454545446,10.864661654135343,4.135338345864657,历史1/4次成功; 当前距低点4.14%; 最新日涨幅2.59%; 状态bottom_area; 底部未确认
31,55.75501892699287,52.62520415364453,002468,申通快递,bottom_area,2025-12-24,14.25,2025-11-21,13.65,4.395604395604393,9.010989010989015,31.988041853512705,True,-0.5583,0.5665,1,2,1,50.0,16.382699868938413,16.382699868938413,10.604395604395606,4.395604395604393,历史1/2次成功; 当前距低点4.40%; 最新日涨幅-0.56%; 状态bottom_area; 底部已确认
