rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.92750639422972,86.0511885208023,000411,英特集团,bottom_area,2022-12-29,11.84,2022-12-29,11.71,1.110162254483339,2.903501280956446,30.66903493191237,False,0.5093,2.5894,2,2,2,100.0,34.206228285076975,47.98426745329401,13.889837745516662,1.110162254483339,历史2/2次成功; 当前距低点1.11%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
12,83.66185067823372,78.58227671210392,300758,七彩化学,bottom_area,2022-12-29,12.09,2022-12-23,11.61,4.134366925064603,9.216192937123173,27.437500000000004,True,0.9182,1.8819,1,1,1,100.0,38.59480269489894,38.59480269489894,10.865633074935396,4.134366925064603,历史1/1次成功; 当前距低点4.13%; 最新日涨幅0.92%; 状态bottom_area; 底部已确认
13,83.54744639220819,75.43011946414917,300667,必创科技,bottom_area,2022-12-29,14.71,2022-12-23,14.42,2.011095700416095,6.726768377253818,29.863813229571978,False,-1.076,1.1759,1,1,1,100.0,27.287191726332534,27.287191726332534,12.988904299583904,2.011095700416095,历史1/1次成功; 当前距低点2.01%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
14,83.11845436038548,76.64695114492235,605255,天普股份,bottom_area,2022-12-29,14.1,2022-12-28,13.67,3.14557425018288,7.681053401609368,27.287234042553195,True,2.6948,7.6766,1,1,1,100.0,16.069142125480155,16.069142125480155,11.854425749817118,3.14557425018288,历史1/1次成功; 当前距低点3.15%; 最新日涨幅2.69%; 状态bottom_area; 底部已确认
15,83.03335430477934,72.20291678676465,002838,道恩股份,bottom_area,2022-12-29,17.59,2022-12-29,17.59,0.0,2.27401932916429,29.864433811802225,False,-0.7896,1.5467,2,2,2,100.0,20.71460638045511,24.95606326889279,15.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
16,82.32412778406626,75.52570526869073,688167,炬光科技,bottom_area,2022-12-29,95.34,2022-12-26,92.68,2.870090634441084,7.682347863616734,27.423649177760375,False,-2.3656,1.6636,2,2,2,100.0,21.66404255492686,23.41569581359622,12.129909365558916,2.870090634441084,历史2/2次成功; 当前距低点2.87%; 最新日涨幅-2.37%; 状态bottom_area; 底部未确认
17,76.72289013737041,72.9397101503206,002534,西子洁能,bottom_area,2022-12-29,14.46,2022-12-23,13.8,4.782608695652175,7.753623188405786,29.375639713408386,True,-0.891,0.4374,2,2,2,100.0,22.01106438928788,26.532951289398277,10.217391304347826,4.782608695652175,历史2/2次成功; 当前距低点4.78%; 最新日涨幅-0.89%; 状态bottom_area; 底部已确认
18,67.47470971027607,60.840227733610895,000650,仁和药业,bottom_area,2022-12-29,6.3,2022-12-27,6.18,1.9417475728155358,7.281553398058256,27.20848056537103,False,0.9615,4.1535,1,2,1,50.0,17.19038817005545,17.19038817005545,13.058252427184463,1.9417475728155358,历史1/2次成功; 当前距低点1.94%; 最新日涨幅0.96%; 状态bottom_area; 底部未确认
19,67.29189046347676,61.81195804195805,002693,双成药业,bottom_area,2022-12-29,7.36,2022-12-27,7.15,2.937062937062936,8.25174825174825,27.77777777777778,False,1.7981,4.0882,1,2,1,50.0,34.61538461538462,34.61538461538462,12.062937062937063,2.937062937062936,历史1/2次成功; 当前距低点2.94%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
20,64.17748613861302,57.467513515673694,688115,思林杰,bottom_area,2022-12-29,38.81,2022-12-23,38.21,1.570269562941642,5.312745354619213,31.375718390804597,False,-0.3338,1.5351,1,2,1,50.0,16.977032898820603,16.977032898820603,13.429730437058357,1.570269562941642,历史1/2次成功; 当前距低点1.57%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
21,63.708237926653645,57.11830730362883,002786,银宝山新,bottom_area,2022-12-29,6.83,2022-12-29,6.72,1.6369047619047667,3.422619047619054,32.462311557788944,False,-0.5822,2.5863,1,2,1,50.0,15.916398713826371,15.916398713826371,13.363095238095232,1.6369047619047667,历史1/2次成功; 当前距低点1.64%; 最新日涨幅-0.58%; 状态bottom_area; 底部未确认
22,62.112233787444694,58.247267412318934,000159,国际实业,bottom_area,2022-12-29,6.94,2022-12-23,6.67,4.0479760119940105,7.346326836581713,32.48987854251013,True,0.289,1.9186,1,2,1,50.0,19.8744769874477,19.8744769874477,10.952023988005989,4.0479760119940105,历史1/2次成功; 当前距低点4.05%; 最新日涨幅0.29%; 状态bottom_area; 底部已确认
23,57.485675293116444,50.08033704952036,002116,中国海诚,bottom_area,2022-12-29,10.09,2022-12-29,10.08,0.09920634920634709,2.7777777777777715,29.85386221294363,False,-1.3685,1.2711,1,3,1,33.33333333333333,18.51179673321235,18.51179673321235,14.900793650793654,0.09920634920634709,历史1/3次成功; 当前距低点0.10%; 最新日涨幅-1.37%; 状态bottom_area; 底部未确认
