rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.34859738677184,78.04274369612494,000301,东方盛虹,bottom_area,2023-12-18,8.75,2023-12-18,8.67,0.9227220299884669,1.7301038062283776,29.683698296836987,False,-0.906,0.2106,5,5,5,100.0,17.830913572573255,28.337639965546952,9.077277970011535,0.9227220299884669,历史5/5次成功; 当前距低点0.92%; 最新日涨幅-0.91%; 状态bottom_area; 底部未确认
14,74.9549475649791,69.09499250447314,002369,卓翼科技,bottom_area,2023-12-18,5.53,2023-12-18,5.49,0.7285974499089259,2.73224043715846,29.525032092426184,False,-1.7762,2.8464,1,1,1,100.0,17.345132743362825,17.345132743362825,9.271402550091075,0.7285974499089259,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-1.78%; 状态bottom_area; 底部未确认
15,73.74467072894039,67.96342884431711,002137,实益达,bottom_area,2023-12-18,7.03,2023-12-18,6.98,0.7163323782234932,2.8653295128939726,28.04123711340205,False,-2.0891,4.9798,2,3,2,66.66666666666666,55.55040286140998,89.3034825870647,9.283667621776507,0.7163323782234932,历史2/3次成功; 当前距低点0.72%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
16,67.19899386009173,61.699604183051484,603211,晋拓股份,bottom_area,2023-12-18,17.39,2023-12-18,17.3,0.5202312138728316,2.6011560693641576,32.893716058960436,False,-1.1932,10.5997,2,3,2,66.66666666666666,13.91970260223049,15.200000000000008,9.479768786127169,0.5202312138728316,历史2/3次成功; 当前距低点0.52%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
17,67.17752639880065,62.93567798602945,600328,中盐化工,bottom_area,2023-12-18,7.73,2023-10-26,7.61,1.5768725361366636,8.147174770039422,28.207547169811313,True,-1.6539,0.526,1,2,1,50.0,37.26315789473683,37.26315789473683,8.423127463863336,1.5768725361366636,历史1/2次成功; 当前距低点1.58%; 最新日涨幅-1.65%; 状态bottom_area; 底部已确认
18,66.92579919130436,66.77554847248102,605117,德业股份,confirmed_rebound,2023-12-18,58.22,2023-12-13,55.51,4.882003242658982,10.304449648711943,27.532637075718014,True,-0.1543,5.9407,5,7,5,71.42857142857143,28.875277311984927,59.18895599654874,5.117996757341019,4.882003242658982,历史5/7次成功; 当前距低点4.88%; 最新日涨幅-0.15%; 状态confirmed_rebound; 底部已确认
19,63.47220946477549,58.821228598822096,000710,贝瑞基因,bottom_area,2023-12-18,12.04,2023-12-18,11.92,1.0067114093959666,4.194630872483222,27.272727272727277,False,-1.9544,6.2449,1,2,1,50.0,17.3469387755102,17.3469387755102,8.993288590604035,1.0067114093959666,历史1/2次成功; 当前距低点1.01%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
20,62.607322641719584,56.91574785610871,002309,中利集团,bottom_area,2023-12-18,2.63,2023-12-18,2.63,0.0,4.942965779467677,27.548209366391184,False,-5.0542,1.5521,2,4,2,50.0,23.740579871552146,30.136986301369873,10.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-5.05%; 状态bottom_area; 底部未确认
21,58.529997336822916,53.30806723392385,002812,恩捷股份,bottom_area,2023-12-18,51.41,2023-12-18,51.36,0.09735202492211285,2.959501557632405,28.69637650978759,False,-2.9084,1.6134,1,2,1,50.0,16.39800995024876,16.39800995024876,9.902647975077887,0.09735202492211285,历史1/2次成功; 当前距低点0.10%; 最新日涨幅-2.91%; 状态bottom_area; 底部未确认
22,58.20328602388781,53.353347175360945,300347,泰格医药,bottom_area,2023-12-18,53.09,2023-12-18,52.86,0.4351116155883541,2.686341278849795,27.77701871840415,False,-1.3197,1.2622,1,2,1,50.0,20.78172934893761,20.78172934893761,9.564888384411645,0.4351116155883541,历史1/2次成功; 当前距低点0.44%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
23,53.234156046001154,48.61606474385663,603032,德新科技,bottom_area,2023-12-18,16.77,2023-12-18,16.73,0.23909145248056873,3.2277346084877414,31.29363449691992,False,-2.5567,1.9452,1,3,1,33.33333333333333,12.354085603112855,12.354085603112855,9.760908547519431,0.23909145248056873,历史1/3次成功; 当前距低点0.24%; 最新日涨幅-2.56%; 状态bottom_area; 底部未确认
