rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.50339845953287,87.93581639151746,001212,中旗新材,bottom_area,2024-07-03,19.91,2024-06-25,19.67,1.2201321809862655,6.659888154550068,31.103327495621713,False,-1.9212,1.1098,4,4,4,100.0,34.82643959229107,82.06521739130437,8.779867819013736,1.2201321809862655,历史4/4次成功; 当前距低点1.22%; 最新日涨幅-1.92%; 状态bottom_area; 底部未确认
73,67.81184098096999,62.45397745803945,300558,贝达药业,bottom_area,2024-07-03,32.51,2024-07-01,32.29,0.6813254877671071,4.738309074016727,27.795169946332738,False,-1.455,0.8956,2,3,2,66.66666666666666,19.95017690043977,25.688589094997194,9.318674512232894,0.6813254877671071,历史2/3次成功; 当前距低点0.68%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
74,66.81716397351761,64.85274473466671,000723,美锦能源,bottom_area,2024-07-03,4.82,2024-06-24,4.66,3.433476394849788,6.223175965665237,27.187500000000004,False,-0.6186,0.3739,2,3,2,66.66666666666666,26.74410886159975,30.434782608695667,6.566523605150213,3.433476394849788,历史2/3次成功; 当前距低点3.43%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
75,66.7110758290567,62.51254175162093,605178,时空科技,bottom_area,2024-07-03,13.43,2024-07-03,13.22,1.588502269288949,4.236006051437206,27.521929824561393,False,-1.395,9.2431,2,4,2,50.0,10.991004976342687,11.97247706422018,8.411497730711051,1.588502269288949,历史2/4次成功; 当前距低点1.59%; 最新日涨幅-1.40%; 状态bottom_area; 底部未确认
76,65.97419866189612,62.818993540065314,688161,威高骨科,bottom_area,2024-07-03,19.83,2024-07-01,19.36,2.4276859504132173,5.216942148760339,29.446064139941697,False,-0.1511,0.2385,2,4,2,50.0,22.925362940900264,33.591836734693864,7.572314049586783,2.4276859504132173,历史2/4次成功; 当前距低点2.43%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
77,65.59326520159104,60.15023627386541,300689,澄天伟业,bottom_area,2024-07-03,13.25,2024-07-03,13.19,0.454890068233514,4.700530705079613,30.870020964360585,False,-5.0179,4.2933,2,3,2,66.66666666666666,15.003865391242782,18.720602069614284,9.545109931766486,0.454890068233514,历史2/3次成功; 当前距低点0.45%; 最新日涨幅-5.02%; 状态bottom_area; 底部未确认
78,62.93962738037273,62.162594943577986,000705,浙江震元,bottom_area,2024-07-03,7.2,2024-06-24,6.9,4.347826086956519,6.666666666666665,29.01234567901235,False,-1.3699,1.7693,2,3,2,66.66666666666666,23.48909545791496,34.04605263157895,5.652173913043482,4.347826086956519,历史2/3次成功; 当前距低点4.35%; 最新日涨幅-1.37%; 状态bottom_area; 底部未确认
79,61.82292925694213,60.05006584442688,688111,金山办公,bottom_area,2024-07-03,198.15,2024-07-03,191.5,3.4725848563968693,4.710182767624026,30.02776965799474,False,-0.9349,1.226,2,4,2,50.0,20.84709310221366,27.68058076225045,6.527415143603131,3.4725848563968693,历史2/4次成功; 当前距低点3.47%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
80,60.504143334780984,57.92700295598865,688333,铂力特,bottom_area,2024-07-03,46.91,2024-07-03,45.67,2.7151302824611228,4.007006787825702,27.009749081029245,False,0.9903,1.0261,1,2,1,50.0,11.008064516129037,11.008064516129037,7.284869717538878,2.7151302824611228,历史1/2次成功; 当前距低点2.72%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
81,59.85154174670935,59.52890417446607,002555,三七互娱,bottom_area,2024-07-03,13.1,2024-06-25,12.51,4.716227018385291,6.7146282973621085,28.391528334287347,False,-0.0763,1.2026,2,3,2,66.66666666666666,13.845350052246609,16.78160919540231,5.28377298161471,4.716227018385291,历史2/3次成功; 当前距低点4.72%; 最新日涨幅-0.08%; 状态bottom_area; 底部未确认
82,58.89290694119702,53.88694909927971,601966,玲珑轮胎,bottom_area,2024-07-03,17.74,2024-07-03,17.68,0.3393665158370968,1.640271493212665,28.565656565656568,False,-1.0045,0.6927,1,2,1,50.0,22.476907287033857,22.476907287033857,9.660633484162902,0.3393665158370968,历史1/2次成功; 当前距低点0.34%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
83,54.73898218157447,53.58128695439247,688108,赛诺医疗,bottom_area,2024-07-03,8.84,2024-06-26,8.51,3.877790834312574,9.753231492361929,28.427249789739285,True,-1.8868,0.8005,1,2,1,50.0,15.175537938844846,15.175537938844846,6.122209165687426,3.877790834312574,历史1/2次成功; 当前距低点3.88%; 最新日涨幅-1.89%; 状态bottom_area; 底部已确认
84,54.220070645536474,52.84854287556415,000779,甘咨询,bottom_area,2024-07-03,7.09,2024-06-26,6.84,3.654970760233918,5.116959064327493,29.26577042399173,False,-0.7003,0.9827,1,2,1,50.0,17.69825918762089,17.69825918762089,6.345029239766083,3.654970760233918,历史1/2次成功; 当前距低点3.65%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
