rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.30817952164074,74.48969846762236,300720,海川智能,bottom_area,2025-03-28,20.49,2025-03-28,20.23,1.2852199703410676,2.6198714780029717,31.423728813559322,False,-0.2434,2.8948,3,5,3,60.0,57.75229601757511,75.69193742478939,18.714780029658932,1.2852199703410676,历史3/5次成功; 当前距低点1.29%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
12,65.94827596051073,55.12907717006521,000409,云鼎科技,bottom_area,2025-03-28,11.74,2025-03-28,11.72,0.17064846416381887,3.668941979522182,30.238095238095237,False,-2.6534,9.0879,1,3,1,33.33333333333333,46.53130287648054,46.53130287648054,19.82935153583618,0.17064846416381887,历史1/3次成功; 当前距低点0.17%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
13,65.44800479519957,54.778264537681906,002164,宁波东力,bottom_area,2025-03-28,8.43,2025-03-28,8.41,0.2378121284185443,3.686087990487521,31.847649918962723,False,-1.0563,9.5641,1,3,1,33.33333333333333,45.468509984639034,45.468509984639034,19.762187871581457,0.2378121284185443,历史1/3次成功; 当前距低点0.24%; 最新日涨幅-1.06%; 状态bottom_area; 底部未确认
14,65.1085891619027,54.35895342785497,002599,盛通股份,bottom_area,2025-03-28,9.79,2025-03-28,9.78,0.10224948875255406,1.9427402862985819,27.609178386380464,False,-1.3105,3.2488,1,2,1,50.0,22.107969151670947,22.107969151670947,19.897750511247448,0.10224948875255406,历史1/2次成功; 当前距低点0.10%; 最新日涨幅-1.31%; 状态bottom_area; 底部未确认
15,64.65999999999998,53.883333333333326,002093,国脉科技,bottom_area,2025-03-28,10.81,2025-03-28,10.81,0.0,3.6077705827936986,31.926952141057935,False,-0.3687,7.217,1,3,1,33.33333333333333,52.409638554216855,52.409638554216855,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
16,63.6522603055264,55.212913312055676,688031,星环科技,bottom_area,2025-03-28,50.86,2025-03-27,49.77,2.1900743419730686,7.353827606992157,28.16108545034642,True,-2.3425,3.0871,1,3,1,33.33333333333333,22.70402945387605,22.70402945387605,17.80992565802693,2.1900743419730686,历史1/3次成功; 当前距低点2.19%; 最新日涨幅-2.34%; 状态bottom_area; 底部已确认
17,59.94294570217515,50.349906471356874,600203,福日电子,bottom_area,2025-03-28,9.29,2025-03-28,9.25,0.43243243243242324,3.135135135135126,30.711610486891384,False,-2.5184,4.904,1,3,1,33.33333333333333,24.045801526717554,24.045801526717554,19.56756756756758,0.43243243243242324,历史1/3次成功; 当前距低点0.43%; 最新日涨幅-2.52%; 状态bottom_area; 底部未确认
18,58.99990506075838,49.454155134483,300753,爱朋医疗,bottom_area,2025-03-28,22.07,2025-03-28,22.0,0.3181818181818195,5.136363636363632,28.963513077171456,False,-3.5402,10.7684,1,3,1,33.33333333333333,28.044496487119456,28.044496487119456,19.68181818181818,0.3181818181818195,历史1/3次成功; 当前距低点0.32%; 最新日涨幅-3.54%; 状态bottom_area; 底部未确认
19,58.453920325112065,49.55277390197884,002279,久其软件,bottom_area,2025-03-28,6.48,2025-03-25,6.42,0.9345794392523442,3.4267912772585634,27.04545454545455,False,-1.0687,2.1955,1,3,1,33.33333333333333,25.915492957746476,25.915492957746476,19.065420560747658,0.9345794392523442,历史1/3次成功; 当前距低点0.93%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
20,58.08991021300133,48.57544558889385,300713,英可瑞,bottom_area,2025-03-28,15.98,2025-03-28,15.95,0.188087774294678,4.576802507836994,31.545064377682408,False,-2.8571,7.6844,1,5,1,20.0,23.73271889400922,23.73271889400922,19.81191222570532,0.188087774294678,历史1/5次成功; 当前距低点0.19%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
21,57.57235684772449,48.260851400952475,605303,园林股份,bottom_area,2025-03-28,9.35,2025-03-28,9.32,0.3218884120171605,2.145922746781108,31.771595900439237,False,-1.4752,2.0344,1,5,1,20.0,23.681489141675293,23.681489141675293,19.67811158798284,0.3218884120171605,历史1/5次成功; 当前距低点0.32%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
22,57.47351356057937,48.312390463294314,002724,海洋王,bottom_area,2025-03-28,6.36,2025-03-28,6.33,0.4739336492891035,6.9510268562401185,32.154340836012864,False,-7.6923,10.793,1,4,1,25.0,25.204081632653047,25.204081632653047,19.526066350710895,0.4739336492891035,历史1/4次成功; 当前距低点0.47%; 最新日涨幅-7.69%; 状态bottom_area; 底部未确认
