rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.1629986819837,85.39670121699632,000983,山西焦煤,bottom_area,2023-04-11,10.43,2023-04-11,10.25,1.756097560975607,1.756097560975607,27.715091678420308,False,1.0659,0.7619,3,3,3,100.0,21.938729333444627,27.212389380530986,6.243902439024393,1.756097560975607,历史3/3次成功; 当前距低点1.76%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
12,76.61615406145314,71.59125820269776,002329,皇氏集团,bottom_area,2023-04-11,6.36,2023-04-11,6.33,0.4739336492891035,1.8957345971563997,28.635851183765492,False,-0.9346,2.2338,1,1,1,100.0,27.644230769230756,27.644230769230756,7.526066350710897,0.4739336492891035,历史1/1次成功; 当前距低点0.47%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
13,76.60735248028824,71.57538595270421,002374,中锐股份,bottom_area,2023-04-11,4.29,2023-04-07,4.27,0.46838407494146284,4.215456674473082,30.90614886731392,False,-0.6944,0.7061,2,2,2,100.0,10.82420238478892,12.068965517241388,7.531615925058538,0.46838407494146284,历史2/2次成功; 当前距低点0.47%; 最新日涨幅-0.69%; 状态bottom_area; 底部未确认
14,74.86255325957636,73.07745511925859,300530,领湃科技,bottom_area,2023-04-11,23.58,2023-04-06,22.95,2.745098039215682,6.753812636165581,28.393135725429016,False,-1.9135,0.2734,3,4,3,75.0,27.802573379948058,34.07510431154381,5.254901960784318,2.745098039215682,历史3/4次成功; 当前距低点2.75%; 最新日涨幅-1.91%; 状态bottom_area; 底部未确认
15,74.44366397814171,73.43337047353762,601958,金钼股份,bottom_area,2023-04-11,10.99,2023-04-11,10.64,3.2894736842105226,3.4774436090225485,30.998702983138777,False,1.9481,1.0649,1,1,1,100.0,9.749303621169918,9.749303621169918,4.710526315789478,3.2894736842105226,历史1/1次成功; 当前距低点3.29%; 最新日涨幅1.95%; 状态bottom_area; 底部未确认
16,74.40595868642276,69.29257336222845,002729,好利科技,bottom_area,2023-04-11,20.11,2023-04-11,20.05,0.29925187032418316,1.6458852867830338,32.3549257759784,False,-0.8871,2.1475,1,1,1,100.0,13.144449605202036,13.144449605202036,7.700748129675818,0.29925187032418316,历史1/1次成功; 当前距低点0.30%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
17,74.33250791649583,75.11633049558016,002125,湘潭电化,bottom_area,2023-04-11,12.88,2023-04-10,12.32,4.545454545454549,7.629870129870126,29.236071223434806,False,-1.9787,1.832,3,3,3,100.0,23.333155157078114,32.067510548523195,3.4545454545454506,4.545454545454549,历史3/3次成功; 当前距低点4.55%; 最新日涨幅-1.98%; 状态bottom_area; 底部未确认
18,73.6253886972102,68.66411648708107,300767,震安科技,bottom_area,2023-04-11,40.28,2023-04-11,40.13,0.37378519810615146,1.6944928980812353,28.94830028328611,False,-1.3229,0.41,1,1,1,100.0,10.679283541737075,10.679283541737075,7.626214801893849,0.37378519810615146,历史1/1次成功; 当前距低点0.37%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
19,72.68175881629243,73.94955276070829,603051,鹿山新材,bottom_area,2023-04-11,48.39,2023-04-04,46.13,4.899197918924774,6.004769130717529,31.14925373134328,False,0.1656,3.8621,2,2,2,100.0,15.58991406374611,18.738110336081178,3.100802081075227,4.899197918924774,历史2/2次成功; 当前距低点4.90%; 最新日涨幅0.17%; 状态bottom_area; 底部未确认
20,72.59027682746932,68.08156398104266,001227,兰州银行,bottom_area,2023-04-11,3.02,2023-04-11,3.0,0.6666666666666672,1.6666666666666607,28.571428571428577,False,-0.6579,1.0552,1,1,1,100.0,11.137440758293856,11.137440758293856,7.333333333333333,0.6666666666666672,历史1/1次成功; 当前距低点0.67%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
21,70.92205311459654,69.89616595082234,601888,中国中免,bottom_area,2023-04-11,179.27,2023-04-06,173.64,3.2423404745450495,5.638101819857188,27.646985291053806,False,-0.3225,0.5666,1,1,1,100.0,12.627431359059372,12.627431359059372,4.757659525454951,3.2423404745450495,历史1/1次成功; 当前距低点3.24%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
22,69.29867727274801,68.50669238963087,688327,云从科技,confirmed_rebound,2023-04-11,44.98,2023-04-11,43.5,3.4022988505747054,12.59770114942528,29.61165048543689,False,-4.6023,36.8004,2,2,2,100.0,10.8813643491462,11.461619348054677,4.597701149425295,3.4022988505747054,历史2/2次成功; 当前距低点3.40%; 最新日涨幅-4.60%; 状态confirmed_rebound; 底部未确认
23,68.78035537017547,65.66970011927484,688357,建龙微纳,bottom_area,2023-04-11,93.7,2023-03-30,92.23,1.5938414832483994,6.147674292529548,27.108195684817826,False,-3.3921,1.1034,2,3,2,66.66666666666666,18.801032443088825,26.291618828932272,6.4061585167516,1.5938414832483994,历史2/3次成功; 当前距低点1.59%; 最新日涨幅-3.39%; 状态bottom_area; 底部未确认
24,67.81203389359635,68.26714821502988,002324,普利特,bottom_area,2023-04-11,14.4,2023-03-20,13.8,4.347826086956519,7.608695652173905,29.01234567901235,True,-1.0309,1.7012,1,1,1,100.0,8.226837060702884,8.226837060702884,3.652173913043481,4.347826086956519,历史1/1次成功; 当前距低点4.35%; 最新日涨幅-1.03%; 状态bottom_area; 底部已确认
