rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.01813789868673,85.83124776386407,603030,全筑股份,bottom_area,2024-02-07,2.05,2024-02-06,2.0,2.499999999999991,9.000000000000007,27.007299270073,True,-1.4423,0.9773,4,4,4,100.0,30.006708407871198,50.5813953488372,7.50000000000001,2.499999999999991,历史4/4次成功; 当前距低点2.50%; 最新日涨幅-1.44%; 状态bottom_area; 底部已确认
12,77.3686331971899,75.63391047976413,002564,天沃科技,bottom_area,2024-02-07,3.27,2024-02-07,3.15,3.8095238095238133,5.71428571428572,28.73303167420815,False,3.1546,2.9591,1,1,1,100.0,27.954971857410886,27.954971857410886,6.190476190476187,3.8095238095238133,历史1/1次成功; 当前距低点3.81%; 最新日涨幅3.15%; 状态bottom_area; 底部未确认
13,77.1411975846774,73.23531416266842,002330,得利斯,confirmed_rebound,2024-02-07,3.6,2024-02-06,3.52,2.2727272727272747,12.784090909090914,32.04633204633204,True,-4.7619,2.881,2,2,2,100.0,13.264152389712924,15.844544095665164,7.727272727272726,2.2727272727272747,历史2/2次成功; 当前距低点2.27%; 最新日涨幅-4.76%; 状态confirmed_rebound; 底部已确认
14,76.63606930653883,69.6691539150353,603230,内蒙新华,confirmed_rebound,2024-02-07,11.29,2024-02-07,11.29,0.0,10.008857395925604,29.70112079701121,False,-9.9681,25.3591,2,2,2,100.0,27.522332876533863,31.521142229544196,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
15,75.96458345876786,72.21596830985915,603001,奥康国际,bottom_area,2024-02-07,3.93,2024-02-07,3.84,2.343750000000008,6.250000000000005,28.35820895522389,False,-2.7228,1.0229,1,1,1,100.0,14.084507042253536,14.084507042253536,7.656249999999992,2.343750000000008,历史1/1次成功; 当前距低点2.34%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
16,75.67824655999513,69.30730576117907,605158,华达新材,confirmed_rebound,2024-02-07,5.2,2024-02-07,5.18,0.38610038610039504,11.583011583011595,32.020997375328086,False,-9.5652,4.4904,2,2,2,100.0,18.051691620903078,25.5083179297597,9.613899613899605,0.38610038610039504,历史2/2次成功; 当前距低点0.39%; 最新日涨幅-9.57%; 状态confirmed_rebound; 底部未确认
17,75.67065918249857,68.79150834772597,002377,国创高新,bottom_area,2024-02-07,1.46,2024-02-07,1.46,0.0,9.58904109589042,31.455399061032864,False,-9.8765,5.6347,2,2,2,100.0,12.588754557666471,14.814814814814808,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.88%; 状态bottom_area; 底部未确认
18,75.37006939846698,71.03629040805512,601368,绿城水务,bottom_area,2024-02-07,3.77,2024-02-07,3.7,1.8918918918918874,8.108108108108103,30.188679245283012,False,-5.75,1.9541,1,1,1,100.0,12.418300653594768,12.418300653594768,8.108108108108112,1.8918918918918874,历史1/1次成功; 当前距低点1.89%; 最新日涨幅-5.75%; 状态bottom_area; 底部未确认
19,75.17464307692308,68.34058461538461,603177,德创环保,confirmed_rebound,2024-02-07,6.73,2024-02-07,6.73,0.0,11.292719167904899,28.251599147121535,False,-10.0267,2.4654,1,1,1,100.0,37.04615384615384,37.04615384615384,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
20,74.54201589668376,70.45279757584782,603291,联合水务,confirmed_rebound,2024-02-07,10.01,2024-02-06,9.81,2.038735983690105,13.65953109072375,28.602620087336245,True,-7.4006,9.0026,1,1,1,100.0,12.102772143340088,12.102772143340088,7.961264016309896,2.038735983690105,历史1/1次成功; 当前距低点2.04%; 最新日涨幅-7.40%; 状态confirmed_rebound; 底部已确认
21,74.33331784017575,69.69790681290591,600983,惠而浦,confirmed_rebound,2024-02-07,6.27,2024-02-07,6.17,1.6207455429497513,11.669367909238245,31.596452328159643,False,-8.3333,0.79,1,1,1,100.0,12.114014251781468,12.114014251781468,8.37925445705025,1.6207455429497513,历史1/1次成功; 当前距低点1.62%; 最新日涨幅-8.33%; 状态confirmed_rebound; 底部未确认
22,74.27250895732715,70.86937557572075,600981,苏豪汇鸿,confirmed_rebound,2024-02-07,2.02,2024-02-06,1.97,2.53807106598985,13.705583756345192,31.59722222222222,True,-6.0465,1.9017,1,1,1,100.0,20.463320463320475,20.463320463320475,7.4619289340101504,2.53807106598985,历史1/1次成功; 当前距低点2.54%; 最新日涨幅-6.05%; 状态confirmed_rebound; 底部已确认
23,74.02200325612984,72.01822291320912,002026,山东威达,confirmed_rebound,2024-02-07,6.11,2024-02-06,5.9,3.5593220338983045,13.559322033898303,32.57142857142857,True,-7.0015,3.8366,2,2,2,100.0,22.49181263708199,29.397590361445776,6.440677966101696,3.5593220338983045,历史2/2次成功; 当前距低点3.56%; 最新日涨幅-7.00%; 状态confirmed_rebound; 底部已确认
24,73.62813133553304,69.25418293936278,000759,中百集团,confirmed_rebound,2024-02-07,2.85,2024-02-07,2.8,1.7857142857142954,11.071428571428573,28.020565552699235,False,-8.3601,7.8178,1,1,1,100.0,11.750599520383698,11.750599520383698,8.214285714285705,1.7857142857142954,历史1/1次成功; 当前距低点1.79%; 最新日涨幅-8.36%; 状态confirmed_rebound; 底部未确认
25,73.54436170212769,66.85851063829789,002418,康盛股份,confirmed_rebound,2024-02-07,1.78,2024-02-07,1.78,0.0,11.797752808988763,32.31939163498099,False,-10.101,3.6688,1,1,1,100.0,29.078014184397176,29.078014184397176,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.10%; 状态confirmed_rebound; 底部未确认
26,73.27942303236904,69.13651002693804,002593,日上集团,confirmed_rebound,2024-02-07,2.62,2024-02-07,2.57,1.9455252918288042,12.062256809338525,31.830238726790455,False,-8.0702,6.0901,1,1,1,100.0,13.076923076923084,13.076923076923084,8.054474708171197,1.9455252918288042,历史1/1次成功; 当前距低点1.95%; 最新日涨幅-8.07%; 状态confirmed_rebound; 底部未确认
27,72.9464559117205,72.52802499826896,000153,丰原药业,confirmed_rebound,2024-02-07,6.24,2024-02-06,5.96,4.697986577181212,13.422818791946305,31.729667812142043,True,-5.0228,5.4652,3,3,3,100.0,22.52384082925873,39.18305597579423,5.3020134228187885,4.697986577181212,历史3/3次成功; 当前距低点4.70%; 最新日涨幅-5.02%; 状态confirmed_rebound; 底部已确认
28,72.79990384615385,66.18173076923077,002319,乐通股份,bottom_area,2024-02-07,9.64,2024-02-07,9.64,0.0,8.713692946058089,31.534090909090907,False,-9.9907,3.0909,1,1,1,100.0,15.224358974358976,15.224358974358976,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
29,72.63903684658354,70.83424660311177,605068,明新旭腾,confirmed_rebound,2024-02-07,14.09,2024-02-06,13.59,3.679175864606328,19.205298013245027,30.733944954128447,True,-4.9899,1.2298,1,1,1,100.0,34.262191260291324,34.262191260291324,6.320824135393672,3.679175864606328,历史1/1次成功; 当前距低点3.68%; 最新日涨幅-4.99%; 状态confirmed_rebound; 底部已确认
30,72.57270421485303,69.57918129852132,002562,兄弟科技,confirmed_rebound,2024-02-07,2.58,2024-02-06,2.51,2.7888446215139555,12.749003984063759,31.793478260869573,True,-6.1818,2.1049,1,1,1,100.0,16.600790513834006,16.600790513834006,7.211155378486045,2.7888446215139555,历史1/1次成功; 当前距低点2.79%; 最新日涨幅-6.18%; 状态confirmed_rebound; 底部已确认
31,72.47844377966113,70.25388399848264,605567,春雪食品,confirmed_rebound,2024-02-07,7.99,2024-02-06,7.73,3.3635187580853785,10.090556274256137,30.796777081468214,False,-3.034,3.0341,1,1,1,100.0,36.46616541353383,36.46616541353383,6.6364812419146215,3.3635187580853785,历史1/1次成功; 当前距低点3.36%; 最新日涨幅-3.03%; 状态confirmed_rebound; 底部未确认
32,71.80436906812817,71.63431727637415,603239,浙江仙通,confirmed_rebound,2024-02-07,10.11,2024-02-06,9.64,4.875518672199158,12.240663900414935,29.48061448427212,True,-2.7885,1.5521,2,2,2,100.0,26.346773381657112,40.42081949058694,5.124481327800842,4.875518672199158,历史2/2次成功; 当前距低点4.88%; 最新日涨幅-2.79%; 状态confirmed_rebound; 底部已确认
33,71.7288254158744,68.88912118386764,600222,太龙药业,confirmed_rebound,2024-02-07,3.93,2024-02-06,3.82,2.879581151832469,14.136125654450273,32.864674868189816,True,-5.3012,6.3264,1,1,1,100.0,14.00304414003044,14.00304414003044,7.120418848167532,2.879581151832469,历史1/1次成功; 当前距低点2.88%; 最新日涨幅-5.30%; 状态confirmed_rebound; 底部已确认
34,71.57461892945761,69.33791208791207,600327,大东方,confirmed_rebound,2024-02-07,3.41,2024-02-06,3.3,3.333333333333343,13.333333333333346,29.93630573248408,True,-4.7486,2.7232,1,1,1,100.0,21.978021978021978,21.978021978021978,6.666666666666657,3.333333333333343,历史1/1次成功; 当前距低点3.33%; 最新日涨幅-4.75%; 状态confirmed_rebound; 底部已确认
35,71.42727873180225,70.07959422742861,002793,罗欣药业,confirmed_rebound,2024-02-07,3.64,2024-02-06,3.5,4.0000000000000036,15.42857142857143,32.69230769230769,True,-9.2269,2.3942,2,2,2,100.0,17.470936706605496,20.419580419580406,5.999999999999997,4.0000000000000036,历史2/2次成功; 当前距低点4.00%; 最新日涨幅-9.23%; 状态confirmed_rebound; 底部已确认
36,71.2739694971101,70.90799276028284,688055,龙腾光电,confirmed_rebound,2024-02-07,3.1,2024-02-06,2.96,4.729729729729734,14.527027027027032,29.85781990521327,True,-3.7267,0.563,2,2,2,100.0,30.869766365949573,45.45454545454546,5.270270270270267,4.729729729729734,历史2/2次成功; 当前距低点4.73%; 最新日涨幅-3.73%; 状态confirmed_rebound; 底部已确认
37,68.54427587844253,67.25098765432098,002310,东方新能,confirmed_rebound,2024-02-07,1.3,2024-02-06,1.25,4.0000000000000036,14.399999999999997,32.795698924731184,True,-5.7971,2.2585,1,1,1,100.0,18.93004115226337,18.93004115226337,5.999999999999997,4.0000000000000036,历史1/1次成功; 当前距低点4.00%; 最新日涨幅-5.80%; 状态confirmed_rebound; 底部已确认
38,68.52928648152084,67.43271706384706,603266,天龙股份,confirmed_rebound,2024-02-07,16.05,2024-02-07,15.41,4.153147306943547,13.562621674237507,32.44191144234984,False,-4.0072,6.2282,2,2,2,100.0,14.31125227784056,18.549511854951188,5.846852693056453,4.153147306943547,历史2/2次成功; 当前距低点4.15%; 最新日涨幅-4.01%; 状态confirmed_rebound; 底部未确认
39,67.9679913883044,66.47486368100792,002062,宏润建设,confirmed_rebound,2024-02-07,3.25,2024-02-06,3.13,3.833865814696489,12.460063897763582,30.289532293986642,True,-3.5608,1.9252,1,1,1,100.0,12.720848056537099,12.720848056537099,6.166134185303512,3.833865814696489,历史1/1次成功; 当前距低点3.83%; 最新日涨幅-3.56%; 状态confirmed_rebound; 底部已确认
40,67.87538183517898,67.06979491303913,002083,孚日股份,confirmed_rebound,2024-02-07,3.58,2024-02-06,3.43,4.373177842565594,11.953352769679292,29.4238683127572,True,-2.981,3.6802,1,1,1,100.0,12.315270935960593,12.315270935960593,5.626822157434407,4.373177842565594,历史1/1次成功; 当前距低点4.37%; 最新日涨幅-2.98%; 状态confirmed_rebound; 底部已确认
41,66.53395137432366,63.71848349879548,001896,豫能控股,confirmed_rebound,2024-02-07,3.01,2024-02-06,2.93,2.7303754266211477,12.627986348122855,30.73286052009457,True,-5.3459,2.3636,3,5,3,60.0,21.041610061783285,34.93975903614456,7.269624573378852,2.7303754266211477,历史3/5次成功; 当前距低点2.73%; 最新日涨幅-5.35%; 状态confirmed_rebound; 底部已确认
42,66.31691232630533,60.288102114823026,000020,深华发A,bottom_area,2024-02-07,11.81,2024-02-07,11.81,0.0,9.229466553767992,27.98780487804877,False,-9.9848,9.174,2,3,2,66.66666666666666,22.427072301915857,23.076923076923073,10.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
43,66.15777509447972,60.14343190407247,002309,中利集团,bottom_area,2024-02-07,1.86,2024-02-07,1.86,0.0,3.763440860215045,32.851985559566785,False,-5.102,1.8238,3,5,3,60.0,19.42705324770143,30.136986301369873,10.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-5.10%; 状态bottom_area; 底部未确认
44,65.75705541133007,65.57981267437229,000407,胜利股份,confirmed_rebound,2024-02-07,2.59,2024-02-06,2.47,4.858299595141687,13.765182186234812,31.197771587743723,True,-5.1282,2.9746,1,1,1,100.0,20.466321243523332,20.466321243523332,5.141700404858314,4.858299595141687,历史1/1次成功; 当前距低点4.86%; 最新日涨幅-5.13%; 状态confirmed_rebound; 底部已确认
45,65.53842916965404,59.58039015423093,605218,伟时电子,confirmed_rebound,2024-02-07,13.55,2024-02-07,13.55,0.0,11.143911439114389,31.357649442755818,False,-10.0266,7.2737,2,3,2,66.66666666666666,28.83722305142083,42.36874236874236,10.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
46,63.766933326696616,63.667452931491155,002470,金正大,confirmed_rebound,2024-02-07,1.28,2024-02-06,1.22,4.9180327868852505,12.295081967213125,27.38095238095238,True,-3.7594,1.0738,1,1,1,100.0,10.91703056768559,10.91703056768559,5.0819672131147495,4.9180327868852505,历史1/1次成功; 当前距低点4.92%; 最新日涨幅-3.76%; 状态confirmed_rebound; 底部已确认
47,63.67737015887338,63.59656131349411,603231,索宝蛋白,confirmed_rebound,2024-02-07,15.74,2024-02-06,15.0,4.9333333333333345,11.733333333333345,30.491195551436512,True,-3.9658,12.8841,1,1,1,100.0,10.723447922011289,10.723447922011289,5.0666666666666655,4.9333333333333345,历史1/1次成功; 当前距低点4.93%; 最新日涨幅-3.97%; 状态confirmed_rebound; 底部已确认
48,62.576552579548185,57.97554495760554,603232,格尔软件,confirmed_rebound,2024-02-07,8.14,2024-02-07,8.06,0.9925558312655095,15.012406947890804,30.874785591766717,False,-9.1518,5.8749,3,5,3,60.0,17.89554974672528,22.78481012658228,9.00744416873449,0.9925558312655095,历史3/5次成功; 当前距低点0.99%; 最新日涨幅-9.15%; 状态confirmed_rebound; 底部未确认
49,60.542602658855785,57.64839851431067,603037,凯众股份,confirmed_rebound,2024-02-07,12.23,2024-02-06,11.94,2.4288107202680145,12.73031825795646,32.95901179112858,True,-5.9231,5.8912,1,2,1,50.0,39.71014492753625,39.71014492753625,7.571189279731986,2.4288107202680145,历史1/2次成功; 当前距低点2.43%; 最新日涨幅-5.92%; 状态confirmed_rebound; 底部已确认
50,60.292249203797994,59.30671120871204,002559,亚威股份,confirmed_rebound,2024-02-07,6.8,2024-02-06,6.53,4.134762633996931,15.160796324655426,31.979166666666664,True,-6.2069,13.9676,2,3,2,66.66666666666666,16.759695416980453,19.640387275242045,5.86523736600307,4.134762633996931,历史2/3次成功; 当前距低点4.13%; 最新日涨幅-6.21%; 状态confirmed_rebound; 底部已确认
51,60.14314971374046,54.675590648854964,002800,天顺股份,bottom_area,2024-02-07,11.3,2024-02-07,11.3,0.0,5.309734513274333,30.246913580246904,False,-4.9622,1.2708,2,4,2,50.0,11.696723918575062,11.768447837150124,10.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-4.96%; 状态bottom_area; 底部未确认
52,59.07000000000001,53.7,002021,中捷资源,confirmed_rebound,2024-02-07,1.55,2024-02-07,1.55,0.0,10.322580645161285,30.180180180180184,False,-4.908,5.1312,1,2,1,50.0,50.76923076923077,50.76923076923077,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-4.91%; 状态confirmed_rebound; 底部未确认
53,58.6954223822069,55.45845925044617,603059,倍加洁,bottom_area,2024-02-07,17.15,2024-02-07,16.81,2.022605591909577,8.268887566924455,32.54414125200643,False,-6.3865,2.1691,1,2,1,50.0,21.935483870967733,21.935483870967733,7.977394408090424,2.022605591909577,历史1/2次成功; 当前距低点2.02%; 最新日涨幅-6.39%; 状态bottom_area; 底部未确认
54,56.408856098197994,55.54571428571431,300698,万马科技,confirmed_rebound,2024-02-07,21.88,2024-02-06,21.0,4.190476190476185,14.190476190476192,32.69230769230769,True,-4.7453,2.1478,1,2,1,50.0,63.86182462356068,63.86182462356068,5.8095238095238155,4.190476190476185,历史1/2次成功; 当前距低点4.19%; 最新日涨幅-4.75%; 状态confirmed_rebound; 底部已确认
55,55.978349273844884,54.797774554306265,603313,梦百合,confirmed_rebound,2024-02-07,8.03,2024-02-07,7.73,3.8809831824061956,11.642949547218633,32.19298245614035,False,-6.5192,2.4638,2,4,2,50.0,18.0452484418946,25.52486187845302,6.119016817593805,3.8809831824061956,历史2/4次成功; 当前距低点3.88%; 最新日涨幅-6.52%; 状态confirmed_rebound; 底部未确认
56,52.86452411439544,50.90657877682523,603318,水发燃气,confirmed_rebound,2024-02-07,5.46,2024-02-06,5.3,3.0188679245283048,13.773584905660385,28.859060402684566,True,-6.6667,2.4812,1,2,1,50.0,10.696761530912658,10.696761530912658,6.981132075471697,3.0188679245283048,历史1/2次成功; 当前距低点3.02%; 最新日涨幅-6.67%; 状态confirmed_rebound; 底部已确认
57,52.394204619009706,49.83510465047196,600960,渤海汽车,confirmed_rebound,2024-02-07,2.59,2024-02-06,2.53,2.371541501976287,13.833992094861664,32.53333333333334,True,-5.1282,2.2526,1,3,1,33.33333333333333,16.445623342175058,16.445623342175058,7.628458498023713,2.371541501976287,历史1/3次成功; 当前距低点2.37%; 最新日涨幅-5.13%; 状态confirmed_rebound; 底部已确认
58,51.64671433129524,50.09449067652953,002238,天威视讯,confirmed_rebound,2024-02-07,8.52,2024-02-06,8.24,3.3980582524271767,15.169902912621358,30.228619813717188,True,-4.9107,4.8058,1,2,1,50.0,10.978835978835992,10.978835978835992,6.601941747572823,3.3980582524271767,历史1/2次成功; 当前距低点3.40%; 最新日涨幅-4.91%; 状态confirmed_rebound; 底部已确认
59,51.552340870300064,50.08906481939634,002225,濮耐股份,confirmed_rebound,2024-02-07,2.67,2024-02-06,2.58,3.48837209302325,10.465116279069768,29.700272479564028,True,-3.2609,3.4,1,2,1,50.0,12.056737588652476,12.056737588652476,6.5116279069767495,3.48837209302325,历史1/2次成功; 当前距低点3.49%; 最新日涨幅-3.26%; 状态confirmed_rebound; 底部已确认
60,49.11992479172262,48.36936566926845,603095,越剑智能,confirmed_rebound,2024-02-07,10.44,2024-02-06,10.02,4.191616766467066,14.27145708582834,31.60409556313994,True,-5.2632,1.1814,1,2,1,50.0,11.431461810824489,11.431461810824489,5.808383233532935,4.191616766467066,历史1/2次成功; 当前距低点4.19%; 最新日涨幅-5.26%; 状态confirmed_rebound; 底部已确认
61,46.8435622228942,46.7453448207757,002732,燕塘乳业,confirmed_rebound,2024-02-07,15.23,2024-02-06,14.52,4.889807162534441,10.6060606060606,27.290936404606907,True,-3.4854,3.836,1,2,1,50.0,11.258629845990448,11.258629845990448,5.11019283746556,4.889807162534441,历史1/2次成功; 当前距低点4.89%; 最新日涨幅-3.49%; 状态confirmed_rebound; 底部已确认
