rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.03497252795934,76.53417801566933,300358,楚天科技,bottom_area,2025-12-08,9.28,2025-12-05,8.96,3.5714285714285547,4.575892857142839,27.74193548387096,False,0.76,2.3104,3,4,3,75.0,34.04319977702382,38.205499276411004,16.42857142857145,3.5714285714285547,历史3/4次成功; 当前距低点3.57%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
12,71.8656656287241,62.82358974358975,000803,山高环能,bottom_area,2025-12-08,6.67,2025-12-05,6.5,2.615384615384614,3.8461538461538463,32.22106360792492,False,0.1502,1.9899,1,2,1,50.0,36.1111111111111,36.1111111111111,17.384615384615387,2.615384615384614,历史1/2次成功; 当前距低点2.62%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
13,71.6821942775282,63.97861854393424,300598,诚迈科技,bottom_area,2025-12-08,46.99,2025-12-05,45.29,3.7535879885184436,4.393905939500998,29.234375,False,1.1408,3.1551,2,5,2,40.0,44.60644708471124,45.24950099800398,16.24641201148156,3.7535879885184436,历史2/5次成功; 当前距低点3.75%; 最新日涨幅1.14%; 状态bottom_area; 底部未确认
14,70.39097479445145,62.330052006465095,002176,江特电机,bottom_area,2025-12-08,9.65,2025-12-05,9.34,3.31905781584583,4.817987152034254,27.428127428127425,False,0.9414,4.001,2,5,2,40.0,30.416687239750484,39.01808785529715,16.680942184154173,3.31905781584583,历史2/5次成功; 当前距低点3.32%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
15,68.69278907534411,61.82306810082292,603127,昭衍新药,bottom_area,2025-12-08,27.97,2025-11-21,26.84,4.210134128166911,8.792846497764529,29.33122696155871,True,0.467,1.6243,1,2,1,50.0,41.08695652173912,41.08695652173912,15.78986587183309,4.210134128166911,历史1/2次成功; 当前距低点4.21%; 最新日涨幅0.47%; 状态bottom_area; 底部已确认
16,67.82195131117099,58.02071233483454,000695,滨海能源,bottom_area,2025-12-08,14.16,2025-12-08,13.96,1.4326647564469863,3.1518624641833775,27.480519480519476,False,-0.8403,9.3856,2,6,2,33.33333333333333,21.042229280647017,21.910112359550556,18.567335243553014,1.4326647564469863,历史2/6次成功; 当前距低点1.43%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
17,64.58799364640493,58.13685466732059,002017,东信和平,bottom_area,2025-12-08,21.25,2025-12-04,20.39,4.217753800882782,5.394801373222157,29.373051610668515,False,1.4804,2.62,1,3,1,33.33333333333333,50.390015600624025,50.390015600624025,15.78224619911722,4.217753800882782,历史1/3次成功; 当前距低点4.22%; 最新日涨幅1.48%; 状态bottom_area; 底部未确认
18,63.43531013730454,55.04295791239067,600383,金地集团,bottom_area,2025-12-08,3.24,2025-12-05,3.17,2.208201892744489,4.416403785488963,30.482456140350873,False,-1.5198,2.301,1,4,1,25.0,32.594936708860764,32.594936708860764,17.791798107255513,2.208201892744489,历史1/4次成功; 当前距低点2.21%; 最新日涨幅-1.52%; 状态bottom_area; 底部未确认
19,62.9932471646341,54.530473127354284,000002,万科A,bottom_area,2025-12-08,4.91,2025-12-05,4.81,2.07900207900209,3.534303534303552,32.63305322128851,False,-0.8081,2.0112,1,4,1,25.0,28.255902513328245,28.255902513328245,17.920997920997912,2.07900207900209,历史1/4次成功; 当前距低点2.08%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
20,62.573874309430515,55.76759324419422,600104,上汽集团,bottom_area,2025-12-08,15.24,2025-11-21,14.7,3.673469387755109,7.959183673469387,28.74454677653902,True,-1.3592,0.6665,1,2,1,50.0,24.425287356321842,24.425287356321842,16.326530612244895,3.673469387755109,历史1/2次成功; 当前距低点3.67%; 最新日涨幅-1.36%; 状态bottom_area; 底部已确认
21,62.31130521969059,54.27880286871598,002459,晶澳科技,bottom_area,2025-12-08,11.42,2025-12-05,11.15,2.421524663677126,3.139013452914795,27.12418300653595,False,0.6167,1.1972,1,6,1,16.666666666666664,26.683937823834192,26.683937823834192,17.578475336322875,2.421524663677126,历史1/6次成功; 当前距低点2.42%; 最新日涨幅0.62%; 状态bottom_area; 底部未确认
22,61.933552048186215,55.81239510475169,603197,保隆科技,bottom_area,2025-12-08,35.56,2025-11-21,34.1,4.281524926686219,5.014662756598243,27.431368376250266,False,0.3669,0.8821,2,6,2,33.33333333333333,21.617949485284576,23.07435811937312,15.718475073313781,4.281524926686219,历史2/6次成功; 当前距低点4.28%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
23,60.899271947405566,53.15624968924446,000661,长春高新,bottom_area,2025-12-08,99.2,2025-12-05,96.75,2.53229974160207,3.8242894056847576,31.755660576990905,False,-0.5314,1.3681,1,3,1,33.33333333333333,25.03526756324649,25.03526756324649,17.46770025839793,2.53229974160207,历史1/3次成功; 当前距低点2.53%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
24,59.504450476618146,53.57888967379756,002291,遥望科技,bottom_area,2025-12-08,6.89,2025-12-05,6.61,4.236006051437206,5.143721633888046,28.77155172413792,False,0.4373,5.2425,1,4,1,25.0,27.107438016528935,27.107438016528935,15.763993948562794,4.236006051437206,历史1/4次成功; 当前距低点4.24%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
