rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.34700681443103,81.38536523848401,605266,健之佳,bottom_area,2024-02-02,45.77,2024-02-02,44.54,2.761562640323314,6.421194431971261,29.714375887643996,False,-2.18,0.6494,4,4,4,100.0,18.503914292586888,33.154615273148806,5.238437359676686,2.761562640323314,历史4/4次成功; 当前距低点2.76%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
60,72.7055670123873,73.30733062798117,300620,光库科技,confirmed_rebound,2024-02-02,33.72,2024-02-02,32.29,4.428615670486217,12.9451842675751,29.804347826086957,False,-5.2277,4.4017,7,7,7,100.0,15.938571810159868,22.444343480236245,3.5713843295137826,4.428615670486217,历史7/7次成功; 当前距低点4.43%; 最新日涨幅-5.23%; 状态confirmed_rebound; 底部未确认
61,72.6170023182681,69.81217728677584,002811,郑中设计,confirmed_rebound,2024-02-02,6.79,2024-02-02,6.66,1.9519519519519504,14.114114114114107,31.622176591375773,False,-8.2432,2.6388,1,1,1,100.0,16.78832116788322,16.78832116788322,6.04804804804805,1.9519519519519504,历史1/1次成功; 当前距低点1.95%; 最新日涨幅-8.24%; 状态confirmed_rebound; 底部未确认
62,72.59513678517342,71.2607007332264,688227,品高股份,confirmed_rebound,2024-02-02,12.56,2024-02-02,12.19,3.035274815422486,15.422477440525029,27.35399284862933,False,-6.3386,3.5129,2,2,2,100.0,21.188856518224053,31.412429378531087,4.964725184577515,3.035274815422486,历史2/2次成功; 当前距低点3.04%; 最新日涨幅-6.34%; 状态confirmed_rebound; 底部未确认
63,72.51394126108877,69.2382236708853,603307,扬州金泉,confirmed_rebound,2024-02-02,34.36,2024-02-02,33.82,1.5966883500887024,8.663512714370194,30.2680412371134,False,-5.5006,2.3415,1,1,1,100.0,9.347704887567367,9.347704887567367,6.403311649911298,1.5966883500887024,历史1/1次成功; 当前距低点1.60%; 最新日涨幅-5.50%; 状态confirmed_rebound; 底部未确认
64,72.49263185269936,73.78905360473134,002795,永和智控,confirmed_rebound,2024-02-02,4.69,2024-02-02,4.47,4.921700223713661,15.21252796420583,29.160063391442154,False,-5.6338,3.8855,4,4,4,100.0,24.57274255268006,31.302270011947446,3.078299776286339,4.921700223713661,历史4/4次成功; 当前距低点4.92%; 最新日涨幅-5.63%; 状态confirmed_rebound; 底部未确认
65,72.47442720148602,71.96937892830493,000572,海马汽车,confirmed_rebound,2024-02-02,3.42,2024-02-02,3.3,3.63636363636364,13.030303030303036,28.104575163398692,False,-6.812,3.4078,3,3,3,100.0,15.700473221580793,22.92191435768261,4.363636363636361,3.63636363636364,历史3/3次成功; 当前距低点3.64%; 最新日涨幅-6.81%; 状态confirmed_rebound; 底部未确认
66,72.35930204774823,72.01767048524535,300721,怡达股份,confirmed_rebound,2024-02-02,9.95,2024-02-02,9.59,3.753910323253383,16.37122002085506,27.40348221044664,False,-7.6137,3.0053,3,3,3,100.0,17.40100011969386,22.270742358078603,4.246089676746617,3.753910323253383,历史3/3次成功; 当前距低点3.75%; 最新日涨幅-7.61%; 状态confirmed_rebound; 底部未确认
67,72.35093326406472,73.02405661180687,000995,皇台酒业,confirmed_rebound,2024-02-02,11.89,2024-02-02,11.38,4.481546572934971,12.565905096660805,30.312308634415174,False,-4.0355,3.2915,5,5,5,100.0,15.064423645691388,24.697644812221508,3.518453427065029,4.481546572934971,历史5/5次成功; 当前距低点4.48%; 最新日涨幅-4.04%; 状态confirmed_rebound; 底部未确认
68,72.3224453489139,71.75409607308747,300631,久吾高科,confirmed_rebound,2024-02-02,20.2,2024-02-02,19.5,3.589743589743586,14.307692307692305,30.75284090909091,False,-6.4815,1.9136,3,3,3,100.0,13.971566976897046,23.04347826086956,4.410256410256414,3.589743589743586,历史3/3次成功; 当前距低点3.59%; 最新日涨幅-6.48%; 状态confirmed_rebound; 底部未确认
69,72.2332547827289,72.25184046516367,002245,蔚蓝锂芯,confirmed_rebound,2024-02-02,6.22,2024-02-02,5.98,4.013377926421393,12.374581939799318,30.38416763678696,False,-3.5659,2.3962,3,3,3,100.0,21.840549125830286,25.653923541247494,3.9866220735786073,4.013377926421393,历史3/3次成功; 当前距低点4.01%; 最新日涨幅-3.57%; 状态confirmed_rebound; 底部未确认
70,72.18101523006037,69.73829025256512,002857,三晖电气,confirmed_rebound,2024-02-02,11.1,2024-02-02,10.86,2.2099447513812174,14.088397790055259,28.31683168316832,False,-8.0365,2.438,1,1,1,100.0,19.55357142857144,19.55357142857144,5.790055248618783,2.2099447513812174,历史1/1次成功; 当前距低点2.21%; 最新日涨幅-8.04%; 状态confirmed_rebound; 底部未确认
71,72.09860515038237,71.80454497632826,603004,鼎龙科技,confirmed_rebound,2024-02-02,19.73,2024-02-02,19.01,3.7874802735402358,11.415044713308774,29.774658293313628,False,-5.8234,16.178,1,1,1,100.0,55.7168784029038,55.7168784029038,4.212519726459765,3.7874802735402358,历史1/1次成功; 当前距低点3.79%; 最新日涨幅-5.82%; 状态confirmed_rebound; 底部未确认
