rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,98.08742324115495,83.41875,300580,贝斯特,bottom_area,2024-04-12,24.59,2024-04-09,24.32,1.1101973684210509,7.565789473684211,28.153618906942395,True,-0.0813,1.3631,1,1,1,100.0,53.89266817838245,53.89266817838245,18.88980263157895,1.1101973684210509,历史1/1次成功; 当前距低点1.11%; 最新日涨幅-0.08%; 状态bottom_area; 底部已确认
12,73.9446290731707,63.482682926829256,002657,中科金财,bottom_area,2024-04-12,13.75,2024-04-10,13.53,1.6260162601626063,5.469327420546934,29.08805031446541,False,-2.0655,2.3855,1,2,1,50.0,56.540447504302946,56.540447504302946,18.373983739837396,1.6260162601626063,历史1/2次成功; 当前距低点1.63%; 最新日涨幅-2.07%; 状态bottom_area; 底部未确认
13,72.87418258367691,61.310565443593326,688167,炬光科技,bottom_area,2024-04-12,73.38,2024-04-12,73.0,0.5205479452054732,3.1917808219178054,27.715615407466082,False,-0.4477,2.1893,2,4,2,50.0,31.276423433665595,39.13715105373497,19.47945205479453,0.5205479452054732,历史2/4次成功; 当前距低点0.52%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
14,70.72891263192075,59.2109957574245,002432,九安医疗,bottom_area,2024-04-12,40.17,2024-04-12,40.07,0.24956326428750042,1.5722485650112368,27.118952346307744,False,-1.2051,1.7586,1,2,1,50.0,65.03496503496503,65.03496503496503,19.7504367357125,0.24956326428750042,历史1/2次成功; 当前距低点0.25%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
15,70.04093887961682,59.6246891706079,688131,皓元医药,bottom_area,2024-04-12,32.17,2024-04-09,31.8,1.1635220125786194,8.144654088050315,27.727272727272727,True,-1.6208,1.1029,1,4,1,25.0,35.228598705844924,35.228598705844924,18.836477987421382,1.1635220125786194,历史1/4次成功; 当前距低点1.16%; 最新日涨幅-1.62%; 状态bottom_area; 底部已确认
16,70.03505951596003,62.51364286783203,603000,人民网,bottom_area,2024-04-12,24.02,2024-04-11,23.15,3.7580993520518406,7.818574514038887,27.588364091335627,False,-2.9103,2.2823,2,4,2,50.0,37.591985970485084,48.493150684931514,16.24190064794816,3.7580993520518406,历史2/4次成功; 当前距低点3.76%; 最新日涨幅-2.91%; 状态bottom_area; 底部未确认
17,64.50773611047885,53.95338961113738,300533,冰川网络,bottom_area,2024-04-12,20.09,2024-04-12,20.05,0.19950124688278875,3.3915211970074797,27.591188154568435,False,-2.9,6.9344,1,3,1,33.33333333333333,40.564081294068856,40.564081294068856,19.800498753117214,0.19950124688278875,历史1/3次成功; 当前距低点0.20%; 最新日涨幅-2.90%; 状态bottom_area; 底部未确认
18,62.01456248269388,54.57703058989204,601949,中国出版,bottom_area,2024-04-12,7.25,2024-04-11,7.04,2.982954545454545,7.954545454545449,27.122153209109733,False,-2.9451,1.1016,1,4,1,25.0,39.586919104991395,39.586919104991395,17.017045454545457,2.982954545454545,历史1/4次成功; 当前距低点2.98%; 最新日涨幅-2.95%; 状态bottom_area; 底部未确认
19,61.753070036201706,51.644382720713246,002410,广联达,bottom_area,2024-04-12,10.32,2024-04-12,10.3,0.19417475728154926,4.563106796116494,27.515833919774806,False,-3.0075,1.8451,1,4,1,25.0,39.688715953307394,39.688715953307394,19.805825242718452,0.19417475728154926,历史1/4次成功; 当前距低点0.19%; 最新日涨幅-3.01%; 状态bottom_area; 底部未确认
20,61.26490648494497,51.760497512437794,002708,光洋股份,bottom_area,2024-04-12,8.06,2024-04-10,8.0,0.7500000000000062,12.250000000000005,27.20655141037307,False,-2.7744,4.4261,1,3,1,33.33333333333333,35.522388059701484,35.522388059701484,19.249999999999996,0.7500000000000062,历史1/3次成功; 当前距低点0.75%; 最新日涨幅-2.77%; 状态bottom_area; 底部未确认
21,59.72221030160574,49.89735151110859,000002,万科A,bottom_area,2024-04-12,7.1,2024-04-12,7.09,0.14104372355429884,4.79548660084626,30.49019607843137,False,-4.5699,2.421,1,3,1,33.33333333333333,28.255902513328245,28.255902513328245,19.858956276445703,0.14104372355429884,历史1/3次成功; 当前距低点0.14%; 最新日涨幅-4.57%; 状态bottom_area; 底部未确认
22,58.59861761385382,52.85021721104148,300426,华智数媒,bottom_area,2024-04-12,8.44,2024-04-11,8.09,4.326328800988871,6.922126081582207,28.407079646017703,False,-0.5889,1.6555,1,2,1,50.0,25.936811168258643,25.936811168258643,15.67367119901113,4.326328800988871,历史1/2次成功; 当前距低点4.33%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
23,57.944141014626965,48.61393617021277,603032,德新科技,bottom_area,2024-04-12,19.07,2024-04-12,19.0,0.3684210526315805,10.263157894736837,29.499072356215212,False,-7.7407,8.7684,1,4,1,25.0,25.53191489361702,25.53191489361702,19.631578947368418,0.3684210526315805,历史1/4次成功; 当前距低点0.37%; 最新日涨幅-7.74%; 状态bottom_area; 底部未确认
