rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.02288554693305,80.92582232458922,300437,清水源,bottom_area,2022-09-27,17.42,2022-09-27,17.02,2.350176263219754,2.4676850763807385,30.897279740154282,False,1.8118,1.7497,5,6,5,83.33333333333334,24.628445545144793,30.330330330330323,17.649823736780245,2.350176263219754,历史5/6次成功; 当前距低点2.35%; 最新日涨幅1.81%; 状态bottom_area; 底部未确认
12,87.89871129645344,77.60426763110306,002616,长青集团,bottom_area,2022-09-27,4.9,2022-09-27,4.75,3.157894736842113,4.631578947368416,28.678678678678683,False,0.4098,3.2212,1,1,1,100.0,30.560578661844474,30.560578661844474,16.84210526315789,3.157894736842113,历史1/1次成功; 当前距低点3.16%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
13,86.56321590238569,76.37175780237173,002451,摩恩电气,bottom_area,2022-09-27,5.95,2022-09-27,5.77,3.119584055459283,3.466204506065861,31.145584725537006,False,2.7634,1.1999,1,1,1,100.0,23.464566929133863,23.464566929133863,16.880415944540715,3.119584055459283,历史1/1次成功; 当前距低点3.12%; 最新日涨幅2.76%; 状态bottom_area; 底部未确认
14,86.14525077980839,76.6511226549673,300502,新易盛,bottom_area,2022-09-27,21.96,2022-09-23,21.2,3.584905660377366,4.716981132075472,27.620348241720727,False,2.6168,1.3824,1,1,1,100.0,30.670470756062763,30.670470756062763,16.415094339622634,3.584905660377366,历史1/1次成功; 当前距低点3.58%; 最新日涨幅2.62%; 状态bottom_area; 底部未确认
15,85.79265414586911,76.58492465491554,002138,顺络电子,bottom_area,2022-09-27,20.96,2022-09-26,20.2,3.7623762376237706,3.960396039603964,28.948294055575097,False,3.4551,1.1277,1,1,1,100.0,32.49001331557922,32.49001331557922,16.23762376237623,3.7623762376237706,历史1/1次成功; 当前距低点3.76%; 最新日涨幅3.46%; 状态bottom_area; 底部未确认
16,85.6161953180478,75.99070590359271,603356,华菱精工,bottom_area,2022-09-27,12.6,2022-09-26,12.18,3.448275862068965,5.1724137931034555,27.153110047846884,False,1.7771,1.4356,1,1,1,100.0,25.445026178010465,25.445026178010465,16.551724137931036,3.448275862068965,历史1/1次成功; 当前距低点3.45%; 最新日涨幅1.78%; 状态bottom_area; 底部未确认
17,85.48628537921316,75.97524985062296,688183,生益电子,bottom_area,2022-09-27,9.41,2022-09-26,9.09,3.5203520352035236,4.290429042904297,31.447963800904976,False,2.954,0.3943,1,1,1,100.0,26.24544349939247,26.24544349939247,16.479647964796477,3.5203520352035236,历史1/1次成功; 当前距低点3.52%; 最新日涨幅2.95%; 状态bottom_area; 底部未确认
18,79.20322750124545,69.64852307420043,002245,蔚蓝锂芯,bottom_area,2022-09-27,15.06,2022-09-23,14.63,2.939166097060832,5.673274094326726,27.788746298124384,False,0.467,1.837,2,3,2,66.66666666666666,23.995457574368096,25.653923541247494,17.06083390293917,2.939166097060832,历史2/3次成功; 当前距低点2.94%; 最新日涨幅0.47%; 状态bottom_area; 底部未确认
19,73.86814236916247,64.37280459770113,601778,晶科科技,bottom_area,2022-09-27,4.61,2022-09-26,4.5,2.4444444444444513,3.111111111111104,27.30210016155089,False,2.2173,0.9143,1,2,1,50.0,42.344827586206904,42.344827586206904,17.55555555555555,2.4444444444444513,历史1/2次成功; 当前距低点2.44%; 最新日涨幅2.22%; 状态bottom_area; 底部未确认
20,72.60068237944768,62.77969966031007,002080,中材科技,bottom_area,2022-09-27,21.21,2022-09-26,20.79,2.0202020202020283,3.126503126503137,27.535726734053682,False,1.3862,0.4898,1,2,1,50.0,28.579356270810223,28.579356270810223,17.979797979797972,2.0202020202020283,历史1/2次成功; 当前距低点2.02%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
21,71.90834168082702,62.488442186970296,000676,智度股份,bottom_area,2022-09-27,5.36,2022-09-26,5.24,2.2900763358778646,2.6717557251908333,28.021978021978022,False,2.2901,0.8336,1,2,1,50.0,30.321592649310862,30.321592649310862,17.709923664122137,2.2900763358778646,历史1/2次成功; 当前距低点2.29%; 最新日涨幅2.29%; 状态bottom_area; 底部未确认
22,71.38403349258007,61.727631701631736,601686,友发集团,bottom_area,2022-09-27,6.06,2022-09-26,5.94,2.020202020202007,2.3569023569023515,30.363423212192252,False,1.8487,0.5795,1,2,1,50.0,22.923076923076927,22.923076923076927,17.979797979797997,2.020202020202007,历史1/2次成功; 当前距低点2.02%; 最新日涨幅1.85%; 状态bottom_area; 底部未确认
23,70.69788663779183,63.08199738829274,300508,维宏股份,bottom_area,2022-09-27,21.37,2022-09-19,20.6,3.737864077669901,7.66990291262135,30.849278281302446,True,2.1999,1.5753,1,2,1,50.0,42.06627680311891,42.06627680311891,16.262135922330103,3.737864077669901,历史1/2次成功; 当前距低点3.74%; 最新日涨幅2.20%; 状态bottom_area; 底部已确认
24,70.16796288630604,61.25087445041522,300342,天银机电,bottom_area,2022-09-27,8.49,2022-09-26,8.28,2.5362318840579814,3.864734299516912,27.368421052631586,False,2.0433,0.6798,1,2,1,50.0,26.68539325842696,26.68539325842696,17.46376811594202,2.5362318840579814,历史1/2次成功; 当前距低点2.54%; 最新日涨幅2.04%; 状态bottom_area; 底部未确认
25,69.60000731388007,61.04099783486143,300484,蓝海华腾,bottom_area,2022-09-27,11.04,2022-09-26,10.74,2.793296089385465,4.376163873370583,29.573770491803273,False,1.7512,2.042,1,2,1,50.0,28.708133971291865,28.708133971291865,17.206703910614536,2.793296089385465,历史1/2次成功; 当前距低点2.79%; 最新日涨幅1.75%; 状态bottom_area; 底部未确认
26,67.6551733259342,59.60266049244202,600215,派斯林,bottom_area,2022-09-27,6.78,2022-09-27,6.58,3.0395136778115526,3.1914893617021276,30.736842105263158,False,1.497,0.8361,1,2,1,50.0,23.993288590604024,23.993288590604024,16.960486322188448,3.0395136778115526,历史1/2次成功; 当前距低点3.04%; 最新日涨幅1.50%; 状态bottom_area; 底部未确认
27,66.86902142267402,59.84116381217448,300648,星云股份,bottom_area,2022-09-27,37.84,2022-09-23,36.42,3.8989566172432775,6.26029654036244,27.60882528324389,False,0.7723,2.2017,2,5,2,40.0,24.14400483596314,26.78362573099414,16.101043382756725,3.8989566172432775,历史2/5次成功; 当前距低点3.90%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
28,66.34174984362606,58.51463140608142,002600,领益智造,bottom_area,2022-09-27,4.65,2022-09-26,4.51,3.104212860310434,3.3259423503326024,27.14054927302101,False,2.649,0.4264,1,3,1,33.33333333333333,38.381201044386415,38.381201044386415,16.895787139689567,3.104212860310434,历史1/3次成功; 当前距低点3.10%; 最新日涨幅2.65%; 状态bottom_area; 底部未确认
29,64.50025032304114,56.61572860880833,603033,三维股份,bottom_area,2022-09-27,16.3,2022-09-26,15.85,2.839116719242909,3.217665615141955,32.83898305084747,False,2.1303,0.2055,1,3,1,33.33333333333333,24.922480620155024,24.922480620155024,17.16088328075709,2.839116719242909,历史1/3次成功; 当前距低点2.84%; 最新日涨幅2.13%; 状态bottom_area; 底部未确认
30,63.76879597272829,57.06953175525435,300560,中富通,bottom_area,2022-09-27,12.25,2022-09-26,11.79,3.9016115351993292,4.071246819338426,28.76132930513596,False,3.7257,1.0027,1,2,1,50.0,20.94196804037006,20.94196804037006,16.09838846480067,3.9016115351993292,历史1/2次成功; 当前距低点3.90%; 最新日涨幅3.73%; 状态bottom_area; 底部未确认
31,61.60941728029086,55.93419294990723,002723,小崧股份,bottom_area,2022-09-27,10.94,2022-09-27,10.45,4.6889952153110075,7.177033492822966,28.522571819425448,False,1.3902,3.1997,1,2,1,50.0,24.489795918367328,24.489795918367328,15.311004784688995,4.6889952153110075,历史1/2次成功; 当前距低点4.69%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
32,61.31368254669844,55.77560458334937,688021,奥福科技,bottom_area,2022-09-27,21.19,2022-09-26,20.22,4.797230464886264,5.885262116716129,31.643002028397564,False,4.2302,0.5318,1,2,1,50.0,24.96392496392497,24.96392496392497,15.202769535113736,4.797230464886264,历史1/2次成功; 当前距低点4.80%; 最新日涨幅4.23%; 状态bottom_area; 底部未确认
