rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.76963031491499,85.8877181135953,300480,光力科技,bottom_area,2023-12-28,20.88,2023-12-28,20.18,3.4687809712586684,4.162537165510406,29.85749044143205,False,1.31,1.7689,4,4,4,100.0,28.906122193898153,39.69465648854962,4.531219028741332,3.4687809712586684,历史4/4次成功; 当前距低点3.47%; 最新日涨幅1.31%; 状态bottom_area; 底部未确认
22,73.01608327905791,73.05815997043617,002821,凯莱英,bottom_area,2023-12-28,116.68,2023-12-27,112.16,4.029957203994304,4.600570613409412,29.23659305993691,False,3.2566,1.3987,1,1,1,100.0,16.80893761044718,16.80893761044718,3.9700427960056968,4.029957203994304,历史1/1次成功; 当前距低点4.03%; 最新日涨幅3.26%; 状态bottom_area; 底部未确认
23,72.43747814903818,71.8321946956231,688020,方邦股份,bottom_area,2023-12-28,47.66,2023-12-28,46.02,3.563667970447617,4.867448935245534,27.595972309628696,False,1.7289,1.375,3,4,3,75.0,8.668589614213264,9.28211586901762,4.436332029552383,3.563667970447617,历史3/4次成功; 当前距低点3.56%; 最新日涨幅1.73%; 状态bottom_area; 底部未确认
24,72.22552627703018,72.43730311004292,601016,节能风电,bottom_area,2023-12-28,3.01,2023-12-27,2.89,4.152249134948085,4.498269896193768,29.166666666666664,False,3.0822,0.7292,1,1,1,100.0,14.970059880239523,14.970059880239523,3.8477508650519154,4.152249134948085,历史1/1次成功; 当前距低点4.15%; 最新日涨幅3.08%; 状态bottom_area; 底部未确认
25,72.18398246899535,72.77605888022431,600130,波导股份,bottom_area,2023-12-28,4.72,2023-12-26,4.52,4.424778761061951,5.309734513274342,27.564102564102573,False,1.0707,1.978,1,1,1,100.0,20.13201320132014,20.13201320132014,3.5752212389380493,4.424778761061951,历史1/1次成功; 当前距低点4.42%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
26,72.13924672307046,71.08153257354151,002558,巨人网络,bottom_area,2023-12-28,10.86,2023-12-28,10.52,3.2319391634980974,4.087452471482887,31.061598951507207,False,-1.6304,4.4179,1,1,1,100.0,18.872870249017044,18.872870249017044,4.768060836501903,3.2319391634980974,历史1/1次成功; 当前距低点3.23%; 最新日涨幅-1.63%; 状态bottom_area; 底部未确认
27,71.85982546812029,72.37661294121605,002369,卓翼科技,bottom_area,2023-12-28,5.49,2023-12-26,5.26,4.3726235741444945,5.133079847908754,32.47753530166881,False,0.7339,3.3524,1,1,1,100.0,17.345132743362825,17.345132743362825,3.627376425855506,4.3726235741444945,历史1/1次成功; 当前距低点4.37%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
28,71.34227555924166,72.18297931565381,301393,昊帆生物,bottom_area,2023-12-28,59.69,2023-12-28,57.06,4.609183315807913,4.7844374342797,30.056386369208134,False,3.0915,6.5058,1,1,1,100.0,19.203856320945413,19.203856320945413,3.390816684192087,4.609183315807913,历史1/1次成功; 当前距低点4.61%; 最新日涨幅3.09%; 状态bottom_area; 底部未确认
29,70.64293680369148,71.4509782951562,301509,金凯生科,bottom_area,2023-12-28,63.1,2023-12-28,60.33,4.591413890270186,4.674291397314769,28.35767723548272,False,2.8022,5.9305,1,1,1,100.0,15.05054819877544,15.05054819877544,3.4085861097298142,4.591413890270186,历史1/1次成功; 当前距低点4.59%; 最新日涨幅2.80%; 状态bottom_area; 底部未确认
30,66.92394939205641,66.68978360383892,002456,欧菲光,bottom_area,2023-12-28,8.43,2023-12-26,8.12,3.8177339901477896,5.295566502463074,29.879101899827297,False,1.2005,7.3994,2,3,2,66.66666666666666,18.85779803607102,19.191919191919197,4.182266009852211,3.8177339901477896,历史2/3次成功; 当前距低点3.82%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
31,63.77541857002246,64.71099928254111,300654,世纪天鸿,bottom_area,2023-12-28,10.79,2023-12-28,10.3,4.757281553398043,5.533980582524257,29.160935350756525,False,0.747,6.4499,2,3,2,66.66666666666666,19.736207299042874,29.61325966850828,3.2427184466019576,4.757281553398043,历史2/3次成功; 当前距低点4.76%; 最新日涨幅0.75%; 状态bottom_area; 底部未确认
32,60.70653644808936,60.2743172543328,000058,深赛格,bottom_area,2023-12-28,7.14,2023-12-27,6.89,3.6284470246734397,4.063860667634256,27.320675105485236,False,1.7094,0.9346,1,2,1,50.0,34.82352941176472,34.82352941176472,4.37155297532656,3.6284470246734397,历史1/2次成功; 当前距低点3.63%; 最新日涨幅1.71%; 状态bottom_area; 底部未确认
33,58.09269473671901,57.41013594164455,600960,渤海汽车,bottom_area,2023-12-28,3.97,2023-12-28,3.84,3.3854166666666754,3.9062500000000098,30.935251798561147,False,1.2755,1.9693,1,2,1,50.0,16.445623342175058,16.445623342175058,4.614583333333325,3.3854166666666754,历史1/2次成功; 当前距低点3.39%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
