rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.33443401965985,82.7597062009163,603322,超讯通信,bottom_area,2025-12-24,38.82,2025-12-23,38.44,0.9885535900104125,4.214360041623321,30.500813596094744,False,0.129,4.3556,7,7,7,100.0,21.524776269570104,39.45833333333333,9.011446409989588,0.9885535900104125,历史7/7次成功; 当前距低点0.99%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
12,79.56977396601681,76.05934276163373,603038,华立股份,bottom_area,2025-12-24,15.99,2025-12-17,15.58,2.631578947368422,5.0064184852374805,29.661399548532724,False,0.6293,1.0997,3,4,3,75.0,19.969584739966248,28.753412192902637,7.368421052631578,2.631578947368422,历史3/4次成功; 当前距低点2.63%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
13,79.52504073770504,76.89921392089403,603030,全筑股份,confirmed_rebound,2025-12-24,2.87,2025-12-17,2.78,3.237410071942457,10.071942446043176,30.845771144278604,True,-0.3472,1.5468,6,7,6,85.71428571428571,32.19167603261121,51.87969924812029,6.762589928057544,3.237410071942457,历史6/7次成功; 当前距低点3.24%; 最新日涨幅-0.35%; 状态confirmed_rebound; 底部已确认
14,79.41606731488372,76.46679491513335,603072,天和磁材,bottom_area,2025-12-24,40.68,2025-12-17,39.49,3.0134211192706957,4.482147379083302,27.05947543405984,False,0.6682,1.9202,1,1,1,100.0,22.674167027260935,22.674167027260935,6.986578880729305,3.0134211192706957,历史1/1次成功; 当前距低点3.01%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
15,78.3364485179494,77.63829268986075,603178,圣龙股份,bottom_area,2025-12-24,18.46,2025-12-05,17.66,4.530011325028316,5.832389580973959,28.182187881252542,False,1.5402,1.0504,6,7,6,85.71428571428571,28.51538369929118,47.51869476546566,5.469988674971684,4.530011325028316,历史6/7次成功; 当前距低点4.53%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
16,77.53405731599756,74.06396127197634,603679,华体科技,bottom_area,2025-12-24,15.41,2025-12-24,15.02,2.596537949400803,4.061251664447411,29.284369114877585,False,-1.5335,13.894,1,1,1,100.0,27.118644067796616,27.118644067796616,7.403462050599198,2.596537949400803,历史1/1次成功; 当前距低点2.60%; 最新日涨幅-1.53%; 状态bottom_area; 底部未确认
17,77.52003409994177,74.54761590479816,000998,隆平高科,bottom_area,2025-12-24,9.43,2025-12-17,9.16,2.9475982532751046,4.039301310043659,29.484218629715166,False,0.2125,0.5784,1,1,1,100.0,11.549139367018313,11.549139367018313,7.052401746724896,2.9475982532751046,历史1/1次成功; 当前距低点2.95%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
18,77.3007957420278,76.41903761569286,000665,湖北广电,bottom_area,2025-12-24,5.46,2025-12-17,5.23,4.3977055449330695,5.927342256214141,27.46185852981969,False,0.738,1.3463,6,7,6,85.71428571428571,20.33843610367265,43.606557377049185,5.6022944550669305,4.3977055449330695,历史6/7次成功; 当前距低点4.40%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
19,76.80685751223533,75.57991090660856,301487,盟固利,bottom_area,2025-12-24,21.56,2025-12-17,20.7,4.1545893719806735,5.169082125603866,28.000000000000004,False,0.6066,3.6319,2,2,2,100.0,15.227820831852117,18.439999999999998,5.845410628019327,4.1545893719806735,历史2/2次成功; 当前距低点4.15%; 最新日涨幅0.61%; 状态bottom_area; 底部未确认
20,75.6893838069988,74.9198699415352,300681,英搏尔,bottom_area,2025-12-24,24.34,2025-12-17,23.3,4.463519313304717,5.36480686695279,28.593319031566043,False,1.2479,2.8242,5,6,5,83.33333333333334,18.24387442223989,27.487589035182385,5.536480686695283,4.463519313304717,历史5/6次成功; 当前距低点4.46%; 最新日涨幅1.25%; 状态bottom_area; 底部未确认
21,75.61181747434871,74.8159036061977,601162,天风证券,bottom_area,2025-12-24,4.23,2025-12-17,4.05,4.44444444444446,5.925925925925932,27.678571428571423,False,1.4388,1.6823,2,2,2,100.0,14.673316879199232,18.939393939393938,5.55555555555554,4.44444444444446,历史2/2次成功; 当前距低点4.44%; 最新日涨幅1.44%; 状态bottom_area; 底部未确认
22,73.40683770365185,70.45555187452524,301177,迪阿股份,bottom_area,2025-12-24,28.91,2025-12-17,28.11,2.8459622909996467,6.438989683386703,31.88756966319361,False,-0.8573,0.2907,1,1,1,100.0,10.776053215077603,10.776053215077603,7.154037709000353,2.8459622909996467,历史1/1次成功; 当前距低点2.85%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
23,73.24731095039618,71.69862074236117,300768,迪普科技,bottom_area,2025-12-24,18.75,2025-12-17,18.05,3.8781163434903,4.653739612188365,29.43706020328381,False,0.9693,1.1864,2,3,2,66.66666666666666,46.52720074651822,47.28781110402041,6.1218836565097,3.8781163434903,历史2/3次成功; 当前距低点3.88%; 最新日涨幅0.97%; 状态bottom_area; 底部未确认
24,73.00973437862608,70.97889351598734,000692,惠天热电,bottom_area,2025-12-24,3.53,2025-12-17,3.41,3.5190615835777024,5.571847507331377,28.511530398322844,False,0.5698,2.515,3,5,3,60.0,36.0341608954005,59.042553191489375,6.480938416422298,3.5190615835777024,历史3/5次成功; 当前距低点3.52%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
25,72.44000765977485,70.00282864244151,600250,南京商旅,bottom_area,2025-12-24,11.92,2025-12-24,11.55,3.2034632034631962,3.7229437229437203,28.171641791044767,False,-0.6667,12.8111,5,7,5,71.42857142857143,24.629088497974813,53.93258426966293,6.796536796536803,3.2034632034631962,历史5/7次成功; 当前距低点3.20%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
26,71.78928311476953,71.33308316430018,000593,德龙汇能,bottom_area,2025-12-24,10.32,2025-12-16,9.86,4.665314401622727,8.519269776876266,31.14525139664805,False,0.7813,3.7478,1,1,1,100.0,15.322580645161285,15.322580645161285,5.334685598377274,4.665314401622727,历史1/1次成功; 当前距低点4.67%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
27,71.29870985324946,70.78943335429767,002317,众生药业,bottom_area,2025-12-24,19.46,2025-12-23,18.6,4.6236559139784905,6.4516129032258025,31.617647058823522,False,-0.0514,7.2759,4,5,4,80.0,27.695531388003374,58.31999999999999,5.37634408602151,4.6236559139784905,历史4/5次成功; 当前距低点4.62%; 最新日涨幅-0.05%; 状态bottom_area; 底部未确认
28,68.9807357501012,67.21199893599604,688337,普源精电,bottom_area,2025-12-24,37.05,2025-12-04,35.75,3.6363636363636287,6.545454545454556,28.499999999999996,False,1.0363,0.6758,3,6,3,50.0,38.886602295188766,54.46153846153845,6.363636363636371,3.6363636363636287,历史3/6次成功; 当前距低点3.64%; 最新日涨幅1.04%; 状态bottom_area; 底部未确认
29,68.1175547272928,63.09065421410448,600383,金地集团,bottom_area,2025-12-24,3.1,2025-12-15,3.07,0.977198697068412,4.234527687296428,32.675438596491226,False,0.3236,1.0555,2,4,2,50.0,23.971329265701364,32.594936708860764,9.022801302931589,0.977198697068412,历史2/4次成功; 当前距低点0.98%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
30,63.93104055810859,62.88671248080993,000890,法尔胜,bottom_area,2025-12-24,5.54,2025-12-24,5.32,4.135338345864657,6.203007518796993,31.9693094629156,False,2.5926,13.8459,2,4,2,50.0,21.748838222480394,32.954545454545446,5.864661654135344,4.135338345864657,历史2/4次成功; 当前距低点4.14%; 最新日涨幅2.59%; 状态bottom_area; 底部未确认
31,60.356073873232226,59.377691457176496,300056,中创环保,bottom_area,2025-12-24,8.8,2025-12-17,8.45,4.142011834319543,8.284023668639067,29.34782608695653,True,0.4566,3.992,1,2,1,50.0,27.10472279260781,27.10472279260781,5.857988165680457,4.142011834319543,历史1/2次成功; 当前距低点4.14%; 最新日涨幅0.46%; 状态bottom_area; 底部已确认
32,60.232947306295046,60.045159473695534,002184,海得控制,bottom_area,2025-12-24,12.79,2025-12-17,12.2,4.83606557377049,4.918032786885258,29.357266936884773,False,1.8312,2.3691,2,5,2,40.0,36.72789775210886,50.27203482045704,5.163934426229511,4.83606557377049,历史2/5次成功; 当前距低点4.84%; 最新日涨幅1.83%; 状态bottom_area; 底部未确认
33,58.293136884021585,56.49899033822482,002402,和而泰,bottom_area,2025-12-24,39.08,2025-12-17,37.81,3.3588997619677228,6.241734990743188,29.221265443654058,False,0.6698,4.7237,1,2,1,50.0,11.221945137157112,11.221945137157112,6.641100238032277,3.3588997619677228,历史1/2次成功; 当前距低点3.36%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
34,56.68362760614706,56.46098963440258,002453,华软科技,bottom_area,2025-12-24,6.34,2025-12-17,6.05,4.793388429752067,6.115702479338845,28.31753554502369,False,1.7657,2.4639,1,2,1,50.0,28.60169491525425,28.60169491525425,5.206611570247934,4.793388429752067,历史1/2次成功; 当前距低点4.79%; 最新日涨幅1.77%; 状态bottom_area; 底部未确认
35,54.80026941018026,54.30771842388986,002670,国盛证券,bottom_area,2025-12-24,17.09,2025-12-17,16.35,4.525993883792039,4.587155963302751,29.6774193548387,False,3.7015,2.1362,1,2,1,50.0,13.747228381374727,13.747228381374727,5.474006116207962,4.525993883792039,历史1/2次成功; 当前距低点4.53%; 最新日涨幅3.70%; 状态bottom_area; 底部未确认
36,53.23454862279199,52.62520415364453,002468,申通快递,bottom_area,2025-12-24,14.25,2025-11-21,13.65,4.395604395604393,9.010989010989015,31.988041853512705,True,-0.5583,0.5665,1,2,1,50.0,16.382699868938413,16.382699868938413,5.604395604395608,4.395604395604393,历史1/2次成功; 当前距低点4.40%; 最新日涨幅-0.56%; 状态bottom_area; 底部已确认
