rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.27289805038049,91.07765186037582,300358,楚天科技,bottom_area,2025-12-15,9.06,2025-12-05,8.96,1.1160714285714244,4.575892857142839,27.74193548387096,False,0.0,2.2482,4,4,4,100.0,27.96932643827245,38.205499276411004,6.883928571428576,1.1160714285714244,历史4/4次成功; 当前距低点1.12%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
16,80.71806739307569,79.96218849960026,603178,圣龙股份,bottom_area,2025-12-15,18.28,2025-12-05,17.66,3.510758776896948,5.039637599094001,28.182187881252542,False,1.5556,1.3193,6,7,6,85.71428571428571,28.51538369929118,47.51869476546566,4.489241223103052,3.510758776896948,历史6/7次成功; 当前距低点3.51%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
17,80.49163725493287,75.7405570008354,002129,TCL中环,bottom_area,2025-12-15,8.43,2025-12-15,8.36,0.8373205741626829,2.8708133971291896,27.430555555555557,False,-1.5187,2.2785,3,3,3,100.0,21.073375859818903,31.12759643916912,7.162679425837318,0.8373205741626829,历史3/3次成功; 当前距低点0.84%; 最新日涨幅-1.52%; 状态bottom_area; 底部未确认
18,80.45248065843354,75.25283521598685,003038,鑫铂股份,bottom_area,2025-12-15,15.26,2025-12-12,15.18,0.527009222661397,2.108036890645588,29.68967114404817,False,0.3287,1.3297,1,1,1,100.0,25.507614213197975,25.507614213197975,7.4729907773386035,0.527009222661397,历史1/1次成功; 当前距低点0.53%; 最新日涨幅0.33%; 状态bottom_area; 底部未确认
19,79.0597530628979,76.42841483690128,002291,遥望科技,bottom_area,2025-12-15,6.39,2025-12-15,6.25,2.239999999999995,4.799999999999997,32.650862068965516,False,0.1567,5.0731,3,4,3,75.0,17.153843209146633,27.107438016528935,5.760000000000005,2.239999999999995,历史3/4次成功; 当前距低点2.24%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
20,78.30507860801792,74.34026450128283,605368,蓝天燃气,bottom_area,2025-12-15,7.8,2025-12-15,7.7,1.298701298701294,2.987012987012981,30.568079350766453,False,-2.133,2.4621,1,1,1,100.0,12.695179904955879,12.695179904955879,6.701298701298707,1.298701298701294,历史1/1次成功; 当前距低点1.30%; 最新日涨幅-2.13%; 状态bottom_area; 底部未确认
21,78.2172074178593,72.91434589800443,301177,迪阿股份,bottom_area,2025-12-15,28.6,2025-12-12,28.5,0.3508771929824611,1.5087719298245605,30.94257329779501,False,0.1401,0.2304,1,1,1,100.0,10.776053215077603,10.776053215077603,7.649122807017539,0.3508771929824611,历史1/1次成功; 当前距低点0.35%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
22,77.68503832061279,72.60032820174956,301567,贝隆精密,bottom_area,2025-12-15,45.93,2025-12-15,45.71,0.48129512141763037,2.3627215051411032,28.015748031496063,False,-1.859,9.5728,2,2,2,100.0,16.4929090246331,16.59192825112107,7.51870487858237,0.48129512141763037,历史2/2次成功; 当前距低点0.48%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
23,76.95868564871262,71.25804226732649,600222,太龙药业,bottom_area,2025-12-15,6.88,2025-12-15,6.88,0.0,2.76162790697675,27.11864406779661,False,-3.3708,6.2362,2,2,2,100.0,25.849689609282233,37.696335078534034,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-3.37%; 状态bottom_area; 底部未确认
24,76.45352437425574,76.01637111511656,688050,爱博医疗,bottom_area,2025-12-15,61.07,2025-12-10,58.89,3.701816946850059,4.703684836135161,29.750685911964688,False,0.0164,0.8889,2,2,2,100.0,12.024267494272554,12.90770757525636,4.298183053149941,3.701816946850059,历史2/2次成功; 当前距低点3.70%; 最新日涨幅0.02%; 状态bottom_area; 底部未确认
25,75.9270418073097,76.39305609284337,002418,康盛股份,bottom_area,2025-12-15,4.59,2025-12-05,4.4,4.318181818181807,7.954545454545446,27.031509121061358,True,2.2272,4.998,1,1,1,100.0,29.078014184397176,29.078014184397176,3.681818181818193,4.318181818181807,历史1/1次成功; 当前距低点4.32%; 最新日涨幅2.23%; 状态bottom_area; 底部已确认
26,75.75494494538813,71.22876280273343,002184,海得控制,bottom_area,2025-12-15,12.64,2025-12-15,12.54,0.7974481658692298,2.5518341307815016,27.388535031847137,False,-1.8634,3.5524,4,5,4,80.0,22.994325918899346,50.27203482045704,7.20255183413077,0.7974481658692298,历史4/5次成功; 当前距低点0.80%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
27,75.26268051988554,72.92895399213714,688665,四方光电,confirmed_rebound,2025-12-15,46.8,2025-11-21,45.72,2.3622047244094455,9.383202099737531,27.715415019762844,True,-2.965,0.9138,1,1,1,100.0,19.16548797736917,19.16548797736917,5.6377952755905545,2.3622047244094455,历史1/1次成功; 当前距低点2.36%; 最新日涨幅-2.96%; 状态confirmed_rebound; 底部已确认
28,75.04533789948083,73.78540559553028,603938,三孚股份,confirmed_rebound,2025-12-15,17.85,2025-11-21,17.31,3.119584055459288,8.08781051415368,27.45180217937972,False,1.7674,1.7154,1,1,1,100.0,19.774501300954046,19.774501300954046,4.8804159445407125,3.119584055459288,历史1/1次成功; 当前距低点3.12%; 最新日涨幅1.77%; 状态confirmed_rebound; 底部未确认
29,74.83695224479604,69.43558673077605,000998,隆平高科,bottom_area,2025-12-15,9.41,2025-12-15,9.4,0.10638297872340198,0.6382978723404308,27.636643571978443,False,-0.5285,0.8239,1,1,1,100.0,11.549139367018313,11.549139367018313,7.893617021276598,0.10638297872340198,历史1/1次成功; 当前距低点0.11%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
30,73.6200017847441,70.05879274538489,002017,东信和平,bottom_area,2025-12-15,20.68,2025-12-04,20.39,1.422265816576749,5.394801373222157,29.373051610668515,False,-1.1,1.7723,2,3,2,66.66666666666666,30.080065271576377,50.390015600624025,6.57773418342325,1.422265816576749,历史2/3次成功; 当前距低点1.42%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
31,72.09508214817069,68.02250872270793,600383,金地集团,bottom_area,2025-12-15,3.1,2025-12-15,3.07,0.977198697068412,2.605863192182413,32.675438596491226,False,-1.8987,1.7841,3,4,3,75.0,18.793127699053183,32.594936708860764,7.0228013029315886,0.977198697068412,历史3/4次成功; 当前距低点0.98%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
32,72.07073968286745,67.61239100434298,301349,信德新材,bottom_area,2025-12-15,45.86,2025-12-15,45.55,0.6805708013172388,2.7003293084522593,30.15946028825514,False,-1.4187,3.7865,1,1,1,100.0,8.785443179281096,8.785443179281096,7.319429198682761,0.6805708013172388,历史1/1次成功; 当前距低点0.68%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
33,70.82462665145393,69.18957755582574,002105,信隆健康,bottom_area,2025-12-15,7.38,2025-12-15,7.18,2.7855153203342646,4.874651810584965,30.291262135922338,False,-4.1558,13.383,1,1,1,100.0,13.443830570902401,13.443830570902401,5.214484679665736,2.7855153203342646,历史1/1次成功; 当前距低点2.79%; 最新日涨幅-4.16%; 状态bottom_area; 底部未确认
34,69.97798893575684,65.8695173453997,000638,,bottom_area,2025-12-15,4.72,2025-12-15,4.68,0.8547008547008554,7.905982905982908,31.877729257641928,False,-4.2596,4.2637,1,1,1,100.0,11.764705882352935,11.764705882352935,7.145299145299145,0.8547008547008554,历史1/1次成功; 当前距低点0.85%; 最新日涨幅-4.26%; 状态bottom_area; 底部未确认
35,69.57500721110124,70.36541843719436,688337,普源精电,bottom_area,2025-12-15,37.39,2025-12-04,35.75,4.587412587412589,6.545454545454556,28.499999999999996,False,1.6309,1.5946,4,6,4,66.66666666666666,31.387378870045207,54.46153846153845,3.412587412587411,4.587412587412589,历史4/6次成功; 当前距低点4.59%; 最新日涨幅1.63%; 状态bottom_area; 底部未确认
36,66.03414871136036,66.07730123461563,002706,良信股份,bottom_area,2025-12-15,9.8,2025-12-11,9.42,4.0339702760085006,7.855626326963909,27.31481481481482,True,-1.8036,3.2321,4,6,4,66.66666666666666,14.828423641120084,19.37406855439642,3.9660297239914994,4.0339702760085006,历史4/6次成功; 当前距低点4.03%; 最新日涨幅-1.80%; 状态bottom_area; 底部已确认
37,63.600984008878775,64.11458813824969,688348,昱能科技,bottom_area,2025-12-15,52.23,2025-12-05,50.02,4.4182327069172205,5.657736905237901,30.796900940785832,False,1.5555,1.3047,2,3,2,66.66666666666666,12.37361313631329,16.27422813482398,3.58176729308278,4.4182327069172205,历史2/3次成功; 当前距低点4.42%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
38,54.81754323725057,50.756984478935706,002670,国盛证券,bottom_area,2025-12-15,16.8,2025-12-15,16.8,0.0,1.9047619047619064,27.741935483870968,False,-1.8118,1.2458,1,2,1,50.0,13.747228381374727,13.747228381374727,8.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
39,52.9274327011336,52.585533823974195,002468,申通快递,bottom_area,2025-12-15,14.15,2025-11-21,13.65,3.6630036630036633,6.2271062271062245,31.988041853512705,False,-1.7361,0.6738,1,2,1,50.0,16.382699868938413,16.382699868938413,4.336996336996337,3.6630036630036633,历史1/2次成功; 当前距低点3.66%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
