rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.6368881237154,85.5380960654629,603319,美湖股份,bottom_area,2025-01-03,19.45,2025-01-03,19.15,1.5665796344647556,4.804177545691915,31.753385602280833,False,-2.2122,3.5516,4,4,4,100.0,26.182245333561973,43.981481481481474,6.433420365535245,1.5665796344647556,历史4/4次成功; 当前距低点1.57%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
73,77.35202975784254,72.28359346544372,000042,中洲控股,bottom_area,2025-01-03,4.21,2025-01-03,4.19,0.47732696897373683,6.443914081145574,29.815745393634828,False,-4.5351,1.6578,2,2,2,100.0,24.956445993031362,28.57142857142858,7.522673031026264,0.47732696897373683,历史2/2次成功; 当前距低点0.48%; 最新日涨幅-4.54%; 状态bottom_area; 底部未确认
74,77.28379663738735,74.42584421936378,603330,天洋新材,confirmed_rebound,2025-01-03,6.0,2025-01-03,5.88,2.040816326530614,10.884353741496595,30.742049469964666,False,-5.0633,3.2683,2,2,2,100.0,26.015620665879435,35.1528384279476,5.9591836734693855,2.040816326530614,历史2/2次成功; 当前距低点2.04%; 最新日涨幅-5.06%; 状态confirmed_rebound; 底部未确认
75,77.12773801159811,71.72616459376958,605577,龙版传媒,bottom_area,2025-01-03,13.3,2025-01-03,13.27,0.22607385079126707,7.686510926902786,30.157894736842106,False,-5.9406,1.384,3,4,3,75.0,39.71297297620256,80.80939947780678,7.773926149208734,0.22607385079126707,历史3/4次成功; 当前距低点0.23%; 最新日涨幅-5.94%; 状态bottom_area; 底部未确认
76,77.07383458299248,71.74114155411951,002248,华东数控,bottom_area,2025-01-03,7.34,2025-01-03,7.32,0.27322404371584114,7.786885245901631,27.236580516898606,False,-5.4124,3.8169,2,2,2,100.0,19.538131041890438,29.251700680272112,7.7267759562841585,0.27322404371584114,历史2/2次成功; 当前距低点0.27%; 最新日涨幅-5.41%; 状态bottom_area; 底部未确认
77,76.97027426301628,72.43124930647704,000518,四环生物,bottom_area,2025-01-03,2.4,2025-01-03,2.38,0.8403361344537823,6.722689075630258,28.74251497005988,False,-4.0,3.0159,3,3,3,100.0,13.53341770447127,17.834394904458602,7.159663865546218,0.8403361344537823,历史3/3次成功; 当前距低点0.84%; 最新日涨幅-4.00%; 状态bottom_area; 底部未确认
78,76.75499018400329,71.33287126378036,300746,汉嘉数智,confirmed_rebound,2025-01-03,10.43,2025-01-03,10.41,0.19212295869355978,8.357348703170022,28.600823045267486,False,-6.5412,2.1782,2,2,2,100.0,26.564040911837,36.90896259703598,7.8078770413064404,0.19212295869355978,历史2/2次成功; 当前距低点0.19%; 最新日涨幅-6.54%; 状态confirmed_rebound; 底部未确认
79,76.7009154932562,73.39074382483969,688165,埃夫特,confirmed_rebound,2025-01-03,25.63,2025-01-02,25.2,1.7063492063492052,15.753968253968264,31.241473396998636,True,-8.1362,5.8035,3,4,3,75.0,27.990430189870313,53.84615384615383,6.293650793650796,1.7063492063492052,历史3/4次成功; 当前距低点1.71%; 最新日涨幅-8.14%; 状态confirmed_rebound; 底部已确认
80,76.6166710760161,71.41951516375234,002786,银宝山新,bottom_area,2025-01-03,8.63,2025-01-03,8.6,0.3488372093023388,6.976744186046507,32.91731669266771,False,-5.1648,2.9505,6,7,6,85.71428571428571,16.35487558120716,22.074688796680498,7.651162790697661,0.3488372093023388,历史6/7次成功; 当前距低点0.35%; 最新日涨幅-5.16%; 状态bottom_area; 底部未确认
81,76.46394795677263,71.0828034939266,300500,启迪设计,bottom_area,2025-01-03,9.68,2025-01-03,9.66,0.20703933747411568,7.8674948240165605,30.603448275862068,False,-6.383,2.4695,2,2,2,100.0,15.187382706277363,22.2972972972973,7.792960662525885,0.20703933747411568,历史2/2次成功; 当前距低点0.21%; 最新日涨幅-6.38%; 状态bottom_area; 底部未确认
82,76.36205953901475,70.92881926584054,600326,西藏天路,bottom_area,2025-01-03,6.12,2025-01-03,6.11,0.1636661211129261,6.382978723404249,31.731843575418985,False,-5.4096,3.9018,1,1,1,100.0,30.494505494505493,30.494505494505493,7.836333878887074,0.1636661211129261,历史1/1次成功; 当前距低点0.16%; 最新日涨幅-5.41%; 状态bottom_area; 底部未确认
83,76.26002427536226,71.27105072463765,600429,三元股份,bottom_area,2025-01-03,4.16,2025-01-03,4.14,0.48309178743962466,7.971014492753625,29.230769230769234,False,-6.5169,1.1463,1,1,1,100.0,36.25000000000001,36.25000000000001,7.516908212560375,0.48309178743962466,历史1/1次成功; 当前距低点0.48%; 最新日涨幅-6.52%; 状态bottom_area; 底部未确认
84,76.18271935381692,70.53955495723788,300427,红相股份,bottom_area,2025-01-03,5.45,2025-01-03,5.45,0.0,7.706422018348623,27.81456953642384,False,-5.7093,2.7905,2,2,2,100.0,21.986854608805835,31.168831168831172,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-5.71%; 状态bottom_area; 底部未确认
85,76.03502070211603,71.22088531315525,000503,国新健康,bottom_area,2025-01-03,10.06,2025-01-03,10.0,0.600000000000005,5.500000000000007,31.03448275862069,False,-4.1905,2.3961,2,2,2,100.0,20.746695232017505,31.85714285714286,7.399999999999995,0.600000000000005,历史2/2次成功; 当前距低点0.60%; 最新日涨幅-4.19%; 状态bottom_area; 底部未确认
86,76.01198739060396,71.08718450528909,600158,中体产业,bottom_area,2025-01-03,7.76,2025-01-03,7.72,0.5181347150259072,6.4766839378238465,29.109274563820026,False,-4.6683,3.8392,2,2,2,100.0,19.024363739506168,23.955773955773946,7.481865284974093,0.5181347150259072,历史2/2次成功; 当前距低点0.52%; 最新日涨幅-4.67%; 状态bottom_area; 底部未确认
87,75.90328599723969,70.71547815315307,688202,美迪西,bottom_area,2025-01-03,28.2,2025-01-03,28.11,0.3201707577374595,5.122732123799365,31.102941176470583,False,-3.9837,1.7946,6,7,6,85.71428571428571,12.2183351502008,23.795418261555337,7.679829242262541,0.3201707577374595,历史6/7次成功; 当前距低点0.32%; 最新日涨幅-3.98%; 状态bottom_area; 底部未确认
88,75.82825906082572,70.21135098224603,002491,通鼎互联,confirmed_rebound,2025-01-03,4.17,2025-01-03,4.17,0.0,9.832134292565952,30.5,False,-9.9352,5.9276,2,2,2,100.0,30.437370872290508,52.39520958083833,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态confirmed_rebound; 底部未确认
89,75.70905621152727,70.61287951199179,603332,苏州龙杰,bottom_area,2025-01-03,7.97,2025-01-03,7.94,0.3778337531486065,7.808564231738037,30.28972783143108,False,-5.9032,2.4544,2,2,2,100.0,14.754518651454948,17.241379310344836,7.6221662468513935,0.3778337531486065,历史2/2次成功; 当前距低点0.38%; 最新日涨幅-5.90%; 状态bottom_area; 底部未确认
90,75.68762259712636,70.26458125993818,300364,中文在线,confirmed_rebound,2025-01-03,22.13,2025-01-03,22.1,0.13574660633483068,9.230769230769226,32.45721271393642,False,-7.3671,5.8254,7,8,7,87.5,13.87948130312683,20.7773851590106,7.86425339366517,0.13574660633483068,历史7/8次成功; 当前距低点0.14%; 最新日涨幅-7.37%; 状态confirmed_rebound; 底部未确认
91,75.63943826325158,71.18865195608144,600400,红豆股份,confirmed_rebound,2025-01-03,2.38,2025-01-03,2.36,0.8474576271186449,8.474576271186448,31.19533527696794,False,-5.9289,2.4291,3,3,3,100.0,17.15513626834381,25.943396226415082,7.1525423728813555,0.8474576271186449,历史3/3次成功; 当前距低点0.85%; 最新日涨幅-5.93%; 状态confirmed_rebound; 底部未确认
92,75.52764407988352,70.99123803341396,600215,派斯林,bottom_area,2025-01-03,6.46,2025-01-03,6.41,0.7800312012480471,7.488299531981273,27.81531531531532,False,-5.4173,2.3043,2,2,2,100.0,21.718866517524237,23.993288590604024,7.219968798751952,0.7800312012480471,历史2/2次成功; 当前距低点0.78%; 最新日涨幅-5.42%; 状态bottom_area; 底部未确认
93,75.51458243416982,70.26821000536864,300616,尚品宅配,bottom_area,2025-01-03,11.69,2025-01-03,11.66,0.25728987993138386,7.204116638078902,29.29047907822922,False,-3.1483,4.6766,2,2,2,100.0,11.423822212968835,11.61116111611162,7.742710120068616,0.25728987993138386,历史2/2次成功; 当前距低点0.26%; 最新日涨幅-3.15%; 状态bottom_area; 底部未确认
94,75.50033246174802,70.11740612795012,300671,富满微,confirmed_rebound,2025-01-03,32.2,2025-01-03,32.15,0.1555209953343834,8.429237947122864,29.495614035087726,False,-4.7337,3.8105,2,2,2,100.0,19.580612888777,20.266753415744958,7.844479004665617,0.1555209953343834,历史2/2次成功; 当前距低点0.16%; 最新日涨幅-4.73%; 状态confirmed_rebound; 底部未确认
95,75.38203017937758,70.35869578728438,002624,完美世界,bottom_area,2025-01-03,9.67,2025-01-03,9.63,0.4153686396676962,4.776739356178599,29.347028613352897,False,-3.1062,1.9084,2,2,2,100.0,13.848044546917823,19.685039370078737,7.584631360332304,0.4153686396676962,历史2/2次成功; 当前距低点0.42%; 最新日涨幅-3.11%; 状态bottom_area; 底部未确认
96,75.05170063237905,69.49231540035098,002208,合肥城建,bottom_area,2025-01-03,6.62,2025-01-03,6.62,0.0,6.948640483383685,30.753138075313807,False,-5.9659,2.1812,2,2,2,100.0,16.356534410489104,22.54758418740848,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-5.97%; 状态bottom_area; 底部未确认
97,75.00294389296067,69.93696450076014,605338,巴比食品,bottom_area,2025-01-03,16.5,2025-01-03,16.44,0.3649635036496272,6.934306569343048,27.831431079894642,False,-5.4441,1.3405,2,2,2,100.0,10.962802629469296,13.636363636363638,7.635036496350373,0.3649635036496272,历史2/2次成功; 当前距低点0.36%; 最新日涨幅-5.44%; 状态bottom_area; 底部未确认
98,74.99296584799214,70.29753672812025,000068,华控赛格,bottom_area,2025-01-03,3.15,2025-01-03,3.13,0.6389776357827481,5.750798722044734,30.289532293986642,False,-3.9634,2.0209,2,2,2,100.0,16.260245901639355,18.750000000000007,7.361022364217253,0.6389776357827481,历史2/2次成功; 当前距低点0.64%; 最新日涨幅-3.96%; 状态bottom_area; 底部未确认
99,74.8144643694856,69.70996892507004,600300,维维股份,bottom_area,2025-01-03,3.07,2025-01-03,3.06,0.32679738562090804,7.189542483660122,27.48815165876777,False,-6.1162,4.3967,2,2,2,100.0,9.274553571428578,10.47619047619048,7.6732026143790915,0.32679738562090804,历史2/2次成功; 当前距低点0.33%; 最新日涨幅-6.12%; 状态bottom_area; 底部未确认
100,74.71852512885538,72.44479856294008,002587,奥拓电子,confirmed_rebound,2025-01-03,5.99,2025-01-03,5.85,2.393162393162403,8.205128205128213,30.190930787589508,False,-0.3328,7.1714,2,2,2,100.0,9.468864620163234,10.683012259194403,5.606837606837598,2.393162393162403,历史2/2次成功; 当前距低点2.39%; 最新日涨幅-0.33%; 状态confirmed_rebound; 底部未确认
101,74.49325837320575,68.97523923444976,601588,北辰实业,bottom_area,2025-01-03,1.77,2025-01-03,1.77,0.0,5.084745762711869,27.755102040816332,False,-4.3243,1.4059,2,2,2,100.0,13.576555023923442,15.789473684210531,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-4.32%; 状态bottom_area; 底部未确认
102,74.47178784381757,69.72638990143474,000833,粤桂股份,confirmed_rebound,2025-01-03,10.45,2025-01-03,10.39,0.5774783445620666,9.720885466794993,29.078498293515352,False,-8.0915,11.7627,2,2,2,100.0,22.650755521700265,35.88039867109634,7.422521655437933,0.5774783445620666,历史2/2次成功; 当前距低点0.58%; 最新日涨幅-8.09%; 状态confirmed_rebound; 底部未确认
103,74.46928186046513,69.98992656058752,000917,电广传媒,confirmed_rebound,2025-01-03,6.5,2025-01-03,6.45,0.7751937984496096,8.992248062015506,28.412874583795777,False,-5.9334,3.5771,1,1,1,100.0,43.157894736842124,43.157894736842124,7.224806201550391,0.7751937984496096,历史1/1次成功; 当前距低点0.78%; 最新日涨幅-5.93%; 状态confirmed_rebound; 底部未确认
104,74.45589137738813,69.57117631560538,300767,震安科技,bottom_area,2025-01-03,8.5,2025-01-03,8.46,0.47281323877067544,5.67375886524821,30.655737704918025,False,-3.7373,2.6137,2,2,2,100.0,10.318228494637271,10.679283541737075,7.527186761229325,0.47281323877067544,历史2/2次成功; 当前距低点0.47%; 最新日涨幅-3.74%; 状态bottom_area; 底部未确认
105,74.42264935553341,69.31132964740031,300739,明阳电路,confirmed_rebound,2025-01-03,13.3,2025-01-03,13.26,0.30165912518854393,9.954751131221721,28.478964401294498,False,-8.4022,6.9032,2,2,2,100.0,17.038238993710692,20.239999999999995,7.698340874811456,0.30165912518854393,历史2/2次成功; 当前距低点0.30%; 最新日涨幅-8.40%; 状态confirmed_rebound; 底部未确认
106,74.31569430521152,69.26612301637287,001278,一彬科技,confirmed_rebound,2025-01-03,14.65,2025-01-03,14.6,0.3424657534246624,10.273972602739738,28.220255653883974,False,-6.925,5.7638,2,2,2,100.0,17.295402871941434,19.72699251431088,7.657534246575337,0.3424657534246624,历史2/2次成功; 当前距低点0.34%; 最新日涨幅-6.92%; 状态confirmed_rebound; 底部未确认
107,74.12404799836966,68.87722415809152,002229,鸿博股份,confirmed_rebound,2025-01-03,10.88,2025-01-03,10.86,0.18416206261511373,10.313075506445681,31.04761904761905,False,-7.2464,7.167,2,2,2,100.0,13.264051940075175,16.987740805604197,7.815837937384887,0.18416206261511373,历史2/2次成功; 当前距低点0.18%; 最新日涨幅-7.25%; 状态confirmed_rebound; 底部未确认
108,74.1099372252927,68.90881937992125,688238,和元生物,bottom_area,2025-01-03,4.6,2025-01-03,4.59,0.21786492374727207,6.753812636165589,30.24316109422493,False,-4.5643,1.8712,4,5,4,80.0,13.63199680680134,20.425531914893615,7.782135076252727,0.21786492374727207,历史4/5次成功; 当前距低点0.22%; 最新日涨幅-4.56%; 状态bottom_area; 底部未确认
109,73.95416361727379,69.56532674307645,000702,正虹科技,confirmed_rebound,2025-01-03,6.15,2025-01-03,6.1,0.8196721311475527,10.000000000000005,31.919642857142865,False,-7.6577,3.5503,2,2,2,100.0,24.753651624155225,34.05275779376499,7.180327868852447,0.8196721311475527,历史2/2次成功; 当前距低点0.82%; 最新日涨幅-7.66%; 状态confirmed_rebound; 底部未确认
110,73.93153843845283,68.45512818375262,300489,光智科技,confirmed_rebound,2025-01-03,50.8,2025-01-03,50.8,0.0,9.212598425196852,29.247910863509752,False,-6.0998,3.5365,2,2,2,100.0,20.995312815874314,22.924477771826446,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-6.10%; 状态confirmed_rebound; 底部未确认
111,73.90621889927309,69.67415887850467,000520,凤凰航运,confirmed_rebound,2025-01-03,4.32,2025-01-03,4.28,0.9345794392523372,8.644859813084114,29.021558872305143,False,-6.2907,3.0579,2,2,2,100.0,26.74731182795698,28.49462365591398,7.065420560747662,0.9345794392523372,历史2/2次成功; 当前距低点0.93%; 最新日涨幅-6.29%; 状态confirmed_rebound; 底部未确认
112,73.89913237628582,69.21106230682364,603058,永吉股份,bottom_area,2025-01-03,8.48,2025-01-03,8.43,0.5931198102016692,5.100830367734279,30.445544554455445,False,-2.6406,2.423,1,1,1,100.0,16.308470290771165,16.308470290771165,7.406880189798332,0.5931198102016692,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-2.64%; 状态bottom_area; 底部未确认
113,73.84837477938035,68.81321724198887,603038,华立股份,confirmed_rebound,2025-01-03,15.23,2025-01-03,15.18,0.3293807641633775,8.03689064558629,28.932584269662918,False,-6.7361,3.4731,2,2,2,100.0,14.700028947749303,21.134751773049636,7.670619235836623,0.3293807641633775,历史2/2次成功; 当前距低点0.33%; 最新日涨幅-6.74%; 状态confirmed_rebound; 底部未确认
114,73.83600253598955,68.94168569926092,300563,神宇股份,confirmed_rebound,2025-01-03,50.8,2025-01-03,50.58,0.43495452748121566,8.995650454725196,30.04149377593361,False,-7.4007,15.6309,2,2,2,100.0,16.68484958020473,20.477137176938378,7.565045472518785,0.43495452748121566,历史2/2次成功; 当前距低点0.43%; 最新日涨幅-7.40%; 状态confirmed_rebound; 底部未确认
115,73.68834754597432,69.86082133466883,002526,山东矿机,confirmed_rebound,2025-01-03,3.3,2025-01-03,3.26,1.2269938650306762,8.282208588957056,27.55555555555556,False,-5.4441,6.2895,1,1,1,100.0,8.163265306122437,8.163265306122437,6.773006134969324,1.2269938650306762,历史1/1次成功; 当前距低点1.23%; 最新日涨幅-5.44%; 状态confirmed_rebound; 底部未确认
116,73.66255337562397,68.85292468540449,000545,金浦钛业,bottom_area,2025-01-03,2.05,2025-01-03,2.04,0.49019607843136215,6.8627450980392215,31.313131313131315,False,-5.0926,2.2639,4,5,4,80.0,16.669740560365565,24.6875,7.509803921568638,0.49019607843136215,历史4/5次成功; 当前距低点0.49%; 最新日涨幅-5.09%; 状态bottom_area; 底部未确认
117,73.58867083492407,68.6345948179867,000710,贝瑞基因,bottom_area,2025-01-03,7.98,2025-01-03,7.95,0.37735849056604087,5.911949685534588,32.68416596104996,False,-4.2017,3.1578,4,5,4,80.0,14.11275363697457,17.3469387755102,7.62264150943396,0.37735849056604087,历史4/5次成功; 当前距低点0.38%; 最新日涨幅-4.20%; 状态bottom_area; 底部未确认
118,73.20108752785531,68.43670836326461,300448,浩云科技,confirmed_rebound,2025-01-03,6.01,2025-01-03,5.98,0.5016722408026648,10.20066889632106,28.809523809523807,False,-7.2531,5.9607,2,2,2,100.0,14.787747700509064,17.703349282296656,7.498327759197335,0.5016722408026648,历史2/2次成功; 当前距低点0.50%; 最新日涨幅-7.25%; 状态confirmed_rebound; 底部未确认
119,73.18852142905679,68.14720682386292,002194,武汉凡谷,bottom_area,2025-01-03,10.36,2025-01-03,10.33,0.2904162633107392,7.260406582768635,27.1509167842031,False,-5.4745,4.6959,1,1,1,100.0,17.093311312964495,17.093311312964495,7.709583736689261,0.2904162633107392,历史1/1次成功; 当前距低点0.29%; 最新日涨幅-5.47%; 状态bottom_area; 底部未确认
120,73.1159268694727,68.05806010739322,000158,常山北明,confirmed_rebound,2025-01-03,18.3,2025-01-03,18.25,0.27397260273972995,9.917808219178076,32.63196751568845,False,-8.2247,6.8836,2,2,2,100.0,9.960847535697837,11.538461538461533,7.726027397260269,0.27397260273972995,历史2/2次成功; 当前距低点0.27%; 最新日涨幅-8.22%; 状态confirmed_rebound; 底部未确认
121,73.07606554486459,67.76388007729088,002312,川发龙蟒,confirmed_rebound,2025-01-03,12.94,2025-01-03,12.93,0.07733952049497128,8.120649651972164,28.916987355689944,False,-7.0402,6.4946,4,5,4,80.0,15.968893462470064,21.638330757341585,7.92266047950503,0.07733952049497128,历史4/5次成功; 当前距低点0.08%; 最新日涨幅-7.04%; 状态confirmed_rebound; 底部未确认
122,73.00276033826833,67.83619548645837,001318,阳光乳业,bottom_area,2025-01-03,10.84,2025-01-03,10.82,0.1848428835489794,7.116451016635855,27.431254191817573,False,-5.5749,5.7854,1,1,1,100.0,14.127082048118439,14.127082048118439,7.815157116451021,0.1848428835489794,历史1/1次成功; 当前距低点0.18%; 最新日涨幅-5.57%; 状态bottom_area; 底部未确认
123,72.94418534707,68.2362454493973,000036,华联控股,bottom_area,2025-01-03,3.78,2025-01-03,3.76,0.5319148936170218,6.914893617021272,27.83109404990403,False,-4.3038,2.2152,1,1,1,100.0,20.532319391634985,20.532319391634985,7.468085106382978,0.5319148936170218,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-4.30%; 状态bottom_area; 底部未确认
124,72.69453815282185,67.92102324792124,002678,珠江钢琴,bottom_area,2025-01-03,4.28,2025-01-03,4.26,0.4694835680751282,6.807511737089203,27.67402376910017,False,-5.0998,0.3482,1,1,1,100.0,18.07228915662651,18.07228915662651,7.530516431924871,0.4694835680751282,历史1/1次成功; 当前距低点0.47%; 最新日涨幅-5.10%; 状态bottom_area; 底部未确认
125,72.66934570392405,67.56299085819126,601360,三六零,bottom_area,2025-01-03,9.41,2025-01-03,9.39,0.21299254526091133,6.709265175718839,32.39740820734341,False,-5.332,2.2051,1,1,1,100.0,13.003300330033007,13.003300330033007,7.787007454739089,0.21299254526091133,历史1/1次成功; 当前距低点0.21%; 最新日涨幅-5.33%; 状态bottom_area; 底部未确认
126,72.56839889267498,67.97375166297117,601216,君正集团,bottom_area,2025-01-03,5.03,2025-01-03,5.0,0.600000000000005,5.800000000000001,30.93922651933702,False,-3.8241,1.4949,1,1,1,100.0,19.955654101995574,19.955654101995574,7.399999999999995,0.600000000000005,历史1/1次成功; 当前距低点0.60%; 最新日涨幅-3.82%; 状态bottom_area; 底部未确认
127,72.48040530070413,67.17124012294934,301587,中瑞股份,bottom_area,2025-01-03,21.65,2025-01-03,21.64,0.04621072088723665,6.053604436229199,30.08077544426494,False,-5.0439,5.184,1,1,1,100.0,8.852691218130312,8.852691218130312,7.953789279112764,0.04621072088723665,历史1/1次成功; 当前距低点0.05%; 最新日涨幅-5.04%; 状态bottom_area; 底部未确认
128,72.47516183350334,68.1399581940696,000717,中南股份,bottom_area,2025-01-03,2.54,2025-01-03,2.52,0.7936507936507943,7.936507936507943,32.800000000000004,False,-5.2239,2.7766,3,4,3,75.0,27.389688191362467,56.020942408376975,7.206349206349206,0.7936507936507943,历史3/4次成功; 当前距低点0.79%; 最新日涨幅-5.22%; 状态bottom_area; 底部未确认
129,72.39217972528961,67.19391843836475,300530,领湃科技,bottom_area,2025-01-03,15.77,2025-01-03,15.75,0.12698412698412428,7.3015873015872925,32.86445012787724,False,-5.5689,1.983,5,7,5,71.42857142857143,21.869505172979846,34.07510431154381,7.873015873015876,0.12698412698412428,历史5/7次成功; 当前距低点0.13%; 最新日涨幅-5.57%; 状态bottom_area; 底部未确认
130,72.33534483469843,67.68369571965647,002195,岩山科技,bottom_area,2025-01-03,3.69,2025-01-03,3.67,0.5449591280653956,7.9019073569482305,28.320312500000007,False,-5.8673,5.7216,1,1,1,100.0,17.72151898734177,17.72151898734177,7.455040871934604,0.5449591280653956,历史1/1次成功; 当前距低点0.54%; 最新日涨幅-5.87%; 状态bottom_area; 底部未确认
131,72.02484206104987,67.0519771877731,002605,姚记科技,bottom_area,2025-01-03,24.95,2025-01-03,24.88,0.28135048231511367,6.350482315112547,30.347144456886898,False,-5.0609,3.5434,3,4,3,75.0,15.26051767447074,23.2121212121212,7.718649517684886,0.28135048231511367,历史3/4次成功; 当前距低点0.28%; 最新日涨幅-5.06%; 状态bottom_area; 底部未确认
132,71.83385755236074,67.04564840802776,301618,长联科技,bottom_area,2025-01-03,77.55,2025-01-03,77.23,0.41434675644178837,7.069791531788157,31.721333215453978,False,-5.7601,6.892,1,1,1,100.0,12.690102218898028,12.690102218898028,7.585653243558212,0.41434675644178837,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-5.76%; 状态bottom_area; 底部未确认
133,71.77206649678443,67.09853658536589,601996,丰林集团,bottom_area,2025-01-03,2.01,2025-01-03,2.0,0.49999999999998934,7.499999999999996,27.79783393501805,False,-5.6338,2.6521,1,1,1,100.0,14.024390243902452,14.024390243902452,7.500000000000011,0.49999999999998934,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-5.63%; 状态bottom_area; 底部未确认
134,71.68785655444508,67.50821735801819,002232,启明信息,confirmed_rebound,2025-01-03,17.25,2025-01-03,17.1,0.877192982456132,8.771929824561402,28.151260504201677,False,-6.7063,4.1993,2,2,2,100.0,14.399018053861134,17.044757817290016,7.1228070175438685,0.877192982456132,历史2/2次成功; 当前距低点0.88%; 最新日涨幅-6.71%; 状态confirmed_rebound; 底部未确认
135,71.61590339288419,66.62188493185097,002402,和而泰,bottom_area,2025-01-03,16.51,2025-01-03,16.47,0.24286581663632484,7.528840315725574,28.39130434782609,False,-6.1932,9.7096,1,1,1,100.0,8.30977953646127,8.30977953646127,7.757134183363676,0.24286581663632484,历史1/1次成功; 当前距低点0.24%; 最新日涨幅-6.19%; 状态bottom_area; 底部未确认
136,71.23303396370945,65.9565129293606,002622,皓宸医疗,confirmed_rebound,2025-01-03,2.53,2025-01-03,2.53,0.0,9.090909090909092,28.328611898016998,False,-7.6642,3.4476,4,5,4,80.0,17.56189746968067,20.819112627986343,8.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-7.66%; 状态confirmed_rebound; 底部未确认
137,71.07451252211153,66.60649892933618,300369,绿盟科技,confirmed_rebound,2025-01-03,6.44,2025-01-03,6.4,0.6250000000000006,8.593749999999996,30.207197382769895,False,-6.9364,3.4963,1,1,1,100.0,23.126338329764458,23.126338329764458,7.375,0.6250000000000006,历史1/1次成功; 当前距低点0.63%; 最新日涨幅-6.94%; 状态confirmed_rebound; 底部未确认
138,70.70133800268334,66.19669208993855,001270,铖昌科技,bottom_area,2025-01-03,34.81,2025-01-03,34.61,0.5778676683039666,7.859000288933831,30.613472333600644,False,-5.2015,4.568,1,1,1,100.0,10.130270826191285,10.130270826191285,7.422132331696034,0.5778676683039666,历史1/1次成功; 当前距低点0.58%; 最新日涨幅-5.20%; 状态bottom_area; 底部未确认
139,70.35734019638298,66.11773002673004,300564,筑博设计,bottom_area,2025-01-03,11.79,2025-01-03,11.7,0.769230769230768,7.521367521367528,30.315664085765338,False,-4.0683,3.3861,3,4,3,75.0,16.218151508474087,19.006102877070617,7.230769230769233,0.769230769230768,历史3/4次成功; 当前距低点0.77%; 最新日涨幅-4.07%; 状态bottom_area; 底部未确认
140,70.05637419721378,66.00355611603132,300612,宣亚国际,confirmed_rebound,2025-01-03,14.54,2025-01-03,14.41,0.9021512838306662,11.172796668979872,30.986590038314173,False,-8.2071,7.0969,4,5,4,80.0,16.615381952501274,25.592417061611382,7.0978487161693335,0.9021512838306662,历史4/5次成功; 当前距低点0.90%; 最新日涨幅-8.21%; 状态confirmed_rebound; 底部未确认
141,70.04513936358632,65.72704066083888,000555,神州信息,bottom_area,2025-01-03,10.18,2025-01-03,10.11,0.6923837784371938,7.616221562809114,27.526881720430108,False,-5.7407,2.5911,1,1,1,100.0,9.009009009008997,9.009009009008997,7.307616221562807,0.6923837784371938,历史1/1次成功; 当前距低点0.69%; 最新日涨幅-5.74%; 状态bottom_area; 底部未确认
142,69.87378224685209,71.05743786963127,603216,梦天家居,confirmed_rebound,2025-01-03,11.19,2024-12-25,10.67,4.873477038425488,8.4348641049672,28.244788164088767,True,0.1791,14.6067,1,1,1,100.0,17.41379310344827,17.41379310344827,3.126522961574512,4.873477038425488,历史1/1次成功; 当前距低点4.87%; 最新日涨幅0.18%; 状态confirmed_rebound; 底部已确认
143,69.74465946326089,64.97756535433072,002614,奥佳华,confirmed_rebound,2025-01-03,6.27,2025-01-03,6.25,0.3199999999999932,8.64,28.160919540229877,False,-5.4299,3.564,1,1,1,100.0,10.62992125984252,10.62992125984252,7.680000000000008,0.3199999999999932,历史1/1次成功; 当前距低点0.32%; 最新日涨幅-5.43%; 状态confirmed_rebound; 底部未确认
144,69.32960737656157,64.19408090422367,605298,必得科技,confirmed_rebound,2025-01-03,11.85,2025-01-03,11.85,0.0,10.042194092827,28.485214242607128,False,-8.6353,1.3201,1,1,1,100.0,14.753123140987512,14.753123140987512,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-8.64%; 状态confirmed_rebound; 底部未确认
