rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.17370059245808,87.8247967479675,300586,美联新材,bottom_area,2025-01-10,7.52,2025-01-08,7.38,1.8970189701896976,9.756097560975606,30.508474576271183,True,-2.9677,1.7175,3,3,3,100.0,50.871511414083926,124.33414043583537,8.102981029810302,1.8970189701896976,历史3/3次成功; 当前距低点1.90%; 最新日涨幅-2.97%; 状态bottom_area; 底部已确认
74,77.67575159384405,75.3188773284488,002803,吉宏股份,bottom_area,2025-01-10,11.92,2025-01-06,11.53,3.382480485689511,9.106678230702522,29.52322738386308,True,-4.4872,1.9783,2,2,2,100.0,27.854477611940297,41.25000000000001,6.61751951431049,3.382480485689511,历史2/2次成功; 当前距低点3.38%; 最新日涨幅-4.49%; 状态bottom_area; 底部已确认
75,77.64802137452824,75.96741237943336,300517,海波重科,bottom_area,2025-01-10,7.82,2025-01-06,7.53,3.851261620185923,9.030544488711827,27.526467757459095,True,-3.4568,1.4037,3,3,3,100.0,20.420907921813196,36.88286544046467,6.148738379814078,3.851261620185923,历史3/3次成功; 当前距低点3.85%; 最新日涨幅-3.46%; 状态bottom_area; 底部已确认
76,77.47720568080841,71.01949362544899,002419,天虹股份,bottom_area,2025-01-10,4.63,2025-01-10,4.61,0.43383947939261547,6.507592190889366,27.968749999999996,False,-5.123,2.2722,2,2,2,100.0,17.62713784120512,22.71604938271605,9.566160520607385,0.43383947939261547,历史2/2次成功; 当前距低点0.43%; 最新日涨幅-5.12%; 状态bottom_area; 底部未确认
77,77.471886698363,71.49351530695675,605186,健麾信息,bottom_area,2025-01-10,17.95,2025-01-06,17.81,0.7860752386299864,5.109489051094892,31.42087023488641,False,-3.2866,1.3504,2,2,2,100.0,24.49337016684467,37.29468599033817,9.213924761370015,0.7860752386299864,历史2/2次成功; 当前距低点0.79%; 最新日涨幅-3.29%; 状态bottom_area; 底部未确认
78,77.35959814578003,76.4600679347826,002516,旷达科技,bottom_area,2025-01-10,4.76,2025-01-06,4.56,4.3859649122807065,8.55263157894738,27.5039745627981,True,-2.2587,1.0633,2,2,2,100.0,36.07563405797101,39.687499999999986,5.614035087719294,4.3859649122807065,历史2/2次成功; 当前距低点4.39%; 最新日涨幅-2.26%; 状态bottom_area; 底部已确认
79,77.35875078749821,74.14156266401058,688251,井松智能,bottom_area,2025-01-10,15.21,2025-01-06,14.8,2.770270270270271,7.499999999999996,27.557513460597153,True,-3.1827,1.268,2,2,2,100.0,14.020316560359092,16.313725490196084,7.22972972972973,2.770270270270271,历史2/2次成功; 当前距低点2.77%; 最新日涨幅-3.18%; 状态bottom_area; 底部已确认
80,77.16876732243327,70.15342483857569,603001,奥康国际,bottom_area,2025-01-10,5.16,2025-01-10,5.16,0.0,3.6821705426356495,29.98643147896879,False,-9.9476,10.2187,2,2,2,100.0,19.91088622890157,25.737265415549608,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
81,77.01555366914694,73.30707796055418,002574,明牌珠宝,bottom_area,2025-01-10,4.25,2025-01-06,4.15,2.4096385542168584,8.91566265060239,28.07625649913344,True,-3.8462,0.9197,1,1,1,100.0,21.779859484777532,21.779859484777532,7.590361445783142,2.4096385542168584,历史1/1次成功; 当前距低点2.41%; 最新日涨幅-3.85%; 状态bottom_area; 底部已确认
82,76.98738482110296,69.98853165554814,600158,中体产业,bottom_area,2025-01-10,7.3,2025-01-10,7.3,0.0,4.520547945205481,32.96602387511479,False,-3.6939,1.9014,2,2,2,100.0,19.024363739506168,23.955773955773946,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-3.69%; 状态bottom_area; 底部未确认
83,76.91018499250517,70.02732780847658,300347,泰格医药,bottom_area,2025-01-10,49.07,2025-01-10,49.03,0.08158270446665133,3.93636549051601,29.04486251808972,False,-2.3483,1.5049,3,4,3,75.0,18.593206315379337,23.423271500843175,9.918417295533349,0.08158270446665133,历史3/4次成功; 当前距低点0.08%; 最新日涨幅-2.35%; 状态bottom_area; 底部未确认
84,76.7174478314139,72.83302009311446,688148,芳源股份,bottom_area,2025-01-10,4.5,2025-01-06,4.4,2.2727272727272645,9.09090909090908,31.142410015649443,True,-4.2553,0.9708,3,4,3,75.0,21.71956061791728,26.66666666666668,7.7272727272727355,2.2727272727272645,历史3/4次成功; 当前距低点2.27%; 最新日涨幅-4.26%; 状态bottom_area; 底部已确认
85,76.67268041237114,72.55853658536586,601996,丰林集团,bottom_area,2025-01-10,1.94,2025-01-06,1.9,2.105263157894739,7.368421052631585,31.40794223826715,True,-4.4335,1.3923,1,1,1,100.0,14.024390243902452,14.024390243902452,7.894736842105261,2.105263157894739,历史1/1次成功; 当前距低点2.11%; 最新日涨幅-4.43%; 状态bottom_area; 底部已确认
86,76.50224580194472,74.52505058241137,300746,汉嘉数智,bottom_area,2025-01-10,10.29,2025-01-06,9.93,3.625377643504526,9.969788519637465,31.893004115226343,True,-4.5455,1.4854,2,2,2,100.0,26.564040911837,36.90896259703598,6.374622356495474,3.625377643504526,历史2/2次成功; 当前距低点3.63%; 最新日涨幅-4.55%; 状态bottom_area; 底部已确认
87,76.45624769081302,70.18998317606922,300683,海特生物,bottom_area,2025-01-10,21.54,2025-01-08,21.43,0.5132991133924378,6.812879141390578,30.714516650501132,False,-3.1039,0.8252,2,2,2,100.0,14.141425562387008,16.532137518684582,9.486700886607563,0.5132991133924378,历史2/2次成功; 当前距低点0.51%; 最新日涨幅-3.10%; 状态bottom_area; 底部未确认
88,76.33162617369591,73.83712858632025,002256,兆新股份,bottom_area,2025-01-10,2.22,2025-01-06,2.15,3.2558139534883854,8.83720930232558,31.9620253164557,True,-3.4783,2.2745,5,6,5,83.33333333333334,21.113177779249643,31.775700934579426,6.744186046511616,3.2558139534883854,历史5/6次成功; 当前距低点3.26%; 最新日涨幅-3.48%; 状态bottom_area; 底部已确认
89,76.05200407970544,74.49419679295484,300397,天和防务,bottom_area,2025-01-10,10.09,2025-01-06,9.71,3.9134912461379914,8.856848609680736,31.667839549612946,True,-3.074,2.3661,2,2,2,100.0,29.929875452416432,45.75260804769001,6.0865087538620095,3.9134912461379914,历史2/2次成功; 当前距低点3.91%; 最新日涨幅-3.07%; 状态bottom_area; 底部已确认
90,75.9913181394294,69.08301649039035,002495,佳隆股份,bottom_area,2025-01-10,2.16,2025-01-10,2.16,0.0,9.259259259259247,29.64169381107491,False,-4.8458,9.366,4,5,4,80.0,24.156002636507218,38.07339449541283,10.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-4.85%; 状态bottom_area; 底部未确认
91,75.87276315789474,68.97523923444976,601588,北辰实业,bottom_area,2025-01-10,1.71,2025-01-10,1.71,0.0,5.263157894736847,30.204081632653068,False,-4.4693,0.8373,2,2,2,100.0,13.576555023923442,15.789473684210531,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-4.47%; 状态bottom_area; 底部未确认
92,75.80295469125927,69.62571252083194,605218,伟时电子,bottom_area,2025-01-10,20.48,2025-01-10,20.37,0.540009818360331,7.51104565537554,28.52631578947368,False,-5.8391,3.7277,4,5,4,80.0,21.435133906954285,42.36874236874236,9.45999018163967,0.540009818360331,历史4/5次成功; 当前距低点0.54%; 最新日涨幅-5.84%; 状态bottom_area; 底部未确认
93,75.55066552901026,68.68242320819114,000926,福星股份,bottom_area,2025-01-10,2.31,2025-01-10,2.31,0.0,5.194805194805199,27.8125,False,-4.1494,2.0984,1,1,1,100.0,28.668941979522177,28.668941979522177,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.15%; 状态bottom_area; 底部未确认
94,75.49385994445069,73.19502133469274,688335,复洁科技,bottom_area,2025-01-10,7.96,2025-01-06,7.7,3.3766233766233738,8.831168831168839,27.22117202268431,True,-3.632,0.3774,2,2,2,100.0,16.36410017953784,21.15059221658205,6.623376623376627,3.3766233766233738,历史2/2次成功; 当前距低点3.38%; 最新日涨幅-3.63%; 状态bottom_area; 底部已确认
95,75.45268843062546,74.1399063444109,002469,三维化学,bottom_area,2025-01-10,6.89,2025-01-06,6.62,4.0785498489425915,8.459214501510568,27.012127894156563,True,-2.8209,3.0761,1,1,1,100.0,36.5,36.5,5.921450151057409,4.0785498489425915,历史1/1次成功; 当前距低点4.08%; 最新日涨幅-2.82%; 状态bottom_area; 底部已确认
96,75.36199194534157,74.4726647725788,301555,惠柏新材,confirmed_rebound,2025-01-10,21.94,2025-01-06,21.02,4.376784015223604,11.084681255946727,30.558308556326395,True,-3.8984,1.6583,3,3,3,100.0,29.04157165208921,35.105551211884304,5.623215984776396,4.376784015223604,历史3/3次成功; 当前距低点4.38%; 最新日涨幅-3.90%; 状态confirmed_rebound; 底部已确认
97,75.19864151805209,68.84205738705738,000839,国安股份,bottom_area,2025-01-10,2.74,2025-01-08,2.73,0.36630036630037477,5.860805860805867,28.157894736842103,False,-3.5211,0.8865,1,1,1,100.0,21.75925925925925,21.75925925925925,9.633699633699626,0.36630036630037477,历史1/1次成功; 当前距低点0.37%; 最新日涨幅-3.52%; 状态bottom_area; 底部未确认
98,75.16462944255275,69.39559781681734,601216,君正集团,bottom_area,2025-01-10,4.98,2025-01-06,4.94,0.8097165991902842,5.465587044534404,31.767955801104968,False,-2.1611,0.9233,1,1,1,100.0,19.955654101995574,19.955654101995574,9.190283400809717,0.8097165991902842,历史1/1次成功; 当前距低点0.81%; 最新日涨幅-2.16%; 状态bottom_area; 底部未确认
99,74.88160338200123,73.21278260210039,688216,气派科技,confirmed_rebound,2025-01-10,19.04,2025-01-06,18.34,3.816793893129767,11.45038167938932,27.509881422924902,True,-3.4972,1.0887,3,3,3,100.0,15.403616550732519,17.447495961227773,6.183206106870234,3.816793893129767,历史3/3次成功; 当前距低点3.82%; 最新日涨幅-3.50%; 状态confirmed_rebound; 底部已确认
100,74.85956529558966,73.09816375922286,301448,开创电气,confirmed_rebound,2025-01-10,19.09,2025-01-06,18.4,3.7500000000000075,10.21739130434784,28.404669260700395,True,-4.2148,1.7078,3,3,3,100.0,13.968622361413278,14.938574938574934,6.249999999999993,3.7500000000000075,历史3/3次成功; 当前距低点3.75%; 最新日涨幅-4.21%; 状态confirmed_rebound; 底部已确认
101,74.83127106417746,72.11624084415682,300496,中科创达,bottom_area,2025-01-10,51.53,2025-01-08,50.0,3.0600000000000023,8.540000000000006,28.44876931883228,True,-2.8469,4.5006,3,4,3,75.0,17.30129486105824,21.017452655031576,6.939999999999999,3.0600000000000023,历史3/4次成功; 当前距低点3.06%; 最新日涨幅-2.85%; 状态bottom_area; 底部已确认
102,74.72856652758011,68.568464180997,601858,中国科传,bottom_area,2025-01-10,18.6,2025-01-06,18.51,0.48622366288492624,4.700162074554281,27.6387802971071,False,-3.2258,0.5988,4,5,4,80.0,15.091688883734559,21.243523316062173,9.513776337115075,0.48622366288492624,历史4/5次成功; 当前距低点0.49%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
103,74.66488679245283,67.87716981132075,000402,金融街,bottom_area,2025-01-10,3.0,2025-01-10,3.0,0.0,5.666666666666664,32.126696832579185,False,-4.4586,0.8811,1,1,1,100.0,24.339622641509433,24.339622641509433,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.46%; 状态bottom_area; 底部未确认
104,74.62576443005841,74.27353939786236,300658,延江股份,confirmed_rebound,2025-01-10,4.85,2025-01-06,4.63,4.751619870410362,10.367170626349901,27.54303599374022,True,-4.1502,2.009,5,5,5,100.0,15.899100550526823,26.72018348623853,5.248380129589638,4.751619870410362,历史5/5次成功; 当前距低点4.75%; 最新日涨幅-4.15%; 状态confirmed_rebound; 底部已确认
105,74.62313759054851,71.23927216281479,002565,顺灏股份,bottom_area,2025-01-10,2.8,2025-01-06,2.73,2.564102564102558,8.058608058608066,28.157894736842103,True,-3.1142,1.7544,1,1,1,100.0,12.556053811659185,12.556053811659185,7.435897435897443,2.564102564102558,历史1/1次成功; 当前距低点2.56%; 最新日涨幅-3.11%; 状态bottom_area; 底部已确认
106,74.45689282761909,68.71473136326294,600199,金种子酒,bottom_area,2025-01-10,11.5,2025-01-08,11.41,0.7887817703768611,4.645048203330406,27.232142857142854,False,-2.1277,1.2625,3,4,3,75.0,20.20512795549562,23.70304114490161,9.211218229623139,0.7887817703768611,历史3/4次成功; 当前距低点0.79%; 最新日涨幅-2.13%; 状态bottom_area; 底部未确认
107,74.13094224529526,70.998,603273,天元智能,bottom_area,2025-01-10,15.41,2025-01-06,15.0,2.7333333333333343,8.933333333333332,32.43243243243243,True,-3.6875,4.5559,3,5,3,60.0,74.3255125585847,201.34228187919464,7.266666666666666,2.7333333333333343,历史3/5次成功; 当前距低点2.73%; 最新日涨幅-3.69%; 状态bottom_area; 底部已确认
108,74.08477956700139,73.09583590476052,000607,华媒控股,confirmed_rebound,2025-01-10,3.4,2025-01-06,3.26,4.2944785276073665,11.656441717791424,31.656184486373164,True,-3.4091,1.8671,2,2,2,100.0,37.297026600566255,59.82721382289418,5.705521472392634,4.2944785276073665,历史2/2次成功; 当前距低点4.29%; 最新日涨幅-3.41%; 状态confirmed_rebound; 底部已确认
109,73.714891105336,69.49192054890268,001287,中电港,bottom_area,2025-01-10,18.2,2025-01-06,17.86,1.9036954087346019,6.382978723404259,29.988239905919258,False,-2.9851,2.2482,2,3,2,66.66666666666666,32.93376029113394,42.36351071181756,8.0963045912654,1.9036954087346019,历史2/3次成功; 当前距低点1.90%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
110,73.29836617934333,72.12143199498495,001324,长青科技,confirmed_rebound,2025-01-10,15.81,2025-01-06,15.18,4.150197628458503,10.474308300395256,28.362435110901373,True,-3.4209,1.7162,3,3,3,100.0,13.623024665969455,17.38241308793455,5.8498023715414975,4.150197628458503,历史3/3次成功; 当前距低点4.15%; 最新日涨幅-3.42%; 状态confirmed_rebound; 底部已确认
111,73.24054878048783,66.58231707317074,000886,海南高速,bottom_area,2025-01-10,5.75,2025-01-10,5.75,0.0,7.652173913043485,32.98368298368298,False,-4.6434,2.6309,1,1,1,100.0,17.378048780487816,17.378048780487816,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.64%; 状态bottom_area; 底部未确认
112,73.18080577744367,70.68407288534347,002194,武汉凡谷,bottom_area,2025-01-10,10.39,2025-01-06,10.07,3.177755710029794,7.845084409136039,28.98448519040902,True,-3.4387,2.6612,1,1,1,100.0,17.093311312964495,17.093311312964495,6.822244289970206,3.177755710029794,历史1/1次成功; 当前距低点3.18%; 最新日涨幅-3.44%; 状态bottom_area; 底部已确认
113,72.97225875033622,66.3384170457602,002466,天齐锂业,bottom_area,2025-01-10,31.0,2025-01-10,31.0,0.0,4.000000000000006,28.024146737868588,False,-3.3365,1.0512,3,4,3,75.0,20.23342497720541,34.31563565513881,10.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-3.34%; 状态bottom_area; 底部未确认
114,72.89707851819041,68.13808681505047,000676,智度股份,bottom_area,2025-01-10,7.66,2025-01-06,7.55,1.4569536423841103,7.284768211920528,31.363636363636367,True,-4.25,2.5998,2,3,2,66.66666666666666,21.200400285051472,30.321592649310862,8.543046357615891,1.4569536423841103,历史2/3次成功; 当前距低点1.46%; 最新日涨幅-4.25%; 状态bottom_area; 底部已确认
115,72.78380427848892,70.59631289306985,300405,科隆股份,confirmed_rebound,2025-01-10,4.26,2025-01-06,4.12,3.3980582524271767,10.194174757281552,28.347826086956516,True,-4.4843,6.5737,2,2,2,100.0,12.870353272063518,14.767255216693417,6.601941747572823,3.3980582524271767,历史2/2次成功; 当前距低点3.40%; 最新日涨幅-4.48%; 状态confirmed_rebound; 底部已确认
116,72.7331224489796,66.12102040816326,000877,天山股份,bottom_area,2025-01-10,4.94,2025-01-10,4.94,0.0,6.6801619433198205,28.197674418604645,False,-4.6332,1.1809,1,1,1,100.0,14.897959183673459,14.897959183673459,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.63%; 状态bottom_area; 底部未确认
117,72.72839196588073,70.43595249047479,688107,安路科技,bottom_area,2025-01-10,25.84,2025-01-08,25.01,3.3186725309875977,9.83606557377048,30.720221606648195,True,-1.6368,1.0183,4,6,4,66.66666666666666,29.49386663688085,67.95615731785945,6.681327469012402,3.3186725309875977,历史4/6次成功; 当前距低点3.32%; 最新日涨幅-1.64%; 状态bottom_area; 底部已确认
118,72.55011320355031,72.069648877699,603178,圣龙股份,bottom_area,2025-01-10,17.1,2025-01-08,16.34,4.6511627906976845,8.690330477356193,30.46808510638298,True,-0.6969,2.1087,4,5,4,80.0,25.72204322843939,44.66270354096666,5.3488372093023155,4.6511627906976845,历史4/5次成功; 当前距低点4.65%; 最新日涨幅-0.70%; 状态bottom_area; 底部已确认
119,72.46498964380665,72.2390660595703,603079,圣达生物,confirmed_rebound,2025-01-10,12.79,2025-01-06,12.2,4.83606557377049,10.491803278688534,32.44739756367663,True,-3.8346,1.4782,3,3,3,100.0,22.662879396596878,34.84698914116485,5.163934426229511,4.83606557377049,历史3/3次成功; 当前距低点4.84%; 最新日涨幅-3.83%; 状态confirmed_rebound; 底部已确认
120,72.23476454517235,68.72156721853881,601020,华钰矿业,bottom_area,2025-01-10,12.03,2025-01-06,11.75,2.38297872340425,7.4042553191489295,27.018633540372676,True,-2.7486,2.6421,2,3,2,66.66666666666666,25.473613124913108,26.324110671936758,7.617021276595751,2.38297872340425,历史2/3次成功; 当前距低点2.38%; 最新日涨幅-2.75%; 状态bottom_area; 底部已确认
121,72.15395390332577,65.59450354847797,688121,卓然股份,bottom_area,2025-01-10,10.0,2025-01-10,10.0,0.0,3.100000000000005,27.953890489913547,False,-2.5341,0.8686,4,6,4,66.66666666666666,24.074391837695273,55.206611570247944,10.0,0.0,历史4/6次成功; 当前距低点0.00%; 最新日涨幅-2.53%; 状态bottom_area; 底部未确认
122,72.14020000000002,65.58200000000001,601005,重庆钢铁,bottom_area,2025-01-10,1.31,2025-01-10,1.31,0.0,4.580152671755729,27.22222222222222,False,-3.6765,1.3867,1,1,1,100.0,12.00000000000001,12.00000000000001,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.68%; 状态bottom_area; 底部未确认
123,71.83519340509844,70.41354231326298,300422,博世科,bottom_area,2025-01-10,4.21,2025-01-06,4.05,3.9506172839506206,8.14814814814815,27.549194991055458,True,-2.3202,0.8174,1,1,1,100.0,14.897579143389194,14.897579143389194,6.04938271604938,3.9506172839506206,历史1/1次成功; 当前距低点3.95%; 最新日涨幅-2.32%; 状态bottom_area; 底部已确认
124,71.33636211470059,66.0568650601778,001318,阳光乳业,bottom_area,2025-01-10,10.46,2025-01-06,10.36,0.965250965250979,5.694980694980694,30.51643192488263,False,-3.7718,2.5795,1,1,1,100.0,14.127082048118439,14.127082048118439,9.034749034749021,0.965250965250979,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-3.77%; 状态bottom_area; 底部未确认
125,71.1442917327297,65.89402580563551,300384,三联虹普,bottom_area,2025-01-10,15.5,2025-01-08,15.35,0.9771986970684062,6.579804560260586,27.182163187855785,False,-3.3666,3.3872,1,1,1,100.0,13.398058252427186,13.398058252427186,9.022801302931596,0.9771986970684062,历史1/1次成功; 当前距低点0.98%; 最新日涨幅-3.37%; 状态bottom_area; 底部未确认
126,70.89845318817356,68.41078816402712,603232,格尔软件,bottom_area,2025-01-10,11.88,2025-01-06,11.52,3.12500000000001,6.33680555555556,29.32515337423314,False,-2.061,2.5846,4,6,4,66.66666666666666,25.4253843944112,48.01488833746897,6.874999999999989,3.12500000000001,历史4/6次成功; 当前距低点3.13%; 最新日涨幅-2.06%; 状态bottom_area; 底部未确认
127,70.64181963251593,69.66407818431506,300637,扬帆新材,confirmed_rebound,2025-01-10,8.55,2025-01-06,8.2,4.268292682926847,10.975609756097567,29.794520547945208,True,-4.4693,2.5478,5,6,5,83.33333333333334,21.303506279865232,31.810193321616865,5.731707317073154,4.268292682926847,历史5/6次成功; 当前距低点4.27%; 最新日涨幅-4.47%; 状态confirmed_rebound; 底部已确认
128,69.42203602742761,64.92936824884035,002183,怡亚通,bottom_area,2025-01-10,4.09,2025-01-06,4.03,1.4888337468982533,5.707196029776663,27.90697674418604,False,-2.619,1.0151,2,4,2,50.0,22.76295264391594,31.948881789137378,8.511166253101747,1.4888337468982533,历史2/4次成功; 当前距低点1.49%; 最新日涨幅-2.62%; 状态bottom_area; 底部未确认
129,69.39725222021855,63.669998744625445,002210,飞马国际,bottom_area,2025-01-10,2.09,2025-01-06,2.08,0.48076923076922046,7.692307692307699,31.57894736842105,True,-4.1284,3.4557,2,3,2,66.66666666666666,25.050999592003254,32.558139534883715,9.51923076923078,0.48076923076922046,历史2/3次成功; 当前距低点0.48%; 最新日涨幅-4.13%; 状态bottom_area; 底部已确认
130,68.96476456093022,63.02443167150891,300601,康泰生物,bottom_area,2025-01-10,14.62,2025-01-10,14.58,0.2743484224965648,3.5665294924554156,28.283325135268072,False,-2.338,1.3328,3,5,3,60.0,15.806161692478918,24.837758112094402,9.725651577503436,0.2743484224965648,历史3/5次成功; 当前距低点0.27%; 最新日涨幅-2.34%; 状态bottom_area; 底部未确认
131,68.91398794390055,66.0652825774686,603026,石大胜华,bottom_area,2025-01-10,32.12,2025-01-08,31.25,2.783999999999992,5.920000000000004,27.05415499533147,False,-1.2907,1.2851,2,3,2,66.66666666666666,25.30180597205321,31.14618918600542,7.216000000000008,2.783999999999992,历史2/3次成功; 当前距低点2.78%; 最新日涨幅-1.29%; 状态bottom_area; 底部未确认
132,68.67800932725883,68.53423121980471,603058,永吉股份,bottom_area,2025-01-10,8.58,2025-01-06,8.18,4.889975550122254,9.168704156479219,32.508250825082506,True,-1.8307,1.7158,1,1,1,100.0,16.308470290771165,16.308470290771165,5.110024449877747,4.889975550122254,历史1/1次成功; 当前距低点4.89%; 最新日涨幅-1.83%; 状态bottom_area; 底部已确认
133,68.58892477705022,64.7139780430114,002605,姚记科技,bottom_area,2025-01-10,24.6,2025-01-08,24.13,1.9477828429341169,7.210940737670958,32.4468085106383,True,-2.7284,2.447,2,4,2,50.0,18.037220026350465,23.2121212121212,8.052217157065883,1.9477828429341169,历史2/4次成功; 当前距低点1.95%; 最新日涨幅-2.73%; 状态bottom_area; 底部已确认
134,68.34398199372039,62.13089272156398,688318,财富趋势,bottom_area,2025-01-10,149.0,2025-01-10,149.0,0.0,5.020134228187913,29.003668937913947,False,-3.209,1.5269,3,5,3,60.0,30.11232646002135,36.949152542372886,10.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-3.21%; 状态bottom_area; 底部未确认
135,68.19310587052597,63.130735565727115,002153,石基信息,bottom_area,2025-01-10,6.36,2025-01-08,6.3,0.9523809523809603,5.71428571428572,27.33564013840831,False,-2.6034,0.5678,2,3,2,66.66666666666666,26.91127672305934,39.629005059021914,9.04761904761904,0.9523809523809603,历史2/3次成功; 当前距低点0.95%; 最新日涨幅-2.60%; 状态bottom_area; 底部未确认
136,67.64489575387745,61.49535977625222,600325,华发股份,bottom_area,2025-01-10,5.3,2025-01-10,5.3,0.0,3.7735849056603805,28.184281842818432,False,-3.1079,1.0246,2,3,2,66.66666666666666,28.917704890244938,32.553606237816766,10.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-3.11%; 状态bottom_area; 底部未确认
137,67.52535578679498,63.79575764740804,300654,世纪天鸿,bottom_area,2025-01-10,9.1,2025-01-06,8.92,2.0179372197309386,8.96860986547086,29.874213836477992,True,-4.9112,4.0419,2,4,2,50.0,24.17556187308909,29.61325966850828,7.982062780269061,2.0179372197309386,历史2/4次成功; 当前距低点2.02%; 最新日涨幅-4.91%; 状态bottom_area; 底部已确认
138,67.5177172881534,62.22626746565805,002312,川发龙蟒,bottom_area,2025-01-10,12.63,2025-01-08,12.54,0.7177033492823097,7.416267942583745,31.061022539857074,True,-4.7511,3.8965,3,5,3,60.0,17.97113495710594,21.638330757341585,9.28229665071769,0.7177033492823097,历史3/5次成功; 当前距低点0.72%; 最新日涨幅-4.75%; 状态bottom_area; 底部已确认
139,66.47289533655062,63.67273620203896,300588,熙菱信息,confirmed_rebound,2025-01-10,12.37,2025-01-06,12.04,2.740863787375416,11.461794019933562,29.093050647820974,True,-3.7354,4.3241,2,3,2,66.66666666666666,23.146446078431378,25.98039215686274,7.259136212624584,2.740863787375416,历史2/3次成功; 当前距低点2.74%; 最新日涨幅-3.74%; 状态confirmed_rebound; 底部已确认
140,66.46386788334758,64.70392122600038,000058,深赛格,bottom_area,2025-01-10,7.5,2025-01-06,7.24,3.5911602209944724,6.767955801104975,29.227761485826004,False,-1.7038,1.4884,2,3,2,66.66666666666666,27.87688098495213,34.82352941176472,6.408839779005529,3.5911602209944724,历史2/3次成功; 当前距低点3.59%; 最新日涨幅-1.70%; 状态bottom_area; 底部未确认
141,66.40253836823632,64.95900492544858,300721,怡达股份,bottom_area,2025-01-10,11.34,2025-01-06,10.92,3.846153846153846,8.791208791208799,27.00534759358289,True,-3.4894,1.4781,4,6,4,66.66666666666666,16.728865742003688,22.270742358078603,6.153846153846155,3.846153846153846,历史4/6次成功; 当前距低点3.85%; 最新日涨幅-3.49%; 状态bottom_area; 底部已确认
142,66.31518826004715,63.93899923982389,688308,欧科亿,bottom_area,2025-01-10,16.71,2025-01-06,16.21,3.084515731030228,7.279457125231337,28.337754199823166,True,-2.6224,0.8259,2,4,2,50.0,27.8048124009291,40.26548672566372,6.915484268969772,3.084515731030228,历史2/4次成功; 当前距低点3.08%; 最新日涨幅-2.62%; 状态bottom_area; 底部已确认
143,66.17501514500741,66.09725367010138,002622,皓宸医疗,confirmed_rebound,2025-01-10,2.55,2025-01-06,2.43,4.938271604938257,11.934156378600825,31.161473087818685,True,-4.4944,2.0408,4,5,4,80.0,17.56189746968067,20.819112627986343,5.061728395061743,4.938271604938257,历史4/5次成功; 当前距低点4.94%; 最新日涨幅-4.49%; 状态confirmed_rebound; 底部已确认
144,65.92998311132907,64.57713959766282,300507,苏奥传感,bottom_area,2025-01-10,6.11,2025-01-06,5.88,3.9115646258503474,8.843537414965995,30.823529411764707,True,-2.5518,2.7684,2,3,2,66.66666666666666,21.92924880610189,33.6283185840708,6.088435374149653,3.9115646258503474,历史2/3次成功; 当前距低点3.91%; 最新日涨幅-2.55%; 状态bottom_area; 底部已确认
145,65.20600144534508,64.3378066118051,002455,百川股份,bottom_area,2025-01-10,7.04,2025-01-06,6.75,4.296296296296297,7.4074074074074066,27.57510729613734,True,-2.3578,2.1293,3,5,3,60.0,23.136355738498136,35.42600896860987,5.703703703703704,4.296296296296297,历史3/5次成功; 当前距低点4.30%; 最新日涨幅-2.36%; 状态bottom_area; 底部已确认
146,63.58443089401237,58.02935006104952,300363,博腾股份,bottom_area,2025-01-10,14.75,2025-01-08,14.72,0.20380434782608262,5.095108695652174,29.93812470252261,False,-3.1517,1.1275,2,5,2,40.0,41.63453749512357,46.29503738953092,9.796195652173918,0.20380434782608262,历史2/5次成功; 当前距低点0.20%; 最新日涨幅-3.15%; 状态bottom_area; 底部未确认
