rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.18400674302076,85.33307809072154,002432,九安医疗,bottom_area,2024-04-16,40.56,2024-04-16,39.88,1.7051153460381134,4.312938816449345,27.464532557293552,False,0.1729,3.2066,2,2,2,100.0,37.638392901550795,65.03496503496503,6.294884653961887,1.7051153460381134,历史2/2次成功; 当前距低点1.71%; 最新日涨幅0.17%; 状态bottom_area; 底部未确认
145,73.76192114927157,68.66338062136472,002197,证通电子,confirmed_rebound,2024-04-16,7.24,2024-04-16,7.22,0.2770083102493139,10.387811634349031,30.842911877394634,False,-9.613,4.2206,1,1,1,100.0,29.919137466307287,29.919137466307287,7.722991689750685,0.2770083102493139,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-9.61%; 状态confirmed_rebound; 底部未确认
146,73.73704070690133,68.54280313089664,300551,古鳌科技,confirmed_rebound,2024-04-16,9.86,2024-04-16,9.84,0.2032520325203209,14.73577235772357,31.428571428571427,False,-12.0428,5.4172,1,1,1,100.0,28.36676217765042,28.36676217765042,7.796747967479679,0.2032520325203209,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-12.04%; 状态confirmed_rebound; 底部未确认
147,73.67898111871116,68.39985955856523,301503,智迪科技,confirmed_rebound,2024-04-16,22.13,2024-04-16,22.1,0.13574660633483068,15.158371040723972,27.398160315374504,False,-12.3217,8.4773,2,2,2,100.0,10.104095811874455,10.75697211155378,7.86425339366517,0.13574660633483068,历史2/2次成功; 当前距低点0.14%; 最新日涨幅-12.32%; 状态confirmed_rebound; 底部未确认
148,73.65477449875293,68.19886527662308,688296,和达科技,confirmed_rebound,2024-04-16,8.08,2024-04-16,8.08,0.0,9.90099009900991,31.29251700680272,False,-9.5185,4.5152,2,2,2,100.0,19.617555250661777,25.535420098846778,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.52%; 状态confirmed_rebound; 底部未确认
149,73.65216701461378,68.1964509394572,300520,科大国创,confirmed_rebound,2024-04-16,14.07,2024-04-16,14.07,0.0,8.24449182658138,29.22535211267605,False,-8.577,3.3727,2,2,2,100.0,19.604574943318287,23.65591397849461,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-8.58%; 状态confirmed_rebound; 底部未确认
150,73.65044682631947,68.19485817251802,000546,金圆股份,bottom_area,2024-04-16,4.66,2024-04-16,4.66,0.0,7.081545064377684,29.286798179059176,False,-10.0386,4.3207,2,2,2,100.0,9.380957916763542,10.151515151515152,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
151,73.6366073267955,68.5142107051634,300706,阿石创,confirmed_rebound,2024-04-16,15.89,2024-04-16,15.85,0.2523659305993749,12.87066246056783,28.923766816143505,False,-10.6802,3.8224,1,1,1,100.0,28.81508078994613,28.81508078994613,7.7476340694006245,0.2523659305993749,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-10.68%; 状态confirmed_rebound; 底部未确认
152,73.63641868201054,68.18186915000976,603226,菲林格尔,confirmed_rebound,2024-04-16,3.59,2024-04-16,3.59,0.0,10.306406685236773,29.19132149901381,False,-10.0251,0.824,5,6,5,83.33333333333334,22.30395600363666,46.687697160883296,8.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
153,73.59079027344356,71.37843257275908,300737,科顺股份,confirmed_rebound,2024-04-16,3.82,2024-04-16,3.73,2.412868632707771,8.042895442359256,28.952380952380953,False,-5.2109,2.3935,2,2,2,100.0,14.192328254477413,18.798449612403097,5.587131367292229,2.412868632707771,历史2/2次成功; 当前距低点2.41%; 最新日涨幅-5.21%; 状态confirmed_rebound; 底部未确认
154,73.50840000000002,68.06333333333335,600255,鑫科材料,confirmed_rebound,2024-04-16,1.72,2024-04-16,1.72,0.0,9.883720930232553,27.426160337552748,False,-9.9476,3.4004,1,1,1,100.0,35.55555555555555,35.55555555555555,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
155,73.44766641222861,68.34087570053991,300494,盛天网络,confirmed_rebound,2024-04-16,11.83,2024-04-16,11.8,0.25423728813558777,8.728813559322028,27.160493827160487,False,-7.9377,8.208,2,2,2,100.0,11.239444717682995,12.437395659432388,7.745762711864412,0.25423728813558777,历史2/2次成功; 当前距低点0.25%; 最新日涨幅-7.94%; 状态confirmed_rebound; 底部未确认
156,73.42790153624202,67.9887977187426,603256,宏和科技,confirmed_rebound,2024-04-16,5.74,2024-04-16,5.74,0.0,11.846689895470378,28.07017543859649,False,-10.0313,0.9729,2,2,2,100.0,18.48815977818604,22.318339100346023,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
157,73.4124222213902,68.6450717323819,301357,北方长龙,confirmed_rebound,2024-04-16,27.6,2024-04-16,27.46,0.5098324836125293,15.331391114348145,30.056036678553227,False,-12.9338,10.3037,2,2,2,100.0,16.008009650636872,17.541229385307357,7.490167516387471,0.5098324836125293,历史2/2次成功; 当前距低点0.51%; 最新日涨幅-12.93%; 状态confirmed_rebound; 底部未确认
158,73.4067988953416,67.9692582364274,688171,纬德信息,confirmed_rebound,2024-04-16,12.5,2024-04-16,12.5,0.0,12.560000000000002,27.787406123627957,False,-12.4036,2.5926,2,2,2,100.0,18.383108797996737,20.508658008658003,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-12.40%; 状态confirmed_rebound; 底部未确认
159,73.37301857977121,71.29804766565174,002331,皖通科技,bottom_area,2024-04-16,6.13,2024-04-16,5.98,2.508361204013369,6.856187290969887,27.951807228915666,False,-6.9803,6.8198,4,5,4,80.0,14.715651670979643,21.247892074199,5.491638795986631,2.508361204013369,历史4/5次成功; 当前距低点2.51%; 最新日涨幅-6.98%; 状态bottom_area; 底部未确认
160,73.31614562236572,68.61793829900206,300553,集智股份,confirmed_rebound,2024-04-16,23.45,2024-04-16,23.32,0.557461406518006,11.406518010291595,29.118541033434646,False,-9.4944,4.7329,2,2,2,100.0,16.445969386360883,17.361392148927557,7.442538593481994,0.557461406518006,历史2/2次成功; 当前距低点0.56%; 最新日涨幅-9.49%; 状态confirmed_rebound; 底部未确认
161,73.11787130079223,67.70173268591873,002474,榕基软件,confirmed_rebound,2024-04-16,4.42,2024-04-16,4.42,0.0,11.085972850678738,27.18286655683691,False,-9.9796,3.9889,2,2,2,100.0,16.944799386659852,21.0989010989011,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态confirmed_rebound; 底部未确认
162,72.98194550793862,68.04390231161031,601218,吉鑫科技,confirmed_rebound,2024-04-16,2.8,2024-04-16,2.79,0.35842293906809275,10.752688172043005,28.277634961439592,False,-9.6774,2.7107,2,2,2,100.0,10.919928025191178,11.111111111111114,7.641577060931907,0.35842293906809275,历史2/2次成功; 当前距低点0.36%; 最新日涨幅-9.68%; 状态confirmed_rebound; 底部未确认
163,72.81994766216795,69.8980011692177,301366,一博科技,confirmed_rebound,2024-04-16,23.96,2024-04-16,23.52,1.8707482993197335,16.49659863945578,30.578512396694222,False,-12.4909,7.7271,1,1,1,100.0,16.254340277777782,16.254340277777782,6.129251700680267,1.8707482993197335,历史1/1次成功; 当前距低点1.87%; 最新日涨幅-12.49%; 状态confirmed_rebound; 底部未确认
164,72.7763565797415,67.56867123579744,688177,百奥泰,bottom_area,2024-04-16,28.42,2024-04-16,28.38,0.14094432699084813,7.751937984496121,31.614457831325304,False,-6.8197,0.5761,1,1,1,100.0,12.15066828675577,12.15066828675577,7.859055673009152,0.14094432699084813,历史1/1次成功; 当前距低点0.14%; 最新日涨幅-6.82%; 状态bottom_area; 底部未确认
165,72.67520428212116,67.88074449104217,000536,华映科技,confirmed_rebound,2024-04-16,2.22,2024-04-16,2.21,0.45248868778281587,10.85972850678734,29.617834394904463,False,-9.7561,2.5443,2,2,2,100.0,11.195799457994584,11.280487804878053,7.547511312217184,0.45248868778281587,历史2/2次成功; 当前距低点0.45%; 最新日涨幅-9.76%; 状态confirmed_rebound; 底部未确认
166,72.67516758959725,67.70446037238425,002632,道明光学,confirmed_rebound,2024-04-16,6.32,2024-04-16,6.3,0.31746031746032477,8.571428571428573,29.054054054054063,False,-9.0647,5.2687,1,1,1,100.0,25.259515570934255,25.259515570934255,7.682539682539676,0.31746031746032477,历史1/1次成功; 当前距低点0.32%; 最新日涨幅-9.06%; 状态confirmed_rebound; 底部未确认
167,72.57161200172311,69.62843427747343,688311,盟升电子,confirmed_rebound,2024-04-16,21.5,2024-04-16,21.11,1.8474656560871654,12.742775935575562,30.96795291039895,False,-9.2827,3.2891,3,4,3,75.0,18.68632243737717,23.893805309734503,6.152534343912834,1.8474656560871654,历史3/4次成功; 当前距低点1.85%; 最新日涨幅-9.28%; 状态confirmed_rebound; 底部未确认
168,72.53956746765249,67.1662661737523,002072,凯瑞德,bottom_area,2024-04-16,3.32,2024-04-16,3.32,0.0,5.120481927710855,27.032967032967033,False,-10.0271,0.76,1,1,1,100.0,20.51756007393714,20.51756007393714,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
169,72.51096112775465,67.6717411103912,002607,中公教育,confirmed_rebound,2024-04-16,2.45,2024-04-16,2.44,0.40983606557377994,8.606557377049178,28.86297376093295,False,-7.5472,4.5811,5,6,5,83.33333333333334,12.327064551430519,18.337408312958438,7.5901639344262195,0.40983606557377994,历史5/6次成功; 当前距低点0.41%; 最新日涨幅-7.55%; 状态confirmed_rebound; 底部未确认
170,72.35676601141923,67.40914850821322,300464,星徽股份,confirmed_rebound,2024-04-16,3.15,2024-04-16,3.14,0.31847133757961105,18.789808917197448,32.32758620689655,False,-13.9344,3.0795,1,1,1,100.0,23.68421052631579,23.68421052631579,7.681528662420389,0.31847133757961105,历史1/1次成功; 当前距低点0.32%; 最新日涨幅-13.93%; 状态confirmed_rebound; 底部未确认
171,72.30640280544849,69.1050243427459,300399,天利科技,confirmed_rebound,2024-04-16,8.03,2024-04-16,7.9,1.6455696202531518,19.113924050632907,29.401251117068806,False,-14.6652,4.4452,1,1,1,100.0,9.230769230769235,9.230769230769235,6.354430379746848,1.6455696202531518,历史1/1次成功; 当前距低点1.65%; 最新日涨幅-14.67%; 状态confirmed_rebound; 底部未确认
172,72.24940106951871,66.8975935828877,002591,恒大高新,bottom_area,2024-04-16,3.88,2024-04-16,3.88,0.0,3.6082474226804044,30.71428571428571,False,-9.9768,2.3868,1,1,1,100.0,19.073083778966122,19.073083778966122,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
173,72.23127067534882,67.7344639917292,301520,万邦医药,confirmed_rebound,2024-04-16,41.26,2024-04-16,40.99,0.6586972432300464,10.026835813613074,27.80908770693906,False,-8.5144,4.1974,1,1,1,100.0,29.60372960372961,29.60372960372961,7.341302756769953,0.6586972432300464,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-8.51%; 状态confirmed_rebound; 底部未确认
174,72.22986917482933,67.97224224804054,001216,华瓷股份,confirmed_rebound,2024-04-16,11.98,2024-04-16,11.88,0.8417508417508388,8.249158249158237,27.472527472527464,False,-7.4903,18.3452,2,2,2,100.0,16.459323479744434,18.77230549607424,7.158249158249161,0.8417508417508388,历史2/2次成功; 当前距低点0.84%; 最新日涨幅-7.49%; 状态confirmed_rebound; 底部未确认
175,72.14640660657162,67.04282370398735,688307,中润光学,confirmed_rebound,2024-04-16,16.1,2024-04-16,16.07,0.18668326073429456,12.881144990665838,27.087114337568053,False,-12.1179,2.1174,1,1,1,100.0,20.099255583126556,20.099255583126556,7.813316739265705,0.18668326073429456,历史1/1次成功; 当前距低点0.19%; 最新日涨幅-12.12%; 状态confirmed_rebound; 底部未确认
176,72.08583170630904,67.02214836577306,002698,博实股份,bottom_area,2024-04-16,14.03,2024-04-16,14.0,0.2142857142857097,7.571428571428575,28.607853136155022,False,-5.7124,1.9506,1,1,1,100.0,10.111396743787488,10.111396743787488,7.78571428571429,0.2142857142857097,历史1/1次成功; 当前距低点0.21%; 最新日涨幅-5.71%; 状态bottom_area; 底部未确认
177,72.07170294419264,67.19398027780778,301391,卡莱特,bottom_area,2024-04-16,95.46,2024-04-16,95.12,0.3574432296046985,6.160639192598821,28.22757111597374,False,-5.8208,3.5766,1,1,1,100.0,12.790058286594078,12.790058286594078,7.642556770395302,0.3574432296046985,历史1/1次成功; 当前距低点0.36%; 最新日涨幅-5.82%; 状态bottom_area; 底部未确认
178,72.00126469444946,66.79520661087696,688215,瑞晟智能,confirmed_rebound,2024-04-16,20.2,2024-04-16,20.18,0.09910802775024566,14.866204162537166,29.391182645206438,False,-12.8935,2.4252,1,1,1,100.0,17.69447803305119,17.69447803305119,7.900891972249754,0.09910802775024566,历史1/1次成功; 当前距低点0.10%; 最新日涨幅-12.89%; 状态confirmed_rebound; 底部未确认
179,71.91489836065576,66.58786885245902,300550,和仁科技,confirmed_rebound,2024-04-16,9.0,2024-04-16,9.0,0.0,13.666666666666671,27.30210016155089,False,-11.6781,1.1731,1,1,1,100.0,27.62295081967214,27.62295081967214,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-11.68%; 状态confirmed_rebound; 底部未确认
180,71.9131593594789,67.39073948650052,002410,广联达,bottom_area,2024-04-16,9.68,2024-04-16,9.62,0.623700623700629,5.717255717255725,32.301196340605216,False,-4.9116,2.8885,3,4,3,75.0,21.27837047601048,39.688715953307394,7.376299376299371,0.623700623700629,历史3/4次成功; 当前距低点0.62%; 最新日涨幅-4.91%; 状态bottom_area; 底部未确认
181,71.77563293310466,66.4589193825043,002682,龙洲股份,confirmed_rebound,2024-04-16,3.85,2024-04-16,3.85,0.0,9.350649350649347,30.630630630630627,False,-10.0467,8.2311,1,1,1,100.0,26.929674099485425,26.929674099485425,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态confirmed_rebound; 底部未确认
182,71.71649649805448,66.40416342412452,000668,荣丰控股,bottom_area,2024-04-16,6.63,2024-04-16,6.63,0.0,0.0,29.692470837751856,False,-10.0407,0.3274,1,1,1,100.0,16.420233463035032,16.420233463035032,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
183,71.65512765957449,66.34734042553193,300535,达威股份,confirmed_rebound,2024-04-16,10.01,2024-04-16,10.01,0.0,14.385614385614382,28.754448398576514,False,-14.0034,5.9459,1,1,1,100.0,26.329787234042563,26.329787234042563,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-14.00%; 状态confirmed_rebound; 底部未确认
184,71.60832604875907,66.30400560070284,002853,皮阿诺,confirmed_rebound,2024-04-16,7.79,2024-04-16,7.79,0.0,10.397946084724,31.30511463844797,False,-9.838,5.5256,2,2,2,100.0,9.430137638187276,9.952229299363056,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.84%; 状态confirmed_rebound; 底部未确认
185,71.45866519683779,66.55424330401983,300700,岱勒新材,confirmed_rebound,2024-04-16,9.89,2024-04-16,9.86,0.30425963488844965,8.92494929006086,29.369627507163333,False,-8.4259,3.2193,1,1,1,100.0,18.913738019169323,18.913738019169323,7.695740365111551,0.30425963488844965,历史1/1次成功; 当前距低点0.30%; 最新日涨幅-8.43%; 状态confirmed_rebound; 底部未确认
186,71.43008579673973,66.55661626779612,301393,昊帆生物,confirmed_rebound,2024-04-16,36.83,2024-04-16,36.71,0.3268864069735697,8.96213565785889,31.38317757009346,False,-6.7123,6.3037,1,1,1,100.0,19.203856320945413,19.203856320945413,7.6731135930264305,0.3268864069735697,历史1/1次成功; 当前距低点0.33%; 最新日涨幅-6.71%; 状态confirmed_rebound; 底部未确认
187,71.41928548092629,68.7544298558172,301528,多浦乐,confirmed_rebound,2024-04-16,42.87,2024-04-16,42.02,2.022846263683946,10.161827701094706,28.610261637784568,False,-7.6476,6.7374,1,1,1,100.0,11.970534069981584,11.970534069981584,5.977153736316055,2.022846263683946,历史1/1次成功; 当前距低点2.02%; 最新日涨幅-7.65%; 状态confirmed_rebound; 底部未确认
188,71.32660737325759,66.18817604946308,300518,新迅达,confirmed_rebound,2024-04-16,8.79,2024-04-16,8.78,0.11389521640090874,16.85649202733486,30.974842767295605,False,-14.4109,2.3112,1,1,1,100.0,14.612135176651305,14.612135176651305,7.886104783599092,0.11389521640090874,历史1/1次成功; 当前距低点0.11%; 最新日涨幅-14.41%; 状态confirmed_rebound; 底部未确认
189,71.13531544945974,65.86603282357383,002786,银宝山新,confirmed_rebound,2024-04-16,8.99,2024-04-16,8.99,0.0,10.789766407119028,27.849117174959876,False,-10.01,5.4759,4,5,4,80.0,17.075445288031343,22.074688796680498,8.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态confirmed_rebound; 底部未确认
190,71.03737300832799,68.66705822865659,300397,天和防务,confirmed_rebound,2024-04-16,6.86,2024-04-16,6.71,2.235469448584208,12.369597615499256,32.76553106212425,False,-11.2549,3.4029,1,1,1,100.0,14.107142857142863,14.107142857142863,5.764530551415792,2.235469448584208,历史1/1次成功; 当前距低点2.24%; 最新日涨幅-11.25%; 状态confirmed_rebound; 底部未确认
191,70.88715363881403,65.63625336927224,600241,时代万恒,confirmed_rebound,2024-04-16,5.84,2024-04-16,5.84,0.0,8.904109589041104,28.34355828220859,False,-10.0154,1.8025,1,1,1,100.0,22.50673854447439,22.50673854447439,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态confirmed_rebound; 底部未确认
192,70.88232713754647,65.6317843866171,603332,苏州龙杰,bottom_area,2024-04-16,6.91,2024-04-16,6.91,0.0,6.078147612156294,27.186512118018967,False,-10.026,1.3967,1,1,1,100.0,12.26765799256506,12.26765799256506,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
193,70.84504839874789,65.59726703587768,301390,经纬股份,confirmed_rebound,2024-04-16,27.69,2024-04-16,27.69,0.0,8.197905381003972,27.09320695102685,False,-7.5768,5.042,1,1,1,100.0,22.29713460149289,22.29713460149289,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-7.58%; 状态confirmed_rebound; 底部未确认
194,70.8441273747217,65.9338376743997,603138,海量数据,confirmed_rebound,2024-04-16,11.29,2024-04-16,11.26,0.26642984014209026,10.657193605683846,31.34146341463414,False,-7.459,2.4938,1,1,1,100.0,15.114503816793897,15.114503816793897,7.733570159857909,0.26642984014209026,历史1/1次成功; 当前距低点0.27%; 最新日涨幅-7.46%; 状态confirmed_rebound; 底部未确认
195,70.82283730832293,65.97163700295468,301338,凯格精机,confirmed_rebound,2024-04-16,22.52,2024-04-16,22.45,0.3118040089086872,12.605790645879742,29.82181931853704,False,-11.8246,7.5727,1,1,1,100.0,15.873925501432662,15.873925501432662,7.688195991091313,0.3118040089086872,历史1/1次成功; 当前距低点0.31%; 最新日涨幅-11.82%; 状态confirmed_rebound; 底部未确认
196,70.66824459531061,68.39358165487872,300424,航新科技,confirmed_rebound,2024-04-16,8.9,2024-04-16,8.7,2.298850574712656,14.252873563218394,31.764705882352946,False,-10.4628,4.3748,1,1,1,100.0,13.413768630234213,13.413768630234213,5.701149425287344,2.298850574712656,历史1/1次成功; 当前距低点2.30%; 最新日涨幅-10.46%; 状态confirmed_rebound; 底部未确认
197,70.4841394414667,65.26309207543213,002861,瀛通通讯,bottom_area,2024-04-16,8.14,2024-04-16,8.14,0.0,5.65110565110564,28.155339805825236,False,-9.9558,1.7601,3,4,3,75.0,14.452107932430843,18.668012108980825,8.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
198,70.47288,65.25266666666667,300334,津膜科技,confirmed_rebound,2024-04-16,4.7,2024-04-16,4.7,0.0,14.680851063829776,29.21686746987951,False,-11.1531,3.4047,1,1,1,100.0,20.444444444444457,20.444444444444457,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-11.15%; 状态confirmed_rebound; 底部未确认
199,70.41421967861514,65.19835155427327,002824,和胜股份,bottom_area,2024-04-16,14.07,2024-04-16,14.07,0.0,7.10732054015636,30.89390962671905,False,-9.9808,5.9566,3,4,3,75.0,14.104040614372417,19.06976744186047,8.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
200,70.40292642750637,70.31563203639972,688113,联测科技,confirmed_rebound,2024-04-16,32.22,2024-04-16,31.0,3.9354838709677384,8.322580645161285,27.366447985004687,False,1.8331,1.9863,1,1,1,100.0,11.121157323688962,11.121157323688962,4.064516129032262,3.9354838709677384,历史1/1次成功; 当前距低点3.94%; 最新日涨幅1.83%; 状态confirmed_rebound; 底部未确认
201,70.37948731717083,65.26048067126847,300659,中孚信息,confirmed_rebound,2024-04-16,13.33,2024-04-16,13.32,0.07507507507507347,11.111111111111114,28.232758620689648,False,-9.258,4.4721,1,1,1,100.0,9.148665819567976,9.148665819567976,7.924924924924927,0.07507507507507347,历史1/1次成功; 当前距低点0.08%; 最新日涨幅-9.26%; 状态confirmed_rebound; 底部未确认
202,70.1003302979506,65.18984991763774,300565,科信技术,confirmed_rebound,2024-04-16,8.9,2024-04-16,8.88,0.2252252252252204,12.612612612612603,31.269349845201234,False,-12.3153,4.4631,1,1,1,100.0,10.60948081264109,10.60948081264109,7.77477477477478,0.2252252252252204,历史1/1次成功; 当前距低点0.23%; 最新日涨幅-12.32%; 状态confirmed_rebound; 底部未确认
203,70.09491017964072,64.90269461077844,002725,跃岭股份,confirmed_rebound,2024-04-16,7.79,2024-04-16,7.79,0.0,8.472400513478808,31.061946902654867,False,-9.9422,5.4204,1,1,1,100.0,18.562874251497018,18.562874251497018,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态confirmed_rebound; 底部未确认
204,70.06751552795032,64.87732919254658,002148,北纬科技,confirmed_rebound,2024-04-16,4.1,2024-04-16,4.1,0.0,10.24390243902439,28.321678321678323,False,-9.8901,7.0276,1,1,1,100.0,18.42650103519668,18.42650103519668,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.89%; 状态confirmed_rebound; 底部未确认
205,70.04917241379312,64.86034482758622,002734,利民股份,bottom_area,2024-04-16,6.09,2024-04-16,6.09,0.0,6.732348111658459,32.25806451612904,False,-10.0443,6.6486,1,1,1,100.0,8.12013348164628,8.12013348164628,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
206,70.0036703423489,65.62217928762313,688292,浩瀚深度,confirmed_rebound,2024-04-16,15.72,2024-04-16,15.62,0.6402048655569874,13.764404609475033,27.685185185185198,False,-11.0357,4.4308,1,1,1,100.0,18.02067946824225,18.02067946824225,7.359795134443013,0.6402048655569874,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-11.04%; 状态confirmed_rebound; 底部未确认
207,69.9417052674887,68.84359950782577,688309,恒誉环保,confirmed_rebound,2024-04-16,12.99,2024-04-16,12.59,3.1771247021445617,9.610802223987298,28.057142857142857,False,-6.6139,0.866,2,2,2,100.0,9.932493702770776,11.199999999999998,4.822875297855438,3.1771247021445617,历史2/2次成功; 当前距低点3.18%; 最新日涨幅-6.61%; 状态confirmed_rebound; 底部未确认
208,69.79186046511629,64.62209302325581,000608,阳光股份,confirmed_rebound,2024-04-16,1.65,2024-04-16,1.65,0.0,9.090909090909099,27.947598253275114,False,-9.8361,2.836,1,1,1,100.0,17.05426356589147,17.05426356589147,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.84%; 状态confirmed_rebound; 底部未确认
209,69.69678929659871,65.05413354700984,301336,趣睡科技,confirmed_rebound,2024-04-16,26.5,2024-04-16,26.39,0.41682455475558705,10.496400151572564,31.204379562043794,False,-9.1844,2.7727,1,1,1,100.0,12.228459848669754,12.228459848669754,7.583175445244413,0.41682455475558705,历史1/1次成功; 当前距低点0.42%; 最新日涨幅-9.18%; 状态confirmed_rebound; 底部未确认
210,69.61557277553845,64.75723121812149,300670,大烨智能,confirmed_rebound,2024-04-16,4.18,2024-04-16,4.17,0.23980815347721313,17.505995203836942,31.41447368421053,False,-15.213,6.2911,1,1,1,100.0,8.462332301341592,8.462332301341592,7.760191846522788,0.23980815347721313,历史1/1次成功; 当前距低点0.24%; 最新日涨幅-15.21%; 状态confirmed_rebound; 底部未确认
211,69.5477197121098,64.92228047050732,301419,阿莱德,confirmed_rebound,2024-04-16,23.76,2024-04-16,23.66,0.42265426880812096,14.116652578191038,29.161676646706585,False,-12.0,4.7983,1,1,1,100.0,11.591033351558234,11.591033351558234,7.577345731191879,0.42265426880812096,历史1/1次成功; 当前距低点0.42%; 最新日涨幅-12.00%; 状态confirmed_rebound; 底部未确认
212,69.48917080291973,64.34182481751826,001366,播恩集团,confirmed_rebound,2024-04-16,10.46,2024-04-16,10.46,0.0,11.376673040152959,28.356164383561637,False,-9.9828,6.3536,1,1,1,100.0,15.547445255474459,15.547445255474459,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态confirmed_rebound; 底部未确认
213,69.35708858602254,64.79061075693,301428,世纪恒通,confirmed_rebound,2024-04-16,21.85,2024-04-16,21.75,0.4597701149425352,12.229885057471265,28.02779616148246,False,-11.4668,8.5249,1,1,1,100.0,11.33810010214506,11.33810010214506,7.540229885057465,0.4597701149425352,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-11.47%; 状态confirmed_rebound; 底部未确认
214,69.3308820399884,67.4711724137931,605122,四方新材,confirmed_rebound,2024-04-16,9.52,2024-04-16,9.28,2.5862068965517264,15.840517241379318,31.106161841128444,False,-7.5728,6.6395,1,1,1,100.0,11.977011494252876,11.977011494252876,5.413793103448274,2.5862068965517264,历史1/1次成功; 当前距低点2.59%; 最新日涨幅-7.57%; 状态confirmed_rebound; 底部未确认
215,69.31738711623815,67.86950435663005,603186,华正新材,confirmed_rebound,2024-04-16,19.5,2024-04-16,18.95,2.9023746701847,10.976253298153045,31.09090909090909,False,-7.3194,4.3117,1,1,1,100.0,17.994186046511643,17.994186046511643,5.0976253298153,2.9023746701847,历史1/1次成功; 当前距低点2.90%; 最新日涨幅-7.32%; 状态confirmed_rebound; 底部未确认
216,69.30351019895156,64.76387122543534,300381,溢多利,confirmed_rebound,2024-04-16,4.2,2024-04-16,4.18,0.4784688995215422,14.593301435406708,27.93103448275862,False,-13.0435,2.1757,1,1,1,100.0,11.423550087873451,11.423550087873451,7.521531100478458,0.4784688995215422,历史1/1次成功; 当前距低点0.48%; 最新日涨幅-13.04%; 状态confirmed_rebound; 底部未确认
217,68.96489311971511,64.93619836406688,002095,生意宝,confirmed_rebound,2024-04-16,12.74,2024-04-16,12.63,0.8709422011084673,9.659540775930315,28.034188034188034,False,-7.6142,2.2632,3,4,3,75.0,21.32766979889348,33.84030418250951,7.129057798891533,0.8709422011084673,历史3/4次成功; 当前距低点0.87%; 最新日涨幅-7.61%; 状态confirmed_rebound; 底部未确认
