rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.06158905966129,84.8051278649128,600048,保利发展,bottom_area,2025-12-25,6.28,2025-12-17,6.19,1.4539579967689797,2.9079159935379595,27.60233918128655,False,0.3195,0.5508,2,2,2,100.0,31.721247836269217,31.987577639751546,6.54604200323102,1.4539579967689797,历史2/2次成功; 当前距低点1.45%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
12,76.69843220571143,78.04946386084654,002129,TCL中环,bottom_area,2025-12-25,8.55,2025-12-16,8.15,4.907975460122704,5.153374233128833,29.253472222222214,False,0.3521,1.3279,3,3,3,100.0,21.073375859818903,31.12759643916912,3.0920245398772965,4.907975460122704,历史3/3次成功; 当前距低点4.91%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
13,75.90030301080765,75.33963595255607,002589,瑞康医药,bottom_area,2025-12-25,3.44,2025-12-17,3.32,3.6144578313253044,7.831325301204826,29.211087420042652,True,-1.4327,5.8304,6,7,6,85.71428571428571,18.213670242583945,37.073170731707336,4.385542168674696,3.6144578313253044,历史6/7次成功; 当前距低点3.61%; 最新日涨幅-1.43%; 状态bottom_area; 底部已确认
14,75.73005544819952,75.41333481675707,002402,和而泰,bottom_area,2025-12-25,39.24,2025-12-17,37.81,3.7820682359164235,6.241734990743188,29.221265443654058,False,0.4094,3.9325,2,2,2,100.0,9.765862336809192,11.221945137157112,4.217931764083577,3.7820682359164235,历史2/2次成功; 当前距低点3.78%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
15,75.2471336320448,74.04979931091174,000998,隆平高科,bottom_area,2025-12-25,9.45,2025-12-17,9.16,3.165938864628812,4.039301310043659,29.484218629715166,False,0.2121,0.5237,1,1,1,100.0,11.549139367018313,11.549139367018313,4.834061135371188,3.165938864628812,历史1/1次成功; 当前距低点3.17%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
16,75.12741319776326,75.98309115297776,000665,湖北广电,bottom_area,2025-12-25,5.47,2025-12-17,5.23,4.588910133843199,5.927342256214141,27.46185852981969,False,0.1832,1.3095,6,7,6,85.71428571428571,20.33843610367265,43.606557377049185,3.411089866156801,4.588910133843199,历史6/7次成功; 当前距低点4.59%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
17,74.4015385963768,74.33055789310248,603072,天和磁材,bottom_area,2025-12-25,41.05,2025-12-17,39.49,3.950367181564941,4.482147379083302,27.05947543405984,False,0.9095,2.8126,1,1,1,100.0,22.674167027260935,22.674167027260935,4.049632818435059,3.950367181564941,历史1/1次成功; 当前距低点3.95%; 最新日涨幅0.91%; 状态bottom_area; 底部未确认
18,74.15065686442821,75.14415947712294,000692,惠天热电,bottom_area,2025-12-25,3.57,2025-12-17,3.41,4.6920821114369415,6.744868035190615,28.511530398322844,False,1.1331,3.8908,4,5,4,80.0,29.47369188816758,59.042553191489375,3.3079178885630585,4.6920821114369415,历史4/5次成功; 当前距低点4.69%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
19,74.029559580438,71.8464811798182,000890,法尔胜,bottom_area,2025-12-25,5.45,2025-12-24,5.32,2.4436090225563887,6.203007518796993,31.9693094629156,False,-1.6245,9.9797,3,4,3,75.0,17.488762103477214,32.954545454545446,5.556390977443612,2.4436090225563887,历史3/4次成功; 当前距低点2.44%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
20,74.0288142381946,75.45528886339305,600222,太龙药业,confirmed_rebound,2025-12-25,6.94,2025-12-16,6.61,4.992435703479577,8.623298033282895,29.978813559322028,True,1.1662,3.4629,2,2,2,100.0,25.849689609282233,37.696335078534034,3.007564296520423,4.992435703479577,历史2/2次成功; 当前距低点4.99%; 最新日涨幅1.17%; 状态confirmed_rebound; 底部已确认
21,73.74797745945949,74.58860655878247,301487,盟固利,bottom_area,2025-12-25,21.65,2025-12-17,20.7,4.589371980676325,5.169082125603866,28.000000000000004,False,0.4174,3.5581,2,2,2,100.0,15.227820831852117,18.439999999999998,3.4106280193236755,4.589371980676325,历史2/2次成功; 当前距低点4.59%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
22,73.63739054894133,73.01335336865546,301177,迪阿股份,bottom_area,2025-12-25,29.11,2025-12-17,28.11,3.557452863749555,6.438989683386703,31.88756966319361,False,0.6918,0.2313,1,1,1,100.0,10.776053215077603,10.776053215077603,4.442547136250445,3.557452863749555,历史1/1次成功; 当前距低点3.56%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
23,73.272241427192,74.25294064323474,601162,天风证券,bottom_area,2025-12-25,4.24,2025-12-17,4.05,4.691358024691368,5.925925925925932,27.678571428571423,False,0.2364,1.4044,2,2,2,100.0,14.673316879199232,18.939393939393938,3.3086419753086322,4.691358024691368,历史2/2次成功; 当前距低点4.69%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
24,73.08955346186666,73.54938373979327,002632,道明光学,bottom_area,2025-12-25,12.54,2025-12-19,12.02,4.326123128119797,7.071547420965056,27.28372655777375,True,-0.9479,6.4683,2,2,2,100.0,19.693249848959194,25.259515570934255,3.673876871880203,4.326123128119797,历史2/2次成功; 当前距低点4.33%; 最新日涨幅-0.95%; 状态bottom_area; 底部已确认
25,54.48908050111164,54.905204153644526,002468,申通快递,confirmed_rebound,2025-12-25,14.25,2025-11-21,13.65,4.395604395604393,9.010989010989015,31.988041853512705,True,0.0,0.589,1,2,1,50.0,16.382699868938413,16.382699868938413,3.604395604395607,4.395604395604393,历史1/2次成功; 当前距低点4.40%; 最新日涨幅0.00%; 状态confirmed_rebound; 底部已确认
26,53.93544546891665,53.83733642759074,300056,中创环保,confirmed_rebound,2025-12-25,8.78,2025-12-17,8.45,3.9053254437869835,8.284023668639067,29.34782608695653,True,-0.2273,3.7664,1,2,1,50.0,27.10472279260781,27.10472279260781,4.0946745562130165,3.9053254437869835,历史1/2次成功; 当前距低点3.91%; 最新日涨幅-0.23%; 状态confirmed_rebound; 底部已确认
27,53.560063758309525,54.16826888260544,002670,国盛证券,bottom_area,2025-12-25,17.1,2025-12-17,16.35,4.587155963302751,4.83180428134556,29.6774193548387,False,0.0585,1.4845,1,2,1,50.0,13.747228381374727,13.747228381374727,3.412844036697249,4.587155963302751,历史1/2次成功; 当前距低点4.59%; 最新日涨幅0.06%; 状态bottom_area; 底部未确认
