rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.34333840181402,84.16494556765164,000957,中通客车,bottom_area,2022-10-10,13.1,2022-09-30,12.86,1.8662519440124437,6.531881804043545,29.534246575342472,False,1.5504,9.3016,1,1,1,100.0,354.54545454545456,354.54545454545456,8.133748055987557,1.8662519440124437,历史1/1次成功; 当前距低点1.87%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
73,75.71631933362848,69.75137422729433,300502,新易盛,bottom_area,2022-10-10,20.3,2022-10-10,20.16,0.6944444444444473,5.605158730158726,31.171048139296687,False,-3.9735,1.5982,1,1,1,100.0,30.670470756062763,30.670470756062763,9.305555555555554,0.6944444444444473,历史1/1次成功; 当前距低点0.69%; 最新日涨幅-3.97%; 状态bottom_area; 底部未确认
74,75.6754817512777,69.16944485863392,000683,博源化工,bottom_area,2022-10-10,7.07,2022-10-10,7.05,0.2836879432624179,5.815602836879434,28.280773143438452,False,-4.8452,1.246,1,1,1,100.0,22.50673854447439,22.50673854447439,9.716312056737584,0.2836879432624179,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-4.85%; 状态bottom_area; 底部未确认
75,75.57128518900421,69.30532435675009,000009,中国宝安,bottom_area,2022-10-10,10.95,2022-10-10,10.9,0.45871559633026543,4.311926605504576,29.677419354838708,False,-2.4064,1.3002,1,1,1,100.0,15.167719980554208,15.167719980554208,9.541284403669735,0.45871559633026543,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-2.41%; 状态bottom_area; 底部未确认
76,75.54208573177034,69.40791626445774,603192,汇得科技,bottom_area,2022-10-10,18.07,2022-10-10,17.97,0.5564830272676763,4.006677796327226,32.16308040770102,False,-1.7935,0.5406,1,1,1,100.0,16.917728852838945,16.917728852838945,9.443516972732324,0.5564830272676763,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-1.79%; 状态bottom_area; 底部未确认
77,75.34806849414672,69.3637453646477,600210,紫江企业,bottom_area,2022-10-10,4.59,2022-10-10,4.56,0.6578947368421107,4.166666666666676,27.61904761904762,False,-1.7131,0.6842,1,1,1,100.0,17.92336217552533,17.92336217552533,9.34210526315789,0.6578947368421107,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
78,75.2819257043987,69.20739055121359,002394,联发股份,bottom_area,2022-10-10,6.87,2022-10-10,6.83,0.5856515373352861,4.9780380673499245,27.263045793397232,False,-2.9661,4.9739,1,1,1,100.0,16.197183098591555,16.197183098591555,9.414348462664716,0.5856515373352861,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-2.97%; 状态bottom_area; 底部未确认
79,75.25659811217436,69.19676322610155,688171,纬德信息,bottom_area,2022-10-10,18.59,2022-10-10,18.48,0.5952380952380921,2.3809523809523876,31.75775480059084,False,-0.3751,1.193,1,1,1,100.0,16.257559587335468,16.257559587335468,9.404761904761909,0.5952380952380921,历史1/1次成功; 当前距低点0.60%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
80,75.14384574771472,68.71811759543662,605196,华通线缆,bottom_area,2022-10-10,6.47,2022-10-10,6.45,0.3100775193798383,3.875968992248062,31.382978723404253,False,-2.9985,1.6674,1,1,1,100.0,10.18867924528302,10.18867924528302,9.689922480620163,0.3100775193798383,历史1/1次成功; 当前距低点0.31%; 最新日涨幅-3.00%; 状态bottom_area; 底部未确认
81,75.07444155948531,69.11759610564366,603165,荣晟环保,bottom_area,2022-10-10,10.64,2022-10-10,10.57,0.6622516556291418,2.838221381267729,27.84982935153584,False,-1.2987,0.7286,1,1,1,100.0,16.653386454183263,16.653386454183263,9.337748344370858,0.6622516556291418,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
82,74.7864718218937,68.71244365361807,002206,海利得,bottom_area,2022-10-10,5.43,2022-10-10,5.4,0.5555555555555437,5.37037037037037,27.516778523489933,False,-2.6882,0.8629,1,1,1,100.0,13.167259786476862,13.167259786476862,9.444444444444457,0.5555555555555437,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-2.69%; 状态bottom_area; 底部未确认
83,74.69930487518364,68.66473136838518,600405,动力源,bottom_area,2022-10-10,5.2,2022-10-10,5.17,0.5802707930367553,4.255319148936165,27.183098591549292,False,-2.0716,2.2783,1,1,1,100.0,13.213703099510612,13.213703099510612,9.419729206963245,0.5802707930367553,历史1/1次成功; 当前距低点0.58%; 最新日涨幅-2.07%; 状态bottom_area; 底部未确认
84,74.30927718008962,68.4788818177744,300739,明阳电路,bottom_area,2022-10-10,12.72,2022-10-10,12.63,0.7125890736342031,3.4045922406967515,29.637883008356543,False,-1.7761,0.686,1,1,1,100.0,13.83647798742139,13.83647798742139,9.287410926365798,0.7125890736342031,历史1/1次成功; 当前距低点0.71%; 最新日涨幅-1.78%; 状态bottom_area; 底部未确认
85,74.1498628406866,68.62702158018593,688008,澜起科技,confirmed_rebound,2022-10-10,44.1,2022-10-10,43.69,0.9384298466468384,18.60837720302129,27.304492512479207,False,-15.7271,1.3608,2,2,2,100.0,21.16473994914362,26.340468909276254,9.061570153353163,0.9384298466468384,历史2/2次成功; 当前距低点0.94%; 最新日涨幅-15.73%; 状态confirmed_rebound; 底部未确认
86,74.03452838422004,68.11431244291956,300376,易事特,bottom_area,2022-10-10,6.42,2022-10-10,6.38,0.6269592476489034,3.448275862068962,32.12765957446809,False,-1.2308,0.4532,1,1,1,100.0,10.826771653543304,10.826771653543304,9.373040752351097,0.6269592476489034,历史1/1次成功; 当前距低点0.63%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
87,73.93512853802902,68.27197299713038,300455,航天智装,bottom_area,2022-10-10,7.39,2022-10-10,7.33,0.8185538881309632,3.5470668485675274,29.38342967244702,False,-1.8592,0.5476,1,1,1,100.0,14.022988505747136,14.022988505747136,9.181446111869038,0.8185538881309632,历史1/1次成功; 当前距低点0.82%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
88,73.83059300783604,67.11872091621458,002774,快意电梯,confirmed_rebound,2022-10-10,6.12,2022-10-10,6.12,0.0,10.62091503267973,28.253223915592024,False,-10.0,4.0407,2,2,2,100.0,13.810327506530031,15.049226441631497,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
89,73.78852871747736,68.28921203934223,300520,科大国创,bottom_area,2022-10-10,15.1,2022-10-10,14.96,0.9358288770053396,3.542780748663097,30.676552363299344,False,-0.6579,1.8299,1,1,1,100.0,15.553235908141966,15.553235908141966,9.06417112299466,0.9358288770053396,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
90,73.66054309690655,69.59555167334248,300454,深信服,confirmed_rebound,2022-10-10,88.36,2022-10-10,86.61,2.0205518993187854,14.305507447177002,27.933100349475794,False,-11.64,1.7745,1,1,1,100.0,16.464569912845768,16.464569912845768,7.979448100681215,2.0205518993187854,历史1/1次成功; 当前距低点2.02%; 最新日涨幅-11.64%; 状态confirmed_rebound; 底部未确认
91,73.52281570659646,67.99797984425105,002094,青岛金王,bottom_area,2022-10-10,3.36,2022-09-30,3.33,0.900900900900895,4.504504504504501,29.449152542372875,False,-1.1765,5.4285,1,1,1,100.0,13.55932203389829,13.55932203389829,9.099099099099107,0.900900900900895,历史1/1次成功; 当前距低点0.90%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
92,73.38038299222201,67.68242020674455,605080,浙江自然,bottom_area,2022-10-10,46.48,2022-10-10,46.13,0.7587253414263913,6.43832646867548,27.009493670886076,False,-3.3077,1.7615,1,1,1,100.0,20.335021425788852,20.335021425788852,9.241274658573609,0.7587253414263913,历史1/1次成功; 当前距低点0.76%; 最新日涨幅-3.31%; 状态bottom_area; 底部未确认
93,73.29477557864685,67.15489909038324,300623,捷捷微电,bottom_area,2022-10-10,17.15,2022-10-10,17.08,0.40983606557377217,4.566744730679164,32.96703296703298,False,-3.1621,0.7409,1,1,1,100.0,13.222179139201243,13.222179139201243,9.590163934426227,0.40983606557377217,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-3.16%; 状态bottom_area; 底部未确认
94,73.24560810772562,67.078822622108,002185,华天科技,bottom_area,2022-10-10,7.81,2022-10-10,7.78,0.3856041131105316,4.75578406169666,32.05240174672488,False,-3.5802,0.6467,1,1,1,100.0,12.516129032258071,12.516129032258071,9.614395886889469,0.3856041131105316,历史1/1次成功; 当前距低点0.39%; 最新日涨幅-3.58%; 状态bottom_area; 底部未确认
95,73.21380593868946,69.6448405583566,603290,斯达半导,bottom_area,2022-10-10,314.0,2022-10-10,306.71,2.3768380554921658,4.939519415734744,28.93651529193699,False,-3.0864,2.5572,1,1,1,100.0,10.881888843434034,10.881888843434034,7.623161944507835,2.3768380554921658,历史1/1次成功; 当前距低点2.38%; 最新日涨幅-3.09%; 状态bottom_area; 底部未确认
96,73.12180932408134,67.29113345521026,002079,苏州固锝,bottom_area,2022-10-10,11.01,2022-10-10,10.94,0.6398537477148106,5.118829981718469,27.597617471872933,False,-3.4211,2.9284,1,1,1,100.0,16.774193548387107,16.774193548387107,9.36014625228519,0.6398537477148106,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-3.42%; 状态bottom_area; 底部未确认
97,72.95528838132672,66.9420826206611,300656,民德电子,bottom_area,2022-10-10,28.9,2022-10-10,28.76,0.48678720445061546,4.694019471488171,28.386454183266924,False,-3.6667,1.1993,1,1,1,100.0,13.021276595744673,13.021276595744673,9.513212795549384,0.48678720445061546,历史1/1次成功; 当前距低点0.49%; 最新日涨幅-3.67%; 状态bottom_area; 底部未确认
98,72.82780931680011,66.97659430758208,600152,维科技术,confirmed_rebound,2022-10-10,9.97,2022-10-10,9.91,0.6054490413723561,10.494450050454079,29.56645344705046,False,-7.2558,10.0463,1,1,1,100.0,24.87644151565074,24.87644151565074,9.394550958627644,0.6054490413723561,历史1/1次成功; 当前距低点0.61%; 最新日涨幅-7.26%; 状态confirmed_rebound; 底部未确认
99,72.65611049355881,66.74350639448238,601388,怡球资源,bottom_area,2022-10-10,3.68,2022-10-10,3.66,0.5464480874316944,6.010928961748626,28.515625,False,-3.4121,1.3287,1,1,1,100.0,12.684989429175467,12.684989429175467,9.453551912568306,0.5464480874316944,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-3.41%; 状态bottom_area; 底部未确认
100,72.64019132817069,66.9161655172414,300576,容大感光,bottom_area,2022-10-10,18.88,2022-10-10,18.75,0.693333333333328,5.439999999999998,28.215926493108732,False,-3.5751,1.3832,1,1,1,100.0,15.413793103448272,15.413793103448272,9.306666666666672,0.693333333333328,历史1/1次成功; 当前距低点0.69%; 最新日涨幅-3.58%; 状态bottom_area; 底部未确认
101,72.3493590066531,66.80814216132313,002414,高德红外,bottom_area,2022-10-10,11.08,2022-10-10,10.99,0.8189262966333016,6.824385805277525,29.551282051282048,False,-4.6472,0.9289,1,1,1,100.0,16.372549019607842,16.372549019607842,9.1810737033667,0.8189262966333016,历史1/1次成功; 当前距低点0.82%; 最新日涨幅-4.65%; 状态bottom_area; 底部未确认
102,72.17656083410674,66.23353322015926,688048,长光华芯,confirmed_rebound,2022-10-10,96.09,2022-10-10,95.62,0.4915289688349705,11.754862999372511,27.549628731625997,False,-11.4378,9.1679,1,1,1,100.0,19.48504983388705,19.48504983388705,9.50847103116503,0.4915289688349705,历史1/1次成功; 当前距低点0.49%; 最新日涨幅-11.44%; 状态confirmed_rebound; 底部未确认
103,71.97287486841104,66.29879071984745,002374,中锐股份,bottom_area,2022-10-10,4.37,2022-10-10,4.34,0.6912442396313422,6.451612903225811,30.670926517571885,False,-3.3186,2.4114,1,1,1,100.0,12.068965517241388,12.068965517241388,9.308755760368658,0.6912442396313422,历史1/1次成功; 当前距低点0.69%; 最新日涨幅-3.32%; 状态bottom_area; 底部未确认
104,71.12148948868679,65.77564708838257,000899,赣能股份,bottom_area,2022-10-10,7.85,2022-10-10,7.78,0.8997429305912519,5.7840616966581,27.49301025163094,False,-3.5627,3.3629,3,4,3,75.0,15.978822420057126,23.445378151260496,9.100257069408748,0.8997429305912519,历史3/4次成功; 当前距低点0.90%; 最新日涨幅-3.56%; 状态bottom_area; 底部未确认
105,69.92092673261459,67.3992824760595,001219,青岛食品,bottom_area,2022-10-10,18.79,2022-10-10,18.23,3.0718595721338384,3.4009873834339053,27.572506952721497,False,2.1196,5.4577,2,3,2,66.66666666666666,13.52933136482784,16.264559068219636,6.928140427866163,3.0718595721338384,历史2/3次成功; 当前距低点3.07%; 最新日涨幅2.12%; 状态bottom_area; 底部未确认
106,68.62183790572705,62.90677770866529,002108,沧州明珠,bottom_area,2022-10-10,4.59,2022-10-10,4.57,0.4376367614879556,4.3763676148796335,28.03149606299212,False,-2.9598,0.6782,2,3,2,66.66666666666666,19.397434721457845,24.3961352657005,9.562363238512045,0.4376367614879556,历史2/3次成功; 当前距低点0.44%; 最新日涨幅-2.96%; 状态bottom_area; 底部未确认
107,68.42010450045908,63.05000276455481,300491,通合科技,bottom_area,2022-10-10,11.33,2022-10-10,11.25,0.7111111111111118,3.555555555555559,28.435114503816795,False,-1.4783,0.8908,2,3,2,66.66666666666666,23.51972812484664,27.26480836236933,9.288888888888888,0.7111111111111118,历史2/3次成功; 当前距低点0.71%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
108,67.99526677243738,62.442233783138654,002222,福晶科技,bottom_area,2022-10-10,13.28,2022-10-10,13.21,0.5299015897047578,3.936411809235424,28.90204520990311,False,-1.9926,0.9198,2,3,2,66.66666666666666,18.030874951606656,25.783972125435533,9.470098410295243,0.5299015897047578,历史2/3次成功; 当前距低点0.53%; 最新日涨幅-1.99%; 状态bottom_area; 底部未确认
109,67.678369922007,61.82561484985324,002265,建设工业,bottom_area,2022-10-10,11.81,2022-10-10,11.78,0.254668930390502,6.36672325976231,29.291716686674675,False,-3.9837,2.2003,2,3,2,66.66666666666666,21.556953464929624,32.75229357798165,9.745331069609499,0.254668930390502,历史2/3次成功; 当前距低点0.25%; 最新日涨幅-3.98%; 状态bottom_area; 底部未确认
110,67.20095220126761,61.69718294065625,002759,天际股份,bottom_area,2022-10-10,17.51,2022-10-10,17.42,0.5166475315729039,4.707233065442002,29.75806451612903,False,-3.3131,0.8772,2,3,2,66.66666666666666,24.07780992460108,27.166666666666668,9.483352468427096,0.5166475315729039,历史2/3次成功; 当前距低点0.52%; 最新日涨幅-3.31%; 状态bottom_area; 底部未确认
111,66.59641878159655,65.78478827688176,688117,圣诺生物,confirmed_rebound,2022-10-10,21.56,2022-10-10,20.66,4.356243949661174,10.358180058083255,28.462603878116337,False,-4.6861,1.9842,1,1,1,100.0,24.6076585059636,24.6076585059636,5.643756050338826,4.356243949661174,历史1/1次成功; 当前距低点4.36%; 最新日涨幅-4.69%; 状态confirmed_rebound; 底部未确认
112,66.5278132540549,60.836919268661994,002036,联创电子,bottom_area,2022-10-10,13.01,2022-10-10,12.97,0.3084040092521137,5.859676175790283,27.74373259052924,False,-5.1058,1.8819,2,3,2,66.66666666666666,16.900073887581417,22.210743801652896,9.691595990747887,0.3084040092521137,历史2/3次成功; 当前距低点0.31%; 最新日涨幅-5.11%; 状态bottom_area; 底部未确认
113,64.34198707510089,60.750872420346745,605319,无锡振华,bottom_area,2022-10-10,12.84,2022-10-10,12.59,1.9857029388403495,3.09769658459095,32.88912579957356,False,1.7433,0.8489,1,2,1,50.0,17.248790972595383,17.248790972595383,8.01429706115965,1.9857029388403495,历史1/2次成功; 当前距低点1.99%; 最新日涨幅1.74%; 状态bottom_area; 底部未确认
114,64.18106850730685,59.61409742947916,000020,深华发A,bottom_area,2022-10-10,8.08,2022-09-30,7.99,1.1264080100125138,5.2565707133917385,28.660714285714278,False,-0.2469,3.0013,1,2,1,50.0,23.076923076923073,23.076923076923073,8.873591989987487,1.1264080100125138,历史1/2次成功; 当前距低点1.13%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
115,63.12295151069738,57.58622124762315,601919,中远海控,bottom_area,2022-10-10,10.9,2022-10-10,10.88,0.18382352941176078,3.768382352941161,28.13738441215323,False,-1.0889,0.6994,1,2,1,50.0,40.45881126173098,40.45881126173098,9.816176470588239,0.18382352941176078,历史1/2次成功; 当前距低点0.18%; 最新日涨幅-1.09%; 状态bottom_area; 底部未确认
116,63.00783748967589,58.4647191836827,600379,宝光股份,bottom_area,2022-10-10,9.42,2022-10-10,9.32,1.072961373390554,5.2575107296137364,29.607250755287005,False,-1.6701,1.2989,1,2,1,50.0,16.242317822651444,16.242317822651444,8.927038626609447,1.072961373390554,历史1/2次成功; 当前距低点1.07%; 最新日涨幅-1.67%; 状态bottom_area; 底部未确认
117,62.53540378342578,57.800260492040536,000815,美利云,bottom_area,2022-10-10,6.97,2022-10-10,6.91,0.8683068017366079,3.328509406657012,27.870563674321502,False,-1.831,1.4601,1,2,1,50.0,55.703211517165016,55.703211517165016,9.131693198263392,0.8683068017366079,历史1/2次成功; 当前距低点0.87%; 最新日涨幅-1.83%; 状态bottom_area; 底部未确认
118,60.65540181269977,56.91900112533139,000530,冰山冷热,bottom_area,2022-10-10,4.89,2022-10-10,4.81,1.6632016632016646,7.0686070686070845,27.121212121212125,False,-4.8638,6.3514,1,2,1,50.0,25.382262996941883,25.382262996941883,8.336798336798337,1.6632016632016646,历史1/2次成功; 当前距低点1.66%; 最新日涨幅-4.86%; 状态bottom_area; 底部未确认
119,60.641682621691295,56.366989388757304,603313,梦百合,bottom_area,2022-10-10,9.56,2022-10-10,9.45,1.1640211640211768,4.232804232804237,27.530674846625768,False,-1.9487,0.664,1,3,1,33.33333333333333,25.52486187845302,25.52486187845302,8.835978835978823,1.1640211640211768,历史1/3次成功; 当前距低点1.16%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
120,60.24874255651137,55.09422180483226,002080,中材科技,bottom_area,2022-10-10,19.56,2022-10-10,19.5,0.30769230769230116,3.4871794871794854,32.03206692227257,False,-1.8072,0.4709,1,2,1,50.0,28.579356270810223,28.579356270810223,9.6923076923077,0.30769230769230116,历史1/2次成功; 当前距低点0.31%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
121,59.923114867828744,57.670366188587074,000679,大连友谊,bottom_area,2022-10-10,4.48,2022-10-10,4.35,2.9885057471264553,5.057471264367831,29.838709677419363,False,1.8182,2.262,1,2,1,50.0,12.979351032448374,12.979351032448374,7.011494252873546,2.9885057471264553,历史1/2次成功; 当前距低点2.99%; 最新日涨幅1.82%; 状态bottom_area; 底部未确认
122,58.95300535001134,53.95064882943146,601686,友发集团,bottom_area,2022-10-10,5.77,2022-10-10,5.75,0.34782608695651435,2.7826086956521765,32.590855803048065,False,-1.0292,0.4647,1,2,1,50.0,22.923076923076927,22.923076923076927,9.652173913043487,0.34782608695651435,历史1/2次成功; 当前距低点0.35%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
123,58.16001985764413,52.998590009685905,002745,木林森,bottom_area,2022-10-10,8.04,2022-10-10,8.03,0.12453300124532736,4.23412204234122,29.43760984182778,False,-2.8986,1.2863,1,2,1,50.0,15.06734006734006,15.06734006734006,9.875466998754673,0.12453300124532736,历史1/2次成功; 当前距低点0.12%; 最新日涨幅-2.90%; 状态bottom_area; 底部未确认
124,58.139697970301505,53.862390490197576,000676,智度股份,bottom_area,2022-10-10,5.1,2022-10-10,5.05,0.9900990099009866,2.9702970297029774,30.631868131868135,False,-1.1628,0.8267,1,2,1,50.0,30.321592649310862,30.321592649310862,9.009900990099014,0.9900990099009866,历史1/2次成功; 当前距低点0.99%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
125,56.909971466516254,51.97070810561274,600183,生益科技,bottom_area,2022-10-10,12.7,2022-10-10,12.67,0.23677979479083947,3.867403314917129,28.2559456398641,False,-3.0534,0.4071,1,2,1,50.0,21.132075471698116,21.132075471698116,9.76322020520916,0.23677979479083947,历史1/2次成功; 当前距低点0.24%; 最新日涨幅-3.05%; 状态bottom_area; 底部未确认
126,55.972102462769264,51.49819663049501,300556,丝路视觉,bottom_area,2022-10-10,16.0,2022-10-10,15.9,0.6289308176100606,2.5786163522012475,29.583702391496892,False,-1.9608,1.6413,1,2,1,50.0,13.183649971214734,13.183649971214734,9.37106918238994,0.6289308176100606,历史1/2次成功; 当前距低点0.63%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
127,54.204153533387256,50.22268416382117,688045,必易微,bottom_area,2022-10-10,45.6,2022-10-10,45.15,0.9966777408637937,9.501661129568104,28.537511870845204,False,-7.5051,5.269,1,2,1,50.0,21.048975338659265,21.048975338659265,9.003322259136207,0.9966777408637937,历史1/2次成功; 当前距低点1.00%; 最新日涨幅-7.51%; 状态bottom_area; 底部未确认
128,54.15914455663567,49.895552325581384,002355,兴民智通,bottom_area,2022-10-10,4.33,2022-10-10,4.3,0.697674418604657,4.883720930232557,29.853181076672108,False,-3.5635,1.6625,1,2,1,50.0,15.624999999999991,15.624999999999991,9.302325581395344,0.697674418604657,历史1/2次成功; 当前距低点0.70%; 最新日涨幅-3.56%; 状态bottom_area; 底部未确认
129,53.798794098422505,49.40515770880649,300432,富临精工,bottom_area,2022-10-10,13.28,2022-10-10,13.21,0.5299015897047578,5.223315669947006,27.695675971538037,False,-3.207,1.455,1,2,1,50.0,10.931899641577065,10.931899641577065,9.470098410295243,0.5299015897047578,历史1/2次成功; 当前距低点0.53%; 最新日涨幅-3.21%; 状态bottom_area; 底部未确认
130,50.77411392966672,46.54043559490445,000338,潍柴动力,bottom_area,2022-10-10,9.3,2022-10-10,9.26,0.4319654427645888,4.4276457883369345,30.271084337349397,False,-3.3264,0.6663,1,3,1,33.33333333333333,13.774104683195592,13.774104683195592,9.568034557235412,0.4319654427645888,历史1/3次成功; 当前距低点0.43%; 最新日涨幅-3.33%; 状态bottom_area; 底部未确认
