rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.41266944811251,85.67640998332362,000065,北方国际,bottom_area,2024-07-26,9.4,2024-07-25,9.19,2.285092491838965,3.69967355821545,30.641509433962266,False,1.2931,0.7224,3,3,3,100.0,29.926993896325044,41.48061104582843,12.714907508161035,2.285092491838965,历史3/3次成功; 当前距低点2.29%; 最新日涨幅1.29%; 状态bottom_area; 底部未确认
21,76.06426109876422,71.86545532907478,603187,海容冷链,bottom_area,2024-07-26,10.8,2024-07-25,10.34,4.448742746615095,4.738878143133465,32.90071382219338,False,2.4668,1.0019,1,1,1,100.0,15.530047265361235,15.530047265361235,10.551257253384904,4.448742746615095,历史1/1次成功; 当前距低点4.45%; 最新日涨幅2.47%; 状态bottom_area; 底部未确认
22,75.37101525922624,68.89016320087775,002044,美年健康,bottom_area,2024-07-26,3.46,2024-07-25,3.37,2.6706231454005893,2.9673590504451064,31.083844580777086,False,1.1696,0.5828,2,3,2,66.66666666666666,16.62643712755071,18.108108108108105,12.329376854599412,2.6706231454005893,历史2/3次成功; 当前距低点2.67%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
23,72.88529802403407,67.98771701454814,002346,柘中股份,bottom_area,2024-07-26,7.17,2024-07-25,6.91,3.7626628075253223,4.196816208393632,29.989868287740624,False,1.8466,0.2524,2,3,2,66.66666666666666,25.160868543221483,34.89010989010989,11.237337192474678,3.7626628075253223,历史2/3次成功; 当前距低点3.76%; 最新日涨幅1.85%; 状态bottom_area; 底部未确认
24,70.15187032114146,64.91246072673296,601666,平煤股份,bottom_area,2024-07-26,9.93,2024-07-25,9.61,3.3298647242455806,5.411030176899078,29.597069597069602,False,2.5826,0.9191,2,4,2,50.0,22.766410204370302,27.30923694779115,11.670135275754419,3.3298647242455806,历史2/4次成功; 当前距低点3.33%; 最新日涨幅2.58%; 状态bottom_area; 底部未确认
25,68.9335307378202,63.782645590682186,600058,五矿发展,bottom_area,2024-07-26,6.21,2024-07-25,6.01,3.327787021630619,3.9933444259567423,31.85941043083901,False,1.8033,0.4039,1,2,1,50.0,99.54954954954954,99.54954954954954,11.672212978369382,3.327787021630619,历史1/2次成功; 当前距低点3.33%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
26,66.74202135885251,61.44189531151913,688188,柏楚电子,bottom_area,2024-07-26,141.0,2024-07-25,136.82,3.0551089022072846,4.64844321005702,32.58438038925844,False,0.7863,0.3221,1,2,1,50.0,34.07281509974057,34.07281509974057,11.944891097792715,3.0551089022072846,历史1/2次成功; 当前距低点3.06%; 最新日涨幅0.79%; 状态bottom_area; 底部未确认
27,65.99675252526337,59.446616119503304,002545,东方铁塔,bottom_area,2024-07-26,5.94,2024-07-25,5.83,1.8867924528301943,2.2298456260720396,29.247572815533985,False,1.1925,0.5872,1,3,1,33.33333333333333,28.468653648509758,28.468653648509758,13.113207547169806,1.8867924528301943,历史1/3次成功; 当前距低点1.89%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
28,65.14774524214344,59.63667729562785,601163,三角轮胎,bottom_area,2024-07-26,14.56,2024-07-25,14.17,2.7522935779816553,3.3874382498235738,27.18396711202467,False,1.1111,0.5828,1,2,1,50.0,20.655412115193645,20.655412115193645,12.247706422018343,2.7522935779816553,历史1/2次成功; 当前距低点2.75%; 最新日涨幅1.11%; 状态bottom_area; 底部未确认
29,63.258274996710945,58.547076576027315,300573,兴齐眼药,bottom_area,2024-07-26,117.81,2024-07-26,114.0,3.342105263157897,8.078947368421046,29.481628108375602,False,2.1061,5.1912,1,4,1,25.0,42.86062675283501,42.86062675283501,11.657894736842103,3.342105263157897,历史1/4次成功; 当前距低点3.34%; 最新日涨幅2.11%; 状态bottom_area; 底部未确认
30,61.88397613443359,57.279773396646036,603128,华贸物流,bottom_area,2024-07-26,5.25,2024-07-25,5.08,3.346456692913384,3.9370078740157513,29.83425414364641,False,1.1561,0.5634,1,2,1,50.0,15.267175572519085,15.267175572519085,11.653543307086615,3.346456692913384,历史1/2次成功; 当前距低点3.35%; 最新日涨幅1.16%; 状态bottom_area; 底部未确认
31,61.27042408572811,58.09063224674477,002833,弘亚数控,bottom_area,2024-07-26,16.25,2024-07-25,15.53,4.636188023180944,5.215711526078561,30.854853072128236,False,3.7013,1.1081,1,2,1,50.0,35.43624161073825,35.43624161073825,10.363811976819056,4.636188023180944,历史1/2次成功; 当前距低点4.64%; 最新日涨幅3.70%; 状态bottom_area; 底部未确认
32,60.560799518964764,57.06068531655737,000597,东北制药,bottom_area,2024-07-26,3.88,2024-07-09,3.72,4.301075268817196,7.258064516129033,29.00763358778626,True,2.3747,0.6207,1,2,1,50.0,16.59751037344398,16.59751037344398,10.698924731182803,4.301075268817196,历史1/2次成功; 当前距低点4.30%; 最新日涨幅2.37%; 状态bottom_area; 底部已确认
33,59.993672504304875,54.98967265461489,002043,兔宝宝,bottom_area,2024-07-26,9.11,2024-07-25,8.86,2.8216704288939054,3.6117381489842018,31.84615384615385,False,1.2222,1.0002,1,3,1,33.33333333333333,15.96638655462185,15.96638655462185,12.178329571106094,2.8216704288939054,历史1/3次成功; 当前距低点2.82%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
