rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.73338441470528,84.8051278649128,600048,保利发展,bottom_area,2025-12-25,6.28,2025-12-17,6.19,1.4539579967689797,2.9079159935379595,27.60233918128655,False,0.3195,0.5508,2,2,2,100.0,31.721247836269217,31.987577639751546,8.54604200323102,1.4539579967689797,历史2/2次成功; 当前距低点1.45%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
12,75.83165490877563,74.33055789310248,603072,天和磁材,bottom_area,2025-12-25,41.05,2025-12-17,39.49,3.950367181564941,4.482147379083302,27.05947543405984,False,0.9095,2.8126,1,1,1,100.0,22.674167027260935,22.674167027260935,6.04963281843506,3.950367181564941,历史1/1次成功; 当前距低点3.95%; 最新日涨幅0.91%; 状态bottom_area; 底部未确认
13,75.1742907673272,74.58860655878247,301487,盟固利,bottom_area,2025-12-25,21.65,2025-12-17,20.7,4.589371980676325,5.169082125603866,28.000000000000004,False,0.4174,3.5581,2,2,2,100.0,15.227820831852117,18.439999999999998,5.410628019323676,4.589371980676325,历史2/2次成功; 当前距低点4.59%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
14,75.0474938558413,73.01335336865546,301177,迪阿股份,bottom_area,2025-12-25,29.11,2025-12-17,28.11,3.557452863749555,6.438989683386703,31.88756966319361,False,0.6918,0.2313,1,1,1,100.0,10.776053215077603,10.776053215077603,6.442547136250446,3.557452863749555,历史1/1次成功; 当前距低点3.56%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
15,74.90790667348315,74.60169141881381,002317,众生药业,bottom_area,2025-12-25,19.49,2025-12-23,18.6,4.784946236559123,6.4516129032258025,31.617647058823522,False,0.1542,5.4324,4,5,4,80.0,27.695531388003374,58.31999999999999,5.215053763440877,4.784946236559123,历史4/5次成功; 当前距低点4.78%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
16,74.6907527932538,74.25294064323474,601162,天风证券,bottom_area,2025-12-25,4.24,2025-12-17,4.05,4.691358024691368,5.925925925925932,27.678571428571423,False,0.2364,1.4044,2,2,2,100.0,14.673316879199232,18.939393939393938,5.308641975308633,4.691358024691368,历史2/2次成功; 当前距低点4.69%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
17,74.49954324265187,73.54938373979327,002632,道明光学,bottom_area,2025-12-25,12.54,2025-12-19,12.02,4.326123128119797,7.071547420965056,27.28372655777375,True,-0.9479,6.4683,2,2,2,100.0,19.693249848959194,25.259515570934255,5.6738768718802035,4.326123128119797,历史2/2次成功; 当前距低点4.33%; 最新日涨幅-0.95%; 状态bottom_area; 底部已确认
18,73.59421271516113,69.0153121945605,600383,金地集团,bottom_area,2025-12-25,3.12,2025-12-15,3.07,1.6286644951140152,4.234527687296428,32.675438596491226,False,0.6452,1.0213,2,4,2,50.0,23.971329265701364,32.594936708860764,8.371335504885986,1.6286644951140152,历史2/4次成功; 当前距低点1.63%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
19,72.83532246360805,71.4459891634138,300768,迪普科技,bottom_area,2025-12-25,18.77,2025-12-17,18.05,3.988919667590021,4.653739612188365,29.43706020328381,False,0.1067,1.0191,2,3,2,66.66666666666666,46.52720074651822,47.28781110402041,6.011080332409979,3.988919667590021,历史2/3次成功; 当前距低点3.99%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
20,71.9003734273314,71.22178968140254,600250,南京商旅,bottom_area,2025-12-25,12.07,2025-12-24,11.55,4.502164502164498,5.367965367965361,28.171641791044767,False,1.2584,11.2969,5,7,5,71.42857142857143,24.629088497974813,53.93258426966293,5.497835497835502,4.502164502164498,历史5/7次成功; 当前距低点4.50%; 最新日涨幅1.26%; 状态bottom_area; 底部未确认
21,71.77450172695687,69.90495071934643,002589,瑞康医药,bottom_area,2025-12-25,3.44,2025-12-17,3.32,3.6144578313253044,7.831325301204826,29.211087420042652,True,-1.4327,5.8304,5,7,5,71.42857142857143,19.947313382009828,37.073170731707336,6.3855421686746965,3.6144578313253044,历史5/7次成功; 当前距低点3.61%; 最新日涨幅-1.43%; 状态bottom_area; 底部已确认
22,68.70619734018867,68.30440671246826,000692,惠天热电,bottom_area,2025-12-25,3.57,2025-12-17,3.41,4.6920821114369415,6.744868035190615,28.511530398322844,False,1.1331,3.8908,3,5,3,60.0,36.0341608954005,59.042553191489375,5.3079178885630585,4.6920821114369415,历史3/5次成功; 当前距低点4.69%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
23,65.68630830160842,62.56385533795279,000890,法尔胜,bottom_area,2025-12-25,5.45,2025-12-24,5.32,2.4436090225563887,6.203007518796993,31.9693094629156,False,-1.6245,9.9797,2,4,2,50.0,21.748838222480394,32.954545454545446,7.556390977443611,2.4436090225563887,历史2/4次成功; 当前距低点2.44%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
24,57.46294862279198,56.80520415364452,002468,申通快递,bottom_area,2025-12-25,14.25,2025-11-21,13.65,4.395604395604393,9.010989010989015,31.988041853512705,True,0.0,0.589,1,2,1,50.0,16.382699868938413,16.382699868938413,5.604395604395608,4.395604395604393,历史1/2次成功; 当前距低点4.40%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
25,56.91175638648644,55.73733642759073,300056,中创环保,bottom_area,2025-12-25,8.78,2025-12-17,8.45,3.9053254437869835,8.284023668639067,29.34782608695653,True,-0.2273,3.7664,1,2,1,50.0,27.10472279260781,27.10472279260781,6.094674556213017,3.9053254437869835,历史1/2次成功; 当前距低点3.91%; 最新日涨幅-0.23%; 状态bottom_area; 底部已确认
26,56.83760574581826,55.53416621762178,002402,和而泰,bottom_area,2025-12-25,39.24,2025-12-17,37.81,3.7820682359164235,6.241734990743188,29.221265443654058,False,0.4094,3.9325,1,2,1,50.0,11.221945137157112,11.221945137157112,6.217931764083577,3.7820682359164235,历史1/2次成功; 当前距低点3.78%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
27,54.59591311062601,54.16826888260544,002670,国盛证券,bottom_area,2025-12-25,17.1,2025-12-17,16.35,4.587155963302751,4.83180428134556,29.6774193548387,False,0.0585,1.4845,1,2,1,50.0,13.747228381374727,13.747228381374727,5.4128440366972495,4.587155963302751,历史1/2次成功; 当前距低点4.59%; 最新日涨幅0.06%; 状态bottom_area; 底部未确认
