rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.69821256154226,78.86801092308023,300545,联得装备,bottom_area,2025-04-07,25.85,2025-04-07,25.85,0.0,14.429400386847183,29.080932784636488,False,-19.9938,8.5503,4,4,4,100.0,33.43016625311952,49.416135881104026,15.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态bottom_area; 底部未确认
151,63.03263560500696,54.81098748261475,002046,国机精工,bottom_area,2025-04-07,13.84,2025-04-07,13.84,0.0,4.624277456647403,27.50130958617077,False,-10.013,2.3739,1,2,1,50.0,45.75799721835883,45.75799721835883,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
152,62.819678051957446,54.62580700170213,301499,维科精密,confirmed_rebound,2025-04-07,20.18,2025-04-07,20.18,0.0,18.334985133795833,27.799642218246866,False,-19.9841,9.3345,2,4,2,50.0,21.64412366506522,21.950454687989964,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态confirmed_rebound; 底部未确认
153,62.57098440545808,54.40955165692007,300421,力星股份,bottom_area,2025-04-07,13.58,2025-04-07,13.58,0.0,14.06480117820324,30.678917815211843,False,-19.9764,17.5681,1,2,1,50.0,43.59974009096816,43.59974009096816,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态bottom_area; 底部未确认
154,62.42227832175584,54.28024201891812,688225,亚信安全,confirmed_rebound,2025-04-07,18.4,2025-04-07,18.4,0.0,18.750000000000018,29.878048780487802,False,-20.0,2.0062,2,4,2,50.0,19.78624741353829,21.557788944723633,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
155,62.320365238175306,54.1916219462394,002183,怡亚通,bottom_area,2025-04-07,4.16,2025-04-07,4.16,0.0,7.451923076923067,31.239669421487598,False,-9.9567,2.1157,2,5,2,40.0,30.76140831311505,31.948881789137378,15.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
156,62.23642436801577,55.46268159432568,688127,蓝特光学,bottom_area,2025-04-07,20.83,2025-04-07,20.56,1.3132295719844338,12.159533073929962,30.8675184936113,False,-18.9494,4.0705,1,4,1,25.0,34.095940959409596,34.095940959409596,13.686770428015565,1.3132295719844338,历史1/4次成功; 当前距低点1.31%; 最新日涨幅-18.95%; 状态bottom_area; 底部未确认
157,62.1955241777327,54.08306450237627,300563,神宇股份,confirmed_rebound,2025-04-07,31.06,2025-04-07,31.06,0.0,15.550547327752742,27.05495537811179,False,-19.9897,6.5862,2,4,2,50.0,18.72615323858206,20.477137176938378,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态confirmed_rebound; 底部未确认
158,62.12433720930233,54.02116279069769,002518,科士达,bottom_area,2025-04-07,22.27,2025-04-07,22.27,0.0,5.792546026044001,28.667520819987185,False,-9.9838,1.9967,1,2,1,50.0,41.51162790697675,41.51162790697675,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
159,62.11939979733444,57.549610584123826,300677,英科医疗,bottom_area,2025-04-07,20.71,2025-04-07,20.03,3.394907638542185,14.078881677483777,28.946434905995034,False,-14.3507,4.889,1,2,1,50.0,69.06438631790746,69.06438631790746,11.605092361457814,3.394907638542185,历史1/2次成功; 当前距低点3.39%; 最新日涨幅-14.35%; 状态bottom_area; 底部未确认
160,62.00511928429424,53.91749502982108,001336,楚环科技,bottom_area,2025-04-07,17.46,2025-04-07,17.46,0.0,5.211912943871707,27.158948685857315,False,-10.0,14.6309,1,2,1,50.0,40.95427435387674,40.95427435387674,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
161,62.000326385241564,57.787159014837094,688237,超卓航科,confirmed_rebound,2025-04-07,20.08,2025-04-07,19.36,3.7190082644628046,23.19214876033059,29.006233956729005,False,-16.9905,2.1303,2,4,2,50.0,32.1317089129693,41.301843317972356,11.280991735537196,3.7190082644628046,历史2/4次成功; 当前距低点3.72%; 最新日涨幅-16.99%; 状态confirmed_rebound; 底部未确认
162,61.93580772006882,53.85722410440768,301337,亚华电子,confirmed_rebound,2025-04-07,23.19,2025-04-07,23.19,0.0,18.844329452350138,32.78260869565217,False,-20.0069,8.0271,2,4,2,50.0,17.511957550578884,18.994064354889115,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
163,61.88837213035522,53.81597576552628,300359,全通教育,confirmed_rebound,2025-04-07,4.74,2025-04-07,4.74,0.0,17.72151898734177,31.89655172413793,False,-19.9324,4.0485,2,4,2,50.0,17.290192287775735,18.19484240687678,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-19.93%; 状态confirmed_rebound; 底部未确认
164,61.74194611147419,55.933391410152566,300596,利安隆,confirmed_rebound,2025-04-07,24.69,2025-04-07,24.16,2.193708609271528,16.307947019867555,28.87842213717986,False,-16.6442,3.7711,1,2,1,50.0,36.80132816823464,36.80132816823464,12.806291390728472,2.193708609271528,历史1/2次成功; 当前距低点2.19%; 最新日涨幅-16.64%; 状态confirmed_rebound; 底部未确认
165,61.64034827377347,53.60030284675954,601865,福莱特,bottom_area,2025-04-07,15.75,2025-04-07,15.75,0.0,4.634920634920638,30.340557275541798,False,-10.0,0.6535,1,2,1,50.0,39.24894003634159,39.24894003634159,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
166,61.57414330881291,54.95363653521908,300340,科恒股份,confirmed_rebound,2025-04-07,8.01,2025-04-07,7.9,1.392405063291132,17.341772151898724,29.652715939447905,False,-18.845,5.823,1,4,1,25.0,42.54473161033797,42.54473161033797,13.607594936708868,1.392405063291132,历史1/4次成功; 当前距低点1.39%; 最新日涨幅-18.84%; 状态confirmed_rebound; 底部未确认
167,61.35013926907128,55.12906556814936,300390,天华新能,confirmed_rebound,2025-04-07,17.36,2025-04-07,17.06,1.7584994138335328,18.757327080890988,32.56916996047431,False,-18.6123,3.9211,1,2,1,50.0,27.142173288654863,27.142173288654863,13.241500586166467,1.7584994138335328,历史1/2次成功; 当前距低点1.76%; 最新日涨幅-18.61%; 状态confirmed_rebound; 底部未确认
168,60.981968330898425,53.02779854860733,000701,厦门信达,bottom_area,2025-04-07,4.31,2025-04-07,4.31,0.0,4.872389791183294,28.877887788778878,False,-10.0209,2.0104,2,5,2,40.0,24.50429327208239,30.161579892280066,15.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
169,60.66440959409594,52.75166051660517,000759,中百集团,bottom_area,2025-04-07,6.9,2025-04-07,6.9,0.0,10.869565217391305,29.158110882956876,False,-10.0391,10.2607,1,2,1,50.0,34.68634686346863,34.68634686346863,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
170,60.5378793774319,52.641634241245136,002554,惠博普,bottom_area,2025-04-07,2.29,2025-04-07,2.29,0.0,6.986899563318784,29.75460122699386,False,-9.8425,2.899,2,5,2,40.0,22.428141081963094,28.404669260700388,15.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-9.84%; 状态bottom_area; 底部未确认
171,60.51824126751726,52.624557623928055,603196,璞源材料,bottom_area,2025-04-07,12.94,2025-04-07,12.94,0.0,5.718701700154561,29.978354978354982,False,-10.0139,1.324,2,5,2,40.0,22.33633131144113,22.85714285714286,15.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
172,60.38970103092784,52.512783505154644,002283,天润工业,bottom_area,2025-04-07,5.81,2025-04-07,5.81,0.0,5.507745266781416,28.44827586206896,False,-9.9225,2.1772,1,2,1,50.0,33.402061855670105,33.402061855670105,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
173,59.873217450830396,52.06366734854817,688079,美迪凯,confirmed_rebound,2025-04-07,7.54,2025-04-07,7.54,0.0,16.047745358090186,29.268292682926827,False,-17.8649,1.6106,2,5,2,40.0,29.53584595993638,30.064655172413808,15.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-17.86%; 状态confirmed_rebound; 底部未确认
174,59.78083333333333,51.983333333333334,001239,永达股份,bottom_area,2025-04-07,13.46,2025-04-07,13.46,0.0,6.389301634472506,32.02020202020202,False,-9.9666,6.0861,1,3,1,33.33333333333333,62.04678362573098,62.04678362573098,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
175,59.78083333333333,51.983333333333334,002577,雷柏科技,bottom_area,2025-04-07,19.44,2025-04-07,19.44,0.0,5.452674897119334,27.59776536312849,False,-10.0,0.9011,1,3,1,33.33333333333333,50.0,50.0,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
176,59.78013513513513,51.98272620446534,600097,开创国际,bottom_area,2025-04-07,8.76,2025-04-07,8.76,0.0,7.420091324200917,32.09302325581396,False,-9.9692,5.0523,1,2,1,50.0,30.552291421856637,30.552291421856637,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
177,59.753588606124836,54.84036790552158,688308,欧科亿,confirmed_rebound,2025-04-07,15.66,2025-04-07,15.22,2.8909329829172106,15.111695137976339,27.69596199524941,False,-16.1221,2.0218,2,5,2,40.0,27.8048124009291,40.26548672566372,12.10906701708279,2.8909329829172106,历史2/5次成功; 当前距低点2.89%; 最新日涨幅-16.12%; 状态confirmed_rebound; 底部未确认
178,59.64832732952174,55.120402473493556,300349,金卡智能,confirmed_rebound,2025-04-07,11.09,2025-04-07,10.74,3.258845437616384,17.597765363128495,27.137042062415194,False,-16.6165,4.5539,1,2,1,50.0,45.48693586698337,45.48693586698337,11.741154562383615,3.258845437616384,历史1/2次成功; 当前距低点3.26%; 最新日涨幅-16.62%; 状态confirmed_rebound; 底部未确认
179,59.611806515522275,51.8363534917585,300688,创业黑马,confirmed_rebound,2025-04-07,22.89,2025-04-07,22.89,0.0,18.74180865006553,32.59717314487632,False,-19.993,6.2705,2,5,2,40.0,28.3137284503145,39.651707970529145,15.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态confirmed_rebound; 底部未确认
180,59.28131635861379,55.55269574705892,688169,石头科技,confirmed_rebound,2025-04-07,188.07,2025-04-07,180.82,4.009512222099326,17.055635438557683,31.706764361521316,False,-16.7942,3.7766,2,4,2,50.0,23.679481792717084,29.71190476190475,10.990487777900674,4.009512222099326,历史2/4次成功; 当前距低点4.01%; 最新日涨幅-16.79%; 状态confirmed_rebound; 底部未确认
181,59.25768564792086,54.92855148732121,301611,珂玛科技,confirmed_rebound,2025-04-07,47.72,2025-04-07,46.14,3.4243606415257872,19.20242739488513,29.878419452887535,False,-17.2677,9.2012,1,2,1,50.0,46.48437499999999,46.48437499999999,11.575639358474213,3.4243606415257872,历史1/2次成功; 当前距低点3.42%; 最新日涨幅-17.27%; 状态confirmed_rebound; 底部未确认
182,59.158100961538466,51.44182692307693,002329,皇氏集团,bottom_area,2025-04-07,2.8,2025-04-07,2.8,0.0,5.000000000000004,32.367149758454104,False,-9.9678,4.6084,1,2,1,50.0,27.644230769230756,27.644230769230756,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
183,59.1465879501775,52.479290224186535,300712,永福股份,confirmed_rebound,2025-04-07,19.67,2025-04-07,19.46,1.0791366906474864,18.191161356628978,29.107468123861562,False,-19.1533,2.4731,1,4,1,25.0,25.401730531520393,25.401730531520393,13.920863309352512,1.0791366906474864,历史1/4次成功; 当前距低点1.08%; 最新日涨幅-19.15%; 状态confirmed_rebound; 底部未确认
184,58.880688622754505,51.20059880239523,002273,水晶光电,bottom_area,2025-04-07,18.59,2025-04-07,18.59,0.0,0.0,30.634328358208958,False,-9.9758,0.6836,1,2,1,50.0,26.34730538922157,26.34730538922157,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
185,58.81413574314827,51.22464959301172,688038,中科通达,confirmed_rebound,2025-04-07,11.69,2025-04-07,11.68,0.08561643835616256,19.60616438356165,28.56269113149848,False,-19.9315,4.0345,1,3,1,33.33333333333333,44.92753623188406,44.92753623188406,14.914383561643838,0.08561643835616256,历史1/3次成功; 当前距低点0.09%; 最新日涨幅-19.93%; 状态confirmed_rebound; 底部未确认
186,58.66598351001177,51.01389870435806,002009,天奇股份,bottom_area,2025-04-07,12.85,2025-04-07,12.85,0.0,3.4241245136186733,31.136120042872456,False,-10.014,2.2439,1,3,1,33.33333333333333,44.78798586572438,44.78798586572438,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
187,58.64937386569873,50.999455535390204,300582,英飞特,confirmed_rebound,2025-04-07,10.52,2025-04-07,10.52,0.0,17.965779467680616,29.58500669344043,False,-20.0,5.2149,1,2,1,50.0,35.48094373865699,35.48094373865699,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
188,58.53797212948892,51.172585833591064,300550,和仁科技,confirmed_rebound,2025-04-07,10.63,2025-04-07,10.6,0.28301886792453906,19.9056603773585,32.868904369854334,False,-19.7736,1.9288,1,2,1,50.0,27.62295081967214,27.62295081967214,14.71698113207546,0.28301886792453906,历史1/2次成功; 当前距低点0.28%; 最新日涨幅-19.77%; 状态confirmed_rebound; 底部未确认
189,58.44763064396743,50.8240266469282,601100,恒立液压,bottom_area,2025-04-07,70.83,2025-04-07,70.83,0.0,2.8236622899901174,28.79260078415603,False,-10.0,0.8398,1,2,1,50.0,24.322723908216147,24.322723908216147,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
190,58.35326093985855,50.74196603465961,301360,荣旗科技,confirmed_rebound,2025-04-07,39.83,2025-04-07,39.83,0.0,18.001506402209394,31.07804118359578,False,-20.004,6.059,2,5,2,40.0,22.42992491752477,23.857583403420236,15.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
191,58.34569230769232,50.735384615384625,000887,中鼎股份,bottom_area,2025-04-07,16.52,2025-04-07,16.52,0.0,3.8740920096852336,31.195335276967935,False,-10.0218,1.4103,1,2,1,50.0,23.84615384615385,23.84615384615385,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
192,58.15543191522553,50.56994079584829,300681,英搏尔,bottom_area,2025-04-07,26.02,2025-04-07,26.02,0.0,14.527286702536516,31.795543905635647,False,-19.9877,8.2033,2,6,2,33.33333333333333,25.734448723198668,27.487589035182385,15.0,0.0,历史2/6次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态bottom_area; 底部未确认
193,57.987068265614944,53.044461153164704,300721,怡达股份,bottom_area,2025-04-07,14.0,2025-03-31,13.63,2.7146001467351373,10.78503301540718,31.5075376884422,True,-3.3149,22.8507,2,7,2,28.57142857142857,21.34120308298442,22.270742358078603,12.285399853264863,2.7146001467351373,历史2/7次成功; 当前距低点2.71%; 最新日涨幅-3.31%; 状态bottom_area; 底部已确认
194,57.91427995876426,50.36024344240371,002861,瀛通通讯,bottom_area,2025-04-07,11.89,2025-04-07,11.89,0.0,2.607232968881402,30.630105017502917,False,-9.9924,2.3913,2,6,2,33.33333333333333,24.60704359715253,30.546075085324233,15.0,0.0,历史2/6次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
195,57.74542621814781,54.154771460423646,688153,唯捷创芯,confirmed_rebound,2025-04-07,28.0,2025-04-07,26.91,4.050538833147528,17.05685618729097,31.8216366860907,False,-15.2286,3.5303,1,2,1,50.0,56.23923209451143,56.23923209451143,10.94946116685247,4.050538833147528,历史1/2次成功; 当前距低点4.05%; 最新日涨幅-15.23%; 状态confirmed_rebound; 底部未确认
196,57.67247188474196,50.14997555194953,300496,中科创达,confirmed_rebound,2025-04-07,45.57,2025-04-07,45.57,0.0,18.16984858459513,32.4288256227758,False,-19.9965,6.6752,2,5,2,40.0,19.24718038682546,21.017452655031576,15.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
197,57.60797965116279,50.093895348837215,001379,腾达科技,bottom_area,2025-04-07,18.71,2025-04-07,18.71,0.0,4.222340994120787,28.886354998099574,False,-10.0048,3.1909,1,2,1,50.0,20.39728682170543,20.39728682170543,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
198,57.59583333333333,50.083333333333336,300424,航新科技,confirmed_rebound,2025-04-07,11.98,2025-04-07,11.98,0.0,19.782971619365604,32.84753363228699,False,-19.9733,5.4728,1,3,1,33.33333333333333,52.29885057471265,52.29885057471265,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-19.97%; 状态confirmed_rebound; 底部未确认
199,57.48222883428107,50.28586960968931,300414,中光防雷,confirmed_rebound,2025-04-07,6.24,2025-04-07,6.22,0.32154340836013606,18.9710610932476,30.58035714285715,False,-19.6911,3.4185,1,2,1,50.0,23.327895595432295,23.327895595432295,14.678456591639863,0.32154340836013606,历史1/2次成功; 当前距低点0.32%; 最新日涨幅-19.69%; 状态confirmed_rebound; 底部未确认
200,57.178302752293575,49.72026326286398,688332,中科蓝讯,bottom_area,2025-04-07,99.52,2025-04-07,99.52,0.0,11.635852090032154,27.8840579710145,False,-20.0,10.9065,1,2,1,50.0,18.388512165935378,18.388512165935378,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
201,57.05906332249682,50.01277230866944,300370,安控科技,confirmed_rebound,2025-04-07,2.36,2025-04-07,2.35,0.4255319148936079,19.148936170212753,32.664756446991404,False,-19.4539,4.6753,1,2,1,50.0,23.13432835820894,23.13432835820894,14.57446808510639,0.4255319148936079,历史1/2次成功; 当前距低点0.43%; 最新日涨幅-19.45%; 状态confirmed_rebound; 底部未确认
202,57.00554601572736,50.6365487036335,300556,丝路视觉,confirmed_rebound,2025-04-07,15.09,2025-04-07,14.92,1.13941018766756,18.632707774798924,32.85328532853285,False,-19.0451,8.2053,1,4,1,25.0,16.233354470513625,16.233354470513625,13.860589812332439,1.13941018766756,历史1/4次成功; 当前距低点1.14%; 最新日涨幅-19.05%; 状态confirmed_rebound; 底部未确认
203,56.94515817509311,49.51752884790706,002298,中电鑫龙,bottom_area,2025-04-07,4.81,2025-04-07,4.81,0.0,5.821205821205827,30.59163059163059,False,-9.9251,2.9073,2,6,2,33.33333333333333,20.07631997082649,23.734729493891784,15.0,0.0,历史2/6次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态bottom_area; 底部未确认
204,56.901259289843104,49.479355904211396,002194,武汉凡谷,bottom_area,2025-04-07,10.34,2025-04-07,10.34,0.0,5.31914893617022,27.02893436838391,False,-10.0087,2.6288,1,2,1,50.0,17.093311312964495,17.093311312964495,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
205,56.66832653369598,49.27680568147477,601156,东航物流,bottom_area,2025-04-07,12.5,2025-04-07,12.5,0.0,4.0,30.632630410654826,False,-10.0072,2.7695,1,3,1,33.33333333333333,35.44877606527652,35.44877606527652,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
206,56.56135273211906,49.183784984451364,301600,慧翰股份,bottom_area,2025-04-07,131.67,2025-04-07,131.67,0.0,14.984430773904473,27.99803138841801,False,-20.0012,14.8493,1,2,1,50.0,15.504220346512659,15.504220346512659,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
207,56.491180839050806,52.464109740409995,688326,经纬恒润,confirmed_rebound,2025-04-07,67.81,2025-04-07,65.5,3.526717557251912,19.083969465648856,31.749505053662602,False,-16.2736,2.7969,1,2,1,50.0,34.48938586529221,34.48938586529221,11.473282442748086,3.526717557251912,历史1/2次成功; 当前距低点3.53%; 最新日涨幅-16.27%; 状态confirmed_rebound; 底部未确认
208,56.43807422642598,49.076586283848684,300364,中文在线,confirmed_rebound,2025-04-07,18.47,2025-04-07,18.47,0.0,17.920952896589075,30.51166290443943,False,-20.0087,5.8957,3,8,3,37.5,18.892937009939157,20.7773851590106,15.0,0.0,历史3/8次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
209,55.83772727272727,48.554545454545455,000890,法尔胜,bottom_area,2025-04-07,2.94,2025-04-07,2.94,0.0,5.442176870748304,32.87671232876712,False,-10.0917,2.0668,1,4,1,25.0,32.954545454545446,32.954545454545446,15.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-10.09%; 状态bottom_area; 底部未确认
210,55.40219609324771,52.29619079260436,688188,柏楚电子,bottom_area,2025-04-07,161.83,2025-04-07,155.01,4.399716147345347,12.250822527578872,30.977825273844516,False,-10.0944,0.7279,1,2,1,50.0,34.07281509974057,34.07281509974057,10.600283852654652,4.399716147345347,历史1/2次成功; 当前距低点4.40%; 最新日涨幅-10.09%; 状态bottom_area; 底部未确认
211,55.298216103235184,48.08540530716103,300539,横河精密,confirmed_rebound,2025-04-07,11.14,2025-04-07,11.14,0.0,15.529622980251334,30.635118306351174,False,-20.0287,6.5219,1,3,1,33.33333333333333,39.25845147219192,39.25845147219192,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态confirmed_rebound; 底部未确认
212,55.20060362518601,51.710306049078405,300443,金雷股份,confirmed_rebound,2025-04-07,17.46,2025-04-07,16.79,3.990470518165585,16.081000595592613,31.581092094539525,False,-16.1786,5.6796,1,2,1,50.0,36.12139156180608,36.12139156180608,11.009529481834415,3.990470518165585,历史1/2次成功; 当前距低点3.99%; 最新日涨幅-16.18%; 状态confirmed_rebound; 底部未确认
213,55.065821734699156,48.03562239197338,300706,阿石创,confirmed_rebound,2025-04-07,17.69,2025-04-07,17.66,0.16987542468856817,17.723669309173268,30.08709422011085,False,-19.8459,4.9785,1,3,1,33.33333333333333,28.81508078994613,28.81508078994613,14.830124575311432,0.16987542468856817,历史1/3次成功; 当前距低点0.17%; 最新日涨幅-19.85%; 状态confirmed_rebound; 底部未确认
214,55.004316,47.829840000000004,301487,盟固利,confirmed_rebound,2025-04-07,16.46,2025-04-07,16.46,0.0,18.286755771567424,31.98347107438016,False,-20.0194,6.2585,1,2,1,50.0,18.439999999999998,18.439999999999998,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-20.02%; 状态confirmed_rebound; 底部未确认
215,54.997735589780525,49.410962360878706,688061,灿瑞科技,confirmed_rebound,2025-04-07,24.45,2025-04-07,24.03,1.7478152309612904,15.23096129837703,29.073199527744986,False,-15.7478,3.1011,1,3,1,33.33333333333333,15.713159968479115,15.713159968479115,13.252184769038708,1.7478152309612904,历史1/3次成功; 当前距低点1.75%; 最新日涨幅-15.75%; 状态confirmed_rebound; 底部未确认
216,54.87617045454545,47.71840909090909,300694,蠡湖股份,confirmed_rebound,2025-04-07,11.23,2025-04-07,11.23,0.0,15.04897595725734,30.07471980074719,False,-20.0142,4.6712,1,2,1,50.0,17.840909090909072,17.840909090909072,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
217,54.511271216914224,49.579849919211775,301538,骏鼎达,confirmed_rebound,2025-04-07,57.86,2025-04-07,56.5,2.407079646017698,15.823008849557517,30.246913580246915,False,-17.8825,5.9818,1,3,1,33.33333333333333,24.70246332687516,24.70246332687516,12.5929203539823,2.407079646017698,历史1/3次成功; 当前距低点2.41%; 最新日涨幅-17.88%; 状态confirmed_rebound; 底部未确认
218,54.48671935662784,47.37975596228508,301336,趣睡科技,bottom_area,2025-04-07,64.58,2025-04-07,64.58,0.0,14.586559306286778,28.506586958928377,False,-20.005,11.4963,1,3,1,33.33333333333333,25.249584026622284,25.249584026622284,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
219,53.83571722302854,46.8136671504596,001217,华尔泰,bottom_area,2025-04-07,10.61,2025-04-07,10.61,0.0,3.9585296889726664,28.648285137861468,False,-10.0085,4.507,1,3,1,33.33333333333333,22.206095791001456,22.206095791001456,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
220,53.80880250645272,48.76906143344709,688196,卓越新能,confirmed_rebound,2025-04-07,35.94,2025-04-07,35.16,2.2184300341296965,16.92263936291241,28.50752338348923,False,-18.0388,2.1059,1,4,1,25.0,19.41979522184301,19.41979522184301,12.781569965870304,2.2184300341296965,历史1/4次成功; 当前距低点2.22%; 最新日涨幅-18.04%; 状态confirmed_rebound; 底部未确认
221,53.5048663003663,46.5259706959707,300433,蓝思科技,bottom_area,2025-04-07,18.06,2025-04-07,18.06,0.0,9.911406423034345,32.359550561797754,False,-20.0177,2.4156,1,3,1,33.33333333333333,20.659340659340668,20.659340659340668,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-20.02%; 状态bottom_area; 底部未确认
222,53.47033490566037,46.495943396226416,001209,洪兴股份,bottom_area,2025-04-07,14.68,2025-04-07,14.68,0.0,5.926430517711179,31.465919701213824,False,-9.9939,2.1029,1,4,1,25.0,21.88679245283018,21.88679245283018,15.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
223,53.08874168357345,46.32244648415167,300554,三超新材,confirmed_rebound,2025-04-07,16.41,2025-04-07,16.38,0.1831501831501901,19.413919413919416,27.361419068736147,False,-19.8339,6.0555,1,4,1,25.0,21.15606936416185,21.15606936416185,14.816849816849809,0.1831501831501901,历史1/4次成功; 当前距低点0.18%; 最新日涨幅-19.83%; 状态confirmed_rebound; 底部未确认
224,53.02319160957056,46.10712313875701,300727,润禾材料,confirmed_rebound,2025-04-07,30.24,2025-04-07,30.24,0.0,18.71693121693122,27.724665391969417,False,-20.0,4.9291,2,7,2,28.57142857142857,22.273319486404827,26.812499999999993,15.0,0.0,历史2/7次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
225,52.883616056210805,49.05247574780507,688006,杭可科技,confirmed_rebound,2025-04-07,15.55,2025-04-07,15.03,3.4597471723220314,15.103127079174994,29.036827195467424,False,-13.8504,1.3024,1,2,1,50.0,15.32634032634032,15.32634032634032,11.54025282767797,3.4597471723220314,历史1/2次成功; 当前距低点3.46%; 最新日涨幅-13.85%; 状态confirmed_rebound; 底部未确认
