rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.49818021573836,84.4560296241403,601886,江河集团,bottom_area,2024-07-09,4.71,2024-07-09,4.59,2.614379084967323,3.2679738562091583,27.488151658767773,False,1.073,0.8737,3,3,3,100.0,27.40222547239673,33.5540838852097,12.385620915032677,2.614379084967323,历史3/3次成功; 当前距低点2.61%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
74,64.26185205570438,58.92100624429653,002366,融发核电,bottom_area,2024-07-09,3.26,2024-07-09,3.17,2.839116719242898,3.4700315457413216,30.634573304157552,False,1.2422,0.8786,2,6,2,33.33333333333333,20.64977973568282,25.0,12.160883280757101,2.839116719242898,历史2/6次成功; 当前距低点2.84%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
75,63.701882199332054,58.507040032725314,603060,国检集团,bottom_area,2024-07-09,5.62,2024-07-09,5.46,2.9304029304029333,3.663003663003666,31.835205992509362,False,0.0,0.2562,1,3,1,33.33333333333333,36.2098138747885,36.2098138747885,12.069597069597066,2.9304029304029333,历史1/3次成功; 当前距低点2.93%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
76,63.693168143990505,59.273642191142194,600129,太极集团,bottom_area,2024-07-09,27.93,2024-07-09,26.95,3.6363636363636385,4.192949907235618,30.2355682112348,False,0.7939,1.6988,1,2,1,50.0,29.540598290598297,29.540598290598297,11.363636363636362,3.6363636363636385,历史1/2次成功; 当前距低点3.64%; 最新日涨幅0.79%; 状态bottom_area; 底部未确认
77,63.53767240211122,59.062297147981454,605580,恒盛能源,bottom_area,2024-07-09,8.4,2024-07-09,8.11,3.575832305795326,4.192355117139333,28.859649122807024,False,0.2387,1.894,1,2,1,50.0,27.66233766233766,27.66233766233766,11.424167694204673,3.575832305795326,历史1/2次成功; 当前距低点3.58%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
78,63.110975838973914,58.16174090533157,600141,兴发集团,bottom_area,2024-07-09,18.55,2024-07-08,17.99,3.112840466926083,4.724847137298507,27.547321788159486,False,2.3731,0.7929,1,3,1,33.33333333333333,36.58969804618119,36.58969804618119,11.887159533073916,3.112840466926083,历史1/3次成功; 当前距低点3.11%; 最新日涨幅2.37%; 状态bottom_area; 底部未确认
79,63.04522528485037,59.51563783039284,300569,天能重工,bottom_area,2024-07-09,4.03,2024-07-09,3.86,4.404145077720218,4.922279792746113,27.443609022556398,False,1.5113,0.763,1,2,1,50.0,40.25316455696202,40.25316455696202,10.595854922279782,4.404145077720218,历史1/2次成功; 当前距低点4.40%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
80,62.93384375011728,58.268404550656626,002612,朗姿股份,bottom_area,2024-07-09,13.22,2024-07-09,12.79,3.362001563721669,3.596559812353408,32.896117523609654,False,0.6855,1.4939,1,2,1,50.0,20.77294685990338,20.77294685990338,11.63799843627833,3.362001563721669,历史1/2次成功; 当前距低点3.36%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
81,62.589051041109,57.80229821978319,000597,东北制药,bottom_area,2024-07-09,3.84,2024-07-09,3.72,3.225806451612894,3.763440860215045,29.00763358778626,False,0.0,0.7938,1,2,1,50.0,16.59751037344398,16.59751037344398,11.774193548387105,3.225806451612894,历史1/2次成功; 当前距低点3.23%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
82,62.34576902333134,56.614731462264665,688083,中望软件,bottom_area,2024-07-09,58.19,2024-07-09,56.87,2.321083172147002,6.119219272023922,28.805708562844266,False,-3.4672,1.1752,2,5,2,40.0,20.144091907310933,21.52777777777778,12.678916827852998,2.321083172147002,历史2/5次成功; 当前距低点2.32%; 最新日涨幅-3.47%; 状态bottom_area; 底部未确认
83,61.93580795010276,58.245921488074856,002860,星帅尔,bottom_area,2024-07-09,7.94,2024-07-09,7.62,4.199475065616801,4.330708661417323,28.984156570363467,False,3.5202,1.4117,1,2,1,50.0,30.917874396135282,30.917874396135282,10.8005249343832,4.199475065616801,历史1/2次成功; 当前距低点4.20%; 最新日涨幅3.52%; 状态bottom_area; 底部未确认
84,61.77944563332444,56.71631384790706,688111,金山办公,bottom_area,2024-07-09,194.01,2024-07-05,188.53,2.906699199066456,6.497639632949663,31.11297866121017,False,0.5233,1.1211,1,4,1,25.0,27.68058076225045,27.68058076225045,12.093300800933543,2.906699199066456,历史1/4次成功; 当前距低点2.91%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
85,61.443841423290976,56.993046643598596,000657,中钨高新,bottom_area,2024-07-09,8.97,2024-07-09,8.67,3.460207612456755,3.8062283737024227,28.465346534653463,False,1.4706,1.3075,1,2,1,50.0,15.120000000000006,15.120000000000006,11.539792387543244,3.460207612456755,历史1/2次成功; 当前距低点3.46%; 最新日涨幅1.47%; 状态bottom_area; 底部未确认
86,61.21279899122214,56.36271509721558,000799,酒鬼酒,bottom_area,2024-07-09,39.0,2024-07-09,37.84,3.0655391120507307,3.646934460887937,28.536355051935786,False,0.5673,1.9454,1,3,1,33.33333333333333,26.337693222354336,26.337693222354336,11.93446088794927,3.0655391120507307,历史1/3次成功; 当前距低点3.07%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
87,60.12029342397685,56.5375132784901,002167,东方锆业,bottom_area,2024-07-09,5.46,2024-07-09,5.24,4.198473282442743,4.389312977099228,29.75871313672922,False,2.0561,2.1444,1,3,1,33.33333333333333,41.1650485436893,41.1650485436893,10.801526717557257,4.198473282442743,历史1/3次成功; 当前距低点4.20%; 最新日涨幅2.06%; 状态bottom_area; 底部未确认
88,60.00115408784018,56.474414249525715,688161,威高骨科,bottom_area,2024-07-09,19.4,2024-07-05,18.61,4.24502955400322,7.415368081676513,32.179300291545196,True,1.6239,0.2622,1,4,1,25.0,33.591836734693864,33.591836734693864,10.75497044599678,4.24502955400322,历史1/4次成功; 当前距低点4.25%; 最新日涨幅1.62%; 状态bottom_area; 底部已确认
89,59.93831468568296,56.00367690058481,000705,浙江震元,bottom_area,2024-07-09,7.01,2024-07-09,6.75,3.8518518518518485,4.444444444444442,30.555555555555557,False,0.5739,2.6468,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,11.148148148148152,3.8518518518518485,历史1/3次成功; 当前距低点3.85%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
90,59.13236170739981,55.54988685073982,605123,派克新材,bottom_area,2024-07-09,49.03,2024-07-09,47.08,4.141886151231952,4.630416312659303,31.649245063879206,False,0.9471,0.9452,1,2,1,50.0,15.71713589004656,15.71713589004656,10.858113848768047,4.141886151231952,历史1/2次成功; 当前距低点4.14%; 最新日涨幅0.95%; 状态bottom_area; 底部未确认
91,58.21096642759977,53.89983579638753,002555,三七互娱,bottom_area,2024-07-09,12.59,2024-07-09,12.18,3.3661740558292297,3.776683087027922,30.28048082427017,False,1.9433,1.7566,1,3,1,33.33333333333333,16.78160919540231,16.78160919540231,11.63382594417077,3.3661740558292297,历史1/3次成功; 当前距低点3.37%; 最新日涨幅1.94%; 状态bottom_area; 底部未确认
92,58.10781228943852,54.4656044686443,000697,炼石航空,bottom_area,2024-07-09,5.69,2024-07-09,5.47,4.021937842778805,4.204753199268747,28.30930537352556,False,1.9713,1.3609,1,3,1,33.33333333333333,27.861771058315338,27.861771058315338,10.978062157221194,4.021937842778805,历史1/3次成功; 当前距低点4.02%; 最新日涨幅1.97%; 状态bottom_area; 底部未确认
93,57.858767047507285,52.90747400063213,300558,贝达药业,bottom_area,2024-07-09,31.25,2024-07-09,30.43,2.6947091685836355,3.9763391390075613,31.954382826475847,False,-0.8251,1.8452,1,3,1,33.33333333333333,25.688589094997194,25.688589094997194,12.305290831416364,2.6947091685836355,历史1/3次成功; 当前距低点2.69%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
94,57.851865269508274,52.36259339852811,001914,招商积余,bottom_area,2024-07-09,9.52,2024-07-09,9.32,2.145922746781108,3.8626609442060027,27.975270479134462,False,-0.7299,0.6949,1,3,1,33.33333333333333,16.03206412825651,16.03206412825651,12.85407725321889,2.145922746781108,历史1/3次成功; 当前距低点2.15%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
95,56.70029276548203,52.908848934922794,002176,江特电机,bottom_area,2024-07-09,7.41,2024-07-09,7.14,3.7815126050420234,5.602240896358548,32.83160865475072,False,-1.7241,3.0153,1,3,1,33.33333333333333,39.01808785529715,39.01808785529715,11.218487394957977,3.7815126050420234,历史1/3次成功; 当前距低点3.78%; 最新日涨幅-1.72%; 状态bottom_area; 底部未确认
96,54.12711990027916,49.9587361845697,002043,兔宝宝,bottom_area,2024-07-09,9.69,2024-07-09,9.39,3.1948881789137267,4.685835995740144,27.769230769230763,False,-1.2232,2.2223,1,3,1,33.33333333333333,15.96638655462185,15.96638655462185,11.805111821086273,3.1948881789137267,历史1/3次成功; 当前距低点3.19%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
97,53.80774252385999,51.245469070342864,002735,王子新材,bottom_area,2024-07-09,8.6,2024-07-09,8.2,4.87804878048781,5.000000000000003,28.57142857142858,False,2.2592,3.8673,1,3,1,33.33333333333333,21.043478260869563,21.043478260869563,10.12195121951219,4.87804878048781,历史1/3次成功; 当前距低点4.88%; 最新日涨幅2.26%; 状态bottom_area; 底部未确认
