rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.50510101647777,86.52915576902937,002779,中坚科技,bottom_area,2025-06-06,95.71,2025-06-06,94.3,1.4952279957582149,3.711558854718982,30.809303690659622,False,-2.087,3.1683,4,4,4,100.0,30.635890319129533,38.253119429590015,8.504772004241785,1.4952279957582149,历史4/4次成功; 当前距低点1.50%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
12,82.14017600452209,76.41139130434782,688305,科德数控,bottom_area,2025-06-06,55.38,2025-06-05,54.72,1.2061403508771997,1.8640350877193042,32.26046051002724,False,-0.4852,0.5467,1,1,1,100.0,22.69565217391304,22.69565217391304,8.793859649122801,1.2061403508771997,历史1/1次成功; 当前距低点1.21%; 最新日涨幅-0.49%; 状态bottom_area; 底部未确认
13,81.82090237745281,76.88750608272505,002889,东方嘉盛,bottom_area,2025-06-06,14.65,2025-06-05,14.4,1.7361111111111112,3.611111111111108,32.92966930600838,False,-0.8125,2.5596,1,1,1,100.0,31.751824817518237,31.751824817518237,8.26388888888889,1.7361111111111112,历史1/1次成功; 当前距低点1.74%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
14,81.78625647062384,78.02929062568353,605377,华旺科技,bottom_area,2025-06-06,8.91,2025-06-05,8.69,2.531645569620261,5.178365937859621,28.062913907284777,False,2.1789,1.4173,1,1,1,100.0,25.16904583020285,25.16904583020285,7.46835443037974,2.531645569620261,历史1/1次成功; 当前距低点2.53%; 最新日涨幅2.18%; 状态bottom_area; 底部未确认
15,81.68377924344024,80.26729752245573,002490,山东墨龙,bottom_area,2025-06-06,4.08,2025-05-30,3.92,4.081632653061228,7.908163265306135,29.36936936936937,True,1.4925,4.7967,3,3,3,100.0,13.674300921695417,14.885496183206094,5.918367346938772,4.081632653061228,历史3/3次成功; 当前距低点4.08%; 最新日涨幅1.49%; 状态bottom_area; 底部已确认
16,81.54325408519887,79.54401937366818,000715,中兴商业,bottom_area,2025-06-06,5.61,2025-06-03,5.41,3.6968576709796706,6.099815157116452,28.815789473684205,False,-0.3552,1.8488,4,4,4,100.0,20.069112169364704,29.105691056910565,6.303142329020331,3.6968576709796706,历史4/4次成功; 当前距低点3.70%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
17,81.2677537278987,78.6205193170447,002304,洋河股份,bottom_area,2025-06-06,67.12,2025-05-29,65.0,3.2615384615384686,3.538461538461534,31.57894736842105,False,0.7052,0.3409,2,2,2,100.0,20.62810220081931,20.781426953567394,6.738461538461532,3.2615384615384686,历史2/2次成功; 当前距低点3.26%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
18,80.47361566390555,75.6293012947679,688448,磁谷科技,bottom_area,2025-06-06,29.21,2025-06-03,28.71,1.7415534656913967,2.7168234064785706,27.113480578827115,False,-0.7475,2.4608,1,1,1,100.0,25.053995680345576,25.053995680345576,8.258446534308604,1.7415534656913967,历史1/1次成功; 当前距低点1.74%; 最新日涨幅-0.75%; 状态bottom_area; 底部未确认
19,79.14632384797427,72.29113044381901,688179,阿拉丁,bottom_area,2025-06-06,12.18,2025-06-06,12.15,0.24691358024690832,3.539094650205759,30.41237113402062,False,-2.9482,2.2531,2,2,2,100.0,11.957491434311619,12.021924482338617,9.753086419753092,0.24691358024690832,历史2/2次成功; 当前距低点0.25%; 最新日涨幅-2.95%; 状态bottom_area; 底部未确认
20,79.03666548057885,75.43318036863764,688543,国科军工,bottom_area,2025-06-06,44.63,2025-06-04,43.52,2.5505514705882337,4.572610294117635,31.604589030331603,False,-0.7561,3.1374,1,1,1,100.0,33.916331836445266,33.916331836445266,7.449448529411767,2.5505514705882337,历史1/1次成功; 当前距低点2.55%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
21,78.94343469045789,72.9241601858097,605378,野马电池,bottom_area,2025-06-06,16.84,2025-06-06,16.7,0.8383233532934166,2.934131736526958,32.850824286288706,False,-0.7075,1.7946,2,2,2,100.0,22.61041629741227,29.89631336405531,9.161676646706585,0.8383233532934166,历史2/2次成功; 当前距低点0.84%; 最新日涨幅-0.71%; 状态bottom_area; 底部未确认
22,78.83314997800962,72.69310059363778,603332,苏州龙杰,bottom_area,2025-06-06,14.87,2025-06-06,14.76,0.7452574525745219,6.368563685636854,31.348837209302328,False,-4.9233,12.4512,3,3,3,100.0,13.775739707030569,17.241379310344836,9.25474254742548,0.7452574525745219,历史3/3次成功; 当前距低点0.75%; 最新日涨幅-4.92%; 状态bottom_area; 底部未确认
23,77.06595351987679,74.49368686433458,603192,汇得科技,bottom_area,2025-06-06,21.17,2025-06-05,20.51,3.217942467089225,4.485616772306183,31.610536845615194,False,2.2705,6.3902,3,4,3,75.0,18.73976177041938,25.562817719680464,6.782057532910776,3.217942467089225,历史3/4次成功; 当前距低点3.22%; 最新日涨幅2.27%; 状态bottom_area; 底部未确认
24,76.267590801073,70.57249429458024,600770,综艺股份,bottom_area,2025-06-06,5.44,2025-06-05,5.39,0.9276437847866551,4.267161410018561,28.60927152317881,False,-1.982,3.5705,1,1,1,100.0,27.72861356932153,27.72861356932153,9.072356215213345,0.9276437847866551,历史1/1次成功; 当前距低点0.93%; 最新日涨幅-1.98%; 状态bottom_area; 底部未确认
25,75.71101564162785,69.79585494980353,000096,广聚能源,bottom_area,2025-06-06,13.77,2025-06-06,13.67,0.7315288953913653,1.243599122165325,28.802083333333332,False,-0.5776,2.3455,1,1,1,100.0,21.149144254278735,21.149144254278735,9.268471104608635,0.7315288953913653,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-0.58%; 状态bottom_area; 底部未确认
26,75.5325173092885,69.31950932748272,688318,财富趋势,bottom_area,2025-06-06,97.19,2025-06-06,96.71,0.49632923172371424,2.6781098128425227,30.906622847753095,False,-1.7588,0.8026,5,7,5,71.42857142857143,27.609815538164007,36.949152542372886,9.503670768276287,0.49632923172371424,历史5/7次成功; 当前距低点0.50%; 最新日涨幅-1.76%; 状态bottom_area; 底部未确认
27,74.81017754035173,74.12771989533367,688135,利扬芯片,bottom_area,2025-06-06,19.66,2025-05-30,18.81,4.518872939925579,5.901116427432234,27.290297642056444,False,0.0509,3.3474,4,5,4,80.0,21.885753754645094,40.41850220264317,5.481127060074422,4.518872939925579,历史4/5次成功; 当前距低点4.52%; 最新日涨幅0.05%; 状态bottom_area; 底部未确认
28,73.96824318712609,67.81182588533923,688083,中望软件,bottom_area,2025-06-06,68.38,2025-06-06,68.08,0.44065804935369735,3.231492361927149,32.29912490055688,False,-1.5123,0.903,5,7,5,71.42857142857143,18.821569635222442,27.053669222343906,9.559341950646303,0.44065804935369735,历史5/7次成功; 当前距低点0.44%; 最新日涨幅-1.51%; 状态bottom_area; 底部未确认
29,63.733061155515024,61.25800821955241,301607,富特科技,bottom_area,2025-06-06,34.18,2025-06-06,33.21,2.9208069858476327,3.7037037037036944,32.88197251414712,False,0.264,6.0815,1,2,1,50.0,31.437893264973205,31.437893264973205,7.079193014152368,2.9208069858476327,历史1/2次成功; 当前距低点2.92%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
30,50.896721315110625,50.5370487126922,300557,理工光科,bottom_area,2025-06-06,24.87,2025-05-29,23.77,4.627681952040393,7.278081615481701,27.375496486403904,False,0.3632,1.9709,1,3,1,33.33333333333333,14.165753924790064,14.165753924790064,5.372318047959608,4.627681952040393,历史1/3次成功; 当前距低点4.63%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
