rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.93589981918825,84.45457943232695,603348,文灿股份,bottom_area,2024-01-24,28.25,2024-01-24,27.3,3.4798534798534773,5.274725274725267,32.923832923832926,False,0.284,1.1356,4,4,4,100.0,21.33680304512298,31.539888682745836,6.520146520146524,3.4798534798534773,历史4/4次成功; 当前距低点3.48%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
74,74.22468195143972,73.59536293348121,000021,深科技,bottom_area,2024-01-24,12.63,2024-01-23,12.08,4.552980132450337,5.463576158940398,32.13483146067416,False,0.8786,1.5185,1,1,1,100.0,26.108374384236456,26.108374384236456,5.447019867549663,4.552980132450337,历史1/1次成功; 当前距低点4.55%; 最新日涨幅0.88%; 状态bottom_area; 底部未确认
75,74.21668172995318,72.57782755926021,300375,鹏翎股份,bottom_area,2024-01-24,4.34,2024-01-24,4.18,3.827751196172252,4.545454545454556,32.36245954692557,False,1.6393,3.4007,1,1,1,100.0,11.74785100286532,11.74785100286532,6.172248803827748,3.827751196172252,历史1/1次成功; 当前距低点3.83%; 最新日涨幅1.64%; 状态bottom_area; 底部未确认
76,74.02782451536336,73.19171528973372,002599,盛通股份,bottom_area,2024-01-24,5.69,2024-01-24,5.45,4.403669724770646,5.688073394495405,28.383705650459923,False,0.3527,4.101,1,1,1,100.0,22.107969151670947,22.107969151670947,5.596330275229355,4.403669724770646,历史1/1次成功; 当前距低点4.40%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
77,74.01607112093646,73.94031260392421,002255,海陆重工,bottom_area,2024-01-24,4.88,2024-01-23,4.65,4.946236559139774,5.376344086021505,27.795031055900623,False,2.521,3.5801,1,1,1,100.0,32.783505154639194,32.783505154639194,5.0537634408602266,4.946236559139774,历史1/1次成功; 当前距低点4.95%; 最新日涨幅2.52%; 状态bottom_area; 底部未确认
78,73.6577759970235,72.46704660480086,300353,东土科技,bottom_area,2024-01-24,7.79,2024-01-24,7.48,4.144385026737963,6.684491978609625,31.814038286235185,False,-0.1282,2.291,2,2,2,100.0,20.840024009480672,21.377672209026137,5.855614973262037,4.144385026737963,历史2/2次成功; 当前距低点4.14%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
79,73.4352141011458,72.94173933188152,002298,中电鑫龙,bottom_area,2024-01-24,4.73,2024-01-24,4.52,4.646017699115063,4.867256637168156,29.59501557632399,False,1.7204,2.6061,1,1,1,100.0,23.734729493891784,23.734729493891784,5.353982300884938,4.646017699115063,历史1/1次成功; 当前距低点4.65%; 最新日涨幅1.72%; 状态bottom_area; 底部未确认
80,73.43278084821996,71.61235463688966,603353,和顺石油,bottom_area,2024-01-24,21.4,2024-01-24,20.64,3.6821705426356495,5.135658914728676,28.2336578581363,False,-0.4188,1.0905,4,5,4,80.0,20.579050936015864,27.079174983366617,6.317829457364351,3.6821705426356495,历史4/5次成功; 当前距低点3.68%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
81,73.41557286390852,73.10775075546447,688225,亚信安全,bottom_area,2024-01-24,14.25,2024-01-24,13.6,4.779411764705885,9.55882352941177,28.421052631578945,False,-1.8595,1.7023,3,3,3,100.0,15.402202037601457,21.557788944723633,5.220588235294116,4.779411764705885,历史3/3次成功; 当前距低点4.78%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
82,73.38922203219144,72.31726260856885,001299,美能能源,bottom_area,2024-01-24,13.56,2024-01-24,13.01,4.227517294388937,5.3036126056879285,27.88248337028825,False,0.8178,4.4055,1,1,1,100.0,15.247322794492616,15.247322794492616,5.772482705611064,4.227517294388937,历史1/1次成功; 当前距低点4.23%; 最新日涨幅0.82%; 状态bottom_area; 底部未确认
83,73.33128187032649,72.32349545820398,002330,得利斯,bottom_area,2024-01-24,4.88,2024-01-23,4.68,4.273504273504278,4.700854700854714,29.198184568835106,False,1.6667,1.4089,1,1,1,100.0,15.844544095665164,15.844544095665164,5.726495726495723,4.273504273504278,历史1/1次成功; 当前距低点4.27%; 最新日涨幅1.67%; 状态bottom_area; 底部未确认
84,73.29685033289476,71.45979430017793,688183,生益电子,bottom_area,2024-01-24,8.48,2024-01-24,8.18,3.6674816625916957,5.5012224938875445,28.62129144851659,False,-0.4695,1.1223,1,1,1,100.0,26.24544349939247,26.24544349939247,6.332518337408305,3.6674816625916957,历史1/1次成功; 当前距低点3.67%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
85,73.10030472753543,72.17216474877038,688061,灿瑞科技,bottom_area,2024-01-24,29.16,2024-01-24,27.95,4.329159212880146,5.366726296958856,30.662366658397428,False,0.8299,1.6404,1,1,1,100.0,15.713159968479115,15.713159968479115,5.670840787119855,4.329159212880146,历史1/1次成功; 当前距低点4.33%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
86,72.9839785195687,70.6152394739244,603158,腾龙股份,bottom_area,2024-01-24,7.9,2024-01-22,7.65,3.2679738562091507,7.581699346405229,29.622815087396496,True,0.3812,2.8722,2,3,2,66.66666666666666,24.029855910831213,35.270805812417436,6.732026143790851,3.2679738562091507,历史2/3次成功; 当前距低点3.27%; 最新日涨幅0.38%; 状态bottom_area; 底部已确认
87,72.87770162761493,71.35741316193331,688143,长盈通,bottom_area,2024-01-24,23.75,2024-01-24,22.86,3.893263342082242,8.880139982502193,31.103074141048825,False,-4.1952,2.4535,2,2,2,100.0,22.0110407628001,25.949367088607595,6.106736657917758,3.893263342082242,历史2/2次成功; 当前距低点3.89%; 最新日涨幅-4.20%; 状态bottom_area; 底部未确认
88,72.85471959423889,72.0210255049866,605123,派克新材,bottom_area,2024-01-24,68.16,2024-01-24,65.29,4.3957727063868735,5.314749578802265,32.13097713097713,False,0.2795,0.9547,1,1,1,100.0,15.71713589004656,15.71713589004656,5.604227293613127,4.3957727063868735,历史1/1次成功; 当前距低点4.40%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
89,72.8530254343744,71.73433880034965,002635,安洁科技,bottom_area,2024-01-24,12.44,2024-01-23,11.94,4.1876046901172534,5.025125628140701,29.557522123893804,False,1.4682,3.1394,1,1,1,100.0,11.624072547403118,11.624072547403118,5.812395309882747,4.1876046901172534,历史1/1次成功; 当前距低点4.19%; 最新日涨幅1.47%; 状态bottom_area; 底部未确认
90,72.84819249063192,71.58492903703714,603192,汇得科技,bottom_area,2024-01-24,17.34,2024-01-24,16.66,4.081632653061223,6.7226890756302575,29.31692829868477,False,-0.1152,2.3327,2,2,2,100.0,15.328233795788837,16.917728852838945,5.918367346938778,4.081632653061223,历史2/2次成功; 当前距低点4.08%; 最新日涨幅-0.12%; 状态bottom_area; 底部未确认
91,72.81326617831981,71.37055882744836,603075,热威股份,bottom_area,2024-01-24,20.53,2024-01-24,19.75,3.9493670886076004,5.518987341772151,29.590017825311943,False,-0.243,8.0756,1,1,1,100.0,29.221052631578953,29.221052631578953,6.0506329113924,3.9493670886076004,历史1/1次成功; 当前距低点3.95%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
92,72.79227553457774,72.01487412643192,002338,奥普光电,bottom_area,2024-01-24,25.66,2024-01-24,24.57,4.436304436304436,6.1457061457061375,27.564858490566042,False,0.0,1.7373,1,1,1,100.0,16.18090452261308,16.18090452261308,5.563695563695564,4.436304436304436,历史1/1次成功; 当前距低点4.44%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
93,72.78326481043419,72.69773805977562,603188,亚邦股份,bottom_area,2024-01-24,3.4,2024-01-24,3.24,4.938271604938262,6.7901234567901145,27.191011235955052,False,1.1905,2.2207,1,1,1,100.0,26.005361930294914,26.005361930294914,5.061728395061739,4.938271604938262,历史1/1次成功; 当前距低点4.94%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
94,72.75618235926719,72.30891074640286,000989,九芝堂,bottom_area,2024-01-24,8.73,2024-01-24,8.34,4.676258992805763,5.155875299760188,28.65697177074422,False,1.5116,1.6905,1,1,1,100.0,20.703125,20.703125,5.323741007194238,4.676258992805763,历史1/1次成功; 当前距低点4.68%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
95,72.70384879825627,72.61345860082788,605158,华达新材,bottom_area,2024-01-24,7.23,2024-01-24,6.89,4.93468795355589,4.93468795355589,28.15432742440042,False,2.845,1.7809,1,1,1,100.0,25.5083179297597,25.5083179297597,5.06531204644411,4.93468795355589,历史1/1次成功; 当前距低点4.93%; 最新日涨幅2.85%; 状态bottom_area; 底部未确认
96,72.49045183843353,69.89031098134394,688352,颀中科技,bottom_area,2024-01-24,11.37,2024-01-24,11.03,3.082502266545783,4.986400725294658,29.204107830551994,False,-0.4378,3.5014,1,1,1,100.0,10.636645962732914,10.636645962732914,6.917497733454217,3.082502266545783,历史1/1次成功; 当前距低点3.08%; 最新日涨幅-0.44%; 状态bottom_area; 底部未确认
97,72.44261675272784,71.73552572019177,688115,思林杰,bottom_area,2024-01-24,25.16,2024-01-24,24.08,4.485049833887051,6.270764119601335,31.53255615581462,False,0.0398,2.8678,3,4,3,75.0,19.44322226588305,23.658728081654015,5.51495016611295,4.485049833887051,历史3/4次成功; 当前距低点4.49%; 最新日涨幅0.04%; 状态bottom_area; 底部未确认
98,72.4138305074555,71.60345358345359,605338,巴比食品,bottom_area,2024-01-24,17.76,2024-01-24,17.01,4.409171075837742,5.526161081716623,30.853658536585364,False,1.1966,0.8239,1,1,1,100.0,13.636363636363638,13.636363636363638,5.590828924162258,4.409171075837742,历史1/1次成功; 当前距低点4.41%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
99,72.35072702133687,71.52410175134098,001324,长青科技,bottom_area,2024-01-24,20.42,2024-01-23,19.56,4.396728016359934,5.1635991820040985,27.014925373134336,False,1.34,5.0641,1,1,1,100.0,13.057213057213065,13.057213057213065,5.603271983640067,4.396728016359934,历史1/1次成功; 当前距低点4.40%; 最新日涨幅1.34%; 状态bottom_area; 底部未确认
100,72.29898466417822,70.6669534076505,688320,禾川科技,bottom_area,2024-01-24,30.31,2024-01-24,29.2,3.8013698630136967,6.5410958904109595,29.074568860820992,False,-0.9477,1.941,3,4,3,75.0,27.79073492108457,38.29133374308544,6.198630136986304,3.8013698630136967,历史3/4次成功; 当前距低点3.80%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
101,72.24086597594298,70.36276217356587,001219,青岛食品,bottom_area,2024-01-24,18.62,2024-01-24,17.97,3.6171396772398565,4.897050639955496,27.48184019370461,False,-0.9047,9.911,4,5,4,80.0,13.063659342326517,16.264559068219636,6.382860322760145,3.6171396772398565,历史4/5次成功; 当前距低点3.62%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
102,72.19082034188752,69.94753260967201,688338,赛科希德,bottom_area,2024-01-24,25.35,2024-01-24,24.53,3.3428454953118645,6.2372604973501735,28.33771545427986,False,-1.5916,0.9826,1,1,1,100.0,14.135593220338988,14.135593220338988,6.657154504688137,3.3428454953118645,历史1/1次成功; 当前距低点3.34%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
103,72.08534789463467,71.34433188711152,300400,劲拓股份,bottom_area,2024-01-24,12.42,2024-01-24,11.89,4.4575273338940224,6.476030277544151,27.851941747572813,False,0.4042,1.5691,3,4,3,75.0,17.00265703435426,27.014218009478668,5.542472666105978,4.4575273338940224,历史3/4次成功; 当前距低点4.46%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
104,72.07420172524888,71.35234916559692,002008,大族激光,bottom_area,2024-01-24,17.99,2024-01-22,17.22,4.471544715447153,5.865272938443679,27.616645649432535,False,1.1811,1.067,1,1,1,100.0,13.050919982884041,13.050919982884041,5.528455284552847,4.471544715447153,历史1/1次成功; 当前距低点4.47%; 最新日涨幅1.18%; 状态bottom_area; 底部未确认
105,72.06964600353339,70.4073888209559,688358,祥生医疗,bottom_area,2024-01-24,28.04,2024-01-24,27.02,3.7749814951887477,6.957809030347886,29.08136482939633,False,-1.8551,1.6217,1,1,1,100.0,21.905089408528212,21.905089408528212,6.225018504811253,3.7749814951887477,历史1/1次成功; 当前距低点3.77%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
106,72.04687761909253,70.71327852998066,688160,步科股份,bottom_area,2024-01-24,43.48,2024-01-24,41.8,4.019138755980861,6.818181818181822,28.91156462585034,False,-1.0694,1.2548,1,1,1,100.0,26.542553191489354,26.542553191489354,5.980861244019139,4.019138755980861,历史1/1次成功; 当前距低点4.02%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
107,71.77546226359672,71.7118212765824,605398,新炬网络,bottom_area,2024-01-24,24.79,2024-01-24,23.62,4.95342929720575,5.292125317527519,29.5346062052506,False,0.6905,1.1416,1,1,1,100.0,20.890538033395174,20.890538033395174,5.04657070279425,4.95342929720575,历史1/1次成功; 当前距低点4.95%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
108,71.49955921073625,71.42592423729575,688233,神工股份,bottom_area,2024-01-24,27.16,2024-01-24,25.88,4.94590417310665,6.221020092735701,27.486690949845894,False,0.4067,0.7878,1,1,1,100.0,19.261213720316633,19.261213720316633,5.0540958268933505,4.94590417310665,历史1/1次成功; 当前距低点4.95%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
109,71.49396743089783,69.55646153846156,300650,太龙股份,bottom_area,2024-01-24,10.77,2024-01-24,10.4,3.5576923076923,5.288461538461528,28.718300205620285,False,-0.1854,3.5695,1,1,1,100.0,14.666666666666664,14.666666666666664,6.4423076923077,3.5576923076923,历史1/1次成功; 当前距低点3.56%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
110,71.48503698292215,71.24092920027019,300762,上海瀚讯,bottom_area,2024-01-24,11.09,2024-01-24,10.58,4.820415879017012,7.939508506616255,31.119791666666664,False,-1.7715,4.0161,2,2,2,100.0,22.534824754994467,32.580961727183514,5.179584120982988,4.820415879017012,历史2/2次成功; 当前距低点4.82%; 最新日涨幅-1.77%; 状态bottom_area; 底部未确认
111,71.27131425759119,69.41007601403949,002020,京新药业,bottom_area,2024-01-24,10.33,2024-01-24,9.97,3.6108324974924715,5.717151454363074,29.887482419127988,False,-1.0536,2.5863,1,1,1,100.0,14.531043593130773,14.531043593130773,6.3891675025075285,3.6108324974924715,历史1/1次成功; 当前距低点3.61%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
112,71.24827062744069,68.82751164844902,688286,敏芯股份,bottom_area,2024-01-24,46.97,2024-01-24,45.52,3.185413005272398,9.16080843585236,32.34244946492271,False,-3.1746,2.648,3,4,3,75.0,20.56587795951654,25.016501650165008,6.814586994727604,3.185413005272398,历史3/4次成功; 当前距低点3.19%; 最新日涨幅-3.17%; 状态bottom_area; 底部未确认
113,71.21325985974319,69.12053629487,603061,金海通,bottom_area,2024-01-24,68.37,2024-01-24,66.1,3.43419062027233,7.034795763993958,32.777382284145226,False,-1.8941,5.9377,1,1,1,100.0,10.80909090909091,10.80909090909091,6.56580937972767,3.43419062027233,历史1/1次成功; 当前距低点3.43%; 最新日涨幅-1.89%; 状态bottom_area; 底部未确认
114,71.1690474353962,69.97828785971873,600416,湘电股份,bottom_area,2024-01-24,12.4,2024-01-23,11.91,4.114189756507139,5.2057094878253505,29.149315883402732,False,-0.0806,0.8288,1,1,1,100.0,23.756131744919415,23.756131744919415,5.885810243492862,4.114189756507139,历史1/1次成功; 当前距低点4.11%; 最新日涨幅-0.08%; 状态bottom_area; 底部未确认
115,71.05386268811817,70.59451481772884,000536,华映科技,bottom_area,2024-01-24,2.92,2024-01-23,2.79,4.659498207885301,5.01792114695341,30.76923076923077,False,2.8169,2.8754,1,1,1,100.0,11.280487804878053,11.280487804878053,5.340501792114699,4.659498207885301,历史1/1次成功; 当前距低点4.66%; 最新日涨幅2.82%; 状态bottom_area; 底部未确认
116,71.03803845005196,70.01657645926691,300593,新雷能,bottom_area,2024-01-24,11.31,2024-01-24,10.85,4.239631336405538,6.728110599078345,31.11111111111111,False,-0.7024,2.0669,1,1,1,100.0,25.499655410062033,25.499655410062033,5.760368663594463,4.239631336405538,历史1/1次成功; 当前距低点4.24%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
117,70.97750721622691,70.78734644672599,001205,盛航股份,bottom_area,2024-01-24,14.89,2024-01-23,14.2,4.859154929577474,5.140845070422539,28.17400101163379,False,1.9863,1.4413,1,1,1,100.0,14.764621968616265,14.764621968616265,5.140845070422527,4.859154929577474,历史1/1次成功; 当前距低点4.86%; 最新日涨幅1.99%; 状态bottom_area; 底部未确认
118,70.82614536780653,70.4624681130296,603095,越剑智能,bottom_area,2024-01-24,13.95,2024-01-23,13.32,4.729729729729723,5.705705705705704,29.561078794288736,False,0.9407,1.1347,1,1,1,100.0,11.431461810824489,11.431461810824489,5.270270270270277,4.729729729729723,历史1/1次成功; 当前距低点4.73%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
119,70.7486722275023,69.15527009776432,300553,集智股份,bottom_area,2024-01-24,25.65,2024-01-24,24.71,3.804127883447987,7.203561311210025,31.22738658502644,False,-0.427,2.9478,1,1,1,100.0,15.530546623794205,15.530546623794205,6.195872116552013,3.804127883447987,历史1/1次成功; 当前距低点3.80%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
120,70.5535186876601,68.97058717864209,688173,希荻微,bottom_area,2024-01-24,12.81,2024-01-24,12.34,3.8087520259319336,6.807131280388978,30.28248587570621,False,-1.0811,1.8025,3,4,3,75.0,18.7609774073489,23.120837297811605,6.191247974068067,3.8087520259319336,历史3/4次成功; 当前距低点3.81%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
121,70.48494845503679,69.02436463009954,301510,固高科技,bottom_area,2024-01-24,29.3,2024-01-24,28.2,3.900709219858161,6.134751773049647,28.061224489795926,False,-0.5093,4.921,1,1,1,100.0,16.010654039656714,16.010654039656714,6.09929078014184,3.900709219858161,历史1/1次成功; 当前距低点3.90%; 最新日涨幅-0.51%; 状态bottom_area; 底部未确认
122,69.85111088152989,69.50740745932706,002151,北斗星通,bottom_area,2024-01-24,26.29,2024-01-24,25.1,4.741035856573696,6.97211155378486,31.13854595336077,False,-1.3138,3.6799,1,1,1,100.0,28.90843662534986,28.90843662534986,5.258964143426305,4.741035856573696,历史1/1次成功; 当前距低点4.74%; 最新日涨幅-1.31%; 状态bottom_area; 底部未确认
123,69.40775057798507,68.49781365467676,688200,华峰测控,bottom_area,2024-01-24,88.15,2024-01-24,84.51,4.307182581942966,5.360312389066384,31.780755569906354,False,-0.6313,0.9228,1,1,1,100.0,18.16231151347698,18.16231151347698,5.692817418057035,4.307182581942966,历史1/1次成功; 当前距低点4.31%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
124,69.1527597505155,68.01678012422363,300496,中科创达,bottom_area,2024-01-24,57.48,2024-01-24,55.2,4.130434782608685,5.797101449275354,32.31146535867565,False,-0.7768,3.0156,1,1,1,100.0,13.409523809523808,13.409523809523808,5.869565217391315,4.130434782608685,历史1/1次成功; 当前距低点4.13%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
125,68.5833708924295,67.62286287450978,688039,当虹科技,bottom_area,2024-01-24,26.19,2024-01-24,25.12,4.259554140127389,7.085987261146487,30.951072017592086,False,-0.7202,2.198,3,4,3,75.0,17.04110921505497,17.31207289293849,5.740445859872612,4.259554140127389,历史3/4次成功; 当前距低点4.26%; 最新日涨幅-0.72%; 状态bottom_area; 底部未确认
126,68.17413532610196,67.37497954680592,002272,川润股份,bottom_area,2024-01-24,5.48,2024-01-23,5.25,4.3809523809523885,5.714285714285711,27.083333333333336,False,1.6698,2.6021,2,3,2,66.66666666666666,29.44561456296072,48.337595907928375,5.619047619047612,4.3809523809523885,历史2/3次成功; 当前距低点4.38%; 最新日涨幅1.67%; 状态bottom_area; 底部未确认
127,68.00012425129503,66.90921316704966,300432,富临精工,bottom_area,2024-01-24,8.28,2024-01-24,7.95,4.150943396226404,6.66666666666667,28.50719424460431,False,-0.241,1.2457,3,4,3,75.0,11.872925324977777,13.323239969719907,5.8490566037735965,4.150943396226404,历史3/4次成功; 当前距低点4.15%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
128,67.71726073774452,67.36414955122902,301486,致尚科技,bottom_area,2024-01-24,37.01,2024-01-24,35.34,4.7255234861346755,6.140350877192967,28.08302808302808,False,-0.7775,5.0885,1,1,1,100.0,17.19539300868862,17.19539300868862,5.2744765138653245,4.7255234861346755,历史1/1次成功; 当前距低点4.73%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
129,67.21877115194769,66.74142674738256,002036,联创电子,bottom_area,2024-01-24,7.69,2024-01-24,7.35,4.625850340136065,6.802721088435375,28.432327166504383,False,-0.2594,2.68,3,4,3,75.0,16.792287757488097,22.210743801652896,5.374149659863936,4.625850340136065,历史3/4次成功; 当前距低点4.63%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
130,67.06608677227422,66.84401363726667,688216,气派科技,bottom_area,2024-01-24,21.07,2024-01-24,20.1,4.825870646766163,7.910447761194028,27.95698924731182,False,-1.634,2.2596,1,1,1,100.0,15.629025332760845,15.629025332760845,5.174129353233837,4.825870646766163,历史1/1次成功; 当前距低点4.83%; 最新日涨幅-1.63%; 状态bottom_area; 底部未确认
131,66.02730977288941,64.18148282382941,688131,皓元医药,bottom_area,2024-01-24,39.5,2024-01-24,38.16,3.5115303983228605,5.398322851153046,28.672897196261687,False,-0.2525,1.696,2,3,2,66.66666666666666,24.09196486741329,35.228598705844924,6.488469601677141,3.5115303983228605,历史2/3次成功; 当前距低点3.51%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
132,66.02599931228552,65.68389568890579,002861,瀛通通讯,bottom_area,2024-01-24,11.52,2024-01-23,11.0,4.727272727272724,9.090909090909092,28.478543563068925,True,3.504,6.958,2,3,2,66.66666666666666,15.40543462591899,18.668012108980825,5.272727272727277,4.727272727272724,历史2/3次成功; 当前距低点4.73%; 最新日涨幅3.50%; 状态bottom_area; 底部已确认
133,65.79737452705697,65.0442308019814,000670,盈方微,bottom_area,2024-01-24,5.7,2024-01-24,5.46,4.3956043956043995,5.677655677655671,31.4070351758794,False,0.1757,1.9275,2,3,2,66.66666666666666,17.094312673616972,23.28519855595668,5.604395604395601,4.3956043956043995,历史2/3次成功; 当前距低点4.40%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
134,65.26522934823153,64.83958654813438,603033,三维股份,bottom_area,2024-01-24,13.71,2024-01-24,13.1,4.65648854961833,6.259541984732826,30.76109936575054,False,0.1461,0.375,2,3,2,66.66666666666666,19.192009540846744,24.922480620155024,5.343511450381671,4.65648854961833,历史2/3次成功; 当前距低点4.66%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
135,64.82638519075788,64.11069587139447,605069,正和生态,bottom_area,2024-01-24,8.51,2024-01-23,8.15,4.417177914110422,4.785276073619617,28.130511463844794,False,3.0266,7.1666,2,3,2,66.66666666666666,12.33975725214817,12.604042806183122,5.582822085889578,4.417177914110422,历史2/3次成功; 当前距低点4.42%; 最新日涨幅3.03%; 状态bottom_area; 底部未确认
136,64.72304528849544,63.586958300198546,300508,维宏股份,bottom_area,2024-01-24,22.5,2024-01-24,21.62,4.070305272895462,5.920444033302486,32.542901716068634,False,-0.0444,2.8336,2,3,2,66.66666666666666,27.74509492329859,42.06627680311891,5.929694727104538,4.070305272895462,历史2/3次成功; 当前距低点4.07%; 最新日涨幅-0.04%; 状态bottom_area; 底部未确认
137,64.6504230256699,64.14402284531215,688182,灿勤科技,bottom_area,2024-01-24,13.68,2024-01-24,13.08,4.58715596330275,7.033639143730887,27.090301003344486,False,-0.2915,3.113,2,3,2,66.66666666666666,37.0756547041707,49.999999999999986,5.412844036697251,4.58715596330275,历史2/3次成功; 当前距低点4.59%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
138,64.57573261144091,64.0211027843723,300474,景嘉微,bottom_area,2024-01-24,56.33,2024-01-23,53.88,4.547141796584995,6.607275426874527,27.842507030936115,False,-0.7751,1.8562,2,3,2,66.66666666666666,35.92429792429792,59.857142857142854,5.452858203415006,4.547141796584995,历史2/3次成功; 当前距低点4.55%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
139,64.40110806591439,62.264420188144285,300499,高澜股份,bottom_area,2024-01-24,11.19,2024-01-24,10.84,3.2287822878228747,5.8118081180811885,27.9734219269103,False,-1.4097,3.312,2,3,2,66.66666666666666,10.319231923192326,10.396039603960403,6.771217712177126,3.2287822878228747,历史2/3次成功; 当前距低点3.23%; 最新日涨幅-1.41%; 状态bottom_area; 底部未确认
140,63.327746075562224,61.99314736486298,300458,全志科技,bottom_area,2024-01-24,17.93,2024-01-24,17.26,3.881807647740429,6.315179606025491,29.32022932022932,False,0.0,1.6773,2,4,2,50.0,13.836929041457784,17.541498429789147,6.118192352259571,3.881807647740429,历史2/4次成功; 当前距低点3.88%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
141,63.14054417068436,61.65164813567963,688049,炬芯科技,bottom_area,2024-01-24,28.24,2024-01-24,27.22,3.747244673034532,6.649522409992661,29.26195426195426,False,-0.9818,2.9958,2,3,2,66.66666666666666,13.380103889955375,15.472312703583075,6.2527553269654685,3.747244673034532,历史2/3次成功; 当前距低点3.75%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
142,63.01364791993784,61.63955318733214,002009,天奇股份,bottom_area,2024-01-24,11.08,2024-01-24,10.67,3.842549203373947,4.404873477038432,31.864623243933586,False,0.3623,1.937,1,2,1,50.0,44.78798586572438,44.78798586572438,6.157450796626054,3.842549203373947,历史1/2次成功; 当前距低点3.84%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
143,62.51169872750856,61.87315020228921,002589,瑞康医药,bottom_area,2024-01-24,2.81,2024-01-23,2.69,4.460966542750933,4.832713754646837,28.457446808510632,False,2.1818,1.6589,2,4,2,50.0,20.291150106243748,28.49162011173183,5.539033457249067,4.460966542750933,历史2/4次成功; 当前距低点4.46%; 最新日涨幅2.18%; 状态bottom_area; 底部未确认
144,62.036221460457696,60.194290894529615,300637,扬帆新材,bottom_area,2024-01-24,8.17,2024-01-24,7.9,3.4177215189873364,4.936708860759478,27.12177121771217,False,0.3686,3.1957,1,2,1,50.0,31.810193321616865,31.810193321616865,6.582278481012664,3.4177215189873364,历史1/2次成功; 当前距低点3.42%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
145,61.50978766400381,61.48734702640295,002617,露笑科技,bottom_area,2024-01-24,5.48,2024-01-23,5.22,4.980842911877407,5.747126436781606,28.395061728395067,False,0.7353,1.0562,2,4,2,50.0,24.589617556362565,36.60589060308556,5.019157088122593,4.980842911877407,历史2/4次成功; 当前距低点4.98%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
146,61.127060598440664,60.23435179646497,688001,华兴源创,bottom_area,2024-01-24,25.64,2024-01-24,24.6,4.227642276422761,6.829268292682926,32.04419889502763,False,-0.1169,0.3155,2,4,2,50.0,31.093420358649794,35.3639240506329,5.77235772357724,4.227642276422761,历史2/4次成功; 当前距低点4.23%; 最新日涨幅-0.12%; 状态bottom_area; 底部未确认
147,61.11291667982363,60.90687178204944,002331,皖通科技,bottom_area,2024-01-24,7.39,2024-01-24,7.05,4.822695035460991,5.6737588652482325,29.710867397806577,False,1.511,2.4657,2,4,2,50.0,19.530196037099497,21.247892074199,5.17730496453901,4.822695035460991,历史2/4次成功; 当前距低点4.82%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
