rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.89752793856108,87.97037520504657,688315,诺禾致源,bottom_area,2024-01-29,17.34,2024-01-24,17.14,1.1668611435239165,7.4679113185530985,27.24957555178268,True,-2.0339,1.2868,3,3,3,100.0,41.83235813054352,86.2826357231662,6.833138856476085,1.1668611435239165,历史3/3次成功; 当前距低点1.17%; 最新日涨幅-2.03%; 状态bottom_area; 底部已确认
72,70.97790061872965,70.74816488037274,002617,露笑科技,bottom_area,2024-01-29,5.42,2024-01-23,5.22,3.8314176245210767,7.662835249042153,28.395061728395067,True,-2.518,0.8319,3,4,3,75.0,19.402134754197885,36.60589060308556,4.168582375478923,3.8314176245210767,历史3/4次成功; 当前距低点3.83%; 最新日涨幅-2.52%; 状态bottom_area; 底部已确认
73,70.88068813132092,72.12757073866472,688181,八亿时空,confirmed_rebound,2024-01-29,21.38,2024-01-24,20.38,4.906771344455349,11.334641805691867,27.93493635077794,True,-4.0825,0.9521,3,3,3,100.0,22.930158086144655,28.477257745550418,3.0932286555446513,4.906771344455349,历史3/3次成功; 当前距低点4.91%; 最新日涨幅-4.08%; 状态confirmed_rebound; 底部已确认
74,70.72957644761722,71.84662647047979,000723,美锦能源,confirmed_rebound,2024-01-29,5.66,2024-01-22,5.4,4.81481481481481,9.07407407407406,28.28685258964143,True,-2.0761,0.5975,2,2,2,100.0,26.74410886159975,30.434782608695667,3.1851851851851896,4.81481481481481,历史2/2次成功; 当前距低点4.81%; 最新日涨幅-2.08%; 状态confirmed_rebound; 底部已确认
75,70.7075272271728,69.92725151289186,688183,生益电子,confirmed_rebound,2024-01-29,8.46,2024-01-24,8.18,3.422982885085588,9.902200488997561,28.62129144851659,True,-3.0928,0.8672,1,1,1,100.0,26.24544349939247,26.24544349939247,4.577017114914412,3.422982885085588,历史1/1次成功; 当前距低点3.42%; 最新日涨幅-3.09%; 状态confirmed_rebound; 底部已确认
76,70.60745376380696,69.49360200582261,688352,颀中科技,confirmed_rebound,2024-01-29,11.38,2024-01-24,11.03,3.173164097914791,9.610154125113333,29.204107830551994,True,-2.3176,2.635,1,1,1,100.0,10.636645962732914,10.636645962732914,4.826835902085209,3.173164097914791,历史1/1次成功; 当前距低点3.17%; 最新日涨幅-2.32%; 状态confirmed_rebound; 底部已确认
77,70.57540825551203,65.66859732824425,605180,华生科技,confirmed_rebound,2024-01-29,11.82,2024-01-29,11.79,0.25445292620866106,8.142493638676852,30.728554641598123,False,-5.44,16.7936,1,1,1,100.0,13.541666666666663,13.541666666666663,7.745547073791339,0.25445292620866106,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-5.44%; 状态confirmed_rebound; 底部未确认
78,70.39368524611793,70.24616093194514,688070,纵横股份,confirmed_rebound,2024-01-29,28.57,2024-01-23,27.5,3.890909090909092,12.47272727272727,30.90452261306532,True,-3.1525,1.2971,2,2,2,100.0,17.029213221601488,26.04166666666665,4.1090909090909085,3.890909090909092,历史2/2次成功; 当前距低点3.89%; 最新日涨幅-3.15%; 状态confirmed_rebound; 底部已确认
79,70.13522843516125,69.36562442692097,002008,大族激光,confirmed_rebound,2024-01-29,17.81,2024-01-22,17.22,3.4262485481997675,8.013937282229982,27.616645649432535,True,-2.411,0.829,1,1,1,100.0,13.050919982884041,13.050919982884041,4.5737514518002325,3.4262485481997675,历史1/1次成功; 当前距低点3.43%; 最新日涨幅-2.41%; 状态confirmed_rebound; 底部已确认
80,70.10653747036748,70.57221429683523,300463,迈克生物,confirmed_rebound,2024-01-29,12.73,2024-01-23,12.2,4.344262295081977,8.606557377049187,29.804372842347526,True,-1.926,0.6644,2,2,2,100.0,14.12436736355977,14.159515396264513,3.6557377049180233,4.344262295081977,历史2/2次成功; 当前距低点4.34%; 最新日涨幅-1.93%; 状态confirmed_rebound; 底部已确认
81,69.93850980392159,69.93850980392159,300365,恒华科技,confirmed_rebound,2024-01-29,5.72,2024-01-23,5.5,3.999999999999995,10.727272727272725,28.84864165588616,True,-4.1876,1.8128,2,2,2,100.0,16.712418300653603,19.111111111111114,4.000000000000005,3.999999999999995,历史2/2次成功; 当前距低点4.00%; 最新日涨幅-4.19%; 状态confirmed_rebound; 底部已确认
82,69.90835530592565,70.31661064657804,002151,北斗星通,confirmed_rebound,2024-01-29,26.18,2024-01-24,25.1,4.3027888446215075,8.804780876494013,31.13854595336077,True,-2.5679,1.0813,1,1,1,100.0,28.90843662534986,28.90843662534986,3.697211155378493,4.3027888446215075,历史1/1次成功; 当前距低点4.30%; 最新日涨幅-2.57%; 状态confirmed_rebound; 底部已确认
83,69.82019963936797,69.76863852083063,603192,汇得科技,confirmed_rebound,2024-01-29,17.32,2024-01-24,16.66,3.9615846338535423,9.903961584633846,29.31692829868477,True,-3.2402,1.4432,2,2,2,100.0,15.328233795788837,16.917728852838945,4.038415366146458,3.9615846338535423,历史2/2次成功; 当前距低点3.96%; 最新日涨幅-3.24%; 状态confirmed_rebound; 底部已确认
84,69.67489409428964,70.91592274227952,300446,航天智造,confirmed_rebound,2024-01-29,13.44,2024-01-24,12.81,4.918032786885238,12.02185792349726,28.555493586168428,True,-4.4097,3.4791,2,2,2,100.0,33.22063170095625,51.92697768762679,3.081967213114762,4.918032786885238,历史2/2次成功; 当前距低点4.92%; 最新日涨幅-4.41%; 状态confirmed_rebound; 底部已确认
85,69.61429551478017,70.55766316594924,001332,锡装股份,confirmed_rebound,2024-01-29,28.96,2024-01-24,27.66,4.699927693420103,11.641359363702094,27.172195892575036,True,-3.8193,2.8678,2,2,2,100.0,28.620958639500337,31.086142322097377,3.3000723065798967,4.699927693420103,历史2/2次成功; 当前距低点4.70%; 最新日涨幅-3.82%; 状态confirmed_rebound; 底部已确认
86,69.25716115029773,68.56005175119681,600305,恒顺醋业,bottom_area,2024-01-29,8.34,2024-01-23,8.06,3.4739454094292723,5.583126550868477,29.4838145231846,False,-0.7143,0.3044,1,1,1,100.0,8.283049917718035,8.283049917718035,4.526054590570728,3.4739454094292723,历史1/1次成功; 当前距低点3.47%; 最新日涨幅-0.71%; 状态bottom_area; 底部未确认
87,69.22139687828756,69.01690235279779,600360,华微电子,confirmed_rebound,2024-01-29,6.21,2024-01-24,5.98,3.846153846153838,8.695652173913036,32.73340832395951,True,-2.9688,1.15,1,1,1,100.0,16.32329635499208,16.32329635499208,4.153846153846162,3.846153846153838,历史1/1次成功; 当前距低点3.85%; 最新日涨幅-2.97%; 状态confirmed_rebound; 底部已确认
88,69.14741113097159,64.71121319096028,688032,禾迈股份,confirmed_rebound,2024-01-29,207.16,2024-01-29,206.02,0.5533443355014009,9.057373070575672,31.675123536629847,False,-6.8902,2.6883,1,1,1,100.0,12.058270300556288,12.058270300556288,7.4466556644986,0.5533443355014009,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-6.89%; 状态confirmed_rebound; 底部未确认
89,69.02241844988859,68.70788039121378,605338,巴比食品,confirmed_rebound,2024-01-29,17.65,2024-01-24,17.01,3.7624926513815224,8.289241622574956,30.853658536585364,True,-2.1619,0.6916,1,1,1,100.0,13.636363636363638,13.636363636363638,4.237507348618478,3.7624926513815224,历史1/1次成功; 当前距低点3.76%; 最新日涨幅-2.16%; 状态confirmed_rebound; 底部已确认
90,68.5920029889161,69.40857445306986,002495,佳隆股份,confirmed_rebound,2024-01-29,2.72,2024-01-22,2.6,4.615384615384619,10.769230769230761,27.97783933518005,True,-3.8869,2.0211,1,1,1,100.0,38.07339449541283,38.07339449541283,3.384615384615381,4.615384615384619,历史1/1次成功; 当前距低点4.62%; 最新日涨幅-3.89%; 状态confirmed_rebound; 底部已确认
91,68.20822558771133,68.18501366816473,002298,中电鑫龙,confirmed_rebound,2024-01-29,4.7,2024-01-24,4.52,3.982300884955766,9.955752212389385,29.59501557632399,True,-3.8855,1.5304,1,1,1,100.0,23.734729493891784,23.734729493891784,4.017699115044234,3.982300884955766,历史1/1次成功; 当前距低点3.98%; 最新日涨幅-3.89%; 状态confirmed_rebound; 底部已确认
92,67.8113842812951,67.1023780229395,603095,越剑智能,confirmed_rebound,2024-01-29,13.78,2024-01-23,13.32,3.4534534534534465,9.984984984984985,29.561078794288736,True,-4.3056,0.9351,1,1,1,100.0,11.431461810824489,11.431461810824489,4.546546546546554,3.4534534534534465,历史1/1次成功; 当前距低点3.45%; 最新日涨幅-4.31%; 状态confirmed_rebound; 底部已确认
93,67.4746490325114,67.66316331837355,002439,启明星辰,confirmed_rebound,2024-01-29,20.1,2024-01-23,19.3,4.145077720207258,10.82901554404145,29.070194781330393,True,-4.1945,1.1458,1,1,1,100.0,22.924411400247834,22.924411400247834,3.854922279792742,4.145077720207258,历史1/1次成功; 当前距低点4.15%; 最新日涨幅-4.19%; 状态confirmed_rebound; 底部已确认
94,67.31002266702117,68.50459612137477,300517,海波重科,confirmed_rebound,2024-01-29,10.46,2024-01-23,9.97,4.914744232698096,12.036108324974917,31.098825155494126,True,-4.0367,1.7959,1,1,1,100.0,36.88286544046467,36.88286544046467,3.085255767301904,4.914744232698096,历史1/1次成功; 当前距低点4.91%; 最新日涨幅-4.04%; 状态confirmed_rebound; 底部已确认
95,67.16057170027022,62.80602091671157,300530,领湃科技,bottom_area,2024-01-29,19.5,2024-01-29,19.4,0.5154639175257806,6.1340206185567085,28.676470588235297,False,-5.9334,1.5125,3,5,3,60.0,27.802573379948058,34.07510431154381,7.484536082474219,0.5154639175257806,历史3/5次成功; 当前距低点0.52%; 最新日涨幅-5.93%; 状态bottom_area; 底部未确认
96,67.07080718644248,66.95122333278111,002338,奥普光电,confirmed_rebound,2024-01-29,25.53,2024-01-24,24.57,3.9072039072039106,10.7041107041107,27.564858490566042,True,-3.2955,1.3895,1,1,1,100.0,16.18090452261308,16.18090452261308,4.09279609279609,3.9072039072039106,历史1/1次成功; 当前距低点3.91%; 最新日涨幅-3.30%; 状态confirmed_rebound; 底部已确认
97,67.06645874078745,66.66519083426113,002331,皖通科技,confirmed_rebound,2024-01-29,7.31,2024-01-24,7.05,3.6879432624113444,10.496453900709222,29.710867397806577,True,-4.0682,1.6524,3,4,3,75.0,16.12205092773645,21.247892074199,4.312056737588656,3.6879432624113444,历史3/4次成功; 当前距低点3.69%; 最新日涨幅-4.07%; 状态confirmed_rebound; 底部已确认
98,67.00669093062469,67.38723058569686,001324,长青科技,confirmed_rebound,2024-01-29,20.4,2024-01-23,19.56,4.294478527607361,10.42944785276075,27.014925373134336,True,-2.0173,5.0282,1,1,1,100.0,13.057213057213065,13.057213057213065,3.705521472392639,4.294478527607361,历史1/1次成功; 当前距低点4.29%; 最新日涨幅-2.02%; 状态confirmed_rebound; 底部已确认
99,66.92778677060694,67.0939463873994,301503,智迪科技,confirmed_rebound,2024-01-29,28.75,2024-01-23,27.61,4.128938790293374,10.75697211155378,28.285714285714285,True,-1.7094,12.389,1,1,1,100.0,9.451219512195127,9.451219512195127,3.8710612097066264,4.128938790293374,历史1/1次成功; 当前距低点4.13%; 最新日涨幅-1.71%; 状态confirmed_rebound; 底部已确认
100,66.5441254296668,67.1225447866709,600416,湘电股份,confirmed_rebound,2024-01-29,12.44,2024-01-23,11.91,4.4500419815281225,11.586901763224173,29.149315883402732,True,-4.6743,0.9916,1,1,1,100.0,23.756131744919415,23.756131744919415,3.549958018471878,4.4500419815281225,历史1/1次成功; 当前距低点4.45%; 最新日涨幅-4.67%; 状态confirmed_rebound; 底部已确认
101,66.044890858987,65.85793928939133,002454,松芝股份,confirmed_rebound,2024-01-29,6.2,2024-01-24,5.97,3.8525963149078803,9.380234505862656,30.33838973162194,True,-3.4268,1.1096,1,1,1,100.0,9.633649932157393,9.633649932157393,4.14740368509212,3.8525963149078803,历史1/1次成功; 当前距低点3.85%; 最新日涨幅-3.43%; 状态confirmed_rebound; 底部已确认
102,63.217318962413856,59.773943782684235,301512,智信精密,bottom_area,2024-01-29,48.3,2024-01-24,47.78,1.0883214734198325,7.785684386772705,28.225927595012763,True,-3.1288,8.4915,1,2,1,50.0,24.490950226244347,24.490950226244347,6.911678526580167,1.0883214734198325,历史1/2次成功; 当前距低点1.09%; 最新日涨幅-3.13%; 状态bottom_area; 底部已确认
103,62.250483215801246,60.94026746529734,688121,卓然股份,confirmed_rebound,2024-01-29,16.0,2024-01-25,15.55,2.893890675241153,10.546623794212222,30.112359550561795,True,-3.6145,1.9928,2,3,2,66.66666666666666,10.331567409572514,11.470588235294118,5.106109324758847,2.893890675241153,历史2/3次成功; 当前距低点2.89%; 最新日涨幅-3.61%; 状态confirmed_rebound; 底部已确认
104,60.6518423847344,56.26157727220278,601633,长城汽车,bottom_area,2024-01-29,21.15,2024-01-29,21.13,0.0946521533364864,4.495977283483196,32.492012779552724,False,-3.6885,0.3127,2,4,2,50.0,9.125721407580473,10.12706969580286,7.905347846663514,0.0946521533364864,历史2/4次成功; 当前距低点0.09%; 最新日涨幅-3.69%; 状态bottom_area; 底部未确认
105,60.62583033211703,57.082208778536206,300458,全志科技,confirmed_rebound,2024-01-29,17.41,2024-01-24,17.26,0.8690614136732246,8.111239860950164,29.32022932022932,True,-2.5196,2.0024,2,4,2,50.0,13.836929041457784,17.541498429789147,7.130938586326775,0.8690614136732246,历史2/4次成功; 当前距低点0.87%; 最新日涨幅-2.52%; 状态confirmed_rebound; 底部已确认
106,57.9284465464751,56.176501417521884,300655,晶瑞电材,confirmed_rebound,2024-01-29,7.67,2024-01-24,7.49,2.4032042723631473,8.678237650200272,29.13907284768212,True,-3.6432,1.1439,1,2,1,50.0,31.482834185536895,31.482834185536895,5.596795727636852,2.4032042723631473,历史1/2次成功; 当前距低点2.40%; 最新日涨幅-3.64%; 状态confirmed_rebound; 底部已确认
107,53.34257035244567,49.48427768022802,688348,昱能科技,confirmed_rebound,2024-01-29,92.22,2024-01-29,92.13,0.09768804949528212,11.364376424617388,30.452177851589042,False,-3.1404,4.5332,1,2,1,50.0,16.27422813482398,16.27422813482398,7.902311950504718,0.09768804949528212,历史1/2次成功; 当前距低点0.10%; 最新日涨幅-3.14%; 状态confirmed_rebound; 底部未确认
108,51.61434141630113,51.41300377912413,002007,华兰生物,bottom_area,2024-01-29,18.59,2024-01-23,17.91,3.7967615857063075,6.923506420993849,27.046843177189412,False,-1.3793,0.4677,1,2,1,50.0,11.718388142658643,11.718388142658643,4.2032384142936925,3.7967615857063075,历史1/2次成功; 当前距低点3.80%; 最新日涨幅-1.38%; 状态bottom_area; 底部未确认
