rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.45400000000001,80.05,000957,中通客车,confirmed_rebound,2024-02-05,6.02,2024-02-05,6.02,0.0,11.129568106312307,29.009433962264158,False,-10.0149,2.7516,4,4,4,100.0,101.48868676450815,354.54545454545456,8.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态confirmed_rebound; 底部未确认
319,72.6512936593472,67.86654713955397,000536,华映科技,confirmed_rebound,2024-02-05,2.19,2024-02-05,2.18,0.45871559633026543,11.009174311926593,29.677419354838708,False,-9.5041,2.6142,2,2,2,100.0,11.195799457994584,11.280487804878053,7.541284403669735,0.45871559633026543,历史2/2次成功; 当前距低点0.46%; 最新日涨幅-9.50%; 状态confirmed_rebound; 底部未确认
320,72.63716809623578,67.25663712614424,603070,万控智造,confirmed_rebound,2024-02-05,10.62,2024-02-05,10.62,0.0,10.640301318267428,27.705922396187887,False,-10.0,3.5901,2,2,2,100.0,14.551812506151835,17.555401662049874,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
321,72.60850124140417,70.69306921866547,300483,首华燃气,confirmed_rebound,2024-02-05,7.47,2024-02-05,7.28,2.609890109890103,18.54395604395605,32.5301204819277,False,-13.3411,2.6024,2,2,2,100.0,12.922681017284448,14.124293785310735,5.390109890109898,2.609890109890103,历史2/2次成功; 当前距低点2.61%; 最新日涨幅-13.34%; 状态confirmed_rebound; 底部未确认
322,72.5630740342933,67.78968083968333,002132,恒星科技,confirmed_rebound,2024-02-05,2.17,2024-02-05,2.16,0.46296296296295303,10.648148148148147,27.516778523489926,False,-9.5833,2.1497,2,2,2,100.0,10.834604275477771,11.088295687885012,7.537037037037048,0.46296296296295303,历史2/2次成功; 当前距低点0.46%; 最新日涨幅-9.58%; 状态confirmed_rebound; 底部未确认
323,72.48067553652879,67.11173660789703,001299,美能能源,confirmed_rebound,2024-02-05,10.63,2024-02-05,10.63,0.0,11.006585136406395,27.241615331964397,False,-9.9915,4.5411,2,2,2,100.0,13.772777461812025,15.247322794492616,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态confirmed_rebound; 底部未确认
324,72.45366064548992,67.86529937710488,601059,信达证券,bottom_area,2024-02-05,13.43,2024-02-05,13.35,0.5992509363295886,5.992509363295886,32.6097930338213,False,-6.0839,5.5343,1,1,1,100.0,19.363395225464192,19.363395225464192,7.400749063670411,0.5992509363295886,历史1/1次成功; 当前距低点0.60%; 最新日涨幅-6.08%; 状态bottom_area; 底部未确认
325,72.45108329732999,67.08433638641665,002196,方正电机,confirmed_rebound,2024-02-05,4.37,2024-02-05,4.37,0.0,10.068649885583513,29.629629629629626,False,-9.8969,4.5425,2,2,2,100.0,13.625464443100318,18.661971830985923,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态confirmed_rebound; 底部未确认
326,72.44424,67.07799999999999,603121,华培动力,confirmed_rebound,2024-02-05,5.97,2024-02-05,5.97,0.0,9.212730318257954,29.265402843601894,False,-9.9548,2.3411,2,2,2,100.0,13.591397849462366,18.279569892473123,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
327,72.43327674418606,67.06784883720931,600280,中央商场,confirmed_rebound,2024-02-05,2.48,2024-02-05,2.48,0.0,10.080645161290324,29.745042492917843,False,-10.1449,2.3542,2,2,2,100.0,13.536821705426364,15.406976744186055,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.14%; 状态confirmed_rebound; 底部未确认
328,72.40062729420598,72.93555662346128,002304,洋河股份,bottom_area,2024-02-05,92.17,2024-02-02,88.3,4.382785956964898,5.232163080407706,30.84273182957394,False,1.5647,0.5742,1,1,1,100.0,20.474777448071226,20.474777448071226,3.6172140430351023,4.382785956964898,历史1/1次成功; 当前距低点4.38%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
329,72.39546440699894,67.0328374138879,000710,贝瑞基因,confirmed_rebound,2024-02-05,7.0,2024-02-05,7.0,0.0,11.285714285714286,31.37254901960784,False,-10.0257,2.8829,2,2,2,100.0,13.34858824670914,17.3469387755102,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
330,72.38858823529412,67.0264705882353,000953,中哲精化,confirmed_rebound,2024-02-05,3.45,2024-02-05,3.45,0.0,10.434782608695647,30.722891566265066,False,-9.9217,2.5999,1,1,1,100.0,29.981024667931695,29.981024667931695,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态confirmed_rebound; 底部未确认
331,72.38266295908115,69.31267659652272,688098,申联生物,confirmed_rebound,2024-02-05,4.66,2024-02-05,4.58,1.746724890829696,15.283842794759828,32.148148148148145,False,-12.5704,1.5045,1,1,1,100.0,11.587147030185017,11.587147030185017,6.253275109170304,1.746724890829696,历史1/1次成功; 当前距低点1.75%; 最新日涨幅-12.57%; 状态confirmed_rebound; 底部未确认
332,72.34829115838137,71.36643448018269,300441,鲍斯股份,confirmed_rebound,2024-02-05,4.71,2024-02-05,4.56,3.2894736842105345,15.789473684210542,32.74336283185841,False,-11.6323,3.0375,2,2,2,100.0,24.873303656896304,29.15291529152916,4.7105263157894655,3.2894736842105345,历史2/2次成功; 当前距低点3.29%; 最新日涨幅-11.63%; 状态confirmed_rebound; 底部未确认
333,72.29939656529213,66.94388570860382,300405,科隆股份,confirmed_rebound,2024-02-05,4.22,2024-02-05,4.22,0.0,22.985781990521343,32.69537480063796,False,-20.0758,16.4996,2,2,2,100.0,12.870353272063518,14.767255216693417,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.08%; 状态confirmed_rebound; 底部未确认
334,72.29632764224908,66.94104411319358,002369,卓翼科技,confirmed_rebound,2024-02-05,3.38,2024-02-05,3.38,0.0,10.35502958579882,31.300813008130085,False,-9.8667,3.0928,2,2,2,100.0,12.855075877384836,17.345132743362825,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.87%; 状态confirmed_rebound; 底部未确认
335,72.28040267435871,69.23672866189519,301339,通行宝,confirmed_rebound,2024-02-05,12.12,2024-02-05,11.91,1.7632241813601937,16.876574307304786,31.94285714285714,False,-13.1805,5.1024,1,1,1,100.0,11.381074168797946,11.381074168797946,6.236775818639806,1.7632241813601937,历史1/1次成功; 当前距低点1.76%; 最新日涨幅-13.18%; 状态confirmed_rebound; 底部未确认
336,72.26205497555175,66.90931016254791,002296,辉煌科技,confirmed_rebound,2024-02-05,5.35,2024-02-05,5.35,0.0,10.093457943925236,30.789133247089275,False,-9.9327,5.5252,2,2,2,100.0,12.684463239504861,16.149068322981353,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态confirmed_rebound; 底部未确认
337,72.24208163265308,66.89081632653063,002248,华东数控,confirmed_rebound,2024-02-05,5.11,2024-02-05,5.11,0.0,9.980430528375729,29.22437673130193,False,-10.0352,3.7091,1,1,1,100.0,29.251700680272112,29.251700680272112,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态confirmed_rebound; 底部未确认
338,72.1841217687921,66.8371497859186,002346,柘中股份,confirmed_rebound,2024-02-05,7.7,2024-02-05,7.7,0.0,10.000000000000005,27.289896128423035,False,-10.0467,0.9632,2,2,2,100.0,12.296504225368796,15.431627196333075,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态confirmed_rebound; 底部未确认
339,72.1703216080402,66.82437185929648,002413,雷科防务,confirmed_rebound,2024-02-05,3.27,2024-02-05,3.27,0.0,10.397553516819567,32.298136645962735,False,-9.9174,3.2241,1,1,1,100.0,28.894472361809044,28.894472361809044,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态confirmed_rebound; 底部未确认
340,72.10598258867259,66.76479869321535,002176,江特电机,confirmed_rebound,2024-02-05,7.97,2024-02-05,7.97,0.0,11.041405269761604,28.902765388046397,False,-10.0451,4.9646,2,2,2,100.0,11.907519855996531,13.689095127610203,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态confirmed_rebound; 底部未确认
341,72.07911779550633,66.73992388472809,002575,群兴玩具,confirmed_rebound,2024-02-05,4.89,2024-02-05,4.89,0.0,10.224948875255624,31.029619181946405,False,-9.9448,2.8514,2,2,2,100.0,11.773784326495166,14.257028112449795,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态confirmed_rebound; 底部未确认
342,72.07300022179778,66.73425946462757,001324,长青科技,confirmed_rebound,2024-02-05,15.2,2024-02-05,15.2,0.0,11.578947368421064,29.62962962962964,False,-10.0059,8.3164,2,2,2,100.0,11.743330454986909,13.057213057213065,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态confirmed_rebound; 底部未确认
343,71.99083385327181,66.65817949377019,002362,汉王科技,confirmed_rebound,2024-02-05,14.73,2024-02-05,14.73,0.0,10.658520027155467,30.09017560512577,False,-10.0183,5.886,2,2,2,100.0,11.334298353603266,12.642487046632112,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态confirmed_rebound; 底部未确认
344,71.98446101694915,66.65227871939736,603183,建研院,confirmed_rebound,2024-02-05,3.23,2024-02-05,3.23,0.0,9.597523219814242,27.901785714285722,False,-10.0279,2.4401,2,2,2,100.0,11.302573760200884,11.864406779661028,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
345,71.97458972016236,67.73514594316576,603306,华懋科技,confirmed_rebound,2024-02-05,15.53,2024-02-05,15.4,0.8441558441558377,12.207792207792213,28.60454334724154,False,-9.2344,4.0252,2,2,2,100.0,15.214092837855201,19.519094766619503,7.155844155844163,0.8441558441558377,历史2/2次成功; 当前距低点0.84%; 最新日涨幅-9.23%; 状态confirmed_rebound; 底部未确认
346,71.91608275862069,66.58896551724138,603216,梦天家居,bottom_area,2024-02-05,8.89,2024-02-05,8.89,0.0,7.874015748031487,29.27605409705648,False,-10.0202,5.2642,1,1,1,100.0,17.41379310344827,17.41379310344827,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
347,71.90759514170041,66.58110661268556,601218,吉鑫科技,confirmed_rebound,2024-02-05,2.59,2024-02-05,2.59,0.0,9.652509652509652,29.427792915531338,False,-10.0694,2.2106,2,2,2,100.0,10.919928025191178,11.111111111111114,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态confirmed_rebound; 底部未确认
348,71.89707613901922,70.2897634369083,301382,蜂助手,confirmed_rebound,2024-02-05,23.3,2024-02-05,22.66,2.8243601059135064,14.077669902912627,28.268439379550493,False,-11.2043,8.3385,2,2,2,100.0,13.383357410704818,16.735366859027195,5.175639894086494,2.8243601059135064,历史2/2次成功; 当前距低点2.82%; 最新日涨幅-11.20%; 状态confirmed_rebound; 底部未确认
349,71.85726153891648,66.53450142492265,002748,世龙实业,confirmed_rebound,2024-02-05,6.58,2024-02-05,6.58,0.0,10.182370820668691,29.700854700854695,False,-9.9863,2.8608,2,2,2,100.0,10.669362499584171,12.627291242362526,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态confirmed_rebound; 底部未确认
350,71.83276568144613,66.51182007541308,002172,澳洋健康,confirmed_rebound,2024-02-05,2.76,2024-02-05,2.76,0.0,10.869565217391315,29.41176470588236,False,-10.0977,5.5689,4,5,4,80.0,20.54741976028543,29.824561403508774,8.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-10.10%; 状态confirmed_rebound; 底部未确认
351,71.82472783819053,66.50437762795418,605167,利柏特,confirmed_rebound,2024-02-05,6.78,2024-02-05,6.78,0.0,10.619469026548668,29.81366459627329,False,-9.9602,6.3067,2,2,2,100.0,10.50740660190421,10.994152046783618,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态confirmed_rebound; 底部未确认
352,71.81162696281446,70.1472850490424,688338,赛科希德,confirmed_rebound,2024-02-05,19.59,2024-02-05,19.06,2.7806925498426085,11.594963273871988,29.381252315672473,False,-8.6713,2.1052,2,2,2,100.0,12.082064853137284,14.135593220338988,5.219307450157391,2.7806925498426085,历史2/2次成功; 当前距低点2.78%; 最新日涨幅-8.67%; 状态confirmed_rebound; 底部未确认
353,71.80974012810283,66.49050011861372,002524,光正眼科,confirmed_rebound,2024-02-05,4.07,2024-02-05,4.07,0.0,11.793611793611781,29.58477508650519,False,-9.9558,2.8066,2,2,2,100.0,10.432796336632958,10.940499040307108,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态confirmed_rebound; 底部未确认
354,71.78514989808377,66.7196866307456,002383,合众思壮,confirmed_rebound,2024-02-05,5.1,2024-02-05,5.09,0.1964636542239644,11.198428290766214,28.811188811188813,False,-9.7345,2.6266,1,1,1,100.0,18.48184818481848,18.48184818481848,7.803536345776036,0.1964636542239644,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-9.73%; 状态confirmed_rebound; 底部未确认
355,71.77563293310466,66.4589193825043,002682,龙洲股份,confirmed_rebound,2024-02-05,3.98,2024-02-05,3.98,0.0,12.060301507537687,31.497418244406195,False,-9.9548,4.8816,1,1,1,100.0,26.929674099485425,26.929674099485425,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
356,71.76869336480075,72.64944565427858,688185,康希诺,confirmed_rebound,2024-02-05,46.06,2024-02-05,44.02,4.634257155838253,13.38028169014083,27.119205298013238,False,-7.7139,1.7962,7,7,7,100.0,14.922322417149466,21.36554317951687,3.3657428441617467,4.634257155838253,历史7/7次成功; 当前距低点4.63%; 最新日涨幅-7.71%; 状态confirmed_rebound; 底部未确认
357,71.74910591526299,66.4343573289472,603002,宏昌电子,confirmed_rebound,2024-02-05,4.04,2024-02-05,4.04,0.0,11.138613861386142,29.493891797556728,False,-10.0223,1.2631,2,2,2,100.0,10.130953381436617,12.133072407045011,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态confirmed_rebound; 底部未确认
358,71.7453739921566,67.27000184845619,002144,宏达高科,confirmed_rebound,2024-02-05,7.72,2024-02-05,7.67,0.6518904823989546,9.2568448500652,28.71747211895911,False,-9.3897,5.9425,2,2,2,100.0,10.3565169264828,10.360360360360364,7.348109517601046,0.6518904823989546,历史2/2次成功; 当前距低点0.65%; 最新日涨幅-9.39%; 状态confirmed_rebound; 底部未确认
359,71.71493505297099,66.4027176416398,000158,常山北明,confirmed_rebound,2024-02-05,6.35,2024-02-05,6.35,0.0,10.551181102362204,32.804232804232804,False,-10.0567,5.5584,2,2,2,100.0,9.960847535697837,11.538461538461533,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态confirmed_rebound; 底部未确认
360,71.67142972410203,66.36243492972409,000631,顺发恒能,confirmed_rebound,2024-02-05,2.48,2024-02-05,2.48,0.0,10.88709677419355,28.115942028985515,False,-10.1449,1.3557,2,2,2,100.0,9.744273815720977,10.04901960784314,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.14%; 状态confirmed_rebound; 底部未确认
361,71.64651992420217,66.49478781936224,688210,统联精密,confirmed_rebound,2024-02-05,16.48,2024-02-05,16.46,0.12150668286755513,13.061968408262445,28.528006947459833,False,-11.9188,2.2989,1,1,1,100.0,16.353887399463808,16.353887399463808,7.878493317132445,0.12150668286755513,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-11.92%; 状态confirmed_rebound; 底部未确认
362,71.63873728579455,69.94870154379679,002324,普利特,confirmed_rebound,2024-02-05,7.45,2024-02-05,7.25,2.758620689655175,11.586206896551722,27.500000000000004,False,-7.4534,2.962,2,2,2,100.0,10.74385331296014,13.260869565217392,5.241379310344825,2.758620689655175,历史2/2次成功; 当前距低点2.76%; 最新日涨幅-7.45%; 状态confirmed_rebound; 底部未确认
363,71.62199799193341,66.31666480734575,002828,贝肯能源,confirmed_rebound,2024-02-05,7.15,2024-02-05,7.15,0.0,11.46853146853146,29.417571569595264,False,-9.9496,4.2073,2,2,2,100.0,9.498197888955636,10.232558139534893,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
364,71.61610552489839,66.31120881935036,002587,奥拓电子,confirmed_rebound,2024-02-05,4.45,2024-02-05,4.45,0.0,11.235955056179774,29.58860759493671,False,-9.919,5.0413,2,2,2,100.0,9.468864620163234,10.683012259194403,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态confirmed_rebound; 底部未确认
365,71.60832604875907,66.30400560070284,002853,皮阿诺,confirmed_rebound,2024-02-05,8.37,2024-02-05,8.37,0.0,10.991636798088411,31.50572831423896,False,-10.0,2.5884,2,2,2,100.0,9.430137638187276,9.952229299363056,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
366,71.59844682631946,66.29485817251802,000546,金圆股份,confirmed_rebound,2024-02-05,4.93,2024-02-05,4.93,0.0,12.170385395537537,32.18707015130674,False,-10.0365,4.2509,2,2,2,100.0,9.380957916763542,10.151515151515152,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态confirmed_rebound; 底部未确认
367,71.58145315291478,70.27037470419648,300598,诚迈科技,confirmed_rebound,2024-02-05,29.5,2024-02-05,28.63,3.0387705204331157,17.84841075794622,31.817099309359374,False,-13.4897,3.7952,2,2,2,100.0,15.907373606365477,17.281553398058243,4.961229479566884,3.0387705204331157,历史2/2次成功; 当前距低点3.04%; 最新日涨幅-13.49%; 状态confirmed_rebound; 底部未确认
368,71.56677669902912,66.26553398058252,603048,浙江黎明,confirmed_rebound,2024-02-05,12.34,2024-02-05,12.34,0.0,11.021069692058342,28.752886836027713,False,-9.9927,5.6644,1,1,1,100.0,25.889967637540458,25.889967637540458,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态confirmed_rebound; 底部未确认
369,71.51568930803244,66.21823084077077,600444,国机通用,confirmed_rebound,2024-02-05,10.65,2024-02-05,10.65,0.0,10.798122065727704,28.089128966914245,False,-9.9746,3.7591,2,2,2,100.0,8.968983014896637,9.355131698455942,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
370,71.49670129870131,66.20064935064936,002486,嘉麟杰,confirmed_rebound,2024-02-05,2.04,2024-02-05,2.04,0.0,11.274509803921568,30.37542662116041,False,-10.1322,3.5027,1,1,1,100.0,25.54112554112554,25.54112554112554,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.13%; 状态confirmed_rebound; 底部未确认
371,71.48570428015566,66.19046692607004,002301,齐心集团,confirmed_rebound,2024-02-05,4.81,2024-02-05,4.81,0.0,10.187110187110191,27.341389728096683,False,-9.9251,1.8146,1,1,1,100.0,25.486381322957207,25.486381322957207,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态confirmed_rebound; 底部未确认
372,71.48406315789474,66.18894736842105,603007,顺景科技,bottom_area,2024-02-05,5.19,2024-02-05,5.19,0.0,1.156069364161842,29.674796747967473,False,-4.9451,1.1667,1,1,1,100.0,15.263157894736846,15.263157894736846,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.95%; 状态bottom_area; 底部未确认
373,71.46732135163921,69.88803332583463,002153,石基信息,confirmed_rebound,2024-02-05,6.16,2024-02-05,5.99,2.8380634390651074,11.853088480801334,27.21749696233293,False,-7.3684,2.0858,2,2,2,100.0,11.391494445715445,14.193548387096769,5.161936560934893,2.8380634390651074,历史2/2次成功; 当前距低点2.84%; 最新日涨幅-7.37%; 状态confirmed_rebound; 底部未确认
374,71.44573786624804,66.89387854459295,000810,创维数字,confirmed_rebound,2024-02-05,8.7,2024-02-05,8.65,0.5780346820809125,11.32947976878613,30.689102564102566,False,-9.4693,2.2429,4,5,4,80.0,17.429019460953928,31.738800303720588,7.4219653179190885,0.5780346820809125,历史4/5次成功; 当前距低点0.58%; 最新日涨幅-9.47%; 状态confirmed_rebound; 底部未确认
375,71.44013148788929,66.14826989619378,002632,道明光学,confirmed_rebound,2024-02-05,5.27,2024-02-05,5.27,0.0,9.677419354838722,27.808219178082194,False,-10.0683,3.1963,1,1,1,100.0,25.259515570934255,25.259515570934255,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态confirmed_rebound; 底部未确认
376,71.41273891625617,66.1229064039409,000790,华神科技,confirmed_rebound,2024-02-05,3.32,2024-02-05,3.32,0.0,9.939759036144581,29.059829059829056,False,-10.0271,2.501,1,1,1,100.0,25.12315270935962,25.12315270935962,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
377,71.40982978723405,66.12021276595745,002669,康达新材,bottom_area,2024-02-05,7.47,2024-02-05,7.47,0.0,7.362784471218204,27.82608695652174,False,-10.0,3.0059,1,1,1,100.0,14.89361702127659,14.89361702127659,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
378,71.38100684785331,68.90199333117607,688091,上海谊众,confirmed_rebound,2024-02-05,37.8,2024-02-05,37.0,2.1621621621621547,12.13513513513514,30.815258040388926,False,-7.8723,2.0998,1,1,1,100.0,14.471629359708471,14.471629359708471,5.837837837837846,2.1621621621621547,历史1/1次成功; 当前距低点2.16%; 最新日涨幅-7.87%; 状态confirmed_rebound; 底部未确认
379,71.28225825259833,66.95413223140496,300479,神思电子,confirmed_rebound,2024-02-05,12.19,2024-02-05,12.1,0.7438016528925608,16.942148760330586,32.21288515406163,False,-14.0944,3.3004,1,1,1,100.0,26.451612903225797,26.451612903225797,7.25619834710744,0.7438016528925608,历史1/1次成功; 当前距低点0.74%; 最新日涨幅-14.09%; 状态confirmed_rebound; 底部未确认
380,71.22773718598356,65.95160850554032,002355,兴民智通,confirmed_rebound,2024-02-05,3.39,2024-02-05,3.39,0.0,11.504424778761052,28.329809725158565,False,-10.0796,3.11,4,5,4,80.0,17.535529599679155,21.138211382113823,8.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态confirmed_rebound; 底部未确认
381,71.2061797752809,65.93164794007491,002760,凤形股份,confirmed_rebound,2024-02-05,13.56,2024-02-05,13.56,0.0,13.20058997050147,31.722054380664648,False,-10.0199,2.645,1,1,1,100.0,24.094881398252184,24.094881398252184,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态confirmed_rebound; 底部未确认
382,71.13749643705464,65.86805225653207,002264,新华都,confirmed_rebound,2024-02-05,3.66,2024-02-05,3.66,0.0,11.475409836065571,27.810650887573967,False,-10.0737,3.0757,1,1,1,100.0,23.752969121140143,23.752969121140143,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态confirmed_rebound; 底部未确认
383,71.13531544945974,65.86603282357383,002786,银宝山新,confirmed_rebound,2024-02-05,9.58,2024-02-05,9.58,0.0,11.064718162839252,28.878990348923537,False,-9.9624,4.7576,4,5,4,80.0,17.075445288031343,22.074688796680498,8.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态confirmed_rebound; 底部未确认
384,71.12518539553754,65.85665314401624,001367,海森药业,confirmed_rebound,2024-02-05,29.48,2024-02-05,29.48,0.0,10.651289009497955,30.992509363295877,False,-9.9847,4.9848,1,1,1,100.0,23.691683569979716,23.691683569979716,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态confirmed_rebound; 底部未确认
385,71.10275731497418,65.83588640275387,002696,百洋股份,confirmed_rebound,2024-02-05,4.46,2024-02-05,4.46,0.0,10.313901345291479,30.42121684867395,False,-10.0806,3.434,1,1,1,100.0,23.58003442340792,23.58003442340792,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态confirmed_rebound; 底部未确认
386,71.0629043478261,65.79898550724639,002862,实丰文化,confirmed_rebound,2024-02-05,10.4,2024-02-05,10.4,0.0,11.05769230769231,32.90322580645161,False,-9.9567,4.7022,1,1,1,100.0,23.381642512077295,23.381642512077295,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态confirmed_rebound; 底部未确认
387,71.05733333333335,65.79382716049383,001331,胜通能源,confirmed_rebound,2024-02-05,11.7,2024-02-05,11.7,0.0,10.256410256410266,29.390464695232353,False,-10.0,5.4694,1,1,1,100.0,23.35390946502057,23.35390946502057,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
388,71.04244939984125,71.19764863392064,300434,金石亚药,confirmed_rebound,2024-02-05,7.34,2024-02-05,7.05,4.113475177304965,14.042553191489352,29.500000000000004,False,-9.2707,1.9561,3,3,3,100.0,17.399849667612624,26.7379679144385,3.8865248226950353,4.113475177304965,历史3/3次成功; 当前距低点4.11%; 最新日涨幅-9.27%; 状态confirmed_rebound; 底部未确认
389,71.03749728124913,66.96689959675362,002537,海联金汇,confirmed_rebound,2024-02-05,4.33,2024-02-05,4.29,0.9324009324009332,10.256410256410266,27.411167512690355,False,-9.2243,2.2785,1,1,1,100.0,28.832116788321155,28.832116788321155,7.067599067599067,0.9324009324009332,历史1/1次成功; 当前距低点0.93%; 最新日涨幅-9.22%; 状态confirmed_rebound; 底部未确认
390,71.02068207086772,69.71249694304755,301408,华人健康,confirmed_rebound,2024-02-05,10.53,2024-02-05,10.22,3.03326810176124,15.75342465753424,31.86666666666666,False,-10.989,7.3415,2,2,2,100.0,12.840581801414944,15.372424722662442,4.96673189823876,3.03326810176124,历史2/2次成功; 当前距低点3.03%; 最新日涨幅-10.99%; 状态confirmed_rebound; 底部未确认
391,70.98613804520721,65.830648671155,002190,成飞集成,confirmed_rebound,2024-02-05,12.34,2024-02-05,12.33,0.08110300081102828,10.543390105433907,27.08456534594914,False,-9.927,1.9039,1,1,1,100.0,12.28797587636637,12.28797587636637,7.918896999188972,0.08110300081102828,历史1/1次成功; 当前距低点0.08%; 最新日涨幅-9.93%; 状态confirmed_rebound; 底部未确认
392,70.93411111747899,68.42518757313086,000155,川能动力,confirmed_rebound,2024-02-05,8.64,2024-02-05,8.46,2.1276595744680815,10.165484633569733,29.67581047381545,False,-8.0851,2.1811,1,1,1,100.0,11.485222596333708,11.485222596333708,5.8723404255319185,2.1276595744680815,历史1/1次成功; 当前距低点2.13%; 最新日涨幅-8.09%; 状态confirmed_rebound; 底部未确认
